,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BROOKLYN_ACTION,CHARLOTTE_SCORE,BROOKLYN_SCORE
48,1,5:58.0,K. Walker makes free throw 2 of 2,,20,14
49,1,5:38.0,,J. Lin misses 3-pt jump shot from 26 ft,20,14
50,1,5:35.0,Defensive rebound by C. Zeller,,20,14
51,1,5:30.0,K. Walker makes 3-pt jump shot from 25 ft,,23,14
52,1,5:27.0,,Brooklyn full timeout,23,14
53,1,5:10.0,,J. Harris misses 3-pt jump shot from 24 ft,23,14
54,1,5:09.0,Defensive rebound by C. Zeller,,23,14
55,1,4:57.0,J. Lamb misses 2-pt jump shot from 20 ft,,23,14
56,1,4:56.0,,Defensive rebound by J. Harris,23,14
57,1,4:45.0,,Shooting foul by C. Zeller (drawn by S. Kilpatrick),23,14
58,1,4:45.0,,S. Kilpatrick makes free throw 1 of 2,23,15
59,1,4:45.0,,S. Kilpatrick misses free throw 2 of 2,23,15
60,1,4:45.0,,B. Bogdanović enters the game for J. Harris,23,15
61,1,4:45.0,F. Kaminsky enters the game for M. Williams,,23,15
62,1,4:44.0,Defensive rebound by F. Kaminsky,,23,15
63,1,4:32.0,K. Walker makes 2-pt layup from 2 ft,,25,15
64,1,4:11.0,,J. Lin makes 2-pt jump shot from 16 ft,25,17
65,1,3:57.0,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by K. Walker),,28,17
66,1,3:36.0,,T. Booker misses 2-pt hook shot from 9 ft,28,17
67,1,3:35.0,Defensive rebound by F. Kaminsky,,28,17
68,1,3:28.0,C. Zeller misses 2-pt hook shot from 7 ft,,28,17
69,1,3:27.0,,Defensive rebound by T. Booker,28,17
70,1,3:23.0,,I. Whitehead enters the game for J. Lin,28,17
71,1,3:23.0,,R. Hollis-Jefferson enters the game for T. Booker,28,17
72,1,3:23.0,R. Sessions enters the game for K. Walker,,28,17
73,1,3:17.0,,Shooting foul by C. Zeller (drawn by R. Hollis-Jefferson),28,17
74,1,3:17.0,,R. Hollis-Jefferson makes free throw 1 of 2,28,18
75,1,3:17.0,,R. Hollis-Jefferson misses free throw 2 of 2,28,18
76,1,3:17.0,R. Hibbert enters the game for C. Zeller,,28,18
77,1,3:16.0,Defensive rebound by N. Batum,,28,18
78,1,3:01.0,N. Batum misses 2-pt jump shot from 11 ft,,28,18
79,1,3:00.0,Offensive rebound by R. Hibbert,,28,18
80,1,2:56.0,J. Lamb makes 3-pt jump shot from 24 ft (assist by R. Hibbert),,31,18
81,1,2:38.0,,I. Whitehead makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),31,21
82,1,2:21.0,,B. Lopez enters the game for J. Hamilton,31,21
83,1,2:18.0,J. Lamb makes 2-pt jump shot from 6 ft (assist by R. Sessions),,33,21
84,1,2:08.0,,S. Kilpatrick makes 2-pt layup from 3 ft (assist by B. Lopez),33,23
85,1,1:45.0,J. Lamb misses 3-pt jump shot from 23 ft,,33,23
86,1,1:43.0,Offensive rebound by F. Kaminsky,,33,23
87,1,1:41.0,Shooting foul by R. Hollis-Jefferson (drawn by J. Lamb),,33,23
88,1,1:41.0,J. Lamb misses free throw 1 of 2,,33,23
89,1,1:41.0,Offensive rebound by Team,,33,23
90,1,1:41.0,,C. LeVert enters the game for S. Kilpatrick,33,23
91,1,1:41.0,J. Lamb makes free throw 2 of 2,,34,23
92,1,1:33.0,,Shooting foul by F. Kaminsky (drawn by R. Hollis-Jefferson),34,23
93,1,1:33.0,,R. Hollis-Jefferson makes free throw 1 of 2,34,24
94,1,1:33.0,,R. Hollis-Jefferson makes free throw 2 of 2,34,25
95,1,1:21.0,N. Batum makes 2-pt jump shot from 18 ft,,36,25
96,1,1:12.0,,B. Bogdanović misses 2-pt layup from 1 ft,36,25
97,1,1:10.0,,Offensive rebound by R. Hollis-Jefferson,36,25
98,1,1:08.0,,Shooting foul by N. Batum (drawn by R. Hollis-Jefferson),36,25
99,1,1:08.0,,R. Hollis-Jefferson makes free throw 1 of 2,36,26
100,1,1:08.0,,R. Hollis-Jefferson misses free throw 2 of 2,36,26
101,1,1:07.0,Defensive rebound by N. Batum,,36,26
102,1,0:57.0,F. Kaminsky makes 2-pt hook shot from 5 ft,,38,26
103,1,0:43.0,,I. Whitehead misses 2-pt layup from 2 ft (block by J. Lamb),38,26
104,1,0:42.0,,Offensive rebound by B. Bogdanović,38,26
105,1,0:41.0,,Shooting foul by R. Hibbert (drawn by B. Bogdanović),38,26
106,1,0:41.0,,B. Bogdanović makes free throw 1 of 2,38,27
107,1,0:41.0,,B. Bogdanović makes free throw 2 of 2,38,28
108,1,0:29.0,F. Kaminsky makes 2-pt jump shot from 7 ft (assist by R. Sessions),,40,28
109,1,0:08.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by I. Whitehead),40,31
110,1,0:01.0,R. Sessions misses 3-pt jump shot from 27 ft,,40,31
111,1,0:00.0,Offensive rebound by Team,,40,31
112,2,11:48.0,Personal foul by B. Lopez (drawn by F. Kaminsky),,40,31
113,2,11:41.0,J. Lamb makes 2-pt jump shot from 15 ft,,42,31
114,2,11:33.0,,I. Whitehead makes 2-pt layup from 3 ft (assist by B. Lopez),42,33
115,2,11:26.0,Charlotte full timeout,,42,33
116,2,11:06.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,42,33
117,2,11:05.0,,Defensive rebound by B. Bogdanović,42,33
118,2,10:49.0,,C. LeVert makes 3-pt jump shot from 25 ft (assist by I. Whitehead),42,36
119,2,10:26.0,M. Kidd-Gilchrist makes 2-pt jump shot from 17 ft (assist by R. Sessions),,44,36
120,2,10:11.0,,R. Hollis-Jefferson makes 2-pt dunk at rim (assist by C. LeVert),44,38
121,2,9:58.0,R. Sessions makes 2-pt layup from 2 ft,,46,38
122,2,9:47.0,,Turnover by I. Whitehead (bad pass; steal by R. Hibbert),46,38
123,2,9:40.0,R. Sessions misses 2-pt jump shot from 6 ft,,46,38
124,2,9:38.0,,Defensive rebound by B. Bogdanović,46,38
125,2,9:30.0,,Turnover by C. LeVert (traveling),46,38
126,2,9:30.0,,J. Lin enters the game for I. Whitehead,46,38
127,2,9:05.0,J. Lamb makes 3-pt jump shot from 24 ft,,49,38
128,2,8:55.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,49,38
129,2,8:54.0,Defensive rebound by M. Kidd-Gilchrist,,49,38
130,2,8:44.0,M. Kidd-Gilchrist makes 2-pt dunk at rim (assist by R. Sessions),,51,38
131,2,8:43.0,,Brooklyn full timeout,51,38
132,2,8:43.0,K. Walker enters the game for J. Lamb,,51,38
133,2,8:43.0,,J. Hamilton enters the game for B. Lopez,51,38
134,2,8:43.0,,R. Foye enters the game for C. LeVert,51,38
135,2,8:33.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by J. Hamilton),51,41
136,2,8:17.0,F. Kaminsky makes 2-pt jump shot from 5 ft (assist by R. Hibbert),,53,41
137,2,8:07.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,53,41
138,2,8:06.0,Defensive rebound by R. Hibbert,,53,41
139,2,7:57.0,R. Sessions misses 2-pt layup from 2 ft,,53,41
140,2,7:55.0,,Defensive rebound by R. Foye,53,41
141,2,7:49.0,,J. Lin makes 3-pt jump shot from 27 ft,53,44
142,2,7:34.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,53,44
143,2,7:33.0,,Defensive rebound by J. Hamilton,53,44
144,2,7:19.0,,R. Hollis-Jefferson misses 2-pt jump shot from 11 ft,53,44
145,2,7:18.0,Defensive rebound by F. Kaminsky,,53,44
146,2,7:05.0,M. Kidd-Gilchrist makes 2-pt layup from 3 ft (assist by K. Walker),,55,44
147,2,6:53.0,,J. Lin makes 2-pt jump shot from 24 ft,55,46
148,2,6:34.0,R. Sessions misses 3-pt jump shot from 24 ft,,55,46
149,2,6:32.0,Offensive rebound by R. Hibbert,,55,46
150,2,6:19.0,,Offensive charge foul by F. Kaminsky (drawn by J. Hamilton),55,46
151,2,6:19.0,Turnover by F. Kaminsky (offensive foul),,55,46
152,2,6:19.0,,J. Harris enters the game for B. Bogdanović,55,46
153,2,6:19.0,M. Williams enters the game for F. Kaminsky,,55,46
154,2,6:19.0,N. Batum enters the game for R. Sessions,,55,46
155,2,6:07.0,,Turnover by J. Lin (bad pass; steal by K. Walker),55,46
156,2,6:02.0,Turnover by K. Walker (lost ball; steal by J. Lin),,55,46
157,2,5:58.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,55,46
158,2,5:56.0,Defensive rebound by M. Kidd-Gilchrist,,55,46
159,2,5:46.0,M. Kidd-Gilchrist misses 2-pt layup from 3 ft (block by J. Hamilton),,55,46
160,2,5:44.0,,Defensive rebound by J. Hamilton,55,46
161,2,5:31.0,,J. Hamilton misses 3-pt jump shot from 25 ft,55,46
162,2,5:30.0,Defensive rebound by K. Walker,,55,46
163,2,5:21.0,Personal foul by J. Lin (drawn by K. Walker),,55,46
164,2,5:21.0,Official timeout,,55,46
165,2,5:21.0,,B. Lopez enters the game for J. Hamilton,55,46
166,2,5:21.0,,T. Booker enters the game for R. Hollis-Jefferson,55,46
167,2,5:21.0,C. Zeller enters the game for R. Hibbert,,55,46
168,2,5:12.0,N. Batum misses 3-pt jump shot from 25 ft,,55,46
169,2,5:09.0,,Defensive rebound by T. Booker,55,46
170,2,5:01.0,,Turnover by B. Lopez (bad pass; steal by K. Walker),55,46
171,2,4:53.0,K. Walker misses 2-pt jump shot from 17 ft,,55,46
172,2,4:52.0,,Defensive rebound by T. Booker,55,46
173,2,4:39.0,,B. Lopez makes 2-pt hook shot from 8 ft,55,48
174,2,4:14.0,M. Kidd-Gilchrist misses 2-pt jump shot from 11 ft,,55,48
175,2,4:13.0,,Defensive rebound by T. Booker,55,48
176,2,4:01.0,,Shooting foul by K. Walker (drawn by J. Lin),55,48
177,2,4:01.0,,J. Lin makes free throw 1 of 2,55,49
178,2,4:01.0,,J. Lin misses free throw 2 of 2,55,49
179,2,4:01.0,,S. Kilpatrick enters the game for J. Harris,55,49
180,2,3:59.0,Defensive rebound by M. Williams,,55,49
181,2,3:39.0,M. Williams misses 2-pt jump shot from 11 ft,,55,49
182,2,3:38.0,Offensive rebound by M. Kidd-Gilchrist,,55,49
183,2,3:34.0,M. Williams misses 3-pt jump shot from 26 ft,,55,49
184,2,3:32.0,,Defensive rebound by S. Kilpatrick,55,49
185,2,3:22.0,,B. Lopez misses 2-pt jump shot from 13 ft,55,49
186,2,3:21.0,Defensive rebound by C. Zeller,,55,49
187,2,3:12.0,Shooting foul by R. Foye (drawn by M. Kidd-Gilchrist),,55,49
188,2,3:12.0,M. Kidd-Gilchrist makes free throw 1 of 2,,56,49
189,2,3:12.0,M. Kidd-Gilchrist makes free throw 2 of 2,,57,49
190,2,3:00.0,,Turnover by J. Lin (bad pass; steal by N. Batum),57,49
191,2,2:55.0,Personal foul by S. Kilpatrick (drawn by N. Batum),,57,49
192,2,2:55.0,Charlotte full timeout,,57,49
193,2,2:48.0,N. Batum misses 2-pt jump shot from 17 ft,,57,49
194,2,2:47.0,,Defensive rebound by T. Booker,57,49
195,2,2:35.0,,S. Kilpatrick makes 3-pt jump shot from 26 ft,57,52
196,2,2:07.0,K. Walker makes 2-pt jump shot from 19 ft (assist by C. Zeller),,59,52
197,2,1:54.0,,B. Lopez misses 2-pt hook shot from 6 ft,59,52
198,2,1:53.0,Defensive rebound by M. Williams,,59,52
199,2,1:45.0,K. Walker makes 2-pt jump shot from 11 ft (assist by C. Zeller),,61,52
200,2,1:33.0,,Brooklyn full timeout,61,52
201,2,1:33.0,R. Hibbert enters the game for C. Zeller,,61,52
202,2,1:27.0,,J. Lin makes 2-pt jump shot from 19 ft,61,54
203,2,1:06.0,K. Walker misses 3-pt jump shot from 24 ft,,61,54
204,2,1:05.0,,Defensive rebound by T. Booker,61,54
205,2,0:56.0,,R. Foye misses 3-pt jump shot from 24 ft,61,54
206,2,0:55.0,Defensive rebound by Team,,61,54
207,2,0:55.0,,Loose ball foul by T. Booker (drawn by M. Williams),61,54
208,2,0:55.0,M. Williams makes free throw 1 of 2,,62,54
209,2,0:55.0,M. Williams makes free throw 2 of 2,,63,54
210,2,0:34.0,,B. Lopez misses 3-pt jump shot from 25 ft,63,54
211,2,0:33.0,Defensive rebound by M. Kidd-Gilchrist,,63,54
212,2,0:13.0,K. Walker misses 3-pt jump shot from 25 ft,,63,54
213,2,0:12.0,,Defensive rebound by T. Booker,63,54
214,2,0:00.0,,J. Lin misses 2-pt jump shot from 12 ft,63,54
215,2,0:00.0,,Offensive rebound by Team,63,54
216,3,11:40.0,K. Walker makes 2-pt jump shot from 18 ft,,65,54
217,3,11:25.0,,Turnover by J. Lin (lost ball; steal by M. Williams),65,54
218,3,11:21.0,K. Walker misses 2-pt layup from 2 ft,,65,54
219,3,11:20.0,,Defensive rebound by J. Harris,65,54
220,3,11:15.0,,J. Lin misses 3-pt jump shot from 25 ft,65,54
221,3,11:13.0,Defensive rebound by N. Batum,,65,54
222,3,11:08.0,N. Batum makes 2-pt layup from 2 ft,,67,54
223,3,11:08.0,Shooting foul by S. Kilpatrick (drawn by N. Batum),,67,54
224,3,11:08.0,N. Batum makes free throw 1 of 1,,68,54
225,3,10:50.0,,Shooting foul by K. Walker (drawn by J. Lin),68,54
226,3,10:50.0,,J. Lin makes free throw 1 of 2,68,55
227,3,10:50.0,,J. Lin makes free throw 2 of 2,68,56
228,3,10:35.0,K. Walker misses 3-pt jump shot from 25 ft,,68,56
229,3,10:34.0,,Defensive rebound by T. Booker,68,56
230,3,10:14.0,,S. Kilpatrick makes 3-pt jump shot from 27 ft (assist by T. Booker),68,59
231,3,10:02.0,K. Walker misses 2-pt layup from 1 ft (block by B. Lopez),,68,59
232,3,10:01.0,,Defensive rebound by B. Lopez,68,59
233,3,9:49.0,,B. Lopez makes 2-pt dunk at rim (assist by J. Lin),68,61
234,3,9:36.0,Offensive foul by M. Williams (drawn by J. Lin),,68,61
235,3,9:36.0,Turnover by M. Williams (offensive foul),,68,61
236,3,9:36.0,,B. Bogdanović enters the game for J. Harris,68,61
237,3,9:28.0,,T. Booker misses 2-pt layup from 3 ft,68,61
238,3,9:27.0,,Offensive rebound by B. Lopez,68,61
239,3,9:26.0,,B. Lopez makes 2-pt layup from 2 ft,68,63
240,3,9:00.0,K. Walker misses 2-pt jump shot from 18 ft,,68,63
241,3,8:59.0,,Defensive rebound by B. Bogdanović,68,63
242,3,8:49.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by J. Lin),68,66
243,3,8:49.0,Charlotte full timeout,,68,66
244,3,8:32.0,N. Batum misses 3-pt jump shot from 25 ft,,68,66
245,3,8:31.0,Offensive rebound by M. Williams,,68,66
246,3,8:23.0,M. Williams misses 2-pt jump shot from 14 ft,,68,66
247,3,8:21.0,,Defensive rebound by B. Lopez,68,66
248,3,8:02.0,,J. Lin misses 2-pt layup from 2 ft,68,66
249,3,8:01.0,Defensive rebound by K. Walker,,68,66
250,3,7:52.0,N. Batum misses 2-pt layup from 2 ft (block by B. Lopez),,68,66
251,3,7:50.0,,Defensive rebound by B. Lopez,68,66
252,3,7:47.0,,Brooklyn full timeout,68,66
253,3,7:47.0,,I. Whitehead enters the game for J. Lin,68,66
254,3,7:39.0,,B. Bogdanović makes 2-pt layup from 3 ft (assist by T. Booker),68,68
255,3,7:39.0,,Shooting foul by C. Zeller (drawn by B. Bogdanović),68,68
256,3,7:39.0,,B. Bogdanović makes free throw 1 of 1,68,69
257,3,7:25.0,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),,70,69
258,3,7:12.0,,Personal foul by M. Kidd-Gilchrist (drawn by T. Booker),70,69
259,3,7:07.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,70,69
260,3,7:06.0,Defensive rebound by M. Kidd-Gilchrist,,70,69
261,3,6:56.0,Turnover by N. Batum (bad pass),,70,69
262,3,6:51.0,,Turnover by I. Whitehead (lost ball; steal by M. Williams),70,69
263,3,6:47.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,,72,69
264,3,6:40.0,,S. Kilpatrick misses 2-pt layup from 2 ft (block by M. Kidd-Gilchrist),72,69
265,3,6:38.0,Defensive rebound by C. Zeller,,72,69
266,3,6:29.0,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),,74,69
267,3,6:08.0,,B. Lopez misses 2-pt hook shot from 4 ft,74,69
268,3,6:06.0,Defensive rebound by M. Kidd-Gilchrist,,74,69
269,3,5:55.0,Shooting foul by I. Whitehead (drawn by C. Zeller),,74,69
270,3,5:55.0,C. Zeller makes free throw 1 of 2,,75,69
271,3,5:55.0,C. Zeller misses free throw 2 of 2,,75,69
272,3,5:55.0,J. Lamb enters the game for M. Kidd-Gilchrist,,75,69
273,3,5:54.0,,Defensive rebound by T. Booker,75,69
274,3,5:38.0,,Turnover by I. Whitehead (bad pass),75,69
275,3,5:38.0,,J. Hamilton enters the game for B. Lopez,75,69
276,3,5:28.0,N. Batum misses 3-pt jump shot from 25 ft,,75,69
277,3,5:28.0,,Defensive rebound by S. Kilpatrick,75,69
278,3,5:14.0,,Turnover by T. Booker (lost ball; steal by M. Williams),75,69
279,3,5:08.0,Personal foul by B. Bogdanović (drawn by N. Batum),,75,69
280,3,5:02.0,N. Batum makes 2-pt jump shot from 10 ft,,77,69
281,3,4:45.0,,Personal foul by J. Lamb (drawn by S. Kilpatrick),77,69
282,3,4:45.0,F. Kaminsky enters the game for M. Williams,,77,69
283,3,4:32.0,,I. Whitehead makes 2-pt jump shot from 19 ft (assist by S. Kilpatrick),77,71
284,3,4:21.0,C. Zeller misses 2-pt jump shot from 10 ft,,77,71
285,3,4:19.0,,Defensive rebound by I. Whitehead,77,71
286,3,4:12.0,,Personal foul by F. Kaminsky (drawn by T. Booker),77,71
287,3,4:12.0,,T. Booker misses free throw 1 of 2,77,71
288,3,4:12.0,,Offensive rebound by Team,77,71
289,3,4:12.0,,C. LeVert enters the game for S. Kilpatrick,77,71
290,3,4:12.0,,T. Booker makes free throw 2 of 2,77,72
291,3,3:56.0,N. Batum misses 3-pt jump shot from 24 ft,,77,72
292,3,3:55.0,,Defensive rebound by C. LeVert,77,72
293,3,3:42.0,,Shooting foul by K. Walker (drawn by B. Bogdanović),77,72
294,3,3:42.0,,B. Bogdanović misses free throw 1 of 2,77,72
295,3,3:42.0,,Offensive rebound by Team,77,72
296,3,3:42.0,,R. Hollis-Jefferson enters the game for T. Booker,77,72
297,3,3:42.0,R. Sessions enters the game for K. Walker,,77,72
298,3,3:42.0,,B. Bogdanović makes free throw 2 of 2,77,73
299,3,3:28.0,F. Kaminsky misses 2-pt jump shot from 13 ft,,77,73
300,3,3:27.0,,Defensive rebound by R. Hollis-Jefferson,77,73
301,3,3:23.0,,Shooting foul by J. Lamb (drawn by R. Hollis-Jefferson),77,73
302,3,3:23.0,,R. Hollis-Jefferson makes free throw 1 of 2,77,74
303,3,3:23.0,,R. Hollis-Jefferson makes free throw 2 of 2,77,75
304,3,3:04.0,F. Kaminsky misses 2-pt layup from 2 ft,,77,75
305,3,3:03.0,Offensive rebound by Team,,77,75
306,3,2:55.0,N. Batum misses 2-pt jump shot from 17 ft,,77,75
307,3,2:54.0,,Defensive rebound by R. Hollis-Jefferson,77,75
308,3,2:50.0,Offensive charge foul by I. Whitehead (drawn by F. Kaminsky),,77,75
309,3,2:50.0,,Turnover by I. Whitehead (offensive foul),77,75
310,3,2:50.0,R. Hibbert enters the game for C. Zeller,,77,75
311,3,2:37.0,,Offensive charge foul by R. Sessions (drawn by I. Whitehead),77,75
312,3,2:37.0,Turnover by R. Sessions (offensive foul),,77,75
313,3,2:37.0,,B. Lopez enters the game for J. Hamilton,77,75
314,3,2:28.0,,I. Whitehead misses 2-pt jump shot from 18 ft,77,75
315,3,2:27.0,Defensive rebound by J. Lamb,,77,75
316,3,2:16.0,F. Kaminsky makes 2-pt dunk at rim (assist by N. Batum),,79,75
317,3,2:06.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by B. Lopez),79,77
318,3,1:51.0,R. Sessions makes 3-pt jump shot from 26 ft,,82,77
319,3,1:49.0,,Personal foul by N. Batum (drawn by B. Bogdanović),82,77
320,3,1:49.0,,B. Bogdanović makes free throw 1 of 2,82,78
321,3,1:49.0,,B. Bogdanović makes free throw 2 of 2,82,79
322,3,1:29.0,J. Lamb misses 3-pt jump shot from 27 ft,,82,79
323,3,1:28.0,Offensive rebound by F. Kaminsky,,82,79
324,3,1:27.0,Shooting foul by C. LeVert (drawn by F. Kaminsky),,82,79
325,3,1:27.0,F. Kaminsky makes free throw 1 of 2,,83,79
326,3,1:27.0,F. Kaminsky makes free throw 2 of 2,,84,79
327,3,1:15.0,,Shooting foul by J. Lamb (drawn by B. Bogdanović),84,79
328,3,1:15.0,,B. Bogdanović makes free throw 1 of 2,84,80
329,3,1:15.0,,B. Bogdanović makes free throw 2 of 2,84,81
330,3,1:00.0,N. Batum makes 2-pt jump shot from 16 ft,,86,81
331,3,0:43.0,,B. Lopez makes 2-pt hook shot from 6 ft,86,83
332,3,0:31.0,Shooting foul by I. Whitehead (drawn by R. Sessions),,86,83
333,3,0:31.0,R. Sessions makes free throw 1 of 2,,87,83
334,3,0:31.0,R. Sessions makes free throw 2 of 2,,88,83
335,3,0:12.0,,I. Whitehead misses 3-pt jump shot from 22 ft,88,83
336,3,0:11.0,Defensive rebound by J. Lamb,,88,83
337,3,0:04.0,J. Lamb misses 2-pt jump shot from 8 ft (block by I. Whitehead),,88,83
338,3,0:02.0,,Defensive rebound by I. Whitehead,88,83
339,4,11:48.0,,C. LeVert misses 3-pt jump shot from 25 ft,88,83
340,4,11:47.0,Defensive rebound by M. Kidd-Gilchrist,,88,83
341,4,11:36.0,Shooting foul by C. LeVert (drawn by J. Lamb),,88,83
342,4,11:36.0,J. Lamb makes 2-pt jump shot from 19 ft,,90,83
343,4,11:36.0,J. Lamb misses free throw 1 of 1,,90,83
344,4,11:35.0,,Defensive rebound by J. Hamilton,90,83
345,4,11:17.0,,R. Hollis-Jefferson misses 2-pt jump shot from 10 ft,90,83
346,4,11:16.0,Defensive rebound by R. Hibbert,,90,83
347,4,10:59.0,Turnover by R. Hibbert (lost ball; steal by R. Hollis-Jefferson),,90,83
348,4,10:55.0,,C. LeVert makes 2-pt dunk at rim (assist by I. Whitehead),90,85
349,4,10:38.0,Turnover by F. Kaminsky (lost ball; steal by I. Whitehead),,90,85
350,4,10:34.0,,I. Whitehead makes 2-pt layup from 2 ft,90,87
351,4,10:14.0,J. Lamb misses 3-pt jump shot from 25 ft,,90,87
352,4,10:13.0,Offensive rebound by M. Kidd-Gilchrist,,90,87
353,4,10:13.0,,Loose ball foul by R. Hollis-Jefferson (drawn by M. Kidd-Gilchrist),90,87
354,4,10:02.0,R. Hibbert makes 2-pt jump shot from 16 ft (assist by J. Lamb),,92,87
355,4,9:45.0,,J. Hamilton makes 3-pt jump shot from 24 ft (assist by R. Foye),92,90
356,4,9:34.0,Personal block foul by I. Whitehead (drawn by R. Sessions),,92,90
357,4,9:34.0,R. Sessions makes free throw 1 of 2,,93,90
358,4,9:34.0,,S. Kilpatrick enters the game for I. Whitehead,93,90
359,4,9:34.0,R. Sessions makes free throw 2 of 2,,94,90
360,4,9:28.0,,Shooting foul by F. Kaminsky (drawn by R. Hollis-Jefferson),94,90
361,4,9:28.0,,R. Hollis-Jefferson makes free throw 1 of 2,94,91
362,4,9:28.0,K. Walker enters the game for R. Sessions,,94,91
363,4,9:28.0,,R. Hollis-Jefferson makes free throw 2 of 2,94,92
364,4,9:12.0,J. Lamb misses 2-pt jump shot from 17 ft,,94,92
365,4,9:11.0,,Defensive rebound by S. Kilpatrick,94,92
366,4,9:03.0,,Turnover by S. Kilpatrick (lost ball; steal by R. Hibbert),94,92
367,4,8:43.0,J. Lamb makes 2-pt jump shot from 11 ft,,96,92
368,4,8:27.0,,S. Kilpatrick misses 3-pt jump shot from 26 ft,96,92
