,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CLEVELAND_ACTION,CHICAGO_SCORE,CLEVELAND_SCORE
47,1,6:05.0,,L. James makes free throw 1 of 2,6,16
48,1,6:05.0,,L. James misses free throw 2 of 2,6,16
49,1,6:04.0,Defensive rebound by D. Wade,,6,16
50,1,5:47.0,D. Wade misses 2-pt jump shot from 15 ft,,6,16
51,1,5:45.0,,Defensive rebound by T. Thompson,6,16
52,1,5:41.0,,L. James misses 3-pt jump shot from 25 ft,6,16
53,1,5:40.0,Defensive rebound by M. Carter-Williams,,6,16
54,1,5:36.0,M. Carter-Williams makes 2-pt jump shot from 8 ft,,8,16
55,1,5:36.0,Shooting foul by J. McRae (drawn by M. Carter-Williams),,8,16
56,1,5:36.0,M. Carter-Williams misses free throw 1 of 1,,8,16
57,1,5:36.0,D. McDermott enters the game for D. Wade,,8,16
58,1,5:36.0,,R. Jefferson enters the game for J. McRae,8,16
59,1,5:35.0,,Defensive rebound by Team,8,16
60,1,5:18.0,,L. James misses 2-pt jump shot from 5 ft,8,16
61,1,5:17.0,Defensive rebound by M. Carter-Williams,,8,16
62,1,5:05.0,Turnover by T. Gibson (bad pass; steal by D. Liggins),,8,16
63,1,5:01.0,,Turnover by D. Liggins (bad pass; steal by J. Butler),8,16
64,1,4:55.0,J. Butler misses 2-pt jump shot from 17 ft,,8,16
65,1,4:54.0,Offensive rebound by T. Gibson,,8,16
66,1,4:52.0,T. Gibson makes 2-pt layup at rim,,10,16
67,1,4:35.0,,C. Frye makes 2-pt layup from 1 ft,10,18
68,1,4:15.0,T. Gibson makes 2-pt jump shot from 6 ft (assist by J. Butler),,12,18
69,1,3:57.0,,L. James makes 2-pt jump shot from 8 ft,12,20
70,1,3:57.0,,Loose ball foul by T. Thompson (drawn by M. Carter-Williams),12,20
71,1,3:57.0,N. Mirotić enters the game for T. Gibson,,12,20
72,1,3:57.0,,J. Jones enters the game for C. Frye,12,20
73,1,3:44.0,M. Carter-Williams misses 3-pt jump shot from 25 ft,,12,20
74,1,3:44.0,,Defensive rebound by Team,12,20
75,1,3:24.0,,J. Jones makes 3-pt jump shot from 25 ft (assist by D. Liggins),12,23
76,1,3:07.0,Turnover by M. Carter-Williams (bad pass),,12,23
77,1,3:07.0,J. Grant enters the game for M. Carter-Williams,,12,23
78,1,3:02.0,,Personal foul by J. Grant (drawn by L. James),12,23
79,1,2:52.0,,Turnover by D. Liggins (back court),12,23
80,1,2:52.0,,Cleveland full timeout,12,23
81,1,2:41.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by J. Butler),,15,23
82,1,2:28.0,,Turnover by L. James (bad pass),15,23
83,1,2:28.0,C. Felício enters the game for R. Lopez,,15,23
84,1,2:07.0,C. Felício misses 2-pt hook shot from 7 ft,,15,23
85,1,2:05.0,,Defensive rebound by L. James,15,23
86,1,1:49.0,,L. James misses 2-pt jump shot from 11 ft,15,23
87,1,1:46.0,Defensive rebound by N. Mirotić,,15,23
88,1,1:39.0,N. Mirotić misses 3-pt jump shot from 26 ft,,15,23
89,1,1:39.0,,Defensive rebound by D. Liggins,15,23
90,1,1:33.0,,D. Liggins misses 2-pt layup from 1 ft,15,23
91,1,1:32.0,Defensive rebound by C. Felício,,15,23
92,1,1:20.0,J. Grant misses 3-pt jump shot from 26 ft,,15,23
93,1,1:19.0,Offensive rebound by C. Felício,,15,23
94,1,1:19.0,Personal foul by J. Jones (drawn by C. Felício),,15,23
95,1,1:19.0,C. Felício makes free throw 1 of 2,,16,23
96,1,1:19.0,C. Felício misses free throw 2 of 2,,16,23
97,1,1:19.0,,I. Shumpert enters the game for L. James,16,23
98,1,1:19.0,,K. Felder enters the game for D. Liggins,16,23
99,1,1:18.0,Offensive rebound by D. McDermott,,16,23
100,1,1:02.0,J. Butler misses 2-pt jump shot from 17 ft,,16,23
101,1,1:01.0,,Defensive rebound by K. Felder,16,23
102,1,0:45.0,,K. Felder misses 2-pt jump shot from 8 ft,16,23
103,1,0:44.0,,Offensive rebound by T. Thompson,16,23
104,1,0:40.0,,R. Jefferson misses 3-pt jump shot from 27 ft,16,23
105,1,0:40.0,Defensive rebound by D. McDermott,,16,23
106,1,0:27.0,N. Mirotić misses 3-pt jump shot from 30 ft,,16,23
107,1,0:26.0,,Defensive rebound by K. Felder,16,23
108,1,0:05.0,,K. Felder misses 2-pt jump shot from 20 ft,16,23
109,1,0:04.0,,Offensive rebound by T. Thompson,16,23
110,1,0:00.0,,R. Jefferson misses 3-pt jump shot from 24 ft,16,23
111,1,0:00.0,,Offensive rebound by Team,16,23
112,2,11:48.0,D. Wade misses 2-pt layup from 1 ft,,16,23
113,2,11:46.0,Offensive rebound by C. Felício,,16,23
114,2,11:46.0,C. Felício misses 2-pt layup from 1 ft,,16,23
115,2,11:43.0,,Defensive rebound by K. Felder,16,23
116,2,11:32.0,,C. Frye misses 3-pt jump shot from 25 ft,16,23
117,2,11:31.0,Defensive rebound by N. Mirotić,,16,23
118,2,11:21.0,N. Mirotić makes 2-pt layup at rim,,18,23
119,2,11:21.0,Shooting foul by J. Jones (drawn by N. Mirotić),,18,23
120,2,11:21.0,N. Mirotić makes free throw 1 of 1,,19,23
121,2,11:08.0,,I. Shumpert misses 2-pt layup from 1 ft,19,23
122,2,11:06.0,Defensive rebound by D. McDermott,,19,23
123,2,10:53.0,N. Mirotić misses 2-pt jump shot from 9 ft,,19,23
124,2,10:51.0,,Defensive rebound by J. Jones,19,23
125,2,10:38.0,,I. Shumpert misses 3-pt jump shot from 26 ft,19,23
126,2,10:38.0,Defensive rebound by C. Felício,,19,23
127,2,10:19.0,D. McDermott makes 3-pt jump shot from 23 ft (assist by J. Grant),,22,23
128,2,10:04.0,,K. Felder misses 2-pt jump shot from 12 ft,22,23
129,2,10:04.0,Defensive rebound by Team,,22,23
130,2,9:50.0,D. Wade makes 3-pt jump shot from 25 ft (assist by N. Mirotić),,25,23
131,2,9:50.0,,Cleveland full timeout,25,23
132,2,9:29.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by K. Felder),25,26
133,2,9:22.0,,J. McRae enters the game for J. Jones,25,26
134,2,9:22.0,,L. James enters the game for R. Jefferson,25,26
135,2,9:14.0,N. Mirotić makes 3-pt jump shot from 23 ft (assist by J. Grant),,28,26
136,2,9:01.0,,C. Frye misses 3-pt jump shot from 25 ft,28,26
137,2,9:01.0,Defensive rebound by D. McDermott,,28,26
138,2,8:53.0,D. Wade misses 2-pt jump shot from 18 ft,,28,26
139,2,8:51.0,,Defensive rebound by J. McRae,28,26
140,2,8:43.0,,K. Felder misses 3-pt jump shot from 24 ft,28,26
141,2,8:43.0,Defensive rebound by C. Felício,,28,26
142,2,8:18.0,N. Mirotić makes 2-pt jump shot from 14 ft,,30,26
143,2,7:55.0,,I. Shumpert misses 2-pt jump shot from 22 ft,30,26
144,2,7:52.0,Defensive rebound by J. Grant,,30,26
145,2,7:41.0,N. Mirotić misses 2-pt hook shot from 3 ft,,30,26
146,2,7:40.0,,Defensive rebound by K. Felder,30,26
147,2,7:32.0,,Shooting foul by C. Felício (drawn by K. Felder),30,26
148,2,7:32.0,,K. Felder makes free throw 1 of 2,30,27
149,2,7:32.0,T. Gibson enters the game for C. Felício,,30,27
150,2,7:32.0,,K. Felder makes free throw 2 of 2,30,28
151,2,7:17.0,D. McDermott makes 2-pt jump shot from 19 ft (assist by T. Gibson),,32,28
152,2,6:57.0,,L. James makes 2-pt layup from 1 ft (assist by I. Shumpert),32,30
153,2,6:36.0,J. Grant misses 3-pt jump shot from 25 ft,,32,30
154,2,6:36.0,,Defensive rebound by J. McRae,32,30
155,2,6:27.0,,J. McRae misses 2-pt layup from 1 ft,32,30
156,2,6:26.0,,Offensive rebound by J. McRae,32,30
157,2,6:22.0,,K. Felder misses 3-pt jump shot from 26 ft,32,30
158,2,6:21.0,Defensive rebound by N. Mirotić,,32,30
159,2,6:17.0,J. Butler enters the game for N. Mirotić,,32,30
160,2,6:17.0,,R. Jefferson enters the game for K. Felder,32,30
161,2,6:17.0,Turnover by D. Wade (lost ball; steal by C. Frye),,32,30
162,2,6:02.0,,C. Frye makes 2-pt jump shot from 15 ft,32,32
163,2,5:48.0,D. McDermott makes 3-pt jump shot from 23 ft (assist by D. Wade),,35,32
164,2,5:35.0,,J. McRae misses 2-pt layup from 1 ft (block by T. Gibson),35,32
165,2,5:31.0,Defensive rebound by J. Grant,,35,32
166,2,5:26.0,J. Butler misses 2-pt jump shot from 15 ft,,35,32
167,2,5:25.0,,Defensive rebound by L. James,35,32
168,2,5:21.0,,L. James makes 2-pt layup from 2 ft,35,34
169,2,5:08.0,D. McDermott makes 2-pt jump shot from 6 ft,,37,34
170,2,4:40.0,,J. McRae misses 3-pt jump shot from 24 ft,37,34
171,2,4:39.0,Defensive rebound by T. Gibson,,37,34
172,2,4:27.0,D. McDermott makes 2-pt dunk at rim (assist by T. Gibson),,39,34
173,2,4:06.0,,R. Jefferson makes 3-pt jump shot from 23 ft (assist by I. Shumpert),39,37
174,2,4:06.0,Chicago full timeout,,39,37
175,2,4:06.0,R. Lopez enters the game for D. Wade,,39,37
176,2,4:06.0,,T. Thompson enters the game for C. Frye,39,37
177,2,3:46.0,T. Gibson makes 2-pt hook shot from 9 ft,,41,37
178,2,3:25.0,,I. Shumpert misses 2-pt layup from 1 ft,41,37
179,2,3:23.0,Defensive rebound by R. Lopez,,41,37
180,2,3:19.0,Turnover by J. Grant (bad pass; steal by L. James),,41,37
181,2,3:17.0,,Shooting foul by R. Lopez (drawn by I. Shumpert),41,37
182,2,3:17.0,,I. Shumpert misses free throw 1 of 2,41,37
183,2,3:17.0,,Offensive rebound by Team,41,37
184,2,3:17.0,,I. Shumpert makes free throw 2 of 2,41,38
185,2,2:53.0,T. Gibson makes 2-pt jump shot from 16 ft (assist by J. Butler),,43,38
186,2,2:34.0,,J. McRae makes 2-pt jump shot from 15 ft (assist by L. James),43,40
187,2,2:11.0,J. Butler makes 3-pt jump shot from 25 ft,,46,40
188,2,1:54.0,,J. McRae makes 2-pt jump shot from 15 ft (assist by L. James),46,42
189,2,1:34.0,D. McDermott makes 3-pt jump shot from 24 ft (assist by J. Butler),,49,42
190,2,1:13.0,,T. Thompson makes 2-pt layup from 1 ft (assist by J. McRae),49,44
191,2,0:52.0,J. Grant makes 3-pt jump shot from 28 ft (assist by D. McDermott),,52,44
192,2,0:37.0,,L. James misses 2-pt jump shot from 3 ft,52,44
193,2,0:36.0,,Offensive rebound by T. Thompson,52,44
194,2,0:36.0,,T. Thompson misses 2-pt layup from 1 ft,52,44
195,2,0:36.0,,Offensive rebound by L. James,52,44
196,2,0:36.0,,L. James makes 2-pt layup from 3 ft,52,46
197,2,0:21.0,J. Grant misses 3-pt jump shot from 25 ft,,52,46
198,2,0:21.0,Offensive rebound by R. Lopez,,52,46
199,2,0:06.0,J. Butler misses 2-pt layup from 1 ft,,52,46
200,2,0:06.0,Offensive rebound by J. Butler,,52,46
201,2,0:06.0,J. Butler misses 2-pt layup from 1 ft,,52,46
202,2,0:03.0,Offensive rebound by T. Gibson,,52,46
203,2,0:00.0,T. Gibson misses 2-pt jump shot from 11 ft,,52,46
204,2,0:00.0,Offensive rebound by Team,,52,46
205,3,11:37.0,R. Lopez makes 2-pt hook shot from 9 ft (assist by D. Wade),,54,46
206,3,11:16.0,,L. James misses 2-pt jump shot from 20 ft,54,46
207,3,11:15.0,Defensive rebound by J. Butler,,54,46
208,3,11:01.0,R. Lopez makes 2-pt hook shot from 8 ft,,56,46
209,3,10:38.0,,D. Liggins misses 2-pt layup from 1 ft,56,46
210,3,10:38.0,,Offensive rebound by T. Thompson,56,46
211,3,10:38.0,,Personal foul by R. Lopez (drawn by T. Thompson),56,46
212,3,10:35.0,,Shooting foul by D. Wade (drawn by L. James),56,46
213,3,10:35.0,,L. James misses free throw 1 of 2,56,46
214,3,10:35.0,,Offensive rebound by Team,56,46
215,3,10:35.0,,L. James makes free throw 2 of 2,56,47
216,3,10:22.0,J. Butler misses 3-pt jump shot from 23 ft,,56,47
217,3,10:21.0,,Defensive rebound by D. Liggins,56,47
218,3,10:05.0,,C. Frye makes 3-pt jump shot from 24 ft (assist by L. James),56,50
219,3,9:39.0,T. Gibson makes 2-pt jump shot from 18 ft (assist by J. Butler),,58,50
220,3,9:24.0,,L. James makes 2-pt layup at rim,58,52
221,3,9:24.0,,Shooting foul by J. Butler (drawn by L. James),58,52
222,3,9:24.0,,L. James makes free throw 1 of 1,58,53
223,3,9:04.0,J. Butler makes 3-pt jump shot from 25 ft (assist by R. Lopez),,61,53
224,3,8:47.0,,J. McRae misses 2-pt jump shot from 7 ft (block by M. Carter-Williams),61,53
225,3,8:47.0,,Offensive rebound by Team,61,53
226,3,8:42.0,,Turnover by D. Liggins (bad pass; steal by T. Gibson),61,53
227,3,8:35.0,D. Wade makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,64,53
228,3,8:33.0,,Cleveland full timeout,64,53
229,3,8:18.0,,C. Frye misses 3-pt jump shot from 24 ft,64,53
230,3,8:18.0,Defensive rebound by D. Wade,,64,53
231,3,8:06.0,M. Carter-Williams makes 2-pt layup from 1 ft (assist by D. Wade),,66,53
232,3,7:50.0,,L. James misses 2-pt hook shot from 6 ft,66,53
233,3,7:47.0,,Offensive rebound by T. Thompson,66,53
234,3,7:36.0,,D. Liggins makes 2-pt layup at rim (assist by L. James),66,55
235,3,7:14.0,D. Wade makes 3-pt jump shot from 26 ft,,69,55
236,3,6:58.0,,L. James makes 2-pt jump shot from 10 ft,69,57
237,3,6:32.0,Turnover by D. Wade (lost ball; steal by D. Liggins),,69,57
238,3,6:28.0,,Shooting foul by J. Butler (drawn by J. McRae),69,57
239,3,6:28.0,,J. McRae makes free throw 1 of 2,69,58
240,3,6:28.0,,J. McRae makes free throw 2 of 2,69,59
241,3,6:16.0,Personal foul by D. Liggins (drawn by D. Wade),,69,59
242,3,6:08.0,M. Carter-Williams makes 2-pt dunk at rim (assist by D. Wade),,71,59
243,3,6:08.0,Shooting foul by J. McRae (drawn by M. Carter-Williams),,71,59
244,3,6:08.0,D. McDermott enters the game for D. Wade,,71,59
245,3,6:08.0,M. Carter-Williams makes free throw 1 of 1,,72,59
246,3,5:50.0,,L. James misses 2-pt hook shot from 4 ft,72,59
247,3,5:48.0,Defensive rebound by M. Carter-Williams,,72,59
248,3,5:46.0,M. Carter-Williams makes 2-pt layup at rim,,74,59
249,3,5:46.0,,Cleveland full timeout,74,59
250,3,5:22.0,,J. McRae misses 3-pt jump shot from 24 ft,74,59
251,3,5:22.0,Defensive rebound by T. Gibson,,74,59
252,3,5:09.0,M. Carter-Williams makes 2-pt jump shot from 18 ft,,76,59
253,3,4:48.0,,C. Frye misses 2-pt jump shot from 5 ft,76,59
254,3,4:47.0,,Offensive rebound by T. Thompson,76,59
255,3,4:47.0,,C. Frye misses 2-pt layup from 1 ft,76,59
256,3,4:47.0,,Offensive rebound by C. Frye,76,59
257,3,4:47.0,,T. Thompson misses 2-pt layup from 2 ft,76,59
258,3,4:44.0,,Offensive rebound by C. Frye,76,59
259,3,4:35.0,,C. Frye makes 2-pt jump shot from 11 ft,76,61
260,3,4:24.0,Offensive foul by R. Lopez (drawn by J. McRae),,76,61
261,3,4:24.0,Turnover by R. Lopez (offensive foul),,76,61
262,3,4:24.0,N. Mirotić enters the game for T. Gibson,,76,61
263,3,4:24.0,,J. Jones enters the game for T. Thompson,76,61
264,3,4:24.0,T. Gibson enters the game for R. Lopez,,76,61
265,3,4:15.0,,Turnover by L. James (bad pass; steal by N. Mirotić),76,61
266,3,4:02.0,T. Gibson makes 2-pt jump shot from 4 ft (assist by J. Butler),,78,61
267,3,3:55.0,,L. James makes 2-pt layup from 2 ft,78,63
268,3,3:42.0,D. McDermott misses 2-pt jump shot from 14 ft,,78,63
269,3,3:42.0,,Defensive rebound by J. Jones,78,63
270,3,3:30.0,,L. James misses 2-pt jump shot from 4 ft (block by N. Mirotić),78,63
271,3,3:29.0,,Offensive rebound by L. James,78,63
272,3,3:21.0,,Personal foul by N. Mirotić (drawn by L. James),78,63
273,3,3:21.0,,L. James makes free throw 1 of 2,78,64
274,3,3:21.0,,L. James makes free throw 2 of 2,78,65
275,3,3:05.0,M. Carter-Williams misses 2-pt jump shot from 18 ft,,78,65
276,3,3:04.0,,Defensive rebound by Team,78,65
277,3,3:03.0,,I. Shumpert enters the game for L. James,78,65
278,3,3:03.0,,R. Jefferson enters the game for D. Liggins,78,65
279,3,2:49.0,,J. McRae makes 2-pt jump shot from 18 ft,78,67
280,3,2:49.0,Chicago full timeout,,78,67
281,3,2:49.0,J. Grant enters the game for M. Carter-Williams,,78,67
282,3,2:28.0,N. Mirotić makes 3-pt jump shot from 23 ft (assist by J. Grant),,81,67
283,3,2:03.0,,J. Jones misses 2-pt layup from 1 ft,81,67
284,3,2:02.0,Defensive rebound by D. McDermott,,81,67
285,3,1:48.0,Turnover by T. Gibson (bad pass),,81,67
286,3,1:48.0,,T. Thompson enters the game for C. Frye,81,67
287,3,1:48.0,C. Felício enters the game for T. Gibson,,81,67
288,3,1:35.0,,Turnover by J. McRae (lost ball; steal by J. Grant),81,67
289,3,1:33.0,Shooting foul by R. Jefferson (drawn by J. Grant),,81,67
290,3,1:33.0,J. Grant makes free throw 1 of 2,,82,67
291,3,1:33.0,D. Wade enters the game for J. Butler,,82,67
292,3,1:33.0,J. Grant makes free throw 2 of 2,,83,67
293,3,1:20.0,,J. Jones misses 3-pt jump shot from 25 ft,83,67
294,3,1:19.0,,Offensive rebound by I. Shumpert,83,67
295,3,1:14.0,,R. Jefferson makes 3-pt jump shot from 26 ft (assist by J. McRae),83,70
296,3,1:00.0,J. Grant misses 2-pt jump shot from 12 ft (block by J. McRae),,83,70
297,3,0:59.0,,Defensive rebound by Team,83,70
298,3,0:43.0,,J. McRae makes 2-pt jump shot from 17 ft,83,72
299,3,0:36.0,D. Wade misses 2-pt jump shot from 18 ft,,83,72
300,3,0:35.0,,Defensive rebound by J. Jones,83,72
301,3,0:28.0,,J. McRae makes 2-pt layup from 1 ft,83,74
302,3,0:28.0,,Shooting foul by C. Felício (drawn by J. McRae),83,74
303,3,0:28.0,,J. McRae misses free throw 1 of 1,83,74
304,3,0:27.0,Defensive rebound by D. McDermott,,83,74
305,3,0:07.0,Turnover by D. Wade (lost ball),,83,74
306,3,0:02.0,,Turnover by I. Shumpert (lost ball; steal by D. McDermott),83,74
307,4,11:45.0,,K. Felder makes 2-pt layup at rim,83,76
308,4,11:45.0,,Shooting foul by J. Grant (drawn by K. Felder),83,76
309,4,11:45.0,,K. Felder makes free throw 1 of 1,83,77
310,4,11:28.0,Shooting foul by K. Felder (drawn by D. McDermott),,83,77
311,4,11:28.0,Technical foul by D. McDermott,,83,77
312,4,11:28.0,,I. Shumpert makes technical free throw,83,78
313,4,11:28.0,D. McDermott makes free throw 1 of 2,,84,78
314,4,11:28.0,D. McDermott makes free throw 2 of 2,,85,78
315,4,11:17.0,,Offensive foul by T. Thompson (drawn by J. Grant),85,78
316,4,11:17.0,,Turnover by T. Thompson (offensive foul),85,78
317,4,11:00.0,D. McDermott misses 2-pt jump shot from 14 ft,,85,78
318,4,11:00.0,,Defensive rebound by J. Jones,85,78
319,4,10:50.0,,K. Felder misses 2-pt layup from 1 ft,85,78
320,4,10:50.0,,Offensive rebound by T. Thompson,85,78
321,4,10:50.0,,Personal foul by J. Grant (drawn by T. Thompson),85,78
322,4,10:43.0,,Turnover by T. Thompson (lost ball; steal by D. Wade),85,78
323,4,10:36.0,D. Wade misses 3-pt jump shot from 26 ft,,85,78
324,4,10:35.0,,Defensive rebound by J. Jones,85,78
325,4,10:27.0,,R. Jefferson misses 3-pt jump shot from 25 ft,85,78
326,4,10:26.0,Defensive rebound by C. Felício,,85,78
327,4,10:16.0,Shooting foul by T. Thompson (drawn by D. Wade),,85,78
328,4,10:16.0,D. Wade misses free throw 1 of 2,,85,78
329,4,10:16.0,Offensive rebound by Team,,85,78
330,4,10:16.0,D. Wade makes free throw 2 of 2,,86,78
331,4,10:03.0,,K. Felder makes 2-pt layup from 2 ft,86,80
332,4,9:52.0,Turnover by D. Wade (bad pass; steal by T. Thompson),,86,80
333,4,9:43.0,,I. Shumpert makes 2-pt layup from 2 ft,86,82
334,4,9:43.0,Chicago full timeout,,86,82
335,4,9:43.0,R. Lopez enters the game for D. McDermott,,86,82
336,4,9:43.0,M. Carter-Williams enters the game for J. Grant,,86,82
337,4,9:43.0,J. Butler enters the game for C. Felício,,86,82
338,4,9:29.0,N. Mirotić misses 3-pt jump shot from 23 ft,,86,82
339,4,9:28.0,,Defensive rebound by K. Felder,86,82
340,4,9:18.0,,K. Felder makes 2-pt jump shot from 17 ft,86,84
341,4,8:58.0,J. Butler makes 2-pt jump shot from 17 ft,,88,84
342,4,8:49.0,,Personal foul by M. Carter-Williams (drawn by K. Felder),88,84
343,4,8:49.0,,L. James enters the game for J. Jones,88,84
344,4,8:40.0,,Turnover by T. Thompson (lost ball; steal by D. Wade),88,84
345,4,8:40.0,Personal foul by L. James (drawn by D. Wade),,88,84
346,4,8:19.0,J. Butler misses 3-pt jump shot from 25 ft,,88,84
347,4,8:18.0,,Defensive rebound by L. James,88,84
348,4,7:56.0,,Turnover by L. James (lost ball),88,84
349,4,7:44.0,Shooting foul by K. Felder (drawn by J. Butler),,88,84
350,4,7:44.0,J. Butler makes free throw 1 of 2,,89,84
351,4,7:44.0,J. Butler misses free throw 2 of 2,,89,84
352,4,7:44.0,,C. Frye enters the game for T. Thompson,89,84
353,4,7:44.0,T. Gibson enters the game for R. Lopez,,89,84
354,4,7:42.0,,Defensive rebound by I. Shumpert,89,84
355,4,7:30.0,,L. James makes 2-pt layup at rim,89,86
356,4,7:05.0,M. Carter-Williams misses 2-pt jump shot from 7 ft,,89,86
357,4,7:03.0,,Defensive rebound by I. Shumpert,89,86
358,4,6:48.0,,L. James makes 2-pt layup from 1 ft,89,88
359,4,6:32.0,N. Mirotić misses 3-pt jump shot from 26 ft,,89,88
360,4,6:32.0,,Defensive rebound by C. Frye,89,88
361,4,6:25.0,Offensive charge foul by L. James (drawn by J. Butler),,89,88
362,4,6:25.0,,Turnover by L. James (offensive foul),89,88
363,4,6:25.0,D. McDermott enters the game for D. Wade,,89,88
364,4,6:13.0,J. Butler makes 3-pt jump shot from 26 ft,,92,88
365,4,5:48.0,,K. Felder misses 2-pt layup from 1 ft,92,88
366,4,5:47.0,Defensive rebound by J. Butler,,92,88
367,4,5:32.0,J. Butler makes 2-pt jump shot from 15 ft,,94,88
368,4,5:32.0,,Cleveland full timeout,94,88
369,4,5:32.0,,J. McRae enters the game for I. Shumpert,94,88
370,4,5:32.0,,D. Liggins enters the game for K. Felder,94,88
371,4,5:13.0,,Turnover by J. McRae (lost ball; steal by M. Carter-Williams),94,88
372,4,5:03.0,Shooting foul by J. McRae (drawn by J. Butler),,94,88
373,4,5:03.0,J. Butler makes free throw 1 of 2,,95,88
374,4,5:03.0,J. Butler makes free throw 2 of 2,,96,88
375,4,4:45.0,,J. McRae misses 3-pt jump shot from 25 ft,96,88
376,4,4:45.0,Defensive rebound by T. Gibson,,96,88
377,4,4:32.0,J. Butler misses 2-pt jump shot from 19 ft,,96,88
378,4,4:31.0,,Defensive rebound by L. James,96,88
379,4,4:26.0,,Shooting foul by M. Carter-Williams (drawn by R. Jefferson),96,88
380,4,4:26.0,,R. Jefferson misses free throw 1 of 2,96,88
381,4,4:26.0,,Offensive rebound by Team,96,88
382,4,4:26.0,,T. Thompson enters the game for C. Frye,96,88
383,4,4:26.0,,R. Jefferson makes free throw 2 of 2,96,89
384,4,4:03.0,T. Gibson makes 2-pt layup at rim (assist by M. Carter-Williams),,98,89
385,4,3:44.0,,Shooting foul by N. Mirotić (drawn by L. James),98,89
386,4,3:44.0,,L. James misses free throw 1 of 2,98,89
387,4,3:44.0,,Offensive rebound by Team,98,89
388,4,3:44.0,,L. James makes free throw 2 of 2,98,90
389,4,3:30.0,M. Carter-Williams misses 3-pt jump shot from 25 ft,,98,90
390,4,3:29.0,Offensive rebound by J. Butler,,98,90
391,4,3:28.0,J. Butler makes 2-pt jump shot from 17 ft,,100,90
392,4,3:01.0,,Turnover by D. Liggins (bad pass),100,90
