,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PORTLAND_ACTION,SACRAMENTO_SCORE,PORTLAND_SCORE
95,1,1:00.0,T. Lawson makes free throw 1 of 2,,17,25
96,1,1:00.0,T. Lawson makes free throw 2 of 2,,18,25
97,1,0:46.0,,E. Turner makes 2-pt jump shot from 12 ft,18,27
98,1,0:27.0,T. Lawson makes 3-pt jump shot from 25 ft (assist by A. Tolliver),,21,27
99,1,0:01.0,,E. Turner misses 2-pt jump shot from 11 ft,21,27
100,1,0:01.0,,Offensive rebound by Team,21,27
101,1,0:01.0,,Away from play foul by M. Barnes (drawn by M. Leonard),21,27
102,1,0:01.0,M. Barnes enters the game for T. Lawson,,21,27
103,1,0:01.0,T. Lawson enters the game for W. Cauley-Stein,,21,27
104,1,0:01.0,,M. Leonard makes free throw 1 of 1,21,28
105,1,0:00.0,,Shooting foul by T. Lawson (drawn by M. Leonard),21,28
106,1,0:00.0,,M. Leonard makes free throw 1 of 2,21,29
107,1,0:00.0,,M. Leonard makes free throw 2 of 2,21,30
108,2,11:39.0,,A. Crabbe makes 2-pt jump shot from 23 ft (assist by M. Leonard),21,32
109,2,11:15.0,A. Tolliver misses 2-pt jump shot from 18 ft,,21,32
110,2,11:15.0,,Defensive rebound by M. Leonard,21,32
111,2,10:58.0,,M. Leonard makes 2-pt jump shot from 19 ft (assist by E. Turner),21,34
112,2,10:40.0,G. Temple makes 3-pt jump shot from 24 ft (assist by O. Casspi),,24,34
113,2,10:23.0,,S. Napier misses 3-pt jump shot from 25 ft,24,34
114,2,10:21.0,Defensive rebound by O. Casspi,,24,34
115,2,10:16.0,Shooting foul by S. Napier (drawn by O. Casspi),,24,34
116,2,10:16.0,O. Casspi makes free throw 1 of 2,,25,34
117,2,10:16.0,O. Casspi misses free throw 2 of 2,,25,34
118,2,10:14.0,,Defensive rebound by M. Leonard,25,34
119,2,9:53.0,,N. Vonleh makes 2-pt hook shot from 4 ft,25,36
120,2,9:45.0,Shooting foul by S. Napier (drawn by T. Lawson),,25,36
121,2,9:45.0,T. Lawson misses free throw 1 of 2,,25,36
122,2,9:45.0,Offensive rebound by Team,,25,36
123,2,9:45.0,T. Lawson makes free throw 2 of 2,,26,36
124,2,9:24.0,,S. Napier misses 3-pt jump shot from 24 ft,26,36
125,2,9:23.0,,Offensive rebound by N. Vonleh,26,36
126,2,9:15.0,,S. Napier makes 3-pt jump shot from 23 ft (assist by A. Crabbe),26,39
127,2,8:56.0,Turnover by T. Lawson (bad pass; steal by N. Vonleh),,26,39
128,2,8:52.0,,Personal foul by O. Casspi (drawn by M. Leonard),26,39
129,2,8:52.0,Official timeout,,26,39
130,2,8:52.0,D. Cousins enters the game for O. Casspi,,26,39
131,2,8:42.0,,M. Leonard misses 2-pt jump shot from 11 ft,26,39
132,2,8:41.0,Defensive rebound by W. Cauley-Stein,,26,39
133,2,8:28.0,Personal foul by M. Leonard (drawn by D. Cousins),,26,39
134,2,8:18.0,G. Temple makes 2-pt jump shot from 5 ft (assist by D. Cousins),,28,39
135,2,8:03.0,,M. Leonard misses 3-pt jump shot from 25 ft,28,39
136,2,8:02.0,,Offensive rebound by N. Vonleh,28,39
137,2,8:01.0,,Shooting foul by W. Cauley-Stein (drawn by N. Vonleh),28,39
138,2,8:01.0,,N. Vonleh makes free throw 1 of 2,28,40
139,2,8:01.0,K. Koufos enters the game for W. Cauley-Stein,,28,40
140,2,8:01.0,,N. Vonleh makes free throw 2 of 2,28,41
141,2,7:48.0,Turnover by G. Temple (lost ball; steal by A. Crabbe),,28,41
142,2,7:45.0,,Shooting foul by G. Temple (drawn by A. Crabbe),28,41
143,2,7:45.0,,A. Crabbe makes free throw 1 of 2,28,42
144,2,7:45.0,,C. McCollum enters the game for S. Napier,28,42
145,2,7:45.0,,A. Crabbe makes free throw 2 of 2,28,43
146,2,7:28.0,G. Temple makes 2-pt jump shot from 20 ft,,30,43
147,2,7:15.0,,E. Turner misses 3-pt jump shot from 24 ft,30,43
148,2,7:14.0,Defensive rebound by K. Koufos,,30,43
149,2,7:05.0,T. Lawson misses 2-pt jump shot from 20 ft,,30,43
150,2,7:04.0,,Defensive rebound by E. Turner,30,43
151,2,6:51.0,,M. Leonard misses 3-pt jump shot from 25 ft,30,43
152,2,6:51.0,Defensive rebound by G. Temple,,30,43
153,2,6:37.0,T. Lawson misses 3-pt jump shot from 25 ft,,30,43
154,2,6:36.0,Offensive rebound by K. Koufos,,30,43
155,2,6:21.0,D. Cousins misses 2-pt layup from 2 ft (block by N. Vonleh),,30,43
156,2,6:20.0,,Defensive rebound by N. Vonleh,30,43
157,2,6:11.0,,C. McCollum misses 3-pt jump shot from 25 ft,30,43
158,2,6:11.0,Defensive rebound by G. Temple,,30,43
159,2,6:07.0,T. Lawson misses 2-pt layup from 1 ft,,30,43
160,2,6:07.0,Offensive rebound by T. Lawson,,30,43
161,2,6:07.0,G. Temple misses 2-pt dunk at rim,,30,43
162,2,6:06.0,,Defensive rebound by C. McCollum,30,43
163,2,6:00.0,,M. Leonard makes 3-pt jump shot from 25 ft (assist by C. McCollum),30,46
164,2,5:51.0,Sacramento full timeout,,30,46
165,2,5:51.0,,M. Harkless enters the game for N. Vonleh,30,46
166,2,5:51.0,,A. Aminu enters the game for A. Crabbe,30,46
167,2,5:46.0,Offensive foul by D. Cousins (drawn by M. Leonard),,30,46
168,2,5:46.0,Turnover by D. Cousins (offensive foul),,30,46
169,2,5:29.0,,Offensive foul by E. Turner (drawn by D. Cousins),30,46
170,2,5:29.0,,Turnover by E. Turner (offensive foul),30,46
171,2,5:13.0,D. Cousins misses 2-pt hook shot from 4 ft,,30,46
172,2,5:12.0,Offensive rebound by K. Koufos,,30,46
173,2,5:12.0,K. Koufos makes 2-pt layup at rim,,32,46
174,2,4:55.0,,M. Harkless makes 2-pt layup from 3 ft,32,48
175,2,4:40.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by D. Cousins),,35,48
176,2,4:24.0,,C. McCollum misses 3-pt jump shot from 23 ft,35,48
177,2,4:23.0,Defensive rebound by K. Koufos,,35,48
178,2,4:06.0,G. Temple misses 3-pt jump shot from 25 ft,,35,48
179,2,4:06.0,,Defensive rebound by A. Aminu,35,48
180,2,3:44.0,,A. Aminu makes 2-pt layup from 1 ft,35,50
181,2,3:33.0,,M. Plumlee enters the game for M. Leonard,35,50
182,2,3:33.0,M. Barnes enters the game for A. Tolliver,,35,50
183,2,3:33.0,D. Collison enters the game for T. Lawson,,35,50
184,2,3:25.0,G. Temple makes 2-pt jump shot from 17 ft,,37,50
185,2,3:25.0,,Portland full timeout,37,50
186,2,3:25.0,B. McLemore enters the game for D. Cousins,,37,50
187,2,3:25.0,,A. Crabbe enters the game for E. Turner,37,50
188,2,3:13.0,,M. Plumlee makes 2-pt dunk at rim (assist by A. Aminu),37,52
189,2,2:49.0,G. Temple misses 2-pt jump shot from 15 ft,,37,52
190,2,2:46.0,,Defensive rebound by A. Aminu,37,52
191,2,2:35.0,,C. McCollum misses 2-pt jump shot from 14 ft,37,52
192,2,2:34.0,,Offensive rebound by M. Plumlee,37,52
193,2,2:28.0,,Turnover by M. Harkless (lost ball; steal by G. Temple),37,52
194,2,2:16.0,B. McLemore misses 2-pt jump shot from 20 ft,,37,52
195,2,2:15.0,,Defensive rebound by M. Plumlee,37,52
196,2,1:55.0,,C. McCollum makes 2-pt layup from 1 ft,37,54
197,2,1:30.0,M. Barnes makes 2-pt hook shot from 6 ft,,39,54
198,2,1:17.0,,C. McCollum misses 3-pt jump shot from 25 ft,39,54
199,2,1:17.0,Defensive rebound by D. Collison,,39,54
200,2,1:14.0,B. McLemore makes 2-pt dunk at rim (assist by D. Collison),,41,54
201,2,1:14.0,Shooting foul by M. Plumlee (drawn by B. McLemore),,41,54
202,2,1:14.0,B. McLemore makes free throw 1 of 1,,42,54
203,2,0:57.0,,Personal foul by K. Koufos (drawn by M. Plumlee),42,54
204,2,0:57.0,T. Lawson enters the game for G. Temple,,42,54
205,2,0:50.0,,A. Crabbe makes 3-pt jump shot from 27 ft (assist by C. McCollum),42,57
206,2,0:38.0,,Violation by M. Plumlee (def goaltending),42,57
207,2,0:38.0,M. Barnes makes 2-pt layup from 1 ft (assist by D. Collison),,44,57
208,2,0:38.0,,Portland full timeout,44,57
209,2,0:38.0,,M. Leonard enters the game for M. Plumlee,44,57
210,2,0:29.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by C. McCollum),44,60
211,2,0:06.0,D. Collison misses 2-pt jump shot from 21 ft,,44,60
212,2,0:06.0,,Defensive rebound by M. Harkless,44,60
213,2,0:00.0,,C. McCollum misses 3-pt jump shot from 26 ft,44,60
214,2,0:00.0,,Offensive rebound by Team,44,60
215,3,11:38.0,,Turnover by A. Aminu (bad pass; steal by T. Lawson),44,60
216,3,11:21.0,G. Temple makes 3-pt jump shot from 22 ft (assist by M. Barnes),,47,60
217,3,11:05.0,,C. McCollum makes 2-pt jump shot from 19 ft,47,62
218,3,10:49.0,Turnover by M. Barnes (bad pass; steal by M. Harkless),,47,62
219,3,10:39.0,,Shooting foul by A. Tolliver (drawn by M. Plumlee),47,62
220,3,10:39.0,,M. Plumlee makes free throw 1 of 2,47,63
221,3,10:39.0,,M. Plumlee makes free throw 2 of 2,47,64
222,3,10:19.0,G. Temple misses 2-pt layup from 2 ft,,47,64
223,3,10:18.0,,Defensive rebound by M. Plumlee,47,64
224,3,10:10.0,,A. Aminu misses 3-pt jump shot from 23 ft,47,64
225,3,10:09.0,Defensive rebound by A. Tolliver,,47,64
226,3,9:56.0,Turnover by D. Cousins (bad pass; steal by C. McCollum),,47,64
227,3,9:51.0,,A. Crabbe misses 2-pt layup from 2 ft (block by M. Barnes),47,64
228,3,9:51.0,,Offensive rebound by Team,47,64
229,3,9:44.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by M. Harkless),47,67
230,3,9:26.0,Shooting foul by A. Crabbe (drawn by D. Cousins),,47,67
231,3,9:26.0,D. Cousins makes free throw 1 of 2,,48,67
232,3,9:26.0,D. Cousins makes free throw 2 of 2,,49,67
233,3,9:12.0,,C. McCollum misses 2-pt jump shot from 8 ft,49,67
234,3,9:12.0,Defensive rebound by A. Tolliver,,49,67
235,3,8:59.0,M. Barnes makes 2-pt layup from 1 ft (assist by G. Temple),,51,67
236,3,8:42.0,,A. Aminu misses 2-pt jump shot from 9 ft,51,67
237,3,8:41.0,Defensive rebound by M. Barnes,,51,67
238,3,8:32.0,D. Cousins misses 3-pt jump shot from 25 ft,,51,67
239,3,8:31.0,,Defensive rebound by A. Crabbe,51,67
240,3,8:21.0,,Turnover by C. McCollum (lost ball),51,67
241,3,8:09.0,A. Tolliver misses 3-pt jump shot from 25 ft,,51,67
242,3,8:09.0,,Defensive rebound by M. Plumlee,51,67
243,3,7:52.0,,A. Crabbe misses 2-pt jump shot from 21 ft,51,67
244,3,7:51.0,Defensive rebound by M. Barnes,,51,67
245,3,7:33.0,Sacramento full timeout,,51,67
246,3,7:28.0,D. Cousins misses 2-pt jump shot from 4 ft,,51,67
247,3,7:25.0,,Defensive rebound by M. Plumlee,51,67
248,3,7:19.0,,M. Harkless makes 2-pt dunk at rim (assist by M. Plumlee),51,69
249,3,7:03.0,M. Barnes makes 2-pt layup from 2 ft (assist by D. Cousins),,53,69
250,3,6:44.0,,A. Crabbe misses 3-pt jump shot from 23 ft,53,69
251,3,6:43.0,Defensive rebound by D. Cousins,,53,69
252,3,6:31.0,T. Lawson makes 2-pt layup from 1 ft,,55,69
253,3,6:10.0,,C. McCollum misses 2-pt jump shot from 6 ft,55,69
254,3,6:09.0,Defensive rebound by D. Cousins,,55,69
255,3,6:00.0,M. Barnes misses 3-pt jump shot from 24 ft,,55,69
256,3,6:00.0,,Defensive rebound by M. Harkless,55,69
257,3,5:43.0,,A. Crabbe misses 2-pt jump shot from 20 ft,55,69
258,3,5:43.0,Defensive rebound by M. Barnes,,55,69
259,3,5:31.0,T. Lawson misses 3-pt jump shot from 24 ft,,55,69
260,3,5:29.0,,Defensive rebound by A. Aminu,55,69
261,3,5:17.0,,Turnover by A. Crabbe (bad pass; steal by G. Temple),55,69
262,3,5:09.0,G. Temple misses 3-pt jump shot from 24 ft,,55,69
263,3,5:08.0,,Defensive rebound by A. Aminu,55,69
264,3,4:45.0,,C. McCollum misses 2-pt jump shot from 19 ft,55,69
265,3,4:43.0,Defensive rebound by D. Cousins,,55,69
266,3,4:36.0,A. Tolliver misses 3-pt jump shot from 23 ft,,55,69
267,3,4:34.0,,Defensive rebound by M. Plumlee,55,69
268,3,4:12.0,,M. Plumlee misses 2-pt layup from 1 ft,55,69
269,3,4:12.0,,Offensive rebound by A. Aminu,55,69
270,3,4:12.0,,Turnover by Team (shot clock),55,69
271,3,4:12.0,,M. Leonard enters the game for M. Plumlee,55,69
272,3,4:12.0,,E. Turner enters the game for A. Crabbe,55,69
273,3,3:49.0,G. Temple misses 3-pt jump shot from 23 ft,,55,69
274,3,3:47.0,Offensive rebound by D. Cousins,,55,69
275,3,3:35.0,G. Temple makes 2-pt layup from 2 ft,,57,69
276,3,3:35.0,,Portland full timeout,57,69
277,3,3:19.0,,C. McCollum makes 2-pt jump shot from 13 ft,57,71
278,3,3:05.0,Shooting foul by E. Turner (drawn by D. Cousins),,57,71
279,3,3:05.0,D. Cousins misses free throw 1 of 2,,57,71
280,3,3:05.0,Offensive rebound by Team,,57,71
281,3,3:05.0,,N. Vonleh enters the game for A. Aminu,57,71
282,3,3:05.0,D. Cousins makes free throw 2 of 2,,58,71
283,3,2:49.0,,E. Turner makes 2-pt jump shot from 17 ft,58,73
284,3,2:29.0,M. Barnes misses 2-pt jump shot from 12 ft,,58,73
285,3,2:29.0,,Defensive rebound by M. Leonard,58,73
286,3,2:13.0,,C. McCollum misses 2-pt jump shot from 20 ft,58,73
287,3,2:11.0,Defensive rebound by D. Cousins,,58,73
288,3,1:54.0,A. Tolliver misses 2-pt jump shot from 14 ft,,58,73
289,3,1:54.0,,Defensive rebound by M. Leonard,58,73
290,3,1:54.0,,Personal foul by M. Barnes (drawn by M. Leonard),58,73
291,3,1:54.0,,A. Crabbe enters the game for M. Harkless,58,73
292,3,1:54.0,,S. Napier enters the game for C. McCollum,58,73
293,3,1:54.0,O. Casspi enters the game for M. Barnes,,58,73
294,3,1:54.0,D. Collison enters the game for T. Lawson,,58,73
295,3,1:36.0,,Turnover by N. Vonleh (lost ball),58,73
296,3,1:23.0,D. Cousins makes 3-pt jump shot from 26 ft (assist by D. Collison),,61,73
297,3,0:59.0,,M. Leonard makes 2-pt jump shot from 9 ft,61,75
298,3,0:44.0,O. Casspi makes 2-pt jump shot from 5 ft,,63,75
299,3,0:23.0,,M. Leonard misses 2-pt jump shot from 18 ft,63,75
300,3,0:22.0,Defensive rebound by A. Tolliver,,63,75
301,3,0:00.0,D. Cousins misses 2-pt jump shot from 15 ft,,63,75
302,3,0:00.0,Offensive rebound by Team,,63,75
303,4,11:52.0,Def 3 sec tech foul by N. Vonleh,,63,75
304,4,11:52.0,D. Cousins makes technical free throw,,64,75
305,4,11:36.0,D. Collison makes 2-pt jump shot from 8 ft (assist by D. Cousins),,66,75
306,4,11:16.0,,N. Vonleh misses 2-pt hook shot from 5 ft,66,75
307,4,11:16.0,Defensive rebound by D. Cousins,,66,75
308,4,10:59.0,Turnover by B. McLemore (bad pass),,66,75
309,4,10:42.0,,E. Turner makes 2-pt layup from 1 ft,66,77
310,4,10:26.0,D. Cousins makes 3-pt jump shot from 25 ft,,69,77
311,4,10:02.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by E. Turner),69,80
312,4,9:52.0,O. Casspi makes 3-pt jump shot from 25 ft (assist by D. Cousins),,72,80
313,4,9:39.0,,Personal foul by D. Cousins (drawn by M. Leonard),72,80
314,4,9:39.0,W. Cauley-Stein enters the game for D. Cousins,,72,80
315,4,9:28.0,,E. Turner misses 2-pt layup from 2 ft,72,80
316,4,9:28.0,Defensive rebound by K. Koufos,,72,80
317,4,9:21.0,O. Casspi misses 2-pt layup from 2 ft (block by M. Leonard),,72,80
318,4,9:20.0,,Defensive rebound by A. Crabbe,72,80
319,4,9:10.0,,N. Vonleh misses 2-pt jump shot from 15 ft,72,80
320,4,9:09.0,Defensive rebound by O. Casspi,,72,80
321,4,8:56.0,D. Collison misses 3-pt jump shot from 25 ft,,72,80
322,4,8:55.0,,Defensive rebound by S. Napier,72,80
323,4,8:49.0,,Offensive foul by E. Turner (drawn by D. Collison),72,80
324,4,8:49.0,,Turnover by E. Turner (offensive foul),72,80
325,4,8:49.0,Official timeout,,72,80
326,4,8:34.0,Turnover by O. Casspi (bad pass; steal by A. Crabbe),,72,80
327,4,8:28.0,,S. Napier makes 3-pt jump shot from 25 ft (assist by A. Crabbe),72,83
328,4,8:05.0,B. McLemore misses 2-pt jump shot from 19 ft (block by A. Crabbe),,72,83
329,4,8:03.0,,Defensive rebound by S. Napier,72,83
330,4,8:00.0,,Turnover by E. Turner (lost ball),72,83
331,4,7:40.0,B. McLemore misses 2-pt layup from 2 ft,,72,83
332,4,7:40.0,,Defensive rebound by M. Leonard,72,83
333,4,7:28.0,,S. Napier misses 2-pt jump shot from 17 ft,72,83
334,4,7:27.0,Defensive rebound by W. Cauley-Stein,,72,83
335,4,7:17.0,K. Koufos makes 2-pt dunk at rim (assist by O. Casspi),,74,83
336,4,6:54.0,,E. Turner makes 2-pt jump shot from 11 ft,74,85
337,4,6:35.0,Turnover by K. Koufos (traveling),,74,85
338,4,6:35.0,,A. Aminu enters the game for A. Crabbe,74,85
339,4,6:35.0,,C. McCollum enters the game for N. Vonleh,74,85
340,4,6:35.0,,M. Harkless enters the game for S. Napier,74,85
341,4,6:11.0,,M. Leonard misses 2-pt jump shot from 5 ft (block by K. Koufos),74,85
342,4,6:10.0,Defensive rebound by K. Koufos,,74,85
343,4,5:57.0,Sacramento full timeout,,74,85
344,4,5:57.0,D. Cousins enters the game for B. McLemore,,74,85
345,4,5:57.0,G. Temple enters the game for W. Cauley-Stein,,74,85
346,4,5:51.0,Shooting foul by M. Harkless (drawn by D. Cousins),,74,85
347,4,5:51.0,D. Cousins makes free throw 1 of 2,,75,85
348,4,5:51.0,D. Cousins makes free throw 2 of 2,,76,85
349,4,5:38.0,,Shooting foul by D. Collison (drawn by C. McCollum),76,85
350,4,5:38.0,,C. McCollum makes free throw 1 of 2,76,86
351,4,5:38.0,M. Barnes enters the game for O. Casspi,,76,86
352,4,5:38.0,T. Lawson enters the game for D. Collison,,76,86
353,4,5:38.0,,C. McCollum makes free throw 2 of 2,76,87
354,4,5:28.0,Shooting foul by M. Harkless (drawn by M. Barnes),,76,87
355,4,5:28.0,M. Barnes makes free throw 1 of 2,,77,87
356,4,5:28.0,M. Barnes makes free throw 2 of 2,,78,87
357,4,5:14.0,,Turnover by E. Turner (bad pass),78,87
358,4,4:58.0,D. Cousins misses 3-pt jump shot from 25 ft,,78,87
359,4,4:56.0,,Defensive rebound by E. Turner,78,87
360,4,4:44.0,,M. Leonard misses 3-pt jump shot from 24 ft,78,87
361,4,4:43.0,Defensive rebound by K. Koufos,,78,87
362,4,4:34.0,Turnover by M. Barnes (lost ball),,78,87
363,4,4:34.0,,M. Plumlee enters the game for M. Leonard,78,87
364,4,4:16.0,,M. Harkless makes 3-pt jump shot from 25 ft (assist by C. McCollum),78,90
365,4,4:15.0,Sacramento full timeout,,78,90
366,4,4:15.0,Technical foul by M. Barnes,,78,90
367,4,4:15.0,,C. McCollum makes technical free throw,78,91
368,4,4:01.0,Shooting foul by M. Harkless (drawn by D. Cousins),,78,91
369,4,4:01.0,D. Cousins makes free throw 1 of 2,,79,91
370,4,4:01.0,D. Cousins makes free throw 2 of 2,,80,91
371,4,3:47.0,,E. Turner makes 2-pt jump shot from 12 ft,80,93
372,4,3:47.0,,Shooting foul by G. Temple (drawn by E. Turner),80,93
373,4,3:47.0,,E. Turner makes free throw 1 of 1,80,94
374,4,3:27.0,G. Temple misses 3-pt jump shot from 25 ft,,80,94
375,4,3:26.0,,Defensive rebound by A. Aminu,80,94
376,4,3:10.0,,Personal foul by M. Barnes (drawn by M. Plumlee),80,94
377,4,3:10.0,,Portland full timeout,80,94
378,4,3:10.0,A. Tolliver enters the game for K. Koufos,,80,94
379,4,3:00.0,,Shooting foul by M. Barnes (drawn by M. Plumlee),80,94
380,4,3:00.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by E. Turner),80,96
381,4,3:00.0,,M. Plumlee makes free throw 1 of 1,80,97
382,4,2:56.0,Personal foul by A. Aminu (drawn by A. Tolliver),,80,97
383,4,2:49.0,D. Cousins makes 3-pt jump shot from 24 ft (assist by A. Tolliver),,83,97
384,4,2:49.0,Shooting foul by M. Plumlee (drawn by D. Cousins),,83,97
