,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,OKLAHOMA CITY_ACTION,WASHINGTON_SCORE,OKLAHOMA CITY_SCORE
372,4,8:41.0,,A. Roberson enters the game for J. Lauvergne,89,86
373,4,8:29.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by R. Westbrook),89,88
374,4,8:10.0,B. Beal misses 2-pt jump shot from 9 ft (block by A. Roberson),,89,88
375,4,8:09.0,,Defensive rebound by D. Sabonis,89,88
376,4,8:02.0,,R. Westbrook misses 3-pt jump shot from 25 ft,89,88
377,4,8:01.0,Defensive rebound by J. Wall,,89,88
378,4,7:50.0,Shooting foul by A. Morrow (drawn by B. Beal),,89,88
379,4,7:50.0,B. Beal makes free throw 1 of 2,,90,88
380,4,7:50.0,B. Beal makes free throw 2 of 2,,91,88
381,4,7:32.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by R. Westbrook),91,90
382,4,7:17.0,J. Wall misses 2-pt layup from 1 ft,,91,90
383,4,7:17.0,,Defensive rebound by R. Westbrook,91,90
384,4,7:10.0,,V. Oladipo misses 3-pt jump shot from 25 ft,91,90
385,4,7:10.0,Defensive rebound by M. Thornton,,91,90
386,4,7:00.0,M. Morris makes 2-pt layup at rim (assist by J. Wall),,93,90
387,4,6:41.0,,Turnover by V. Oladipo (lost ball),93,90
388,4,6:20.0,J. Wall misses 2-pt jump shot from 15 ft,,93,90
389,4,6:19.0,,Defensive rebound by Team,93,90
390,4,6:19.0,,J. Grant enters the game for V. Oladipo,93,90
391,4,6:09.0,,R. Westbrook misses 2-pt layup from 1 ft (block by J. Wall),93,90
392,4,6:09.0,,Offensive rebound by Team,93,90
393,4,6:09.0,,Technical foul by R. Westbrook,93,90
394,4,6:09.0,,Violation by Team (jump ball),93,90
395,4,6:09.0,B. Beal makes technical free throw,,94,90
396,4,6:08.0,,Turnover by R. Westbrook (bad pass),94,90
397,4,5:53.0,M. Morris misses 2-pt layup from 1 ft,,94,90
398,4,5:53.0,,Defensive rebound by A. Morrow,94,90
399,4,5:41.0,,A. Morrow misses 3-pt jump shot from 23 ft,94,90
400,4,5:40.0,,Offensive rebound by Team,94,90
401,4,5:40.0,,Oklahoma City full timeout,94,90
402,4,5:40.0,,S. Adams enters the game for D. Sabonis,94,90
403,4,5:40.0,,V. Oladipo enters the game for A. Morrow,94,90
404,4,5:40.0,O. Porter enters the game for M. Thornton,,94,90
405,4,5:35.0,,R. Westbrook misses 2-pt jump shot from 17 ft,94,90
406,4,5:35.0,Defensive rebound by M. Morris,,94,90
407,4,5:19.0,B. Beal makes 3-pt jump shot from 24 ft (assist by M. Morris),,97,90
408,4,5:08.0,,R. Westbrook misses 3-pt jump shot from 25 ft,97,90
409,4,5:07.0,Defensive rebound by K. Oubre,,97,90
410,4,4:48.0,J. Wall misses 2-pt jump shot from 5 ft,,97,90
411,4,4:48.0,,Defensive rebound by Team,97,90
412,4,4:39.0,,Shooting foul by B. Beal (drawn by S. Adams),97,90
413,4,4:39.0,,S. Adams misses free throw 1 of 2,97,90
414,4,4:39.0,,Offensive rebound by Team,97,90
415,4,4:39.0,,S. Adams misses free throw 2 of 2,97,90
416,4,4:39.0,Defensive rebound by B. Beal,,97,90
417,4,4:26.0,Shooting foul by J. Grant (drawn by M. Morris),,97,90
418,4,4:26.0,M. Morris misses free throw 1 of 2,,97,90
419,4,4:26.0,Offensive rebound by Team,,97,90
420,4,4:26.0,,Oklahoma City full timeout,97,90
421,4,4:26.0,M. Morris misses free throw 2 of 2,,97,90
422,4,4:26.0,,A. Morrow enters the game for S. Adams,97,90
423,4,4:26.0,,D. Sabonis enters the game for J. Grant,97,90
424,4,4:25.0,,Defensive rebound by R. Westbrook,97,90
425,4,4:06.0,,V. Oladipo misses 2-pt layup from 1 ft (block by M. Morris),97,90
426,4,4:06.0,Defensive rebound by M. Morris,,97,90
427,4,3:47.0,J. Wall misses 2-pt jump shot from 16 ft,,97,90
428,4,3:47.0,,Defensive rebound by R. Westbrook,97,90
429,4,3:40.0,,R. Westbrook misses 2-pt jump shot from 14 ft,97,90
430,4,3:39.0,Defensive rebound by M. Morris,,97,90
431,4,3:37.0,Turnover by M. Morris (lost ball; steal by R. Westbrook),,97,90
432,4,3:33.0,,V. Oladipo misses 3-pt jump shot from 26 ft,97,90
433,4,3:32.0,,Offensive rebound by R. Westbrook,97,90
434,4,3:32.0,,R. Westbrook makes 2-pt layup from 2 ft,97,92
435,4,3:10.0,Shooting foul by D. Sabonis (drawn by M. Morris),,97,92
436,4,3:10.0,M. Morris makes free throw 1 of 2,,98,92
437,4,3:10.0,M. Morris makes free throw 2 of 2,,99,92
438,4,3:03.0,,A. Roberson makes 3-pt jump shot from 25 ft (assist by R. Westbrook),99,95
439,4,3:02.0,Washington full timeout,,99,95
440,4,3:02.0,,J. Grant enters the game for D. Sabonis,99,95
441,4,3:02.0,,S. Christon enters the game for A. Morrow,99,95
442,4,2:45.0,O. Porter makes 2-pt hook shot from 4 ft (assist by J. Wall),,101,95
443,4,2:26.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by J. Grant),101,98
444,4,2:03.0,Turnover by B. Beal (lost ball; steal by S. Christon),,101,98
445,4,2:00.0,,V. Oladipo makes 2-pt dunk at rim (assist by R. Westbrook),101,100
446,4,1:42.0,M. Morris makes 2-pt jump shot from 4 ft,,103,100
447,4,1:36.0,,R. Westbrook makes 2-pt layup from 2 ft,103,102
448,4,1:22.0,J. Wall makes 2-pt layup from 1 ft,,105,102
449,4,1:14.0,,A. Morrow enters the game for A. Roberson,105,102
450,4,1:08.0,,R. Westbrook misses 2-pt layup from 2 ft,105,102
451,4,1:07.0,Defensive rebound by M. Morris,,105,102
452,4,0:45.0,J. Wall misses 2-pt jump shot from 12 ft,,105,102
453,4,0:42.0,Offensive rebound by J. Wall,,105,102
454,4,0:22.0,M. Morris misses 2-pt jump shot from 13 ft,,105,102
455,4,0:20.0,,Defensive rebound by R. Westbrook,105,102
456,4,0:18.0,,Oklahoma City full timeout,105,102
457,4,0:18.0,,S. Adams enters the game for S. Christon,105,102
458,4,0:09.0,,R. Westbrook makes 3-pt jump shot from 25 ft,105,105
459,4,0:09.0,Washington full timeout,,105,105
460,4,0:09.0,,S. Christon enters the game for S. Adams,105,105
461,4,0:09.0,,A. Roberson enters the game for A. Morrow,105,105
462,4,0:00.0,O. Porter misses 2-pt jump shot from 13 ft,,105,105
463,4,0:00.0,Offensive rebound by Team,,105,105
464,1OT,4:46.0,,R. Westbrook misses 2-pt jump shot from 14 ft,105,105
465,1OT,4:45.0,,Offensive rebound by J. Grant,105,105
466,1OT,4:45.0,,Shooting foul by M. Morris (drawn by J. Grant),105,105
467,1OT,4:45.0,,J. Grant makes free throw 1 of 2,105,106
468,1OT,4:45.0,,J. Grant misses free throw 2 of 2,105,106
469,1OT,4:44.0,,Offensive rebound by R. Westbrook,105,106
470,1OT,4:43.0,,R. Westbrook makes 2-pt layup from 1 ft,105,108
471,1OT,4:22.0,B. Beal misses 3-pt jump shot from 24 ft,,105,108
472,1OT,4:22.0,,Defensive rebound by V. Oladipo,105,108
473,1OT,4:11.0,,Shooting block foul by B. Beal (drawn by R. Westbrook),105,108
474,1OT,4:11.0,,R. Westbrook makes free throw 1 of 2,105,109
475,1OT,4:11.0,,R. Westbrook makes free throw 2 of 2,105,110
476,1OT,3:54.0,J. Wall misses 2-pt layup from 2 ft,,105,110
477,1OT,3:54.0,,Defensive rebound by J. Grant,105,110
478,1OT,3:48.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by R. Westbrook),105,113
479,1OT,3:48.0,Washington full timeout,,105,113
480,1OT,3:48.0,M. Gortat enters the game for K. Oubre,,105,113
481,1OT,3:31.0,Shooting foul by J. Grant (drawn by B. Beal),,105,113
482,1OT,3:31.0,B. Beal makes free throw 1 of 2,,106,113
483,1OT,3:31.0,,S. Adams enters the game for J. Grant,106,113
484,1OT,3:31.0,B. Beal makes free throw 2 of 2,,107,113
485,1OT,3:18.0,,R. Westbrook makes 2-pt jump shot from 17 ft,107,115
486,1OT,3:08.0,B. Beal misses 3-pt jump shot from 25 ft,,107,115
487,1OT,3:08.0,,Defensive rebound by V. Oladipo,107,115
488,1OT,2:50.0,,R. Westbrook makes 2-pt jump shot from 18 ft,107,117
489,1OT,2:35.0,M. Morris misses 2-pt jump shot from 7 ft,,107,117
490,1OT,2:34.0,,Defensive rebound by V. Oladipo,107,117
491,1OT,2:18.0,,Shooting foul by M. Morris (drawn by S. Adams),107,117
492,1OT,2:18.0,,S. Adams misses free throw 1 of 2,107,117
493,1OT,2:18.0,,Offensive rebound by Team,107,117
494,1OT,2:18.0,,S. Adams makes free throw 2 of 2,107,118
495,1OT,2:07.0,J. Wall misses 3-pt jump shot from 24 ft,,107,118
496,1OT,2:07.0,Offensive rebound by M. Gortat,,107,118
497,1OT,2:02.0,B. Beal makes 3-pt jump shot from 24 ft (assist by M. Gortat),,110,118
498,1OT,1:38.0,,R. Westbrook misses 3-pt jump shot from 27 ft,110,118
499,1OT,1:37.0,Defensive rebound by M. Gortat,,110,118
500,1OT,1:23.0,B. Beal makes 2-pt layup from 1 ft,,112,118
501,1OT,1:17.0,,Oklahoma City full timeout,112,118
502,1OT,1:17.0,,J. Grant enters the game for S. Adams,112,118
503,1OT,1:03.0,,R. Westbrook makes 2-pt jump shot from 16 ft,112,120
504,1OT,0:54.0,B. Beal misses 3-pt jump shot from 26 ft,,112,120
505,1OT,0:54.0,Offensive rebound by M. Gortat,,112,120
506,1OT,0:45.0,J. Wall makes 3-pt jump shot from 24 ft,,115,120
507,1OT,0:33.0,,Personal take foul by B. Beal (drawn by R. Westbrook),115,120
508,1OT,0:33.0,,R. Westbrook makes free throw 1 of 2,115,121
509,1OT,0:33.0,,R. Westbrook makes free throw 2 of 2,115,122
510,1OT,0:33.0,Washington full timeout,,115,122
511,1OT,0:33.0,,S. Christon enters the game for A. Morrow,115,122
512,1OT,0:29.0,J. Wall misses 3-pt jump shot from 25 ft,,115,122
513,1OT,0:27.0,,Defensive rebound by V. Oladipo,115,122
514,1OT,0:23.0,,Shooting foul by B. Beal (drawn by J. Grant),115,122
515,1OT,0:23.0,,J. Grant makes free throw 1 of 2,115,123
516,1OT,0:23.0,,J. Grant makes free throw 2 of 2,115,124
517,1OT,0:19.0,Personal take foul by R. Westbrook (drawn by J. Wall),,115,124
518,1OT,0:15.0,B. Beal misses 3-pt jump shot from 25 ft,,115,124
519,1OT,0:14.0,,Defensive rebound by J. Grant,115,124
520,1OT,0:10.0,,Personal take foul by M. Gortat (drawn by R. Westbrook),115,124
521,1OT,0:10.0,,R. Westbrook makes free throw 1 of 2,115,125
522,1OT,0:10.0,,R. Westbrook makes free throw 2 of 2,115,126
523,1OT,0:01.0,B. Beal misses 3-pt jump shot from 24 ft,,115,126
524,1OT,0:00.0,Offensive rebound by Team,,115,126
