,QUARTER,TIME_REMAINING,UTAH_ACTION,LA CLIPPERS_ACTION,UTAH_SCORE,LA CLIPPERS_SCORE
115,2,11:46.0,,J. Redick makes 3-pt jump shot from 24 ft (assist by B. Griffin),22,27
116,2,11:26.0,G. Hill misses 2-pt jump shot from 10 ft,,22,27
117,2,11:24.0,,Defensive rebound by J. Crawford,22,27
118,2,11:12.0,,Turnover by J. Crawford (traveling),22,27
119,2,10:54.0,J. Johnson makes 2-pt jump shot from 10 ft (assist by B. Diaw),,24,27
120,2,10:35.0,,M. Speights makes 3-pt jump shot from 26 ft (assist by B. Griffin),24,30
121,2,10:08.0,B. Diaw makes 2-pt layup at rim,,26,30
122,2,9:59.0,,Personal foul by R. Hood (drawn by J. Crawford),26,30
123,2,9:59.0,,Inbound foul by R. Hood (drawn by J. Crawford),26,30
124,2,9:59.0,,J. Redick misses free throw 1 of 1,26,30
125,2,9:59.0,,Offensive rebound by Team,26,30
126,2,9:59.0,D. Favors enters the game for J. Johnson,,26,30
127,2,9:59.0,,P. Pierce enters the game for B. Griffin,26,30
128,2,9:59.0,,D. Jordan enters the game for M. Speights,26,30
129,2,9:52.0,,J. Redick misses 3-pt jump shot from 25 ft,26,30
130,2,9:52.0,Defensive rebound by G. Hill,,26,30
131,2,9:40.0,G. Hill makes 2-pt jump shot from 5 ft,,28,30
132,2,9:21.0,,R. Felton makes 2-pt jump shot from 5 ft (assist by J. Redick),28,32
133,2,9:12.0,Shooting foul by J. Redick (drawn by R. Hood),,28,32
134,2,9:12.0,R. Hood makes free throw 1 of 2,,29,32
135,2,9:12.0,R. Hood makes free throw 2 of 2,,30,32
136,2,8:53.0,,J. Crawford makes 2-pt jump shot from 16 ft (assist by P. Pierce),30,34
137,2,8:37.0,S. Mack misses 2-pt jump shot from 12 ft (block by D. Jordan),,30,34
138,2,8:35.0,Offensive rebound by B. Diaw,,30,34
139,2,8:32.0,D. Favors misses 2-pt jump shot from 15 ft,,30,34
140,2,8:32.0,,Defensive rebound by P. Pierce,30,34
141,2,8:26.0,,J. Crawford makes 2-pt layup from 1 ft (assist by P. Pierce),30,36
142,2,8:26.0,Utah full timeout,,30,36
143,2,8:26.0,J. Johnson enters the game for B. Diaw,,30,36
144,2,8:26.0,G. Hayward enters the game for S. Mack,,30,36
145,2,8:15.0,R. Hood misses 3-pt jump shot from 25 ft,,30,36
146,2,8:14.0,,Defensive rebound by D. Jordan,30,36
147,2,8:02.0,,D. Jordan misses 2-pt dunk at rim,30,36
148,2,7:59.0,Defensive rebound by D. Favors,,30,36
149,2,7:56.0,G. Hill misses 2-pt layup from 1 ft (block by J. Crawford),,30,36
150,2,7:56.0,,Defensive rebound by Team,30,36
151,2,7:39.0,,P. Pierce misses 3-pt jump shot from 24 ft,30,36
152,2,7:38.0,Defensive rebound by Team,,30,36
153,2,7:38.0,,C. Paul enters the game for R. Felton,30,36
154,2,7:26.0,Turnover by D. Favors (bad pass),,30,36
155,2,7:26.0,,L. Mbah a Moute enters the game for P. Pierce,30,36
156,2,7:26.0,,B. Griffin enters the game for J. Crawford,30,36
157,2,7:09.0,,Turnover by C. Paul (lost ball; steal by J. Johnson),30,36
158,2,7:04.0,G. Hayward makes 2-pt layup from 1 ft (assist by J. Johnson),,32,36
159,2,6:43.0,,B. Griffin misses 2-pt jump shot from 18 ft,32,36
160,2,6:43.0,Defensive rebound by J. Johnson,,32,36
161,2,6:22.0,J. Johnson misses 2-pt jump shot from 6 ft,,32,36
162,2,6:21.0,Offensive rebound by D. Favors,,32,36
163,2,6:16.0,R. Hood makes 3-pt jump shot from 25 ft (assist by G. Hayward),,35,36
164,2,6:03.0,,C. Paul misses 2-pt jump shot from 19 ft,35,36
165,2,6:01.0,Defensive rebound by G. Hayward,,35,36
166,2,5:55.0,R. Hood misses 3-pt jump shot from 27 ft,,35,36
167,2,5:51.0,,Defensive rebound by D. Jordan,35,36
168,2,5:46.0,,Personal foul by R. Hood,35,36
169,2,5:46.0,Official timeout,,35,36
170,2,5:46.0,J. Ingles enters the game for R. Hood,,35,36
171,2,5:37.0,,B. Griffin makes 2-pt layup from 1 ft,35,38
172,2,5:17.0,J. Johnson makes 2-pt jump shot from 7 ft,,37,38
173,2,5:07.0,,Turnover by J. Redick (traveling),37,38
174,2,4:44.0,D. Favors makes 2-pt dunk at rim (assist by J. Ingles),,39,38
175,2,4:33.0,,Offensive foul by J. Redick (drawn by J. Ingles),39,38
176,2,4:33.0,,Turnover by J. Redick (offensive foul),39,38
177,2,4:21.0,J. Johnson makes 3-pt jump shot from 25 ft,,42,38
178,2,3:58.0,,Turnover by B. Griffin (lost ball; steal by G. Hayward),42,38
179,2,3:50.0,D. Favors makes 2-pt dunk at rim (assist by G. Hill),,44,38
180,2,3:50.0,,LA Clippers full timeout,44,38
181,2,3:50.0,,J. Crawford enters the game for J. Redick,44,38
182,2,3:33.0,,L. Mbah a Moute misses 3-pt jump shot from 24 ft,44,38
183,2,3:33.0,,Offensive rebound by Team,44,38
184,2,3:30.0,,Personal foul by J. Ingles (drawn by J. Crawford),44,38
185,2,3:23.0,,B. Griffin makes 3-pt jump shot from 24 ft (assist by C. Paul),44,41
186,2,3:07.0,J. Ingles misses 2-pt layup from 2 ft,,44,41
187,2,3:05.0,,Defensive rebound by D. Jordan,44,41
188,2,2:50.0,,B. Griffin makes 2-pt layup from 1 ft (assist by C. Paul),44,43
189,2,2:42.0,Personal foul by J. Crawford (drawn by J. Ingles),,44,43
190,2,2:42.0,,LA Clippers full timeout,44,43
191,2,2:29.0,J. Johnson makes 2-pt jump shot from 8 ft,,46,43
192,2,2:09.0,,B. Griffin misses 2-pt jump shot from 20 ft,46,43
193,2,2:09.0,Defensive rebound by D. Favors,,46,43
194,2,1:57.0,G. Hill makes 2-pt jump shot from 21 ft,,48,43
195,2,1:31.0,,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by C. Paul),48,46
196,2,1:09.0,G. Hayward makes 2-pt jump shot from 5 ft,,50,46
197,2,1:00.0,,Personal foul by G. Hill (drawn by C. Paul),50,46
198,2,1:00.0,,C. Paul makes free throw 1 of 2,50,47
199,2,1:00.0,S. Mack enters the game for G. Hill,,50,47
200,2,1:00.0,,C. Paul makes free throw 2 of 2,50,48
201,2,0:48.0,J. Johnson makes 2-pt jump shot from 17 ft,,52,48
202,2,0:43.0,,C. Paul misses 3-pt jump shot from 24 ft,52,48
203,2,0:42.0,,Offensive rebound by C. Paul,52,48
204,2,0:36.0,,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),52,50
205,2,0:11.0,J. Ingles misses 3-pt jump shot from 25 ft,,52,50
206,2,0:10.0,,Defensive rebound by C. Paul,52,50
207,2,0:04.0,,J. Crawford misses 3-pt jump shot from 23 ft,52,50
208,2,0:03.0,,Offensive rebound by C. Paul,52,50
209,2,0:02.0,,J. Crawford makes 2-pt jump shot from 11 ft (assist by C. Paul),52,52
210,3,11:34.0,,B. Griffin misses 2-pt hook shot from 7 ft,52,52
211,3,11:31.0,,Offensive rebound by D. Jordan,52,52
212,3,11:31.0,,D. Jordan misses 2-pt layup from 1 ft,52,52
213,3,11:30.0,Defensive rebound by B. Diaw,,52,52
214,3,11:21.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by B. Diaw),,55,52
215,3,10:54.0,,C. Paul misses 3-pt jump shot from 25 ft,55,52
216,3,10:53.0,Defensive rebound by G. Hayward,,55,52
217,3,10:38.0,G. Hayward misses 2-pt jump shot from 15 ft,,55,52
218,3,10:36.0,,Defensive rebound by D. Jordan,55,52
219,3,10:30.0,,B. Griffin makes 2-pt jump shot from 4 ft (assist by C. Paul),55,54
220,3,10:09.0,G. Hill misses 3-pt jump shot from 22 ft,,55,54
221,3,10:08.0,,Defensive rebound by D. Jordan,55,54
222,3,9:57.0,,J. Redick makes 2-pt layup from 2 ft,55,56
223,3,9:39.0,Turnover by G. Hayward (traveling),,55,56
224,3,9:31.0,,C. Paul misses 2-pt jump shot from 15 ft,55,56
225,3,9:29.0,Defensive rebound by G. Hill,,55,56
226,3,9:17.0,D. Favors makes 2-pt layup from 2 ft (assist by G. Hill),,57,56
227,3,8:45.0,,B. Griffin misses 2-pt jump shot from 20 ft,57,56
228,3,8:44.0,Defensive rebound by G. Hill,,57,56
229,3,8:38.0,J. Ingles misses 3-pt jump shot from 24 ft,,57,56
230,3,8:37.0,,Defensive rebound by J. Redick,57,56
231,3,8:31.0,,C. Paul makes 2-pt layup from 1 ft,57,58
232,3,8:04.0,D. Favors makes 2-pt hook shot from 4 ft (assist by B. Diaw),,59,58
233,3,7:54.0,,Turnover by B. Griffin (lost ball; steal by G. Hill),59,58
234,3,7:50.0,Turnover by J. Ingles (bad pass; steal by C. Paul),,59,58
235,3,7:32.0,,L. Mbah a Moute misses 2-pt jump shot from 21 ft,59,58
236,3,7:31.0,Defensive rebound by B. Diaw,,59,58
237,3,7:20.0,Shooting foul by D. Jordan (drawn by D. Favors),,59,58
238,3,7:20.0,D. Favors misses free throw 1 of 2,,59,58
239,3,7:20.0,Offensive rebound by Team,,59,58
240,3,7:20.0,D. Favors misses free throw 2 of 2,,59,58
241,3,7:18.0,,Defensive rebound by B. Griffin,59,58
242,3,7:04.0,,B. Griffin misses 2-pt layup from 2 ft,59,58
243,3,7:04.0,,Offensive rebound by Team,59,58
244,3,7:04.0,R. Hood enters the game for J. Ingles,,59,58
245,3,6:56.0,,J. Redick misses 3-pt jump shot from 25 ft,59,58
246,3,6:55.0,Defensive rebound by B. Diaw,,59,58
247,3,6:46.0,Personal foul by C. Paul (drawn by G. Hill),,59,58
248,3,6:34.0,R. Hood misses 3-pt jump shot from 24 ft,,59,58
249,3,6:32.0,,Defensive rebound by C. Paul,59,58
250,3,6:26.0,,C. Paul makes 2-pt jump shot from 12 ft,59,60
251,3,6:18.0,Utah full timeout,,59,60
252,3,6:18.0,J. Withey enters the game for B. Diaw,,59,60
253,3,6:18.0,J. Johnson enters the game for D. Favors,,59,60
254,3,6:11.0,G. Hayward makes 2-pt jump shot from 18 ft (assist by J. Johnson),,61,60
255,3,5:49.0,,C. Paul misses 2-pt jump shot from 18 ft,61,60
256,3,5:48.0,Defensive rebound by J. Withey,,61,60
257,3,5:33.0,G. Hill misses 2-pt jump shot from 9 ft,,61,60
258,3,5:33.0,Offensive rebound by G. Hill,,61,60
259,3,5:30.0,G. Hill makes 2-pt layup from 2 ft,,63,60
260,3,5:13.0,,B. Griffin makes 2-pt jump shot from 4 ft,63,62
261,3,5:00.0,G. Hayward misses 2-pt jump shot from 14 ft,,63,62
262,3,4:57.0,Offensive rebound by J. Withey,,63,62
263,3,4:57.0,J. Withey misses 2-pt layup from 3 ft,,63,62
264,3,4:56.0,Offensive rebound by G. Hayward,,63,62
265,3,4:53.0,G. Hill makes 2-pt layup at rim (assist by G. Hayward),,65,62
266,3,4:53.0,Shooting foul by C. Paul (drawn by G. Hill),,65,62
267,3,4:53.0,G. Hill makes free throw 1 of 1,,66,62
268,3,4:37.0,,B. Griffin misses 2-pt jump shot from 7 ft (block by J. Johnson),66,62
269,3,4:36.0,Defensive rebound by J. Johnson,,66,62
270,3,4:30.0,G. Hayward makes 2-pt layup from 2 ft (assist by J. Johnson),,68,62
271,3,4:24.0,,LA Clippers full timeout,68,62
272,3,4:10.0,,C. Paul makes 2-pt jump shot from 15 ft,68,64
273,3,3:42.0,G. Hayward misses 2-pt jump shot from 16 ft,,68,64
274,3,3:40.0,,Defensive rebound by C. Paul,68,64
275,3,3:29.0,,Personal foul by G. Hayward (drawn by C. Paul),68,64
276,3,3:29.0,,J. Crawford enters the game for J. Redick,68,64
277,3,3:29.0,,M. Speights enters the game for D. Jordan,68,64
278,3,3:29.0,S. Mack enters the game for G. Hill,,68,64
279,3,3:28.0,,Turnover by J. Crawford (back court),68,64
280,3,3:09.0,J. Withey misses 2-pt hook shot from 4 ft,,68,64
281,3,3:08.0,,Defensive rebound by M. Speights,68,64
282,3,2:58.0,,C. Paul makes 2-pt layup from 2 ft,68,66
283,3,2:35.0,Turnover by G. Hayward (lost ball),,68,66
284,3,2:22.0,,Shooting foul by S. Mack (drawn by M. Speights),68,66
285,3,2:22.0,,M. Speights makes free throw 1 of 2,68,67
286,3,2:22.0,B. Diaw enters the game for J. Withey,,68,67
287,3,2:22.0,,M. Speights makes free throw 2 of 2,68,68
288,3,2:03.0,G. Hayward misses 2-pt jump shot from 15 ft,,68,68
289,3,2:03.0,Offensive rebound by Team,,68,68
290,3,1:50.0,Turnover by B. Diaw (lost ball; steal by M. Speights),,68,68
291,3,1:44.0,,M. Speights misses 2-pt layup from 2 ft,68,68
292,3,1:43.0,Defensive rebound by Team,,68,68
293,3,1:43.0,,Loose ball foul by L. Mbah a Moute (drawn by G. Hayward),68,68
294,3,1:24.0,J. Johnson misses 2-pt jump shot from 8 ft,,68,68
295,3,1:22.0,,Defensive rebound by M. Speights,68,68
296,3,1:17.0,,J. Crawford makes 2-pt jump shot from 16 ft,68,70
297,3,1:02.0,Shooting foul by M. Speights (drawn by G. Hayward),,68,70
298,3,1:02.0,G. Hayward makes free throw 1 of 2,,69,70
299,3,1:02.0,,R. Felton enters the game for C. Paul,69,70
300,3,1:02.0,G. Hayward makes free throw 2 of 2,,70,70
301,3,0:51.0,,J. Crawford misses 3-pt jump shot from 26 ft,70,70
302,3,0:51.0,Defensive rebound by S. Mack,,70,70
303,3,0:41.0,Shooting foul by R. Felton (drawn by G. Hayward),,70,70
304,3,0:41.0,G. Hayward makes free throw 1 of 2,,71,70
305,3,0:41.0,G. Hayward makes free throw 2 of 2,,72,70
306,3,0:24.0,,J. Crawford misses 2-pt jump shot from 20 ft,72,70
307,3,0:24.0,Defensive rebound by S. Mack,,72,70
308,3,0:03.0,G. Hayward makes 2-pt jump shot from 13 ft,,74,70
309,3,0:01.0,,Turnover by B. Griffin (bad pass; steal by J. Johnson),74,70
310,4,11:36.0,J. Ingles misses 3-pt jump shot from 24 ft,,74,70
311,4,11:36.0,,Defensive rebound by B. Griffin,74,70
312,4,11:18.0,,R. Felton makes 2-pt layup from 1 ft (assist by B. Griffin),74,72
313,4,11:00.0,R. Hood makes 3-pt jump shot from 25 ft (assist by B. Diaw),,77,72
314,4,10:42.0,,B. Griffin misses 2-pt jump shot from 3 ft (block by D. Favors),77,72
315,4,10:42.0,Defensive rebound by R. Hood,,77,72
316,4,10:24.0,S. Mack misses 2-pt jump shot from 15 ft,,77,72
317,4,10:22.0,,Defensive rebound by B. Griffin,77,72
318,4,10:09.0,,R. Felton misses 3-pt jump shot from 25 ft,77,72
319,4,10:09.0,Defensive rebound by D. Favors,,77,72
320,4,9:56.0,D. Favors makes 2-pt layup from 1 ft (assist by J. Ingles),,79,72
321,4,9:56.0,,LA Clippers full timeout,79,72
322,4,9:56.0,,D. Jordan enters the game for B. Griffin,79,72
323,4,9:56.0,G. Hill enters the game for S. Mack,,79,72
324,4,9:43.0,,J. Crawford misses 2-pt jump shot from 19 ft,79,72
325,4,9:42.0,,Offensive rebound by D. Jordan,79,72
326,4,9:42.0,,D. Jordan makes 2-pt layup from 1 ft,79,74
327,4,9:12.0,G. Hill makes 3-pt jump shot from 24 ft (assist by B. Diaw),,82,74
328,4,8:56.0,,M. Speights makes 3-pt jump shot from 25 ft (assist by J. Redick),82,77
329,4,8:38.0,R. Hood misses 2-pt jump shot from 19 ft,,82,77
330,4,8:37.0,,Defensive rebound by J. Crawford,82,77
331,4,8:30.0,,Turnover by D. Jordan (lost ball),82,77
332,4,8:30.0,,C. Paul enters the game for J. Redick,82,77
333,4,8:13.0,R. Hood misses 2-pt layup from 1 ft,,82,77
334,4,8:13.0,Offensive rebound by Team,,82,77
335,4,8:13.0,,Loose ball foul by M. Speights (drawn by D. Favors),82,77
336,4,7:53.0,D. Favors misses 2-pt layup from 2 ft (block by D. Jordan),,82,77
337,4,7:51.0,,Defensive rebound by D. Jordan,82,77
338,4,7:45.0,,D. Jordan makes 2-pt dunk at rim (assist by M. Speights),82,79
339,4,7:44.0,Utah full timeout,,82,79
340,4,7:44.0,J. Johnson enters the game for B. Diaw,,82,79
341,4,7:44.0,G. Hayward enters the game for J. Ingles,,82,79
342,4,7:26.0,D. Favors makes 2-pt dunk at rim (assist by R. Hood),,84,79
343,4,7:10.0,,Personal foul by D. Favors (drawn by D. Jordan),84,79
344,4,7:10.0,J. Ingles enters the game for R. Hood,,84,79
345,4,7:10.0,,B. Griffin enters the game for M. Speights,84,79
346,4,7:03.0,,J. Crawford misses 2-pt jump shot from 16 ft,84,79
347,4,7:03.0,Defensive rebound by Team,,84,79
348,4,6:42.0,Turnover by G. Hayward (bad pass; steal by C. Paul),,84,79
349,4,6:16.0,,C. Paul misses 2-pt jump shot from 6 ft,84,79
350,4,6:15.0,Defensive rebound by J. Ingles,,84,79
351,4,5:54.0,J. Johnson misses 2-pt jump shot from 15 ft,,84,79
352,4,5:53.0,Offensive rebound by Team,,84,79
353,4,5:53.0,Turnover by Team (shot clock),,84,79
354,4,5:36.0,,Turnover by B. Griffin (bad pass; steal by J. Johnson),84,79
355,4,5:32.0,Turnover by G. Hill (bad pass; steal by C. Paul),,84,79
356,4,5:20.0,,C. Paul makes 2-pt jump shot from 14 ft,84,81
357,4,4:58.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by D. Favors),,87,81
358,4,4:40.0,,C. Paul misses 2-pt jump shot from 16 ft,87,81
359,4,4:40.0,Defensive rebound by G. Hayward,,87,81
360,4,4:29.0,J. Johnson misses 2-pt jump shot from 7 ft,,87,81
361,4,4:29.0,Offensive rebound by Team,,87,81
362,4,4:29.0,,Loose ball foul by D. Jordan (drawn by D. Favors),87,81
363,4,4:29.0,,Technical foul by D. Jordan,87,81
364,4,4:29.0,,L. Mbah a Moute enters the game for R. Felton,87,81
365,4,4:29.0,G. Hayward makes technical free throw,,88,81
366,4,4:24.0,G. Hayward misses 2-pt layup from 2 ft,,88,81
367,4,4:22.0,,Defensive rebound by D. Jordan,88,81
368,4,4:20.0,,C. Paul makes 2-pt jump shot from 12 ft,88,83
369,4,4:20.0,,Shooting foul by G. Hill (drawn by C. Paul),88,83
370,4,4:20.0,,C. Paul makes free throw 1 of 1,88,84
371,4,3:59.0,G. Hayward misses 2-pt jump shot from 12 ft,,88,84
372,4,3:59.0,Offensive rebound by D. Favors,,88,84
373,4,3:56.0,D. Favors makes 2-pt dunk at rim,,90,84
374,4,3:39.0,,C. Paul makes 2-pt layup from 2 ft,90,86
375,4,3:18.0,G. Hill misses 2-pt jump shot from 14 ft,,90,86
376,4,3:16.0,,Defensive rebound by B. Griffin,90,86
377,4,3:10.0,,C. Paul makes 3-pt jump shot from 25 ft,90,89
378,4,2:51.0,G. Hayward makes 2-pt jump shot from 13 ft,,92,89
379,4,2:36.0,,C. Paul misses 3-pt jump shot from 26 ft,92,89
380,4,2:36.0,Defensive rebound by G. Hayward,,92,89
381,4,2:16.0,G. Hayward misses 2-pt jump shot from 20 ft,,92,89
382,4,2:16.0,,Defensive rebound by D. Jordan,92,89
383,4,2:06.0,,L. Mbah a Moute misses 3-pt jump shot from 25 ft,92,89
384,4,2:06.0,Defensive rebound by G. Hayward,,92,89
385,4,1:44.0,G. Hayward misses 2-pt jump shot from 17 ft,,92,89
386,4,1:43.0,,Defensive rebound by B. Griffin,92,89
387,4,1:29.0,,J. Crawford misses 3-pt jump shot from 23 ft,92,89
388,4,1:28.0,Defensive rebound by D. Favors,,92,89
