,QUARTER,TIME_REMAINING,BOSTON_ACTION,TORONTO_ACTION,BOSTON_SCORE,TORONTO_SCORE
76,1,3:00.0,,Defensive rebound by J. Valančiūnas,14,21
77,1,3:00.0,,Toronto full timeout,14,21
78,1,3:00.0,T. Rozier enters the game for I. Thomas,,14,21
79,1,3:00.0,,C. Joseph enters the game for J. Valančiūnas,14,21
80,1,3:00.0,,T. Ross enters the game for K. Lowry,14,21
81,1,2:45.0,,D. DeRozan misses 2-pt jump shot from 18 ft,14,21
82,1,2:45.0,Defensive rebound by A. Horford,,14,21
83,1,2:28.0,K. Olynyk makes 2-pt layup from 1 ft (assist by A. Horford),,16,21
84,1,2:04.0,,C. Joseph misses 3-pt jump shot from 26 ft,16,21
85,1,2:03.0,Defensive rebound by K. Olynyk,,16,21
86,1,1:52.0,J. Brown misses 2-pt jump shot from 13 ft,,16,21
87,1,1:52.0,Offensive rebound by A. Horford,,16,21
88,1,1:49.0,Turnover by J. Brown (traveling),,16,21
89,1,1:49.0,J. Jerebko enters the game for A. Horford,,16,21
90,1,1:36.0,M. Smart enters the game for J. Crowder,,16,21
91,1,1:27.0,,D. Carroll misses 3-pt jump shot from 25 ft,16,21
92,1,1:26.0,Defensive rebound by J. Brown,,16,21
93,1,1:19.0,J. Jerebko misses 2-pt dunk at rim (block by L. Nogueira),,16,21
94,1,1:18.0,,Defensive rebound by C. Joseph,16,21
95,1,1:14.0,Offensive charge foul by D. Carroll (drawn by K. Olynyk),,16,21
96,1,1:14.0,,Turnover by D. Carroll (offensive foul),16,21
97,1,0:55.0,T. Rozier misses 3-pt jump shot from 26 ft,,16,21
98,1,0:55.0,,Defensive rebound by Team,16,21
99,1,0:55.0,Loose ball foul by J. Jerebko (drawn by D. DeRozan),,16,21
100,1,0:55.0,,N. Powell enters the game for D. Carroll,16,21
101,1,0:38.0,,Turnover by D. DeRozan (bad pass),16,21
102,1,0:29.0,Turnover by K. Olynyk (lost ball; steal by D. DeRozan),,16,21
103,1,0:09.0,,C. Joseph misses 2-pt jump shot from 5 ft,16,21
104,1,0:09.0,,Offensive rebound by L. Nogueira,16,21
105,1,0:08.0,,L. Nogueira makes 2-pt layup from 1 ft,16,23
106,1,0:01.0,M. Smart makes 2-pt layup from 2 ft (assist by T. Rozier),,18,23
107,1,0:00.0,,L. Nogueira misses 3-pt jump shot from 58 ft,18,23
108,1,0:00.0,,Offensive rebound by Team,18,23
109,2,11:43.0,J. Brown makes 2-pt jump shot from 4 ft,,20,23
110,2,11:26.0,,Shooting foul by J. Brown (drawn by K. Lowry),20,23
111,2,11:26.0,,K. Lowry makes free throw 1 of 3,20,24
112,2,11:26.0,,K. Lowry misses free throw 2 of 3,20,24
113,2,11:26.0,,Offensive rebound by Team,20,24
114,2,11:26.0,G. Green enters the game for J. Brown,,20,24
115,2,11:26.0,,K. Lowry makes free throw 3 of 3,20,25
116,2,11:13.0,K. Olynyk makes 2-pt hook shot from 4 ft (assist by I. Thomas),,22,25
117,2,10:59.0,,N. Powell makes 2-pt layup from 1 ft (assist by L. Nogueira),22,27
118,2,10:43.0,K. Olynyk makes 2-pt layup from 3 ft (assist by I. Thomas),,24,27
119,2,10:26.0,,L. Nogueira makes 2-pt dunk at rim (assist by K. Lowry),24,29
120,2,10:04.0,I. Thomas misses 2-pt jump shot from 20 ft,,24,29
121,2,10:03.0,,Defensive rebound by K. Lowry,24,29
122,2,9:59.0,,Turnover by K. Lowry (bad pass),24,29
123,2,9:41.0,J. Jerebko makes 2-pt jump shot from 15 ft (assist by K. Olynyk),,26,29
124,2,9:17.0,,Turnover by K. Lowry (lost ball),26,29
125,2,9:04.0,M. Smart misses 2-pt jump shot from 6 ft (block by L. Nogueira),,26,29
126,2,9:02.0,Offensive rebound by M. Smart,,26,29
127,2,9:01.0,M. Smart makes 2-pt jump shot from 1 ft,,28,29
128,2,8:49.0,,Turnover by N. Powell (bad pass),28,29
129,2,8:49.0,Official timeout,,28,29
130,2,8:49.0,,J. Poeltl enters the game for N. Powell,28,29
131,2,8:34.0,Turnover by G. Green (lost ball; steal by L. Nogueira),,28,29
132,2,8:31.0,,Turnover by L. Nogueira (lost ball; steal by M. Smart),28,29
133,2,8:31.0,Shooting foul by K. Lowry (drawn by M. Smart),,28,29
134,2,8:31.0,M. Smart makes 2-pt jump shot from 2 ft,,30,29
135,2,8:31.0,M. Smart makes free throw 1 of 1,,31,29
136,2,8:17.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by C. Joseph),31,31
137,2,7:57.0,G. Green makes 2-pt jump shot from 20 ft,,33,31
138,2,7:39.0,,T. Ross makes 2-pt jump shot from 19 ft (assist by L. Nogueira),33,33
139,2,7:27.0,Turnover by K. Olynyk (bad pass; steal by T. Ross),,33,33
140,2,7:22.0,,C. Joseph makes 2-pt layup at rim (assist by K. Lowry),33,35
141,2,7:04.0,I. Thomas makes 2-pt jump shot from 3 ft,,35,35
142,2,6:47.0,,C. Joseph misses 2-pt layup from 3 ft (block by K. Olynyk),35,35
143,2,6:46.0,Defensive rebound by G. Green,,35,35
144,2,6:38.0,J. Jerebko makes 3-pt jump shot from 24 ft (assist by I. Thomas),,38,35
145,2,6:19.0,,K. Lowry makes 3-pt jump shot from 26 ft,38,38
146,2,6:03.0,I. Thomas makes 2-pt layup from 2 ft,,40,38
147,2,6:01.0,,Toronto full timeout,40,38
148,2,6:01.0,,D. DeRozan enters the game for L. Nogueira,40,38
149,2,6:01.0,,P. Patterson enters the game for C. Joseph,40,38
150,2,6:01.0,,J. Valančiūnas enters the game for J. Poeltl,40,38
151,2,6:01.0,A. Johnson enters the game for M. Smart,,40,38
152,2,6:01.0,A. Horford enters the game for K. Olynyk,,40,38
153,2,6:01.0,J. Crowder enters the game for J. Jerebko,,40,38
154,2,5:41.0,,D. DeRozan makes 2-pt jump shot from 17 ft,40,40
155,2,5:18.0,G. Green makes 2-pt jump shot from 13 ft,,42,40
156,2,5:05.0,,D. DeRozan makes 2-pt jump shot from 15 ft,42,42
157,2,4:49.0,I. Thomas misses 2-pt jump shot from 10 ft,,42,42
158,2,4:48.0,Offensive rebound by A. Johnson,,42,42
159,2,4:43.0,Turnover by I. Thomas (lost ball; steal by T. Ross),,42,42
160,2,4:41.0,Technical foul by I. Thomas,,42,42
161,2,4:41.0,,D. DeRozan makes technical free throw,42,43
162,2,4:41.0,M. Smart enters the game for I. Thomas,,42,43
163,2,4:26.0,,J. Valančiūnas misses 2-pt jump shot from 4 ft (block by A. Johnson),42,43
164,2,4:25.0,Defensive rebound by A. Horford,,42,43
165,2,4:14.0,A. Horford misses 2-pt jump shot from 20 ft,,42,43
166,2,4:14.0,Offensive rebound by Team,,42,43
167,2,4:14.0,,Loose ball foul by J. Valančiūnas (drawn by A. Johnson),42,43
168,2,4:05.0,G. Green misses 3-pt jump shot from 25 ft,,42,43
169,2,4:05.0,,Defensive rebound by J. Valančiūnas,42,43
170,2,3:57.0,,Turnover by P. Patterson (lost ball; steal by A. Horford),42,43
171,2,3:54.0,G. Green makes 2-pt layup from 1 ft (assist by A. Horford),,44,43
172,2,3:54.0,Shooting foul by P. Patterson (drawn by G. Green),,44,43
173,2,3:54.0,,J. Poeltl enters the game for J. Valančiūnas,44,43
174,2,3:54.0,G. Green makes free throw 1 of 1,,45,43
175,2,3:48.0,,Offensive foul by J. Poeltl (drawn by M. Smart),45,43
176,2,3:48.0,,Turnover by J. Poeltl (offensive foul),45,43
177,2,3:38.0,G. Green makes 2-pt jump shot from 18 ft (assist by M. Smart),,47,43
178,2,3:21.0,,D. DeRozan misses 2-pt jump shot from 18 ft,47,43
179,2,3:21.0,Defensive rebound by A. Johnson,,47,43
180,2,3:09.0,G. Green misses 2-pt jump shot from 15 ft,,47,43
181,2,3:09.0,,Defensive rebound by P. Patterson,47,43
182,2,2:51.0,,T. Ross misses 3-pt jump shot from 26 ft,47,43
183,2,2:51.0,Defensive rebound by A. Horford,,47,43
184,2,2:31.0,A. Horford makes 2-pt jump shot from 14 ft,,49,43
185,2,2:31.0,,Toronto full timeout,49,43
186,2,2:31.0,Boston full timeout,,49,43
187,2,2:31.0,,D. Carroll enters the game for T. Ross,49,43
188,2,2:25.0,,Personal foul by M. Smart (drawn by K. Lowry),49,43
189,2,2:09.0,,K. Lowry misses 3-pt jump shot from 26 ft,49,43
190,2,2:08.0,Defensive rebound by G. Green,,49,43
191,2,1:45.0,A. Horford misses 2-pt jump shot from 14 ft,,49,43
192,2,1:45.0,,Defensive rebound by D. DeRozan,49,43
193,2,1:34.0,,D. Carroll misses 3-pt jump shot from 26 ft,49,43
194,2,1:34.0,Defensive rebound by M. Smart,,49,43
195,2,1:22.0,M. Smart makes 2-pt jump shot from 10 ft,,51,43
196,2,1:04.0,,Turnover by K. Lowry (lost ball; steal by M. Smart),51,43
197,2,1:00.0,J. Crowder makes 2-pt dunk at rim,,53,43
198,2,0:40.0,,P. Patterson misses 3-pt jump shot from 26 ft,53,43
199,2,0:39.0,Defensive rebound by A. Johnson,,53,43
200,2,0:30.0,G. Green misses 2-pt jump shot from 17 ft,,53,43
201,2,0:29.0,,Defensive rebound by D. Carroll,53,43
202,2,0:14.0,,D. Carroll makes 3-pt jump shot from 26 ft (assist by K. Lowry),53,46
203,2,0:14.0,Boston full timeout,,53,46
204,2,0:14.0,I. Thomas enters the game for A. Johnson,,53,46
205,2,0:14.0,,C. Joseph enters the game for K. Lowry,53,46
206,2,0:14.0,,T. Ross enters the game for J. Poeltl,53,46
207,2,0:05.0,Personal foul by C. Joseph (drawn by I. Thomas),,53,46
208,2,0:01.0,Shooting foul by P. Patterson (drawn by M. Smart),,53,46
209,2,0:01.0,M. Smart makes free throw 1 of 2,,54,46
210,2,0:01.0,A. Johnson enters the game for G. Green,,54,46
211,2,0:01.0,,J. Valančiūnas enters the game for P. Patterson,54,46
212,2,0:01.0,M. Smart makes free throw 2 of 2,,55,46
213,2,0:00.0,,T. Ross misses 3-pt jump shot from 47 ft,55,46
214,2,0:00.0,,Offensive rebound by Team,55,46
215,3,11:47.0,Shooting foul by K. Lowry (drawn by I. Thomas),,55,46
216,3,11:47.0,I. Thomas makes free throw 1 of 2,,56,46
217,3,11:47.0,I. Thomas makes free throw 2 of 2,,57,46
218,3,11:26.0,,Personal block foul by A. Johnson (drawn by J. Valančiūnas),57,46
219,3,11:17.0,,D. DeRozan makes 2-pt jump shot from 19 ft (assist by D. Carroll),57,48
220,3,10:57.0,A. Johnson misses 2-pt hook shot from 4 ft,,57,48
221,3,10:57.0,,Defensive rebound by J. Valančiūnas,57,48
222,3,10:44.0,,Turnover by D. Carroll (lost ball; steal by J. Crowder),57,48
223,3,10:38.0,J. Crowder misses 2-pt layup from 4 ft,,57,48
224,3,10:38.0,,Defensive rebound by D. Carroll,57,48
225,3,10:37.0,,Personal foul by M. Smart (drawn by D. Carroll),57,48
226,3,10:28.0,,D. DeRozan misses 2-pt jump shot from 4 ft (block by M. Smart),57,48
227,3,10:27.0,,Offensive rebound by D. DeRozan,57,48
228,3,10:16.0,,J. Valančiūnas misses 2-pt hook shot from 5 ft,57,48
229,3,10:16.0,Defensive rebound by J. Crowder,,57,48
230,3,9:59.0,Shooting block foul by P. Patterson (drawn by A. Horford),,57,48
231,3,9:59.0,A. Horford makes free throw 1 of 2,,58,48
232,3,9:59.0,A. Horford makes free throw 2 of 2,,59,48
233,3,9:38.0,,D. DeRozan makes 2-pt jump shot from 10 ft,59,50
234,3,9:20.0,,Violation by D. DeRozan (kicked ball),59,50
235,3,9:09.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by I. Thomas),,62,50
236,3,8:47.0,,Shooting foul by A. Johnson (drawn by J. Valančiūnas),62,50
237,3,8:47.0,,J. Valančiūnas makes free throw 1 of 2,62,51
238,3,8:47.0,K. Olynyk enters the game for A. Johnson,,62,51
239,3,8:47.0,,L. Nogueira enters the game for P. Patterson,62,51
240,3,8:47.0,,J. Valančiūnas makes free throw 2 of 2,62,52
241,3,8:32.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by M. Smart),,65,52
242,3,8:05.0,,J. Valančiūnas makes 2-pt hook shot from 3 ft,65,54
243,3,7:52.0,Turnover by M. Smart (palming),,65,54
244,3,7:47.0,,D. Carroll makes 2-pt layup from 4 ft (assist by K. Lowry),65,56
245,3,7:23.0,I. Thomas misses 3-pt jump shot from 27 ft,,65,56
246,3,7:23.0,,Defensive rebound by J. Valančiūnas,65,56
247,3,7:03.0,,Turnover by L. Nogueira (bad pass),65,56
248,3,6:47.0,K. Olynyk makes 2-pt dunk at rim (assist by A. Horford),,67,56
249,3,6:36.0,,D. DeRozan makes 3-pt jump shot from 23 ft (assist by K. Lowry),67,59
250,3,6:20.0,A. Horford makes 3-pt jump shot from 26 ft (assist by I. Thomas),,70,59
251,3,6:12.0,,Toronto full timeout,70,59
252,3,6:01.0,,D. DeRozan misses 2-pt jump shot from 19 ft,70,59
253,3,6:01.0,Defensive rebound by Team,,70,59
254,3,5:44.0,K. Olynyk misses 2-pt jump shot from 18 ft,,70,59
255,3,5:43.0,,Defensive rebound by D. DeRozan,70,59
256,3,5:35.0,,D. DeRozan misses 2-pt jump shot from 10 ft,70,59
257,3,5:34.0,,Offensive rebound by D. DeRozan,70,59
258,3,5:29.0,,Turnover by D. Carroll (lost ball; steal by M. Smart),70,59
259,3,5:25.0,I. Thomas makes 3-pt jump shot from 26 ft,,73,59
260,3,5:25.0,Shooting foul by K. Lowry (drawn by I. Thomas),,73,59
261,3,5:25.0,I. Thomas misses free throw 1 of 1,,73,59
262,3,5:22.0,,Defensive rebound by J. Valančiūnas,73,59
263,3,5:10.0,,Turnover by J. Valančiūnas (bad pass; steal by M. Smart),73,59
264,3,5:05.0,M. Smart makes 2-pt dunk at rim,,75,59
265,3,5:01.0,,Toronto full timeout,75,59
266,3,4:51.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. Carroll),75,62
267,3,4:36.0,Turnover by J. Crowder (lost ball; steal by D. Carroll),,75,62
268,3,4:22.0,,D. DeRozan makes 2-pt jump shot from 4 ft,75,64
269,3,4:21.0,Boston full timeout,,75,64
270,3,4:21.0,,T. Ross enters the game for J. Valančiūnas,75,64
271,3,4:01.0,J. Crowder misses 3-pt jump shot from 26 ft,,75,64
272,3,4:01.0,,Defensive rebound by D. DeRozan,75,64
273,3,3:50.0,,D. DeRozan makes 2-pt hook shot from 2 ft,75,66
274,3,3:29.0,Personal foul by L. Nogueira (drawn by I. Thomas),,75,66
275,3,3:29.0,J. Brown enters the game for J. Crowder,,75,66
276,3,3:29.0,G. Green enters the game for I. Thomas,,75,66
277,3,3:22.0,K. Olynyk makes 2-pt layup from 2 ft (assist by M. Smart),,77,66
278,3,3:06.0,,D. DeRozan misses 2-pt jump shot from 5 ft,77,66
279,3,3:05.0,Defensive rebound by A. Horford,,77,66
280,3,2:56.0,Turnover by A. Horford (bad pass),,77,66
281,3,2:45.0,,K. Lowry makes 2-pt layup from 5 ft,77,68
282,3,2:32.0,Offensive foul by G. Green (drawn by K. Lowry),,77,68
283,3,2:32.0,Turnover by G. Green (offensive foul),,77,68
284,3,2:32.0,J. Jerebko enters the game for A. Horford,,77,68
285,3,2:32.0,,C. Joseph enters the game for K. Lowry,77,68
286,3,2:17.0,,D. DeRozan misses 2-pt jump shot from 4 ft,77,68
287,3,2:17.0,Defensive rebound by J. Jerebko,,77,68
288,3,2:17.0,Personal foul by D. DeRozan (drawn by J. Jerebko),,77,68
289,3,2:17.0,,Technical foul by D. DeRozan,77,68
290,3,2:17.0,G. Green makes technical free throw,,78,68
291,3,2:17.0,J. Jerebko makes free throw 1 of 2,,79,68
292,3,2:17.0,J. Jerebko makes free throw 2 of 2,,80,68
293,3,2:06.0,,Shooting foul by K. Olynyk (drawn by D. DeRozan),80,68
294,3,2:06.0,,D. DeRozan makes free throw 1 of 2,80,69
295,3,2:06.0,,D. DeRozan makes free throw 2 of 2,80,70
296,3,1:55.0,J. Brown misses 2-pt layup from 2 ft,,80,70
297,3,1:55.0,,Defensive rebound by D. DeRozan,80,70
298,3,1:47.0,,D. DeRozan makes 2-pt jump shot from 4 ft,80,72
299,3,1:43.0,Turnover by M. Smart (bad pass; steal by T. Ross),,80,72
300,3,1:36.0,,D. Carroll makes 3-pt jump shot from 27 ft (assist by T. Ross),80,75
301,3,1:16.0,M. Smart misses 2-pt layup from 4 ft,,80,75
302,3,1:16.0,,Defensive rebound by D. DeRozan,80,75
303,3,1:06.0,,D. DeRozan misses 2-pt jump shot from 5 ft,80,75
304,3,1:06.0,,Offensive rebound by L. Nogueira,80,75
305,3,1:06.0,,Shooting foul by K. Olynyk (drawn by L. Nogueira),80,75
306,3,1:06.0,,L. Nogueira makes free throw 1 of 2,80,76
307,3,1:06.0,,L. Nogueira misses free throw 2 of 2,80,76
308,3,1:06.0,I. Thomas enters the game for M. Smart,,80,76
309,3,1:06.0,J. Crowder enters the game for J. Brown,,80,76
310,3,1:04.0,Defensive rebound by K. Olynyk,,80,76
311,3,0:54.0,Personal foul by C. Joseph (drawn by I. Thomas),,80,76
312,3,0:54.0,I. Thomas makes free throw 1 of 2,,81,76
313,3,0:54.0,I. Thomas makes free throw 2 of 2,,82,76
314,3,0:46.0,,D. DeRozan makes 2-pt jump shot from 4 ft,82,78
315,3,0:33.0,K. Olynyk misses 2-pt layup from 2 ft,,82,78
316,3,0:32.0,,Defensive rebound by D. DeRozan,82,78
317,3,0:29.0,,Shooting foul by J. Crowder (drawn by D. DeRozan),82,78
318,3,0:29.0,,D. DeRozan makes free throw 1 of 2,82,79
319,3,0:29.0,,D. DeRozan makes free throw 2 of 2,82,80
320,3,0:07.0,I. Thomas makes 2-pt layup from 1 ft,,84,80
321,3,0:02.0,,D. DeRozan misses 3-pt jump shot from 28 ft,84,80
322,3,0:01.0,Defensive rebound by G. Green,,84,80
323,3,0:00.0,G. Green misses 3-pt jump shot from 75 ft,,84,80
324,3,0:00.0,Offensive rebound by Team,,84,80
325,4,11:48.0,,P. Patterson misses 2-pt hook shot from 5 ft,84,80
326,4,11:48.0,Defensive rebound by G. Green,,84,80
327,4,11:31.0,K. Olynyk misses 2-pt jump shot from 16 ft,,84,80
328,4,11:31.0,,Defensive rebound by P. Patterson,84,80
329,4,11:21.0,,Turnover by T. Ross (bad pass; steal by J. Jerebko),84,80
330,4,11:16.0,J. Crowder makes 2-pt layup at rim,,86,80
331,4,10:59.0,,T. Ross misses 3-pt jump shot from 27 ft,86,80
332,4,10:59.0,Defensive rebound by J. Jerebko,,86,80
333,4,10:46.0,I. Thomas makes 3-pt jump shot from 25 ft,,89,80
334,4,10:27.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by P. Patterson),89,83
335,4,10:11.0,Shooting foul by L. Nogueira (drawn by I. Thomas),,89,83
336,4,10:11.0,I. Thomas makes free throw 1 of 2,,90,83
337,4,10:11.0,I. Thomas makes free throw 2 of 2,,91,83
338,4,9:58.0,,Shooting block foul by K. Olynyk (drawn by K. Lowry),91,83
339,4,9:58.0,,K. Lowry makes free throw 1 of 2,91,84
340,4,9:58.0,,K. Lowry misses free throw 2 of 2,91,84
341,4,9:57.0,Defensive rebound by K. Olynyk,,91,84
342,4,9:36.0,I. Thomas misses 3-pt jump shot from 29 ft,,91,84
343,4,9:35.0,,Defensive rebound by L. Nogueira,91,84
344,4,9:20.0,,C. Joseph makes 3-pt jump shot from 24 ft (assist by K. Lowry),91,87
345,4,9:03.0,K. Olynyk misses 3-pt jump shot from 27 ft,,91,87
346,4,9:02.0,Offensive rebound by Team,,91,87
347,4,9:02.0,,Loose ball foul by P. Patterson (drawn by J. Crowder),91,87
348,4,8:58.0,Official timeout,,91,87
349,4,8:58.0,,D. Carroll enters the game for P. Patterson,91,87
350,4,8:58.0,,J. Valančiūnas enters the game for L. Nogueira,91,87
351,4,8:58.0,A. Horford enters the game for K. Olynyk,,91,87
352,4,8:48.0,J. Crowder makes 2-pt layup from 2 ft (assist by J. Jerebko),,93,87
353,4,8:21.0,,J. Valančiūnas misses 2-pt layup from 1 ft,93,87
354,4,8:21.0,,Offensive rebound by J. Valančiūnas,93,87
355,4,8:21.0,,K. Lowry misses 2-pt jump shot from 4 ft,93,87
356,4,8:20.0,,Offensive rebound by J. Valančiūnas,93,87
357,4,8:20.0,,J. Valančiūnas misses 2-pt layup from 1 ft,93,87
358,4,8:19.0,,Offensive rebound by J. Valančiūnas,93,87
359,4,8:19.0,,J. Valančiūnas misses 2-pt layup from 1 ft,93,87
360,4,8:19.0,,Offensive rebound by J. Valančiūnas,93,87
361,4,8:19.0,,J. Valančiūnas misses 2-pt layup from 1 ft,93,87
362,4,8:18.0,Defensive rebound by A. Horford,,93,87
363,4,8:06.0,G. Green makes 2-pt dunk at rim (assist by I. Thomas),,95,87
364,4,7:53.0,,Personal foul by J. Jerebko (drawn by D. Carroll),95,87
365,4,7:53.0,,D. DeRozan enters the game for T. Ross,95,87
366,4,7:47.0,,J. Valančiūnas makes 2-pt layup from 4 ft (assist by K. Lowry),95,89
367,4,7:25.0,G. Green makes 2-pt jump shot from 13 ft,,97,89
368,4,7:09.0,,Shooting foul by J. Jerebko (drawn by K. Lowry),97,89
369,4,7:09.0,,K. Lowry makes free throw 1 of 2,97,90
370,4,7:09.0,M. Smart enters the game for I. Thomas,,97,90
371,4,7:09.0,,K. Lowry makes free throw 2 of 2,97,91
372,4,6:55.0,A. Horford misses 3-pt jump shot from 26 ft,,97,91
373,4,6:55.0,,Defensive rebound by Team,97,91
374,4,6:36.0,,K. Lowry misses 2-pt jump shot from 3 ft,97,91
375,4,6:36.0,,Offensive rebound by Team,97,91
376,4,6:33.0,,D. Carroll misses 3-pt jump shot from 25 ft,97,91
377,4,6:32.0,Defensive rebound by Team,,97,91
378,4,6:19.0,A. Horford makes 3-pt jump shot from 25 ft (assist by M. Smart),,100,91
379,4,6:00.0,,D. DeRozan makes 2-pt jump shot from 19 ft,100,93
380,4,6:00.0,,Shooting foul by A. Horford (drawn by D. DeRozan),100,93
381,4,6:00.0,,D. DeRozan misses free throw 1 of 1,100,93
