,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHARLOTTE_ACTION,BROOKLYN_SCORE,CHARLOTTE_SCORE
192,2,2:58.0,,N. Batum makes 2-pt dunk at rim (assist by M. Kidd-Gilchrist),29,44
193,2,2:48.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by R. Hollis-Jefferson),,32,44
194,2,2:32.0,,K. Walker misses 2-pt jump shot from 15 ft,32,44
195,2,2:32.0,Defensive rebound by Team,,32,44
196,2,2:32.0,Brooklyn full timeout,,32,44
197,2,2:19.0,Shooting foul by M. Kidd-Gilchrist (drawn by R. Hollis-Jefferson),,32,44
198,2,2:19.0,R. Hollis-Jefferson misses free throw 1 of 2,,32,44
199,2,2:19.0,Offensive rebound by Team,,32,44
200,2,2:19.0,R. Hollis-Jefferson makes free throw 2 of 2,,33,44
201,2,2:05.0,,N. Batum misses 2-pt jump shot from 17 ft,33,44
202,2,2:02.0,Defensive rebound by J. Harris,,33,44
203,2,1:47.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,35,44
204,2,1:27.0,,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by N. Batum),35,47
205,2,1:16.0,J. Harris misses 3-pt jump shot from 26 ft,,35,47
206,2,1:15.0,,Defensive rebound by F. Kaminsky,35,47
207,2,0:58.0,,F. Kaminsky misses 2-pt jump shot from 9 ft,35,47
208,2,0:57.0,,Offensive rebound by M. Kidd-Gilchrist,35,47
209,2,0:55.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft (block by R. Hollis-Jefferson),35,47
210,2,0:55.0,,Offensive rebound by M. Kidd-Gilchrist,35,47
211,2,0:55.0,,M. Kidd-Gilchrist makes 2-pt dunk from 2 ft,35,49
212,2,0:49.0,Shooting foul by K. Walker (drawn by S. Dinwiddie),,35,49
213,2,0:49.0,S. Dinwiddie makes free throw 1 of 2,,36,49
214,2,0:49.0,S. Dinwiddie makes free throw 2 of 2,,37,49
215,2,0:40.0,,Shooting foul by S. Dinwiddie (drawn by K. Walker),37,49
216,2,0:40.0,,K. Walker makes free throw 1 of 3,37,50
217,2,0:40.0,,K. Walker makes free throw 2 of 3,37,51
218,2,0:40.0,,K. Walker misses free throw 3 of 3,37,51
219,2,0:39.0,Defensive rebound by R. Hollis-Jefferson,,37,51
220,2,0:31.0,B. Bogdanović misses 2-pt jump shot from 5 ft,,37,51
221,2,0:30.0,,Defensive rebound by M. Kidd-Gilchrist,37,51
222,2,0:13.0,,N. Batum makes 3-pt jump shot from 26 ft,37,54
223,2,0:01.0,J. Harris misses 2-pt layup from 1 ft (block by M. Belinelli),,37,54
224,2,0:00.0,,Defensive rebound by F. Kaminsky,37,54
225,2,0:00.0,,F. Kaminsky misses 3-pt jump shot from 58 ft,37,54
226,2,0:00.0,,Offensive rebound by Team,37,54
227,3,11:40.0,,F. Kaminsky misses 2-pt jump shot from 18 ft,37,54
228,3,11:38.0,Defensive rebound by R. Hollis-Jefferson,,37,54
229,3,11:30.0,Turnover by R. Foye (traveling),,37,54
230,3,11:21.0,,K. Walker misses 3-pt jump shot from 25 ft,37,54
231,3,11:19.0,Defensive rebound by R. Hollis-Jefferson,,37,54
232,3,11:13.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft,,39,54
233,3,10:56.0,,F. Kaminsky misses 2-pt layup from 2 ft,39,54
234,3,10:55.0,Defensive rebound by B. Bogdanović,,39,54
235,3,10:48.0,B. Lopez makes 2-pt dunk at rim (assist by S. Dinwiddie),,41,54
236,3,10:36.0,,K. Walker misses 2-pt layup from 1 ft (block by B. Lopez),41,54
237,3,10:36.0,,Offensive rebound by Team,41,54
238,3,10:26.0,,K. Walker makes 2-pt layup at rim (assist by F. Kaminsky),41,56
239,3,10:26.0,,Shooting foul by R. Foye (drawn by K. Walker),41,56
240,3,10:26.0,,K. Walker makes free throw 1 of 1,41,57
241,3,10:18.0,Shooting foul by M. Williams (drawn by R. Foye),,41,57
242,3,10:18.0,R. Foye makes 2-pt layup from 2 ft,,43,57
243,3,10:18.0,R. Foye makes free throw 1 of 1,,44,57
244,3,10:05.0,,K. Walker misses 3-pt jump shot from 27 ft,44,57
245,3,10:03.0,Defensive rebound by R. Hollis-Jefferson,,44,57
246,3,9:59.0,Turnover by R. Foye (bad pass),,44,57
247,3,9:51.0,,K. Walker misses 2-pt layup from 3 ft (block by R. Hollis-Jefferson),44,57
248,3,9:51.0,Defensive rebound by Team,,44,57
249,3,9:40.0,Turnover by B. Lopez (lost ball; steal by F. Kaminsky),,44,57
250,3,9:35.0,,M. Kidd-Gilchrist makes 2-pt layup at rim (assist by K. Walker),44,59
251,3,9:24.0,R. Foye makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,47,59
252,3,9:08.0,,Offensive foul by M. Williams (drawn by R. Foye),47,59
253,3,9:08.0,,Turnover by M. Williams (offensive foul),47,59
254,3,8:44.0,S. Dinwiddie makes 3-pt jump shot from 23 ft (assist by R. Foye),,50,59
255,3,8:28.0,,N. Batum misses 3-pt jump shot from 24 ft,50,59
256,3,8:27.0,Defensive rebound by R. Hollis-Jefferson,,50,59
257,3,8:17.0,Shooting foul by M. Kidd-Gilchrist (drawn by R. Foye),,50,59
258,3,8:17.0,R. Foye makes free throw 1 of 2,,51,59
259,3,8:17.0,R. Foye makes free throw 2 of 2,,52,59
260,3,8:12.0,,Charlotte full timeout,52,59
261,3,8:02.0,,M. Williams makes 2-pt dunk at rim (assist by F. Kaminsky),52,61
262,3,7:52.0,B. Lopez misses 3-pt jump shot from 27 ft,,52,61
263,3,7:49.0,,Defensive rebound by Team,52,61
264,3,7:40.0,,N. Batum misses 3-pt jump shot from 26 ft,52,61
265,3,7:39.0,Defensive rebound by Team,,52,61
266,3,7:30.0,Shooting foul by F. Kaminsky (drawn by B. Lopez),,52,61
267,3,7:30.0,B. Lopez makes free throw 1 of 2,,53,61
268,3,7:30.0,B. Lopez makes free throw 2 of 2,,54,61
269,3,7:14.0,,N. Batum makes 2-pt dunk at rim,54,63
270,3,6:58.0,B. Lopez makes 2-pt jump shot from 5 ft,,56,63
271,3,6:34.0,,M. Kidd-Gilchrist makes 2-pt layup from 2 ft,56,65
272,3,6:23.0,B. Lopez makes 3-pt jump shot from 26 ft (assist by R. Foye),,59,65
273,3,6:05.0,,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by K. Walker),59,68
274,3,5:55.0,B. Lopez misses 3-pt jump shot from 26 ft,,59,68
275,3,5:54.0,,Defensive rebound by M. Kidd-Gilchrist,59,68
276,3,5:46.0,,F. Kaminsky misses 2-pt layup from 1 ft (block by R. Hollis-Jefferson),59,68
277,3,5:44.0,Defensive rebound by R. Foye,,59,68
278,3,5:33.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,59,68
279,3,5:32.0,,Defensive rebound by N. Batum,59,68
280,3,5:26.0,,Turnover by N. Batum (bad pass),59,68
281,3,5:26.0,,J. Lamb enters the game for M. Williams,59,68
282,3,5:26.0,T. Booker enters the game for R. Hollis-Jefferson,,59,68
283,3,5:26.0,I. Whitehead enters the game for R. Foye,,59,68
284,3,5:26.0,J. Harris enters the game for S. Dinwiddie,,59,68
285,3,5:07.0,B. Lopez misses 2-pt jump shot from 9 ft (block by N. Batum),,59,68
286,3,5:05.0,,Defensive rebound by M. Kidd-Gilchrist,59,68
287,3,5:02.0,,Shooting foul by B. Lopez (drawn by K. Walker),59,68
288,3,5:02.0,,K. Walker makes free throw 1 of 2,59,69
289,3,5:02.0,,K. Walker makes free throw 2 of 2,59,70
290,3,4:52.0,Offensive foul by B. Lopez (drawn by N. Batum),,59,70
291,3,4:52.0,Turnover by B. Lopez (offensive foul),,59,70
292,3,4:52.0,J. Hamilton enters the game for B. Lopez,,59,70
293,3,4:40.0,,N. Batum makes 2-pt jump shot from 9 ft,59,72
294,3,4:40.0,Brooklyn full timeout,,59,72
295,3,4:40.0,S. Kilpatrick enters the game for B. Bogdanović,,59,72
296,3,4:33.0,Personal foul by N. Batum (drawn by S. Kilpatrick),,59,72
297,3,4:28.0,I. Whitehead misses 2-pt layup from 1 ft (block by M. Kidd-Gilchrist),,59,72
298,3,4:26.0,,Defensive rebound by M. Kidd-Gilchrist,59,72
299,3,4:14.0,,J. Lamb makes 2-pt layup from 2 ft (assist by N. Batum),59,74
300,3,3:59.0,T. Booker makes 2-pt hook shot from 7 ft (assist by J. Harris),,61,74
301,3,3:44.0,,M. Kidd-Gilchrist misses 2-pt layup from 3 ft,61,74
302,3,3:42.0,Defensive rebound by T. Booker,,61,74
303,3,3:32.0,J. Harris makes 3-pt jump shot from 26 ft (assist by T. Booker),,64,74
304,3,3:14.0,,Turnover by K. Walker (bad pass),64,74
305,3,3:14.0,,M. Plumlee enters the game for F. Kaminsky,64,74
306,3,3:02.0,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by T. Booker),,67,74
307,3,2:42.0,,M. Kidd-Gilchrist makes 2-pt layup from 2 ft,67,76
308,3,2:32.0,J. Hamilton misses 3-pt jump shot from 26 ft,,67,76
309,3,2:30.0,,Defensive rebound by N. Batum,67,76
310,3,2:22.0,,Shooting foul by T. Booker (drawn by J. Lamb),67,76
311,3,2:22.0,,J. Lamb makes free throw 1 of 2,67,77
312,3,2:22.0,,B. Roberts enters the game for K. Walker,67,77
313,3,2:22.0,,J. Lamb makes free throw 2 of 2,67,78
314,3,2:12.0,Offensive foul by T. Booker (drawn by M. Kidd-Gilchrist),,67,78
315,3,2:12.0,Turnover by T. Booker (offensive foul),,67,78
316,3,1:59.0,,M. Plumlee misses 2-pt layup from 1 ft,67,78
317,3,1:57.0,Defensive rebound by T. Booker,,67,78
318,3,1:51.0,T. Booker makes 2-pt dunk at rim (assist by I. Whitehead),,69,78
319,3,1:37.0,Loose ball foul by T. Booker (drawn by B. Roberts),,69,78
320,3,1:28.0,,N. Batum misses 2-pt jump shot from 15 ft,69,78
321,3,1:24.0,,Offensive rebound by J. Lamb,69,78
322,3,1:22.0,,J. Lamb makes 3-pt jump shot from 26 ft,69,81
323,3,1:05.0,Turnover by T. Booker (bad pass; steal by N. Batum),,69,81
324,3,0:54.0,,N. Batum misses 2-pt jump shot from 9 ft,69,81
325,3,0:53.0,Defensive rebound by T. Booker,,69,81
326,3,0:34.0,I. Whitehead makes 3-pt jump shot from 26 ft (assist by T. Booker),,72,81
327,3,0:22.0,,N. Batum misses 2-pt layup from 2 ft (block by J. Hamilton),72,81
328,3,0:22.0,Defensive rebound by Team,,72,81
329,3,0:22.0,,M. Williams enters the game for M. Kidd-Gilchrist,72,81
330,3,0:22.0,,M. Belinelli enters the game for N. Batum,72,81
331,3,0:02.0,I. Whitehead misses 2-pt jump shot from 16 ft,,72,81
332,3,0:01.0,,Defensive rebound by J. Lamb,72,81
333,3,0:00.0,,J. Lamb misses 3-pt jump shot from 45 ft,72,81
334,3,0:00.0,,Offensive rebound by Team,72,81
335,4,11:43.0,T. Booker makes 2-pt jump shot from 9 ft (assist by I. Whitehead),,74,81
336,4,11:32.0,,J. Lamb misses 2-pt jump shot from 19 ft,74,81
337,4,11:30.0,Defensive rebound by T. Booker,,74,81
338,4,11:17.0,S. Kilpatrick misses 3-pt jump shot from 26 ft,,74,81
339,4,11:15.0,,Defensive rebound by M. Plumlee,74,81
340,4,11:07.0,,M. Plumlee makes 2-pt dunk at rim (assist by B. Roberts),74,83
341,4,10:54.0,J. Harris misses 3-pt jump shot from 25 ft,,74,83
342,4,10:51.0,,Defensive rebound by M. Belinelli,74,83
343,4,10:37.0,,M. Williams makes 2-pt layup at rim,74,85
344,4,10:18.0,T. Booker makes 2-pt layup from 3 ft (assist by I. Whitehead),,76,85
345,4,10:10.0,,Personal block foul by I. Whitehead (drawn by B. Roberts),76,85
346,4,9:52.0,,M. Williams misses 2-pt jump shot from 11 ft,76,85
347,4,9:51.0,Defensive rebound by J. Hamilton,,76,85
348,4,9:44.0,T. Booker misses 3-pt jump shot from 25 ft,,76,85
349,4,9:43.0,,Defensive rebound by J. Lamb,76,85
350,4,9:21.0,,J. Lamb makes 2-pt layup from 1 ft,76,87
351,4,9:07.0,Shooting foul by M. Plumlee (drawn by I. Whitehead),,76,87
352,4,9:07.0,I. Whitehead makes free throw 1 of 2,,77,87
353,4,9:07.0,I. Whitehead makes free throw 2 of 2,,78,87
354,4,8:52.0,,M. Belinelli makes 2-pt jump shot from 17 ft (assist by B. Roberts),78,89
355,4,8:41.0,I. Whitehead misses 2-pt layup from 1 ft,,78,89
356,4,8:40.0,,Defensive rebound by M. Williams,78,89
357,4,8:32.0,,M. Belinelli misses 3-pt jump shot from 26 ft,78,89
358,4,8:29.0,,Offensive rebound by M. Williams,78,89
359,4,8:26.0,,M. Belinelli misses 3-pt jump shot from 27 ft,78,89
360,4,8:25.0,Defensive rebound by J. Harris,,78,89
361,4,8:16.0,T. Booker makes 2-pt layup from 3 ft,,80,89
362,4,8:02.0,,B. Roberts misses 3-pt jump shot from 25 ft,80,89
363,4,8:01.0,Defensive rebound by J. Hamilton,,80,89
364,4,7:55.0,Personal block foul by B. Roberts (drawn by S. Kilpatrick),,80,89
365,4,7:55.0,Official timeout,,80,89
366,4,7:55.0,,K. Walker enters the game for B. Roberts,80,89
367,4,7:55.0,,N. Batum enters the game for J. Lamb,80,89
368,4,7:55.0,,F. Kaminsky enters the game for M. Plumlee,80,89
369,4,7:48.0,I. Whitehead makes 2-pt layup from 2 ft,,82,89
370,4,7:27.0,,Shooting foul by J. Hamilton (drawn by M. Williams),82,89
371,4,7:27.0,,M. Williams makes free throw 1 of 2,82,90
