,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,GOLDEN STATE_ACTION,MEMPHIS_SCORE,GOLDEN STATE_SCORE
125,2,8:13.0,,Defensive rebound by A. Iguodala,37,31
126,2,8:06.0,,M. Barnes misses 3-pt jump shot from 26 ft,37,31
127,2,8:05.0,Defensive rebound by J. Green,,37,31
128,2,7:45.0,J. Green makes 2-pt jump shot from 15 ft,,39,31
129,2,7:17.0,,A. Iguodala makes 3-pt jump shot from 24 ft (assist by I. Clark),39,34
130,2,7:17.0,,Shooting foul by V. Carter (drawn by A. Iguodala),39,34
131,2,7:17.0,Z. Randolph enters the game for B. Wright,,39,34
132,2,7:17.0,A. Harrison enters the game for M. Conley,,39,34
133,2,7:17.0,,A. Iguodala makes free throw 1 of 1,39,35
134,2,6:56.0,V. Carter misses 3-pt jump shot from 27 ft,,39,35
135,2,6:55.0,Offensive rebound by T. Allen,,39,35
136,2,6:55.0,T. Allen misses 2-pt layup from 1 ft,,39,35
137,2,6:53.0,,Defensive rebound by K. Thompson,39,35
138,2,6:41.0,,K. Thompson makes 2-pt layup from 2 ft (assist by D. West),39,37
139,2,6:38.0,Memphis full timeout,,39,37
140,2,6:38.0,J. Ennis enters the game for J. Green,,39,37
141,2,6:38.0,,S. Curry enters the game for K. Thompson,39,37
142,2,6:38.0,,S. Livingston enters the game for A. Iguodala,39,37
143,2,6:38.0,,D. Green enters the game for M. Barnes,39,37
144,2,6:28.0,T. Allen makes 2-pt layup from 2 ft (assist by Z. Randolph),,41,37
145,2,6:12.0,,Personal foul by A. Harrison (drawn by D. Green),41,37
146,2,5:59.0,,D. Green makes 2-pt jump shot from 18 ft (assist by I. Clark),41,39
147,2,5:36.0,Z. Randolph makes 2-pt jump shot from 7 ft (assist by T. Allen),,43,39
148,2,5:25.0,,I. Clark makes 3-pt jump shot from 24 ft (assist by S. Curry),43,42
149,2,4:57.0,J. Ennis misses 2-pt jump shot from 15 ft,,43,42
150,2,4:57.0,,Defensive rebound by I. Clark,43,42
151,2,4:42.0,,S. Curry misses 2-pt jump shot from 21 ft,43,42
152,2,4:41.0,Defensive rebound by Z. Randolph,,43,42
153,2,4:23.0,Z. Randolph misses 2-pt jump shot from 17 ft,,43,42
154,2,4:23.0,,Defensive rebound by I. Clark,43,42
155,2,4:15.0,,I. Clark misses 2-pt jump shot from 18 ft,43,42
156,2,4:15.0,Defensive rebound by J. Ennis,,43,42
157,2,4:01.0,Turnover by A. Harrison (lost ball; steal by S. Curry),,43,42
158,2,3:55.0,,Shooting foul by T. Allen (drawn by D. Green),43,42
159,2,3:55.0,,D. Green makes free throw 1 of 2,43,43
160,2,3:55.0,,D. Green misses free throw 2 of 2,43,43
161,2,3:55.0,,M. Barnes enters the game for I. Clark,43,43
162,2,3:55.0,,A. Iguodala enters the game for D. West,43,43
163,2,3:55.0,M. Conley enters the game for A. Harrison,,43,43
164,2,3:53.0,Defensive rebound by Z. Randolph,,43,43
165,2,3:34.0,Z. Randolph makes 2-pt hook shot from 8 ft,,45,43
166,2,3:17.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by S. Livingston),45,46
167,2,2:57.0,J. Ennis makes 2-pt layup from 3 ft,,47,46
168,2,2:57.0,Shooting foul by S. Curry (drawn by J. Ennis),,47,46
169,2,2:57.0,,Golden State full timeout,47,46
170,2,2:57.0,,K. Thompson enters the game for S. Livingston,47,46
171,2,2:57.0,J. Ennis makes free throw 1 of 1,,48,46
172,2,2:38.0,,A. Iguodala makes 2-pt jump shot from 8 ft (assist by S. Curry),48,48
173,2,2:12.0,M. Conley misses 3-pt jump shot from 25 ft,,48,48
174,2,2:11.0,,Defensive rebound by A. Iguodala,48,48
175,2,2:02.0,,Turnover by D. Green (bad pass; steal by Z. Randolph),48,48
176,2,1:54.0,Z. Randolph misses 2-pt jump shot from 6 ft (block by M. Barnes),,48,48
177,2,1:53.0,Offensive rebound by T. Allen,,48,48
178,2,1:52.0,Turnover by T. Allen (lost ball; steal by S. Curry),,48,48
179,2,1:44.0,,S. Curry makes 2-pt layup from 2 ft (assist by M. Barnes),48,50
180,2,1:35.0,Memphis full timeout,,48,50
181,2,1:35.0,J. Green enters the game for V. Carter,,48,50
182,2,1:22.0,Shooting foul by M. Barnes (drawn by M. Conley),,48,50
183,2,1:22.0,M. Conley makes free throw 1 of 2,,49,50
184,2,1:22.0,V. Carter enters the game for Z. Randolph,,49,50
185,2,1:22.0,M. Conley makes free throw 2 of 2,,50,50
186,2,1:13.0,,Personal foul by J. Green (drawn by A. Iguodala),50,50
187,2,1:13.0,,A. Iguodala misses free throw 1 of 2,50,50
188,2,1:13.0,,Offensive rebound by Team,50,50
189,2,1:13.0,Z. Randolph enters the game for J. Green,,50,50
190,2,1:13.0,T. Daniels enters the game for T. Allen,,50,50
191,2,1:13.0,,A. Iguodala makes free throw 2 of 2,50,51
192,2,0:58.0,Z. Randolph makes 2-pt hook shot from 5 ft,,52,51
193,2,0:48.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by M. Barnes),52,54
194,2,0:31.0,Turnover by Z. Randolph (bad pass; steal by S. Curry),,52,54
195,2,0:28.0,,Turnover by S. Curry (bad pass),52,54
196,2,0:05.0,,Violation by D. Green (def goaltending),52,54
197,2,0:05.0,M. Conley makes 2-pt jump shot from 3 ft,,54,54
198,2,0:05.0,,Golden State full timeout,54,54
199,2,0:05.0,A. Harrison enters the game for Z. Randolph,,54,54
200,2,0:05.0,B. Wright enters the game for T. Daniels,,54,54
201,2,0:02.0,,Personal foul by V. Carter (drawn by A. Iguodala),54,54
202,2,0:02.0,,A. Iguodala makes free throw 1 of 2,54,55
203,2,0:02.0,Z. Randolph enters the game for A. Harrison,,54,55
204,2,0:02.0,,A. Iguodala makes free throw 2 of 2,54,56
205,2,0:01.0,Z. Randolph misses 3-pt jump shot from 55 ft,,54,56
206,2,0:00.0,Offensive rebound by Team,,54,56
207,3,11:41.0,,Turnover by Z. Pachulia (lost ball; steal by Z. Randolph),54,56
208,3,11:18.0,Z. Randolph misses 3-pt jump shot from 28 ft,,54,56
209,3,11:17.0,,Defensive rebound by D. Green,54,56
210,3,11:09.0,,K. Thompson makes 2-pt jump shot from 20 ft (assist by D. Green),54,58
211,3,10:43.0,Z. Randolph misses 3-pt jump shot from 29 ft,,54,58
212,3,10:43.0,,Defensive rebound by D. Green,54,58
213,3,10:34.0,,S. Curry misses 3-pt jump shot from 27 ft,54,58
214,3,10:34.0,Defensive rebound by T. Allen,,54,58
215,3,10:26.0,T. Allen makes 2-pt layup from 2 ft,,56,58
216,3,10:15.0,,Turnover by S. Curry (lost ball),56,58
217,3,9:56.0,Turnover by T. Allen (3 sec),,56,58
218,3,9:44.0,,Z. Pachulia misses 2-pt jump shot from 12 ft,56,58
219,3,9:43.0,Defensive rebound by Team,,56,58
220,3,9:22.0,V. Carter makes 2-pt jump shot from 10 ft (assist by Z. Randolph),,58,58
221,3,9:07.0,,K. Thompson makes 3-pt jump shot from 28 ft (assist by P. McCaw),58,61
222,3,8:52.0,M. Conley makes 3-pt jump shot from 26 ft,,61,61
223,3,8:34.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by D. Green),61,64
224,3,8:33.0,Memphis full timeout,,61,64
225,3,8:18.0,Shooting foul by Z. Pachulia (drawn by Z. Randolph),,61,64
226,3,8:18.0,Z. Randolph makes free throw 1 of 2,,62,64
227,3,8:18.0,Z. Randolph misses free throw 2 of 2,,62,64
228,3,8:17.0,,Defensive rebound by Z. Pachulia,62,64
229,3,8:09.0,,S. Curry misses 2-pt layup from 2 ft,62,64
230,3,8:09.0,Defensive rebound by Team,,62,64
231,3,7:58.0,M. Conley makes 2-pt jump shot from 20 ft,,64,64
232,3,7:44.0,,Turnover by K. Thompson (lost ball; steal by T. Allen),64,64
233,3,7:37.0,,M. Barnes enters the game for Z. Pachulia,64,64
234,3,7:27.0,Z. Randolph makes 2-pt jump shot from 18 ft (assist by J. Green),,66,64
235,3,7:15.0,Offensive charge foul by M. Barnes (drawn by J. Green),,66,64
236,3,7:15.0,,Turnover by M. Barnes (offensive foul),66,64
237,3,6:49.0,Turnover by M. Conley (bad pass; steal by D. Green),,66,64
238,3,6:44.0,,K. Thompson makes 2-pt layup from 2 ft (assist by S. Curry),66,66
239,3,6:18.0,J. Green misses 2-pt jump shot from 15 ft,,66,66
240,3,6:17.0,Offensive rebound by T. Allen,,66,66
241,3,6:17.0,Shooting foul by M. Barnes (drawn by T. Allen),,66,66
242,3,6:17.0,T. Allen misses free throw 1 of 2,,66,66
243,3,6:17.0,Offensive rebound by Team,,66,66
244,3,6:17.0,T. Allen misses free throw 2 of 2,,66,66
245,3,6:17.0,A. Harrison enters the game for M. Conley,,66,66
246,3,6:16.0,,Defensive rebound by P. McCaw,66,66
247,3,6:02.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by S. Curry),66,69
248,3,5:35.0,A. Harrison misses 3-pt jump shot from 31 ft,,66,69
249,3,5:35.0,Offensive rebound by Team,,66,69
250,3,5:35.0,Turnover by Team (shot clock),,66,69
251,3,5:35.0,,Golden State full timeout,66,69
252,3,5:35.0,,A. Iguodala enters the game for P. McCaw,66,69
253,3,5:35.0,J. Ennis enters the game for J. Green,,66,69
254,3,5:17.0,,M. Barnes makes 2-pt layup from 1 ft (assist by D. Green),66,71
255,3,4:56.0,Z. Randolph misses 2-pt hook shot from 4 ft,,66,71
256,3,4:56.0,,Defensive rebound by Team,66,71
257,3,4:36.0,,K. Thompson makes 2-pt layup from 2 ft,66,73
258,3,4:11.0,V. Carter makes 3-pt jump shot from 27 ft,,69,73
259,3,3:58.0,,M. Barnes makes 2-pt layup from 2 ft (assist by S. Curry),69,75
260,3,3:55.0,Memphis full timeout,,69,75
261,3,3:55.0,M. Conley enters the game for Z. Randolph,,69,75
262,3,3:55.0,B. Wright enters the game for T. Allen,,69,75
263,3,3:55.0,,S. Livingston enters the game for K. Thompson,69,75
264,3,3:41.0,M. Conley misses 2-pt jump shot from 19 ft,,69,75
265,3,3:41.0,Offensive rebound by Team,,69,75
266,3,3:32.0,A. Harrison misses 2-pt jump shot from 16 ft,,69,75
267,3,3:31.0,,Defensive rebound by D. Green,69,75
268,3,3:16.0,,Turnover by S. Curry (bad pass; steal by A. Harrison),69,75
269,3,3:14.0,Personal foul by D. Green (drawn by A. Harrison),,69,75
270,3,3:00.0,V. Carter makes 2-pt dunk at rim (assist by M. Conley),,71,75
271,3,2:44.0,,Shooting foul by J. Ennis (drawn by M. Barnes),71,75
272,3,2:44.0,,M. Barnes makes free throw 1 of 3,71,76
273,3,2:44.0,,M. Barnes makes free throw 2 of 3,71,77
274,3,2:44.0,,M. Barnes makes free throw 3 of 3,71,78
275,3,2:29.0,A. Harrison misses 2-pt layup from 3 ft,,71,78
276,3,2:29.0,Offensive rebound by Team,,71,78
277,3,2:29.0,,Loose ball foul by D. Green (drawn by A. Harrison),71,78
278,3,2:29.0,J. Green enters the game for V. Carter,,71,78
279,3,2:29.0,T. Daniels enters the game for A. Harrison,,71,78
280,3,2:15.0,T. Daniels misses 3-pt jump shot from 28 ft,,71,78
281,3,2:14.0,,Defensive rebound by A. Iguodala,71,78
282,3,2:08.0,,A. Iguodala makes 2-pt dunk at rim,71,80
283,3,1:48.0,T. Daniels makes 3-pt jump shot from 28 ft (assist by M. Conley),,74,80
284,3,1:42.0,,Shooting foul by B. Wright (drawn by D. Green),74,80
285,3,1:42.0,,D. Green makes free throw 1 of 2,74,81
286,3,1:42.0,,D. Green misses free throw 2 of 2,74,81
287,3,1:41.0,Defensive rebound by J. Green,,74,81
288,3,1:20.0,M. Conley makes 2-pt jump shot from 19 ft,,76,81
289,3,0:58.0,,S. Curry misses 3-pt jump shot from 27 ft,76,81
290,3,0:58.0,Defensive rebound by B. Wright,,76,81
291,3,0:48.0,M. Conley makes 3-pt jump shot from 26 ft,,79,81
292,3,0:33.0,,D. Green misses 2-pt jump shot from 10 ft,79,81
293,3,0:32.0,,Offensive rebound by D. Green,79,81
294,3,0:32.0,,D. Green misses 2-pt layup from 2 ft,79,81
295,3,0:31.0,Defensive rebound by T. Daniels,,79,81
296,3,0:25.0,J. Ennis makes 2-pt layup from 2 ft (assist by T. Daniels),,81,81
297,3,0:03.0,,S. Curry makes 2-pt jump shot from 12 ft,81,83
298,3,0:00.0,J. Green misses 3-pt jump shot from 27 ft,,81,83
299,3,0:00.0,Offensive rebound by Team,,81,83
300,4,11:45.0,Turnover by M. Conley (lost ball),,81,83
301,4,11:29.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by A. Iguodala),81,86
302,4,11:08.0,T. Daniels misses 2-pt jump shot from 11 ft,,81,86
303,4,11:07.0,Offensive rebound by J. Green,,81,86
304,4,11:06.0,J. Green misses 2-pt layup at rim,,81,86
305,4,11:04.0,Offensive rebound by J. Green,,81,86
306,4,11:03.0,J. Green misses 2-pt layup from 2 ft (block by A. Iguodala),,81,86
307,4,11:01.0,,Defensive rebound by A. Iguodala,81,86
308,4,10:55.0,,D. West misses 2-pt layup from 2 ft,81,86
309,4,10:54.0,Defensive rebound by B. Wright,,81,86
310,4,10:43.0,B. Wright makes 2-pt layup from 1 ft (assist by M. Conley),,83,86
311,4,10:22.0,,M. Barnes misses 2-pt jump shot from 5 ft,83,86
312,4,10:21.0,Defensive rebound by J. Ennis,,83,86
313,4,10:06.0,M. Conley misses 2-pt layup from 2 ft,,83,86
314,4,10:06.0,,Defensive rebound by A. Iguodala,83,86
315,4,10:00.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by A. Iguodala),83,89
316,4,9:31.0,B. Wright misses 2-pt jump shot from 11 ft,,83,89
317,4,9:30.0,Offensive rebound by J. Ennis,,83,89
318,4,9:28.0,T. Allen enters the game for J. Green,,83,89
319,4,9:14.0,T. Allen misses 3-pt jump shot from 24 ft,,83,89
320,4,9:14.0,Offensive rebound by M. Conley,,83,89
321,4,9:09.0,T. Daniels makes 3-pt jump shot from 27 ft (assist by M. Conley),,86,89
322,4,8:54.0,,I. Clark misses 2-pt layup from 2 ft,86,89
323,4,8:53.0,Defensive rebound by J. Ennis,,86,89
324,4,8:46.0,T. Daniels misses 3-pt jump shot from 27 ft,,86,89
325,4,8:46.0,Offensive rebound by T. Daniels,,86,89
326,4,8:41.0,T. Daniels misses 3-pt jump shot from 25 ft,,86,89
327,4,8:41.0,,Defensive rebound by I. Clark,86,89
328,4,8:27.0,,I. Clark makes 2-pt jump shot from 11 ft,86,91
329,4,8:00.0,B. Wright misses 2-pt layup from 3 ft (block by D. West),,86,91
330,4,7:59.0,,Defensive rebound by A. Iguodala,86,91
331,4,7:53.0,,Turnover by M. Barnes (bad pass; steal by J. Ennis),86,91
332,4,7:45.0,J. Ennis misses 3-pt jump shot from 23 ft,,86,91
333,4,7:45.0,,Defensive rebound by D. West,86,91
334,4,7:38.0,,Golden State full timeout,86,91
335,4,7:38.0,A. Harrison enters the game for M. Conley,,86,91
336,4,7:29.0,,K. Thompson misses 3-pt jump shot from 23 ft,86,91
337,4,7:29.0,Defensive rebound by J. Ennis,,86,91
338,4,7:08.0,A. Harrison misses 2-pt jump shot from 14 ft,,86,91
339,4,7:08.0,Offensive rebound by T. Allen,,86,91
340,4,6:48.0,T. Daniels misses 3-pt jump shot from 25 ft,,86,91
341,4,6:48.0,,Defensive rebound by I. Clark,86,91
342,4,6:29.0,,M. Barnes misses 3-pt jump shot from 24 ft,86,91
343,4,6:28.0,,Offensive rebound by D. West,86,91
344,4,6:27.0,Offensive charge foul by M. Barnes (drawn by T. Daniels),,86,91
345,4,6:27.0,,Turnover by M. Barnes (offensive foul),86,91
346,4,6:27.0,,S. Livingston enters the game for M. Barnes,86,91
347,4,6:27.0,Z. Randolph enters the game for B. Wright,,86,91
348,4,6:27.0,,D. Green enters the game for A. Iguodala,86,91
349,4,6:09.0,A. Harrison misses 2-pt layup from 3 ft (block by D. Green),,86,91
350,4,6:07.0,,Defensive rebound by D. West,86,91
351,4,6:03.0,,Turnover by D. Green (lost ball; steal by A. Harrison),86,91
352,4,5:49.0,A. Harrison misses 3-pt jump shot from 26 ft,,86,91
353,4,5:48.0,,Defensive rebound by D. West,86,91
354,4,5:41.0,Official timeout,,86,91
355,4,5:41.0,V. Carter enters the game for A. Harrison,,86,91
356,4,5:41.0,M. Conley enters the game for T. Daniels,,86,91
357,4,5:41.0,,S. Curry enters the game for K. Thompson,86,91
358,4,5:41.0,,A. Iguodala enters the game for I. Clark,86,91
359,4,5:32.0,,D. West makes 2-pt jump shot from 19 ft (assist by S. Curry),86,93
360,4,5:07.0,Z. Randolph misses 2-pt jump shot from 9 ft,,86,93
361,4,5:06.0,,Defensive rebound by D. Green,86,93
362,4,4:57.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by S. Livingston),86,96
363,4,4:54.0,Memphis full timeout,,86,96
364,4,4:54.0,J. Green enters the game for T. Allen,,86,96
365,4,4:40.0,Turnover by M. Conley (step out of bounds),,86,96
366,4,4:24.0,,Turnover by S. Livingston (3 sec),86,96
367,4,4:08.0,M. Conley makes 2-pt jump shot from 18 ft,,88,96
368,4,3:43.0,,Personal foul by J. Ennis (drawn by S. Livingston),88,96
369,4,3:43.0,,K. Thompson enters the game for S. Livingston,88,96
370,4,3:36.0,,S. Curry makes 3-pt jump shot from 27 ft,88,99
371,4,3:22.0,Shooting foul by D. Green (drawn by J. Green),,88,99
372,4,3:22.0,J. Green makes free throw 1 of 2,,89,99
373,4,3:22.0,J. Green misses free throw 2 of 2,,89,99
374,4,3:22.0,,M. Barnes enters the game for D. West,89,99
375,4,3:22.0,B. Wright enters the game for Z. Randolph,,89,99
376,4,3:21.0,,Defensive rebound by M. Barnes,89,99
377,4,2:58.0,,S. Curry makes 2-pt jump shot from 17 ft,89,101
378,4,2:43.0,M. Conley misses 2-pt jump shot from 20 ft,,89,101
379,4,2:43.0,,Defensive rebound by M. Barnes,89,101
380,4,2:30.0,,Turnover by D. Green (bad pass; steal by M. Conley),89,101
381,4,2:23.0,M. Conley makes 2-pt layup from 1 ft,,91,101
382,4,2:04.0,,Turnover by M. Barnes (bad pass; steal by V. Carter),91,101
383,4,1:48.0,B. Wright misses 2-pt jump shot from 10 ft,,91,101
384,4,1:48.0,,Defensive rebound by A. Iguodala,91,101
385,4,1:43.0,,A. Iguodala makes 2-pt dunk at rim (assist by S. Curry),91,103
386,4,1:43.0,Memphis full timeout,,91,103
387,4,1:43.0,Z. Randolph enters the game for J. Ennis,,91,103
388,4,1:43.0,T. Daniels enters the game for B. Wright,,91,103
389,4,1:36.0,Turnover by V. Carter (lost ball; steal by A. Iguodala),,91,103
390,4,1:17.0,,D. Green misses 2-pt jump shot from 6 ft,91,103
