,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,GOLDEN STATE_ACTION,MINNESOTA_SCORE,GOLDEN STATE_SCORE
246,3,9:09.0,,Offensive rebound by Z. Pachulia,66,73
247,3,8:59.0,,Z. Pachulia misses 2-pt hook shot from 7 ft,66,73
248,3,8:58.0,Defensive rebound by K. Towns,,66,73
249,3,8:39.0,K. Towns makes 3-pt jump shot from 25 ft (assist by R. Rubio),,69,73
250,3,8:27.0,,Z. Pachulia makes 2-pt dunk at rim (assist by S. Curry),69,75
251,3,8:26.0,Minnesota full timeout,,69,75
252,3,8:14.0,Turnover by A. Wiggins (bad pass; steal by S. Curry),,69,75
253,3,8:11.0,,S. Curry makes 2-pt dunk at rim,69,77
254,3,8:02.0,A. Wiggins makes 2-pt layup from 1 ft (assist by R. Rubio),,71,77
255,3,7:45.0,,S. Curry makes 2-pt jump shot from 17 ft,71,79
256,3,7:23.0,A. Wiggins misses 2-pt jump shot from 6 ft,,71,79
257,3,7:23.0,,Defensive rebound by Z. Pachulia,71,79
258,3,7:13.0,,M. Barnes makes 3-pt jump shot from 23 ft (assist by K. Thompson),71,82
259,3,7:13.0,Minnesota full timeout,,71,82
260,3,7:03.0,Turnover by K. Towns (bad pass; steal by D. Green),,71,82
261,3,6:56.0,,K. Thompson makes 2-pt layup from 1 ft (assist by M. Barnes),71,84
262,3,6:55.0,Personal foul by S. Curry (drawn by R. Rubio),,71,84
263,3,6:55.0,Minnesota full timeout,,71,84
264,3,6:40.0,G. Dieng misses 2-pt jump shot from 19 ft,,71,84
265,3,6:39.0,,Defensive rebound by M. Barnes,71,84
266,3,6:32.0,,Z. Pachulia makes 2-pt layup from 2 ft (assist by M. Barnes),71,86
267,3,6:05.0,R. Rubio misses 3-pt jump shot from 25 ft,,71,86
268,3,6:05.0,,Defensive rebound by K. Thompson,71,86
269,3,5:56.0,,K. Thompson makes 2-pt jump shot from 22 ft,71,88
270,3,5:35.0,A. Wiggins makes 2-pt jump shot from 15 ft,,73,88
271,3,5:19.0,,Turnover by D. Green (bad pass),73,88
272,3,5:19.0,O. Casspi enters the game for K. Towns,,73,88
273,3,5:19.0,S. Muhammad enters the game for B. Rush,,73,88
274,3,5:19.0,,A. Iguodala enters the game for M. Barnes,73,88
275,3,5:06.0,Shooting foul by A. Iguodala (drawn by A. Wiggins),,73,88
276,3,5:06.0,A. Wiggins makes free throw 1 of 2,,74,88
277,3,5:06.0,,S. Livingston enters the game for D. Green,74,88
278,3,5:06.0,A. Wiggins makes free throw 2 of 2,,75,88
279,3,4:52.0,,S. Curry makes 3-pt jump shot from 26 ft,75,91
280,3,4:36.0,R. Rubio misses 2-pt jump shot from 16 ft,,75,91
281,3,4:36.0,,Defensive rebound by S. Curry,75,91
282,3,4:29.0,,S. Curry makes 3-pt jump shot from 26 ft,75,94
283,3,4:29.0,Minnesota full timeout,,75,94
284,3,4:29.0,,J. McGee enters the game for Z. Pachulia,75,94
285,3,4:19.0,A. Wiggins makes 3-pt jump shot from 26 ft (assist by G. Dieng),,78,94
286,3,4:19.0,Shooting foul by S. Livingston (drawn by A. Wiggins),,78,94
287,3,4:19.0,A. Wiggins misses free throw 1 of 1,,78,94
288,3,4:17.0,,Defensive rebound by J. McGee,78,94
289,3,4:11.0,,K. Thompson makes 3-pt jump shot from 33 ft (assist by S. Curry),78,97
290,3,3:51.0,Turnover by A. Wiggins (lost ball; steal by S. Curry),,78,97
291,3,3:46.0,,A. Iguodala makes 2-pt layup from 1 ft (assist by S. Curry),78,99
292,3,3:21.0,R. Rubio misses 2-pt jump shot from 16 ft (block by S. Curry),,78,99
293,3,3:20.0,Offensive rebound by S. Muhammad,,78,99
294,3,3:18.0,S. Muhammad makes 2-pt layup from 2 ft,,80,99
295,3,3:06.0,,D. Green enters the game for K. Thompson,80,99
296,3,2:57.0,,Personal foul by A. Wiggins (drawn by S. Curry),80,99
297,3,2:52.0,,S. Curry misses 2-pt jump shot from 21 ft,80,99
298,3,2:51.0,,Offensive rebound by J. McGee,80,99
299,3,2:51.0,,J. McGee makes 2-pt dunk at rim,80,101
300,3,2:26.0,S. Muhammad misses 2-pt jump shot from 13 ft,,80,101
301,3,2:26.0,,Defensive rebound by S. Livingston,80,101
302,3,2:22.0,,Personal foul by R. Rubio (drawn by J. McGee),80,101
303,3,2:22.0,A. Payne enters the game for G. Dieng,,80,101
304,3,2:19.0,,Personal foul by A. Wiggins (drawn by A. Iguodala),80,101
305,3,2:04.0,,S. Curry makes 2-pt layup from 3 ft (assist by S. Livingston),80,103
306,3,1:52.0,Shooting foul by J. McGee (drawn by A. Wiggins),,80,103
307,3,1:52.0,A. Wiggins misses free throw 1 of 2,,80,103
308,3,1:52.0,Offensive rebound by Team,,80,103
309,3,1:52.0,K. Dunn enters the game for R. Rubio,,80,103
310,3,1:52.0,A. Wiggins makes free throw 2 of 2,,81,103
311,3,1:39.0,,S. Curry misses 3-pt jump shot from 23 ft,81,103
312,3,1:39.0,Defensive rebound by K. Dunn,,81,103
313,3,1:30.0,A. Payne makes 3-pt jump shot from 26 ft (assist by K. Dunn),,84,103
314,3,1:12.0,,S. Curry misses 2-pt jump shot from 8 ft,84,103
315,3,1:12.0,Defensive rebound by A. Wiggins,,84,103
316,3,1:05.0,,Violation by J. McGee (def goaltending),84,103
317,3,1:05.0,O. Casspi makes 2-pt layup from 3 ft (assist by A. Payne),,86,103
318,3,1:05.0,,Golden State full timeout,86,103
319,3,1:05.0,,J. McAdoo enters the game for J. McGee,86,103
320,3,0:53.0,,Shooting foul by A. Payne (drawn by S. Curry),86,103
321,3,0:53.0,,S. Curry makes free throw 1 of 2,86,104
322,3,0:53.0,,S. Curry misses free throw 2 of 2,86,104
323,3,0:52.0,Defensive rebound by O. Casspi,,86,104
324,3,0:34.0,S. Muhammad misses 2-pt jump shot from 4 ft (block by S. Livingston),,86,104
325,3,0:33.0,Offensive rebound by S. Muhammad,,86,104
326,3,0:32.0,S. Muhammad misses 2-pt layup from 3 ft,,86,104
327,3,0:31.0,Offensive rebound by A. Payne,,86,104
328,3,0:31.0,A. Payne misses 2-pt layup from 3 ft,,86,104
329,3,0:30.0,Offensive rebound by Team,,86,104
330,3,0:23.0,Turnover by K. Dunn (bad pass),,86,104
331,4,11:43.0,K. Dunn misses 2-pt jump shot from 18 ft,,86,104
332,4,11:42.0,,Defensive rebound by M. Barnes,86,104
333,4,11:32.0,,K. Thompson misses 3-pt jump shot from 32 ft,86,104
334,4,11:32.0,Defensive rebound by A. Payne,,86,104
335,4,11:09.0,T. Jones misses 3-pt jump shot from 26 ft,,86,104
336,4,11:09.0,Offensive rebound by S. Muhammad,,86,104
337,4,11:07.0,S. Muhammad makes 2-pt layup from 3 ft,,88,104
338,4,10:40.0,,K. Thompson misses 3-pt jump shot from 26 ft,88,104
339,4,10:39.0,,Offensive rebound by Team,88,104
340,4,10:39.0,Loose ball foul by T. Jones (drawn by D. West),,88,104
341,4,10:33.0,,K. Thompson misses 2-pt jump shot from 4 ft (block by A. Payne),88,104
342,4,10:31.0,Defensive rebound by S. Muhammad,,88,104
343,4,10:15.0,S. Muhammad misses 3-pt jump shot from 25 ft,,88,104
344,4,10:14.0,Offensive rebound by S. Muhammad,,88,104
345,4,10:11.0,S. Muhammad misses 2-pt jump shot from 4 ft,,88,104
346,4,10:10.0,,Defensive rebound by K. Thompson,88,104
347,4,10:06.0,,Turnover by D. West (lost ball),88,104
348,4,9:50.0,C. Aldrich misses 2-pt layup from 3 ft,,88,104
349,4,9:49.0,Offensive rebound by S. Muhammad,,88,104
350,4,9:48.0,S. Muhammad misses 2-pt layup from 2 ft,,88,104
351,4,9:47.0,Offensive rebound by C. Aldrich,,88,104
352,4,9:47.0,C. Aldrich misses 2-pt layup from 1 ft,,88,104
353,4,9:45.0,Offensive rebound by S. Muhammad,,88,104
354,4,9:45.0,S. Muhammad makes 2-pt layup from 2 ft,,90,104
355,4,9:26.0,,K. Thompson makes free throw 1 of 1,90,105
356,4,9:26.0,,K. Thompson makes 2-pt jump shot from 11 ft,90,107
357,4,9:26.0,,Shooting foul by K. Dunn (drawn by K. Thompson),90,107
358,4,9:13.0,A. Payne misses 3-pt jump shot from 26 ft,,90,107
359,4,9:13.0,,Defensive rebound by D. West,90,107
360,4,9:01.0,,Turnover by D. West (lost ball),90,107
361,4,8:35.0,C. Aldrich makes 2-pt hook shot from 6 ft (assist by S. Muhammad),,92,107
362,4,8:23.0,,Shooting foul by K. Dunn (drawn by K. Thompson),92,107
363,4,8:23.0,Official timeout,,92,107
364,4,8:23.0,,K. Thompson makes free throw 1 of 2,92,108
365,4,8:23.0,,K. Thompson makes free throw 2 of 2,92,109
366,4,8:01.0,A. Payne makes 2-pt layup from 2 ft,,94,109
367,4,7:37.0,,M. Barnes misses 3-pt jump shot from 26 ft,94,109
368,4,7:36.0,Defensive rebound by Team,,94,109
369,4,7:24.0,C. Aldrich misses 2-pt jump shot from 6 ft (block by D. West),,94,109
370,4,7:23.0,,Defensive rebound by M. Barnes,94,109
371,4,7:16.0,,Shooting foul by K. Dunn (drawn by K. Thompson),94,109
372,4,7:16.0,,K. Thompson misses free throw 1 of 2,94,109
373,4,7:16.0,,Offensive rebound by Team,94,109
374,4,7:16.0,,S. Livingston enters the game for A. Iguodala,94,109
375,4,7:16.0,,K. Thompson makes free throw 2 of 2,94,110
376,4,7:04.0,K. Dunn misses 2-pt jump shot from 4 ft,,94,110
377,4,7:04.0,,Defensive rebound by I. Clark,94,110
378,4,6:48.0,,K. Thompson makes 2-pt layup from 1 ft (assist by D. West),94,112
379,4,6:35.0,S. Muhammad makes 2-pt dunk at rim (assist by T. Jones),,96,112
380,4,6:35.0,Shooting foul by K. Thompson (drawn by S. Muhammad),,96,112
