,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MEMPHIS_ACTION,PORTLAND_SCORE,MEMPHIS_SCORE
161,2,7:43.0,,Defensive rebound by Team,32,21
162,2,7:28.0,,T. Daniels misses 2-pt layup from 3 ft,32,21
163,2,7:27.0,Defensive rebound by E. Turner,,32,21
164,2,7:19.0,Shooting foul by Z. Randolph (drawn by E. Davis),,32,21
165,2,7:19.0,E. Davis misses free throw 1 of 2,,32,21
166,2,7:19.0,Offensive rebound by Team,,32,21
167,2,7:19.0,,J. Green enters the game for Z. Randolph,32,21
168,2,7:19.0,,T. Allen enters the game for J. Martin,32,21
169,2,7:19.0,E. Davis makes free throw 2 of 2,,33,21
170,2,7:04.0,,Shooting foul by E. Davis (drawn by M. Gasol),33,21
171,2,7:04.0,,M. Gasol makes free throw 1 of 2,33,22
172,2,7:04.0,M. Plumlee enters the game for E. Davis,,33,22
173,2,7:04.0,,M. Gasol makes free throw 2 of 2,33,23
174,2,6:52.0,A. Crabbe makes 3-pt jump shot from 24 ft (assist by E. Turner),,36,23
175,2,6:40.0,,T. Douglas makes 2-pt layup from 3 ft,36,25
176,2,6:12.0,C. McCollum makes 2-pt jump shot from 15 ft,,38,25
177,2,5:55.0,,M. Gasol makes 2-pt jump shot from 7 ft,38,27
178,2,5:36.0,M. Plumlee misses 2-pt jump shot from 11 ft,,38,27
179,2,5:34.0,,Defensive rebound by T. Allen,38,27
180,2,5:27.0,,M. Gasol makes 3-pt jump shot from 28 ft (assist by T. Allen),38,30
181,2,5:27.0,Portland full timeout,,38,30
182,2,5:27.0,D. Lillard enters the game for C. McCollum,,38,30
183,2,5:07.0,A. Crabbe misses 2-pt jump shot from 16 ft,,38,30
184,2,5:05.0,,Defensive rebound by J. Green,38,30
185,2,4:52.0,,M. Gasol misses 2-pt jump shot from 11 ft,38,30
186,2,4:51.0,,Offensive rebound by T. Allen,38,30
187,2,4:47.0,,T. Allen makes 2-pt jump shot from 5 ft,38,32
188,2,4:38.0,Personal foul by T. Allen (drawn by M. Plumlee),,38,32
189,2,4:38.0,,A. Harrison enters the game for T. Douglas,38,32
190,2,4:31.0,M. Leonard misses 3-pt jump shot from 22 ft,,38,32
191,2,4:30.0,,Defensive rebound by T. Daniels,38,32
192,2,4:15.0,,T. Allen misses 2-pt layup from 2 ft,38,32
193,2,4:13.0,Defensive rebound by M. Plumlee,,38,32
194,2,4:01.0,M. Plumlee misses 2-pt layup from 1 ft,,38,32
195,2,3:59.0,,Defensive rebound by M. Gasol,38,32
196,2,3:55.0,,T. Allen makes 2-pt layup from 1 ft,38,34
197,2,3:55.0,,Shooting foul by E. Turner (drawn by T. Allen),38,34
198,2,3:55.0,,T. Allen makes free throw 1 of 1,38,35
199,2,3:47.0,Personal foul by J. Green (drawn by M. Plumlee),,38,35
200,2,3:47.0,M. Plumlee misses free throw 1 of 2,,38,35
201,2,3:47.0,Offensive rebound by Team,,38,35
202,2,3:47.0,M. Plumlee misses free throw 2 of 2,,38,35
203,2,3:47.0,Offensive rebound by M. Leonard,,38,35
204,2,3:42.0,A. Crabbe misses 3-pt jump shot from 25 ft,,38,35
205,2,3:41.0,,Defensive rebound by J. Green,38,35
206,2,3:28.0,,J. Green misses 3-pt jump shot from 24 ft,38,35
207,2,3:26.0,Defensive rebound by M. Leonard,,38,35
208,2,3:17.0,D. Lillard makes 2-pt jump shot from 7 ft,,40,35
209,2,2:59.0,,Shooting foul by M. Leonard (drawn by M. Gasol),40,35
210,2,2:59.0,,Memphis full timeout,40,35
211,2,2:59.0,,M. Gasol misses free throw 1 of 2,40,35
212,2,2:59.0,,Offensive rebound by Team,40,35
213,2,2:59.0,C. McCollum enters the game for M. Leonard,,40,35
214,2,2:59.0,N. Vonleh enters the game for A. Crabbe,,40,35
215,2,2:59.0,,T. Douglas enters the game for T. Daniels,40,35
216,2,2:59.0,,M. Gasol makes free throw 2 of 2,40,36
217,2,2:57.0,Turnover by M. Plumlee (bad pass; steal by A. Harrison),,40,36
218,2,2:52.0,,M. Gasol makes 3-pt jump shot from 25 ft (assist by A. Harrison),40,39
219,2,2:52.0,Portland full timeout,,40,39
220,2,2:47.0,Turnover by M. Plumlee (lost ball),,40,39
221,2,2:35.0,,A. Harrison makes 2-pt jump shot from 22 ft (assist by M. Gasol),40,41
222,2,2:12.0,C. McCollum makes 3-pt jump shot from 26 ft,,43,41
223,2,2:00.0,,Shooting foul by E. Turner (drawn by J. Green),43,41
224,2,2:00.0,,J. Green makes free throw 1 of 2,43,42
225,2,2:00.0,,J. Green makes free throw 2 of 2,43,43
226,2,1:45.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by N. Vonleh),,46,43
227,2,1:28.0,,J. Green misses 2-pt hook shot from 4 ft,46,43
228,2,1:26.0,Defensive rebound by D. Lillard,,46,43
229,2,1:21.0,D. Lillard misses 3-pt jump shot from 26 ft,,46,43
230,2,1:17.0,,Defensive rebound by M. Gasol,46,43
231,2,1:01.0,,T. Douglas misses 3-pt jump shot from 25 ft,46,43
232,2,1:00.0,Defensive rebound by E. Turner,,46,43
233,2,0:50.0,E. Turner misses 2-pt layup from 3 ft,,46,43
234,2,0:49.0,Offensive rebound by E. Turner,,46,43
235,2,0:49.0,E. Turner makes 2-pt layup from 3 ft,,48,43
236,2,0:45.0,,Memphis full timeout,48,43
237,2,0:45.0,,T. Daniels enters the game for T. Allen,48,43
238,2,0:25.0,,A. Harrison misses 2-pt jump shot from 2 ft,48,43
239,2,0:25.0,,Offensive rebound by J. Green,48,43
240,2,0:25.0,,Turnover by Team (shot clock),48,43
241,2,0:25.0,,T. Allen enters the game for T. Daniels,48,43
242,2,0:25.0,A. Crabbe enters the game for N. Vonleh,,48,43
243,2,0:25.0,M. Leonard enters the game for M. Plumlee,,48,43
244,2,0:05.0,Personal foul by T. Douglas (drawn by A. Crabbe),,48,43
245,2,0:05.0,A. Crabbe makes free throw 1 of 2,,49,43
246,2,0:05.0,M. Plumlee enters the game for M. Leonard,,49,43
247,2,0:05.0,,T. Daniels enters the game for T. Allen,49,43
248,2,0:05.0,A. Crabbe makes free throw 2 of 2,,50,43
249,2,0:01.0,,Offensive foul by A. Harrison (drawn by D. Lillard),50,43
250,2,0:01.0,,Turnover by A. Harrison (offensive foul),50,43
251,2,0:01.0,M. Leonard enters the game for M. Plumlee,,50,43
252,2,0:01.0,A. Aminu enters the game for E. Turner,,50,43
253,2,0:01.0,Portland full timeout,,50,43
254,2,0:01.0,,D. Davis enters the game for T. Daniels,50,43
255,3,12:00.0,,Technical foul by Team,50,43
256,3,12:00.0,D. Lillard misses technical free throw,,50,43
257,3,12:00.0,Offensive rebound by Team,,50,43
258,3,11:46.0,M. Leonard misses 3-pt jump shot from 25 ft,,50,43
259,3,11:45.0,,Defensive rebound by M. Gasol,50,43
260,3,11:29.0,,A. Harrison misses 2-pt jump shot from 17 ft,50,43
261,3,11:28.0,Defensive rebound by E. Turner,,50,43
262,3,11:19.0,E. Turner makes 2-pt layup from 2 ft,,52,43
263,3,10:59.0,,T. Allen misses 2-pt layup from 1 ft (block by M. Plumlee),52,43
264,3,10:58.0,,Offensive rebound by T. Allen,52,43
265,3,10:58.0,,Shooting foul by M. Leonard (drawn by T. Allen),52,43
266,3,10:58.0,,T. Allen makes free throw 1 of 2,52,44
267,3,10:58.0,,T. Allen misses free throw 2 of 2,52,44
268,3,10:57.0,Defensive rebound by E. Turner,,52,44
269,3,10:41.0,Turnover by E. Turner (lost ball; steal by T. Williams),,52,44
270,3,10:36.0,,T. Williams misses 2-pt layup from 1 ft,52,44
271,3,10:36.0,,Offensive rebound by Team,52,44
272,3,10:26.0,,A. Harrison makes 2-pt layup from 3 ft,52,46
273,3,10:16.0,E. Turner misses 2-pt jump shot from 21 ft,,52,46
274,3,10:13.0,,Defensive rebound by J. Green,52,46
275,3,10:05.0,,M. Gasol misses 2-pt jump shot from 21 ft,52,46
276,3,10:04.0,Defensive rebound by Team,,52,46
277,3,9:52.0,C. McCollum misses 2-pt jump shot from 6 ft,,52,46
278,3,9:49.0,,Defensive rebound by J. Green,52,46
279,3,9:40.0,,Personal foul by D. Lillard (drawn by J. Green),52,46
280,3,9:29.0,,M. Gasol misses 2-pt jump shot from 17 ft,52,46
281,3,9:29.0,Defensive rebound by M. Plumlee,,52,46
282,3,9:20.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),,55,46
283,3,9:02.0,,M. Gasol makes 2-pt jump shot from 7 ft (assist by J. Green),55,48
284,3,8:50.0,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),,57,48
285,3,8:50.0,,Memphis full timeout,57,48
286,3,8:50.0,A. Aminu enters the game for M. Leonard,,57,48
287,3,8:43.0,,Turnover by J. Green (bad pass; steal by A. Aminu),57,48
288,3,8:29.0,Turnover by A. Aminu (bad pass; steal by T. Allen),,57,48
289,3,8:26.0,,Turnover by T. Williams (lost ball; steal by C. McCollum),57,48
290,3,8:21.0,C. McCollum misses 2-pt layup from 2 ft (block by T. Williams),,57,48
291,3,8:21.0,Offensive rebound by Team,,57,48
292,3,8:09.0,D. Lillard misses 3-pt jump shot from 24 ft,,57,48
293,3,8:08.0,Offensive rebound by A. Aminu,,57,48
294,3,8:04.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by A. Aminu),,60,48
295,3,7:40.0,,M. Gasol misses 2-pt layup from 2 ft,60,48
296,3,7:37.0,,Offensive rebound by J. Green,60,48
297,3,7:37.0,,J. Green misses 2-pt layup from 2 ft,60,48
298,3,7:35.0,,Offensive rebound by J. Green,60,48
299,3,7:35.0,,J. Green makes 2-pt layup from 1 ft,60,50
300,3,7:34.0,,Technical foul by M. Gasol,60,50
301,3,7:34.0,C. McCollum makes technical free throw,,61,50
302,3,7:19.0,A. Aminu misses 3-pt jump shot from 24 ft,,61,50
303,3,7:18.0,,Defensive rebound by T. Williams,61,50
304,3,7:05.0,,T. Williams misses 3-pt jump shot from 24 ft,61,50
305,3,7:04.0,Defensive rebound by A. Aminu,,61,50
306,3,7:00.0,Turnover by A. Aminu (bad pass; steal by T. Williams),,61,50
307,3,6:56.0,,Shooting block foul by D. Lillard (drawn by A. Harrison),61,50
308,3,6:56.0,,A. Harrison makes free throw 1 of 2,61,51
309,3,6:56.0,,A. Harrison misses free throw 2 of 2,61,51
310,3,6:55.0,Defensive rebound by A. Aminu,,61,51
311,3,6:43.0,M. Plumlee misses 2-pt layup from 1 ft,,61,51
312,3,6:41.0,,Defensive rebound by J. Green,61,51
313,3,6:27.0,,T. Allen makes 2-pt jump shot from 4 ft,61,53
314,3,6:07.0,A. Aminu misses 3-pt jump shot from 22 ft,,61,53
315,3,6:06.0,,Defensive rebound by T. Williams,61,53
316,3,5:47.0,,T. Williams misses 2-pt jump shot from 13 ft,61,53
317,3,5:46.0,Defensive rebound by M. Plumlee,,61,53
318,3,5:41.0,Personal foul by T. Williams (drawn by C. McCollum),,61,53
319,3,5:41.0,,T. Daniels enters the game for T. Allen,61,53
320,3,5:25.0,E. Turner misses 3-pt jump shot from 23 ft,,61,53
321,3,5:24.0,,Defensive rebound by J. Green,61,53
322,3,5:12.0,,Shooting foul by A. Aminu (drawn by M. Gasol),61,53
323,3,5:12.0,,M. Gasol misses free throw 1 of 2,61,53
324,3,5:12.0,,Offensive rebound by Team,61,53
325,3,5:12.0,A. Crabbe enters the game for C. McCollum,,61,53
326,3,5:12.0,,M. Gasol makes free throw 2 of 2,61,54
327,3,4:54.0,Shooting foul by J. Green (drawn by M. Plumlee),,61,54
328,3,4:54.0,M. Plumlee misses free throw 1 of 2,,61,54
329,3,4:54.0,Offensive rebound by Team,,61,54
330,3,4:54.0,M. Plumlee makes free throw 2 of 2,,62,54
331,3,4:34.0,,A. Harrison misses 2-pt jump shot from 22 ft,62,54
332,3,4:32.0,Defensive rebound by M. Plumlee,,62,54
333,3,4:20.0,Personal foul by A. Harrison (drawn by D. Lillard),,62,54
334,3,4:20.0,,T. Douglas enters the game for A. Harrison,62,54
335,3,4:20.0,J. Layman enters the game for E. Turner,,62,54
336,3,4:11.0,A. Aminu misses 3-pt jump shot from 25 ft,,62,54
337,3,4:11.0,,Defensive rebound by T. Williams,62,54
338,3,3:58.0,,M. Gasol makes 2-pt layup from 4 ft,62,56
339,3,3:58.0,,Shooting foul by M. Plumlee (drawn by M. Gasol),62,56
340,3,3:58.0,,M. Gasol makes free throw 1 of 1,62,57
341,3,3:43.0,J. Layman misses 3-pt jump shot from 24 ft,,62,57
342,3,3:42.0,,Defensive rebound by Team,62,57
343,3,3:42.0,,Z. Randolph enters the game for M. Gasol,62,57
344,3,3:42.0,E. Davis enters the game for M. Plumlee,,62,57
345,3,3:25.0,,T. Daniels makes 2-pt jump shot from 21 ft (assist by Z. Randolph),62,59
346,3,3:07.0,,Offensive charge foul by E. Davis (drawn by J. Green),62,59
347,3,3:07.0,Turnover by E. Davis (offensive foul),,62,59
348,3,2:59.0,,Offensive foul by J. Green (drawn by A. Crabbe),62,59
349,3,2:59.0,,Turnover by J. Green (offensive foul),62,59
350,3,2:59.0,Portland full timeout,,62,59
351,3,2:43.0,Shooting foul by T. Williams (drawn by J. Layman),,62,59
352,3,2:43.0,J. Layman makes free throw 1 of 2,,63,59
353,3,2:43.0,J. Layman makes free throw 2 of 2,,64,59
354,3,2:37.0,,Turnover by T. Daniels (step out of bounds),64,59
355,3,2:22.0,A. Crabbe misses 3-pt jump shot from 25 ft,,64,59
356,3,2:21.0,,Defensive rebound by J. Green,64,59
357,3,2:01.0,,T. Douglas misses 2-pt jump shot from 12 ft,64,59
358,3,1:59.0,Defensive rebound by A. Aminu,,64,59
359,3,1:53.0,A. Crabbe misses 2-pt layup from 4 ft,,64,59
360,3,1:51.0,Offensive rebound by E. Davis,,64,59
361,3,1:51.0,E. Davis makes 2-pt layup from 1 ft,,66,59
362,3,1:51.0,,Memphis full timeout,66,59
363,3,1:51.0,C. McCollum enters the game for D. Lillard,,66,59
364,3,1:51.0,N. Vonleh enters the game for A. Aminu,,66,59
365,3,1:51.0,,J. Martin enters the game for J. Green,66,59
366,3,1:40.0,,Shooting foul by E. Davis (drawn by Z. Randolph),66,59
367,3,1:40.0,,Z. Randolph misses free throw 1 of 2,66,59
368,3,1:40.0,,Offensive rebound by Team,66,59
369,3,1:40.0,,Z. Randolph makes free throw 2 of 2,66,60
370,3,1:25.0,Personal foul by T. Williams (drawn by E. Davis),,66,60
371,3,1:25.0,E. Davis misses free throw 1 of 2,,66,60
372,3,1:25.0,Offensive rebound by Team,,66,60
373,3,1:25.0,,A. Harrison enters the game for T. Williams,66,60
374,3,1:25.0,E. Davis makes free throw 2 of 2,,67,60
375,3,1:07.0,,J. Martin misses 2-pt jump shot from 21 ft,67,60
376,3,1:05.0,,Offensive rebound by A. Harrison,67,60
377,3,0:56.0,,A. Harrison misses 3-pt jump shot from 25 ft,67,60
378,3,0:55.0,Defensive rebound by E. Davis,,67,60
379,3,0:46.0,C. McCollum misses 2-pt jump shot from 21 ft,,67,60
380,3,0:44.0,Offensive rebound by E. Davis,,67,60
381,3,0:42.0,E. Davis misses 2-pt layup from 1 ft,,67,60
382,3,0:40.0,Offensive rebound by E. Davis,,67,60
383,3,0:40.0,Turnover by E. Davis (lost ball; steal by T. Daniels),,67,60
384,3,0:36.0,,Personal foul by N. Vonleh (drawn by Z. Randolph),67,60
385,3,0:36.0,,Z. Randolph misses free throw 1 of 2,67,60
386,3,0:36.0,,Offensive rebound by Team,67,60
387,3,0:36.0,,Z. Randolph makes free throw 2 of 2,67,61
388,3,0:24.0,Shooting foul by Z. Randolph (drawn by C. McCollum),,67,61
389,3,0:24.0,C. McCollum makes free throw 1 of 2,,68,61
390,3,0:24.0,A. Aminu enters the game for E. Davis,,68,61
391,3,0:24.0,C. McCollum makes free throw 2 of 2,,69,61
392,3,0:02.0,,A. Harrison misses 2-pt layup from 3 ft,69,61
393,3,0:01.0,,Offensive rebound by Z. Randolph,69,61
394,3,0:01.0,,Z. Randolph misses 2-pt layup from 1 ft,69,61
395,3,0:01.0,,Offensive rebound by Team,69,61
396,3,0:01.0,M. Plumlee enters the game for C. McCollum,,69,61
397,3,0:00.0,,Z. Randolph misses 3-pt jump shot from 26 ft,69,61
398,3,0:00.0,,Offensive rebound by Team,69,61
399,4,11:45.0,,T. Daniels misses 3-pt jump shot from 25 ft,69,61
400,4,11:44.0,Defensive rebound by A. Aminu,,69,61
