,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,OKLAHOMA CITY_ACTION,MILWAUKEE_SCORE,OKLAHOMA CITY_SCORE
27,1,8:09.0,Offensive rebound by G. Antetokounmpo,,3,5
28,1,8:09.0,G. Antetokounmpo misses 2-pt layup from 3 ft,,3,5
29,1,8:08.0,,Defensive rebound by S. Adams,3,5
30,1,8:02.0,,A. Roberson makes 2-pt layup from 1 ft (assist by R. Westbrook),3,7
31,1,7:48.0,Personal foul by R. Westbrook (drawn by G. Antetokounmpo),,3,7
32,1,7:43.0,M. Dellavedova misses 2-pt jump shot from 24 ft,,3,7
33,1,7:43.0,,Defensive rebound by A. Roberson,3,7
34,1,7:29.0,,V. Oladipo misses 3-pt jump shot from 26 ft,3,7
35,1,7:29.0,,Offensive rebound by Team,3,7
36,1,7:29.0,Loose ball foul by T. Maker (drawn by S. Adams),,3,7
37,1,7:29.0,G. Monroe enters the game for T. Maker,,3,7
38,1,7:20.0,,Turnover by V. Oladipo (lost ball; steal by T. Snell),3,7
39,1,7:15.0,T. Snell misses 2-pt layup at rim (block by A. Roberson),,3,7
40,1,7:14.0,,Defensive rebound by R. Westbrook,3,7
41,1,7:08.0,,Turnover by R. Westbrook (bad pass; steal by K. Middleton),3,7
42,1,7:03.0,G. Antetokounmpo makes 2-pt jump shot from 3 ft,,5,7
43,1,6:50.0,,Shooting foul by K. Middleton (drawn by R. Westbrook),5,7
44,1,6:50.0,,R. Westbrook makes free throw 1 of 2,5,8
45,1,6:50.0,,R. Westbrook makes free throw 2 of 2,5,9
46,1,6:30.0,G. Monroe misses 2-pt hook shot from 5 ft,,5,9
47,1,6:29.0,,Defensive rebound by R. Westbrook,5,9
48,1,6:21.0,,S. Adams makes 2-pt dunk at rim (assist by A. Roberson),5,11
49,1,6:20.0,Milwaukee full timeout,,5,11
50,1,6:08.0,T. Snell makes 2-pt jump shot from 16 ft (assist by M. Dellavedova),,7,11
51,1,5:53.0,,V. Oladipo misses 3-pt jump shot from 24 ft,7,11
52,1,5:52.0,,Offensive rebound by Team,7,11
53,1,5:52.0,Loose ball foul by G. Monroe (drawn by S. Adams),,7,11
54,1,5:52.0,,Á. Abrines enters the game for V. Oladipo,7,11
55,1,5:52.0,J. Terry enters the game for M. Dellavedova,,7,11
56,1,5:39.0,,Turnover by R. Westbrook (lost ball; steal by T. Snell),7,11
57,1,5:32.0,,E. Freedom enters the game for S. Adams,7,11
58,1,5:21.0,K. Middleton makes 2-pt layup from 1 ft,,9,11
59,1,5:07.0,,A. Roberson misses 3-pt jump shot from 23 ft,9,11
60,1,5:06.0,Defensive rebound by G. Monroe,,9,11
61,1,4:52.0,G. Antetokounmpo makes 2-pt dunk at rim,,11,11
62,1,4:39.0,,E. Freedom misses 2-pt layup from 1 ft (block by G. Antetokounmpo),11,11
63,1,4:38.0,Defensive rebound by T. Snell,,11,11
64,1,4:29.0,K. Middleton misses 2-pt jump shot from 9 ft,,11,11
65,1,4:28.0,,Defensive rebound by T. Gibson,11,11
66,1,4:24.0,,E. Freedom makes 2-pt layup from 1 ft (assist by R. Westbrook),11,13
67,1,4:24.0,,Shooting foul by T. Snell (drawn by E. Freedom),11,13
68,1,4:24.0,,J. Grant enters the game for T. Gibson,11,13
69,1,4:24.0,,E. Freedom makes free throw 1 of 1,11,14
70,1,4:15.0,Shooting foul by J. Grant (drawn by G. Antetokounmpo),,11,14
71,1,4:15.0,G. Antetokounmpo makes free throw 1 of 2,,12,14
72,1,4:15.0,G. Antetokounmpo makes free throw 2 of 2,,13,14
73,1,4:06.0,,R. Westbrook misses 2-pt jump shot from 15 ft,13,14
74,1,4:05.0,Defensive rebound by G. Monroe,,13,14
75,1,3:52.0,Turnover by G. Antetokounmpo (bad pass; steal by A. Roberson),,13,14
76,1,3:49.0,,R. Westbrook makes 2-pt dunk at rim (assist by A. Roberson),13,16
77,1,3:26.0,G. Monroe makes 2-pt hook shot from 4 ft,,15,16
78,1,3:11.0,,Á. Abrines misses 3-pt jump shot from 23 ft,15,16
79,1,3:10.0,Defensive rebound by G. Antetokounmpo,,15,16
80,1,3:05.0,Shooting foul by J. Grant (drawn by G. Antetokounmpo),,15,16
81,1,3:05.0,G. Antetokounmpo misses free throw 1 of 2,,15,16
82,1,3:05.0,Offensive rebound by Team,,15,16
83,1,3:05.0,M. Teletović enters the game for K. Middleton,,15,16
84,1,3:05.0,G. Antetokounmpo makes free throw 2 of 2,,16,16
85,1,2:43.0,,R. Westbrook misses 2-pt jump shot from 9 ft,16,16
86,1,2:43.0,,Offensive rebound by E. Freedom,16,16
87,1,2:42.0,,E. Freedom makes 2-pt layup from 1 ft,16,18
88,1,2:17.0,M. Teletović misses 3-pt jump shot from 25 ft,,16,18
89,1,2:15.0,Offensive rebound by G. Antetokounmpo,,16,18
90,1,2:15.0,G. Antetokounmpo misses 2-pt dunk at rim,,16,18
91,1,2:15.0,Offensive rebound by G. Antetokounmpo,,16,18
92,1,2:08.0,Turnover by G. Monroe (lost ball; steal by A. Roberson),,16,18
93,1,2:03.0,,Oklahoma City full timeout,16,18
94,1,2:03.0,,S. Christon enters the game for R. Westbrook,16,18
95,1,2:03.0,G. Payton enters the game for T. Snell,,16,18
96,1,1:47.0,,Á. Abrines makes 3-pt jump shot from 23 ft (assist by S. Christon),16,21
97,1,1:32.0,G. Payton makes 2-pt layup from 1 ft,,18,21
98,1,1:13.0,,E. Freedom makes 2-pt hook shot from 4 ft,18,23
99,1,0:56.0,G. Payton makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,20,23
100,1,0:56.0,Shooting foul by E. Freedom (drawn by G. Payton),,20,23
101,1,0:56.0,G. Payton misses free throw 1 of 1,,20,23
102,1,0:56.0,,Defensive rebound by A. Roberson,20,23
103,1,0:56.0,,D. Sabonis enters the game for J. Grant,20,23
104,1,0:43.0,,E. Freedom makes 2-pt layup from 1 ft (assist by D. Sabonis),20,25
105,1,0:31.0,M. Teletović misses 2-pt layup from 2 ft,,20,25
106,1,0:31.0,Offensive rebound by G. Monroe,,20,25
107,1,0:10.0,G. Antetokounmpo misses 2-pt layup at rim (block by Á. Abrines),,20,25
108,1,0:08.0,,Defensive rebound by S. Christon,20,25
109,1,0:01.0,,Á. Abrines makes 3-pt jump shot from 23 ft (assist by A. Roberson),20,28
110,2,11:42.0,Turnover by G. Monroe (lost ball; steal by E. Freedom),,20,28
111,2,11:23.0,,E. Freedom misses 2-pt hook shot from 4 ft,20,28
112,2,11:22.0,Defensive rebound by M. Teletović,,20,28
113,2,11:08.0,J. Terry misses 2-pt layup from 2 ft,,20,28
114,2,11:06.0,,Defensive rebound by E. Freedom,20,28
115,2,11:00.0,Violation by K. Middleton (kicked ball),,20,28
116,2,10:53.0,,Shooting foul by G. Monroe (drawn by S. Christon),20,28
117,2,10:53.0,,S. Christon makes free throw 1 of 2,20,29
118,2,10:53.0,M. Dellavedova enters the game for J. Terry,,20,29
119,2,10:53.0,S. Hawes enters the game for G. Monroe,,20,29
120,2,10:53.0,,S. Christon makes free throw 2 of 2,20,30
121,2,10:39.0,K. Middleton misses 2-pt hook shot from 3 ft,,20,30
122,2,10:38.0,,Defensive rebound by D. Sabonis,20,30
123,2,10:31.0,,S. Christon makes 2-pt layup from 1 ft (assist by V. Oladipo),20,32
124,2,10:13.0,K. Middleton makes 2-pt hook shot from 4 ft,,22,32
125,2,9:59.0,,D. Sabonis misses 2-pt layup from 1 ft,22,32
126,2,9:58.0,,Offensive rebound by E. Freedom,22,32
127,2,9:58.0,,E. Freedom makes 2-pt layup from 1 ft,22,34
128,2,9:44.0,S. Hawes misses 3-pt jump shot from 25 ft,,22,34
129,2,9:44.0,,Defensive rebound by D. Sabonis,22,34
130,2,9:28.0,,Á. Abrines makes 3-pt jump shot from 22 ft (assist by S. Christon),22,37
131,2,9:27.0,Milwaukee full timeout,,22,37
132,2,9:14.0,Turnover by K. Middleton (lost ball; steal by V. Oladipo),,22,37
133,2,9:10.0,,Á. Abrines makes 3-pt jump shot from 25 ft (assist by V. Oladipo),22,40
134,2,8:43.0,M. Dellavedova makes 2-pt hook shot from 5 ft,,24,40
135,2,8:25.0,,Turnover by Á. Abrines (bad pass; steal by G. Payton),24,40
136,2,8:19.0,G. Payton misses 2-pt layup from 2 ft,,24,40
137,2,8:18.0,,Defensive rebound by E. Freedom,24,40
138,2,8:04.0,,S. Christon misses 3-pt jump shot from 25 ft,24,40
139,2,8:04.0,Defensive rebound by K. Middleton,,24,40
140,2,7:44.0,S. Hawes makes 3-pt jump shot from 24 ft (assist by G. Payton),,27,40
141,2,7:43.0,,Oklahoma City full timeout,27,40
142,2,7:43.0,,R. Westbrook enters the game for E. Freedom,27,40
143,2,7:43.0,,S. Adams enters the game for S. Christon,27,40
144,2,7:43.0,T. Snell enters the game for G. Payton,,27,40
145,2,7:33.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by R. Westbrook),27,43
146,2,7:10.0,K. Middleton misses 3-pt jump shot from 25 ft,,27,43
147,2,7:10.0,,Defensive rebound by R. Westbrook,27,43
148,2,7:03.0,,D. Sabonis misses 2-pt layup from 2 ft,27,43
149,2,7:02.0,Defensive rebound by M. Teletović,,27,43
150,2,6:53.0,S. Hawes makes 2-pt layup from 1 ft (assist by M. Dellavedova),,29,43
151,2,6:37.0,,Á. Abrines misses 3-pt jump shot from 24 ft,29,43
152,2,6:37.0,Defensive rebound by T. Snell,,29,43
153,2,6:22.0,S. Hawes misses 3-pt jump shot from 23 ft,,29,43
154,2,6:22.0,,Defensive rebound by Á. Abrines,29,43
155,2,6:14.0,,Turnover by R. Westbrook (bad pass; steal by T. Snell),29,43
156,2,6:08.0,M. Teletović misses 2-pt layup from 2 ft (block by D. Sabonis),,29,43
157,2,6:08.0,,Defensive rebound by Team,29,43
158,2,6:08.0,,T. Gibson enters the game for Á. Abrines,29,43
159,2,6:08.0,,A. Roberson enters the game for D. Sabonis,29,43
160,2,6:08.0,G. Antetokounmpo enters the game for M. Teletović,,29,43
161,2,5:53.0,Violation by K. Middleton (kicked ball),,29,43
162,2,5:48.0,Violation by S. Hawes (def goaltending),,29,43
163,2,5:48.0,,R. Westbrook makes 2-pt layup from 1 ft,29,45
164,2,5:30.0,S. Hawes misses 2-pt hook shot from 8 ft,,29,45
165,2,5:29.0,Offensive rebound by S. Hawes,,29,45
166,2,5:28.0,S. Hawes makes 2-pt layup from 2 ft,,31,45
167,2,5:17.0,,R. Westbrook misses 2-pt layup from 2 ft,31,45
168,2,5:16.0,,Offensive rebound by S. Adams,31,45
169,2,5:16.0,,S. Adams makes 2-pt layup from 1 ft,31,47
170,2,4:59.0,Shooting foul by S. Adams (drawn by S. Hawes),,31,47
171,2,4:59.0,S. Hawes misses free throw 1 of 2,,31,47
172,2,4:59.0,Offensive rebound by Team,,31,47
173,2,4:59.0,,D. McDermott enters the game for V. Oladipo,31,47
174,2,4:59.0,S. Hawes makes free throw 2 of 2,,32,47
175,2,4:43.0,,R. Westbrook misses 3-pt jump shot from 24 ft,32,47
176,2,4:43.0,Defensive rebound by M. Dellavedova,,32,47
177,2,4:34.0,K. Middleton misses 2-pt jump shot from 14 ft,,32,47
178,2,4:33.0,,Defensive rebound by T. Gibson,32,47
179,2,4:26.0,,S. Adams makes 2-pt jump shot from 8 ft (assist by R. Westbrook),32,49
180,2,4:01.0,K. Middleton makes 2-pt layup from 1 ft (assist by S. Hawes),,34,49
181,2,3:49.0,,D. McDermott makes 2-pt layup from 1 ft (assist by A. Roberson),34,51
182,2,3:36.0,T. Snell misses 3-pt jump shot from 25 ft,,34,51
183,2,3:34.0,,Defensive rebound by A. Roberson,34,51
184,2,3:27.0,,D. McDermott makes 2-pt jump shot from 15 ft (assist by R. Westbrook),34,53
185,2,3:27.0,Milwaukee full timeout,,34,53
186,2,3:27.0,G. Payton enters the game for K. Middleton,,34,53
187,2,3:27.0,T. Maker enters the game for M. Dellavedova,,34,53
188,2,3:27.0,M. Beasley enters the game for S. Hawes,,34,53
189,2,3:27.0,Violation by Team (jump ball),,34,53
190,2,3:11.0,M. Beasley makes 2-pt jump shot from 16 ft (assist by G. Antetokounmpo),,36,53
191,2,2:54.0,,A. Roberson misses 2-pt layup from 3 ft,36,53
192,2,2:54.0,,Offensive rebound by S. Adams,36,53
193,2,2:54.0,,S. Adams misses 2-pt layup from 1 ft,36,53
194,2,2:54.0,Defensive rebound by Team,,36,53
195,2,2:54.0,Official timeout,,36,53
196,2,2:43.0,M. Beasley makes 2-pt jump shot from 20 ft (assist by G. Antetokounmpo),,38,53
197,2,2:21.0,,T. Gibson makes 2-pt layup from 3 ft (assist by R. Westbrook),38,55
198,2,1:58.0,G. Payton misses 3-pt jump shot from 25 ft,,38,55
199,2,1:58.0,Offensive rebound by G. Antetokounmpo,,38,55
200,2,1:56.0,Shooting foul by R. Westbrook (drawn by G. Antetokounmpo),,38,55
201,2,1:56.0,G. Antetokounmpo misses free throw 1 of 2,,38,55
202,2,1:56.0,Offensive rebound by Team,,38,55
203,2,1:56.0,G. Antetokounmpo makes free throw 2 of 2,,39,55
204,2,1:46.0,,D. McDermott misses 3-pt jump shot from 24 ft,39,55
205,2,1:44.0,,Offensive rebound by R. Westbrook,39,55
206,2,1:28.0,,T. Gibson misses 2-pt hook shot from 11 ft,39,55
207,2,1:27.0,,Offensive rebound by S. Adams,39,55
208,2,1:27.0,,S. Adams misses 2-pt dunk at rim (block by M. Beasley),39,55
209,2,1:26.0,,Offensive rebound by S. Adams,39,55
210,2,1:26.0,,Shooting foul by T. Maker (drawn by S. Adams),39,55
211,2,1:26.0,,S. Adams misses free throw 1 of 2,39,55
212,2,1:26.0,,Offensive rebound by Team,39,55
213,2,1:26.0,Violation by G. Antetokounmpo (lane),,39,55
214,2,1:26.0,,S. Adams makes free throw 2 of 2,39,56
215,2,1:16.0,Offensive foul by G. Antetokounmpo (drawn by A. Roberson),,39,56
216,2,1:16.0,Turnover by G. Antetokounmpo (offensive foul),,39,56
217,2,1:07.0,,D. McDermott makes 2-pt jump shot from 6 ft (assist by R. Westbrook),39,58
218,2,0:48.0,Turnover by G. Antetokounmpo (lost ball; steal by A. Roberson),,39,58
219,2,0:36.0,,T. Gibson makes 2-pt layup from 1 ft (assist by R. Westbrook),39,60
220,2,0:30.0,G. Antetokounmpo misses 2-pt jump shot from 18 ft,,39,60
221,2,0:29.0,,Defensive rebound by T. Gibson,39,60
222,2,0:09.0,,R. Westbrook makes 3-pt jump shot from 24 ft,39,63
223,2,0:02.0,G. Payton misses 2-pt layup from 1 ft (block by D. McDermott),,39,63
224,2,0:01.0,,Defensive rebound by A. Roberson,39,63
225,2,0:00.0,,A. Roberson misses 3-pt jump shot from 73 ft,39,63
226,2,0:00.0,,Offensive rebound by Team,39,63
227,3,11:38.0,M. Dellavedova misses 2-pt jump shot from 6 ft,,39,63
228,3,11:38.0,,Defensive rebound by R. Westbrook,39,63
229,3,11:33.0,,T. Gibson makes 2-pt dunk at rim (assist by R. Westbrook),39,65
230,3,11:08.0,K. Middleton makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,42,65
231,3,10:45.0,,V. Oladipo makes 2-pt jump shot from 10 ft,42,67
232,3,10:24.0,K. Middleton misses 3-pt jump shot from 23 ft (block by T. Gibson),,42,67
233,3,10:24.0,Offensive rebound by Team,,42,67
234,3,10:18.0,Turnover by Team (shot clock),,42,67
235,3,10:11.0,,V. Oladipo misses 2-pt layup at rim,42,67
236,3,10:11.0,Defensive rebound by Team,,42,67
237,3,10:03.0,T. Snell misses 3-pt jump shot from 25 ft,,42,67
238,3,10:03.0,,Defensive rebound by V. Oladipo,42,67
239,3,9:48.0,,V. Oladipo misses 3-pt jump shot from 24 ft,42,67
240,3,9:46.0,Defensive rebound by T. Maker,,42,67
241,3,9:23.0,K. Middleton misses 2-pt jump shot from 14 ft,,42,67
242,3,9:23.0,,Defensive rebound by R. Westbrook,42,67
243,3,9:17.0,,T. Gibson makes 2-pt hook shot from 1 ft (assist by R. Westbrook),42,69
244,3,9:00.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by K. Middleton),,44,69
245,3,8:38.0,,R. Westbrook misses 3-pt jump shot from 25 ft,44,69
246,3,8:38.0,Defensive rebound by G. Antetokounmpo,,44,69
247,3,8:29.0,Turnover by G. Antetokounmpo (bad pass; steal by R. Westbrook),,44,69
248,3,8:29.0,,Personal foul by M. Dellavedova (drawn by R. Westbrook),44,69
249,3,8:09.0,,Shooting foul by M. Dellavedova (drawn by V. Oladipo),44,69
250,3,8:09.0,,V. Oladipo makes free throw 1 of 2,44,70
251,3,8:09.0,,V. Oladipo misses free throw 2 of 2,44,70
252,3,8:09.0,G. Payton enters the game for M. Dellavedova,,44,70
253,3,8:08.0,Defensive rebound by G. Antetokounmpo,,44,70
254,3,7:53.0,T. Maker misses 2-pt jump shot from 17 ft,,44,70
255,3,7:52.0,,Defensive rebound by A. Roberson,44,70
256,3,7:37.0,Offensive charge foul by A. Roberson (drawn by T. Maker),,44,70
257,3,7:37.0,,Turnover by A. Roberson (offensive foul),44,70
258,3,7:37.0,G. Monroe enters the game for T. Maker,,44,70
259,3,7:22.0,Turnover by G. Payton (bad pass; steal by T. Gibson),,44,70
260,3,7:15.0,,R. Westbrook misses 2-pt layup from 1 ft,44,70
261,3,7:14.0,,Offensive rebound by R. Westbrook,44,70
262,3,7:13.0,,R. Westbrook misses 2-pt layup from 1 ft (block by G. Antetokounmpo),44,70
263,3,7:11.0,Defensive rebound by G. Payton,,44,70
264,3,6:59.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,44,70
265,3,6:58.0,,Defensive rebound by R. Westbrook,44,70
266,3,6:48.0,,Shooting foul by G. Antetokounmpo (drawn by T. Gibson),44,70
267,3,6:48.0,,T. Gibson makes free throw 1 of 2,44,71
268,3,6:48.0,,T. Gibson makes free throw 2 of 2,44,72
269,3,6:37.0,Turnover by G. Payton (lost ball; steal by R. Westbrook),,44,72
270,3,6:32.0,,T. Gibson misses 2-pt layup from 2 ft (block by G. Antetokounmpo),44,72
271,3,6:29.0,Defensive rebound by G. Antetokounmpo,,44,72
272,3,6:23.0,G. Monroe makes 2-pt layup from 1 ft (assist by K. Middleton),,46,72
273,3,6:09.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),46,74
274,3,5:45.0,G. Payton misses 2-pt jump shot from 15 ft (block by A. Roberson),,46,74
275,3,5:44.0,,Defensive rebound by V. Oladipo,46,74
276,3,5:42.0,,Shooting foul by T. Snell (drawn by V. Oladipo),46,74
277,3,5:42.0,,Oklahoma City full timeout,46,74
278,3,5:42.0,,V. Oladipo makes free throw 1 of 2,46,75
279,3,5:42.0,M. Teletović enters the game for K. Middleton,,46,74
280,3,5:42.0,M. Beasley enters the game for G. Antetokounmpo,,46,74
281,3,5:42.0,J. Terry enters the game for T. Snell,,46,74
282,3,5:42.0,,D. Sabonis enters the game for T. Gibson,46,75
283,3,5:42.0,,V. Oladipo makes free throw 2 of 2,46,76
284,3,5:27.0,Personal foul by S. Adams (drawn by G. Monroe),,46,76
285,3,5:27.0,,D. McDermott enters the game for V. Oladipo,46,76
286,3,5:16.0,M. Teletović misses 2-pt jump shot from 12 ft,,46,76
287,3,5:14.0,Offensive rebound by Team,,46,76
288,3,5:06.0,M. Beasley makes 2-pt jump shot from 9 ft,,48,76
289,3,4:53.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),48,78
290,3,4:33.0,M. Beasley misses 2-pt jump shot from 15 ft,,48,78
291,3,4:32.0,,Defensive rebound by R. Westbrook,48,78
292,3,4:21.0,,Shooting foul by M. Beasley (drawn by D. Sabonis),48,78
293,3,4:21.0,,D. Sabonis makes free throw 1 of 2,48,79
294,3,4:21.0,,D. Sabonis makes free throw 2 of 2,48,80
295,3,4:02.0,M. Teletović makes 3-pt jump shot from 26 ft (assist by M. Beasley),,51,80
296,3,3:48.0,,D. Sabonis misses 2-pt jump shot from 21 ft,51,80
297,3,3:48.0,Defensive rebound by M. Teletović,,51,80
298,3,3:34.0,M. Beasley misses 2-pt jump shot from 13 ft,,51,80
299,3,3:33.0,Offensive rebound by G. Monroe,,51,80
300,3,3:33.0,G. Monroe misses 2-pt layup from 1 ft,,51,80
301,3,3:32.0,,Defensive rebound by D. Sabonis,51,80
302,3,3:18.0,,D. McDermott makes 2-pt jump shot from 12 ft (assist by R. Westbrook),51,82
303,3,2:53.0,M. Teletović misses 3-pt jump shot from 25 ft,,51,82
304,3,2:52.0,Offensive rebound by G. Monroe,,51,82
305,3,2:48.0,G. Monroe makes 2-pt hook shot from 3 ft,,53,82
306,3,2:35.0,,Shooting foul by G. Payton (drawn by D. Sabonis),53,82
307,3,2:35.0,Milwaukee full timeout,,53,82
308,3,2:35.0,,D. Sabonis makes free throw 1 of 2,53,83
309,3,2:35.0,,E. Freedom enters the game for A. Roberson,53,82
310,3,2:35.0,,V. Oladipo enters the game for S. Adams,53,82
311,3,2:35.0,,S. Christon enters the game for R. Westbrook,53,82
312,3,2:35.0,,D. Sabonis misses free throw 2 of 2,53,83
313,3,2:34.0,Defensive rebound by M. Beasley,,53,83
314,3,2:17.0,G. Monroe makes 2-pt layup from 2 ft (assist by J. Terry),,55,83
315,3,1:57.0,,Offensive foul by E. Freedom (drawn by M. Teletović),55,83
316,3,1:57.0,,Turnover by E. Freedom (offensive foul),55,83
317,3,1:37.0,M. Beasley misses 2-pt layup from 1 ft,,55,83
318,3,1:36.0,,Defensive rebound by E. Freedom,55,83
319,3,1:25.0,,Turnover by E. Freedom (bad pass),55,83
320,3,1:12.0,Turnover by G. Monroe (lost ball; steal by E. Freedom),,55,83
321,3,1:03.0,,Oklahoma City full timeout,55,83
322,3,0:58.0,,S. Christon makes 2-pt jump shot from 14 ft (assist by V. Oladipo),55,85
323,3,0:42.0,Shooting foul by D. Sabonis (drawn by M. Beasley),,55,85
324,3,0:42.0,M. Beasley makes free throw 1 of 2,,56,85
325,3,0:42.0,M. Beasley makes free throw 2 of 2,,57,85
326,3,0:32.0,,D. Sabonis makes 2-pt layup from 1 ft,57,87
327,3,0:12.0,Shooting foul by E. Freedom (drawn by G. Monroe),,57,87
328,3,0:12.0,M. Beasley makes free throw 1 of 2,,58,87
329,3,0:12.0,M. Beasley makes free throw 2 of 2,,59,87
330,3,0:00.0,,Shooting foul by G. Monroe (drawn by E. Freedom),59,87
331,3,0:00.0,,E. Freedom makes free throw 1 of 2,59,88
332,3,0:00.0,,E. Freedom makes free throw 2 of 2,59,89
333,4,11:48.0,,Shooting foul by S. Hawes (drawn by E. Freedom),59,89
334,4,11:48.0,,E. Freedom makes free throw 1 of 2,59,90
335,4,11:48.0,,E. Freedom makes free throw 2 of 2,59,91
336,4,11:23.0,M. Beasley makes 2-pt jump shot from 13 ft (assist by R. Vaughn),,61,91
337,4,11:05.0,,D. McDermott misses 3-pt jump shot from 25 ft,61,91
338,4,11:03.0,,Offensive rebound by Team,61,91
339,4,10:56.0,,D. Sabonis makes 3-pt jump shot from 24 ft (assist by V. Oladipo),61,94
340,4,10:42.0,Personal foul by D. Sabonis (drawn by S. Hawes),,61,94
341,4,10:33.0,R. Vaughn misses 3-pt jump shot from 25 ft,,61,94
342,4,10:32.0,,Defensive rebound by D. Sabonis,61,94
343,4,10:20.0,,D. Sabonis makes 3-pt jump shot from 24 ft (assist by D. McDermott),61,97
344,4,9:58.0,M. Beasley makes 2-pt jump shot from 4 ft,,63,97
345,4,9:39.0,,E. Freedom makes 2-pt hook shot from 3 ft (assist by D. McDermott),63,99
346,4,9:39.0,Milwaukee full timeout,,63,99
347,4,9:39.0,,N. Collison enters the game for E. Freedom,63,99
348,4,9:39.0,M. Teletović enters the game for M. Beasley,,63,99
349,4,9:21.0,T. Maker misses 2-pt jump shot from 3 ft (block by S. Christon),,63,99
350,4,9:20.0,,Defensive rebound by D. Sabonis,63,99
351,4,9:12.0,,Shooting foul by S. Hawes (drawn by D. McDermott),63,99
352,4,9:12.0,,D. McDermott makes free throw 1 of 2,63,100
353,4,9:12.0,,D. McDermott misses free throw 2 of 2,63,100
354,4,9:12.0,,N. Cole enters the game for V. Oladipo,63,100
355,4,9:11.0,Defensive rebound by T. Maker,,63,100
356,4,8:56.0,M. Teletović misses 2-pt layup from 2 ft,,63,100
357,4,8:55.0,,Defensive rebound by N. Collison,63,100
358,4,8:44.0,,Turnover by D. Sabonis (bad pass; steal by R. Vaughn),63,100
359,4,8:38.0,R. Vaughn misses 2-pt jump shot from 3 ft,,63,100
360,4,8:37.0,,Defensive rebound by S. Christon,63,100
361,4,8:34.0,,Shooting foul by S. Hawes (drawn by N. Cole),63,100
362,4,8:34.0,,N. Cole makes free throw 1 of 2,63,101
363,4,8:34.0,,N. Cole makes free throw 2 of 2,63,102
364,4,8:25.0,Shooting foul by D. Sabonis (drawn by G. Payton),,63,102
365,4,8:25.0,G. Payton makes free throw 1 of 2,,64,102
366,4,8:25.0,,J. Grant enters the game for D. Sabonis,64,102
367,4,8:25.0,G. Payton makes free throw 2 of 2,,65,102
368,4,8:01.0,,S. Christon makes 2-pt layup from 1 ft,65,104
369,4,7:41.0,R. Vaughn misses 3-pt jump shot from 25 ft,,65,104
370,4,7:40.0,Offensive rebound by T. Maker,,65,104
371,4,7:38.0,G. Payton misses 3-pt jump shot from 24 ft,,65,104
372,4,7:37.0,,Defensive rebound by S. Christon,65,104
373,4,7:26.0,,D. McDermott misses 2-pt layup from 2 ft (block by G. Payton),65,104
374,4,7:26.0,Defensive rebound by Team,,65,104
375,4,7:18.0,Personal foul by N. Cole (drawn by S. Hawes),,65,104
