,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHICAGO_ACTION,ATLANTA_SCORE,CHICAGO_SCORE
47,1,5:25.0,,T. Gibson makes 2-pt layup from 1 ft,11,19
48,1,5:11.0,Turnover by D. Schröder (bad pass; steal by J. Butler),,11,19
49,1,4:59.0,,J. Grant makes 2-pt layup from 1 ft (assist by J. Butler),11,21
50,1,4:48.0,,P. Zipser enters the game for D. Wade,11,21
51,1,4:48.0,K. Humphries enters the game for D. Howard,,11,21
52,1,4:48.0,,C. Felício enters the game for R. Lopez,11,21
53,1,4:45.0,D. Schröder misses 2-pt jump shot from 17 ft,,11,21
54,1,4:44.0,Offensive rebound by Team,,11,21
55,1,4:34.0,T. Sefolosha makes 2-pt jump shot from 16 ft,,13,21
56,1,4:20.0,,J. Grant misses 3-pt jump shot from 26 ft,13,21
57,1,4:19.0,,Offensive rebound by T. Gibson,13,21
58,1,4:06.0,,J. Grant misses 3-pt jump shot from 26 ft,13,21
59,1,4:06.0,Defensive rebound by Team,,13,21
60,1,3:46.0,P. Millsap makes 2-pt jump shot from 10 ft,,15,21
61,1,3:26.0,,T. Gibson misses 2-pt jump shot from 16 ft,15,21
62,1,3:25.0,Defensive rebound by K. Humphries,,15,21
63,1,3:07.0,T. Hardaway makes 3-pt jump shot from 23 ft (assist by P. Millsap),,18,21
64,1,3:07.0,,Chicago full timeout,18,21
65,1,3:07.0,M. Delaney enters the game for D. Schröder,,18,21
66,1,3:07.0,,N. Mirotić enters the game for T. Gibson,18,21
67,1,2:54.0,,P. Zipser misses 3-pt jump shot from 27 ft,18,21
68,1,2:53.0,Defensive rebound by Team,,18,21
69,1,2:42.0,T. Sefolosha makes 2-pt layup from 2 ft (assist by M. Delaney),,20,21
70,1,2:25.0,,J. Butler makes 2-pt layup from 2 ft (assist by N. Mirotić),20,23
71,1,2:07.0,M. Delaney misses 3-pt jump shot from 25 ft,,20,23
72,1,2:05.0,,Defensive rebound by C. Felício,20,23
73,1,1:51.0,,P. Zipser misses 3-pt jump shot from 27 ft,20,23
74,1,1:49.0,Defensive rebound by K. Humphries,,20,23
75,1,1:34.0,T. Hardaway makes 2-pt layup from 2 ft (assist by P. Millsap),,22,23
76,1,1:23.0,,Turnover by N. Mirotić (lost ball; steal by T. Sefolosha),22,23
77,1,1:23.0,,Loose ball foul by N. Mirotić (drawn by T. Sefolosha),22,23
78,1,1:23.0,,D. McDermott enters the game for J. Grant,22,23
79,1,1:23.0,M. Dunleavy enters the game for T. Sefolosha,,22,23
80,1,1:05.0,P. Millsap misses 2-pt jump shot from 13 ft,,22,23
81,1,1:04.0,,Defensive rebound by C. Felício,22,23
82,1,0:55.0,,D. McDermott misses 3-pt jump shot from 23 ft,22,23
83,1,0:53.0,Defensive rebound by K. Humphries,,22,23
84,1,0:45.0,T. Hardaway misses 3-pt jump shot from 26 ft,,22,23
85,1,0:42.0,,Defensive rebound by N. Mirotić,22,23
86,1,0:32.0,,Personal foul by P. Millsap (drawn by J. Butler),22,23
87,1,0:28.0,,N. Mirotić makes 3-pt jump shot from 29 ft (assist by C. Felício),22,26
88,1,0:06.0,T. Hardaway misses 2-pt jump shot from 6 ft,,22,26
89,1,0:06.0,,Defensive rebound by P. Zipser,22,26
90,1,0:02.0,,J. Butler makes 3-pt jump shot from 26 ft,22,29
91,2,11:47.0,K. Bazemore makes 2-pt layup from 1 ft,,24,29
92,2,11:26.0,,Shooting foul by M. Dunleavy (drawn by P. Zipser),24,29
93,2,11:26.0,,P. Zipser makes free throw 1 of 2,24,30
94,2,11:26.0,,P. Zipser makes free throw 2 of 2,24,31
95,2,11:14.0,Turnover by K. Bazemore (bad pass; steal by C. Felício),,24,31
96,2,11:08.0,,N. Mirotić misses 2-pt layup from 2 ft (block by K. Bazemore),24,31
97,2,11:08.0,,Offensive rebound by Team,24,31
98,2,11:01.0,,D. McDermott makes 2-pt jump shot from 15 ft,24,33
99,2,10:38.0,D. Howard makes 2-pt dunk at rim (assist by K. Bazemore),,26,33
100,2,10:24.0,,N. Mirotić misses 3-pt jump shot from 25 ft,26,33
101,2,10:22.0,Defensive rebound by D. Howard,,26,33
102,2,10:13.0,M. Dunleavy misses 2-pt layup from 2 ft (block by P. Zipser),,26,33
103,2,10:10.0,Offensive rebound by Team,,26,33
104,2,10:02.0,M. Dunleavy makes 3-pt jump shot from 26 ft (assist by K. Bazemore),,29,33
105,2,9:39.0,,D. McDermott makes 3-pt jump shot from 23 ft (assist by R. Rondo),29,36
106,2,9:20.0,Turnover by M. Dunleavy (lost ball),,29,36
107,2,9:06.0,,D. McDermott misses 2-pt jump shot from 5 ft (block by D. Howard),29,36
108,2,9:05.0,,Offensive rebound by Team,29,36
109,2,9:03.0,,N. Mirotić misses 2-pt layup from 3 ft,29,36
110,2,9:01.0,Defensive rebound by D. Howard,,29,36
111,2,8:56.0,M. Dunleavy misses 3-pt jump shot from 26 ft,,29,36
112,2,8:53.0,,Defensive rebound by D. McDermott,29,36
113,2,8:42.0,,N. Mirotić misses 2-pt jump shot from 10 ft,29,36
114,2,8:42.0,,Offensive rebound by Team,29,36
115,2,8:42.0,,Chicago full timeout,29,36
116,2,8:42.0,,D. Wade enters the game for P. Zipser,29,36
117,2,8:42.0,,Turnover by Team (5 sec inbounds),29,36
118,2,8:26.0,Atlanta full timeout,,29,36
119,2,8:26.0,D. Schröder enters the game for M. Dunleavy,,29,36
120,2,8:18.0,K. Bazemore makes 2-pt layup from 2 ft (assist by M. Delaney),,31,36
121,2,7:57.0,,Shooting foul by D. Schröder (drawn by R. Rondo),31,36
122,2,7:57.0,,R. Rondo misses free throw 1 of 2,31,36
123,2,7:57.0,,Offensive rebound by Team,31,36
124,2,7:57.0,,R. Rondo makes free throw 2 of 2,31,37
125,2,7:48.0,Personal foul by N. Mirotić (drawn by D. Howard),,31,37
126,2,7:48.0,,J. Butler enters the game for N. Mirotić,31,37
127,2,7:48.0,T. Sefolosha enters the game for M. Delaney,,31,37
128,2,7:39.0,D. Howard makes 2-pt dunk at rim (assist by D. Schröder),,33,37
129,2,7:23.0,,D. McDermott makes 3-pt jump shot from 27 ft (assist by R. Rondo),33,40
130,2,7:02.0,D. Schröder makes 3-pt jump shot from 26 ft (assist by T. Hardaway),,36,40
131,2,6:39.0,,D. Wade makes 2-pt jump shot from 8 ft,36,42
132,2,6:28.0,T. Hardaway makes 3-pt jump shot from 24 ft (assist by D. Schröder),,39,42
133,2,6:06.0,,J. Butler misses 2-pt jump shot from 16 ft,39,42
134,2,6:03.0,Defensive rebound by K. Bazemore,,39,42
135,2,5:54.0,D. Howard misses 2-pt hook shot from 4 ft,,39,42
136,2,5:54.0,Offensive rebound by Team,,39,42
137,2,5:54.0,,Violation by R. Rondo (kicked ball),39,42
138,2,5:54.0,P. Millsap enters the game for T. Hardaway,,39,42
139,2,5:54.0,,T. Gibson enters the game for R. Rondo,39,42
140,2,5:48.0,K. Bazemore misses 3-pt jump shot from 25 ft,,39,42
141,2,5:47.0,,Defensive rebound by C. Felício,39,42
142,2,5:31.0,,D. Wade makes 2-pt jump shot from 18 ft (assist by C. Felício),39,44
143,2,5:16.0,K. Bazemore makes 2-pt layup from 2 ft (assist by D. Howard),,41,44
144,2,4:58.0,,D. McDermott makes 2-pt jump shot from 15 ft,41,46
145,2,4:40.0,,Offensive charge foul by P. Millsap (drawn by J. Butler),41,46
146,2,4:40.0,Turnover by P. Millsap (offensive foul),,41,46
147,2,4:40.0,,R. Lopez enters the game for C. Felício,41,46
148,2,4:18.0,,J. Butler makes 2-pt jump shot from 18 ft (assist by R. Lopez),41,48
149,2,3:50.0,D. Schröder misses 2-pt layup from 2 ft (block by T. Gibson),,41,48
150,2,3:48.0,,Defensive rebound by R. Lopez,41,48
151,2,3:35.0,,D. Wade makes 2-pt jump shot from 11 ft,41,50
152,2,3:15.0,Shooting foul by T. Gibson (drawn by P. Millsap),,41,50
153,2,3:15.0,P. Millsap misses free throw 1 of 2,,41,50
154,2,3:15.0,Offensive rebound by Team,,41,50
155,2,3:15.0,K. Humphries enters the game for D. Howard,,41,50
156,2,3:15.0,T. Hardaway enters the game for K. Bazemore,,41,50
157,2,3:15.0,P. Millsap makes free throw 2 of 2,,42,50
158,2,3:06.0,,Shooting block foul by K. Humphries (drawn by D. Wade),42,50
159,2,3:06.0,,D. Wade misses free throw 1 of 2,42,50
160,2,3:06.0,,Offensive rebound by Team,42,50
161,2,3:06.0,,D. Wade makes free throw 2 of 2,42,51
162,2,2:50.0,K. Humphries makes 2-pt layup from 2 ft (assist by T. Hardaway),,44,51
163,2,2:28.0,,D. Wade misses 3-pt jump shot from 26 ft,44,51
164,2,2:27.0,Defensive rebound by P. Millsap,,44,51
165,2,2:09.0,K. Humphries misses 3-pt jump shot from 23 ft,,44,51
166,2,2:08.0,,Defensive rebound by D. McDermott,44,51
167,2,1:55.0,,D. Wade makes 2-pt jump shot from 21 ft,44,53
168,2,1:43.0,D. Schröder misses 2-pt layup from 2 ft,,44,53
169,2,1:42.0,,Defensive rebound by T. Gibson,44,53
170,2,1:37.0,,Shooting foul by K. Humphries (drawn by J. Butler),44,53
171,2,1:37.0,,Chicago full timeout,44,53
172,2,1:37.0,,J. Butler makes free throw 1 of 2,44,54
173,2,1:37.0,,J. Butler makes free throw 2 of 2,44,55
174,2,1:19.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by D. Schröder),,47,55
175,2,1:19.0,Shooting foul by D. Wade (drawn by T. Hardaway),,47,55
176,2,1:19.0,T. Hardaway makes free throw 1 of 1,,48,55
177,2,1:08.0,,Personal foul by T. Hardaway (drawn by J. Butler),48,55
178,2,1:08.0,,J. Butler makes free throw 1 of 2,48,56
179,2,1:08.0,,J. Butler makes free throw 2 of 2,48,57
180,2,0:53.0,Turnover by T. Hardaway (bad pass),,48,57
181,2,0:31.0,,D. Wade makes 2-pt jump shot from 22 ft (assist by T. Gibson),48,59
182,2,0:28.0,D. Schröder makes 3-pt jump shot from 25 ft,,51,59
183,2,0:05.0,,D. McDermott misses 3-pt jump shot from 24 ft,51,59
184,2,0:03.0,,Offensive rebound by T. Gibson,51,59
185,2,0:03.0,,T. Gibson misses 2-pt layup from 2 ft,51,59
186,2,0:00.0,,Offensive rebound by J. Butler,51,59
187,2,0:00.0,,J. Butler misses 2-pt jump shot from 21 ft,51,59
188,2,0:00.0,,Offensive rebound by Team,51,59
189,3,11:36.0,T. Sefolosha misses 3-pt jump shot from 26 ft,,51,59
190,3,11:36.0,Offensive rebound by Team,,51,59
191,3,11:36.0,Turnover by Team (shot clock),,51,59
192,3,11:20.0,,D. Wade misses 2-pt jump shot from 12 ft,51,59
193,3,11:18.0,Defensive rebound by P. Millsap,,51,59
194,3,11:06.0,Shooting foul by T. Gibson (drawn by D. Schröder),,51,59
195,3,11:06.0,D. Schröder makes free throw 1 of 2,,52,59
196,3,11:06.0,D. Schröder makes free throw 2 of 2,,53,59
197,3,10:57.0,,Personal foul by D. Schröder (drawn by J. Butler),53,59
198,3,10:48.0,,R. Lopez misses 2-pt jump shot from 19 ft,53,59
199,3,10:47.0,Defensive rebound by K. Bazemore,,53,59
200,3,10:28.0,K. Bazemore misses 2-pt jump shot from 16 ft,,53,59
201,3,10:27.0,,Defensive rebound by T. Gibson,53,59
202,3,10:15.0,,D. Wade makes 2-pt layup from 2 ft,53,61
203,3,10:00.0,K. Bazemore makes 3-pt jump shot from 28 ft (assist by D. Schröder),,56,61
204,3,9:43.0,,J. Butler misses 2-pt jump shot from 18 ft,56,61
205,3,9:42.0,Defensive rebound by D. Howard,,56,61
206,3,9:29.0,K. Bazemore misses 2-pt jump shot from 17 ft (block by D. Wade),,56,61
207,3,9:25.0,,Defensive rebound by J. Grant,56,61
208,3,9:25.0,,Shooting foul by D. Schröder (drawn by J. Butler),56,61
209,3,9:25.0,,J. Butler makes free throw 1 of 2,56,62
210,3,9:25.0,,J. Butler makes free throw 2 of 2,56,63
211,3,9:13.0,D. Schröder misses 3-pt jump shot from 26 ft,,56,63
212,3,9:11.0,,Defensive rebound by D. Wade,56,63
213,3,8:58.0,,D. Wade misses 2-pt dunk at rim,56,63
214,3,8:57.0,Defensive rebound by D. Schröder,,56,63
215,3,8:50.0,T. Sefolosha makes 2-pt layup from 1 ft (assist by D. Schröder),,58,63
216,3,8:42.0,,Shooting foul by P. Millsap (drawn by T. Gibson),58,63
217,3,8:42.0,,T. Gibson misses free throw 1 of 2,58,63
218,3,8:42.0,,Offensive rebound by Team,58,63
219,3,8:42.0,,T. Gibson misses free throw 2 of 2,58,63
220,3,8:40.0,Defensive rebound by P. Millsap,,58,63
221,3,8:24.0,K. Bazemore misses 2-pt layup from 2 ft,,58,63
222,3,8:23.0,,Defensive rebound by R. Lopez,58,63
223,3,8:05.0,,J. Grant misses 3-pt jump shot from 27 ft,58,63
224,3,8:04.0,Defensive rebound by D. Howard,,58,63
225,3,7:54.0,D. Howard misses 2-pt layup from 2 ft,,58,63
226,3,7:52.0,,Defensive rebound by T. Gibson,58,63
227,3,7:41.0,,J. Butler makes 2-pt jump shot from 6 ft (assist by J. Grant),58,65
228,3,7:27.0,P. Millsap misses 3-pt jump shot from 27 ft,,58,65
229,3,7:26.0,,Defensive rebound by J. Butler,58,65
230,3,7:19.0,,D. Wade misses 2-pt layup from 2 ft,58,65
231,3,7:17.0,,Offensive rebound by D. Wade,58,65
232,3,7:17.0,,D. Wade misses 2-pt layup at rim,58,65
233,3,7:16.0,Defensive rebound by D. Howard,,58,65
234,3,7:11.0,P. Millsap misses 2-pt layup from 2 ft,,58,65
235,3,7:10.0,Offensive rebound by T. Sefolosha,,58,65
236,3,7:08.0,T. Sefolosha misses 2-pt layup from 1 ft (block by R. Lopez),,58,65
237,3,7:05.0,,Defensive rebound by J. Grant,58,65
238,3,7:04.0,,T. Gibson makes 2-pt dunk at rim (assist by J. Grant),58,67
239,3,7:04.0,Atlanta full timeout,,58,67
240,3,7:04.0,M. Delaney enters the game for D. Schröder,,58,67
241,3,7:04.0,T. Hardaway enters the game for T. Sefolosha,,58,67
242,3,6:50.0,Turnover by P. Millsap (bad pass),,58,67
243,3,6:38.0,,J. Grant makes 3-pt jump shot from 26 ft,58,70
244,3,6:23.0,P. Millsap makes 2-pt layup from 2 ft,,60,70
245,3,6:19.0,,Shooting foul by M. Delaney (drawn by D. Wade),60,70
246,3,6:19.0,,D. Wade misses free throw 1 of 2,60,70
247,3,6:19.0,,Offensive rebound by Team,60,70
248,3,6:19.0,,D. Wade misses free throw 2 of 2,60,70
249,3,6:18.0,Defensive rebound by P. Millsap,,60,70
250,3,5:52.0,P. Millsap makes 3-pt jump shot from 27 ft (assist by K. Bazemore),,63,70
251,3,5:39.0,,T. Gibson misses 2-pt jump shot from 18 ft,63,70
252,3,5:38.0,Defensive rebound by D. Howard,,63,70
253,3,5:25.0,Personal foul by J. Grant (drawn by T. Hardaway),,63,70
254,3,5:25.0,,D. McDermott enters the game for D. Wade,63,70
255,3,5:18.0,P. Millsap makes 3-pt jump shot from 23 ft (assist by K. Bazemore),,66,70
256,3,4:56.0,,R. Lopez misses 2-pt jump shot from 18 ft,66,70
257,3,4:55.0,,Offensive rebound by J. Butler,66,70
258,3,4:51.0,,J. Butler misses 3-pt jump shot from 26 ft,66,70
259,3,4:50.0,Defensive rebound by T. Hardaway,,66,70
260,3,4:44.0,K. Bazemore makes 3-pt jump shot from 27 ft (assist by T. Hardaway),,69,70
261,3,4:44.0,,Chicago full timeout,69,70
262,3,4:44.0,,N. Mirotić enters the game for T. Gibson,69,70
263,3,4:19.0,,D. McDermott misses 3-pt jump shot from 24 ft,69,70
264,3,4:18.0,,Offensive rebound by Team,69,70
265,3,4:15.0,,J. Butler makes 2-pt layup from 1 ft (assist by J. Grant),69,72
266,3,4:06.0,Personal foul by R. Lopez (drawn by D. Howard),,69,72
267,3,4:06.0,K. Humphries enters the game for D. Howard,,69,72
268,3,4:06.0,T. Sefolosha enters the game for K. Bazemore,,69,72
269,3,4:06.0,,C. Felício enters the game for R. Lopez,69,72
270,3,4:00.0,M. Delaney misses 2-pt jump shot from 20 ft,,69,72
271,3,4:00.0,Offensive rebound by Team,,69,72
272,3,3:52.0,T. Sefolosha makes 3-pt jump shot from 26 ft (assist by M. Delaney),,72,72
273,3,3:24.0,,J. Butler misses 2-pt layup from 2 ft,72,72
274,3,3:23.0,Defensive rebound by K. Humphries,,72,72
275,3,3:12.0,P. Millsap misses 2-pt layup from 2 ft,,72,72
276,3,3:10.0,,Defensive rebound by N. Mirotić,72,72
277,3,3:10.0,,Personal foul by P. Millsap (drawn by N. Mirotić),72,72
278,3,3:10.0,,N. Mirotić makes free throw 1 of 2,72,73
279,3,3:10.0,,P. Zipser enters the game for J. Grant,72,73
280,3,3:10.0,,N. Mirotić makes free throw 2 of 2,72,74
281,3,2:56.0,P. Millsap makes 2-pt jump shot from 5 ft (assist by M. Delaney),,74,74
282,3,2:39.0,,N. Mirotić makes 2-pt layup from 1 ft,74,76
283,3,2:27.0,P. Millsap misses 3-pt jump shot from 26 ft,,74,76
284,3,2:26.0,,Defensive rebound by P. Zipser,74,76
285,3,2:03.0,,Turnover by D. McDermott (lost ball; steal by K. Humphries),74,76
286,3,1:57.0,T. Hardaway misses 3-pt jump shot from 25 ft,,74,76
287,3,1:55.0,,Defensive rebound by J. Butler,74,76
288,3,1:50.0,,J. Butler makes 2-pt jump shot from 4 ft,74,78
289,3,1:32.0,K. Humphries misses 3-pt jump shot from 25 ft,,74,78
290,3,1:31.0,,Defensive rebound by C. Felício,74,78
291,3,1:23.0,,Shooting foul by T. Hardaway (drawn by J. Butler),74,78
292,3,1:23.0,,J. Butler makes free throw 1 of 2,74,79
293,3,1:23.0,K. Bazemore enters the game for P. Millsap,,74,79
294,3,1:23.0,,J. Butler makes free throw 2 of 2,74,80
295,3,1:14.0,Offensive foul by T. Hardaway (drawn by P. Zipser),,74,80
296,3,1:14.0,Turnover by T. Hardaway (offensive foul),,74,80
297,3,0:54.0,,D. McDermott misses 2-pt jump shot from 9 ft,74,80
298,3,0:51.0,,Offensive rebound by C. Felício,74,80
299,3,0:43.0,,N. Mirotić misses 2-pt layup from 3 ft,74,80
300,3,0:42.0,Defensive rebound by K. Humphries,,74,80
301,3,0:38.0,T. Hardaway makes 2-pt dunk at rim,,76,80
302,3,0:17.0,,Turnover by J. Butler (bad pass; steal by K. Bazemore),76,80
303,3,0:15.0,K. Bazemore makes 2-pt dunk at rim,,78,80
304,3,0:00.0,,J. Butler makes 3-pt jump shot from 27 ft,78,83
305,4,11:49.0,,C. Felício makes 2-pt layup from 2 ft (assist by R. Rondo),78,85
306,4,11:23.0,K. Bazemore misses 2-pt jump shot from 21 ft,,78,85
307,4,11:22.0,,Defensive rebound by N. Mirotić,78,85
308,4,11:03.0,,P. Zipser misses 2-pt jump shot from 17 ft,78,85
309,4,11:02.0,,Offensive rebound by C. Felício,78,85
310,4,11:02.0,,C. Felício makes 2-pt layup from 1 ft,78,87
311,4,10:45.0,K. Humphries misses 2-pt jump shot from 7 ft,,78,87
312,4,10:44.0,Offensive rebound by M. Dunleavy,,78,87
313,4,10:38.0,T. Hardaway misses 2-pt jump shot from 20 ft,,78,87
314,4,10:36.0,,Defensive rebound by R. Rondo,78,87
315,4,10:22.0,D. Howard enters the game for K. Humphries,,78,87
316,4,10:22.0,D. Schröder enters the game for M. Dunleavy,,78,87
317,4,10:15.0,,N. Mirotić misses 3-pt jump shot from 27 ft,78,87
318,4,10:12.0,Defensive rebound by M. Delaney,,78,87
319,4,10:04.0,Personal foul by C. Felício (drawn by D. Howard),,78,87
320,4,9:55.0,T. Hardaway misses 2-pt jump shot from 7 ft,,78,87
321,4,9:53.0,Offensive rebound by D. Howard,,78,87
322,4,9:53.0,D. Howard makes 2-pt layup from 2 ft,,80,87
323,4,9:53.0,Shooting foul by P. Zipser (drawn by D. Howard),,80,87
324,4,9:53.0,D. Howard makes free throw 1 of 1,,81,87
325,4,9:41.0,,R. Rondo makes 2-pt jump shot from 8 ft,81,89
326,4,9:30.0,D. Schröder makes 2-pt layup from 1 ft,,83,89
327,4,9:21.0,,Turnover by N. Mirotić (back court),83,89
328,4,9:10.0,M. Delaney misses 2-pt layup from 1 ft,,83,89
329,4,9:08.0,Offensive rebound by D. Howard,,83,89
330,4,9:07.0,D. Howard misses 2-pt layup from 2 ft (block by P. Zipser),,83,89
331,4,9:03.0,Offensive rebound by M. Delaney,,83,89
332,4,8:59.0,M. Delaney makes 2-pt layup from 3 ft,,85,89
333,4,8:44.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by D. McDermott),85,91
334,4,8:30.0,D. Howard makes 2-pt layup from 1 ft (assist by T. Hardaway),,87,91
335,4,8:20.0,,Personal foul by M. Delaney (drawn by D. McDermott),87,91
336,4,8:20.0,Official timeout,,87,91
337,4,8:20.0,T. Sefolosha enters the game for M. Delaney,,87,91
338,4,8:20.0,,R. Lopez enters the game for C. Felício,87,91
339,4,8:20.0,,J. Butler enters the game for D. McDermott,87,91
340,4,8:20.0,,D. Wade enters the game for R. Rondo,87,91
341,4,8:13.0,,J. Butler makes 2-pt jump shot from 19 ft (assist by D. Wade),87,93
342,4,8:00.0,D. Schröder misses 2-pt layup from 2 ft,,87,93
343,4,7:59.0,,Defensive rebound by R. Lopez,87,93
344,4,7:38.0,,D. Wade makes 2-pt jump shot from 16 ft,87,95
345,4,7:21.0,Turnover by D. Schröder (bad pass),,87,95
346,4,7:21.0,P. Millsap enters the game for K. Bazemore,,87,95
347,4,7:10.0,,N. Mirotić misses 3-pt jump shot from 27 ft,87,95
348,4,7:09.0,Defensive rebound by T. Sefolosha,,87,95
349,4,6:57.0,P. Millsap makes 2-pt jump shot from 13 ft,,89,95
350,4,6:32.0,,D. Wade misses 2-pt jump shot from 18 ft,89,95
351,4,6:30.0,Defensive rebound by P. Millsap,,89,95
352,4,6:22.0,Shooting foul by N. Mirotić (drawn by D. Howard),,89,95
353,4,6:22.0,D. Howard makes free throw 1 of 2,,90,95
354,4,6:22.0,,T. Gibson enters the game for N. Mirotić,90,95
355,4,6:22.0,D. Howard makes free throw 2 of 2,,91,95
356,4,6:08.0,,D. Wade misses 2-pt layup from 3 ft,91,95
357,4,6:05.0,,Offensive rebound by T. Gibson,91,95
358,4,6:05.0,,T. Gibson misses 2-pt layup from 2 ft,91,95
359,4,6:04.0,,Offensive rebound by D. Wade,91,95
360,4,6:03.0,,Shooting foul by P. Millsap (drawn by D. Wade),91,95
361,4,6:03.0,,D. Wade makes free throw 1 of 2,91,96
362,4,6:03.0,,D. Wade makes free throw 2 of 2,91,97
363,4,5:55.0,,Chicago full timeout,91,97
364,4,5:55.0,K. Bazemore enters the game for T. Hardaway,,91,97
365,4,5:53.0,Turnover by D. Schröder (lost ball; steal by J. Butler),,91,97
366,4,5:38.0,,D. Wade makes 2-pt jump shot from 18 ft,91,99
367,4,5:24.0,K. Bazemore misses 2-pt layup from 3 ft,,91,99
368,4,5:22.0,,Defensive rebound by R. Lopez,91,99
369,4,5:12.0,,D. Wade makes 2-pt jump shot from 12 ft,91,101
370,4,5:12.0,,Shooting foul by K. Bazemore (drawn by D. Wade),91,101
371,4,5:12.0,,D. Wade makes free throw 1 of 1,91,102
372,4,5:07.0,P. Millsap makes 2-pt jump shot from 5 ft (assist by D. Schröder),,93,102
373,4,5:07.0,Shooting foul by T. Gibson (drawn by P. Millsap),,93,102
374,4,5:07.0,P. Millsap makes free throw 1 of 1,,94,102
375,4,4:50.0,,Turnover by R. Lopez (lost ball; steal by D. Howard),94,102
376,4,4:42.0,D. Schröder makes 3-pt jump shot from 26 ft,,97,102
377,4,4:22.0,,J. Butler makes 3-pt jump shot from 23 ft (assist by D. Wade),97,105
378,4,4:22.0,,Shooting foul by K. Bazemore (drawn by J. Butler),97,105
379,4,4:22.0,,J. Butler makes free throw 1 of 1,97,106
380,4,4:14.0,Shooting foul by D. Wade (drawn by T. Sefolosha),,97,106
381,4,4:14.0,T. Sefolosha misses free throw 1 of 2,,97,106
382,4,4:14.0,Offensive rebound by Team,,97,106
383,4,4:14.0,T. Sefolosha makes free throw 2 of 2,,98,106
