,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ORLANDO_ACTION,MILWAUKEE_SCORE,ORLANDO_SCORE
33,1,7:48.0,J. Parker misses 3-pt jump shot from 26 ft,,12,6
34,1,7:47.0,,Defensive rebound by A. Gordon,12,6
35,1,7:44.0,,Shooting foul by G. Antetokounmpo (drawn by A. Gordon),12,6
36,1,7:44.0,,A. Gordon makes free throw 1 of 2,12,7
37,1,7:44.0,,A. Gordon misses free throw 2 of 2,12,7
38,1,7:43.0,Defensive rebound by G. Antetokounmpo,,12,7
39,1,7:28.0,G. Antetokounmpo makes 3-pt jump shot from 25 ft (assist by J. Parker),,15,7
40,1,7:10.0,,A. Gordon misses 2-pt layup from 2 ft,15,7
41,1,7:09.0,,Offensive rebound by A. Gordon,15,7
42,1,7:09.0,,A. Gordon makes 2-pt layup from 2 ft,15,9
43,1,7:09.0,,Violation by Team (jump ball),15,9
44,1,6:57.0,J. Parker misses 2-pt jump shot from 18 ft,,15,9
45,1,6:56.0,Offensive rebound by J. Henson,,15,9
46,1,6:53.0,J. Henson makes 2-pt hook shot from 7 ft,,17,9
47,1,6:52.0,,Orlando full timeout,17,9
48,1,6:52.0,M. Beasley enters the game for G. Antetokounmpo,,17,9
49,1,6:29.0,,E. Payton misses 2-pt jump shot from 11 ft,17,9
50,1,6:28.0,Defensive rebound by J. Henson,,17,9
51,1,6:13.0,Turnover by J. Parker (bad pass; steal by S. Ibaka),,17,9
52,1,6:04.0,,A. Gordon misses 2-pt jump shot from 14 ft,17,9
53,1,6:02.0,Defensive rebound by J. Henson,,17,9
54,1,5:47.0,T. Snell makes 2-pt jump shot from 15 ft (assist by J. Henson),,19,9
55,1,5:26.0,,C. Watson misses 3-pt jump shot from 26 ft,19,9
56,1,5:25.0,Defensive rebound by J. Henson,,19,9
57,1,5:17.0,J. Parker misses 2-pt jump shot from 10 ft,,19,9
58,1,5:16.0,Offensive rebound by Team,,19,9
59,1,5:16.0,G. Monroe enters the game for J. Henson,,19,9
60,1,5:16.0,J. Terry enters the game for T. Snell,,19,9
61,1,5:16.0,,J. Green enters the game for A. Gordon,19,9
62,1,5:09.0,M. Beasley misses 2-pt hook shot from 12 ft,,19,9
63,1,5:08.0,,Defensive rebound by J. Green,19,9
64,1,5:02.0,,J. Green makes 2-pt layup from 1 ft,19,11
65,1,4:48.0,G. Monroe misses 2-pt layup from 2 ft,,19,11
66,1,4:47.0,Offensive rebound by G. Monroe,,19,11
67,1,4:40.0,M. Beasley makes 2-pt jump shot from 11 ft,,21,11
68,1,4:21.0,,N. Vučević makes 2-pt jump shot from 7 ft,21,13
69,1,4:07.0,J. Terry makes 2-pt jump shot from 14 ft,,23,13
70,1,3:54.0,,S. Ibaka makes 2-pt jump shot from 15 ft (assist by E. Payton),23,15
71,1,3:54.0,,Shooting foul by M. Beasley (drawn by S. Ibaka),23,15
72,1,3:54.0,M. Dellavedova enters the game for M. Brogdon,,23,15
73,1,3:54.0,,D. Augustin enters the game for C. Watson,23,15
74,1,3:54.0,,S. Ibaka makes free throw 1 of 1,23,16
75,1,3:43.0,J. Terry misses 2-pt layup from 3 ft (block by J. Green),,23,16
76,1,3:41.0,,Defensive rebound by E. Payton,23,16
77,1,3:34.0,,N. Vučević makes 2-pt layup from 2 ft (assist by D. Augustin),23,18
78,1,3:19.0,Turnover by J. Parker (offensive foul),,23,18
79,1,3:19.0,Offensive foul by J. Parker (drawn by D. Augustin),,23,18
80,1,3:19.0,,M. Hezonja enters the game for S. Ibaka,23,18
81,1,3:04.0,,D. Augustin misses 3-pt jump shot from 24 ft,23,18
82,1,3:03.0,Defensive rebound by M. Beasley,,23,18
83,1,2:52.0,Turnover by J. Parker (bad pass; steal by E. Payton),,23,18
84,1,2:47.0,,J. Green makes 2-pt layup from 3 ft (assist by D. Augustin),23,20
85,1,2:47.0,Milwaukee full timeout,,23,20
86,1,2:47.0,G. Antetokounmpo enters the game for J. Parker,,23,20
87,1,2:47.0,,B. Biyombo enters the game for N. Vučević,23,20
88,1,2:33.0,M. Dellavedova misses 2-pt jump shot from 19 ft,,23,20
89,1,2:32.0,Offensive rebound by Team,,23,20
90,1,2:32.0,,Loose ball foul by E. Payton (drawn by G. Antetokounmpo),23,20
91,1,2:25.0,M. Beasley misses 2-pt jump shot from 7 ft,,23,20
92,1,2:22.0,,Defensive rebound by M. Hezonja,23,20
93,1,2:06.0,,Turnover by E. Payton (bad pass; steal by G. Monroe),23,20
94,1,1:53.0,G. Monroe misses 2-pt hook shot from 7 ft,,23,20
95,1,1:52.0,,Defensive rebound by J. Green,23,20
96,1,1:38.0,,E. Payton makes 3-pt jump shot from 25 ft (assist by J. Green),23,23
97,1,1:17.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,23,23
98,1,1:16.0,,Defensive rebound by E. Payton,23,23
99,1,1:11.0,,J. Green makes 2-pt layup from 2 ft (assist by E. Payton),23,25
100,1,0:53.0,M. Beasley misses 2-pt jump shot from 15 ft,,23,25
101,1,0:52.0,,Defensive rebound by E. Payton,23,25
102,1,0:42.0,,E. Payton misses 3-pt jump shot from 26 ft,23,25
103,1,0:41.0,Defensive rebound by M. Beasley,,23,25
104,1,0:34.0,G. Antetokounmpo misses 2-pt layup from 2 ft (block by M. Hezonja),,23,25
105,1,0:33.0,,Defensive rebound by M. Hezonja,23,25
106,1,0:33.0,,Personal foul by M. Dellavedova (drawn by D. Augustin),23,25
107,1,0:11.0,,D. Augustin misses 3-pt jump shot from 23 ft (block by J. Terry),23,25
108,1,0:11.0,,Offensive rebound by Team,23,25
109,1,0:09.0,,M. Hezonja misses 2-pt jump shot from 21 ft,23,25
110,1,0:09.0,,Offensive rebound by Team,23,25
111,1,0:08.0,,Turnover by Team (shot clock),23,25
112,1,0:00.0,G. Monroe misses 2-pt hook shot from 14 ft,,23,25
113,1,0:00.0,Offensive rebound by Team,,23,25
114,2,11:43.0,,D. Augustin makes 2-pt jump shot from 15 ft,23,27
115,2,11:17.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by G. Monroe),,25,27
116,2,11:05.0,,D. Augustin makes 3-pt jump shot from 26 ft,25,30
117,2,10:47.0,G. Monroe misses 2-pt jump shot from 8 ft,,25,30
118,2,10:46.0,Offensive rebound by G. Monroe,,25,30
119,2,10:46.0,Shooting foul by B. Biyombo (drawn by G. Monroe),,25,30
120,2,10:46.0,G. Monroe makes free throw 1 of 2,,26,30
121,2,10:46.0,G. Monroe misses free throw 2 of 2,,26,30
122,2,10:45.0,Offensive rebound by G. Monroe,,26,30
123,2,10:38.0,Turnover by G. Antetokounmpo (bad pass; steal by J. Green),,26,30
124,2,10:35.0,,J. Green makes 2-pt jump shot from 5 ft,26,32
125,2,10:35.0,,Shooting foul by M. Teletović (drawn by J. Green),26,32
126,2,10:35.0,,J. Green makes free throw 1 of 1,26,33
127,2,10:14.0,M. Dellavedova misses 2-pt jump shot from 12 ft,,26,33
128,2,10:12.0,,Defensive rebound by M. Hezonja,26,33
129,2,10:08.0,,Personal foul by G. Monroe (drawn by J. Green),26,33
130,2,10:00.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by E. Payton),26,35
131,2,10:00.0,,Shooting foul by M. Dellavedova (drawn by B. Biyombo),26,35
132,2,10:00.0,,B. Biyombo makes free throw 1 of 1,26,36
133,2,9:44.0,M. Teletović misses 3-pt jump shot from 25 ft,,26,36
134,2,9:42.0,,Defensive rebound by B. Biyombo,26,36
135,2,9:31.0,,Shooting foul by M. Teletović (drawn by B. Biyombo),26,36
136,2,9:31.0,Milwaukee full timeout,,26,36
137,2,9:31.0,,B. Biyombo misses free throw 1 of 2,26,36
138,2,9:31.0,,Offensive rebound by Team,26,36
139,2,9:31.0,M. Brogdon enters the game for G. Monroe,,26,36
140,2,9:31.0,J. Parker enters the game for J. Terry,,26,36
141,2,9:31.0,T. Snell enters the game for M. Dellavedova,,26,36
142,2,9:31.0,,B. Biyombo makes free throw 2 of 2,26,37
143,2,9:15.0,J. Parker makes 2-pt jump shot from 8 ft (assist by T. Snell),,28,37
144,2,8:54.0,,J. Green misses 2-pt jump shot from 16 ft,28,37
145,2,8:52.0,Defensive rebound by J. Parker,,28,37
146,2,8:31.0,,Violation by B. Biyombo (def goaltending),28,37
147,2,8:31.0,M. Brogdon makes 2-pt jump shot from 7 ft,,30,37
148,2,8:20.0,,M. Hezonja misses 3-pt jump shot from 24 ft,30,37
149,2,8:19.0,Defensive rebound by G. Antetokounmpo,,30,37
150,2,8:12.0,Personal foul by J. Green (drawn by M. Teletović),,30,37
151,2,8:12.0,,A. Gordon enters the game for M. Hezonja,30,37
152,2,8:12.0,,C. Watson enters the game for E. Payton,30,37
153,2,8:01.0,T. Snell misses 3-pt jump shot from 25 ft,,30,37
154,2,8:00.0,,Defensive rebound by B. Biyombo,30,37
155,2,7:53.0,,Personal foul by M. Teletović (drawn by D. Augustin),30,37
156,2,7:53.0,,Orlando full timeout,30,37
157,2,7:53.0,,D. Augustin misses free throw 1 of 2,30,37
158,2,7:53.0,,Offensive rebound by Team,30,37
159,2,7:53.0,J. Henson enters the game for M. Teletović,,30,37
160,2,7:53.0,,D. Augustin makes free throw 2 of 2,30,38
161,2,7:36.0,G. Antetokounmpo misses 2-pt jump shot from 10 ft,,30,38
162,2,7:35.0,,Defensive rebound by B. Biyombo,30,38
163,2,7:23.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by D. Augustin),30,40
164,2,7:00.0,M. Brogdon makes 3-pt jump shot from 25 ft (assist by J. Parker),,33,40
165,2,6:41.0,,A. Gordon makes 2-pt jump shot from 8 ft,33,42
166,2,6:26.0,Personal foul by B. Biyombo (drawn by J. Henson),,33,42
167,2,6:20.0,Shooting foul by A. Gordon (drawn by G. Antetokounmpo),,33,42
168,2,6:20.0,G. Antetokounmpo makes free throw 1 of 2,,34,42
169,2,6:20.0,G. Antetokounmpo makes free throw 2 of 2,,35,42
170,2,6:04.0,,D. Augustin misses 3-pt jump shot from 25 ft,35,42
171,2,6:03.0,Defensive rebound by G. Antetokounmpo,,35,42
172,2,5:43.0,Shooting foul by J. Green (drawn by J. Parker),,35,42
173,2,5:43.0,J. Parker makes free throw 1 of 2,,36,42
174,2,5:43.0,,S. Ibaka enters the game for J. Green,36,42
175,2,5:43.0,J. Parker makes free throw 2 of 2,,37,42
176,2,5:33.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by C. Watson),37,45
177,2,5:21.0,J. Parker misses 3-pt jump shot from 26 ft,,37,45
178,2,5:19.0,,Defensive rebound by A. Gordon,37,45
179,2,5:07.0,,C. Watson makes 3-pt jump shot from 26 ft (assist by A. Gordon),37,48
180,2,4:55.0,M. Brogdon misses 2-pt layup from 3 ft (block by B. Biyombo),,37,48
181,2,4:53.0,,Defensive rebound by D. Augustin,37,48
182,2,4:50.0,,D. Augustin misses 2-pt layup from 2 ft,37,48
183,2,4:49.0,Defensive rebound by G. Antetokounmpo,,37,48
184,2,4:29.0,J. Henson misses 2-pt jump shot from 18 ft,,37,48
185,2,4:28.0,,Defensive rebound by A. Gordon,37,48
186,2,4:17.0,,S. Ibaka misses 2-pt jump shot from 20 ft,37,48
187,2,4:16.0,Defensive rebound by T. Snell,,37,48
188,2,4:06.0,Personal foul by A. Gordon (drawn by J. Henson),,37,48
189,2,4:06.0,J. Henson makes free throw 1 of 2,,38,48
190,2,4:06.0,,E. Payton enters the game for D. Augustin,38,48
191,2,4:06.0,,N. Vučević enters the game for B. Biyombo,38,48
192,2,4:06.0,J. Henson makes free throw 2 of 2,,39,48
193,2,3:56.0,,Shooting foul by J. Henson (drawn by A. Gordon),39,48
194,2,3:56.0,,A. Gordon misses free throw 1 of 2,39,48
195,2,3:56.0,,Offensive rebound by Team,39,48
196,2,3:56.0,M. Plumlee enters the game for J. Henson,,39,48
197,2,3:56.0,,A. Gordon makes free throw 2 of 2,39,49
198,2,3:41.0,,Violation by S. Ibaka (def goaltending),39,49
199,2,3:41.0,M. Plumlee makes 2-pt hook shot from 7 ft (assist by M. Brogdon),,41,49
200,2,3:41.0,Shooting foul by C. Watson (drawn by M. Plumlee),,41,49
201,2,3:41.0,M. Plumlee misses free throw 1 of 1,,41,49
202,2,3:40.0,Offensive rebound by Team,,41,49
203,2,3:40.0,,Loose ball foul by N. Vučević (drawn by J. Parker),41,49
204,2,3:40.0,J. Parker makes free throw 1 of 2,,42,49
205,2,3:40.0,J. Parker makes free throw 2 of 2,,43,49
206,2,3:28.0,,E. Payton makes 2-pt jump shot from 7 ft,43,51
207,2,3:17.0,Shooting foul by S. Ibaka (drawn by J. Parker),,43,51
208,2,3:17.0,J. Parker makes free throw 1 of 2,,44,51
209,2,3:17.0,J. Parker makes free throw 2 of 2,,45,51
210,2,3:04.0,,A. Gordon misses 2-pt jump shot from 9 ft,45,51
211,2,3:02.0,,Offensive rebound by E. Payton,45,51
212,2,2:50.0,,S. Ibaka makes 2-pt layup from 3 ft (assist by E. Payton),45,53
213,2,2:28.0,J. Parker makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),,48,53
214,2,2:18.0,Violation by M. Brogdon (kicked ball),,48,53
215,2,2:18.0,Official timeout,,48,53
216,2,2:10.0,,N. Vučević misses 2-pt jump shot from 14 ft,48,53
217,2,2:09.0,Defensive rebound by J. Parker,,48,53
218,2,1:59.0,Turnover by M. Brogdon (bad pass; steal by S. Ibaka),,48,53
219,2,1:57.0,,Shooting foul by M. Brogdon (drawn by E. Payton),48,53
220,2,1:57.0,,E. Payton makes free throw 1 of 2,48,54
221,2,1:57.0,,E. Payton makes free throw 2 of 2,48,55
222,2,1:35.0,J. Parker makes 3-pt jump shot from 26 ft (assist by M. Brogdon),,51,55
223,2,1:17.0,,Turnover by S. Ibaka (offensive goaltending),51,55
224,2,1:08.0,M. Plumlee makes 2-pt hook shot from 6 ft (assist by G. Antetokounmpo),,53,55
225,2,0:52.0,,S. Ibaka misses 2-pt layup from 2 ft,53,55
226,2,0:52.0,Defensive rebound by Team,,53,55
227,2,0:52.0,,J. Green enters the game for C. Watson,53,55
228,2,0:52.0,,D. Augustin enters the game for A. Gordon,53,55
229,2,0:40.0,Personal foul by D. Augustin (drawn by M. Plumlee),,53,55
230,2,0:40.0,M. Plumlee misses free throw 1 of 2,,53,55
231,2,0:40.0,Offensive rebound by Team,,53,55
232,2,0:40.0,M. Plumlee misses free throw 2 of 2,,53,55
233,2,0:40.0,,Defensive rebound by S. Ibaka,53,55
234,2,0:36.0,,Orlando full timeout,53,55
235,2,0:28.0,,Shooting foul by G. Antetokounmpo (drawn by D. Augustin),53,55
236,2,0:28.0,,D. Augustin makes free throw 1 of 2,53,56
237,2,0:28.0,,D. Augustin makes free throw 2 of 2,53,57
238,2,0:08.0,G. Antetokounmpo makes 2-pt layup from 3 ft,,55,57
239,2,0:02.0,,Personal block foul by M. Plumlee (drawn by E. Payton),55,57
240,2,0:02.0,,E. Payton makes free throw 1 of 2,55,58
241,2,0:02.0,,M. Hezonja enters the game for S. Ibaka,55,58
242,2,0:02.0,,E. Payton makes free throw 2 of 2,55,59
243,2,0:00.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft (block by J. Green),,55,59
244,2,0:00.0,Offensive rebound by Team,,55,59
245,3,11:38.0,,Turnover by E. Payton (lost ball; steal by T. Snell),55,59
246,3,11:14.0,T. Snell misses 3-pt jump shot from 25 ft,,55,59
247,3,11:13.0,,Defensive rebound by S. Ibaka,55,59
248,3,11:08.0,,Personal foul by M. Brogdon (drawn by C. Watson),55,59
249,3,10:58.0,,Turnover by N. Vučević (traveling),55,59
250,3,10:48.0,G. Antetokounmpo misses 2-pt jump shot from 20 ft,,55,59
251,3,10:46.0,,Defensive rebound by C. Watson,55,59
252,3,10:42.0,,Shooting foul by G. Antetokounmpo (drawn by S. Ibaka),55,59
253,3,10:42.0,,S. Ibaka makes free throw 1 of 2,55,60
254,3,10:42.0,,S. Ibaka makes free throw 2 of 2,55,61
255,3,10:29.0,Personal foul by E. Payton (drawn by M. Brogdon),,55,61
256,3,10:24.0,M. Brogdon misses 2-pt jump shot from 20 ft,,55,61
257,3,10:22.0,,Defensive rebound by A. Gordon,55,61
258,3,10:13.0,,C. Watson misses 2-pt jump shot from 11 ft,55,61
259,3,10:12.0,,Offensive rebound by S. Ibaka,55,61
260,3,9:56.0,,N. Vučević makes 2-pt dunk at rim (assist by A. Gordon),55,63
261,3,9:42.0,J. Parker makes 2-pt jump shot from 7 ft,,57,63
262,3,9:42.0,Shooting foul by C. Watson (drawn by J. Parker),,57,63
263,3,9:42.0,J. Parker misses free throw 1 of 1,,57,63
264,3,9:41.0,,Defensive rebound by S. Ibaka,57,63
265,3,9:31.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by N. Vučević),57,66
266,3,9:10.0,G. Antetokounmpo makes 2-pt hook shot from 6 ft (assist by J. Parker),,59,66
267,3,8:53.0,,A. Gordon misses 2-pt jump shot from 17 ft,59,66
268,3,8:52.0,Defensive rebound by G. Antetokounmpo,,59,66
269,3,8:40.0,Personal foul by E. Payton (drawn by M. Brogdon),,59,66
270,3,8:34.0,M. Brogdon makes 3-pt jump shot from 26 ft (assist by J. Henson),,62,66
271,3,8:17.0,,A. Gordon misses 3-pt jump shot from 26 ft,62,66
272,3,8:15.0,,Offensive rebound by N. Vučević,62,66
273,3,8:15.0,,N. Vučević makes 2-pt layup from 1 ft,62,68
274,3,8:01.0,Offensive foul by J. Henson (drawn by C. Watson),,62,68
275,3,8:01.0,Turnover by J. Henson (offensive foul),,62,68
276,3,7:52.0,,E. Payton misses 2-pt jump shot from 5 ft,62,68
277,3,7:51.0,,Offensive rebound by N. Vučević,62,68
278,3,7:51.0,,N. Vučević misses 2-pt layup from 2 ft,62,68
279,3,7:51.0,,Offensive rebound by Team,62,68
280,3,7:51.0,,Shooting foul by M. Brogdon (drawn by N. Vučević),62,68
281,3,7:51.0,,N. Vučević makes free throw 1 of 2,62,69
282,3,7:51.0,,N. Vučević misses free throw 2 of 2,62,69
283,3,7:50.0,Defensive rebound by J. Parker,,62,69
284,3,7:38.0,Turnover by J. Henson (bad pass; steal by A. Gordon),,62,69
285,3,7:23.0,,A. Gordon misses 3-pt jump shot from 23 ft,62,69
286,3,7:21.0,Defensive rebound by G. Antetokounmpo,,62,69
287,3,7:06.0,G. Antetokounmpo makes 2-pt jump shot from 13 ft,,64,69
288,3,6:51.0,,N. Vučević makes 2-pt hook shot from 10 ft (assist by S. Ibaka),64,71
289,3,6:36.0,G. Antetokounmpo misses 2-pt jump shot from 21 ft,,64,71
290,3,6:35.0,,Defensive rebound by C. Watson,64,71
291,3,6:21.0,,S. Ibaka misses 3-pt jump shot from 26 ft,64,71
292,3,6:19.0,Defensive rebound by J. Parker,,64,71
293,3,6:19.0,Milwaukee full timeout,,64,71
294,3,6:19.0,G. Monroe enters the game for J. Henson,,64,71
295,3,6:19.0,M. Dellavedova enters the game for M. Brogdon,,64,71
296,3,6:04.0,Personal foul by N. Vučević (drawn by G. Monroe),,64,71
297,3,5:57.0,G. Antetokounmpo makes 2-pt hook shot from 6 ft,,66,71
298,3,5:38.0,,N. Vučević misses 2-pt jump shot from 17 ft,66,71
299,3,5:37.0,,Offensive rebound by Team,66,71
300,3,5:37.0,Loose ball foul by M. Dellavedova (drawn by A. Gordon),,66,71
301,3,5:31.0,,A. Gordon makes 2-pt layup from 2 ft (assist by N. Vučević),66,73
302,3,5:13.0,M. Dellavedova misses 2-pt jump shot from 8 ft,,66,73
303,3,5:12.0,,Defensive rebound by C. Watson,66,73
304,3,4:57.0,,A. Gordon makes 2-pt jump shot from 11 ft,66,75
305,3,4:44.0,J. Parker misses 2-pt jump shot from 12 ft,,66,75
306,3,4:43.0,,Defensive rebound by A. Gordon,66,75
307,3,4:35.0,,A. Gordon misses 3-pt jump shot from 23 ft,66,75
308,3,4:34.0,Defensive rebound by G. Antetokounmpo,,66,75
309,3,4:27.0,G. Monroe makes 2-pt layup from 3 ft (assist by G. Antetokounmpo),,68,75
310,3,4:17.0,,E. Payton misses 2-pt layup from 3 ft,68,75
311,3,4:15.0,Defensive rebound by M. Dellavedova,,68,75
312,3,4:14.0,Shooting foul by N. Vučević (drawn by G. Monroe),,68,75
313,3,4:14.0,G. Monroe makes free throw 1 of 2,,69,75
314,3,4:14.0,,J. Green enters the game for S. Ibaka,69,75
315,3,4:14.0,G. Monroe makes free throw 2 of 2,,70,75
316,3,3:58.0,,J. Green misses 2-pt jump shot from 13 ft,70,75
317,3,3:56.0,Defensive rebound by G. Antetokounmpo,,70,75
318,3,3:51.0,Turnover by G. Antetokounmpo (lost ball; steal by A. Gordon),,70,75
319,3,3:50.0,,Personal foul by G. Monroe (drawn by A. Gordon),70,75
320,3,3:50.0,,A. Gordon makes free throw 1 of 2,70,76
321,3,3:50.0,,A. Gordon misses free throw 2 of 2,70,76
322,3,3:50.0,J. Terry enters the game for T. Snell,,70,76
323,3,3:49.0,Defensive rebound by G. Monroe,,70,76
324,3,3:37.0,G. Monroe makes 2-pt jump shot from 18 ft,,72,76
325,3,3:19.0,,C. Watson misses 3-pt jump shot from 25 ft,72,76
326,3,3:18.0,,Offensive rebound by J. Green,72,76
327,3,3:17.0,,Shooting foul by J. Parker (drawn by J. Green),72,76
328,3,3:17.0,,J. Green makes free throw 1 of 2,72,77
329,3,3:17.0,M. Teletović enters the game for J. Parker,,72,77
330,3,3:17.0,,D. Augustin enters the game for E. Payton,72,77
331,3,3:17.0,,J. Green makes free throw 2 of 2,72,78
332,3,2:55.0,G. Monroe misses 2-pt hook shot from 8 ft,,72,78
333,3,2:54.0,,Defensive rebound by N. Vučević,72,78
334,3,2:33.0,,J. Green makes 3-pt jump shot from 26 ft (assist by D. Augustin),72,81
335,3,2:19.0,Shooting foul by J. Green (drawn by G. Antetokounmpo),,72,81
336,3,2:19.0,,Orlando full timeout,72,81
337,3,2:19.0,G. Antetokounmpo makes free throw 1 of 2,,73,81
338,3,2:19.0,,B. Biyombo enters the game for A. Gordon,72,81
339,3,2:19.0,,M. Hezonja enters the game for N. Vučević,72,81
340,3,2:19.0,G. Antetokounmpo makes free throw 2 of 2,,74,81
341,3,2:03.0,,C. Watson makes 2-pt layup from 3 ft (assist by J. Green),74,83
342,3,1:42.0,G. Antetokounmpo misses 2-pt layup from 2 ft (block by B. Biyombo),,74,83
343,3,1:38.0,Offensive rebound by G. Antetokounmpo,,74,83
344,3,1:38.0,G. Antetokounmpo misses 2-pt jump shot from 7 ft (block by B. Biyombo),,74,83
345,3,1:38.0,Offensive rebound by G. Monroe,,74,83
346,3,1:38.0,Shooting foul by B. Biyombo (drawn by G. Monroe),,74,83
347,3,1:38.0,G. Monroe misses free throw 1 of 2,,74,83
348,3,1:38.0,Offensive rebound by Team,,74,83
349,3,1:38.0,G. Monroe misses free throw 2 of 2,,74,83
350,3,1:37.0,,Defensive rebound by J. Green,74,83
351,3,1:19.0,,M. Hezonja makes 3-pt jump shot from 26 ft (assist by C. Watson),74,86
352,3,1:05.0,J. Terry misses 3-pt jump shot from 24 ft,,74,86
353,3,1:04.0,,Defensive rebound by B. Biyombo,74,86
354,3,0:48.0,,D. Augustin makes 2-pt layup from 3 ft,74,88
355,3,0:28.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,74,88
356,3,0:27.0,,Defensive rebound by D. Augustin,74,88
357,3,0:08.0,,Turnover by D. Augustin (bad pass; steal by G. Antetokounmpo),74,88
358,3,0:04.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,74,88
359,3,0:00.0,,Defensive rebound by C. Watson,74,88
360,4,11:42.0,J. Parker makes 2-pt jump shot from 19 ft,,76,88
361,4,11:24.0,,C. Watson misses 2-pt jump shot from 21 ft,76,88
362,4,11:23.0,,Offensive rebound by J. Green,76,88
363,4,11:18.0,,J. Green misses 2-pt jump shot from 4 ft,76,88
364,4,11:16.0,,Offensive rebound by M. Hezonja,76,88
365,4,11:00.0,,J. Green misses 3-pt jump shot from 25 ft,76,88
366,4,10:59.0,Defensive rebound by M. Brogdon,,76,88
367,4,10:46.0,Shooting foul by M. Hezonja (drawn by M. Plumlee),,76,88
368,4,10:46.0,M. Plumlee makes free throw 1 of 2,,77,88
369,4,10:46.0,M. Plumlee misses free throw 2 of 2,,77,88
370,4,10:46.0,Offensive rebound by Team,,77,88
371,4,10:45.0,Personal foul by M. Hezonja (drawn by M. Plumlee),,77,88
372,4,10:42.0,Personal foul by C. Watson (drawn by M. Brogdon),,77,88
373,4,10:42.0,,E. Payton enters the game for C. Watson,77,88
374,4,10:33.0,M. Teletović makes 2-pt jump shot from 6 ft (assist by M. Brogdon),,79,88
375,4,10:19.0,,M. Hezonja misses 3-pt jump shot from 23 ft,79,88
376,4,10:18.0,Defensive rebound by R. Vaughn,,79,88
377,4,10:10.0,J. Parker makes 2-pt layup from 3 ft (assist by R. Vaughn),,81,88
378,4,10:10.0,,Orlando full timeout,81,88
379,4,10:10.0,,A. Gordon enters the game for M. Hezonja,81,88
380,4,9:56.0,,D. Augustin misses 3-pt jump shot from 24 ft,81,88
381,4,9:54.0,,Offensive rebound by B. Biyombo,81,88
382,4,9:48.0,,A. Gordon misses 3-pt jump shot from 26 ft,81,88
