,QUARTER,TIME_REMAINING,DETROIT_ACTION,MILWAUKEE_ACTION,DETROIT_SCORE,MILWAUKEE_SCORE
58,1,3:48.0,,Offensive rebound by G. Monroe,17,15
59,1,3:47.0,,G. Monroe makes 2-pt layup from 1 ft,17,17
60,1,3:27.0,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,,17,17
61,1,3:26.0,,Defensive rebound by M. Teletović,17,17
62,1,3:23.0,,Turnover by M. Teletović (bad pass),17,17
63,1,3:11.0,T. Harris makes 2-pt jump shot from 10 ft,,19,17
64,1,2:55.0,,G. Monroe makes 2-pt hook shot from 3 ft (assist by M. Brogdon),19,19
65,1,2:38.0,A. Drummond misses 2-pt jump shot from 8 ft,,19,19
66,1,2:37.0,,Defensive rebound by T. Snell,19,19
67,1,2:27.0,,G. Antetokounmpo misses 2-pt jump shot from 19 ft,19,19
68,1,2:26.0,Defensive rebound by R. Jackson,,19,19
69,1,2:12.0,A. Drummond misses 2-pt layup from 1 ft,,19,19
70,1,2:11.0,,Defensive rebound by G. Antetokounmpo,19,19
71,1,2:06.0,,Turnover by M. Teletović (traveling),19,19
72,1,2:06.0,Detroit full timeout,,19,19
73,1,2:06.0,I. Smith enters the game for A. Drummond,,19,19
74,1,2:06.0,A. Baynes enters the game for R. Jackson,,19,19
75,1,2:06.0,,K. Middleton enters the game for G. Antetokounmpo,19,19
76,1,2:02.0,Turnover by K. Caldwell-Pope (lost ball),,19,19
77,1,1:55.0,,Personal block foul by A. Baynes (drawn by M. Brogdon),19,19
78,1,1:42.0,,M. Teletović misses 3-pt jump shot from 26 ft,19,19
79,1,1:40.0,Defensive rebound by I. Smith,,19,19
80,1,1:20.0,Personal foul by T. Snell (drawn by I. Smith),,19,19
81,1,1:11.0,T. Harris misses 3-pt jump shot from 24 ft,,19,19
82,1,1:09.0,Offensive rebound by T. Harris,,19,19
83,1,1:06.0,T. Harris misses 2-pt layup from 2 ft,,19,19
84,1,1:05.0,,Defensive rebound by G. Monroe,19,19
85,1,0:56.0,,M. Brogdon misses 2-pt jump shot from 4 ft,19,19
86,1,0:55.0,,Offensive rebound by M. Brogdon,19,19
87,1,0:55.0,,M. Brogdon misses 2-pt layup at rim,19,19
88,1,0:55.0,,Offensive rebound by Team,19,19
89,1,0:55.0,,M. Brogdon makes 2-pt layup at rim (assist by K. Middleton),19,21
90,1,0:55.0,Violation by A. Baynes (def goaltending),,19,21
91,1,0:36.0,T. Harris misses 3-pt jump shot from 25 ft,,19,21
92,1,0:35.0,Offensive rebound by K. Caldwell-Pope,,19,21
93,1,0:30.0,M. Morris misses 3-pt jump shot from 26 ft,,19,21
94,1,0:28.0,,Defensive rebound by M. Teletović,19,21
95,1,0:08.0,,K. Middleton makes 2-pt jump shot from 15 ft,19,23
96,1,0:00.0,I. Smith misses 2-pt jump shot from 20 ft,,19,23
97,1,0:00.0,Offensive rebound by Team,,19,23
98,2,11:46.0,,K. Middleton misses 2-pt jump shot from 15 ft,19,23
99,2,11:45.0,Defensive rebound by J. Leuer,,19,23
100,2,11:27.0,Shooting foul by M. Brogdon (drawn by I. Smith),,19,23
101,2,11:27.0,I. Smith makes free throw 1 of 2,,20,23
102,2,11:27.0,I. Smith misses free throw 2 of 2,,20,23
103,2,11:26.0,,Defensive rebound by G. Monroe,20,23
104,2,11:12.0,,M. Teletović misses 3-pt jump shot from 24 ft,20,23
105,2,11:11.0,Defensive rebound by I. Smith,,20,23
106,2,11:03.0,S. Johnson makes 2-pt jump shot from 14 ft (assist by I. Smith),,22,23
107,2,10:46.0,,G. Monroe makes 2-pt layup from 1 ft (assist by K. Middleton),22,25
108,2,10:25.0,T. Harris misses 2-pt jump shot from 10 ft,,22,25
109,2,10:24.0,Offensive rebound by S. Johnson,,22,25
110,2,10:21.0,Personal foul by K. Middleton (drawn by S. Johnson),,22,25
111,2,10:11.0,I. Smith misses 2-pt layup from 3 ft,,22,25
112,2,10:09.0,,Defensive rebound by K. Middleton,22,25
113,2,10:00.0,,Shooting foul by A. Baynes (drawn by G. Monroe),22,25
114,2,10:00.0,,G. Monroe makes 2-pt layup from 1 ft,22,27
115,2,10:00.0,A. Drummond enters the game for A. Baynes,,22,27
116,2,10:00.0,,M. Dellavedova enters the game for M. Brogdon,22,27
117,2,10:00.0,,G. Antetokounmpo enters the game for M. Teletović,22,27
118,2,10:00.0,,G. Monroe makes free throw 1 of 1,22,28
119,2,9:44.0,Turnover by S. Johnson (bad pass; steal by G. Monroe),,22,28
120,2,9:41.0,,G. Monroe makes 2-pt dunk at rim (assist by G. Antetokounmpo),22,30
121,2,9:29.0,Detroit full timeout,,22,30
122,2,9:18.0,S. Johnson misses 3-pt jump shot from 27 ft,,22,30
123,2,9:16.0,Offensive rebound by J. Leuer,,22,30
124,2,9:09.0,Shooting foul by J. Terry (drawn by A. Drummond),,22,30
125,2,9:09.0,A. Drummond misses free throw 1 of 2,,22,30
126,2,9:09.0,Offensive rebound by Team,,22,30
127,2,9:09.0,A. Drummond makes free throw 2 of 2,,23,30
128,2,8:54.0,,Shooting foul by T. Harris (drawn by K. Middleton),23,30
129,2,8:54.0,,K. Middleton makes free throw 1 of 2,23,31
130,2,8:54.0,,K. Middleton makes free throw 2 of 2,23,32
131,2,8:38.0,Turnover by T. Harris (bad pass; steal by G. Monroe),,23,32
132,2,8:30.0,,J. Terry makes 3-pt jump shot from 27 ft (assist by M. Dellavedova),23,35
133,2,8:10.0,A. Drummond misses 2-pt layup from 1 ft,,23,35
134,2,8:08.0,,Defensive rebound by G. Monroe,23,35
135,2,7:58.0,,J. Terry misses 3-pt jump shot from 25 ft,23,35
136,2,7:56.0,Defensive rebound by T. Harris,,23,35
137,2,7:53.0,Shooting foul by M. Dellavedova (drawn by A. Drummond),,23,35
138,2,7:53.0,A. Drummond makes free throw 1 of 2,,24,35
139,2,7:53.0,A. Drummond makes free throw 2 of 2,,25,35
140,2,7:39.0,,G. Monroe makes 2-pt layup from 1 ft (assist by K. Middleton),25,37
141,2,7:32.0,Detroit full timeout,,25,37
142,2,7:32.0,,Violation by Team (delay of game),25,37
143,2,7:32.0,M. Morris enters the game for I. Smith,,25,37
144,2,7:32.0,I. Smith enters the game for T. Harris,,25,37
145,2,7:32.0,,M. Beasley enters the game for K. Middleton,25,37
146,2,7:21.0,M. Morris misses 3-pt jump shot from 25 ft,,25,37
147,2,7:21.0,,Defensive rebound by Team,25,37
148,2,7:08.0,,Personal foul by J. Leuer (drawn by M. Beasley),25,37
149,2,6:54.0,,M. Beasley makes 2-pt layup at rim,25,39
150,2,6:37.0,,Violation by G. Monroe (kicked ball),25,39
151,2,6:37.0,R. Jackson enters the game for I. Smith,,25,39
152,2,6:37.0,K. Caldwell-Pope enters the game for S. Johnson,,25,39
153,2,6:26.0,K. Caldwell-Pope makes 2-pt jump shot from 18 ft (assist by M. Morris),,27,39
154,2,6:15.0,,M. Dellavedova misses 2-pt jump shot from 18 ft,27,39
155,2,6:13.0,Defensive rebound by A. Drummond,,27,39
156,2,6:04.0,Turnover by M. Morris (bad pass; steal by M. Beasley),,27,39
157,2,5:45.0,,G. Monroe makes 2-pt jump shot from 14 ft (assist by M. Dellavedova),27,41
158,2,5:32.0,Turnover by A. Drummond (bad pass),,27,41
159,2,5:32.0,Official timeout,,27,41
160,2,5:20.0,,M. Beasley misses 2-pt jump shot from 11 ft,27,41
161,2,5:18.0,,Offensive rebound by G. Monroe,27,41
162,2,5:18.0,,Personal foul by R. Jackson (drawn by G. Monroe),27,41
163,2,5:09.0,,G. Monroe makes 2-pt layup at rim (assist by M. Beasley),27,43
164,2,4:54.0,Turnover by R. Jackson (bad pass; steal by M. Beasley),,27,43
165,2,4:41.0,,G. Monroe misses 2-pt jump shot from 17 ft,27,43
166,2,4:39.0,Defensive rebound by K. Caldwell-Pope,,27,43
167,2,4:23.0,R. Jackson misses 2-pt jump shot from 17 ft,,27,43
168,2,4:22.0,Offensive rebound by A. Drummond,,27,43
169,2,4:22.0,A. Drummond makes 2-pt layup from 1 ft,,29,43
170,2,4:05.0,,G. Antetokounmpo misses 3-pt jump shot from 28 ft,29,43
171,2,4:04.0,Defensive rebound by K. Caldwell-Pope,,29,43
172,2,3:54.0,,T. Maker enters the game for G. Monroe,29,43
173,2,3:54.0,,T. Snell enters the game for J. Terry,29,43
174,2,3:51.0,R. Jackson misses 2-pt jump shot from 18 ft,,29,43
175,2,3:50.0,,Defensive rebound by Team,29,43
176,2,3:35.0,,T. Maker misses 2-pt hook shot from 5 ft,29,43
177,2,3:34.0,Defensive rebound by M. Morris,,29,43
178,2,3:21.0,Turnover by A. Drummond (bad pass),,29,43
179,2,3:04.0,,T. Maker misses 3-pt jump shot from 24 ft,29,43
180,2,3:03.0,Defensive rebound by A. Drummond,,29,43
181,2,2:56.0,J. Leuer makes 2-pt jump shot from 14 ft (assist by R. Jackson),,31,43
182,2,2:30.0,,M. Beasley makes 2-pt jump shot from 15 ft,31,45
183,2,2:12.0,A. Drummond makes 2-pt hook shot from 3 ft (assist by K. Caldwell-Pope),,33,45
184,2,1:57.0,,M. Beasley makes 2-pt jump shot from 12 ft (assist by M. Dellavedova),33,47
185,2,1:45.0,Personal block foul by G. Antetokounmpo (drawn by A. Drummond),,33,47
186,2,1:45.0,,Milwaukee full timeout,33,47
187,2,1:45.0,A. Drummond misses free throw 1 of 2,,33,47
188,2,1:45.0,Offensive rebound by Team,,33,47
189,2,1:45.0,I. Smith enters the game for R. Jackson,,33,47
190,2,1:45.0,A. Drummond makes free throw 2 of 2,,34,47
191,2,1:36.0,,T. Snell makes 2-pt layup at rim (assist by M. Dellavedova),34,49
192,2,1:20.0,M. Morris misses 2-pt layup at rim (block by G. Antetokounmpo),,34,49
193,2,1:17.0,,Defensive rebound by T. Maker,34,49
194,2,1:10.0,,T. Maker misses 2-pt dunk at rim,34,49
195,2,1:08.0,,Offensive rebound by T. Maker,34,49
196,2,1:07.0,,T. Maker misses 2-pt layup from 1 ft (block by J. Leuer),34,49
197,2,1:05.0,Defensive rebound by J. Leuer,,34,49
198,2,0:50.0,Turnover by K. Caldwell-Pope (traveling),,34,49
199,2,0:50.0,A. Baynes enters the game for A. Drummond,,34,49
200,2,0:35.0,,T. Maker makes 2-pt layup at rim (assist by M. Beasley),34,51
201,2,0:23.0,Turnover by J. Leuer (bad pass; steal by M. Dellavedova),,34,51
202,2,0:19.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,34,51
203,2,0:17.0,Defensive rebound by J. Leuer,,34,51
204,2,0:01.0,M. Morris misses 3-pt jump shot from 28 ft,,34,51
205,2,0:00.0,,Defensive rebound by M. Beasley,34,51
206,3,11:49.0,,Personal foul by R. Jackson (drawn by T. Snell),34,51
207,3,11:43.0,,T. Maker makes 2-pt dunk at rim (assist by T. Snell),34,53
208,3,11:27.0,K. Caldwell-Pope misses 2-pt jump shot from 5 ft,,34,53
209,3,11:26.0,,Defensive rebound by T. Snell,34,53
210,3,11:17.0,,M. Beasley makes 2-pt jump shot from 19 ft,34,55
211,3,11:17.0,,Shooting foul by M. Morris (drawn by M. Beasley),34,55
212,3,11:17.0,,M. Beasley makes free throw 1 of 1,34,56
213,3,11:03.0,J. Leuer makes 2-pt jump shot from 19 ft (assist by R. Jackson),,36,56
214,3,10:48.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,36,56
215,3,10:46.0,Defensive rebound by J. Leuer,,36,56
216,3,10:42.0,R. Jackson makes 2-pt layup from 1 ft,,38,56
217,3,10:37.0,,Turnover by T. Maker (bad pass; steal by A. Drummond),38,56
218,3,10:31.0,J. Leuer misses 2-pt layup from 1 ft,,38,56
219,3,10:30.0,Offensive rebound by A. Drummond,,38,56
220,3,10:30.0,A. Drummond misses 2-pt layup from 1 ft,,38,56
221,3,10:28.0,,Defensive rebound by G. Antetokounmpo,38,56
222,3,10:07.0,,T. Snell misses 3-pt jump shot from 26 ft,38,56
223,3,10:06.0,Defensive rebound by A. Drummond,,38,56
224,3,9:55.0,Shooting foul by M. Beasley (drawn by K. Caldwell-Pope),,38,56
225,3,9:55.0,K. Caldwell-Pope makes free throw 1 of 2,,39,56
226,3,9:55.0,K. Caldwell-Pope makes free throw 2 of 2,,40,56
227,3,9:43.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,40,56
228,3,9:41.0,Defensive rebound by A. Drummond,,40,56
229,3,9:36.0,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,,40,56
230,3,9:36.0,,Defensive rebound by Team,40,56
231,3,9:25.0,,T. Maker misses 3-pt jump shot from 26 ft,40,56
232,3,9:24.0,Defensive rebound by J. Leuer,,40,56
233,3,9:18.0,M. Morris makes 3-pt jump shot from 26 ft (assist by R. Jackson),,43,56
234,3,9:18.0,,Milwaukee full timeout,43,56
235,3,8:57.0,,G. Antetokounmpo makes 2-pt jump shot from 18 ft,43,58
236,3,8:37.0,Turnover by K. Caldwell-Pope (bad pass; steal by G. Antetokounmpo),,43,58
237,3,8:34.0,,Shooting block foul by K. Caldwell-Pope (drawn by G. Antetokounmpo),43,58
238,3,8:34.0,,G. Antetokounmpo makes free throw 1 of 2,43,59
239,3,8:34.0,,G. Antetokounmpo makes free throw 2 of 2,43,60
240,3,8:21.0,M. Morris makes 2-pt jump shot from 18 ft (assist by R. Jackson),,45,60
241,3,8:01.0,,M. Beasley makes 2-pt jump shot from 6 ft,45,62
242,3,7:40.0,M. Morris makes 2-pt jump shot from 18 ft (assist by K. Caldwell-Pope),,47,62
243,3,7:23.0,,T. Snell makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),47,65
244,3,7:13.0,Shooting block foul by M. Dellavedova (drawn by R. Jackson),,47,65
245,3,7:13.0,R. Jackson makes free throw 1 of 2,,48,65
246,3,7:13.0,R. Jackson makes free throw 2 of 2,,49,65
247,3,7:01.0,,T. Maker makes 2-pt dunk at rim (assist by M. Beasley),49,67
248,3,6:44.0,R. Jackson misses 3-pt jump shot from 26 ft,,49,67
249,3,6:43.0,,Defensive rebound by M. Beasley,49,67
250,3,6:35.0,,Shooting foul by J. Leuer (drawn by G. Antetokounmpo),49,67
251,3,6:35.0,,G. Antetokounmpo makes free throw 1 of 2,49,68
252,3,6:35.0,,G. Antetokounmpo makes free throw 2 of 2,49,69
253,3,6:20.0,Turnover by A. Drummond (3 sec),,49,69
254,3,6:05.0,,T. Maker misses 3-pt jump shot from 24 ft,49,69
255,3,6:05.0,Defensive rebound by J. Leuer,,49,69
256,3,6:05.0,Personal foul by M. Dellavedova (drawn by J. Leuer),,49,69
257,3,6:05.0,,G. Monroe enters the game for T. Maker,49,69
258,3,6:05.0,,M. Brogdon enters the game for M. Dellavedova,49,69
259,3,5:54.0,A. Drummond misses 2-pt layup from 1 ft,,49,69
260,3,5:52.0,Offensive rebound by A. Drummond,,49,69
261,3,5:51.0,A. Drummond makes 2-pt layup from 1 ft,,51,69
262,3,5:32.0,,M. Beasley misses 2-pt jump shot from 15 ft,51,69
263,3,5:30.0,Defensive rebound by J. Leuer,,51,69
264,3,5:21.0,M. Morris misses 3-pt jump shot from 24 ft,,51,69
265,3,5:19.0,Offensive rebound by J. Leuer,,51,69
266,3,5:16.0,J. Leuer makes 2-pt layup at rim,,53,69
267,3,4:59.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,53,69
268,3,4:57.0,Defensive rebound by A. Drummond,,53,69
269,3,4:50.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,53,69
270,3,4:48.0,,Defensive rebound by G. Monroe,53,69
271,3,4:31.0,,G. Monroe makes 2-pt jump shot from 16 ft (assist by M. Brogdon),53,71
272,3,4:13.0,Personal foul by G. Monroe (drawn by J. Leuer),,53,71
273,3,4:13.0,J. Leuer makes free throw 1 of 2,,54,71
274,3,4:13.0,,K. Middleton enters the game for M. Beasley,54,71
275,3,4:13.0,J. Leuer makes free throw 2 of 2,,55,71
276,3,3:56.0,,G. Monroe makes 2-pt layup at rim (assist by M. Brogdon),55,73
277,3,3:35.0,K. Caldwell-Pope misses 2-pt jump shot from 11 ft,,55,73
278,3,3:35.0,Offensive rebound by A. Drummond,,55,73
279,3,3:35.0,Personal foul by G. Antetokounmpo (drawn by A. Drummond),,55,73
280,3,3:35.0,A. Drummond misses free throw 1 of 2,,55,73
281,3,3:35.0,Offensive rebound by Team,,55,73
282,3,3:35.0,A. Drummond misses free throw 2 of 2,,55,73
283,3,3:35.0,T. Harris enters the game for M. Morris,,55,73
284,3,3:35.0,S. Johnson enters the game for K. Caldwell-Pope,,55,73
285,3,3:32.0,,Defensive rebound by G. Antetokounmpo,55,73
286,3,3:12.0,,Turnover by G. Antetokounmpo (bad pass; steal by A. Drummond),55,73
287,3,2:51.0,Turnover by J. Leuer (bad pass; steal by M. Brogdon),,55,73
288,3,2:42.0,,Personal foul by A. Drummond (drawn by M. Brogdon),55,73
289,3,2:42.0,Detroit full timeout,,55,73
290,3,2:42.0,,M. Brogdon makes free throw 1 of 2,55,74
291,3,2:42.0,,J. Terry enters the game for T. Snell,55,73
292,3,2:42.0,B. Marjanović enters the game for A. Drummond,,55,73
293,3,2:42.0,I. Smith enters the game for R. Jackson,,55,73
294,3,2:42.0,,M. Brogdon makes free throw 2 of 2,55,75
295,3,2:20.0,I. Smith makes 2-pt jump shot from 16 ft,,57,75
296,3,2:07.0,,Turnover by K. Middleton (bad pass),57,75
297,3,1:50.0,T. Harris makes 2-pt jump shot from 7 ft,,59,75
298,3,1:35.0,,K. Middleton makes 2-pt jump shot from 15 ft,59,77
299,3,1:11.0,Turnover by B. Marjanović (lost ball; steal by G. Monroe),,59,77
300,3,0:58.0,,G. Monroe misses 2-pt layup from 1 ft,59,77
301,3,0:56.0,Defensive rebound by B. Marjanović,,59,77
302,3,0:46.0,I. Smith misses 2-pt jump shot from 4 ft,,59,77
303,3,0:44.0,,Defensive rebound by G. Monroe,59,77
304,3,0:36.0,,K. Middleton misses 2-pt jump shot from 6 ft,59,77
305,3,0:35.0,Defensive rebound by B. Marjanović,,59,77
306,3,0:24.0,J. Leuer makes 2-pt jump shot from 8 ft,,61,77
307,3,0:02.0,,G. Antetokounmpo misses 3-pt jump shot from 25 ft,61,77
308,3,0:00.0,Defensive rebound by I. Smith,,61,77
309,4,11:47.0,M. Morris makes 2-pt jump shot from 17 ft,,63,77
310,4,11:26.0,,M. Brogdon makes 2-pt jump shot from 21 ft,63,79
311,4,11:10.0,Turnover by S. Johnson (traveling),,63,79
312,4,11:10.0,Violation by Team (delay of game),,63,79
313,4,10:59.0,,Personal foul by I. Smith (drawn by K. Middleton),63,79
314,4,10:53.0,,K. Middleton makes 2-pt jump shot from 18 ft,63,81
315,4,10:31.0,M. Morris makes 3-pt jump shot from 26 ft,,66,81
316,4,10:17.0,,Personal foul by M. Morris (drawn by K. Middleton),66,81
317,4,10:08.0,,K. Middleton misses 2-pt jump shot from 15 ft,66,81
318,4,10:06.0,Defensive rebound by B. Marjanović,,66,81
319,4,9:57.0,T. Harris misses 2-pt jump shot from 11 ft,,66,81
320,4,9:56.0,Offensive rebound by T. Harris,,66,81
321,4,9:56.0,T. Harris makes 2-pt layup from 1 ft,,68,81
322,4,9:40.0,,G. Monroe misses 2-pt hook shot from 6 ft,68,81
323,4,9:39.0,Defensive rebound by M. Morris,,68,81
324,4,9:29.0,Shooting foul by K. Middleton (drawn by M. Morris),,68,81
325,4,9:29.0,M. Morris makes free throw 1 of 2,,69,81
326,4,9:29.0,,M. Beasley enters the game for M. Teletović,69,81
327,4,9:29.0,M. Morris makes free throw 2 of 2,,70,81
328,4,9:17.0,,M. Brogdon misses 2-pt jump shot from 13 ft,70,81
329,4,9:16.0,Defensive rebound by M. Morris,,70,81
330,4,9:04.0,,Offensive charge foul by S. Johnson (drawn by G. Monroe),70,81
331,4,9:04.0,Turnover by S. Johnson (offensive foul),,70,81
332,4,8:51.0,,Turnover by G. Monroe (bad pass),70,81
333,4,8:51.0,Official timeout,,70,81
334,4,8:31.0,B. Marjanović misses 2-pt hook shot from 5 ft,,70,81
335,4,8:30.0,,Defensive rebound by G. Monroe,70,81
336,4,8:30.0,,Personal foul by T. Harris (drawn by G. Monroe),70,81
337,4,8:07.0,,G. Monroe makes 2-pt layup from 1 ft (assist by M. Brogdon),70,83
338,4,7:44.0,M. Morris misses 2-pt jump shot from 14 ft,,70,83
339,4,7:40.0,Offensive rebound by Team,,70,83
340,4,7:40.0,,Loose ball foul by J. Terry (drawn by M. Morris),70,83
341,4,7:22.0,T. Harris misses 2-pt jump shot from 15 ft,,70,83
342,4,7:22.0,Offensive rebound by B. Marjanović,,70,83
343,4,7:22.0,Personal foul by K. Middleton (drawn by B. Marjanović),,70,83
344,4,7:22.0,R. Jackson enters the game for I. Smith,,70,83
345,4,7:08.0,T. Harris misses 2-pt layup from 2 ft (block by M. Beasley),,70,83
346,4,7:06.0,,Defensive rebound by K. Middleton,70,83
347,4,7:02.0,,J. Terry makes 3-pt jump shot from 23 ft (assist by G. Monroe),70,86
348,4,7:02.0,Technical foul by T. Harris,,70,86
349,4,7:02.0,Detroit full timeout,,70,86
350,4,7:02.0,,M. Brogdon makes technical free throw,70,87
351,4,6:51.0,S. Johnson misses 3-pt jump shot from 26 ft,,70,87
352,4,6:49.0,,Defensive rebound by G. Monroe,70,87
353,4,6:37.0,,Offensive foul by K. Middleton (drawn by M. Morris),70,87
354,4,6:37.0,,Turnover by K. Middleton (offensive foul),70,87
355,4,6:15.0,M. Morris makes 2-pt layup from 1 ft (assist by B. Marjanović),,72,87
356,4,5:54.0,,K. Middleton makes 2-pt jump shot from 12 ft (assist by M. Beasley),72,89
357,4,5:54.0,,Shooting foul by S. Johnson (drawn by K. Middleton),72,89
358,4,5:54.0,A. Drummond enters the game for S. Johnson,,72,89
359,4,5:54.0,K. Caldwell-Pope enters the game for B. Marjanović,,72,89
360,4,5:54.0,,M. Dellavedova enters the game for M. Brogdon,72,89
361,4,5:54.0,,T. Snell enters the game for J. Terry,72,89
362,4,5:54.0,,K. Middleton makes free throw 1 of 1,72,90
363,4,5:31.0,R. Jackson misses 3-pt jump shot from 29 ft,,72,90
364,4,5:29.0,,Defensive rebound by G. Monroe,72,90
365,4,5:18.0,J. Leuer enters the game for T. Harris,,72,90
366,4,5:09.0,,Turnover by M. Dellavedova (lost ball; steal by A. Drummond),72,90
367,4,4:50.0,A. Drummond makes 2-pt layup from 1 ft (assist by M. Morris),,74,90
368,4,4:50.0,Shooting foul by K. Middleton (drawn by A. Drummond),,74,90
369,4,4:50.0,,G. Antetokounmpo enters the game for K. Middleton,74,90
370,4,4:50.0,A. Drummond makes free throw 1 of 1,,75,90
371,4,4:28.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by G. Monroe),75,92
372,4,4:08.0,M. Morris makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),,78,92
373,4,3:45.0,,G. Monroe makes 2-pt jump shot from 4 ft (assist by M. Dellavedova),78,94
374,4,3:28.0,J. Leuer misses 2-pt jump shot from 16 ft,,78,94
375,4,3:27.0,,Defensive rebound by G. Antetokounmpo,78,94
376,4,3:06.0,,T. Snell makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),78,97
377,4,2:53.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by R. Jackson),,81,97
378,4,2:35.0,,Milwaukee full timeout,81,97
379,4,2:21.0,,T. Snell misses 3-pt jump shot from 24 ft,81,97
