,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MILWAUKEE_ACTION,ATLANTA_SCORE,MILWAUKEE_SCORE
201,3,11:21.0,E. İlyasova misses 2-pt jump shot from 13 ft,,43,47
202,3,11:21.0,,Defensive rebound by Team,43,47
203,3,11:21.0,Loose ball foul by D. Howard (drawn by T. Maker),,43,47
204,3,11:09.0,,Turnover by G. Antetokounmpo (lost ball; steal by D. Schröder),43,47
205,3,11:07.0,Shooting foul by T. Snell (drawn by D. Schröder),,43,47
206,3,11:07.0,D. Schröder makes free throw 1 of 2,,44,47
207,3,11:07.0,D. Schröder makes free throw 2 of 2,,45,47
208,3,10:42.0,,T. Snell misses 2-pt jump shot from 15 ft,45,47
209,3,10:41.0,Defensive rebound by E. İlyasova,,45,47
210,3,10:31.0,D. Howard misses 2-pt layup from 1 ft,,45,47
211,3,10:30.0,,Defensive rebound by T. Maker,45,47
212,3,10:09.0,,K. Middleton misses 2-pt jump shot from 19 ft,45,47
213,3,10:07.0,Defensive rebound by D. Schröder,,45,47
214,3,9:59.0,D. Schröder makes 2-pt layup from 1 ft,,47,47
215,3,9:32.0,,M. Brogdon makes 3-pt jump shot from 24 ft (assist by K. Middleton),47,50
216,3,9:23.0,D. Howard makes 2-pt dunk at rim (assist by E. İlyasova),,49,50
217,3,9:01.0,,Shooting foul by T. Sefolosha (drawn by K. Middleton),49,50
218,3,9:01.0,,K. Middleton makes free throw 1 of 2,49,51
219,3,9:01.0,,K. Middleton makes free throw 2 of 2,49,52
220,3,8:48.0,Shooting foul by T. Maker (drawn by D. Howard),,49,52
221,3,8:48.0,D. Howard makes free throw 1 of 2,,50,52
222,3,8:48.0,D. Howard makes free throw 2 of 2,,51,52
223,3,8:37.0,,T. Maker misses 2-pt jump shot from 17 ft,51,52
224,3,8:36.0,Defensive rebound by T. Sefolosha,,51,52
225,3,8:33.0,Shooting foul by M. Brogdon (drawn by D. Howard),,51,52
226,3,8:33.0,D. Howard makes free throw 1 of 2,,52,52
227,3,8:33.0,D. Howard makes free throw 2 of 2,,53,52
228,3,8:18.0,,T. Snell misses 3-pt jump shot from 26 ft,53,52
229,3,8:17.0,Defensive rebound by D. Howard,,53,52
230,3,8:07.0,Shooting foul by T. Maker (drawn by T. Hardaway),,53,52
231,3,8:07.0,T. Hardaway makes free throw 1 of 2,,54,52
232,3,8:07.0,,G. Monroe enters the game for T. Maker,54,52
233,3,8:07.0,T. Hardaway makes free throw 2 of 2,,55,52
234,3,7:52.0,,G. Monroe makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),55,54
235,3,7:37.0,E. İlyasova misses 2-pt layup from 1 ft,,55,54
236,3,7:35.0,,Defensive rebound by K. Middleton,55,54
237,3,7:30.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by K. Middleton),55,56
238,3,7:11.0,E. İlyasova misses 2-pt jump shot from 22 ft,,55,56
239,3,7:10.0,Offensive rebound by T. Sefolosha,,55,56
240,3,7:07.0,T. Sefolosha misses 2-pt jump shot from 8 ft,,55,56
241,3,7:06.0,Offensive rebound by T. Sefolosha,,55,56
242,3,7:00.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by T. Sefolosha),,58,56
243,3,6:48.0,,K. Middleton misses 2-pt jump shot from 16 ft,58,56
244,3,6:47.0,Defensive rebound by D. Howard,,58,56
245,3,6:41.0,D. Schröder misses 2-pt layup from 1 ft,,58,56
246,3,6:39.0,,Defensive rebound by G. Monroe,58,56
247,3,6:32.0,,G. Monroe makes 2-pt hook shot from 7 ft (assist by M. Brogdon),58,58
248,3,6:10.0,Shooting foul by K. Middleton (drawn by T. Sefolosha),,58,58
249,3,6:10.0,T. Sefolosha makes free throw 1 of 2,,59,58
250,3,6:10.0,T. Prince enters the game for E. İlyasova,,59,58
251,3,6:10.0,T. Sefolosha makes free throw 2 of 2,,60,58
252,3,5:44.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,60,58
253,3,5:44.0,,Offensive rebound by Team,60,58
254,3,5:44.0,,Turnover by Team (shot clock),60,58
255,3,5:44.0,,Milwaukee full timeout,60,58
256,3,5:32.0,T. Hardaway misses 2-pt jump shot from 12 ft,,60,58
257,3,5:30.0,,Defensive rebound by G. Antetokounmpo,60,58
258,3,5:15.0,,Turnover by M. Brogdon (bad pass; steal by T. Prince),60,58
259,3,5:10.0,T. Prince makes 2-pt dunk at rim,,62,58
260,3,4:45.0,,M. Brogdon misses 3-pt jump shot from 24 ft,62,58
261,3,4:43.0,Defensive rebound by D. Howard,,62,58
262,3,4:24.0,D. Howard makes 2-pt layup at rim (assist by D. Schröder),,64,58
263,3,4:09.0,,K. Middleton misses 3-pt jump shot from 26 ft,64,58
264,3,4:08.0,Defensive rebound by D. Howard,,64,58
265,3,3:54.0,D. Schröder misses 2-pt jump shot from 17 ft,,64,58
266,3,3:53.0,,Defensive rebound by M. Brogdon,64,58
267,3,3:44.0,,K. Middleton misses 2-pt layup from 2 ft,64,58
268,3,3:43.0,,Offensive rebound by G. Monroe,64,58
269,3,3:42.0,,G. Monroe misses 2-pt layup from 1 ft (block by T. Sefolosha),64,58
270,3,3:40.0,,Offensive rebound by G. Monroe,64,58
271,3,3:37.0,,T. Snell makes 3-pt jump shot from 22 ft (assist by G. Monroe),64,61
272,3,3:26.0,Turnover by D. Schröder (bad pass; steal by K. Middleton),,64,61
273,3,3:22.0,,Shooting foul by T. Prince (drawn by G. Antetokounmpo),64,61
274,3,3:22.0,,G. Antetokounmpo makes free throw 1 of 2,64,62
275,3,3:22.0,E. İlyasova enters the game for D. Howard,,64,62
276,3,3:22.0,,M. Dellavedova enters the game for M. Brogdon,64,62
277,3,3:22.0,,J. Terry enters the game for K. Middleton,64,62
278,3,3:22.0,,G. Antetokounmpo makes free throw 2 of 2,64,63
279,3,3:09.0,D. Schröder makes 3-pt jump shot from 27 ft (assist by T. Hardaway),,67,63
280,3,2:58.0,,G. Antetokounmpo makes 2-pt layup from 3 ft,67,65
281,3,2:49.0,Atlanta full timeout,,67,65
282,3,2:49.0,M. Dunleavy enters the game for T. Hardaway,,67,65
283,3,2:42.0,D. Schröder makes 2-pt layup from 4 ft,,69,65
284,3,2:42.0,Shooting foul by M. Dellavedova (drawn by D. Schröder),,69,65
285,3,2:42.0,D. Schröder makes free throw 1 of 1,,70,65
286,3,2:28.0,,Personal foul by E. İlyasova (drawn by G. Monroe),70,65
287,3,2:21.0,,G. Antetokounmpo misses 3-pt jump shot from 29 ft,70,65
288,3,2:19.0,Defensive rebound by M. Dunleavy,,70,65
289,3,2:07.0,Turnover by T. Prince (bad pass),,70,65
290,3,1:55.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by M. Dellavedova),70,67
291,3,1:55.0,,Shooting foul by E. İlyasova (drawn by G. Antetokounmpo),70,67
292,3,1:55.0,,G. Antetokounmpo makes free throw 1 of 1,70,68
293,3,1:47.0,D. Schröder misses 2-pt jump shot from 5 ft,,70,68
294,3,1:46.0,Offensive rebound by D. Schröder,,70,68
295,3,1:46.0,D. Schröder misses 2-pt layup from 2 ft,,70,68
296,3,1:44.0,,Defensive rebound by G. Monroe,70,68
297,3,1:35.0,,G. Monroe misses 2-pt layup from 1 ft,70,68
298,3,1:33.0,,Offensive rebound by G. Antetokounmpo,70,68
299,3,1:33.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,70,68
300,3,1:32.0,,Offensive rebound by G. Antetokounmpo,70,68
301,3,1:32.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,70,68
302,3,1:30.0,,Offensive rebound by Team,70,68
303,3,1:15.0,,G. Monroe makes 2-pt layup from 4 ft,70,70
304,3,0:58.0,D. Schröder misses 2-pt layup from 2 ft (block by J. Terry),,70,70
305,3,0:58.0,Offensive rebound by E. İlyasova,,70,70
306,3,0:58.0,E. İlyasova makes 2-pt layup from 1 ft,,72,70
307,3,0:49.0,,G. Antetokounmpo makes 2-pt jump shot from 20 ft,72,72
308,3,0:33.0,D. Schröder makes 2-pt layup from 1 ft,,74,72
309,3,0:10.0,,G. Monroe misses 2-pt jump shot from 9 ft,74,72
310,3,0:08.0,Defensive rebound by E. İlyasova,,74,72
311,3,0:00.0,T. Sefolosha misses 2-pt jump shot from 18 ft,,74,72
312,3,0:00.0,Offensive rebound by Team,,74,72
313,4,11:39.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by M. Delaney),,77,72
314,4,11:23.0,,J. Terry makes 3-pt jump shot from 24 ft (assist by G. Monroe),77,75
315,4,11:04.0,Turnover by T. Hardaway (bad pass),,77,75
316,4,10:54.0,,G. Monroe misses 2-pt layup from 3 ft,77,75
317,4,10:52.0,Defensive rebound by E. İlyasova,,77,75
318,4,10:46.0,T. Hardaway misses 3-pt jump shot from 24 ft,,77,75
319,4,10:44.0,,Defensive rebound by K. Middleton,77,75
320,4,10:30.0,,Personal foul by K. Humphries (drawn by G. Monroe),77,75
321,4,10:27.0,,M. Teletović makes 3-pt jump shot from 28 ft (assist by K. Middleton),77,78
322,4,10:07.0,Shooting foul by M. Teletović (drawn by E. İlyasova),,77,78
323,4,10:07.0,E. İlyasova makes free throw 1 of 2,,78,78
324,4,10:07.0,E. İlyasova makes free throw 2 of 2,,79,78
325,4,9:57.0,,M. Teletović misses 3-pt jump shot from 23 ft,79,78
326,4,9:55.0,Defensive rebound by M. Dunleavy,,79,78
327,4,9:44.0,E. İlyasova misses 3-pt jump shot from 24 ft,,79,78
328,4,9:42.0,Offensive rebound by M. Dunleavy,,79,78
329,4,9:42.0,M. Dunleavy makes 2-pt layup at rim,,81,78
330,4,9:22.0,,G. Monroe makes 2-pt layup from 1 ft,81,80
331,4,9:05.0,K. Humphries misses 2-pt jump shot from 13 ft,,81,80
332,4,9:03.0,,Defensive rebound by K. Middleton,81,80
333,4,8:55.0,,J. Terry misses 3-pt jump shot from 24 ft,81,80
334,4,8:54.0,,Offensive rebound by M. Dellavedova,81,80
335,4,8:50.0,,K. Middleton misses 3-pt jump shot from 28 ft,81,80
336,4,8:49.0,Defensive rebound by M. Dunleavy,,81,80
337,4,8:31.0,Personal block foul by G. Monroe (drawn by K. Humphries),,81,80
338,4,8:31.0,Official timeout,,81,80
339,4,8:31.0,,S. Hawes enters the game for G. Monroe,81,80
340,4,8:17.0,E. İlyasova makes 3-pt jump shot from 24 ft (assist by T. Hardaway),,84,80
341,4,7:57.0,,K. Middleton makes 2-pt jump shot from 15 ft (assist by S. Hawes),84,82
342,4,7:43.0,Turnover by E. İlyasova (bad pass),,84,82
343,4,7:43.0,D. Schröder enters the game for M. Delaney,,84,82
344,4,7:20.0,,K. Middleton misses 2-pt jump shot from 11 ft,84,82
345,4,7:19.0,Defensive rebound by K. Humphries,,84,82
346,4,7:06.0,D. Schröder misses 2-pt jump shot from 19 ft,,84,82
347,4,7:05.0,Offensive rebound by K. Humphries,,84,82
348,4,7:05.0,K. Humphries misses 2-pt layup at rim,,84,82
349,4,7:03.0,,Defensive rebound by J. Terry,84,82
350,4,6:54.0,,Shooting foul by E. İlyasova (drawn by J. Terry),84,82
351,4,6:54.0,,J. Terry makes free throw 1 of 2,84,83
352,4,6:54.0,,M. Brogdon enters the game for M. Dellavedova,84,83
353,4,6:54.0,D. Howard enters the game for K. Humphries,,84,83
354,4,6:54.0,,J. Terry makes free throw 2 of 2,84,84
355,4,6:41.0,M. Dunleavy misses 3-pt jump shot from 24 ft,,84,84
356,4,6:40.0,Offensive rebound by D. Schröder,,84,84
357,4,6:39.0,D. Schröder misses 2-pt layup from 1 ft,,84,84
358,4,6:38.0,,Defensive rebound by Team,84,84
359,4,6:38.0,,G. Antetokounmpo enters the game for M. Teletović,84,84
360,4,6:29.0,,G. Antetokounmpo makes 2-pt jump shot from 18 ft (assist by M. Brogdon),84,86
361,4,6:11.0,Turnover by M. Dunleavy (bad pass; steal by K. Middleton),,84,86
362,4,5:55.0,,M. Brogdon misses 2-pt layup from 1 ft,84,86
363,4,5:53.0,,Offensive rebound by M. Brogdon,84,86
364,4,5:53.0,,M. Brogdon makes 2-pt layup from 1 ft,84,88
365,4,5:53.0,Atlanta full timeout,,84,88
366,4,5:53.0,T. Sefolosha enters the game for E. İlyasova,,84,88
367,4,5:53.0,T. Prince enters the game for M. Dunleavy,,84,88
368,4,5:45.0,Personal foul by M. Brogdon (drawn by T. Prince),,84,88
369,4,5:32.0,D. Schröder misses 2-pt jump shot from 17 ft,,84,88
370,4,5:29.0,Offensive rebound by D. Howard,,84,88
371,4,5:26.0,Turnover by D. Howard (lost ball; steal by J. Terry),,84,88
372,4,5:21.0,,K. Middleton misses 3-pt jump shot from 28 ft,84,88
373,4,5:20.0,Defensive rebound by D. Howard,,84,88
374,4,5:03.0,Shooting foul by S. Hawes (drawn by D. Howard),,84,88
