,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,PHILADELPHIA_ACTION,WASHINGTON_SCORE,PHILADELPHIA_SCORE
74,1,3:34.0,,Defensive rebound by D. Šarić,12,19
75,1,3:25.0,,Turnover by D. Šarić (bad pass; steal by O. Porter),12,19
76,1,3:22.0,Turnover by T. Satoranský (bad pass; steal by T. McConnell),,12,19
77,1,3:16.0,,E. İlyasova makes 3-pt jump shot from 25 ft (assist by N. Stauskas),12,22
78,1,3:09.0,Washington full timeout,,12,22
79,1,3:09.0,,R. Covington enters the game for E. İlyasova,12,22
80,1,3:01.0,M. Thornton misses 2-pt jump shot from 17 ft,,12,22
81,1,3:00.0,,Defensive rebound by R. Covington,12,22
82,1,2:51.0,,H. Thompson misses 2-pt jump shot from 10 ft,12,22
83,1,2:50.0,,Offensive rebound by D. Šarić,12,22
84,1,2:49.0,,D. Šarić makes 2-pt layup from 2 ft,12,24
85,1,2:26.0,O. Porter misses 2-pt layup from 1 ft,,12,24
86,1,2:25.0,,Defensive rebound by D. Šarić,12,24
87,1,2:23.0,,Personal foul by T. Satoranský (drawn by T. McConnell),12,24
88,1,2:23.0,,Philadelphia full timeout,12,24
89,1,2:23.0,K. Oubre enters the game for M. Gortat,,12,24
90,1,2:11.0,,Shooting foul by T. Satoranský (drawn by R. Covington),12,24
91,1,2:11.0,,R. Covington makes free throw 1 of 2,12,25
92,1,2:11.0,,R. Covington misses free throw 2 of 2,12,25
93,1,2:11.0,,Offensive rebound by R. Covington,12,25
94,1,2:11.0,T. Burke enters the game for T. Satoranský,,12,25
95,1,2:06.0,,H. Thompson makes 2-pt jump shot from 20 ft (assist by R. Covington),12,27
96,1,1:41.0,T. Burke misses 2-pt jump shot from 10 ft,,12,27
97,1,1:39.0,,Defensive rebound by D. Šarić,12,27
98,1,1:21.0,,Turnover by D. Šarić (bad pass),12,27
99,1,1:04.0,Personal foul by T. McConnell (drawn by O. Porter),,12,27
100,1,1:04.0,O. Porter makes free throw 1 of 2,,13,27
101,1,1:04.0,O. Porter misses free throw 2 of 2,,13,27
102,1,1:03.0,,Defensive rebound by D. Šarić,13,27
103,1,0:52.0,,H. Thompson makes 2-pt jump shot from 4 ft (assist by T. McConnell),13,29
104,1,0:37.0,K. Oubre makes 2-pt jump shot from 8 ft (assist by M. Thornton),,15,29
105,1,0:22.0,,D. Šarić misses 3-pt jump shot from 25 ft,15,29
106,1,0:20.0,Defensive rebound by O. Porter,,15,29
107,1,0:01.0,T. Burke misses 2-pt jump shot from 5 ft,,15,29
108,1,0:00.0,,Defensive rebound by R. Covington,15,29
109,2,11:40.0,A. Nicholson makes 2-pt hook shot from 4 ft,,17,29
110,2,11:25.0,,Personal foul by S. Mac (drawn by D. Šarić),17,29
111,2,11:12.0,,J. Okafor makes 2-pt jump shot from 7 ft,17,31
112,2,10:52.0,K. Oubre misses 2-pt jump shot from 8 ft,,17,31
113,2,10:51.0,,Defensive rebound by J. Okafor,17,31
114,2,10:45.0,,Personal block foul by T. Burke (drawn by N. Stauskas),17,31
115,2,10:45.0,,S. Rodríguez enters the game for T. McConnell,17,31
116,2,10:34.0,,J. Okafor makes 2-pt jump shot from 5 ft (assist by S. Rodríguez),17,33
117,2,10:34.0,,Shooting foul by A. Nicholson (drawn by J. Okafor),17,33
118,2,10:34.0,M. Morris enters the game for K. Oubre,,17,33
119,2,10:34.0,M. Gortat enters the game for A. Nicholson,,17,33
120,2,10:34.0,,J. Okafor makes free throw 1 of 1,17,34
121,2,10:16.0,S. Mac misses 2-pt jump shot from 18 ft,,17,34
122,2,10:15.0,,Defensive rebound by D. Šarić,17,34
123,2,10:05.0,,Shooting foul by M. Gortat (drawn by J. Okafor),17,34
124,2,10:05.0,,J. Okafor misses free throw 1 of 2,17,34
125,2,10:05.0,,Offensive rebound by Team,17,34
126,2,10:05.0,,G. Henderson enters the game for N. Stauskas,17,34
127,2,10:05.0,,E. İlyasova enters the game for D. Šarić,17,34
128,2,10:05.0,,J. Okafor makes free throw 2 of 2,17,35
129,2,9:54.0,Turnover by M. Thornton (lost ball; steal by H. Thompson),,17,35
130,2,9:50.0,,Shooting foul by S. Mac (drawn by G. Henderson),17,35
131,2,9:50.0,,G. Henderson makes 2-pt layup from 1 ft (assist by S. Rodríguez),17,37
132,2,9:50.0,,G. Henderson makes free throw 1 of 1,17,38
133,2,9:50.0,Washington full timeout,,17,38
134,2,9:40.0,Personal foul by E. İlyasova (drawn by M. Morris),,17,38
135,2,9:35.0,M. Morris makes 2-pt jump shot from 13 ft (assist by S. Mac),,19,38
136,2,9:22.0,,H. Thompson makes 2-pt layup from 1 ft (assist by J. Okafor),19,40
137,2,9:11.0,T. Burke misses 2-pt jump shot from 6 ft,,19,40
138,2,9:11.0,Offensive rebound by Team,,19,40
139,2,9:11.0,,Loose ball foul by E. İlyasova (drawn by M. Thornton),19,40
140,2,9:11.0,O. Porter enters the game for S. Mac,,19,40
141,2,9:04.0,T. Burke makes 2-pt jump shot from 17 ft,,21,40
142,2,8:52.0,,Turnover by E. İlyasova (lost ball; steal by M. Morris),21,40
143,2,8:49.0,T. Burke misses 2-pt layup from 2 ft,,21,40
144,2,8:48.0,,Defensive rebound by S. Rodríguez,21,40
145,2,8:42.0,,G. Henderson makes 2-pt layup from 1 ft (assist by S. Rodríguez),21,42
146,2,8:42.0,,Shooting block foul by M. Gortat (drawn by G. Henderson),21,42
147,2,8:42.0,,R. Covington enters the game for H. Thompson,21,42
148,2,8:42.0,T. Satoranský enters the game for T. Burke,,21,42
149,2,8:42.0,,G. Henderson makes free throw 1 of 1,21,43
150,2,8:26.0,M. Morris makes 2-pt jump shot from 10 ft,,23,43
151,2,8:07.0,,J. Okafor makes 2-pt jump shot from 12 ft,23,45
152,2,7:47.0,M. Morris misses 2-pt jump shot from 6 ft,,23,45
153,2,7:46.0,,Defensive rebound by E. İlyasova,23,45
154,2,7:35.0,,J. Okafor makes 2-pt jump shot from 8 ft (assist by S. Rodríguez),23,47
155,2,7:25.0,Washington full timeout,,23,47
156,2,7:18.0,T. Satoranský makes 2-pt jump shot from 18 ft,,25,47
157,2,7:06.0,,Turnover by R. Covington (lost ball),25,47
158,2,6:46.0,M. Gortat makes 2-pt hook shot from 9 ft,,27,47
159,2,6:22.0,,Shooting foul by M. Thornton (drawn by R. Covington),27,47
160,2,6:22.0,,R. Covington misses free throw 1 of 2,27,47
161,2,6:22.0,,Offensive rebound by Team,27,47
162,2,6:22.0,,R. Holmes enters the game for J. Okafor,27,47
163,2,6:22.0,,R. Covington makes free throw 2 of 2,27,48
164,2,6:11.0,Shooting foul by E. İlyasova (drawn by T. Satoranský),,27,48
165,2,6:11.0,T. Satoranský misses free throw 1 of 2,,27,48
166,2,6:11.0,Offensive rebound by Team,,27,48
167,2,6:11.0,T. Satoranský misses free throw 2 of 2,,27,48
168,2,6:11.0,,D. Šarić enters the game for E. İlyasova,27,48
169,2,6:10.0,,Defensive rebound by R. Holmes,27,48
170,2,5:58.0,,D. Šarić misses 3-pt jump shot from 26 ft,27,48
171,2,5:56.0,,Offensive rebound by R. Holmes,27,48
172,2,5:42.0,,Turnover by D. Šarić (traveling),27,48
173,2,5:33.0,M. Morris makes 2-pt jump shot from 18 ft (assist by M. Thornton),,29,48
174,2,5:32.0,,Philadelphia full timeout,29,48
175,2,5:11.0,,S. Rodríguez misses 2-pt jump shot from 18 ft,29,48
176,2,5:10.0,Defensive rebound by M. Gortat,,29,48
177,2,4:53.0,M. Morris misses 2-pt jump shot from 13 ft,,29,48
178,2,4:52.0,,Defensive rebound by S. Rodríguez,29,48
179,2,4:46.0,,R. Holmes makes 2-pt dunk at rim (assist by S. Rodríguez),29,50
180,2,4:28.0,M. Thornton makes 2-pt jump shot from 8 ft,,31,50
181,2,4:24.0,,Personal foul by M. Thornton (drawn by S. Rodríguez),31,50
182,2,4:24.0,,S. Rodríguez makes free throw 1 of 2,31,51
183,2,4:24.0,,S. Rodríguez misses free throw 2 of 2,31,51
184,2,4:24.0,,N. Stauskas enters the game for R. Covington,31,51
185,2,4:23.0,Defensive rebound by M. Gortat,,31,51
186,2,4:10.0,O. Porter misses 2-pt jump shot from 17 ft,,31,51
187,2,4:09.0,Offensive rebound by T. Satoranský,,31,51
188,2,4:07.0,M. Thornton makes 3-pt jump shot from 26 ft (assist by T. Satoranský),,34,51
189,2,3:43.0,,G. Henderson makes 2-pt jump shot from 12 ft,34,53
190,2,3:35.0,M. Thornton makes 3-pt jump shot from 26 ft,,37,53
191,2,3:10.0,,D. Šarić misses 2-pt jump shot from 16 ft,37,53
192,2,3:08.0,Defensive rebound by M. Gortat,,37,53
193,2,3:02.0,M. Thornton misses 3-pt jump shot from 25 ft,,37,53
194,2,3:01.0,Offensive rebound by M. Morris,,37,53
195,2,3:00.0,M. Morris makes 2-pt layup from 1 ft,,39,53
196,2,2:39.0,,Turnover by S. Rodríguez (bad pass; steal by O. Porter),39,53
197,2,2:30.0,,T. McConnell enters the game for S. Rodríguez,39,53
198,2,2:30.0,,J. Okafor enters the game for R. Holmes,39,53
199,2,2:30.0,,H. Thompson enters the game for G. Henderson,39,53
200,2,2:25.0,M. Morris misses 2-pt layup from 1 ft,,39,53
201,2,2:24.0,Offensive rebound by M. Morris,,39,53
202,2,2:23.0,M. Morris misses 2-pt layup from 1 ft,,39,53
203,2,2:22.0,,Defensive rebound by D. Šarić,39,53
204,2,2:17.0,,Turnover by N. Stauskas (bad pass; steal by O. Porter),39,53
205,2,2:14.0,Shooting foul by J. Okafor (drawn by M. Morris),,39,53
206,2,2:14.0,M. Morris makes free throw 1 of 2,,40,53
207,2,2:14.0,,R. Holmes enters the game for J. Okafor,40,53
208,2,2:14.0,M. Morris makes free throw 2 of 2,,41,53
209,2,2:03.0,,Turnover by T. McConnell (bad pass; steal by O. Porter),41,53
210,2,1:59.0,M. Thornton makes 2-pt layup from 1 ft (assist by O. Porter),,43,53
211,2,1:38.0,,N. Stauskas makes 2-pt layup from 2 ft (assist by T. McConnell),43,55
212,2,1:26.0,O. Porter makes 2-pt layup from 1 ft (assist by M. Gortat),,45,55
213,2,1:15.0,,H. Thompson makes 3-pt jump shot from 25 ft (assist by T. McConnell),45,58
214,2,0:56.0,O. Porter makes 3-pt jump shot from 24 ft (assist by T. Satoranský),,48,58
215,2,0:34.0,Offensive charge foul by D. Šarić (drawn by O. Porter),,48,58
216,2,0:34.0,,Turnover by D. Šarić (offensive foul),48,58
217,2,0:14.0,Turnover by T. Satoranský (bad pass; steal by N. Stauskas),,48,58
218,2,0:02.0,,Shooting foul by M. Morris (drawn by N. Stauskas),48,58
219,2,0:02.0,,N. Stauskas misses free throw 1 of 2,48,58
220,2,0:02.0,,Offensive rebound by Team,48,58
221,2,0:02.0,S. Mac enters the game for M. Morris,,48,58
222,2,0:02.0,,R. Covington enters the game for R. Holmes,48,58
223,2,0:02.0,,N. Stauskas makes free throw 2 of 2,48,59
224,2,0:01.0,T. Satoranský misses 3-pt jump shot from 45 ft,,48,59
225,2,0:00.0,Offensive rebound by Team,,48,59
226,3,11:43.0,Offensive foul by M. Gortat (drawn by G. Henderson),,48,59
227,3,11:43.0,Turnover by M. Gortat (offensive foul),,48,59
228,3,11:28.0,,R. Covington misses 3-pt jump shot from 26 ft,48,59
229,3,11:27.0,Defensive rebound by M. Gortat,,48,59
230,3,11:18.0,J. Wall misses 2-pt jump shot from 9 ft,,48,59
231,3,11:17.0,,Defensive rebound by J. Okafor,48,59
232,3,11:07.0,,J. Okafor misses 2-pt jump shot from 18 ft,48,59
233,3,11:06.0,Defensive rebound by M. Gortat,,48,59
234,3,10:58.0,M. Morris makes 3-pt jump shot from 25 ft (assist by M. Thornton),,51,59
235,3,10:43.0,,R. Covington misses 2-pt layup from 2 ft,51,59
236,3,10:42.0,Defensive rebound by M. Gortat,,51,59
237,3,10:35.0,J. Wall makes 3-pt jump shot from 25 ft (assist by M. Thornton),,54,59
238,3,10:35.0,,Philadelphia full timeout,54,59
239,3,10:35.0,,N. Stauskas enters the game for R. Covington,54,59
240,3,10:19.0,,E. İlyasova makes 3-pt jump shot from 25 ft (assist by G. Henderson),54,62
241,3,10:12.0,O. Porter misses 3-pt jump shot from 25 ft,,54,62
242,3,10:11.0,Offensive rebound by O. Porter,,54,62
243,3,10:10.0,O. Porter misses 2-pt layup from 3 ft,,54,62
244,3,10:10.0,,Defensive rebound by Team,54,62
245,3,10:09.0,Loose ball foul by O. Porter (drawn by E. İlyasova),,54,62
246,3,9:54.0,,N. Stauskas misses 2-pt layup from 2 ft,54,62
247,3,9:52.0,Defensive rebound by O. Porter,,54,62
248,3,9:45.0,J. Wall misses 3-pt jump shot from 25 ft,,54,62
249,3,9:44.0,,Defensive rebound by J. Okafor,54,62
250,3,9:28.0,,S. Rodríguez misses 3-pt jump shot from 24 ft,54,62
251,3,9:27.0,Defensive rebound by J. Wall,,54,62
252,3,9:20.0,M. Gortat makes 2-pt layup from 3 ft (assist by J. Wall),,56,62
253,3,9:20.0,Shooting foul by N. Stauskas (drawn by M. Gortat),,56,62
254,3,9:20.0,Turnover by M. Gortat (lane violation.),,56,62
255,3,9:20.0,M. Gortat misses free throw 1 of 1,,56,62
256,3,9:20.0,,Offensive rebound by Team,56,62
257,3,8:59.0,,J. Okafor makes 2-pt jump shot from 15 ft,56,64
258,3,8:45.0,J. Wall makes 2-pt layup from 2 ft,,58,64
259,3,8:22.0,,J. Okafor misses 2-pt jump shot from 11 ft,58,64
260,3,8:21.0,Defensive rebound by M. Morris,,58,64
261,3,8:16.0,J. Wall misses 2-pt layup from 1 ft,,58,64
262,3,8:15.0,,Defensive rebound by G. Henderson,58,64
263,3,8:04.0,,E. İlyasova makes 3-pt jump shot from 26 ft (assist by S. Rodríguez),58,67
264,3,7:46.0,M. Thornton misses 3-pt jump shot from 25 ft,,58,67
265,3,7:45.0,,Defensive rebound by J. Okafor,58,67
266,3,7:35.0,,G. Henderson makes 2-pt jump shot from 11 ft (assist by S. Rodríguez),58,69
267,3,7:35.0,Washington full timeout,,58,69
268,3,7:35.0,,R. Holmes enters the game for J. Okafor,58,69
269,3,7:13.0,M. Morris makes 3-pt jump shot from 27 ft (assist by J. Wall),,61,69
270,3,6:47.0,,N. Stauskas makes 2-pt layup from 1 ft (assist by R. Holmes),61,71
271,3,6:31.0,M. Morris makes 3-pt jump shot from 24 ft (assist by J. Wall),,64,71
272,3,6:24.0,,Turnover by S. Rodríguez (bad pass),64,71
273,3,6:24.0,,T. McConnell enters the game for S. Rodríguez,64,71
274,3,6:03.0,Turnover by M. Gortat (bad pass; steal by R. Holmes),,64,71
275,3,5:54.0,,E. İlyasova misses 3-pt jump shot from 25 ft,64,71
276,3,5:53.0,,Offensive rebound by R. Holmes,64,71
277,3,5:38.0,,Shooting foul by J. Wall (drawn by E. İlyasova),64,71
278,3,5:38.0,,E. İlyasova makes free throw 1 of 2,64,72
279,3,5:38.0,,H. Thompson enters the game for G. Henderson,64,72
280,3,5:38.0,,E. İlyasova makes free throw 2 of 2,64,73
281,3,5:25.0,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),,66,73
282,3,5:04.0,,N. Stauskas makes 2-pt jump shot from 14 ft (assist by T. McConnell),66,75
283,3,4:42.0,M. Thornton misses 2-pt jump shot from 11 ft,,66,75
284,3,4:42.0,Offensive rebound by O. Porter,,66,75
285,3,4:39.0,O. Porter misses 2-pt layup from 2 ft,,66,75
286,3,4:38.0,Offensive rebound by M. Gortat,,66,75
287,3,4:33.0,J. Wall misses 2-pt jump shot from 21 ft,,66,75
288,3,4:32.0,Offensive rebound by Team,,66,75
289,3,4:32.0,,Loose ball foul by R. Holmes (drawn by M. Gortat),66,75
290,3,4:32.0,,D. Šarić enters the game for E. İlyasova,66,75
291,3,4:22.0,O. Porter misses 3-pt jump shot from 25 ft,,66,75
292,3,4:21.0,,Defensive rebound by D. Šarić,66,75
293,3,4:04.0,,R. Holmes makes 3-pt jump shot from 25 ft (assist by D. Šarić),66,78
294,3,3:50.0,Shooting foul by D. Šarić (drawn by J. Wall),,66,78
295,3,3:50.0,J. Wall misses free throw 1 of 2,,66,78
296,3,3:50.0,Offensive rebound by Team,,66,78
297,3,3:50.0,S. Mac enters the game for M. Gortat,,66,78
298,3,3:50.0,J. Wall makes free throw 2 of 2,,67,78
299,3,3:30.0,,N. Stauskas misses 3-pt jump shot from 26 ft,67,78
300,3,3:29.0,Defensive rebound by J. Wall,,67,78
301,3,3:24.0,Shooting foul by H. Thompson (drawn by J. Wall),,67,78
302,3,3:24.0,J. Wall makes free throw 1 of 2,,68,78
303,3,3:24.0,J. Wall makes free throw 2 of 2,,69,78
304,3,3:12.0,,H. Thompson misses 3-pt jump shot from 25 ft,69,78
305,3,3:11.0,Defensive rebound by J. Wall,,69,78
306,3,3:01.0,J. Wall makes 2-pt jump shot from 10 ft,,71,78
307,3,2:48.0,,H. Thompson makes 2-pt layup from 2 ft (assist by R. Holmes),71,80
308,3,2:48.0,,Shooting foul by M. Thornton (drawn by H. Thompson),71,80
309,3,2:48.0,,H. Thompson misses free throw 1 of 1,71,80
310,3,2:48.0,T. Satoranský enters the game for J. Wall,,71,80
311,3,2:48.0,,J. Okafor enters the game for R. Holmes,71,80
312,3,2:47.0,Defensive rebound by M. Morris,,71,80
313,3,2:29.0,T. Satoranský makes 2-pt jump shot from 9 ft,,73,80
314,3,2:19.0,,Turnover by T. McConnell (lost ball),73,80
315,3,2:05.0,M. Morris misses 2-pt jump shot from 16 ft,,73,80
316,3,2:04.0,,Defensive rebound by H. Thompson,73,80
317,3,1:56.0,,Personal foul by T. Satoranský (drawn by J. Okafor),73,80
318,3,1:56.0,,S. Rodríguez enters the game for T. McConnell,73,80
319,3,1:46.0,,J. Okafor makes 2-pt jump shot from 5 ft (assist by H. Thompson),73,82
320,3,1:46.0,,Shooting foul by M. Morris (drawn by J. Okafor),73,82
321,3,1:46.0,J. Smith enters the game for M. Morris,,73,82
322,3,1:46.0,,J. Okafor makes free throw 1 of 1,73,83
323,3,1:39.0,Personal foul by H. Thompson (drawn by S. Mac),,73,83
324,3,1:39.0,S. Mac makes free throw 1 of 2,,74,83
325,3,1:39.0,S. Mac makes free throw 2 of 2,,75,83
326,3,1:27.0,,N. Stauskas makes 2-pt layup from 2 ft (assist by S. Rodríguez),75,85
327,3,1:16.0,M. Thornton misses 2-pt jump shot from 16 ft,,75,85
328,3,1:15.0,,Defensive rebound by D. Šarić,75,85
329,3,1:07.0,,D. Šarić misses 3-pt jump shot from 25 ft,75,85
330,3,1:06.0,Defensive rebound by M. Thornton,,75,85
331,3,0:56.0,J. Smith misses 2-pt jump shot from 19 ft,,75,85
332,3,0:55.0,,Defensive rebound by D. Šarić,75,85
333,3,0:38.0,,N. Stauskas makes 3-pt jump shot from 23 ft (assist by S. Rodríguez),75,88
334,3,0:19.0,Shooting foul by J. Okafor (drawn by T. Satoranský),,75,88
335,3,0:19.0,T. Satoranský makes free throw 1 of 2,,76,88
336,3,0:19.0,T. Satoranský misses free throw 2 of 2,,76,88
337,3,0:19.0,,E. İlyasova enters the game for J. Okafor,76,88
338,3,0:17.0,Offensive rebound by O. Porter,,76,88
339,3,0:01.0,M. Thornton misses 2-pt jump shot from 18 ft,,76,88
340,3,0:00.0,,Defensive rebound by N. Stauskas,76,88
341,4,11:42.0,,J. Okafor makes 2-pt layup from 1 ft (assist by N. Stauskas),76,90
342,4,11:24.0,J. Smith makes 2-pt jump shot from 14 ft (assist by M. Thornton),,78,90
343,4,11:06.0,,D. Šarić makes 2-pt layup from 1 ft (assist by S. Rodríguez),78,92
344,4,11:06.0,,Shooting foul by J. Smith (drawn by D. Šarić),78,92
345,4,11:06.0,,D. Šarić makes free throw 1 of 1,78,93
346,4,10:52.0,T. Satoranský makes 2-pt layup from 2 ft (assist by M. Thornton),,80,93
347,4,10:46.0,,Philadelphia full timeout,80,93
348,4,10:46.0,M. Gortat enters the game for J. Smith,,80,93
349,4,10:46.0,,R. Covington enters the game for N. Stauskas,80,93
350,4,10:31.0,,D. Šarić makes 2-pt layup from 2 ft (assist by J. Okafor),80,95
351,4,10:03.0,M. Thornton misses 2-pt jump shot from 20 ft,,80,95
352,4,10:02.0,Offensive rebound by O. Porter,,80,95
353,4,9:57.0,O. Porter makes 2-pt jump shot from 14 ft,,82,95
354,4,9:45.0,,D. Šarić misses 2-pt jump shot from 14 ft,82,95
355,4,9:43.0,Defensive rebound by M. Thornton,,82,95
356,4,9:36.0,O. Porter misses 2-pt jump shot from 20 ft,,82,95
357,4,9:35.0,,Defensive rebound by J. Okafor,82,95
358,4,9:15.0,,Offensive foul by J. Okafor (drawn by M. Gortat),82,95
359,4,9:15.0,,Turnover by J. Okafor (offensive foul),82,95
360,4,9:15.0,,R. Holmes enters the game for J. Okafor,82,95
361,4,9:15.0,M. Morris enters the game for M. Thornton,,82,95
362,4,9:09.0,Personal foul by R. Covington (drawn by T. Satoranský),,82,95
363,4,9:01.0,S. Mac misses 2-pt layup from 2 ft,,82,95
364,4,9:00.0,,Defensive rebound by S. Rodríguez,82,95
365,4,8:47.0,,R. Covington misses 3-pt jump shot from 24 ft,82,95
366,4,8:46.0,Defensive rebound by Team,,82,95
367,4,8:27.0,M. Morris misses 2-pt jump shot from 8 ft,,82,95
368,4,8:26.0,Offensive rebound by M. Gortat,,82,95
369,4,8:19.0,O. Porter makes 3-pt jump shot from 23 ft (assist by T. Satoranský),,85,95
370,4,7:57.0,,Turnover by S. Rodríguez (bad pass; steal by S. Mac),85,95
371,4,7:50.0,O. Porter misses 2-pt jump shot from 20 ft,,85,95
372,4,7:49.0,,Defensive rebound by S. Rodríguez,85,95
373,4,7:30.0,,H. Thompson misses 2-pt jump shot from 22 ft,85,95
374,4,7:29.0,Defensive rebound by O. Porter,,85,95
375,4,7:17.0,,E. İlyasova enters the game for D. Šarić,85,95
376,4,7:17.0,J. Wall enters the game for O. Porter,,85,95
377,4,7:17.0,,T. McConnell enters the game for S. Rodríguez,85,95
378,4,7:17.0,,G. Henderson enters the game for H. Thompson,85,95
379,4,7:07.0,J. Wall makes 2-pt layup from 2 ft,,87,95
380,4,6:43.0,,R. Covington makes 2-pt layup from 1 ft,87,97
381,4,6:22.0,J. Wall misses 3-pt jump shot from 25 ft,,87,97
382,4,6:21.0,,Defensive rebound by R. Covington,87,97
