,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,PHILADELPHIA_ACTION,WASHINGTON_SCORE,PHILADELPHIA_SCORE
0,1,11:43.0,M. Gortat misses 2-pt jump shot from 16 ft,,0,0
1,1,11:42.0,,Defensive rebound by D. Šarić,0,0
2,1,11:37.0,,Turnover by T. McConnell (bad pass; steal by O. Porter),0,0
3,1,11:33.0,Turnover by J. Wall (lost ball; steal by R. Covington),,0,0
4,1,11:32.0,,Personal foul by J. Wall (drawn by R. Covington),0,0
5,1,11:13.0,,G. Henderson misses 3-pt jump shot from 24 ft,0,0
6,1,11:10.0,Defensive rebound by J. Wall,,0,0
7,1,11:05.0,B. Beal makes 2-pt layup from 3 ft (assist by J. Wall),,2,0
8,1,10:52.0,,D. Šarić misses 3-pt jump shot from 25 ft,2,0
9,1,10:51.0,Defensive rebound by M. Morris,,2,0
10,1,10:43.0,M. Morris makes 2-pt jump shot from 16 ft (assist by B. Beal),,4,0
11,1,10:21.0,,T. McConnell makes 2-pt jump shot from 15 ft,4,2
12,1,10:15.0,B. Beal makes 2-pt layup from 2 ft (assist by J. Wall),,6,2
13,1,10:03.0,,J. Okafor makes 2-pt layup from 2 ft (assist by D. Šarić),6,4
14,1,9:57.0,O. Porter misses 3-pt jump shot from 26 ft,,6,4
15,1,9:55.0,,Defensive rebound by D. Šarić,6,4
16,1,9:50.0,,D. Šarić misses 2-pt jump shot from 17 ft,6,4
17,1,9:48.0,,Offensive rebound by T. McConnell,6,4
18,1,9:45.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by D. Šarić),6,7
19,1,9:23.0,O. Porter misses 3-pt jump shot from 25 ft,,6,7
20,1,9:22.0,,Defensive rebound by G. Henderson,6,7
21,1,9:17.0,,G. Henderson misses 2-pt jump shot from 4 ft,6,7
22,1,9:15.0,Defensive rebound by J. Wall,,6,7
23,1,9:11.0,Turnover by J. Wall (bad pass),,6,7
24,1,8:58.0,Violation by M. Morris (kicked ball),,6,7
25,1,8:49.0,,Shooting foul by M. Gortat (drawn by J. Okafor),6,7
26,1,8:49.0,,J. Okafor misses free throw 1 of 2,6,7
27,1,8:49.0,,Offensive rebound by Team,6,7
28,1,8:49.0,,J. Okafor makes free throw 2 of 2,6,8
29,1,8:31.0,J. Wall makes 2-pt jump shot from 12 ft,,8,8
30,1,8:09.0,,T. McConnell misses 2-pt layup from 2 ft,8,8
31,1,8:08.0,Defensive rebound by M. Gortat,,8,8
32,1,8:06.0,Turnover by M. Gortat (bad pass; steal by D. Šarić),,8,8
33,1,8:04.0,,D. Šarić makes 2-pt layup from 1 ft,8,10
34,1,7:48.0,Offensive foul by M. Morris (drawn by T. McConnell),,8,10
35,1,7:48.0,Turnover by M. Morris (offensive foul),,8,10
36,1,7:32.0,,D. Šarić misses 2-pt jump shot from 19 ft,8,10
37,1,7:31.0,Defensive rebound by M. Morris,,8,10
38,1,7:25.0,J. Wall makes 2-pt jump shot from 18 ft,,10,10
39,1,7:08.0,,R. Covington makes 2-pt layup from 1 ft (assist by D. Šarić),10,12
40,1,6:55.0,Personal foul by J. Okafor (drawn by M. Gortat),,10,12
41,1,6:49.0,B. Beal misses 2-pt jump shot from 18 ft,,10,12
42,1,6:48.0,Offensive rebound by M. Gortat,,10,12
43,1,6:46.0,M. Gortat makes 2-pt layup at rim,,12,12
44,1,6:36.0,,R. Covington misses 3-pt jump shot from 25 ft,12,12
45,1,6:34.0,Defensive rebound by J. Wall,,12,12
46,1,6:31.0,B. Beal makes 2-pt layup from 1 ft (assist by J. Wall),,14,12
47,1,6:30.0,,Philadelphia full timeout,14,12
48,1,6:06.0,,G. Henderson makes 2-pt jump shot from 10 ft (assist by D. Šarić),14,14
49,1,6:01.0,Shooting foul by T. McConnell (drawn by J. Wall),,14,14
50,1,6:01.0,J. Wall makes free throw 1 of 2,,15,14
51,1,6:01.0,,R. Holmes enters the game for J. Okafor,15,14
52,1,6:01.0,J. Wall makes free throw 2 of 2,,16,14
53,1,5:49.0,,R. Covington makes 2-pt layup from 1 ft (assist by T. McConnell),16,16
54,1,5:29.0,M. Morris misses 2-pt jump shot from 11 ft,,16,16
55,1,5:28.0,,Defensive rebound by D. Šarić,16,16
56,1,5:23.0,,D. Šarić misses 2-pt layup from 2 ft (block by J. Wall),16,16
57,1,5:20.0,,Offensive rebound by T. McConnell,16,16
58,1,5:18.0,,G. Henderson makes 3-pt jump shot from 25 ft (assist by T. McConnell),16,19
59,1,4:57.0,O. Porter misses 2-pt jump shot from 5 ft,,16,19
60,1,4:53.0,Offensive rebound by M. Morris,,16,19
61,1,4:53.0,M. Morris misses 2-pt layup from 1 ft,,16,19
62,1,4:51.0,,Defensive rebound by D. Šarić,16,19
63,1,4:51.0,,Turnover by T. McConnell (bad pass; steal by O. Porter),16,19
64,1,4:45.0,O. Porter makes 2-pt layup from 2 ft (assist by J. Wall),,18,19
65,1,4:32.0,,R. Covington misses 3-pt jump shot from 26 ft,18,19
66,1,4:31.0,Defensive rebound by M. Gortat,,18,19
67,1,4:29.0,Turnover by M. Gortat (bad pass; steal by T. McConnell),,18,19
68,1,4:24.0,,T. McConnell misses 2-pt jump shot from 21 ft,18,19
69,1,4:20.0,Defensive rebound by J. Wall,,18,19
70,1,4:14.0,M. Gortat misses 2-pt layup from 2 ft,,18,19
71,1,4:12.0,,Defensive rebound by R. Holmes,18,19
72,1,3:56.0,,R. Holmes misses 3-pt jump shot from 25 ft,18,19
73,1,3:54.0,Defensive rebound by M. Morris,,18,19
74,1,3:48.0,Shooting foul by G. Henderson (drawn by B. Beal),,18,19
75,1,3:48.0,B. Beal makes free throw 1 of 2,,19,19
76,1,3:48.0,B. Bogdanović enters the game for M. Morris,,19,19
77,1,3:48.0,I. Mahinmi enters the game for M. Gortat,,19,19
78,1,3:48.0,,S. Rodríguez enters the game for R. Covington,19,19
79,1,3:48.0,,N. Stauskas enters the game for G. Henderson,19,19
80,1,3:48.0,,T. Luwawu-Cabarrot enters the game for T. McConnell,19,19
81,1,3:48.0,B. Beal makes free throw 2 of 2,,20,19
82,1,3:27.0,,S. Rodríguez misses 3-pt jump shot from 26 ft,20,19
83,1,3:26.0,Defensive rebound by B. Beal,,20,19
84,1,3:20.0,Shooting foul by T. Luwawu-Cabarrot (drawn by I. Mahinmi),,20,19
85,1,3:20.0,I. Mahinmi misses free throw 1 of 2,,20,19
86,1,3:20.0,Offensive rebound by Team,,20,19
87,1,3:20.0,I. Mahinmi misses free throw 2 of 2,,20,19
88,1,3:18.0,,Defensive rebound by D. Šarić,20,19
89,1,3:03.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft (block by J. Wall),20,19
90,1,3:01.0,Defensive rebound by B. Bogdanović,,20,19
91,1,3:00.0,Personal foul by R. Holmes (drawn by I. Mahinmi),,20,19
92,1,3:00.0,I. Mahinmi makes free throw 1 of 2,,21,19
93,1,3:00.0,I. Mahinmi misses free throw 2 of 2,,21,19
94,1,3:00.0,K. Oubre enters the game for O. Porter,,21,19
95,1,2:59.0,,Defensive rebound by N. Stauskas,21,19
96,1,2:47.0,,R. Holmes makes 2-pt dunk at rim (assist by N. Stauskas),21,21
97,1,2:31.0,B. Bogdanović misses 2-pt jump shot from 9 ft,,21,21
98,1,2:28.0,,Defensive rebound by R. Holmes,21,21
99,1,2:09.0,,N. Stauskas misses 2-pt jump shot from 20 ft,21,21
100,1,2:06.0,Defensive rebound by I. Mahinmi,,21,21
101,1,1:59.0,J. Wall misses 2-pt jump shot from 16 ft,,21,21
102,1,1:58.0,,Defensive rebound by D. Šarić,21,21
103,1,1:51.0,,Turnover by D. Šarić (bad pass),21,21
104,1,1:51.0,Washington full timeout,,21,21
105,1,1:51.0,,R. Covington enters the game for D. Šarić,21,21
106,1,1:51.0,T. Burke enters the game for B. Beal,,21,21
107,1,1:41.0,J. Wall makes 2-pt dunk at rim,,23,21
108,1,1:41.0,Shooting foul by T. Luwawu-Cabarrot (drawn by J. Wall),,23,21
109,1,1:41.0,J. Wall makes free throw 1 of 1,,24,21
110,1,1:26.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 24 ft (assist by S. Rodríguez),24,24
111,1,1:08.0,Def 3 sec tech foul by R. Holmes,,24,24
112,1,1:08.0,J. Wall makes technical free throw,,25,24
113,1,0:59.0,T. Burke misses 2-pt jump shot from 15 ft,,25,24
114,1,0:58.0,,Defensive rebound by R. Covington,25,24
115,1,0:52.0,,Personal foul by I. Mahinmi (drawn by S. Rodríguez),25,24
116,1,0:43.0,,Shooting block foul by T. Burke (drawn by N. Stauskas),25,24
117,1,0:43.0,,N. Stauskas makes free throw 1 of 2,25,25
118,1,0:43.0,,N. Stauskas makes free throw 2 of 2,25,26
