,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ORLANDO_ACTION,MILWAUKEE_SCORE,ORLANDO_SCORE
131,2,9:40.0,M. Teletović misses 3-pt jump shot from 23 ft,,38,33
132,2,9:38.0,,Defensive rebound by N. Vučević,38,33
133,2,9:26.0,,B. Biyombo makes 2-pt hook shot from 8 ft (assist by N. Vučević),38,35
134,2,9:12.0,J. Henson makes 2-pt hook shot from 7 ft (assist by M. Teletović),,40,35
135,2,8:59.0,,Shooting foul by M. Teletović (drawn by N. Vučević),40,35
136,2,8:59.0,Official timeout,,40,35
137,2,8:59.0,,N. Vučević makes free throw 1 of 2,40,36
138,2,8:59.0,,N. Vučević makes free throw 2 of 2,40,37
139,2,8:43.0,M. Teletović makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),,43,37
140,2,8:18.0,,A. Gordon misses 2-pt jump shot from 17 ft,43,37
141,2,8:17.0,Defensive rebound by J. Henson,,43,37
142,2,8:13.0,Turnover by G. Antetokounmpo (bad pass; steal by E. Payton),,43,37
143,2,8:10.0,,Personal foul by M. Teletović (drawn by E. Payton),43,37
144,2,8:00.0,,Turnover by C. Watson (bad pass; steal by M. Dellavedova),43,37
145,2,7:52.0,J. Terry misses 3-pt jump shot from 23 ft,,43,37
146,2,7:51.0,,Defensive rebound by N. Vučević,43,37
147,2,7:42.0,,E. Payton makes 2-pt jump shot from 7 ft,43,39
148,2,7:23.0,M. Teletović misses 3-pt jump shot from 25 ft,,43,39
149,2,7:22.0,,Defensive rebound by N. Vučević,43,39
150,2,7:09.0,,C. Watson misses 2-pt jump shot from 12 ft,43,39
151,2,7:08.0,Defensive rebound by Team,,43,39
152,2,6:56.0,Personal foul by E. Payton (drawn by G. Antetokounmpo),,43,39
153,2,6:56.0,J. Parker enters the game for M. Teletović,,43,39
154,2,6:56.0,T. Snell enters the game for J. Terry,,43,39
155,2,6:56.0,,S. Ibaka enters the game for N. Vučević,43,39
156,2,6:47.0,J. Henson makes 2-pt hook shot from 7 ft (assist by M. Dellavedova),,45,39
157,2,6:22.0,,B. Biyombo misses 2-pt jump shot from 12 ft (block by J. Henson),45,39
158,2,6:20.0,Defensive rebound by J. Parker,,45,39
159,2,6:12.0,Turnover by G. Antetokounmpo (lost ball; steal by B. Biyombo),,45,39
160,2,6:09.0,,Personal foul by G. Antetokounmpo (drawn by E. Payton),45,39
161,2,5:58.0,,B. Biyombo misses 2-pt layup from 1 ft,45,39
162,2,5:57.0,Defensive rebound by T. Snell,,45,39
163,2,5:43.0,J. Henson misses 2-pt dunk at rim,,45,39
164,2,5:42.0,,Defensive rebound by S. Ibaka,45,39
165,2,5:38.0,,Shooting foul by T. Snell (drawn by C. Watson),45,39
166,2,5:38.0,,Orlando full timeout,45,39
167,2,5:38.0,,C. Watson makes free throw 1 of 2,45,40
168,2,5:38.0,M. Beasley enters the game for G. Antetokounmpo,,45,39
169,2,5:38.0,,E. Fournier enters the game for A. Gordon,45,39
170,2,5:38.0,,C. Watson makes free throw 2 of 2,45,41
171,2,5:23.0,T. Snell makes 2-pt jump shot from 8 ft (assist by J. Parker),,47,41
172,2,5:04.0,,E. Fournier misses 3-pt jump shot from 26 ft,47,41
173,2,5:02.0,Defensive rebound by Team,,47,41
174,2,5:02.0,M. Brogdon enters the game for M. Dellavedova,,47,41
175,2,4:48.0,J. Henson makes 2-pt layup from 3 ft (assist by J. Parker),,49,41
176,2,4:36.0,,E. Payton misses 2-pt jump shot from 19 ft,49,41
177,2,4:34.0,Defensive rebound by J. Parker,,49,41
178,2,4:30.0,Turnover by J. Parker (lost ball; steal by C. Watson),,49,41
179,2,4:05.0,,E. Fournier makes 2-pt jump shot from 8 ft,49,43
180,2,3:41.0,M. Beasley makes 2-pt layup from 3 ft,,51,43
181,2,3:18.0,,S. Ibaka makes 2-pt jump shot from 13 ft (assist by E. Fournier),51,45
182,2,3:00.0,J. Parker misses 3-pt jump shot from 25 ft,,51,45
183,2,2:59.0,,Defensive rebound by C. Watson,51,45
184,2,2:55.0,,S. Ibaka misses 2-pt dunk at rim,51,45
185,2,2:53.0,Defensive rebound by J. Henson,,51,45
186,2,2:48.0,Personal foul by E. Fournier (drawn by M. Beasley),,51,45
187,2,2:48.0,Milwaukee full timeout,,51,45
188,2,2:48.0,M. Plumlee enters the game for J. Henson,,51,45
189,2,2:48.0,,N. Vučević enters the game for B. Biyombo,51,45
190,2,2:48.0,,D. Augustin enters the game for E. Payton,51,45
191,2,2:48.0,,A. Gordon enters the game for C. Watson,51,45
192,2,2:43.0,M. Beasley makes 2-pt jump shot from 13 ft,,53,45
193,2,2:28.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by D. Augustin),53,48
194,2,2:16.0,Turnover by M. Beasley (bad pass; steal by E. Fournier),,53,48
195,2,2:03.0,,N. Vučević makes 2-pt hook shot from 7 ft (assist by E. Fournier),53,50
196,2,1:57.0,M. Dellavedova enters the game for M. Brogdon,,53,50
197,2,1:57.0,M. Teletović enters the game for J. Parker,,53,50
198,2,1:53.0,M. Beasley makes 2-pt hook shot from 5 ft,,55,50
199,2,1:37.0,,E. Fournier misses 3-pt jump shot from 25 ft,55,50
200,2,1:36.0,,Offensive rebound by Team,55,50
201,2,1:30.0,,Turnover by E. Fournier (lost ball),55,50
202,2,1:19.0,M. Teletović misses 3-pt jump shot from 25 ft,,55,50
203,2,1:18.0,,Defensive rebound by E. Fournier,55,50
204,2,1:00.0,,A. Gordon misses 3-pt jump shot from 25 ft,55,50
205,2,0:59.0,Defensive rebound by M. Beasley,,55,50
206,2,0:43.0,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by M. Plumlee),,58,50
207,2,0:43.0,,Orlando full timeout,58,50
208,2,0:35.0,,E. Fournier misses 3-pt jump shot from 27 ft,58,50
209,2,0:33.0,Defensive rebound by M. Beasley,,58,50
210,2,0:21.0,M. Plumlee misses 2-pt dunk at rim,,58,50
211,2,0:19.0,Offensive rebound by M. Teletović,,58,50
212,2,0:12.0,M. Beasley misses 2-pt jump shot from 16 ft,,58,50
213,2,0:11.0,,Defensive rebound by N. Vučević,58,50
214,2,0:03.0,,Shooting foul by M. Plumlee (drawn by E. Fournier),58,50
215,2,0:03.0,,E. Fournier makes free throw 1 of 2,58,51
216,2,0:03.0,,E. Fournier makes free throw 2 of 2,58,52
217,3,11:42.0,,E. Fournier makes 2-pt jump shot from 11 ft (assist by D. Augustin),58,54
218,3,11:27.0,Personal foul by A. Gordon (drawn by J. Henson),,58,54
219,3,11:21.0,G. Antetokounmpo misses 2-pt hook shot from 6 ft,,58,54
220,3,11:20.0,,Defensive rebound by A. Gordon,58,54
221,3,11:10.0,,D. Augustin makes 2-pt jump shot from 17 ft,58,56
222,3,10:56.0,T. Snell misses 3-pt jump shot from 25 ft,,58,56
223,3,10:54.0,,Defensive rebound by Team,58,56
224,3,10:36.0,,E. Fournier misses 2-pt jump shot from 21 ft,58,56
225,3,10:34.0,Defensive rebound by J. Parker,,58,56
226,3,10:23.0,T. Snell makes 2-pt layup from 3 ft (assist by G. Antetokounmpo),,60,56
227,3,10:06.0,,A. Gordon misses 2-pt jump shot from 18 ft,60,56
228,3,10:05.0,Defensive rebound by T. Snell,,60,56
229,3,9:59.0,Offensive foul by G. Antetokounmpo (drawn by E. Fournier),,60,56
230,3,9:59.0,Turnover by G. Antetokounmpo (offensive foul),,60,56
231,3,9:41.0,,A. Gordon misses 2-pt hook shot from 7 ft,60,56
232,3,9:40.0,Defensive rebound by G. Antetokounmpo,,60,56
233,3,9:33.0,J. Parker misses 2-pt layup from 3 ft,,60,56
234,3,9:31.0,,Defensive rebound by A. Gordon,60,56
235,3,9:24.0,,S. Ibaka makes 2-pt jump shot from 13 ft (assist by A. Gordon),60,58
236,3,9:12.0,Turnover by G. Antetokounmpo (bad pass),,60,58
237,3,8:53.0,,B. Biyombo misses 2-pt layup from 3 ft,60,58
238,3,8:52.0,Defensive rebound by G. Antetokounmpo,,60,58
239,3,8:46.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,60,58
240,3,8:45.0,,Defensive rebound by S. Ibaka,60,58
241,3,8:39.0,,E. Fournier makes 2-pt layup from 2 ft,60,60
242,3,8:18.0,J. Parker misses 2-pt jump shot from 23 ft,,60,60
243,3,8:17.0,,Defensive rebound by D. Augustin,60,60
244,3,8:10.0,,A. Gordon misses 3-pt jump shot from 24 ft,60,60
245,3,8:10.0,Defensive rebound by G. Antetokounmpo,,60,60
246,3,8:10.0,Milwaukee full timeout,,60,60
247,3,7:54.0,G. Antetokounmpo misses 2-pt layup from 2 ft (block by S. Ibaka),,60,60
248,3,7:54.0,Offensive rebound by Team,,60,60
249,3,7:47.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,60,60
250,3,7:46.0,,Defensive rebound by B. Biyombo,60,60
251,3,7:31.0,,A. Gordon misses 2-pt layup from 2 ft (block by G. Antetokounmpo),60,60
252,3,7:29.0,,Offensive rebound by A. Gordon,60,60
253,3,7:28.0,,A. Gordon misses 2-pt layup from 2 ft (block by G. Antetokounmpo),60,60
254,3,7:25.0,Defensive rebound by T. Snell,,60,60
255,3,7:20.0,J. Parker makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),,63,60
256,3,7:03.0,,S. Ibaka makes 2-pt jump shot from 18 ft (assist by D. Augustin),63,62
257,3,6:48.0,M. Dellavedova misses 2-pt jump shot from 7 ft,,63,62
258,3,6:46.0,Offensive rebound by J. Henson,,63,62
259,3,6:42.0,J. Henson makes 2-pt dunk at rim,,65,62
260,3,6:19.0,,D. Augustin misses 3-pt jump shot from 26 ft,65,62
261,3,6:17.0,,Offensive rebound by E. Fournier,65,62
262,3,6:01.0,,S. Ibaka misses 3-pt jump shot from 25 ft,65,62
263,3,6:00.0,Defensive rebound by T. Snell,,65,62
264,3,5:48.0,Shooting foul by S. Ibaka (drawn by J. Parker),,65,62
265,3,5:48.0,J. Parker makes 2-pt layup from 3 ft (assist by M. Dellavedova),,67,62
266,3,5:48.0,J. Parker misses free throw 1 of 1,,67,62
267,3,5:48.0,G. Monroe enters the game for J. Henson,,67,62
268,3,5:48.0,M. Brogdon enters the game for M. Dellavedova,,67,62
269,3,5:48.0,,N. Vučević enters the game for B. Biyombo,67,62
270,3,5:47.0,,Defensive rebound by S. Ibaka,67,62
271,3,5:24.0,,Turnover by Team (shot clock),67,62
272,3,5:09.0,G. Monroe makes 2-pt jump shot from 19 ft (assist by J. Parker),,69,62
273,3,5:09.0,,Orlando full timeout,69,62
274,3,5:09.0,,E. Payton enters the game for A. Gordon,69,62
275,3,5:09.0,,C. Watson enters the game for D. Augustin,69,62
276,3,4:57.0,,E. Fournier makes 3-pt jump shot from 23 ft (assist by N. Vučević),69,65
277,3,4:35.0,Shooting foul by N. Vučević (drawn by G. Antetokounmpo),,69,65
278,3,4:35.0,G. Antetokounmpo makes free throw 1 of 2,,70,65
279,3,4:35.0,G. Antetokounmpo misses free throw 2 of 2,,70,65
280,3,4:35.0,J. Terry enters the game for J. Parker,,70,65
281,3,4:34.0,,Defensive rebound by S. Ibaka,70,65
282,3,4:10.0,,S. Ibaka misses 3-pt jump shot from 25 ft,70,65
283,3,4:08.0,Defensive rebound by J. Terry,,70,65
284,3,3:58.0,G. Monroe misses 2-pt layup from 3 ft (block by S. Ibaka),,70,65
285,3,3:56.0,Offensive rebound by G. Monroe,,70,65
286,3,3:50.0,T. Snell makes 2-pt hook shot from 6 ft,,72,65
287,3,3:37.0,,E. Fournier misses 3-pt jump shot from 24 ft,72,65
288,3,3:36.0,,Offensive rebound by N. Vučević,72,65
289,3,3:31.0,,S. Ibaka misses 3-pt jump shot from 25 ft,72,65
290,3,3:30.0,Defensive rebound by G. Monroe,,72,65
291,3,3:21.0,T. Snell misses 3-pt jump shot from 25 ft,,72,65
292,3,3:20.0,,Defensive rebound by N. Vučević,72,65
293,3,3:09.0,,N. Vučević misses 2-pt jump shot from 20 ft,72,65
294,3,3:07.0,Defensive rebound by G. Antetokounmpo,,72,65
295,3,2:52.0,,Loose ball foul by C. Watson (drawn by M. Brogdon),72,65
296,3,2:43.0,G. Monroe makes 2-pt hook shot from 6 ft (assist by M. Brogdon),,74,65
297,3,2:22.0,,E. Fournier makes 2-pt layup from 3 ft,74,67
298,3,1:57.0,T. Snell misses 3-pt jump shot from 23 ft,,74,67
299,3,1:56.0,,Defensive rebound by E. Payton,74,67
300,3,1:51.0,,Personal foul by M. Brogdon (drawn by E. Payton),74,67
301,3,1:51.0,,B. Biyombo enters the game for S. Ibaka,74,67
302,3,1:51.0,M. Dellavedova enters the game for T. Snell,,74,67
303,3,1:41.0,,E. Fournier makes 2-pt hook shot at rim (assist by B. Biyombo),74,69
304,3,1:20.0,M. Brogdon misses 3-pt jump shot from 25 ft,,74,69
305,3,1:19.0,,Defensive rebound by N. Vučević,74,69
306,3,1:13.0,,Turnover by C. Watson (lost ball; steal by G. Antetokounmpo),74,69
307,3,1:07.0,J. Terry misses 2-pt jump shot from 10 ft,,74,69
308,3,1:05.0,Offensive rebound by G. Monroe,,74,69
309,3,0:51.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,74,69
310,3,0:50.0,,Defensive rebound by N. Vučević,74,69
311,3,0:42.0,,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Payton),74,71
312,3,0:29.0,G. Antetokounmpo makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),,77,71
313,3,0:17.0,,Shooting foul by M. Dellavedova (drawn by B. Biyombo),77,71
314,3,0:17.0,,B. Biyombo makes free throw 1 of 2,77,72
315,3,0:17.0,,B. Biyombo misses free throw 2 of 2,77,72
316,3,0:17.0,,A. Gordon enters the game for N. Vučević,77,72
317,3,0:16.0,Defensive rebound by G. Antetokounmpo,,77,72
318,3,0:05.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Dellavedova),,79,72
319,3,0:01.0,,E. Payton misses 3-pt jump shot from 33 ft,79,72
320,3,0:00.0,Defensive rebound by M. Brogdon,,79,72
321,4,11:44.0,G. Monroe misses 2-pt hook shot from 6 ft,,79,72
322,4,11:43.0,,Defensive rebound by N. Vučević,79,72
323,4,11:29.0,,N. Vučević misses 2-pt jump shot from 20 ft,79,72
324,4,11:27.0,Defensive rebound by M. Beasley,,79,72
325,4,11:21.0,M. Beasley makes 2-pt layup from 1 ft,,81,72
326,4,11:07.0,,E. Payton makes 3-pt jump shot from 26 ft (assist by A. Gordon),81,75
327,4,10:53.0,M. Brogdon misses 2-pt jump shot from 17 ft,,81,75
328,4,10:52.0,,Defensive rebound by N. Vučević,81,75
329,4,10:45.0,,E. Payton makes 2-pt layup from 3 ft,81,77
330,4,10:29.0,M. Beasley makes 2-pt layup from 1 ft (assist by M. Brogdon),,83,77
331,4,10:14.0,,C. Watson misses 2-pt jump shot from 19 ft,83,77
332,4,10:13.0,,Offensive rebound by B. Biyombo,83,77
333,4,10:09.0,,C. Watson misses 3-pt jump shot from 25 ft,83,77
334,4,10:08.0,,Offensive rebound by A. Gordon,83,77
335,4,9:58.0,,C. Watson misses 3-pt jump shot from 25 ft,83,77
336,4,9:56.0,,Offensive rebound by N. Vučević,83,77
337,4,9:56.0,,N. Vučević makes 2-pt layup from 2 ft,83,79
338,4,9:30.0,Shooting foul by N. Vučević (drawn by G. Monroe),,83,79
339,4,9:30.0,G. Monroe misses free throw 1 of 2,,83,79
340,4,9:30.0,Offensive rebound by Team,,83,79
341,4,9:30.0,M. Dellavedova enters the game for J. Terry,,83,79
342,4,9:30.0,G. Monroe makes free throw 2 of 2,,84,79
343,4,9:08.0,,Turnover by B. Biyombo (bad pass; steal by M. Brogdon),84,79
344,4,9:06.0,,Violation by A. Gordon (def goaltending),84,79
345,4,9:06.0,M. Brogdon makes 2-pt layup from 2 ft,,86,79
346,4,8:53.0,,N. Vučević makes 2-pt hook shot from 9 ft (assist by E. Payton),86,81
347,4,8:37.0,M. Beasley misses 2-pt layup from 3 ft (block by B. Biyombo),,86,81
348,4,8:34.0,,Defensive rebound by B. Biyombo,86,81
349,4,8:18.0,,C. Watson misses 2-pt layup from 2 ft,86,81
350,4,8:15.0,Defensive rebound by G. Monroe,,86,81
351,4,8:04.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,86,81
352,4,8:02.0,Offensive rebound by M. Beasley,,86,81
353,4,7:57.0,M. Dellavedova misses 2-pt layup from 2 ft (block by N. Vučević),,86,81
354,4,7:56.0,,Defensive rebound by E. Payton,86,81
355,4,7:52.0,,Shooting foul by M. Brogdon (drawn by E. Payton),86,81
356,4,7:52.0,Official timeout,,86,81
357,4,7:52.0,,E. Payton makes free throw 1 of 2,86,82
358,4,7:52.0,J. Parker enters the game for M. Brogdon,,86,81
359,4,7:52.0,T. Snell enters the game for M. Beasley,,86,81
360,4,7:52.0,J. Henson enters the game for G. Monroe,,86,81
361,4,7:52.0,,E. Fournier enters the game for A. Gordon,86,81
362,4,7:52.0,,D. Augustin enters the game for C. Watson,86,81
363,4,7:52.0,,E. Payton makes free throw 2 of 2,86,83
364,4,7:37.0,Personal foul by N. Vučević (drawn by J. Henson),,86,83
365,4,7:27.0,M. Dellavedova makes 2-pt jump shot from 23 ft (assist by J. Parker),,88,83
366,4,7:05.0,,N. Vučević misses 2-pt hook shot from 10 ft,88,83
367,4,7:03.0,Defensive rebound by J. Parker,,88,83
368,4,6:53.0,J. Parker misses 2-pt jump shot from 19 ft,,88,83
369,4,6:52.0,,Defensive rebound by E. Payton,88,83
370,4,6:38.0,,N. Vučević makes 3-pt jump shot from 26 ft (assist by E. Fournier),88,86
371,4,6:22.0,J. Henson makes 2-pt layup from 2 ft (assist by M. Dellavedova),,90,86
372,4,6:02.0,,N. Vučević misses 3-pt jump shot from 25 ft,90,86
373,4,6:00.0,Defensive rebound by J. Parker,,90,86
374,4,5:47.0,M. Teletović makes 3-pt jump shot from 24 ft (assist by J. Henson),,93,86
375,4,5:47.0,,Orlando full timeout,93,86
376,4,5:47.0,,S. Ibaka enters the game for N. Vučević,93,86
