,QUARTER,TIME_REMAINING,DALLAS_ACTION,ORLANDO_ACTION,DALLAS_SCORE,ORLANDO_SCORE
72,1,4:07.0,,B. Biyombo enters the game for N. Vučević,9,10
73,1,3:52.0,D. Powell misses 2-pt jump shot from 18 ft,,9,10
74,1,3:51.0,,Defensive rebound by S. Ibaka,9,10
75,1,3:35.0,,S. Ibaka makes 3-pt jump shot from 24 ft (assist by E. Payton),9,13
76,1,3:33.0,Dallas full timeout,,9,13
77,1,3:33.0,S. Curry enters the game for W. Matthews,,9,13
78,1,3:23.0,Turnover by J. Gibson (lost ball; steal by S. Ibaka),,9,13
79,1,3:13.0,,A. Gordon misses 2-pt dunk at rim,9,13
80,1,3:12.0,Defensive rebound by J. Gibson,,9,13
81,1,3:02.0,J. Anderson misses 2-pt jump shot from 12 ft,,9,13
82,1,3:02.0,Offensive rebound by A. Bogut,,9,13
83,1,3:02.0,A. Bogut makes 2-pt layup from 2 ft,,11,13
84,1,2:45.0,,E. Fournier makes 2-pt jump shot from 4 ft,11,15
85,1,2:28.0,Shooting foul by S. Ibaka (drawn by D. Powell),,11,15
86,1,2:28.0,D. Powell makes free throw 1 of 3,,12,15
87,1,2:28.0,D. Powell makes free throw 2 of 3,,13,15
88,1,2:28.0,,D. Augustin enters the game for E. Payton,13,15
89,1,2:28.0,,D. Rudež enters the game for S. Ibaka,13,15
90,1,2:28.0,H. Barnes enters the game for A. Bogut,,13,15
91,1,2:28.0,D. Powell makes free throw 3 of 3,,14,15
92,1,2:10.0,,D. Augustin misses 2-pt jump shot from 21 ft,14,15
93,1,2:07.0,,Offensive rebound by E. Fournier,14,15
94,1,2:01.0,,E. Fournier misses 2-pt jump shot from 16 ft,14,15
95,1,2:01.0,Defensive rebound by J. Gibson,,14,15
96,1,1:45.0,J. Gibson misses 3-pt jump shot from 24 ft,,14,15
97,1,1:45.0,,Defensive rebound by E. Fournier,14,15
98,1,1:36.0,,A. Gordon misses 2-pt jump shot from 17 ft,14,15
99,1,1:36.0,Defensive rebound by H. Barnes,,14,15
100,1,1:20.0,H. Barnes misses 2-pt jump shot from 19 ft,,14,15
101,1,1:20.0,,Defensive rebound by B. Biyombo,14,15
102,1,1:09.0,,Personal foul by J. Gibson (drawn by B. Biyombo),14,15
103,1,1:00.0,,E. Fournier misses 2-pt layup from 2 ft,14,15
104,1,1:00.0,,Offensive rebound by B. Biyombo,14,15
105,1,1:00.0,,B. Biyombo makes 2-pt dunk at rim,14,17
106,1,0:56.0,Dallas full timeout,,14,17
107,1,0:56.0,W. Matthews enters the game for J. Gibson,,14,17
108,1,0:49.0,S. Curry makes 2-pt jump shot from 12 ft,,16,17
109,1,0:36.0,,B. Biyombo misses 2-pt jump shot from 5 ft (block by J. Anderson),16,17
110,1,0:35.0,,Offensive rebound by B. Biyombo,16,17
111,1,0:31.0,,A. Gordon misses 3-pt jump shot from 23 ft,16,17
112,1,0:31.0,Defensive rebound by H. Barnes,,16,17
113,1,0:10.0,J. Anderson misses 3-pt jump shot from 25 ft,,16,17
114,1,0:07.0,,Defensive rebound by Team,16,17
115,1,0:00.0,,E. Fournier misses 3-pt jump shot from 27 ft,16,17
116,1,0:00.0,,Offensive rebound by Team,16,17
117,2,11:46.0,,Personal foul by J. Anderson (drawn by A. Gordon),16,17
118,2,11:33.0,,Shooting foul by H. Barnes (drawn by D. Augustin),16,17
119,2,11:33.0,,D. Augustin makes free throw 1 of 2,16,18
120,2,11:33.0,,D. Augustin makes free throw 2 of 2,16,19
121,2,11:23.0,H. Barnes misses 2-pt layup from 2 ft,,16,19
122,2,11:22.0,Offensive rebound by D. Powell,,16,19
123,2,11:21.0,Shooting foul by A. Gordon (drawn by D. Powell),,16,19
124,2,11:21.0,D. Powell makes free throw 1 of 2,,17,19
125,2,11:21.0,D. Powell misses free throw 2 of 2,,17,19
126,2,11:20.0,,Defensive rebound by Team,17,19
127,2,11:17.0,Loose ball foul by J. Anderson (drawn by A. Gordon),,17,19
128,2,11:08.0,,D. Rudež misses 3-pt jump shot from 25 ft,17,19
129,2,11:06.0,Defensive rebound by N. Brussino,,17,19
130,2,10:57.0,Personal block foul by D. Rudež (drawn by D. Powell),,17,19
131,2,10:51.0,D. Powell misses 2-pt jump shot from 19 ft,,17,19
132,2,10:49.0,,Defensive rebound by A. Gordon,17,19
133,2,10:25.0,,C. Watson makes 2-pt jump shot from 15 ft,17,21
134,2,10:19.0,N. Brussino makes 3-pt jump shot from 26 ft (assist by S. Curry),,20,21
135,2,10:08.0,,Shooting foul by D. Powell (drawn by B. Biyombo),20,21
136,2,10:08.0,,B. Biyombo makes free throw 1 of 2,20,22
137,2,10:08.0,A. Bogut enters the game for D. Powell,,20,22
138,2,10:08.0,,B. Biyombo makes free throw 2 of 2,20,23
139,2,9:57.0,N. Brussino makes 2-pt jump shot from 19 ft (assist by S. Curry),,22,23
140,2,9:42.0,,C. Watson misses 2-pt layup from 2 ft (block by A. Bogut),22,23
141,2,9:42.0,,Offensive rebound by Team,22,23
142,2,9:29.0,,D. Augustin makes 2-pt jump shot from 20 ft,22,25
143,2,9:10.0,Turnover by N. Brussino (step out of bounds),,22,25
144,2,9:02.0,,Personal foul by N. Brussino (drawn by C. Watson),22,25
145,2,9:02.0,,C. Watson makes free throw 1 of 2,22,26
146,2,9:02.0,J. Gibson enters the game for S. Curry,,22,26
147,2,9:02.0,,C. Watson makes free throw 2 of 2,22,27
148,2,8:42.0,J. Anderson makes 2-pt jump shot from 7 ft,,24,27
149,2,8:42.0,Shooting foul by D. Rudež (drawn by J. Anderson),,24,27
150,2,8:42.0,Official timeout,,24,27
151,2,8:42.0,D. Powell enters the game for H. Barnes,,24,27
152,2,8:42.0,J. Anderson makes free throw 1 of 1,,25,27
153,2,8:20.0,,D. Augustin makes 2-pt jump shot from 21 ft,25,29
154,2,8:03.0,N. Brussino misses 2-pt dunk at rim (block by B. Biyombo),,25,29
155,2,8:02.0,,Defensive rebound by D. Augustin,25,29
156,2,7:55.0,,D. Augustin misses 3-pt jump shot from 26 ft,25,29
157,2,7:54.0,Defensive rebound by D. Powell,,25,29
158,2,7:50.0,,N. Vučević enters the game for D. Rudež,25,29
159,2,7:36.0,J. Anderson misses 3-pt jump shot from 27 ft,,25,29
160,2,7:36.0,,Defensive rebound by B. Biyombo,25,29
161,2,7:29.0,,Shooting foul by A. Bogut (drawn by B. Biyombo),25,29
162,2,7:29.0,,B. Biyombo makes free throw 1 of 2,25,30
163,2,7:29.0,W. Matthews enters the game for J. Anderson,,25,30
164,2,7:29.0,,B. Biyombo makes free throw 2 of 2,25,31
165,2,7:12.0,J. Gibson misses 3-pt jump shot from 27 ft,,25,31
166,2,7:12.0,,Defensive rebound by B. Biyombo,25,31
167,2,7:04.0,,Turnover by D. Augustin (bad pass; steal by D. Powell),25,31
168,2,6:46.0,D. Powell misses 2-pt layup from 1 ft (block by B. Biyombo),,25,31
169,2,6:45.0,,Defensive rebound by N. Vučević,25,31
170,2,6:37.0,,C. Watson makes 3-pt jump shot from 25 ft,25,34
171,2,6:37.0,Dallas full timeout,,25,34
172,2,6:37.0,,J. Green enters the game for A. Gordon,25,34
173,2,6:37.0,S. Curry enters the game for D. Powell,,25,34
174,2,6:37.0,H. Barnes enters the game for N. Brussino,,25,34
175,2,6:12.0,W. Matthews makes 2-pt jump shot from 20 ft,,27,34
176,2,5:51.0,,J. Green misses 3-pt jump shot from 25 ft,27,34
177,2,5:50.0,,Offensive rebound by N. Vučević,27,34
178,2,5:50.0,,B. Biyombo makes 2-pt layup from 1 ft,27,36
179,2,5:50.0,,Shooting foul by J. Gibson (drawn by B. Biyombo),27,36
180,2,5:50.0,,B. Biyombo misses free throw 1 of 1,27,36
181,2,5:49.0,Defensive rebound by A. Bogut,,27,36
182,2,5:34.0,W. Matthews makes 3-pt jump shot from 24 ft,,30,36
183,2,5:10.0,,C. Watson misses 3-pt jump shot from 23 ft,30,36
184,2,5:08.0,,Offensive rebound by B. Biyombo,30,36
185,2,4:55.0,,N. Vučević misses 2-pt jump shot from 10 ft,30,36
186,2,4:55.0,,Offensive rebound by Team,30,36
187,2,4:55.0,,E. Fournier enters the game for C. Watson,30,36
188,2,4:49.0,,N. Vučević misses 2-pt hook shot from 9 ft,30,36
189,2,4:48.0,Defensive rebound by W. Matthews,,30,36
190,2,4:30.0,J. Gibson makes 3-pt jump shot from 24 ft (assist by H. Barnes),,33,36
191,2,4:30.0,,Orlando full timeout,33,36
192,2,4:30.0,,S. Ibaka enters the game for B. Biyombo,33,36
193,2,4:30.0,,E. Payton enters the game for D. Augustin,33,36
194,2,4:09.0,,S. Ibaka makes 2-pt hook shot from 4 ft,33,38
195,2,3:45.0,Turnover by J. Gibson (lost ball; steal by E. Payton),,33,38
196,2,3:40.0,,Turnover by S. Ibaka (bad pass),33,38
197,2,3:17.0,W. Matthews misses 2-pt jump shot from 23 ft,,33,38
198,2,3:17.0,,Defensive rebound by E. Fournier,33,38
199,2,3:07.0,,N. Vučević makes 2-pt hook shot from 4 ft (assist by J. Green),33,40
200,2,2:55.0,J. Gibson makes 3-pt jump shot from 26 ft (assist by A. Bogut),,36,40
201,2,2:43.0,,Turnover by N. Vučević (bad pass; steal by H. Barnes),36,40
202,2,2:27.0,W. Matthews misses 3-pt jump shot from 25 ft,,36,40
203,2,2:26.0,,Defensive rebound by S. Ibaka,36,40
204,2,2:18.0,,J. Green misses 2-pt layup from 2 ft,36,40
205,2,2:17.0,Defensive rebound by A. Bogut,,36,40
206,2,2:11.0,J. Gibson makes 3-pt jump shot from 24 ft (assist by H. Barnes),,39,40
207,2,2:11.0,,Orlando full timeout,39,40
208,2,2:11.0,,D. Augustin enters the game for N. Vučević,39,40
209,2,2:11.0,D. Finney-Smith enters the game for S. Curry,,39,40
210,2,1:49.0,,J. Green makes 2-pt hook shot from 3 ft,39,42
211,2,1:37.0,Turnover by J. Gibson (bad pass),,39,42
212,2,1:24.0,,Personal block foul by J. Gibson (drawn by D. Augustin),39,42
213,2,1:24.0,,D. Augustin makes free throw 1 of 2,39,43
214,2,1:24.0,S. Curry enters the game for J. Gibson,,39,43
215,2,1:24.0,,C. Watson enters the game for J. Green,39,43
216,2,1:24.0,,D. Augustin makes free throw 2 of 2,39,44
217,2,1:13.0,A. Bogut makes 2-pt hook shot from 9 ft (assist by S. Curry),,41,44
218,2,1:00.0,,Turnover by E. Payton (dbl dribble),41,44
219,2,0:46.0,H. Barnes makes 2-pt hook shot from 6 ft,,43,44
220,2,0:38.0,Violation by D. Finney-Smith (kicked ball),,43,44
221,2,0:31.0,,E. Fournier misses 2-pt layup from 3 ft,43,44
222,2,0:31.0,Defensive rebound by S. Curry,,43,44
223,2,0:13.0,Shooting foul by E. Fournier (drawn by H. Barnes),,43,44
224,2,0:13.0,H. Barnes makes free throw 1 of 2,,44,44
225,2,0:13.0,,J. Green enters the game for E. Payton,44,44
226,2,0:13.0,H. Barnes makes free throw 2 of 2,,45,44
227,2,0:00.0,,E. Fournier misses 2-pt layup from 1 ft,45,44
228,2,0:00.0,,Offensive rebound by Team,45,44
229,3,11:36.0,,N. Vučević misses 2-pt jump shot from 13 ft,45,44
230,3,11:35.0,,Offensive rebound by S. Ibaka,45,44
231,3,11:33.0,,Shooting foul by H. Barnes (drawn by S. Ibaka),45,44
232,3,11:33.0,,S. Ibaka misses free throw 1 of 2,45,44
233,3,11:33.0,,Offensive rebound by Team,45,44
234,3,11:33.0,,S. Ibaka makes free throw 2 of 2,45,45
235,3,11:23.0,H. Barnes makes 3-pt jump shot from 26 ft (assist by S. Curry),,48,45
236,3,11:03.0,,N. Vučević misses 2-pt layup from 2 ft (block by A. Bogut),48,45
237,3,11:03.0,Defensive rebound by A. Bogut,,48,45
238,3,10:55.0,S. Curry makes 2-pt jump shot from 23 ft,,50,45
239,3,10:47.0,,N. Vučević makes 2-pt jump shot from 21 ft (assist by E. Payton),50,47
240,3,10:28.0,S. Curry misses 3-pt jump shot from 25 ft,,50,47
241,3,10:27.0,,Defensive rebound by E. Payton,50,47
242,3,10:19.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by N. Vučević),50,50
243,3,9:55.0,Personal foul by E. Fournier (drawn by H. Barnes),,50,50
244,3,9:41.0,S. Curry misses 2-pt jump shot from 19 ft (block by E. Payton),,50,50
245,3,9:41.0,Offensive rebound by Team,,50,50
246,3,9:40.0,Turnover by Team (shot clock),,50,50
247,3,9:25.0,,S. Ibaka misses 2-pt jump shot from 17 ft,50,50
248,3,9:24.0,Defensive rebound by W. Matthews,,50,50
249,3,9:18.0,W. Matthews misses 2-pt jump shot from 8 ft,,50,50
250,3,9:18.0,,Defensive rebound by N. Vučević,50,50
251,3,9:08.0,,N. Vučević misses 3-pt jump shot from 24 ft,50,50
252,3,9:08.0,Defensive rebound by Team,,50,50
253,3,9:08.0,,Loose ball foul by S. Ibaka (drawn by D. Finney-Smith),50,50
254,3,8:48.0,S. Curry makes 3-pt jump shot from 26 ft,,53,50
255,3,8:31.0,,S. Ibaka makes 2-pt jump shot from 15 ft,53,52
256,3,8:21.0,Turnover by A. Bogut (bad pass; steal by E. Fournier),,53,52
257,3,8:09.0,,N. Vučević makes 2-pt layup from 2 ft (assist by E. Fournier),53,54
258,3,7:55.0,H. Barnes misses 2-pt jump shot from 17 ft,,53,54
259,3,7:54.0,,Defensive rebound by S. Ibaka,53,54
260,3,7:46.0,,J. Green misses 2-pt hook shot from 10 ft,53,54
261,3,7:43.0,Defensive rebound by H. Barnes,,53,54
262,3,7:34.0,S. Curry misses 2-pt layup at rim (block by E. Payton),,53,54
263,3,7:34.0,Offensive rebound by Team,,53,54
264,3,7:34.0,D. Powell enters the game for A. Bogut,,53,54
265,3,7:30.0,H. Barnes misses 2-pt jump shot from 18 ft,,53,54
266,3,7:29.0,,Defensive rebound by N. Vučević,53,54
267,3,7:12.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by J. Green),53,57
268,3,7:05.0,Dallas full timeout,,53,57
269,3,7:05.0,J. Gibson enters the game for D. Finney-Smith,,53,57
270,3,6:55.0,Turnover by W. Matthews (bad pass; steal by J. Green),,53,57
271,3,6:47.0,,J. Green makes 2-pt layup from 1 ft,53,59
272,3,6:31.0,Turnover by J. Gibson (bad pass; steal by E. Fournier),,53,59
273,3,6:28.0,,Turnover by E. Fournier (lost ball; steal by J. Gibson),53,59
274,3,6:20.0,J. Gibson misses 2-pt jump shot from 13 ft,,53,59
275,3,6:14.0,,Defensive rebound by E. Fournier,53,59
276,3,6:07.0,,Turnover by E. Payton (bad pass; steal by J. Gibson),53,59
277,3,6:01.0,J. Gibson makes 2-pt layup from 1 ft,,55,59
278,3,5:40.0,,E. Fournier misses 3-pt jump shot from 25 ft,55,59
279,3,5:38.0,,Offensive rebound by Team,55,59
280,3,5:38.0,,D. Augustin enters the game for E. Payton,55,59
281,3,5:38.0,J. Anderson enters the game for S. Curry,,55,59
282,3,5:25.0,,Personal foul by J. Gibson (drawn by D. Augustin),55,59
283,3,5:14.0,,E. Fournier misses 3-pt jump shot from 25 ft,55,59
284,3,5:13.0,,Offensive rebound by S. Ibaka,55,59
285,3,5:01.0,,N. Vučević misses 2-pt jump shot from 14 ft,55,59
286,3,5:01.0,Defensive rebound by W. Matthews,,55,59
287,3,4:46.0,D. Powell misses 2-pt jump shot from 19 ft,,55,59
288,3,4:46.0,,Defensive rebound by N. Vučević,55,59
289,3,4:35.0,,Offensive foul by J. Green (drawn by W. Matthews),55,59
290,3,4:35.0,,Turnover by J. Green (offensive foul),55,59
291,3,4:35.0,,A. Gordon enters the game for J. Green,55,59
292,3,4:35.0,,B. Biyombo enters the game for N. Vučević,55,59
293,3,4:24.0,J. Anderson makes 3-pt jump shot from 25 ft (assist by J. Gibson),,58,59
294,3,4:00.0,,B. Biyombo makes 2-pt jump shot from 5 ft (assist by D. Augustin),58,61
295,3,3:45.0,Turnover by J. Anderson (discontinued dribble),,58,61
296,3,3:30.0,,S. Ibaka misses 2-pt jump shot from 9 ft,58,61
297,3,3:30.0,Defensive rebound by J. Gibson,,58,61
298,3,3:24.0,H. Barnes misses 3-pt jump shot from 25 ft,,58,61
299,3,3:23.0,,Defensive rebound by E. Fournier,58,61
300,3,3:15.0,,Turnover by E. Fournier (bad pass; steal by H. Barnes),58,61
301,3,3:08.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by J. Gibson),,61,61
302,3,3:08.0,,Orlando full timeout,61,61
303,3,3:08.0,A. Bogut enters the game for H. Barnes,,61,61
304,3,2:49.0,,S. Ibaka makes 2-pt jump shot from 18 ft (assist by A. Gordon),61,63
305,3,2:29.0,J. Gibson misses 2-pt jump shot from 8 ft (block by B. Biyombo),,61,63
306,3,2:29.0,Offensive rebound by Team,,61,63
307,3,2:29.0,,Loose ball foul by D. Augustin (drawn by A. Bogut),61,63
308,3,2:15.0,J. Anderson misses 2-pt jump shot from 13 ft,,61,63
309,3,2:14.0,,Defensive rebound by B. Biyombo,61,63
310,3,2:00.0,,S. Ibaka makes 2-pt jump shot from 16 ft (assist by D. Augustin),61,65
311,3,1:44.0,J. Gibson makes 3-pt jump shot from 25 ft,,64,65
312,3,1:25.0,,Turnover by S. Ibaka (lost ball; steal by J. Anderson),64,65
313,3,1:12.0,W. Matthews misses 3-pt jump shot from 25 ft,,64,65
314,3,1:11.0,,Defensive rebound by A. Gordon,64,65
315,3,1:07.0,Technical foul by W. Matthews,,64,65
316,3,1:07.0,,D. Rudež enters the game for S. Ibaka,64,65
317,3,1:07.0,S. Curry enters the game for W. Matthews,,64,66
318,3,1:07.0,,E. Fournier makes technical free throw,64,66
319,3,0:54.0,,D. Augustin misses 3-pt jump shot from 24 ft,64,66
320,3,0:53.0,Defensive rebound by D. Powell,,64,66
321,3,0:42.0,Shooting foul by A. Gordon (drawn by J. Anderson),,64,66
322,3,0:42.0,J. Anderson misses free throw 1 of 2,,64,66
323,3,0:42.0,Offensive rebound by Team,,64,66
324,3,0:42.0,J. Anderson makes free throw 2 of 2,,65,66
325,3,0:29.0,,Turnover by E. Fournier (lost ball; steal by S. Curry),65,66
326,3,0:28.0,Personal foul by B. Biyombo (drawn by S. Curry),,65,66
327,3,0:28.0,S. Curry makes free throw 1 of 2,,66,66
328,3,0:28.0,S. Curry makes free throw 2 of 2,,67,66
329,3,0:10.0,,E. Fournier misses 2-pt jump shot from 18 ft,67,66
330,3,0:09.0,Defensive rebound by D. Powell,,67,66
331,3,0:01.0,J. Gibson makes 2-pt jump shot from 20 ft,,69,66
332,4,11:50.0,Turnover by J. Gibson (bad pass; steal by D. Rudež),,69,66
333,4,11:29.0,,D. Augustin misses 2-pt jump shot from 6 ft,69,66
334,4,11:28.0,Defensive rebound by D. Powell,,69,66
335,4,11:14.0,D. Powell misses 2-pt jump shot from 18 ft,,69,66
336,4,11:13.0,,Defensive rebound by B. Biyombo,69,66
337,4,11:03.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by B. Biyombo),69,69
338,4,10:35.0,S. Curry misses 3-pt jump shot from 25 ft,,69,69
339,4,10:32.0,,Defensive rebound by D. Augustin,69,69
340,4,10:24.0,,D. Augustin makes 2-pt jump shot from 17 ft,69,71
341,4,10:24.0,Dallas full timeout,,69,71
342,4,10:24.0,H. Barnes enters the game for D. Powell,,69,71
343,4,10:04.0,H. Barnes makes 2-pt jump shot from 7 ft,,71,71
344,4,9:51.0,,Shooting foul by J. Anderson (drawn by B. Biyombo),71,71
345,4,9:51.0,,B. Biyombo misses free throw 1 of 2,71,71
346,4,9:51.0,,Offensive rebound by Team,71,71
347,4,9:51.0,,B. Biyombo makes free throw 2 of 2,71,72
348,4,9:37.0,H. Barnes misses 2-pt hook shot from 6 ft,,71,72
349,4,9:36.0,,Defensive rebound by B. Biyombo,71,72
350,4,9:28.0,,Turnover by D. Augustin (bad pass),71,72
351,4,9:06.0,H. Barnes misses 2-pt jump shot from 10 ft,,71,72
352,4,9:06.0,,Defensive rebound by A. Gordon,71,72
353,4,8:53.0,,B. Biyombo makes 2-pt dunk at rim (assist by D. Augustin),71,74
354,4,8:37.0,J. Anderson makes 2-pt jump shot from 22 ft (assist by J. Gibson),,73,74
355,4,8:23.0,,D. Augustin makes 2-pt jump shot from 17 ft,73,76
356,4,8:13.0,Shooting foul by B. Biyombo (drawn by J. Gibson),,73,76
357,4,8:13.0,J. Gibson makes free throw 1 of 2,,74,76
358,4,8:13.0,W. Matthews enters the game for S. Curry,,74,76
359,4,8:13.0,J. Gibson makes free throw 2 of 2,,75,76
360,4,7:59.0,Offensive charge foul by A. Gordon (drawn by W. Matthews),,75,76
361,4,7:59.0,,Turnover by A. Gordon (offensive foul),75,76
362,4,7:42.0,J. Gibson misses 3-pt jump shot from 23 ft,,75,76
363,4,7:40.0,,Defensive rebound by B. Biyombo,75,76
364,4,7:27.0,,B. Biyombo misses 2-pt layup from 1 ft (block by A. Bogut),75,76
365,4,7:26.0,Defensive rebound by H. Barnes,,75,76
366,4,7:23.0,Shooting foul by D. Rudež (drawn by J. Gibson),,75,76
367,4,7:23.0,J. Gibson makes free throw 1 of 2,,76,76
368,4,7:23.0,,S. Ibaka enters the game for D. Rudež,76,76
369,4,7:23.0,S. Mejri enters the game for A. Bogut,,76,76
370,4,7:23.0,J. Gibson makes free throw 2 of 2,,77,76
371,4,7:03.0,,D. Augustin makes 3-pt jump shot from 27 ft (assist by B. Biyombo),77,79
372,4,6:40.0,W. Matthews misses 2-pt jump shot from 17 ft,,77,79
373,4,6:39.0,,Defensive rebound by S. Ibaka,77,79
374,4,6:29.0,,D. Augustin makes 3-pt jump shot from 25 ft (assist by S. Ibaka),77,82
375,4,6:29.0,Dallas full timeout,,77,82
376,4,6:11.0,Shooting foul by B. Biyombo (drawn by W. Matthews),,77,82
377,4,6:11.0,W. Matthews makes free throw 1 of 2,,78,82
378,4,6:11.0,W. Matthews makes free throw 2 of 2,,79,82
379,4,5:57.0,Official timeout,,79,82
380,4,5:57.0,S. Curry enters the game for J. Gibson,,79,82
381,4,5:52.0,,D. Augustin misses 3-pt jump shot from 24 ft,79,82
382,4,5:52.0,,Offensive rebound by S. Ibaka,79,82
383,4,5:44.0,,Shooting block foul by S. Mejri (drawn by C. Watson),79,82
384,4,5:44.0,,C. Watson makes free throw 1 of 2,79,83
385,4,5:44.0,A. Bogut enters the game for S. Mejri,,79,83
386,4,5:44.0,J. Gibson enters the game for J. Anderson,,79,83
387,4,5:44.0,,C. Watson makes free throw 2 of 2,79,84
388,4,5:21.0,Shooting foul by B. Biyombo (drawn by J. Gibson),,79,84
389,4,5:21.0,J. Gibson makes free throw 1 of 2,,80,84
