,QUARTER,TIME_REMAINING,CHICAGO_ACTION,SACRAMENTO_ACTION,CHICAGO_SCORE,SACRAMENTO_SCORE
381,4,4:05.0,,D. Collison makes 3-pt jump shot from 26 ft (assist by T. Lawson),97,95
382,4,3:42.0,M. Carter-Williams makes 2-pt jump shot from 13 ft,,99,95
383,4,3:26.0,,D. Cousins misses 3-pt jump shot from 26 ft,99,95
384,4,3:25.0,Defensive rebound by M. Carter-Williams,,99,95
385,4,3:09.0,D. Wade makes 2-pt layup from 3 ft,,101,95
386,4,2:50.0,,M. Barnes makes 2-pt layup from 4 ft (assist by D. Cousins),101,97
387,4,2:31.0,Offensive foul by R. Lopez (drawn by M. Barnes),,101,97
388,4,2:31.0,Turnover by R. Lopez (offensive foul),,101,97
389,4,2:19.0,,D. Collison misses 3-pt jump shot from 25 ft,101,97
390,4,2:19.0,Defensive rebound by M. Carter-Williams,,101,97
391,4,2:01.0,R. Lopez makes 2-pt jump shot from 18 ft (assist by M. Carter-Williams),,103,97
392,4,1:51.0,,T. Lawson makes 2-pt jump shot from 18 ft,103,99
393,4,1:39.0,Personal foul by D. Collison (drawn by M. Carter-Williams),,103,99
394,4,1:39.0,M. Carter-Williams makes free throw 1 of 2,,104,99
395,4,1:39.0,T. Gibson enters the game for R. Lopez,,104,99
396,4,1:39.0,M. Carter-Williams makes free throw 2 of 2,,105,99
397,4,1:19.0,,M. Barnes makes 3-pt jump shot from 25 ft (assist by D. Collison),105,102
398,4,1:05.0,D. Wade makes 2-pt jump shot from 20 ft,,107,102
399,4,0:56.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by T. Lawson),107,105
400,4,0:39.0,M. Carter-Williams misses 2-pt layup from 4 ft (block by T. Lawson),,107,105
401,4,0:39.0,,Defensive rebound by Team,107,105
402,4,0:39.0,,W. Cauley-Stein enters the game for D. Collison,107,105
403,4,0:36.0,,Sacramento full timeout,107,105
404,4,0:36.0,,D. Collison enters the game for W. Cauley-Stein,107,105
405,4,0:31.0,,D. Cousins makes 2-pt layup from 4 ft (assist by D. Collison),107,107
406,4,0:31.0,,Shooting foul by T. Gibson (drawn by D. Cousins),107,107
407,4,0:31.0,,D. Cousins misses free throw 1 of 1,107,107
408,4,0:31.0,N. Mirotić enters the game for J. Grant,,107,107
409,4,0:31.0,R. Lopez enters the game for T. Gibson,,107,107
410,4,0:30.0,Defensive rebound by D. Wade,,107,107
411,4,0:13.0,D. Wade makes 2-pt jump shot from 20 ft,,109,107
412,4,0:13.0,,Sacramento full timeout,109,107
413,4,0:13.0,J. Grant enters the game for N. Mirotić,,109,107
414,4,0:12.0,,Turnover by M. Barnes (bad pass; steal by D. Wade),109,107
415,4,0:10.0,D. Wade makes 2-pt dunk at rim,,111,107
416,4,0:05.0,,D. Cousins misses 3-pt jump shot from 26 ft,111,107
417,4,0:04.0,,Offensive rebound by A. Tolliver,111,107
418,4,0:02.0,,Turnover by A. Tolliver (bad pass; steal by R. Lopez),111,107
419,4,0:01.0,,Technical foul by D. Cousins,111,107
420,4,0:01.0,,W. Cauley-Stein enters the game for D. Cousins,111,107
421,4,0:01.0,D. Wade makes technical free throw,,112,107
