,QUARTER,TIME_REMAINING,CHICAGO_ACTION,INDIANA_ACTION,CHICAGO_SCORE,INDIANA_SCORE
142,2,7:01.0,,Defensive rebound by M. Turner,26,47
143,2,6:56.0,,Turnover by P. George (lost ball; steal by D. Wade),26,47
144,2,6:54.0,Personal foul by M. Ellis (drawn by J. Butler),,26,47
145,2,6:54.0,J. Butler makes free throw 1 of 2,,27,47
146,2,6:54.0,D. McDermott enters the game for D. Wade,,27,47
147,2,6:54.0,,C. Miles enters the game for M. Ellis,27,47
148,2,6:54.0,J. Butler makes free throw 2 of 2,,28,47
149,2,6:38.0,,Shooting foul by B. Portis (drawn by M. Turner),28,47
150,2,6:38.0,,M. Turner misses free throw 1 of 2,28,47
151,2,6:38.0,,Offensive rebound by Team,28,47
152,2,6:38.0,T. Gibson enters the game for B. Portis,,28,47
153,2,6:38.0,,M. Turner makes free throw 2 of 2,28,48
154,2,6:26.0,T. Gibson makes 2-pt jump shot from 17 ft (assist by R. Rondo),,30,48
155,2,6:03.0,,C. Miles misses 2-pt jump shot from 6 ft,30,48
156,2,6:02.0,Defensive rebound by T. Gibson,,30,48
157,2,5:56.0,Shooting foul by A. Brooks (drawn by D. McDermott),,30,48
158,2,5:56.0,Official timeout,,30,48
159,2,5:56.0,D. McDermott makes free throw 1 of 2,,31,48
160,2,5:56.0,,T. Young enters the game for A. Brooks,30,48
161,2,5:56.0,,J. Teague enters the game for L. Allen,30,48
162,2,5:56.0,D. McDermott makes free throw 2 of 2,,32,48
163,2,5:37.0,,T. Young makes 2-pt jump shot from 21 ft (assist by C. Miles),32,50
164,2,5:22.0,Turnover by R. Rondo (lost ball; steal by J. Teague),,32,50
165,2,5:14.0,,C. Miles makes 2-pt jump shot from 5 ft (assist by J. Teague),32,52
166,2,5:06.0,Personal foul by C. Miles (drawn by D. McDermott),,32,52
167,2,5:06.0,D. McDermott makes free throw 1 of 2,,33,52
168,2,5:06.0,D. McDermott makes free throw 2 of 2,,34,52
169,2,4:57.0,,P. George makes 3-pt jump shot from 26 ft (assist by J. Teague),34,55
170,2,4:38.0,R. Rondo makes 2-pt jump shot from 12 ft,,36,55
171,2,4:25.0,,J. Teague makes 2-pt jump shot from 15 ft,36,57
172,2,4:12.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by R. Rondo),,39,57
173,2,4:04.0,,Indiana full timeout,39,57
174,2,4:04.0,,M. Ellis enters the game for C. Miles,39,57
175,2,3:46.0,,P. George misses 2-pt jump shot from 18 ft,39,57
176,2,3:45.0,Defensive rebound by J. Butler,,39,57
177,2,3:20.0,Turnover by Team (shot clock),,39,57
178,2,3:07.0,,M. Ellis makes 2-pt jump shot from 15 ft,39,59
179,2,2:52.0,D. McDermott makes 2-pt layup from 2 ft (assist by T. Gibson),,41,59
180,2,2:30.0,,J. Teague misses 3-pt jump shot from 26 ft,41,59
181,2,2:30.0,Defensive rebound by D. McDermott,,41,59
182,2,2:09.0,D. McDermott misses 3-pt jump shot from 24 ft,,41,59
183,2,2:09.0,,Defensive rebound by T. Young,41,59
184,2,1:54.0,,M. Turner misses 2-pt jump shot from 4 ft (block by R. Lopez),41,59
185,2,1:53.0,Defensive rebound by D. McDermott,,41,59
186,2,1:46.0,D. McDermott misses 2-pt jump shot from 18 ft,,41,59
187,2,1:45.0,Offensive rebound by T. Gibson,,41,59
188,2,1:44.0,T. Gibson makes 2-pt layup from 1 ft,,43,59
189,2,1:26.0,,Turnover by T. Young (bad pass),43,59
190,2,1:26.0,N. Mirotić enters the game for R. Lopez,,43,59
191,2,1:26.0,D. Wade enters the game for D. McDermott,,43,59
192,2,1:07.0,N. Mirotić misses 3-pt jump shot from 24 ft,,43,59
193,2,1:07.0,,Defensive rebound by P. George,43,59
194,2,0:58.0,,M. Turner makes 2-pt layup from 2 ft (assist by J. Teague),43,61
195,2,0:58.0,,Shooting foul by D. Wade (drawn by M. Turner),43,61
196,2,0:58.0,,M. Turner makes free throw 1 of 1,43,62
197,2,0:42.0,N. Mirotić misses 3-pt jump shot from 23 ft,,43,62
198,2,0:41.0,,Defensive rebound by M. Ellis,43,62
199,2,0:24.0,,Turnover by M. Ellis (bad pass; steal by R. Rondo),43,62
200,2,0:05.0,,Offensive charge foul by J. Butler (drawn by P. George),43,62
201,2,0:05.0,Turnover by J. Butler (offensive foul),,43,62
202,2,0:05.0,,Indiana full timeout,43,62
203,2,0:05.0,I. Canaan enters the game for R. Rondo,,43,62
204,2,0:00.0,,P. George misses 3-pt jump shot from 24 ft,43,62
205,2,0:00.0,,Offensive rebound by Team,43,62
206,3,11:48.0,Shooting foul by T. Young (drawn by J. Butler),,43,62
207,3,11:48.0,J. Butler makes free throw 1 of 2,,44,62
208,3,11:48.0,J. Butler misses free throw 2 of 2,,44,62
209,3,11:48.0,,Defensive rebound by P. George,44,62
210,3,11:29.0,,M. Turner misses 2-pt hook shot from 8 ft,44,62
211,3,11:28.0,Defensive rebound by R. Lopez,,44,62
212,3,11:17.0,D. Wade misses 2-pt jump shot from 18 ft,,44,62
213,3,11:16.0,Offensive rebound by T. Gibson,,44,62
214,3,11:09.0,R. Rondo misses 2-pt layup from 4 ft,,44,62
215,3,11:08.0,Offensive rebound by R. Lopez,,44,62
216,3,11:08.0,R. Lopez makes 2-pt layup from 2 ft,,46,62
217,3,10:51.0,,Personal foul by D. Wade (drawn by T. Young),46,62
218,3,10:37.0,,J. Teague misses 3-pt jump shot from 25 ft,46,62
219,3,10:36.0,,Offensive rebound by T. Young,46,62
220,3,10:29.0,,T. Young misses 3-pt jump shot from 23 ft,46,62
221,3,10:27.0,Defensive rebound by R. Lopez,,46,62
222,3,10:11.0,Turnover by R. Lopez (bad pass; steal by M. Turner),,46,62
223,3,10:06.0,Violation by J. Butler (kicked ball),,46,62
224,3,10:05.0,,Turnover by M. Turner (bad pass),46,62
225,3,9:40.0,R. Rondo misses 3-pt jump shot from 25 ft,,46,62
226,3,9:40.0,,Defensive rebound by T. Young,46,62
227,3,9:32.0,,M. Turner misses 3-pt jump shot from 24 ft,46,62
228,3,9:32.0,Defensive rebound by T. Gibson,,46,62
229,3,9:26.0,R. Rondo misses 2-pt layup from 2 ft (block by M. Turner),,46,62
230,3,9:23.0,,Defensive rebound by P. George,46,62
231,3,9:20.0,,P. George misses 3-pt jump shot from 26 ft,46,62
232,3,9:19.0,Defensive rebound by J. Butler,,46,62
233,3,9:06.0,D. Wade misses 3-pt jump shot from 26 ft,,46,62
234,3,9:05.0,Offensive rebound by T. Gibson,,46,62
235,3,9:05.0,Personal foul by P. George (drawn by T. Gibson),,46,62
236,3,8:56.0,J. Butler makes 2-pt layup from 1 ft,,48,62
237,3,8:42.0,,T. Young misses 2-pt jump shot from 4 ft,48,62
238,3,8:41.0,Defensive rebound by T. Gibson,,48,62
239,3,8:39.0,Turnover by T. Gibson (bad pass; steal by T. Young),,48,62
240,3,8:36.0,,Indiana full timeout,48,62
241,3,8:26.0,,J. Teague makes 2-pt jump shot from 18 ft,48,64
242,3,8:03.0,J. Butler makes 2-pt jump shot from 8 ft,,50,64
243,3,7:42.0,,T. Young makes 2-pt jump shot from 5 ft (assist by J. Teague),50,66
244,3,7:29.0,Turnover by T. Gibson (bad pass; steal by M. Ellis),,50,66
245,3,7:22.0,,Turnover by T. Young (bad pass),50,66
246,3,7:03.0,D. Wade makes 2-pt jump shot from 18 ft,,52,66
247,3,6:47.0,,T. Young makes 2-pt jump shot from 3 ft (assist by P. George),52,68
248,3,6:26.0,Chicago full timeout,,52,68
249,3,6:20.0,T. Gibson misses 2-pt jump shot from 18 ft,,52,68
250,3,6:20.0,Offensive rebound by Team,,52,68
251,3,6:20.0,Turnover by Team (shot clock),,52,68
252,3,6:05.0,,P. George misses 2-pt layup from 1 ft (block by T. Gibson),52,68
253,3,6:05.0,Defensive rebound by Team,,52,68
254,3,5:43.0,Offensive foul by J. Butler (drawn by P. George),,52,68
255,3,5:43.0,Turnover by J. Butler (offensive foul),,52,68
256,3,5:43.0,D. McDermott enters the game for D. Wade,,52,68
257,3,5:29.0,,M. Turner makes 2-pt jump shot from 20 ft (assist by P. George),52,70
258,3,5:09.0,R. Rondo makes 2-pt layup from 2 ft,,54,70
259,3,4:52.0,,P. George misses 2-pt layup from 2 ft,54,70
260,3,4:50.0,,Offensive rebound by P. George,54,70
261,3,4:43.0,,J. Teague makes 2-pt layup from 3 ft,54,72
262,3,4:26.0,R. Rondo misses 2-pt layup from 2 ft (block by M. Turner),,54,72
263,3,4:26.0,Offensive rebound by Team,,54,72
264,3,4:26.0,,C. Miles enters the game for M. Ellis,54,72
265,3,4:20.0,R. Rondo misses 2-pt jump shot from 20 ft,,54,72
266,3,4:19.0,,Defensive rebound by M. Turner,54,72
267,3,4:05.0,,J. Teague makes 3-pt jump shot from 25 ft (assist by T. Young),54,75
268,3,3:46.0,R. Rondo makes 2-pt jump shot from 8 ft,,56,75
269,3,3:27.0,,J. Teague misses 2-pt layup from 3 ft,56,75
270,3,3:26.0,Defensive rebound by R. Lopez,,56,75
271,3,3:24.0,Turnover by R. Rondo (bad pass; steal by P. George),,56,75
272,3,3:12.0,,Shooting foul by T. Gibson (drawn by M. Turner),56,75
273,3,3:12.0,,M. Turner makes free throw 1 of 2,56,76
274,3,3:12.0,N. Mirotić enters the game for T. Gibson,,56,76
275,3,3:12.0,,M. Turner makes free throw 2 of 2,56,77
276,3,3:04.0,Personal foul by P. George (drawn by J. Butler),,56,77
277,3,3:04.0,,A. Jefferson enters the game for M. Turner,56,77
278,3,2:56.0,R. Rondo makes 3-pt jump shot from 23 ft (assist by J. Butler),,59,77
279,3,2:36.0,,A. Jefferson misses 2-pt jump shot from 13 ft,59,77
280,3,2:35.0,,Offensive rebound by T. Young,59,77
281,3,2:33.0,,T. Young makes 2-pt jump shot from 4 ft,59,79
282,3,2:16.0,R. Lopez makes 2-pt hook shot from 9 ft (assist by R. Rondo),,61,79
283,3,2:05.0,,Personal foul by R. Rondo (drawn by P. George),61,79
284,3,2:05.0,,L. Allen enters the game for T. Young,61,79
285,3,2:05.0,I. Canaan enters the game for R. Rondo,,61,79
286,3,1:55.0,,J. Teague makes 2-pt layup from 4 ft,61,81
287,3,1:42.0,Personal foul by P. George (drawn by J. Butler),,61,81
288,3,1:42.0,,Technical foul by P. George,61,81
289,3,1:42.0,,A. Brooks enters the game for P. George,61,81
290,3,1:42.0,,M. Ellis enters the game for J. Teague,62,81
291,3,1:42.0,J. Butler makes technical free throw,,62,81
292,3,1:34.0,D. McDermott misses 2-pt jump shot from 21 ft,,62,81
293,3,1:34.0,,Defensive rebound by M. Ellis,62,81
294,3,1:26.0,,C. Miles makes 3-pt jump shot from 24 ft (assist by M. Ellis),62,84
295,3,1:03.0,R. Lopez makes 2-pt jump shot from 19 ft (assist by I. Canaan),,64,84
296,3,0:40.0,,A. Brooks makes 2-pt jump shot from 20 ft,64,86
297,3,0:30.0,Turnover by J. Butler (bad pass; steal by M. Ellis),,64,86
298,3,0:12.0,,A. Brooks makes 2-pt jump shot from 4 ft,64,88
299,3,0:03.0,N. Mirotić misses 3-pt jump shot from 26 ft,,64,88
300,3,0:02.0,,Defensive rebound by C. Miles,64,88
301,3,0:00.0,,C. Miles misses 3-pt jump shot from 40 ft,64,88
302,3,0:00.0,,Offensive rebound by Team,64,88
303,4,11:38.0,,A. Brooks misses 3-pt jump shot from 26 ft,64,88
304,4,11:37.0,Defensive rebound by D. McDermott,,64,88
305,4,11:17.0,N. Mirotić misses 3-pt jump shot from 26 ft,,64,88
306,4,11:16.0,,Defensive rebound by M. Ellis,64,88
307,4,11:07.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by L. Allen),64,91
308,4,10:48.0,D. McDermott misses 2-pt jump shot from 13 ft,,64,91
309,4,10:48.0,,Defensive rebound by A. Jefferson,64,91
310,4,10:34.0,,A. Jefferson misses 2-pt jump shot from 11 ft,64,91
311,4,10:32.0,Defensive rebound by J. Grant,,64,91
312,4,10:26.0,J. Grant makes 2-pt jump shot from 4 ft,,66,91
313,4,10:26.0,Shooting foul by C. Miles (drawn by J. Grant),,66,91
314,4,10:26.0,,G. Robinson enters the game for M. Ellis,66,91
315,4,10:26.0,J. Grant makes free throw 1 of 1,,67,91
316,4,10:01.0,,C. Miles misses 2-pt jump shot from 21 ft,67,91
317,4,10:00.0,Defensive rebound by B. Portis,,67,91
318,4,9:52.0,Personal block foul by L. Allen (drawn by I. Canaan),,67,91
319,4,9:40.0,N. Mirotić misses 2-pt layup from 2 ft (block by L. Allen),,67,91
320,4,9:39.0,,Defensive rebound by A. Jefferson,67,91
321,4,9:33.0,,Turnover by A. Brooks (lost ball; steal by I. Canaan),67,91
322,4,9:27.0,B. Portis makes 2-pt layup from 1 ft (assist by N. Mirotić),,69,91
323,4,9:09.0,,L. Allen misses 2-pt jump shot from 18 ft,69,91
324,4,9:07.0,,Offensive rebound by A. Jefferson,69,91
325,4,9:07.0,,A. Jefferson misses 2-pt layup from 1 ft,69,91
326,4,9:07.0,,Offensive rebound by Team,69,91
327,4,8:55.0,,Shooting foul by D. McDermott (drawn by G. Robinson),69,91
328,4,8:55.0,Official timeout,,69,91
329,4,8:55.0,,G. Robinson misses free throw 1 of 2,69,91
330,4,8:55.0,,Offensive rebound by Team,69,91
331,4,8:55.0,,G. Robinson misses free throw 2 of 2,69,91
332,4,8:55.0,Defensive rebound by B. Portis,,69,91
333,4,8:42.0,J. Grant misses 2-pt layup from 2 ft (block by A. Jefferson),,69,91
334,4,8:42.0,Offensive rebound by Team,,69,91
335,4,8:36.0,B. Portis makes 2-pt jump shot from 5 ft,,71,91
336,4,8:15.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by L. Allen),71,94
337,4,8:00.0,J. Grant misses 3-pt jump shot from 25 ft,,71,94
338,4,7:59.0,,Defensive rebound by C. Miles,71,94
339,4,7:48.0,,C. Miles makes 3-pt jump shot from 24 ft (assist by A. Jefferson),71,97
340,4,7:48.0,Chicago full timeout,,71,97
341,4,7:48.0,P. Zipser enters the game for I. Canaan,,71,97
342,4,7:48.0,D. Valentine enters the game for N. Mirotić,,71,97
343,4,7:48.0,C. Felício enters the game for D. McDermott,,71,97
344,4,7:36.0,Personal foul by A. Brooks (drawn by J. Grant),,71,97
345,4,7:27.0,B. Portis makes 3-pt jump shot from 25 ft (assist by J. Grant),,74,97
346,4,7:13.0,,Turnover by L. Allen (lost ball; steal by J. Grant),74,97
347,4,7:10.0,Shooting foul by L. Allen (drawn by B. Portis),,74,97
348,4,7:10.0,B. Portis misses free throw 1 of 2,,74,97
349,4,7:10.0,Offensive rebound by Team,,74,97
350,4,7:10.0,B. Portis makes free throw 2 of 2,,75,97
351,4,6:50.0,,A. Jefferson misses 2-pt hook shot from 8 ft,75,97
352,4,6:48.0,,Offensive rebound by G. Robinson,75,97
353,4,6:32.0,,Turnover by A. Brooks (bad pass; steal by C. Felício),75,97
354,4,6:27.0,B. Portis makes 2-pt dunk from 2 ft (assist by C. Felício),,77,97
355,4,6:00.0,,A. Brooks misses 3-pt jump shot from 27 ft,77,97
356,4,5:59.0,Defensive rebound by P. Zipser,,77,97
357,4,5:50.0,J. Grant misses 2-pt jump shot from 18 ft,,77,97
358,4,5:49.0,,Defensive rebound by A. Jefferson,77,97
359,4,5:26.0,,C. Miles misses 3-pt jump shot from 25 ft,77,97
360,4,5:25.0,Defensive rebound by Team,,77,97
361,4,5:25.0,,Loose ball foul by L. Allen (drawn by D. Valentine),77,97
362,4,5:25.0,D. Valentine misses free throw 1 of 2,,77,97
363,4,5:25.0,Offensive rebound by Team,,77,97
364,4,5:25.0,,M. Ellis enters the game for G. Robinson,77,97
365,4,5:25.0,,M. Turner enters the game for A. Jefferson,77,97
366,4,5:25.0,,J. Teague enters the game for A. Brooks,77,97
367,4,5:25.0,D. Valentine makes free throw 2 of 2,,78,97
368,4,5:00.0,,L. Allen makes 2-pt jump shot from 17 ft (assist by M. Turner),78,99
369,4,4:51.0,D. Valentine misses 3-pt jump shot from 27 ft,,78,99
370,4,4:50.0,,Defensive rebound by C. Miles,78,99
371,4,4:35.0,,J. Teague makes 2-pt layup from 2 ft,78,101
372,4,4:20.0,D. Valentine makes 3-pt jump shot from 25 ft (assist by P. Zipser),,81,101
373,4,4:04.0,,M. Turner misses 2-pt jump shot from 19 ft,81,101
374,4,4:03.0,Defensive rebound by J. Grant,,81,101
375,4,3:56.0,B. Portis makes 2-pt dunk from 4 ft (assist by J. Grant),,83,101
376,4,3:56.0,Shooting foul by C. Miles (drawn by B. Portis),,83,101
377,4,3:56.0,B. Portis misses free throw 1 of 1,,83,101
378,4,3:56.0,,Defensive rebound by M. Turner,83,101
379,4,3:35.0,,J. Teague makes 3-pt jump shot from 25 ft (assist by L. Allen),83,104
380,4,3:13.0,B. Portis misses 2-pt jump shot from 18 ft,,83,104
381,4,3:12.0,,Defensive rebound by M. Ellis,83,104
382,4,3:11.0,,Indiana full timeout,83,104
383,4,3:11.0,,A. Brooks enters the game for M. Ellis,83,104
384,4,3:11.0,,G. Robinson enters the game for C. Miles,83,104
385,4,3:00.0,,Turnover by J. Teague (lost ball; steal by J. Grant),83,104
386,4,2:58.0,Shooting foul by J. Teague (drawn by J. Grant),,83,104
387,4,2:58.0,J. Grant makes free throw 1 of 2,,84,104
388,4,2:58.0,J. Grant makes free throw 2 of 2,,85,104
389,4,2:40.0,,M. Turner misses 2-pt layup from 2 ft (block by J. Grant),85,104
390,4,2:40.0,,Offensive rebound by Team,85,104
391,4,2:40.0,,J. Young enters the game for J. Teague,85,104
