,QUARTER,TIME_REMAINING,BOSTON_ACTION,ATLANTA_ACTION,BOSTON_SCORE,ATLANTA_SCORE
215,3,11:13.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by M. Smart),,51,46
216,3,10:53.0,,Shooting foul by K. Olynyk (drawn by P. Millsap),51,46
217,3,10:53.0,,P. Millsap makes free throw 1 of 2,51,47
218,3,10:53.0,,P. Millsap makes free throw 2 of 2,51,48
219,3,10:40.0,M. Smart misses 2-pt jump shot from 7 ft,,51,48
220,3,10:38.0,,Defensive rebound by T. Sefolosha,51,48
221,3,10:34.0,,D. Schröder misses 3-pt jump shot from 25 ft,51,48
222,3,10:33.0,Defensive rebound by I. Thomas,,51,48
223,3,10:26.0,I. Thomas misses 2-pt layup from 1 ft,,51,48
224,3,10:24.0,Offensive rebound by M. Smart,,51,48
225,3,10:23.0,M. Smart makes 2-pt layup from 1 ft,,53,48
226,3,10:14.0,,Turnover by D. Howard (3 sec),53,48
227,3,9:57.0,M. Smart misses 2-pt jump shot from 5 ft (block by D. Howard),,53,48
228,3,9:57.0,Offensive rebound by Team,,53,48
229,3,9:54.0,I. Thomas misses 3-pt jump shot from 23 ft,,53,48
230,3,9:52.0,,Defensive rebound by K. Bazemore,53,48
231,3,9:36.0,,K. Bazemore misses 2-pt jump shot from 19 ft,53,48
232,3,9:34.0,Defensive rebound by K. Olynyk,,53,48
233,3,9:31.0,Shooting foul by T. Sefolosha (drawn by I. Thomas),,53,48
234,3,9:31.0,I. Thomas makes free throw 1 of 2,,54,48
235,3,9:31.0,I. Thomas makes free throw 2 of 2,,55,48
236,3,9:17.0,,P. Millsap makes 2-pt layup from 1 ft (assist by D. Schröder),55,50
237,3,9:04.0,A. Horford makes 2-pt dunk at rim (assist by I. Thomas),,57,50
238,3,8:54.0,,D. Howard makes 2-pt dunk at rim (assist by D. Schröder),57,52
239,3,8:33.0,I. Thomas makes 3-pt jump shot from 25 ft,,60,52
240,3,8:15.0,,D. Schröder misses 2-pt layup from 2 ft (block by A. Horford),60,52
241,3,8:13.0,Defensive rebound by K. Olynyk,,60,52
242,3,8:04.0,I. Thomas misses 3-pt jump shot from 25 ft (block by T. Sefolosha),,60,52
243,3,8:02.0,Offensive rebound by I. Thomas,,60,52
244,3,7:59.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by I. Thomas),,63,52
245,3,7:59.0,,Atlanta full timeout,63,52
246,3,7:47.0,,D. Schröder misses 2-pt layup from 3 ft,63,52
247,3,7:45.0,Defensive rebound by A. Horford,,63,52
248,3,7:35.0,Shooting foul by D. Schröder (drawn by M. Smart),,63,52
249,3,7:35.0,M. Smart makes free throw 1 of 2,,64,52
250,3,7:35.0,M. Smart makes free throw 2 of 2,,65,52
251,3,7:09.0,,K. Bazemore makes 2-pt jump shot from 21 ft (assist by T. Sefolosha),65,54
252,3,6:56.0,Offensive foul by I. Thomas (drawn by D. Schröder),,65,54
253,3,6:56.0,Turnover by I. Thomas (offensive foul),,65,54
254,3,6:39.0,,Turnover by D. Schröder (bad pass),65,54
255,3,6:26.0,,Violation by K. Bazemore (kicked ball),65,54
256,3,6:26.0,,T. Hardaway enters the game for T. Sefolosha,65,54
257,3,6:22.0,K. Olynyk makes 2-pt layup from 1 ft (assist by A. Horford),,67,54
258,3,6:04.0,,K. Bazemore misses 3-pt jump shot from 26 ft,67,54
259,3,6:03.0,,Offensive rebound by P. Millsap,67,54
260,3,5:57.0,,D. Howard makes 2-pt layup from 3 ft (assist by P. Millsap),67,56
261,3,5:57.0,,Shooting foul by A. Horford (drawn by D. Howard),67,56
262,3,5:57.0,,D. Howard makes free throw 1 of 1,67,57
263,3,5:45.0,I. Thomas makes 3-pt jump shot from 24 ft (assist by A. Horford),,70,57
264,3,5:32.0,,Offensive foul by D. Howard (drawn by M. Smart),70,57
265,3,5:32.0,,Turnover by D. Howard (offensive foul),70,57
266,3,5:18.0,A. Horford misses 3-pt jump shot from 24 ft,,70,57
267,3,5:15.0,,Defensive rebound by D. Schröder,70,57
268,3,5:01.0,,D. Schröder misses 3-pt jump shot from 25 ft,70,57
269,3,4:58.0,Defensive rebound by A. Horford,,70,57
270,3,4:51.0,I. Thomas misses 3-pt jump shot from 25 ft,,70,57
271,3,4:46.0,,Defensive rebound by D. Howard,70,57
272,3,4:44.0,,Turnover by D. Howard (bad pass; steal by M. Smart),70,57
273,3,4:41.0,M. Smart misses 2-pt layup from 1 ft,,70,57
274,3,4:40.0,Offensive rebound by J. Crowder,,70,57
275,3,4:40.0,J. Crowder makes 2-pt layup from 2 ft,,72,57
276,3,4:40.0,,Atlanta full timeout,72,57
277,3,4:40.0,,M. Muscala enters the game for D. Howard,72,57
278,3,4:40.0,,T. Sefolosha enters the game for K. Bazemore,72,57
279,3,4:40.0,A. Johnson enters the game for K. Olynyk,,72,57
280,3,4:28.0,,Turnover by T. Hardaway (bad pass; steal by M. Smart),72,57
281,3,4:07.0,A. Horford makes 3-pt jump shot from 23 ft (assist by I. Thomas),,75,57
282,3,3:46.0,,D. Schröder misses 3-pt jump shot from 24 ft,75,57
283,3,3:45.0,Defensive rebound by Team,,75,57
284,3,3:45.0,,Loose ball foul by M. Muscala (drawn by J. Crowder),75,57
285,3,3:45.0,T. Rozier enters the game for I. Thomas,,75,57
286,3,3:23.0,T. Rozier makes 2-pt jump shot from 21 ft,,77,57
287,3,3:02.0,,T. Hardaway misses 3-pt jump shot from 26 ft,77,57
288,3,3:00.0,,Offensive rebound by D. Schröder,77,57
289,3,2:54.0,,P. Millsap misses 2-pt layup from 3 ft,77,57
290,3,2:51.0,,Offensive rebound by M. Muscala,77,57
291,3,2:51.0,Boston full timeout,,77,57
292,3,2:51.0,,M. Delaney enters the game for T. Sefolosha,77,57
293,3,2:51.0,,M. Dunleavy enters the game for D. Schröder,77,57
294,3,2:35.0,,P. Millsap makes 2-pt jump shot from 14 ft,77,59
295,3,2:17.0,J. Crowder misses 3-pt jump shot from 25 ft,,77,59
296,3,2:16.0,,Defensive rebound by M. Delaney,77,59
297,3,2:02.0,,Shooting foul by A. Johnson (drawn by P. Millsap),77,59
298,3,2:02.0,,P. Millsap makes free throw 1 of 2,77,60
299,3,2:02.0,,P. Millsap misses free throw 2 of 2,77,60
300,3,2:02.0,J. Jerebko enters the game for A. Horford,,77,60
301,3,2:02.0,G. Green enters the game for J. Crowder,,77,60
302,3,2:01.0,,Offensive rebound by P. Millsap,77,60
303,3,1:57.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by P. Millsap),77,63
304,3,1:38.0,Turnover by A. Johnson (lost ball; steal by P. Millsap),,77,63
305,3,1:21.0,,M. Delaney makes 2-pt jump shot from 20 ft (assist by P. Millsap),77,65
306,3,1:02.0,Turnover by M. Smart (bad pass; steal by T. Hardaway),,77,65
307,3,0:55.0,,P. Millsap misses 3-pt jump shot from 23 ft,77,65
308,3,0:54.0,Defensive rebound by G. Green,,77,65
309,3,0:29.0,G. Green misses 3-pt jump shot from 24 ft,,77,65
310,3,0:28.0,Offensive rebound by A. Johnson,,77,65
311,3,0:05.0,G. Green misses 2-pt jump shot from 19 ft,,77,65
312,3,0:04.0,Offensive rebound by T. Rozier,,77,65
313,3,0:02.0,Shooting foul by M. Muscala (drawn by T. Rozier),,77,65
314,3,0:02.0,T. Rozier misses free throw 1 of 2,,77,65
315,3,0:02.0,Offensive rebound by Team,,77,65
316,3,0:02.0,T. Rozier makes free throw 2 of 2,,78,65
317,4,11:47.0,,T. Hardaway misses 2-pt layup from 1 ft,78,65
318,4,11:45.0,,Offensive rebound by T. Hardaway,78,65
319,4,11:42.0,,T. Hardaway misses 3-pt jump shot from 23 ft,78,65
320,4,11:41.0,Defensive rebound by I. Thomas,,78,65
321,4,11:26.0,I. Thomas makes 2-pt jump shot from 16 ft,,80,65
322,4,11:01.0,,M. Delaney makes 3-pt jump shot from 28 ft,80,68
323,4,10:38.0,I. Thomas makes 2-pt layup from 2 ft,,82,68
324,4,10:24.0,,M. Muscala misses 3-pt jump shot from 25 ft,82,68
325,4,10:22.0,Defensive rebound by T. Rozier,,82,68
326,4,10:16.0,T. Rozier makes 2-pt layup at rim,,84,68
327,4,10:04.0,,T. Hardaway misses 3-pt jump shot from 24 ft,84,68
328,4,10:03.0,Defensive rebound by A. Johnson,,84,68
329,4,9:56.0,G. Green misses 3-pt jump shot from 23 ft,,84,68
330,4,9:54.0,,Defensive rebound by T. Hardaway,84,68
331,4,9:44.0,,M. Delaney misses 2-pt jump shot from 15 ft,84,68
332,4,9:43.0,,Offensive rebound by M. Muscala,84,68
333,4,9:30.0,,M. Delaney misses 2-pt jump shot from 18 ft,84,68
334,4,9:28.0,Defensive rebound by T. Rozier,,84,68
335,4,9:14.0,I. Thomas misses 3-pt jump shot from 24 ft,,84,68
336,4,9:12.0,,Defensive rebound by M. Dunleavy,84,68
337,4,9:04.0,,M. Dunleavy misses 3-pt jump shot from 24 ft,84,68
338,4,9:02.0,Defensive rebound by J. Jerebko,,84,68
339,4,8:44.0,G. Green misses 2-pt jump shot from 18 ft,,84,68
340,4,8:41.0,,Defensive rebound by M. Dunleavy,84,68
341,4,8:30.0,,T. Hardaway makes 2-pt layup at rim (assist by M. Delaney),84,70
342,4,8:18.0,Offensive foul by A. Johnson (drawn by M. Muscala),,84,70
343,4,8:18.0,Turnover by A. Johnson (offensive foul),,84,70
344,4,8:18.0,Official timeout,,84,70
345,4,8:18.0,,K. Bazemore enters the game for P. Millsap,84,70
346,4,8:18.0,K. Olynyk enters the game for A. Johnson,,84,70
347,4,8:09.0,,Turnover by M. Delaney (bad pass; steal by K. Olynyk),84,70
348,4,8:03.0,T. Rozier misses 2-pt layup from 2 ft,,84,70
349,4,8:02.0,,Defensive rebound by M. Delaney,84,70
350,4,7:47.0,,M. Dunleavy makes 3-pt jump shot from 24 ft (assist by M. Delaney),84,73
351,4,7:24.0,G. Green makes 3-pt jump shot from 25 ft,,87,73
352,4,7:07.0,,T. Hardaway makes 2-pt dunk at rim (assist by K. Bazemore),87,75
353,4,6:46.0,J. Jerebko misses 3-pt jump shot from 24 ft,,87,75
354,4,6:44.0,,Defensive rebound by M. Dunleavy,87,75
355,4,6:39.0,,T. Hardaway makes 2-pt layup from 4 ft (assist by K. Bazemore),87,77
356,4,6:39.0,,Shooting foul by T. Rozier (drawn by T. Hardaway),87,77
357,4,6:39.0,,T. Hardaway misses free throw 1 of 1,87,77
358,4,6:39.0,A. Horford enters the game for T. Rozier,,87,77
359,4,6:39.0,J. Crowder enters the game for J. Jerebko,,87,77
360,4,6:36.0,,Offensive rebound by M. Muscala,87,77
361,4,6:24.0,,Shooting foul by K. Olynyk (drawn by M. Delaney),87,77
362,4,6:24.0,,M. Delaney makes free throw 1 of 2,87,78
363,4,6:24.0,,M. Delaney makes free throw 2 of 2,87,79
364,4,6:12.0,G. Green misses 3-pt jump shot from 24 ft,,87,79
365,4,6:09.0,Offensive rebound by K. Olynyk,,87,79
366,4,6:09.0,K. Olynyk makes 2-pt layup from 1 ft,,89,79
367,4,5:57.0,,K. Bazemore misses 3-pt jump shot from 25 ft,89,79
368,4,5:52.0,Defensive rebound by K. Olynyk,,89,79
369,4,5:46.0,J. Crowder misses 3-pt jump shot from 25 ft,,89,79
370,4,5:44.0,,Defensive rebound by Team,89,79
371,4,5:44.0,,Atlanta full timeout,89,79
372,4,5:44.0,M. Smart enters the game for G. Green,,89,79
373,4,5:44.0,,P. Millsap enters the game for M. Muscala,89,79
374,4,5:32.0,,T. Hardaway makes 2-pt layup from 1 ft (assist by M. Delaney),89,81
375,4,5:18.0,Personal foul by T. Hardaway (drawn by K. Olynyk),,89,81
376,4,5:12.0,Shooting foul by K. Bazemore (drawn by K. Olynyk),,89,81
377,4,5:12.0,K. Olynyk makes free throw 1 of 2,,90,81
378,4,5:12.0,K. Olynyk makes free throw 2 of 2,,91,81
379,4,4:58.0,,P. Millsap makes 2-pt jump shot from 8 ft (assist by M. Delaney),91,83
380,4,4:44.0,Turnover by I. Thomas (bad pass; steal by T. Hardaway),,91,83
381,4,4:39.0,,T. Hardaway makes 2-pt layup from 1 ft,91,85
382,4,4:25.0,Shooting foul by T. Hardaway (drawn by M. Smart),,91,85
383,4,4:25.0,M. Smart makes free throw 1 of 2,,92,85
384,4,4:25.0,M. Smart misses free throw 2 of 2,,92,85
385,4,4:24.0,,Defensive rebound by K. Bazemore,92,85
