,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PHOENIX_ACTION,MINNESOTA_SCORE,PHOENIX_SCORE
87,1,2:18.0,Offensive rebound by G. Dieng,,21,23
88,1,2:11.0,G. Dieng misses 2-pt jump shot from 5 ft (block by T. Chandler),,21,23
89,1,2:09.0,Offensive rebound by Team,,21,23
90,1,2:09.0,Minnesota full timeout,,21,23
91,1,2:09.0,,B. Knight enters the game for E. Bledsoe,21,23
92,1,1:56.0,K. Dunn misses 2-pt jump shot from 20 ft,,21,23
93,1,1:55.0,,Defensive rebound by P. Tucker,21,23
94,1,1:44.0,,D. Booker misses 2-pt jump shot from 19 ft,21,23
95,1,1:42.0,Defensive rebound by K. Dunn,,21,23
96,1,1:38.0,Turnover by K. Dunn (bad pass; steal by B. Knight),,21,23
97,1,1:32.0,,T. Chandler makes 2-pt dunk at rim (assist by D. Booker),21,25
98,1,1:05.0,K. Towns makes 2-pt layup from 2 ft,,23,25
99,1,0:56.0,,T. Warren enters the game for T. Chandler,23,25
100,1,0:56.0,N. Bjelica enters the game for G. Dieng,,23,25
101,1,0:45.0,,B. Knight misses 2-pt jump shot from 13 ft,23,25
102,1,0:45.0,Defensive rebound by K. Dunn,,23,25
103,1,0:39.0,Turnover by K. Dunn (traveling),,23,25
104,1,0:32.0,,D. Booker makes 2-pt jump shot from 13 ft,23,27
105,1,0:14.0,K. Dunn misses 3-pt jump shot from 24 ft,,23,27
106,1,0:13.0,,Defensive rebound by A. Len,23,27
107,1,0:03.0,,T. Warren misses 2-pt layup from 2 ft,23,27
108,1,0:03.0,,Offensive rebound by Team,23,27
109,1,0:00.0,,D. Booker misses 2-pt jump shot from 18 ft,23,27
110,1,0:00.0,,Offensive rebound by Team,23,27
111,2,11:48.0,Turnover by K. Dunn (bad pass; steal by P. Tucker),,23,27
112,2,11:42.0,,P. Tucker makes 2-pt dunk from 2 ft,23,29
113,2,11:22.0,N. Bjelica misses 3-pt jump shot from 26 ft,,23,29
114,2,11:21.0,Offensive rebound by Team,,23,29
115,2,11:21.0,,Loose ball foul by T. Warren,23,29
116,2,11:09.0,S. Muhammad misses 2-pt jump shot from 3 ft,,23,29
117,2,11:08.0,Offensive rebound by N. Bjelica,,23,29
118,2,11:06.0,N. Bjelica misses 2-pt hook shot from 4 ft,,23,29
119,2,11:04.0,,Defensive rebound by P. Tucker,23,29
120,2,10:55.0,,T. Ulis makes 3-pt jump shot from 25 ft (assist by P. Tucker),23,32
121,2,10:39.0,N. Bjelica misses 3-pt jump shot from 25 ft,,23,32
122,2,10:39.0,,Defensive rebound by P. Tucker,23,32
123,2,10:32.0,,T. Warren makes 2-pt jump shot from 4 ft (assist by P. Tucker),23,34
124,2,10:32.0,,Shooting block foul by N. Bjelica (drawn by T. Warren),23,34
125,2,10:32.0,,T. Warren misses free throw 1 of 1,23,34
126,2,10:31.0,Defensive rebound by Z. LaVine,,23,34
127,2,10:12.0,Personal foul by B. Knight (drawn by C. Aldrich),,23,34
128,2,10:07.0,C. Aldrich makes 2-pt dunk at rim,,25,34
129,2,9:52.0,,T. Warren misses 2-pt layup from 3 ft,25,34
130,2,9:52.0,Defensive rebound by C. Aldrich,,25,34
131,2,9:39.0,S. Muhammad makes 2-pt layup from 2 ft,,27,34
132,2,9:23.0,,Shooting foul by C. Aldrich (drawn by A. Len),27,34
133,2,9:23.0,,A. Len makes free throw 1 of 2,27,35
134,2,9:23.0,,A. Len makes free throw 2 of 2,27,36
135,2,9:06.0,N. Bjelica misses 2-pt jump shot from 10 ft,,27,36
136,2,9:04.0,,Defensive rebound by A. Len,27,36
137,2,8:59.0,,B. Knight makes 2-pt layup from 1 ft,27,38
138,2,8:40.0,K. Dunn misses 3-pt jump shot from 25 ft,,27,38
139,2,8:39.0,,Defensive rebound by T. Ulis,27,38
140,2,8:26.0,,T. Ulis misses 2-pt layup from 3 ft,27,38
141,2,8:25.0,Defensive rebound by N. Bjelica,,27,38
142,2,8:23.0,Personal foul by B. Knight (drawn by N. Bjelica),,27,38
143,2,8:23.0,Official timeout,,27,38
144,2,8:13.0,K. Dunn misses 2-pt jump shot from 1 ft,,27,38
145,2,8:11.0,Offensive rebound by C. Aldrich,,27,38
146,2,8:11.0,C. Aldrich makes 2-pt layup from 1 ft,,29,38
147,2,7:57.0,,Turnover by T. Ulis (bad pass; steal by Z. LaVine),29,38
148,2,7:53.0,K. Dunn makes 2-pt dunk at rim (assist by Z. LaVine),,31,38
149,2,7:31.0,,B. Knight misses 3-pt jump shot from 26 ft,31,38
150,2,7:30.0,Defensive rebound by K. Dunn,,31,38
151,2,7:23.0,Z. LaVine makes 2-pt layup from 1 ft,,33,38
152,2,7:17.0,,Phoenix full timeout,33,38
153,2,7:17.0,,E. Bledsoe enters the game for T. Warren,33,38
154,2,7:17.0,,D. Booker enters the game for T. Ulis,33,38
155,2,7:02.0,,E. Bledsoe misses 2-pt jump shot from 17 ft,33,38
156,2,6:59.0,Defensive rebound by C. Aldrich,,33,38
157,2,6:45.0,S. Muhammad makes 2-pt jump shot from 9 ft,,35,38
158,2,6:29.0,,E. Bledsoe misses 2-pt layup from 2 ft,35,38
159,2,6:28.0,Defensive rebound by S. Muhammad,,35,38
160,2,6:21.0,S. Muhammad makes 2-pt jump shot from 10 ft,,37,38
161,2,6:03.0,,B. Knight misses 2-pt jump shot from 22 ft,37,38
162,2,6:01.0,Defensive rebound by C. Aldrich,,37,38
163,2,5:53.0,Turnover by Z. LaVine (bad pass; steal by P. Tucker),,37,38
164,2,5:49.0,,Shooting foul by K. Dunn (drawn by D. Booker),37,38
165,2,5:49.0,,D. Booker makes free throw 1 of 2,37,39
166,2,5:49.0,,T. Chandler enters the game for A. Len,37,39
167,2,5:49.0,,M. Chriss enters the game for B. Knight,37,39
168,2,5:49.0,K. Towns enters the game for C. Aldrich,,37,39
169,2,5:49.0,,D. Booker makes free throw 2 of 2,37,40
170,2,5:41.0,K. Towns makes 2-pt dunk at rim (assist by K. Dunn),,39,40
171,2,5:28.0,,Shooting foul by K. Dunn (drawn by P. Tucker),39,40
172,2,5:28.0,,P. Tucker misses free throw 1 of 2,39,40
173,2,5:28.0,,Offensive rebound by Team,39,40
174,2,5:28.0,,P. Tucker makes free throw 2 of 2,39,41
175,2,5:18.0,S. Muhammad makes 2-pt layup from 2 ft (assist by K. Towns),,41,41
176,2,5:18.0,Shooting foul by E. Bledsoe (drawn by S. Muhammad),,41,41
177,2,5:18.0,S. Muhammad makes free throw 1 of 1,,42,41
178,2,5:04.0,,Turnover by E. Bledsoe (bad pass; steal by K. Towns),42,41
179,2,5:04.0,Personal take foul by E. Bledsoe (drawn by K. Towns),,42,41
180,2,5:04.0,K. Towns makes free throw 1 of 2,,43,41
181,2,5:04.0,R. Rubio enters the game for K. Dunn,,43,41
182,2,5:04.0,K. Towns makes free throw 2 of 2,,44,41
183,2,4:47.0,,E. Bledsoe makes 2-pt layup from 3 ft,44,43
184,2,4:42.0,Minnesota full timeout,,44,43
185,2,4:33.0,,Offensive charge foul by K. Towns (drawn by E. Bledsoe),44,43
186,2,4:33.0,Turnover by K. Towns (offensive foul),,44,43
187,2,4:33.0,A. Wiggins enters the game for Z. LaVine,,44,43
188,2,4:10.0,,D. Booker makes 3-pt jump shot from 24 ft,44,46
189,2,3:58.0,A. Wiggins misses 2-pt jump shot from 4 ft,,44,46
190,2,3:58.0,,Defensive rebound by T. Chandler,44,46
191,2,3:53.0,,Shooting foul by N. Bjelica (drawn by P. Tucker),44,46
192,2,3:53.0,,P. Tucker makes free throw 1 of 2,44,47
193,2,3:53.0,G. Dieng enters the game for N. Bjelica,,44,47
194,2,3:53.0,,P. Tucker makes free throw 2 of 2,44,48
195,2,3:47.0,Personal foul by E. Bledsoe (drawn by R. Rubio),,44,48
196,2,3:47.0,R. Rubio makes free throw 1 of 2,,45,48
197,2,3:47.0,R. Rubio misses free throw 2 of 2,,45,48
198,2,3:46.0,,Defensive rebound by M. Chriss,45,48
199,2,3:30.0,,M. Chriss makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),45,51
200,2,3:15.0,R. Rubio makes 3-pt jump shot from 25 ft (assist by A. Wiggins),,48,51
201,2,3:05.0,,T. Chandler makes 2-pt dunk at rim (assist by E. Bledsoe),48,53
202,2,2:57.0,Minnesota full timeout,,48,53
203,2,2:47.0,K. Towns misses 2-pt hook shot from 9 ft,,48,53
204,2,2:45.0,Offensive rebound by R. Rubio,,48,53
205,2,2:41.0,K. Towns makes 2-pt hook shot from 6 ft (assist by R. Rubio),,50,53
206,2,2:29.0,,M. Chriss misses 2-pt layup from 1 ft,50,53
207,2,2:26.0,Defensive rebound by K. Towns,,50,53
208,2,2:24.0,Turnover by K. Towns (bad pass),,50,53
209,2,2:13.0,,Turnover by E. Bledsoe (bad pass; steal by R. Rubio),50,53
210,2,2:07.0,A. Wiggins makes 2-pt layup from 2 ft (assist by R. Rubio),,52,53
211,2,1:59.0,,M. Chriss misses 3-pt jump shot from 25 ft,52,53
212,2,1:58.0,Defensive rebound by G. Dieng,,52,53
213,2,1:48.0,K. Towns makes 2-pt hook shot from 5 ft,,54,53
214,2,1:23.0,,E. Bledsoe misses 2-pt jump shot from 23 ft,54,53
215,2,1:23.0,Defensive rebound by K. Towns,,54,53
216,2,1:08.0,G. Dieng makes 2-pt jump shot from 7 ft (assist by R. Rubio),,56,53
217,2,0:53.0,,D. Booker misses 2-pt jump shot from 20 ft,56,53
218,2,0:52.0,Defensive rebound by K. Towns,,56,53
219,2,0:42.0,K. Towns misses 2-pt jump shot from 21 ft,,56,53
220,2,0:40.0,Offensive rebound by G. Dieng,,56,53
221,2,0:40.0,G. Dieng misses 2-pt layup from 3 ft (block by P. Tucker),,56,53
222,2,0:39.0,Offensive rebound by G. Dieng,,56,53
223,2,0:39.0,G. Dieng misses 2-pt layup from 3 ft (block by M. Chriss),,56,53
224,2,0:34.0,,Defensive rebound by D. Booker,56,53
225,2,0:27.0,,E. Bledsoe makes 2-pt layup from 3 ft,56,55
226,2,0:27.0,,Shooting foul by G. Dieng (drawn by E. Bledsoe),56,55
227,2,0:27.0,,E. Bledsoe makes free throw 1 of 1,56,56
228,2,0:09.0,S. Muhammad makes 3-pt jump shot from 23 ft (assist by R. Rubio),,59,56
229,2,0:00.0,,E. Bledsoe misses 2-pt jump shot from 2 ft,59,56
230,2,0:00.0,Defensive rebound by A. Wiggins,,59,56
231,3,11:37.0,R. Rubio makes 2-pt jump shot from 22 ft (assist by G. Dieng),,61,56
232,3,11:08.0,,D. Booker misses 3-pt jump shot from 26 ft,61,56
233,3,11:08.0,,Offensive rebound by T. Chandler,61,56
234,3,11:03.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,61,56
235,3,11:02.0,,Offensive rebound by T. Chandler,61,56
236,3,10:52.0,,T. Warren misses 2-pt jump shot from 21 ft,61,56
237,3,10:51.0,Defensive rebound by G. Dieng,,61,56
238,3,10:35.0,A. Wiggins makes 2-pt layup from 2 ft,,63,56
239,3,10:30.0,Offensive charge foul by T. Warren (drawn by K. Towns),,63,56
240,3,10:30.0,,Turnover by T. Warren (offensive foul),63,56
241,3,10:19.0,Personal foul by M. Chriss (drawn by K. Towns),,63,56
242,3,10:16.0,Turnover by A. Wiggins (bad pass; steal by M. Chriss),,63,56
243,3,10:11.0,,D. Booker makes 2-pt dunk at rim (assist by E. Bledsoe),63,58
244,3,9:50.0,Z. LaVine makes 2-pt layup from 2 ft,,65,58
245,3,9:41.0,,M. Chriss misses 2-pt dunk at rim (block by G. Dieng),65,58
246,3,9:41.0,,Offensive rebound by Team,65,58
247,3,9:34.0,,T. Chandler makes 2-pt dunk at rim (assist by T. Warren),65,60
248,3,9:19.0,Shooting foul by M. Chriss (drawn by K. Towns),,65,60
249,3,9:19.0,K. Towns makes free throw 1 of 2,,66,60
250,3,9:19.0,K. Towns misses free throw 2 of 2,,66,60
251,3,9:19.0,,A. Len enters the game for M. Chriss,66,60
252,3,9:18.0,,Defensive rebound by A. Len,66,60
253,3,9:06.0,,D. Booker misses 3-pt jump shot from 25 ft,66,60
254,3,9:06.0,Defensive rebound by K. Towns,,66,60
255,3,8:50.0,G. Dieng makes 2-pt dunk at rim (assist by R. Rubio),,68,60
256,3,8:34.0,,D. Booker misses 2-pt layup from 2 ft,68,60
257,3,8:33.0,,Offensive rebound by A. Len,68,60
258,3,8:30.0,,Turnover by A. Len (back court),68,60
259,3,8:20.0,K. Towns misses 2-pt hook shot from 4 ft,,68,60
260,3,8:19.0,,Defensive rebound by T. Chandler,68,60
261,3,8:16.0,Offensive charge foul by E. Bledsoe (drawn by G. Dieng),,68,60
262,3,8:16.0,,Turnover by E. Bledsoe (offensive foul),68,60
263,3,8:03.0,Z. LaVine misses 3-pt jump shot from 23 ft,,68,60
264,3,8:03.0,,Defensive rebound by T. Warren,68,60
265,3,7:54.0,,D. Booker misses 2-pt layup from 2 ft (block by G. Dieng),68,60
266,3,7:53.0,,Offensive rebound by T. Chandler,68,60
267,3,7:53.0,,T. Chandler makes 2-pt layup from 2 ft,68,62
268,3,7:41.0,G. Dieng makes 2-pt jump shot from 21 ft (assist by R. Rubio),,70,62
269,3,7:19.0,,T. Ulis enters the game for E. Bledsoe,70,62
270,3,7:18.0,,Personal foul by Z. LaVine (drawn by D. Booker),70,62
271,3,7:11.0,,Turnover by A. Len (bad pass; steal by K. Towns),70,62
272,3,6:54.0,Z. LaVine makes 2-pt layup from 2 ft,,72,62
273,3,6:41.0,,D. Booker misses 2-pt layup from 1 ft (block by K. Towns),72,62
274,3,6:40.0,Defensive rebound by R. Rubio,,72,62
275,3,6:36.0,Shooting block foul by T. Ulis (drawn by R. Rubio),,72,62
276,3,6:36.0,R. Rubio makes free throw 1 of 2,,73,62
277,3,6:36.0,R. Rubio makes free throw 2 of 2,,74,62
278,3,6:22.0,,T. Ulis misses 2-pt jump shot from 21 ft,74,62
279,3,6:20.0,Defensive rebound by G. Dieng,,74,62
280,3,6:08.0,R. Rubio makes 2-pt layup at rim,,76,62
281,3,6:07.0,,Phoenix full timeout,76,62
282,3,6:07.0,,B. Knight enters the game for A. Len,76,62
283,3,6:07.0,,P. Tucker enters the game for T. Ulis,76,62
284,3,5:46.0,,B. Knight makes 2-pt jump shot from 21 ft,76,64
285,3,5:31.0,A. Wiggins misses 2-pt dunk from 3 ft (block by T. Chandler),,76,64
286,3,5:30.0,Offensive rebound by A. Wiggins,,76,64
287,3,5:30.0,A. Wiggins misses 2-pt layup from 1 ft,,76,64
288,3,5:29.0,Offensive rebound by A. Wiggins,,76,64
289,3,5:28.0,A. Wiggins misses 2-pt layup from 1 ft,,76,64
290,3,5:25.0,Offensive rebound by R. Rubio,,76,64
291,3,5:22.0,Z. LaVine misses 2-pt layup from 1 ft,,76,64
292,3,5:22.0,,Defensive rebound by T. Chandler,76,64
293,3,5:13.0,,Personal foul by Z. LaVine (drawn by B. Knight),76,64
294,3,5:13.0,,B. Knight makes free throw 1 of 2,76,65
295,3,5:13.0,S. Muhammad enters the game for Z. LaVine,,76,65
296,3,5:13.0,,B. Knight makes free throw 2 of 2,76,66
297,3,4:54.0,A. Wiggins makes 2-pt jump shot from 18 ft,,78,66
298,3,4:40.0,,T. Chandler makes 2-pt dunk at rim (assist by D. Booker),78,68
299,3,4:24.0,R. Rubio makes 2-pt jump shot from 20 ft,,80,68
300,3,3:59.0,,D. Booker misses 2-pt jump shot from 16 ft,80,68
301,3,3:59.0,,Offensive rebound by Team,80,68
302,3,3:46.0,,T. Warren misses 3-pt jump shot from 26 ft,80,68
303,3,3:46.0,Defensive rebound by R. Rubio,,80,68
304,3,3:43.0,Shooting foul by T. Warren (drawn by S. Muhammad),,80,68
305,3,3:43.0,S. Muhammad makes free throw 1 of 2,,81,68
306,3,3:43.0,S. Muhammad misses free throw 2 of 2,,81,68
307,3,3:42.0,,Defensive rebound by T. Chandler,81,68
308,3,3:19.0,,P. Tucker misses 2-pt jump shot from 20 ft,81,68
309,3,3:18.0,,Offensive rebound by T. Chandler,81,68
310,3,3:18.0,,T. Chandler makes 2-pt layup from 1 ft,81,70
311,3,3:01.0,R. Rubio misses 2-pt layup from 3 ft,,81,70
312,3,2:59.0,,Defensive rebound by T. Chandler,81,70
313,3,2:56.0,,Shooting foul by K. Towns (drawn by P. Tucker),81,70
314,3,2:56.0,Minnesota full timeout,,81,70
315,3,2:56.0,,P. Tucker misses free throw 1 of 2,81,70
316,3,2:56.0,,Offensive rebound by Team,81,70
317,3,2:56.0,,P. Tucker makes free throw 2 of 2,81,71
318,3,2:44.0,A. Wiggins makes 2-pt dunk at rim,,83,71
319,3,2:25.0,,D. Booker misses 2-pt jump shot from 10 ft,83,71
320,3,2:23.0,,Offensive rebound by T. Chandler,83,71
321,3,2:17.0,,T. Chandler makes 2-pt dunk at rim (assist by D. Booker),83,73
322,3,1:55.0,R. Rubio misses 2-pt layup from 2 ft,,83,73
323,3,1:53.0,,Defensive rebound by T. Chandler,83,73
324,3,1:50.0,,Shooting foul by G. Dieng (drawn by B. Knight),83,73
325,3,1:50.0,,B. Knight makes free throw 1 of 2,83,74
326,3,1:50.0,K. Dunn enters the game for R. Rubio,,83,74
327,3,1:50.0,N. Bjelica enters the game for K. Towns,,83,74
328,3,1:50.0,,B. Knight makes free throw 2 of 2,83,75
329,3,1:30.0,G. Dieng makes 2-pt jump shot from 3 ft (assist by S. Muhammad),,85,75
330,3,1:13.0,,T. Warren makes 2-pt jump shot from 14 ft (assist by P. Tucker),85,77
331,3,0:56.0,K. Dunn misses 2-pt jump shot from 6 ft,,85,77
332,3,0:54.0,,Defensive rebound by P. Tucker,85,77
333,3,0:51.0,,T. Warren makes 2-pt layup from 2 ft (assist by P. Tucker),85,79
334,3,0:32.0,A. Wiggins makes 2-pt layup from 1 ft,,87,79
335,3,0:11.0,,Turnover by D. Booker (lost ball),87,79
336,3,0:01.0,A. Wiggins misses 3-pt jump shot from 26 ft,,87,79
337,3,0:00.0,,Defensive rebound by B. Knight,87,79
338,4,11:43.0,,B. Knight makes 2-pt jump shot from 18 ft,87,81
339,4,11:24.0,Z. LaVine makes 3-pt jump shot from 26 ft,,90,81
340,4,11:13.0,,B. Knight misses 2-pt jump shot from 9 ft,90,81
341,4,11:12.0,Defensive rebound by S. Muhammad,,90,81
342,4,10:49.0,Turnover by K. Dunn (bad pass; steal by P. Tucker),,90,81
343,4,10:40.0,,L. Barbosa misses 3-pt jump shot from 25 ft,90,81
344,4,10:40.0,,Offensive rebound by A. Len,90,81
345,4,10:36.0,,Shooting foul by C. Aldrich (drawn by A. Len),90,81
346,4,10:36.0,,A. Len makes 2-pt layup from 3 ft (assist by B. Knight),90,83
347,4,10:36.0,K. Towns enters the game for C. Aldrich,,90,83
348,4,10:36.0,,A. Len makes free throw 1 of 1,90,84
349,4,10:18.0,Turnover by K. Dunn (bad pass; steal by P. Tucker),,90,84
350,4,10:06.0,,A. Len makes 2-pt layup from 2 ft (assist by L. Barbosa),90,86
351,4,10:06.0,Minnesota full timeout,,90,86
352,4,10:06.0,R. Rubio enters the game for K. Dunn,,90,86
353,4,10:06.0,A. Wiggins enters the game for N. Bjelica,,90,86
354,4,9:52.0,K. Towns makes 2-pt layup from 2 ft (assist by R. Rubio),,92,86
355,4,9:38.0,,L. Barbosa misses 2-pt layup from 2 ft,92,86
356,4,9:38.0,Defensive rebound by K. Towns,,92,86
357,4,9:38.0,Personal foul by A. Len (drawn by K. Towns),,92,86
358,4,9:23.0,Personal foul by L. Barbosa (drawn by A. Wiggins),,92,86
359,4,9:11.0,Offensive foul by K. Towns (drawn by P. Tucker),,92,86
360,4,9:11.0,Turnover by K. Towns (offensive foul),,92,86
361,4,8:57.0,,D. Booker misses 2-pt jump shot from 21 ft,92,86
362,4,8:55.0,Defensive rebound by S. Muhammad,,92,86
363,4,8:50.0,S. Muhammad misses 3-pt jump shot from 26 ft,,92,86
364,4,8:50.0,,Defensive rebound by Team,92,86
365,4,8:36.0,,Turnover by D. Booker (bad pass; steal by A. Wiggins),92,86
366,4,8:16.0,R. Rubio misses 2-pt jump shot from 19 ft,,92,86
367,4,8:14.0,,Defensive rebound by L. Barbosa,92,86
368,4,7:57.0,,D. Booker makes 2-pt jump shot from 18 ft (assist by P. Tucker),92,88
369,4,7:39.0,S. Muhammad misses 2-pt hook shot from 11 ft,,92,88
370,4,7:37.0,,Defensive rebound by B. Knight,92,88
371,4,7:37.0,,E. Bledsoe enters the game for L. Barbosa,92,88
372,4,7:22.0,,D. Booker misses 2-pt jump shot from 20 ft,92,88
373,4,7:22.0,,Offensive rebound by A. Len,92,88
374,4,7:17.0,,D. Booker makes 3-pt jump shot from 27 ft (assist by P. Tucker),92,91
375,4,7:06.0,A. Wiggins misses 2-pt hook shot from 5 ft,,92,91
376,4,7:04.0,,Defensive rebound by E. Bledsoe,92,91
377,4,7:00.0,,D. Booker makes 2-pt jump shot from 22 ft (assist by E. Bledsoe),92,93
378,4,6:57.0,Minnesota full timeout,,92,93
379,4,6:57.0,G. Dieng enters the game for S. Muhammad,,92,93
380,4,6:46.0,A. Wiggins makes 2-pt jump shot from 14 ft,,94,93
381,4,6:26.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,94,93
382,4,6:25.0,Defensive rebound by K. Towns,,94,93
383,4,6:12.0,Personal foul by D. Booker (drawn by A. Wiggins),,94,93
