,QUARTER,TIME_REMAINING,MIAMI_ACTION,ORLANDO_ACTION,MIAMI_SCORE,ORLANDO_SCORE
0,1,11:43.0,R. McGruder makes 2-pt layup at rim (assist by G. Dragić),,2,0
1,1,11:25.0,,N. Vučević misses 2-pt jump shot from 9 ft,2,0
2,1,11:24.0,Defensive rebound by H. Whiteside,,2,0
3,1,11:09.0,H. Whiteside misses 2-pt jump shot from 13 ft,,2,0
4,1,11:08.0,,Defensive rebound by A. Gordon,2,0
5,1,11:01.0,,A. Gordon misses 2-pt layup from 2 ft (block by H. Whiteside),2,0
6,1,10:59.0,,Offensive rebound by A. Gordon,2,0
7,1,10:59.0,,A. Gordon makes 2-pt layup from 2 ft,2,2
8,1,10:45.0,L. Babbitt makes 3-pt jump shot from 25 ft (assist by D. Waiters),,5,2
9,1,10:37.0,,Shooting foul by R. McGruder (drawn by E. Fournier),5,2
10,1,10:37.0,,E. Fournier misses free throw 1 of 2,5,2
11,1,10:37.0,,Offensive rebound by Team,5,2
12,1,10:37.0,,E. Fournier makes free throw 2 of 2,5,3
13,1,10:19.0,G. Dragić misses 2-pt jump shot from 10 ft,,5,3
14,1,10:19.0,,Defensive rebound by A. Gordon,5,3
15,1,10:07.0,,N. Vučević makes 2-pt jump shot from 19 ft (assist by A. Gordon),5,5
16,1,9:42.0,G. Dragić misses 2-pt jump shot from 12 ft (block by T. Ross),,5,5
17,1,9:42.0,Offensive rebound by Team,,5,5
18,1,9:38.0,D. Waiters misses 2-pt jump shot from 19 ft,,5,5
19,1,9:37.0,,Defensive rebound by A. Gordon,5,5
20,1,9:32.0,,Shooting foul by L. Babbitt (drawn by A. Gordon),5,5
21,1,9:32.0,,A. Gordon makes free throw 1 of 2,5,6
22,1,9:32.0,,A. Gordon makes free throw 2 of 2,5,7
23,1,9:21.0,G. Dragić misses 2-pt layup from 1 ft,,5,7
24,1,9:21.0,,Defensive rebound by N. Vučević,5,7
25,1,9:15.0,,A. Gordon makes 2-pt layup from 2 ft (assist by E. Payton),5,9
26,1,8:57.0,H. Whiteside misses 2-pt hook shot from 8 ft,,5,9
27,1,8:57.0,,Defensive rebound by N. Vučević,5,9
28,1,8:51.0,,E. Payton makes 2-pt layup from 2 ft,5,11
29,1,8:51.0,Miami full timeout,,5,11
30,1,8:35.0,D. Waiters misses 2-pt layup from 2 ft,,5,11
31,1,8:35.0,,Defensive rebound by E. Payton,5,11
32,1,8:23.0,,N. Vučević makes 2-pt jump shot from 20 ft (assist by T. Ross),5,13
33,1,8:05.0,R. McGruder misses 2-pt jump shot from 6 ft,,5,13
34,1,8:05.0,,Defensive rebound by A. Gordon,5,13
35,1,7:57.0,,A. Gordon misses 2-pt layup from 1 ft,5,13
36,1,7:57.0,Defensive rebound by H. Whiteside,,5,13
37,1,7:43.0,Turnover by H. Whiteside (lost ball; steal by T. Ross),,5,13
38,1,7:32.0,,N. Vučević misses 2-pt hook shot from 8 ft,5,13
39,1,7:31.0,Defensive rebound by R. McGruder,,5,13
40,1,7:22.0,Turnover by D. Waiters (bad pass; steal by E. Payton),,5,13
41,1,7:22.0,,Turnover by E. Payton (bad pass),5,13
42,1,7:06.0,D. Waiters misses 3-pt jump shot from 25 ft,,5,13
43,1,7:06.0,,Defensive rebound by E. Payton,5,13
44,1,7:00.0,,E. Payton makes 2-pt layup from 1 ft,5,15
45,1,6:49.0,Shooting foul by E. Fournier (drawn by H. Whiteside),,5,15
46,1,6:49.0,H. Whiteside makes free throw 1 of 2,,6,15
47,1,6:49.0,T. Johnson enters the game for G. Dragić,,6,15
48,1,6:49.0,H. Whiteside makes free throw 2 of 2,,7,15
49,1,6:45.0,,Orlando full timeout,7,15
50,1,6:45.0,J. Johnson enters the game for H. Whiteside,,7,15
51,1,6:29.0,,N. Vučević makes 2-pt hook shot from 7 ft,7,17
52,1,6:05.0,L. Babbitt misses 3-pt jump shot from 24 ft,,7,17
53,1,6:04.0,,Defensive rebound by N. Vučević,7,17
54,1,5:55.0,,E. Fournier misses 2-pt jump shot from 19 ft,7,17
55,1,5:54.0,,Offensive rebound by N. Vučević,7,17
56,1,5:49.0,,N. Vučević makes 2-pt layup from 1 ft,7,19
57,1,5:44.0,Shooting foul by T. Ross (drawn by D. Waiters),,7,19
58,1,5:44.0,D. Waiters misses free throw 1 of 2,,7,19
59,1,5:44.0,Offensive rebound by Team,,7,19
60,1,5:44.0,D. Waiters makes free throw 2 of 2,,8,19
61,1,5:20.0,,E. Fournier misses 2-pt layup from 1 ft,8,19
62,1,5:20.0,Defensive rebound by Team,,8,19
63,1,4:58.0,R. McGruder misses 3-pt jump shot from 26 ft,,8,19
64,1,4:57.0,Offensive rebound by D. Waiters,,8,19
65,1,4:55.0,J. Johnson misses 2-pt jump shot from 13 ft,,8,19
66,1,4:50.0,Offensive rebound by D. Waiters,,8,19
67,1,4:39.0,L. Babbitt makes 3-pt jump shot from 26 ft,,11,19
68,1,4:33.0,,T. Ross makes 2-pt jump shot from 9 ft (assist by E. Payton),11,21
69,1,4:22.0,J. Johnson makes 2-pt jump shot from 9 ft (assist by D. Waiters),,13,21
70,1,4:04.0,,Personal foul by D. Waiters (drawn by E. Fournier),13,21
71,1,4:04.0,J. Richardson enters the game for R. McGruder,,13,21
72,1,4:04.0,O. White enters the game for L. Babbitt,,13,21
73,1,3:56.0,,T. Ross misses 2-pt jump shot from 16 ft,13,21
74,1,3:56.0,,Offensive rebound by Team,13,21
75,1,3:56.0,Loose ball foul by D. Waiters (drawn by A. Gordon),,13,21
76,1,3:56.0,G. Dragić enters the game for D. Waiters,,13,21
77,1,3:53.0,,E. Fournier misses 2-pt layup from 1 ft (block by J. Johnson),13,21
78,1,3:50.0,,Offensive rebound by A. Gordon,13,21
79,1,3:50.0,,A. Gordon makes 2-pt dunk at rim,13,23
80,1,3:36.0,T. Johnson misses 2-pt layup from 2 ft,,13,23
81,1,3:36.0,Offensive rebound by O. White,,13,23
82,1,3:36.0,O. White misses 2-pt layup at rim,,13,23
83,1,3:35.0,,Defensive rebound by N. Vučević,13,23
84,1,3:23.0,,Shooting foul by O. White (drawn by N. Vučević),13,23
85,1,3:23.0,,N. Vučević makes free throw 1 of 2,13,24
86,1,3:23.0,,N. Vučević misses free throw 2 of 2,13,24
87,1,3:23.0,,D. Augustin enters the game for E. Payton,13,24
88,1,3:23.0,,M. Hezonja enters the game for T. Ross,13,24
89,1,3:22.0,Defensive rebound by O. White,,13,24
90,1,3:13.0,Turnover by J. Johnson (bad pass; steal by E. Fournier),,13,24
91,1,3:06.0,,M. Hezonja makes 2-pt jump shot from 22 ft (assist by E. Fournier),13,26
92,1,2:51.0,O. White misses 2-pt layup from 2 ft,,13,26
93,1,2:50.0,,Defensive rebound by N. Vučević,13,26
94,1,2:42.0,,Turnover by D. Augustin (bad pass; steal by G. Dragić),13,26
95,1,2:39.0,G. Dragić makes 2-pt layup from 3 ft (assist by J. Johnson),,15,26
96,1,2:39.0,Shooting foul by E. Fournier (drawn by G. Dragić),,15,26
97,1,2:39.0,,J. Green enters the game for A. Gordon,15,26
98,1,2:39.0,,C. Watson enters the game for E. Fournier,15,26
99,1,2:39.0,,B. Biyombo enters the game for N. Vučević,15,26
100,1,2:39.0,G. Dragić makes free throw 1 of 1,,16,26
101,1,2:32.0,,Personal foul by J. Richardson (drawn by M. Hezonja),16,26
102,1,2:32.0,,M. Hezonja makes free throw 1 of 2,16,27
103,1,2:32.0,,M. Hezonja makes free throw 2 of 2,16,28
104,1,2:17.0,J. Richardson makes 3-pt jump shot from 24 ft (assist by T. Johnson),,19,28
105,1,2:03.0,,B. Biyombo makes 2-pt dunk at rim (assist by M. Hezonja),19,30
106,1,1:50.0,J. Johnson makes 2-pt jump shot from 14 ft,,21,30
107,1,1:36.0,,M. Hezonja misses 3-pt jump shot from 25 ft,21,30
108,1,1:35.0,Defensive rebound by T. Johnson,,21,30
109,1,1:30.0,H. Whiteside enters the game for O. White,,21,30
110,1,1:18.0,Shooting foul by M. Hezonja (drawn by J. Richardson),,21,30
111,1,1:18.0,J. Richardson makes free throw 1 of 2,,22,30
112,1,1:18.0,J. Richardson makes free throw 2 of 2,,23,30
113,1,1:04.0,Violation by H. Whiteside (def goaltending),,23,30
114,1,1:04.0,,M. Hezonja makes 2-pt layup from 1 ft,23,32
115,1,0:45.0,T. Johnson misses 2-pt jump shot from 21 ft,,23,32
116,1,0:45.0,,Defensive rebound by J. Green,23,32
117,1,0:36.0,,Personal foul by J. Johnson (drawn by J. Green),23,32
118,1,0:36.0,,J. Green misses free throw 1 of 2,23,32
119,1,0:36.0,,Offensive rebound by Team,23,32
120,1,0:36.0,,J. Green makes free throw 2 of 2,23,33
121,1,0:25.0,Personal foul by M. Hezonja (drawn by J. Richardson),,23,33
122,1,0:25.0,J. Richardson makes free throw 1 of 2,,24,33
123,1,0:25.0,J. Richardson makes free throw 2 of 2,,25,33
124,1,0:00.0,,D. Augustin misses 3-pt jump shot from 26 ft,25,33
125,1,0:00.0,,Offensive rebound by Team,25,33
126,2,11:39.0,,J. Green misses 3-pt jump shot from 25 ft,25,33
127,2,11:38.0,Defensive rebound by H. Whiteside,,25,33
128,2,11:31.0,Shooting foul by C. Watson (drawn by G. Dragić),,25,33
129,2,11:31.0,G. Dragić makes free throw 1 of 2,,26,33
130,2,11:31.0,G. Dragić makes free throw 2 of 2,,27,33
131,2,11:19.0,,D. Augustin misses 2-pt jump shot from 20 ft,27,33
132,2,11:18.0,Defensive rebound by H. Whiteside,,27,33
133,2,11:10.0,Personal foul by J. Green (drawn by G. Dragić),,27,33
134,2,11:00.0,T. Johnson makes 2-pt jump shot from 5 ft,,29,33
135,2,10:39.0,,J. Green makes 2-pt layup from 3 ft,29,35
136,2,10:15.0,G. Dragić makes 2-pt jump shot from 18 ft,,31,35
137,2,10:00.0,,Shooting foul by J. Richardson (drawn by M. Hezonja),31,35
138,2,10:00.0,,M. Hezonja makes free throw 1 of 2,31,36
139,2,10:00.0,,M. Hezonja makes free throw 2 of 2,31,37
140,2,9:47.0,J. Johnson makes 2-pt jump shot from 5 ft,,33,37
141,2,9:27.0,,J. Green makes 2-pt jump shot from 18 ft (assist by C. Watson),33,39
142,2,9:10.0,T. Johnson makes 2-pt dunk at rim (assist by J. Johnson),,35,39
143,2,9:10.0,,Orlando full timeout,35,39
144,2,9:10.0,,T. Ross enters the game for C. Watson,35,39
145,2,9:10.0,O. White enters the game for G. Dragić,,35,39
146,2,9:10.0,W. Ellington enters the game for J. Johnson,,35,39
147,2,8:51.0,,M. Hezonja misses 3-pt jump shot from 25 ft,35,39
148,2,8:50.0,Defensive rebound by T. Johnson,,35,39
149,2,8:40.0,T. Johnson misses 2-pt jump shot from 10 ft,,35,39
150,2,8:38.0,,Defensive rebound by D. Augustin,35,39
151,2,8:28.0,,T. Ross misses 3-pt jump shot from 25 ft,35,39
152,2,8:28.0,,Offensive rebound by Team,35,39
153,2,8:28.0,Loose ball foul by J. Richardson (drawn by B. Biyombo),,35,39
154,2,8:28.0,D. Waiters enters the game for J. Richardson,,35,39
155,2,8:22.0,,B. Biyombo makes 2-pt dunk at rim (assist by T. Ross),35,41
156,2,8:02.0,W. Ellington makes 3-pt jump shot from 22 ft (assist by D. Waiters),,38,41
157,2,7:46.0,,Shooting foul by T. Johnson (drawn by D. Augustin),38,41
158,2,7:46.0,,D. Augustin makes free throw 1 of 2,38,42
159,2,7:46.0,,E. Fournier enters the game for M. Hezonja,38,42
160,2,7:46.0,,D. Augustin makes free throw 2 of 2,38,43
161,2,7:31.0,W. Ellington misses 3-pt jump shot from 26 ft,,38,43
162,2,7:31.0,,Defensive rebound by T. Ross,38,43
163,2,7:22.0,,D. Augustin misses 3-pt jump shot from 24 ft,38,43
164,2,7:22.0,Defensive rebound by H. Whiteside,,38,43
165,2,7:04.0,O. White misses 3-pt jump shot from 25 ft,,38,43
166,2,7:04.0,,Defensive rebound by E. Fournier,38,43
167,2,6:58.0,,J. Green makes 2-pt layup from 2 ft (assist by E. Fournier),38,45
168,2,6:51.0,Miami full timeout,,38,45
169,2,6:51.0,J. Johnson enters the game for O. White,,38,45
170,2,6:43.0,D. Waiters misses 3-pt jump shot from 26 ft,,38,45
171,2,6:43.0,,Defensive rebound by J. Green,38,45
172,2,6:21.0,,J. Green misses 2-pt jump shot from 16 ft,38,45
173,2,6:21.0,Defensive rebound by H. Whiteside,,38,45
174,2,6:10.0,H. Whiteside makes 2-pt hook shot from 8 ft (assist by T. Johnson),,40,45
175,2,5:53.0,,T. Ross makes 2-pt jump shot from 18 ft (assist by J. Green),40,47
176,2,5:37.0,J. Johnson makes 2-pt jump shot from 20 ft (assist by T. Johnson),,42,47
177,2,5:36.0,,Orlando full timeout,42,47
178,2,5:36.0,,E. Payton enters the game for D. Augustin,42,47
179,2,5:36.0,,A. Gordon enters the game for J. Green,42,47
180,2,5:36.0,,N. Vučević enters the game for B. Biyombo,42,47
181,2,5:25.0,,T. Ross makes 2-pt jump shot from 17 ft (assist by E. Fournier),42,49
182,2,5:05.0,T. Johnson misses 2-pt jump shot from 6 ft,,42,49
183,2,5:05.0,Offensive rebound by T. Johnson,,42,49
184,2,5:05.0,T. Johnson misses 2-pt layup from 6 ft,,42,49
185,2,5:02.0,,Defensive rebound by E. Payton,42,49
186,2,4:52.0,,E. Fournier misses 2-pt layup from 1 ft,42,49
187,2,4:51.0,Defensive rebound by W. Ellington,,42,49
188,2,4:41.0,T. Johnson misses 3-pt jump shot from 23 ft,,42,49
189,2,4:40.0,Offensive rebound by J. Johnson,,42,49
190,2,4:39.0,J. Johnson makes 2-pt layup from 1 ft,,44,49
191,2,4:31.0,,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),44,51
192,2,4:16.0,D. Waiters misses 3-pt jump shot from 25 ft,,44,51
193,2,4:16.0,Offensive rebound by H. Whiteside,,44,51
194,2,4:16.0,Shooting foul by N. Vučević (drawn by H. Whiteside),,44,51
195,2,4:16.0,H. Whiteside makes free throw 1 of 2,,45,51
196,2,4:16.0,H. Whiteside misses free throw 2 of 2,,45,51
197,2,4:16.0,G. Dragić enters the game for T. Johnson,,45,51
198,2,4:16.0,R. McGruder enters the game for W. Ellington,,45,51
199,2,4:14.0,,Defensive rebound by A. Gordon,45,51
200,2,4:04.0,,A. Gordon makes 2-pt layup from 1 ft (assist by E. Fournier),45,53
201,2,3:42.0,R. McGruder makes 3-pt jump shot from 24 ft (assist by D. Waiters),,48,53
202,2,3:31.0,,Personal foul by G. Dragić (drawn by E. Payton),48,53
203,2,3:31.0,W. Reed enters the game for H. Whiteside,,48,53
204,2,3:27.0,,Turnover by E. Payton (lost ball),48,53
205,2,3:05.0,D. Waiters misses 2-pt jump shot from 20 ft,,48,53
206,2,3:04.0,,Defensive rebound by E. Payton,48,53
207,2,2:48.0,,E. Fournier makes 2-pt layup from 2 ft,48,55
208,2,2:27.0,D. Waiters makes 2-pt layup at rim,,50,55
209,2,2:19.0,,E. Payton misses 2-pt layup from 3 ft (block by W. Reed),50,55
210,2,2:18.0,,Offensive rebound by A. Gordon,50,55
211,2,2:05.0,,E. Payton misses 2-pt jump shot from 11 ft,50,55
212,2,2:05.0,Defensive rebound by G. Dragić,,50,55
213,2,2:01.0,Turnover by G. Dragić (lost ball; steal by E. Payton),,50,55
214,2,1:56.0,,Turnover by E. Payton (lost ball; steal by G. Dragić),50,55
215,2,1:50.0,R. McGruder makes 3-pt jump shot from 24 ft (assist by J. Johnson),,53,55
216,2,1:28.0,,A. Gordon misses 3-pt jump shot from 24 ft,53,55
217,2,1:27.0,Defensive rebound by W. Reed,,53,55
218,2,1:18.0,D. Waiters misses 2-pt jump shot from 11 ft,,53,55
219,2,1:17.0,,Defensive rebound by T. Ross,53,55
220,2,1:07.0,,A. Gordon makes 3-pt jump shot from 24 ft (assist by T. Ross),53,58
221,2,0:49.0,G. Dragić misses 3-pt jump shot from 26 ft,,53,58
222,2,0:47.0,,Defensive rebound by A. Gordon,53,58
223,2,0:41.0,,A. Gordon makes 2-pt layup from 1 ft,53,60
224,2,0:34.0,Miami full timeout,,53,60
225,2,0:34.0,H. Whiteside enters the game for W. Reed,,53,60
226,2,0:34.0,,C. Watson enters the game for E. Fournier,53,60
227,2,0:22.0,D. Waiters misses 3-pt jump shot from 27 ft,,53,60
228,2,0:17.0,,Defensive rebound by Team,53,60
229,2,0:03.0,,A. Gordon misses 3-pt jump shot from 28 ft,53,60
230,2,0:01.0,Defensive rebound by H. Whiteside,,53,60
231,3,11:40.0,,T. Ross makes 2-pt jump shot from 8 ft,53,62
232,3,11:24.0,R. McGruder misses 2-pt jump shot from 6 ft (block by N. Vučević),,53,62
233,3,11:23.0,,Defensive rebound by E. Payton,53,62
234,3,11:16.0,,A. Gordon misses 2-pt jump shot from 8 ft,53,62
235,3,11:15.0,,Offensive rebound by A. Gordon,53,62
236,3,11:15.0,,A. Gordon misses 2-pt layup from 3 ft,53,62
237,3,11:14.0,Defensive rebound by H. Whiteside,,53,62
238,3,11:01.0,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),,55,62
239,3,10:41.0,,Personal foul by H. Whiteside (drawn by E. Payton),55,62
240,3,10:27.0,,E. Fournier misses 2-pt layup from 2 ft,55,62
241,3,10:27.0,Defensive rebound by H. Whiteside,,55,62
242,3,10:16.0,G. Dragić misses 2-pt jump shot from 11 ft,,55,62
243,3,10:15.0,,Defensive rebound by Team,55,62
244,3,9:57.0,,N. Vučević makes 3-pt jump shot from 26 ft (assist by E. Payton),55,65
245,3,9:41.0,D. Waiters misses 3-pt jump shot from 25 ft,,55,65
246,3,9:40.0,,Defensive rebound by E. Payton,55,65
247,3,9:24.0,,N. Vučević makes 2-pt hook shot from 8 ft (assist by T. Ross),55,67
248,3,9:16.0,Shooting foul by E. Payton (drawn by G. Dragić),,55,67
249,3,9:16.0,G. Dragić makes free throw 1 of 3,,56,67
250,3,9:16.0,G. Dragić makes free throw 2 of 3,,57,67
251,3,9:16.0,G. Dragić makes free throw 3 of 3,,58,67
252,3,9:03.0,,E. Fournier makes 2-pt jump shot from 16 ft,58,69
253,3,8:47.0,D. Waiters misses 2-pt layup from 1 ft,,58,69
254,3,8:47.0,,Defensive rebound by Team,58,69
255,3,8:35.0,,E. Fournier makes 2-pt layup from 1 ft (assist by E. Payton),58,71
256,3,8:35.0,,Shooting foul by H. Whiteside (drawn by E. Fournier),58,71
257,3,8:35.0,,E. Fournier makes free throw 1 of 1,58,72
258,3,8:35.0,Miami full timeout,,58,72
259,3,8:35.0,J. Johnson enters the game for L. Babbitt,,58,72
260,3,8:35.0,T. Johnson enters the game for H. Whiteside,,58,72
261,3,8:35.0,W. Reed enters the game for D. Waiters,,58,72
262,3,8:21.0,T. Johnson makes 2-pt jump shot from 20 ft (assist by J. Johnson),,60,72
263,3,8:05.0,,N. Vučević makes 2-pt jump shot from 8 ft,60,74
264,3,7:50.0,W. Reed misses 2-pt layup from 2 ft (block by N. Vučević),,60,74
265,3,7:49.0,Offensive rebound by W. Reed,,60,74
266,3,7:47.0,W. Reed misses 2-pt layup from 1 ft (block by A. Gordon),,60,74
267,3,7:45.0,Offensive rebound by G. Dragić,,60,74
268,3,7:38.0,J. Johnson misses 3-pt jump shot from 25 ft,,60,74
269,3,7:37.0,,Defensive rebound by E. Payton,60,74
270,3,7:30.0,,Turnover by A. Gordon (bad pass; steal by J. Johnson),60,74
271,3,7:22.0,G. Dragić misses 2-pt jump shot from 21 ft,,60,74
272,3,7:21.0,,Defensive rebound by E. Payton,60,74
273,3,7:13.0,,E. Payton makes 2-pt layup from 1 ft,60,76
274,3,6:56.0,Shooting foul by E. Payton (drawn by T. Johnson),,60,76
275,3,6:56.0,T. Johnson makes free throw 1 of 2,,61,76
276,3,6:56.0,J. Richardson enters the game for R. McGruder,,61,76
277,3,6:56.0,T. Johnson makes free throw 2 of 2,,62,76
278,3,6:45.0,,N. Vučević makes 2-pt jump shot from 6 ft (assist by T. Ross),62,78
279,3,6:45.0,,Shooting foul by T. Johnson (drawn by N. Vučević),62,78
280,3,6:45.0,,N. Vučević makes free throw 1 of 1,62,79
281,3,6:30.0,T. Johnson misses 3-pt jump shot from 24 ft,,62,79
282,3,6:30.0,Offensive rebound by J. Johnson,,62,79
283,3,6:24.0,T. Johnson misses 2-pt jump shot from 9 ft (block by N. Vučević),,62,79
284,3,6:23.0,Offensive rebound by J. Johnson,,62,79
285,3,6:13.0,J. Johnson makes 2-pt layup from 2 ft,,64,79
286,3,5:53.0,,E. Payton makes 2-pt jump shot from 5 ft,64,81
287,3,5:34.0,G. Dragić misses 3-pt jump shot from 26 ft,,64,81
288,3,5:33.0,,Defensive rebound by E. Fournier,64,81
289,3,5:23.0,,N. Vučević misses 2-pt hook shot from 9 ft,64,81
290,3,5:23.0,Defensive rebound by Team,,64,81
291,3,5:12.0,Turnover by W. Reed (bad pass; steal by T. Ross),,64,81
292,3,5:08.0,,Turnover by T. Ross (lost ball; steal by T. Johnson),64,81
293,3,4:58.0,T. Johnson misses 2-pt jump shot from 4 ft (block by T. Ross),,64,81
294,3,4:57.0,Offensive rebound by Team,,64,81
295,3,4:42.0,J. Johnson misses 2-pt jump shot from 15 ft,,64,81
296,3,4:41.0,Offensive rebound by W. Reed,,64,81
297,3,4:39.0,Turnover by W. Reed (lost ball; steal by E. Payton),,64,81
298,3,4:29.0,,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),64,83
299,3,4:10.0,W. Reed makes 2-pt jump shot from 9 ft (assist by T. Johnson),,66,83
300,3,3:59.0,,N. Vučević makes 2-pt hook shot from 5 ft (assist by E. Payton),66,85
301,3,3:39.0,Turnover by W. Reed (bad pass; steal by N. Vučević),,66,85
302,3,3:34.0,,E. Payton misses 2-pt jump shot from 5 ft,66,85
303,3,3:33.0,Defensive rebound by W. Reed,,66,85
304,3,3:25.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by G. Dragić),,69,85
305,3,3:25.0,,Orlando full timeout,69,85
306,3,3:25.0,H. Whiteside enters the game for G. Dragić,,69,85
307,3,3:25.0,W. Ellington enters the game for J. Johnson,,69,85
308,3,3:25.0,J. Johnson enters the game for W. Reed,,69,85
309,3,3:25.0,,M. Hezonja enters the game for T. Ross,69,85
310,3,3:25.0,,D. Augustin enters the game for E. Payton,69,85
311,3,3:09.0,,E. Fournier misses 2-pt jump shot from 6 ft,69,85
312,3,3:08.0,Defensive rebound by H. Whiteside,,69,85
313,3,2:53.0,T. Johnson makes 2-pt jump shot from 5 ft,,71,85
