,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,UTAH_ACTION,LA CLIPPERS_SCORE,UTAH_SCORE
36,1,6:10.0,,J. Ingles enters the game for R. Hood,10,11
37,1,6:10.0,,J. Johnson enters the game for B. Diaw,10,11
38,1,5:54.0,,Personal foul by L. Mbah a Moute (drawn by G. Hill),10,11
39,1,5:49.0,,G. Hayward makes 2-pt jump shot from 17 ft,10,13
40,1,5:40.0,Personal foul by J. Ingles (drawn by J. Redick),,10,13
41,1,5:27.0,Shooting foul by G. Hayward (drawn by C. Paul),,10,13
42,1,5:27.0,C. Paul makes free throw 1 of 3,,11,13
43,1,5:27.0,C. Paul makes free throw 2 of 3,,12,13
44,1,5:27.0,C. Paul makes free throw 3 of 3,,13,13
45,1,5:06.0,,Shooting foul by L. Mbah a Moute (drawn by G. Hayward),13,13
46,1,5:06.0,,G. Hayward makes free throw 1 of 2,13,14
47,1,5:06.0,A. Rivers enters the game for L. Mbah a Moute,,13,14
48,1,5:06.0,,G. Hayward makes free throw 2 of 2,13,15
49,1,4:49.0,J. Redick makes 2-pt jump shot from 20 ft,,15,15
50,1,4:31.0,,J. Ingles misses 2-pt jump shot from 16 ft,15,15
51,1,4:30.0,Defensive rebound by B. Griffin,,15,15
52,1,4:18.0,C. Paul makes 2-pt jump shot from 11 ft,,17,15
53,1,3:53.0,,G. Hill misses 3-pt jump shot from 24 ft,17,15
54,1,3:52.0,Defensive rebound by C. Paul,,17,15
55,1,3:46.0,J. Redick misses 3-pt jump shot from 25 ft,,17,15
56,1,3:46.0,,Defensive rebound by R. Gobert,17,15
57,1,3:35.0,,J. Johnson misses 3-pt jump shot from 25 ft,17,15
58,1,3:34.0,Defensive rebound by D. Jordan,,17,15
59,1,3:28.0,C. Paul makes 3-pt jump shot from 24 ft (assist by D. Jordan),,20,15
60,1,3:06.0,,R. Gobert misses 2-pt layup from 3 ft,20,15
61,1,3:06.0,,Offensive rebound by R. Gobert,20,15
62,1,3:06.0,,R. Gobert makes 2-pt layup from 3 ft,20,17
63,1,2:43.0,J. Redick misses 3-pt jump shot from 23 ft,,20,17
64,1,2:43.0,,Defensive rebound by J. Johnson,20,17
65,1,2:20.0,,R. Gobert makes 2-pt dunk at rim (assist by G. Hill),20,19
66,1,2:00.0,B. Griffin misses 2-pt hook shot from 3 ft,,20,19
67,1,1:59.0,,Defensive rebound by R. Gobert,20,19
68,1,1:49.0,,Utah full timeout,20,19
69,1,1:49.0,,D. Exum enters the game for G. Hill,20,19
70,1,1:49.0,,J. Withey enters the game for R. Gobert,20,19
71,1,1:49.0,,R. Hood enters the game for G. Hayward,20,19
72,1,1:49.0,J. Crawford enters the game for J. Redick,,20,19
73,1,1:49.0,M. Speights enters the game for D. Jordan,,20,19
74,1,1:49.0,Violation by J. Crawford (kicked ball),,20,19
75,1,1:41.0,,R. Hood misses 2-pt jump shot from 7 ft,20,19
76,1,1:40.0,Defensive rebound by C. Paul,,20,19
77,1,1:26.0,C. Paul makes 2-pt layup from 2 ft,,22,19
78,1,1:26.0,Shooting foul by J. Withey (drawn by C. Paul),,22,19
79,1,1:26.0,C. Paul makes free throw 1 of 1,,23,19
80,1,1:04.0,,J. Johnson misses 2-pt jump shot from 10 ft,23,19
81,1,1:04.0,Defensive rebound by B. Griffin,,23,19
82,1,0:58.0,C. Paul makes 3-pt jump shot from 25 ft (assist by B. Griffin),,26,19
83,1,0:49.0,,Personal foul by A. Rivers (drawn by R. Hood),26,19
84,1,0:49.0,R. Felton enters the game for C. Paul,,26,19
85,1,0:36.0,,R. Hood makes 2-pt layup from 2 ft,26,21
86,1,0:27.0,R. Felton misses 2-pt jump shot from 19 ft,,26,21
87,1,0:25.0,,Defensive rebound by J. Ingles,26,21
88,1,0:03.0,,R. Hood misses 2-pt layup from 3 ft,26,21
89,1,0:03.0,,Offensive rebound by J. Withey,26,21
90,1,0:03.0,,J. Withey makes 2-pt layup from 2 ft,26,23
91,1,0:00.0,R. Felton makes 2-pt jump shot from 22 ft,,28,23
92,2,11:52.0,Personal foul by R. Hood (drawn by A. Rivers),,28,23
93,2,11:44.0,M. Speights makes 3-pt jump shot from 24 ft (assist by A. Rivers),,31,23
94,2,11:19.0,,Shooting foul by M. Speights (drawn by J. Ingles),31,23
95,2,11:19.0,,J. Ingles makes free throw 1 of 3,31,24
96,2,11:19.0,,J. Ingles makes free throw 2 of 3,31,25
97,2,11:19.0,,J. Ingles makes free throw 3 of 3,31,26
98,2,11:04.0,A. Rivers misses 2-pt jump shot from 19 ft,,31,26
99,2,11:04.0,,Defensive rebound by J. Johnson,31,26
100,2,10:42.0,,J. Ingles makes 3-pt jump shot from 28 ft,31,29
101,2,10:27.0,Shooting foul by J. Withey (drawn by A. Rivers),,31,29
102,2,10:27.0,A. Rivers makes free throw 1 of 2,,32,29
103,2,10:27.0,A. Rivers misses free throw 2 of 2,,32,29
104,2,10:27.0,,A. Burks enters the game for R. Hood,32,29
105,2,10:27.0,,B. Diaw enters the game for J. Withey,32,29
106,2,10:26.0,,Defensive rebound by J. Ingles,32,29
107,2,10:06.0,,D. Exum misses 2-pt layup from 2 ft,32,29
108,2,10:06.0,Defensive rebound by W. Johnson,,32,29
109,2,9:56.0,J. Crawford makes 2-pt jump shot from 16 ft,,34,29
110,2,9:32.0,,J. Ingles misses 3-pt jump shot from 25 ft,34,29
111,2,9:32.0,,Offensive rebound by J. Ingles,34,29
112,2,9:17.0,,Personal foul by A. Rivers (drawn by B. Diaw),34,29
113,2,9:09.0,,A. Burks misses 2-pt jump shot from 21 ft,34,29
114,2,9:08.0,Defensive rebound by R. Felton,,34,29
115,2,8:55.0,R. Felton makes 2-pt layup from 2 ft,,36,29
116,2,8:34.0,,J. Ingles makes 2-pt layup from 2 ft,36,31
117,2,8:17.0,A. Rivers makes 2-pt layup from 2 ft,,38,31
118,2,8:13.0,,Utah full timeout,38,31
119,2,8:13.0,,G. Hayward enters the game for J. Ingles,38,31
120,2,8:13.0,,G. Hill enters the game for D. Exum,38,31
121,2,8:13.0,,R. Gobert enters the game for J. Johnson,38,31
122,2,7:59.0,,G. Hayward makes 3-pt jump shot from 24 ft,38,34
123,2,7:39.0,A. Rivers makes 2-pt layup from 3 ft,,40,34
124,2,7:27.0,,Turnover by B. Diaw (step out of bounds),40,34
125,2,7:27.0,D. Jordan enters the game for M. Speights,,40,34
126,2,7:13.0,J. Crawford misses 2-pt jump shot from 20 ft,,40,34
127,2,7:12.0,,Defensive rebound by G. Hill,40,34
128,2,7:11.0,,Personal foul by J. Crawford (drawn by G. Hill),40,34
129,2,6:58.0,,G. Hill misses 2-pt jump shot from 18 ft,40,34
130,2,6:58.0,Defensive rebound by D. Jordan,,40,34
131,2,6:47.0,A. Rivers makes 2-pt layup from 1 ft,,42,34
132,2,6:30.0,,G. Hill misses 3-pt jump shot from 24 ft,42,34
133,2,6:29.0,Defensive rebound by J. Crawford,,42,34
134,2,6:28.0,Turnover by J. Crawford (lost ball),,42,34
135,2,6:28.0,,J. Ingles enters the game for B. Diaw,42,34
136,2,6:17.0,,G. Hayward makes 2-pt jump shot from 16 ft,42,36
137,2,6:01.0,A. Rivers makes 2-pt jump shot from 10 ft,,44,36
138,2,5:48.0,,G. Hayward misses 2-pt dunk at rim (block by D. Jordan),44,36
139,2,5:48.0,,Offensive rebound by Team,44,36
140,2,5:48.0,,Utah full timeout,44,36
141,2,5:48.0,C. Paul enters the game for R. Felton,,44,36
142,2,5:48.0,J. Redick enters the game for J. Crawford,,44,36
143,2,5:48.0,B. Griffin enters the game for W. Johnson,,44,36
144,2,5:48.0,,J. Johnson enters the game for A. Burks,44,36
145,2,5:42.0,,G. Hayward misses 2-pt jump shot from 20 ft,44,36
146,2,5:42.0,Defensive rebound by J. Redick,,44,36
147,2,5:38.0,Personal foul by J. Johnson (drawn by B. Griffin),,44,36
148,2,5:38.0,,R. Hood enters the game for G. Hayward,44,36
149,2,5:28.0,B. Griffin misses 2-pt hook shot from 8 ft,,44,36
150,2,5:27.0,,Defensive rebound by G. Hill,44,36
151,2,5:19.0,,G. Hill misses 2-pt jump shot from 9 ft,44,36
152,2,5:19.0,Defensive rebound by B. Griffin,,44,36
153,2,5:10.0,Personal foul by R. Hood (drawn by A. Rivers),,44,36
154,2,5:10.0,,A. Burks enters the game for R. Hood,44,36
155,2,4:58.0,A. Rivers misses 3-pt jump shot from 25 ft,,44,36
156,2,4:58.0,,Defensive rebound by A. Burks,44,36
157,2,4:36.0,,J. Johnson makes 2-pt jump shot from 18 ft,44,38
158,2,4:23.0,D. Jordan makes 2-pt dunk at rim (assist by J. Redick),,46,38
159,2,4:03.0,,J. Johnson misses 3-pt jump shot from 25 ft,46,38
160,2,4:03.0,,Offensive rebound by R. Gobert,46,38
161,2,3:59.0,,R. Gobert makes 2-pt layup from 2 ft,46,40
162,2,3:31.0,Shooting foul by J. Ingles (drawn by J. Redick),,46,40
163,2,3:31.0,J. Redick makes free throw 1 of 2,,47,40
164,2,3:31.0,,G. Hayward enters the game for A. Burks,47,40
165,2,3:31.0,J. Redick makes free throw 2 of 2,,48,40
166,2,3:22.0,,G. Hayward makes 2-pt dunk at rim (assist by J. Ingles),48,42
167,2,3:04.0,J. Redick makes 2-pt jump shot from 21 ft,,50,42
168,2,2:39.0,,G. Hill makes 2-pt layup from 2 ft (assist by R. Gobert),50,44
169,2,2:18.0,C. Paul misses 3-pt jump shot from 25 ft,,50,44
170,2,2:18.0,,Defensive rebound by Team,50,44
171,2,2:18.0,Loose ball foul by D. Jordan (drawn by G. Hill),,50,44
172,2,2:18.0,LA Clippers full timeout,,50,44
173,2,2:18.0,L. Mbah a Moute enters the game for A. Rivers,,50,44
174,2,2:05.0,,J. Ingles makes 2-pt layup from 3 ft (assist by G. Hayward),50,46
175,2,1:46.0,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Griffin),,53,46
176,2,1:20.0,,J. Johnson makes 2-pt layup from 2 ft,53,48
177,2,1:05.0,C. Paul misses 3-pt jump shot from 24 ft,,53,48
178,2,1:04.0,Offensive rebound by C. Paul,,53,48
179,2,0:47.0,Shooting foul by R. Gobert (drawn by B. Griffin),,53,48
180,2,0:47.0,B. Griffin makes free throw 1 of 2,,54,48
181,2,0:47.0,,Utah full timeout,54,48
182,2,0:47.0,B. Griffin misses free throw 2 of 2,,54,48
183,2,0:45.0,,Defensive rebound by R. Gobert,54,48
184,2,0:35.0,,Shooting foul by L. Mbah a Moute (drawn by G. Hill),54,48
185,2,0:35.0,,G. Hill misses free throw 1 of 3,54,48
186,2,0:35.0,,Offensive rebound by Team,54,48
187,2,0:35.0,,G. Hill makes free throw 2 of 3,54,49
188,2,0:35.0,,G. Hill misses free throw 3 of 3,54,49
189,2,0:35.0,J. Crawford enters the game for L. Mbah a Moute,,54,49
190,2,0:34.0,Defensive rebound by C. Paul,,54,49
191,2,0:27.0,C. Paul makes 2-pt jump shot from 17 ft,,56,49
192,2,0:06.0,,G. Hayward misses 2-pt jump shot from 13 ft,56,49
193,2,0:04.0,,Offensive rebound by R. Gobert,56,49
194,2,0:01.0,,J. Johnson misses 2-pt layup from 2 ft (block by D. Jordan),56,49
195,2,0:01.0,Defensive rebound by D. Jordan,,56,49
196,2,0:01.0,Turnover by D. Jordan (bad pass),,56,49
197,2,0:00.0,,J. Ingles misses 2-pt jump shot from 16 ft,56,49
198,2,0:00.0,,Offensive rebound by Team,56,49
199,3,11:45.0,J. Redick misses 2-pt jump shot from 15 ft,,56,49
200,3,11:45.0,,Defensive rebound by G. Hill,56,49
201,3,11:30.0,,Shooting foul by J. Redick (drawn by R. Hood),56,49
202,3,11:30.0,,R. Hood makes free throw 1 of 2,56,50
203,3,11:30.0,,R. Hood makes free throw 2 of 2,56,51
204,3,11:25.0,Personal foul by R. Hood (drawn by J. Redick),,56,51
205,3,11:25.0,,J. Ingles enters the game for R. Hood,56,51
206,3,11:09.0,D. Jordan makes 2-pt hook shot from 6 ft (assist by B. Griffin),,58,51
207,3,10:52.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by G. Hayward),58,54
208,3,10:28.0,C. Paul misses 3-pt jump shot from 25 ft,,58,54
209,3,10:28.0,,Defensive rebound by J. Ingles,58,54
210,3,10:18.0,,J. Ingles makes 2-pt layup from 3 ft,58,56
211,3,10:07.0,J. Redick makes 2-pt jump shot from 16 ft (assist by C. Paul),,60,56
212,3,9:50.0,Offensive charge foul by G. Hayward (drawn by B. Griffin),,60,56
213,3,9:50.0,,Turnover by G. Hayward (offensive foul),60,56
214,3,9:33.0,J. Redick misses 3-pt jump shot from 25 ft,,60,56
215,3,9:33.0,,Defensive rebound by G. Hill,60,56
216,3,9:17.0,,G. Hill makes 2-pt jump shot from 19 ft (assist by R. Gobert),60,58
217,3,8:48.0,C. Paul makes 3-pt jump shot from 23 ft,,63,58
218,3,8:27.0,,B. Diaw makes 3-pt jump shot from 25 ft (assist by J. Ingles),63,61
219,3,8:23.0,Turnover by D. Jordan (bad pass; steal by G. Hill),,63,61
220,3,8:16.0,,G. Hill makes 2-pt layup from 2 ft,63,63
221,3,8:05.0,L. Mbah a Moute makes 3-pt jump shot from 23 ft (assist by B. Griffin),,66,63
222,3,7:46.0,,Turnover by G. Hayward (lost ball; steal by L. Mbah a Moute),66,63
223,3,7:43.0,L. Mbah a Moute makes 2-pt layup from 2 ft,,68,63
224,3,7:43.0,Shooting foul by G. Hill (drawn by L. Mbah a Moute),,68,63
225,3,7:43.0,L. Mbah a Moute makes free throw 1 of 1,,69,63
226,3,7:31.0,,G. Hayward misses 2-pt jump shot from 20 ft,69,63
227,3,7:31.0,Defensive rebound by B. Griffin,,69,63
228,3,7:19.0,Personal foul by G. Hill (drawn by B. Griffin),,69,63
229,3,7:04.0,C. Paul makes 3-pt jump shot from 28 ft (assist by B. Griffin),,72,63
230,3,7:03.0,,Utah full timeout,72,63
231,3,6:47.0,,G. Hill makes 2-pt jump shot from 14 ft,72,65
232,3,6:46.0,Loose ball foul by B. Griffin (drawn by R. Gobert),,72,65
233,3,6:46.0,,R. Gobert makes free throw 1 of 1,72,66
234,3,6:25.0,C. Paul misses 2-pt jump shot from 11 ft,,72,66
235,3,6:24.0,,Defensive rebound by Team,72,66
236,3,6:14.0,,G. Hill makes 3-pt jump shot from 23 ft,72,69
237,3,5:55.0,Shooting foul by J. Ingles (drawn by J. Redick),,72,69
238,3,5:55.0,J. Redick makes free throw 1 of 2,,73,69
239,3,5:55.0,J. Redick makes free throw 2 of 2,,74,69
240,3,5:45.0,,Turnover by G. Hayward (bad pass; steal by C. Paul),74,69
241,3,5:44.0,Personal foul by G. Hill (drawn by C. Paul),,74,69
242,3,5:44.0,C. Paul makes free throw 1 of 2,,75,69
243,3,5:44.0,C. Paul makes free throw 2 of 2,,76,69
244,3,5:33.0,,G. Hill makes 3-pt jump shot from 25 ft,76,72
245,3,5:10.0,C. Paul makes 2-pt jump shot from 18 ft,,78,72
246,3,4:44.0,,G. Hayward misses 2-pt jump shot from 17 ft,78,72
247,3,4:41.0,Defensive rebound by B. Griffin,,78,72
248,3,4:34.0,C. Paul misses 3-pt jump shot from 25 ft,,78,72
249,3,4:33.0,,Defensive rebound by B. Diaw,78,72
250,3,4:29.0,,G. Hayward makes 2-pt jump shot from 12 ft (assist by B. Diaw),78,74
251,3,4:05.0,J. Redick misses 2-pt jump shot from 17 ft,,78,74
252,3,4:05.0,,Defensive rebound by R. Gobert,78,74
253,3,3:54.0,,Personal foul by C. Paul (drawn by G. Hill),78,74
254,3,3:54.0,A. Rivers enters the game for C. Paul,,78,74
255,3,3:54.0,,D. Exum enters the game for G. Hill,78,74
256,3,3:54.0,,J. Johnson enters the game for B. Diaw,78,74
257,3,3:45.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by D. Exum),78,77
258,3,3:16.0,A. Rivers makes 3-pt jump shot from 27 ft,,81,77
259,3,3:08.0,,Personal foul by J. Redick (drawn by J. Ingles),81,77
260,3,3:08.0,J. Crawford enters the game for D. Jordan,,81,77
261,3,3:08.0,M. Speights enters the game for L. Mbah a Moute,,81,77
262,3,3:05.0,,Offensive foul by R. Gobert (drawn by J. Crawford),81,77
263,3,3:05.0,,Turnover by R. Gobert (offensive foul),81,77
264,3,3:05.0,LA Clippers full timeout,,81,77
265,3,3:05.0,R. Felton enters the game for J. Redick,,81,77
266,3,3:05.0,,J. Withey enters the game for R. Gobert,81,77
267,3,3:05.0,,A. Burks enters the game for J. Ingles,81,77
268,3,2:58.0,Shooting foul by D. Exum (drawn by A. Rivers),,81,77
269,3,2:58.0,A. Rivers misses free throw 1 of 2,,81,77
270,3,2:58.0,Offensive rebound by Team,,81,77
271,3,2:58.0,A. Rivers misses free throw 2 of 2,,81,77
272,3,2:57.0,,Defensive rebound by J. Withey,81,77
273,3,2:42.0,,G. Hayward makes 2-pt jump shot from 5 ft (assist by J. Johnson),81,79
274,3,2:25.0,R. Felton misses 3-pt jump shot from 25 ft,,81,79
275,3,2:25.0,,Defensive rebound by G. Hayward,81,79
276,3,2:16.0,,Personal foul by A. Rivers (drawn by G. Hayward),81,79
277,3,2:16.0,,G. Hayward misses free throw 1 of 2,81,79
278,3,2:16.0,,Offensive rebound by Team,81,79
279,3,2:16.0,,G. Hayward makes free throw 2 of 2,81,80
280,3,1:58.0,Offensive foul by M. Speights (drawn by G. Hayward),,81,80
281,3,1:58.0,Turnover by M. Speights (offensive foul),,81,80
282,3,1:40.0,,J. Johnson makes 2-pt jump shot from 18 ft,81,82
283,3,1:20.0,M. Speights misses 3-pt jump shot from 25 ft,,81,82
284,3,1:20.0,,Defensive rebound by A. Burks,81,82
285,3,1:08.0,,Shooting foul by M. Speights (drawn by D. Exum),81,82
286,3,1:08.0,,D. Exum makes free throw 1 of 2,81,83
287,3,1:08.0,W. Johnson enters the game for B. Griffin,,81,83
288,3,1:08.0,,G. Hill enters the game for G. Hayward,81,83
289,3,1:08.0,,D. Exum makes free throw 2 of 2,81,84
290,3,0:54.0,J. Crawford makes 2-pt jump shot from 15 ft,,83,84
291,3,0:38.0,,A. Burks misses 2-pt jump shot from 9 ft,83,84
292,3,0:37.0,,Offensive rebound by J. Withey,83,84
293,3,0:37.0,,J. Withey misses 2-pt layup from 2 ft,83,84
294,3,0:37.0,,Offensive rebound by A. Burks,83,84
295,3,0:37.0,,Personal foul by A. Rivers (drawn by A. Burks),83,84
296,3,0:37.0,,A. Burks makes free throw 1 of 2,83,85
297,3,0:37.0,,A. Burks makes free throw 2 of 2,83,86
298,3,0:31.0,J. Crawford makes 3-pt jump shot from 25 ft,,86,86
299,3,0:13.0,,D. Exum makes 3-pt jump shot from 24 ft (assist by J. Johnson),86,89
300,3,0:01.0,J. Crawford misses 3-pt jump shot from 28 ft,,86,89
301,3,0:00.0,,Defensive rebound by A. Burks,86,89
302,4,11:40.0,,J. Johnson misses 2-pt jump shot from 16 ft,86,89
303,4,11:40.0,Defensive rebound by R. Felton,,86,89
304,4,11:17.0,M. Speights misses 2-pt layup from 2 ft (block by J. Withey),,86,89
305,4,11:16.0,,Defensive rebound by J. Johnson,86,89
306,4,11:09.0,,J. Withey makes 2-pt layup from 2 ft (assist by G. Hill),86,91
307,4,10:46.0,A. Rivers misses 2-pt jump shot from 5 ft (block by A. Burks),,86,91
308,4,10:46.0,Offensive rebound by Team,,86,91
309,4,10:46.0,D. Jordan enters the game for M. Speights,,86,91
310,4,10:41.0,D. Jordan misses 3-pt jump shot from 25 ft,,86,91
311,4,10:41.0,,Defensive rebound by A. Burks,86,91
312,4,10:35.0,,Turnover by A. Burks (lost ball; steal by W. Johnson),86,91
313,4,10:22.0,J. Crawford misses 2-pt jump shot from 17 ft,,86,91
314,4,10:22.0,,Defensive rebound by D. Exum,86,91
315,4,9:58.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by D. Exum),86,94
316,4,9:58.0,LA Clippers full timeout,,86,94
317,4,9:58.0,,R. Gobert enters the game for J. Withey,86,94
318,4,9:58.0,,R. Hood enters the game for A. Burks,86,94
319,4,9:58.0,,J. Ingles enters the game for G. Hill,86,94
320,4,9:58.0,C. Paul enters the game for A. Rivers,,86,94
321,4,9:42.0,Shooting foul by J. Ingles (drawn by J. Crawford),,86,94
322,4,9:42.0,J. Crawford makes free throw 1 of 2,,87,94
323,4,9:42.0,J. Crawford makes free throw 2 of 2,,88,94
324,4,9:25.0,,Turnover by J. Johnson (lost ball; steal by J. Crawford),88,94
325,4,9:05.0,J. Crawford makes 2-pt jump shot from 12 ft,,90,94
326,4,8:43.0,,R. Hood misses 2-pt jump shot from 14 ft,90,94
327,4,8:41.0,Defensive rebound by Team,,90,94
328,4,8:32.0,W. Johnson misses 3-pt jump shot from 25 ft,,90,94
329,4,8:31.0,,Defensive rebound by D. Exum,90,94
330,4,8:29.0,,Personal foul by C. Paul (drawn by D. Exum),90,94
331,4,8:29.0,,G. Hayward enters the game for J. Ingles,90,94
332,4,8:23.0,,D. Exum makes 3-pt jump shot from 25 ft (assist by R. Hood),90,97
333,4,8:05.0,J. Crawford misses 2-pt jump shot from 16 ft,,90,97
334,4,8:05.0,,Defensive rebound by G. Hayward,90,97
335,4,7:58.0,,G. Hayward makes 3-pt jump shot from 25 ft,90,100
336,4,7:56.0,LA Clippers full timeout,,90,100
337,4,7:56.0,,B. Diaw enters the game for J. Johnson,90,100
338,4,7:56.0,L. Mbah a Moute enters the game for J. Crawford,,90,100
339,4,7:56.0,B. Griffin enters the game for W. Johnson,,90,100
340,4,7:56.0,J. Redick enters the game for R. Felton,,90,100
341,4,7:39.0,C. Paul misses 2-pt jump shot from 6 ft (block by R. Gobert),,90,100
342,4,7:37.0,Offensive rebound by B. Griffin,,90,100
343,4,7:32.0,B. Griffin misses 3-pt jump shot from 25 ft,,90,100
344,4,7:32.0,,Defensive rebound by D. Exum,90,100
345,4,7:08.0,,R. Hood misses 2-pt jump shot from 12 ft,90,100
346,4,7:08.0,Defensive rebound by Team,,90,100
347,4,7:08.0,,Technical foul by R. Gobert,90,100
348,4,7:08.0,J. Redick misses technical free throw,,90,100
349,4,7:08.0,Offensive rebound by Team,,90,100
350,4,7:08.0,,G. Hill enters the game for D. Exum,90,100
351,4,6:54.0,D. Jordan misses 2-pt hook shot from 5 ft,,90,100
352,4,6:53.0,,Defensive rebound by B. Diaw,90,100
353,4,6:39.0,,G. Hayward misses 2-pt jump shot from 22 ft,90,100
354,4,6:39.0,Defensive rebound by B. Griffin,,90,100
355,4,6:22.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,92,100
356,4,6:00.0,,G. Hayward makes 3-pt jump shot from 26 ft (assist by R. Gobert),92,103
357,4,5:39.0,D. Jordan misses 2-pt hook shot from 3 ft,,92,103
358,4,5:39.0,,Defensive rebound by R. Gobert,92,103
359,4,5:28.0,,Shooting foul by D. Jordan (drawn by G. Hill),92,103
360,4,5:28.0,,G. Hill makes free throw 1 of 2,92,104
361,4,5:28.0,,G. Hill makes free throw 2 of 2,92,105
362,4,5:18.0,C. Paul makes 2-pt jump shot from 18 ft,,94,105
363,4,4:50.0,,G. Hill misses 2-pt jump shot from 17 ft,94,105
364,4,4:50.0,,Offensive rebound by Team,94,105
365,4,4:50.0,,Turnover by Team (shot clock),94,105
366,4,4:50.0,A. Rivers enters the game for L. Mbah a Moute,,94,105
367,4,4:39.0,Offensive foul by D. Jordan (drawn by G. Hill),,94,105
368,4,4:39.0,Turnover by D. Jordan (offensive foul),,94,105
369,4,4:39.0,,J. Johnson enters the game for B. Diaw,94,105
370,4,4:28.0,,G. Hill misses 2-pt layup from 2 ft,94,105
371,4,4:27.0,Defensive rebound by C. Paul,,94,105
372,4,4:20.0,A. Rivers makes 3-pt jump shot from 25 ft (assist by C. Paul),,97,105
373,4,4:02.0,,G. Hayward misses 2-pt jump shot from 17 ft,97,105
374,4,4:01.0,Defensive rebound by D. Jordan,,97,105
375,4,3:43.0,A. Rivers misses 3-pt jump shot from 25 ft,,97,105
376,4,3:43.0,Offensive rebound by D. Jordan,,97,105
377,4,3:43.0,Shooting foul by R. Gobert (drawn by D. Jordan),,97,105
378,4,3:43.0,D. Jordan makes free throw 1 of 2,,98,105
379,4,3:43.0,D. Jordan makes free throw 2 of 2,,99,105
380,4,3:22.0,,J. Johnson misses 3-pt jump shot from 24 ft,99,105
381,4,3:21.0,Defensive rebound by D. Jordan,,99,105
382,4,2:58.0,C. Paul misses 3-pt jump shot from 26 ft,,99,105
383,4,2:57.0,Offensive rebound by Team,,99,105
384,4,2:57.0,,Loose ball foul by R. Gobert (drawn by D. Jordan),99,105
385,4,2:57.0,LA Clippers full timeout,,99,105
386,4,2:52.0,B. Griffin makes 2-pt layup from 2 ft (assist by C. Paul),,101,105
387,4,2:35.0,,R. Hood makes 2-pt jump shot from 12 ft (assist by G. Hayward),101,107
388,4,2:04.0,B. Griffin makes 2-pt jump shot from 19 ft (assist by A. Rivers),,103,107
389,4,1:38.0,,Turnover by Team (shot clock),103,107
