,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CLEVELAND_ACTION,ATLANTA_SCORE,CLEVELAND_SCORE
45,1,7:01.0,,K. Love makes free throw 2 of 2,9,9
46,1,6:46.0,D. Schröder makes 2-pt jump shot from 7 ft,,11,9
47,1,6:46.0,K. Humphries enters the game for D. Howard,,11,9
48,1,6:25.0,,K. Irving misses 2-pt layup from 1 ft,11,9
49,1,6:24.0,Defensive rebound by K. Humphries,,11,9
50,1,6:06.0,T. Sefolosha misses 2-pt jump shot from 6 ft,,11,9
51,1,6:04.0,Offensive rebound by M. Muscala,,11,9
52,1,6:04.0,M. Muscala makes 2-pt dunk at rim,,13,9
53,1,6:02.0,,Personal foul by K. Humphries (drawn by K. Love),13,9
54,1,6:02.0,Atlanta full timeout,,13,9
55,1,6:02.0,,C. Frye enters the game for T. Thompson,13,9
56,1,5:49.0,,K. Love makes 2-pt dunk at rim (assist by L. James),13,11
57,1,5:35.0,M. Muscala misses 3-pt jump shot from 27 ft,,13,11
58,1,5:35.0,,Defensive rebound by C. Frye,13,11
59,1,5:20.0,,K. Irving misses 2-pt jump shot from 16 ft,13,11
60,1,5:20.0,,Offensive rebound by Team,13,11
61,1,5:14.0,,Turnover by K. Love (traveling),13,11
62,1,4:57.0,K. Humphries misses 3-pt jump shot from 25 ft,,13,11
63,1,4:57.0,,Defensive rebound by L. James,13,11
64,1,4:51.0,,K. Love makes 2-pt layup from 2 ft (assist by L. James),13,13
65,1,4:39.0,M. Muscala misses 2-pt jump shot from 16 ft,,13,13
66,1,4:38.0,,Defensive rebound by K. Love,13,13
67,1,4:26.0,,J. Smith misses 2-pt jump shot from 8 ft,13,13
68,1,4:24.0,Defensive rebound by K. Humphries,,13,13
69,1,4:17.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by M. Muscala),,16,13
70,1,4:16.0,,Cleveland full timeout,16,13
71,1,4:16.0,,M. Dunleavy enters the game for K. Love,16,13
72,1,4:16.0,,R. Jefferson enters the game for J. Smith,16,13
73,1,4:16.0,P. Millsap enters the game for M. Muscala,,16,13
74,1,4:06.0,,K. Irving makes 2-pt layup from 1 ft,16,15
75,1,3:48.0,T. Sefolosha misses 3-pt jump shot from 23 ft,,16,15
76,1,3:47.0,,Defensive rebound by L. James,16,15
77,1,3:39.0,,K. Irving makes 2-pt jump shot from 8 ft,16,17
78,1,3:27.0,T. Hardaway makes 2-pt layup from 1 ft (assist by K. Humphries),,18,17
79,1,3:04.0,,M. Dunleavy misses 3-pt jump shot from 24 ft,18,17
80,1,3:04.0,Defensive rebound by T. Sefolosha,,18,17
81,1,2:56.0,Personal foul by R. Jefferson (drawn by P. Millsap),,18,17
82,1,2:56.0,M. Delaney enters the game for D. Schröder,,18,17
83,1,2:56.0,K. Bazemore enters the game for K. Humphries,,18,17
84,1,2:56.0,,I. Shumpert enters the game for K. Irving,18,17
85,1,2:47.0,T. Hardaway misses 3-pt jump shot from 26 ft,,18,17
86,1,2:47.0,,Defensive rebound by I. Shumpert,18,17
87,1,2:37.0,,C. Frye misses 3-pt jump shot from 25 ft,18,17
88,1,2:37.0,Defensive rebound by M. Delaney,,18,17
89,1,2:32.0,Turnover by P. Millsap (bad pass; steal by L. James),,18,17
90,1,2:28.0,,Turnover by I. Shumpert (bad pass),18,17
91,1,2:20.0,Turnover by M. Delaney (bad pass),,18,17
92,1,2:04.0,,R. Jefferson makes 3-pt jump shot from 25 ft (assist by M. Dunleavy),18,20
93,1,1:41.0,T. Sefolosha makes 2-pt jump shot from 21 ft (assist by K. Bazemore),,20,20
94,1,1:36.0,,Turnover by L. James (lost ball; steal by T. Sefolosha),20,20
95,1,1:30.0,Turnover by T. Sefolosha (bad pass; steal by L. James),,20,20
96,1,1:10.0,,R. Jefferson misses 3-pt jump shot from 25 ft,20,20
97,1,1:10.0,Defensive rebound by T. Sefolosha,,20,20
98,1,0:57.0,M. Delaney misses 2-pt jump shot from 20 ft,,20,20
99,1,0:56.0,,Defensive rebound by M. Dunleavy,20,20
100,1,0:36.0,,M. Dunleavy misses 3-pt jump shot from 25 ft,20,20
101,1,0:35.0,Defensive rebound by P. Millsap,,20,20
102,1,0:30.0,Personal block foul by R. Jefferson (drawn by T. Sefolosha),,20,20
103,1,0:30.0,M. Muscala enters the game for T. Sefolosha,,20,20
104,1,0:30.0,,T. Thompson enters the game for L. James,20,20
105,1,0:25.0,T. Hardaway misses 2-pt layup from 1 ft,,20,20
106,1,0:25.0,,Defensive rebound by C. Frye,20,20
107,1,0:09.0,,I. Shumpert misses 2-pt jump shot from 12 ft,20,20
108,1,0:08.0,Defensive rebound by T. Hardaway,,20,20
109,1,0:00.0,P. Millsap misses 3-pt jump shot from 29 ft,,20,20
110,1,0:00.0,Offensive rebound by Team,,20,20
111,2,11:52.0,,Offensive foul by I. Shumpert (drawn by M. Delaney),20,20
112,2,11:52.0,,Turnover by I. Shumpert (offensive foul),20,20
113,2,11:37.0,M. Muscala makes 2-pt jump shot from 8 ft (assist by M. Delaney),,22,20
114,2,11:13.0,,C. Frye makes 2-pt jump shot from 9 ft (assist by I. Shumpert),22,22
115,2,11:00.0,T. Hardaway misses 2-pt layup from 1 ft,,22,22
116,2,10:59.0,,Defensive rebound by I. Shumpert,22,22
117,2,10:52.0,,C. Frye makes 2-pt jump shot from 10 ft (assist by I. Shumpert),22,24
118,2,10:40.0,K. Bazemore makes 3-pt jump shot from 25 ft (assist by P. Millsap),,25,24
119,2,10:24.0,,I. Shumpert misses 3-pt jump shot from 25 ft,25,24
120,2,10:24.0,Defensive rebound by K. Bazemore,,25,24
121,2,10:13.0,Shooting foul by M. Dunleavy (drawn by K. Bazemore),,25,24
122,2,10:13.0,K. Bazemore misses free throw 1 of 2,,25,24
123,2,10:13.0,Offensive rebound by Team,,25,24
124,2,10:13.0,K. Bazemore misses free throw 2 of 2,,25,24
125,2,10:13.0,T. Prince enters the game for T. Hardaway,,25,24
126,2,10:12.0,,Defensive rebound by C. Frye,25,24
127,2,9:51.0,,C. Frye misses 3-pt jump shot from 25 ft,25,24
128,2,9:51.0,Defensive rebound by T. Prince,,25,24
129,2,9:37.0,Turnover by P. Millsap (lost ball; steal by I. Shumpert),,25,24
130,2,9:25.0,,Personal foul by M. Delaney (drawn by C. Frye),25,24
131,2,9:25.0,,J. Smith enters the game for R. Jefferson,25,24
132,2,9:18.0,,M. Dunleavy makes 3-pt jump shot from 25 ft (assist by I. Shumpert),25,27
133,2,9:03.0,P. Millsap makes 2-pt layup from 1 ft (assist by M. Delaney),,27,27
134,2,8:53.0,,C. Frye misses 2-pt jump shot from 8 ft,27,27
135,2,8:51.0,,Offensive rebound by C. Frye,27,27
136,2,8:51.0,,C. Frye misses 2-pt layup from 3 ft,27,27
137,2,8:50.0,,Offensive rebound by C. Frye,27,27
138,2,8:50.0,,C. Frye misses 2-pt layup from 1 ft (block by M. Muscala),27,27
139,2,8:48.0,Defensive rebound by M. Delaney,,27,27
140,2,8:37.0,Turnover by M. Delaney (bad pass),,27,27
141,2,8:37.0,Official timeout,,27,27
142,2,8:37.0,D. Howard enters the game for P. Millsap,,27,27
143,2,8:37.0,,K. Love enters the game for C. Frye,27,27
144,2,8:20.0,,J. Smith misses 2-pt jump shot from 17 ft,27,27
145,2,8:18.0,,Offensive rebound by K. Love,27,27
146,2,8:17.0,,Personal foul by T. Prince (drawn by K. Love),27,27
147,2,8:17.0,,K. Irving enters the game for M. Dunleavy,27,27
148,2,8:05.0,,K. Love misses 3-pt jump shot from 26 ft,27,27
149,2,8:04.0,Defensive rebound by T. Prince,,27,27
150,2,7:59.0,Personal foul by T. Thompson (drawn by D. Howard),,27,27
151,2,7:59.0,D. Schröder enters the game for M. Delaney,,27,27
152,2,7:48.0,M. Muscala makes 2-pt layup from 1 ft (assist by K. Bazemore),,29,27
153,2,7:36.0,,I. Shumpert makes 3-pt jump shot from 25 ft (assist by K. Irving),29,30
154,2,7:26.0,Turnover by M. Muscala (bad pass; steal by I. Shumpert),,29,30
155,2,7:20.0,,I. Shumpert makes 2-pt layup from 1 ft,29,32
156,2,7:05.0,D. Howard misses 2-pt hook shot from 8 ft,,29,32
157,2,7:01.0,,Defensive rebound by K. Love,29,32
158,2,6:57.0,,K. Irving makes 2-pt jump shot from 18 ft,29,34
159,2,6:57.0,Atlanta full timeout,,29,34
160,2,6:43.0,K. Bazemore misses 3-pt jump shot from 25 ft,,29,34
161,2,6:43.0,Offensive rebound by M. Muscala,,29,34
162,2,6:38.0,M. Muscala makes 2-pt jump shot from 15 ft,,31,34
163,2,6:21.0,,K. Irving makes 2-pt jump shot from 15 ft,31,36
164,2,6:11.0,Turnover by D. Howard (offensive foul),,31,36
165,2,6:11.0,Offensive foul by D. Howard (drawn by K. Irving),,31,36
166,2,6:11.0,,Technical foul by J. Smith,31,36
167,2,6:11.0,Technical foul by D. Schröder,,31,36
168,2,6:11.0,,Technical foul by T. Thompson,31,36
169,2,6:11.0,D. Schröder makes technical free throw,,32,36
170,2,6:01.0,,K. Irving misses 3-pt jump shot from 25 ft,32,36
171,2,6:00.0,Defensive rebound by D. Howard,,32,36
172,2,5:50.0,D. Schröder makes 2-pt jump shot from 7 ft,,34,36
173,2,5:40.0,,K. Love misses 3-pt jump shot from 25 ft,34,36
174,2,5:39.0,,Offensive rebound by J. Smith,34,36
175,2,5:34.0,,K. Love makes 2-pt layup at rim (assist by J. Smith),34,38
176,2,5:23.0,T. Prince makes 2-pt layup from 1 ft (assist by D. Schröder),,36,38
177,2,5:11.0,,K. Irving misses 2-pt layup from 2 ft,36,38
178,2,5:10.0,Defensive rebound by K. Bazemore,,36,38
179,2,4:59.0,K. Bazemore makes 3-pt jump shot from 25 ft (assist by D. Howard),,39,38
180,2,4:59.0,,Cleveland full timeout,39,38
181,2,4:59.0,T. Sefolosha enters the game for M. Muscala,,39,38
182,2,4:59.0,T. Hardaway enters the game for T. Prince,,39,38
183,2,4:59.0,,L. James enters the game for I. Shumpert,39,38
184,2,4:46.0,,Def 3 sec tech foul by D. Howard,39,38
185,2,4:46.0,,K. Irving misses technical free throw,39,38
186,2,4:46.0,,Offensive rebound by Team,39,38
187,2,4:30.0,,J. Smith misses 3-pt jump shot from 28 ft,39,38
188,2,4:29.0,Defensive rebound by D. Howard,,39,38
189,2,4:21.0,D. Schröder misses 3-pt jump shot from 25 ft,,39,38
190,2,4:19.0,Offensive rebound by D. Howard,,39,38
191,2,4:19.0,D. Howard makes 2-pt layup at rim,,41,38
192,2,4:01.0,,K. Love misses 2-pt jump shot from 16 ft,41,38
193,2,4:00.0,Defensive rebound by D. Howard,,41,38
194,2,3:53.0,K. Bazemore misses 3-pt jump shot from 30 ft,,41,38
195,2,3:53.0,,Defensive rebound by T. Thompson,41,38
196,2,3:53.0,,Personal foul by T. Sefolosha (drawn by T. Thompson),41,38
197,2,3:53.0,P. Millsap enters the game for K. Bazemore,,41,38
198,2,3:31.0,,L. James misses 3-pt jump shot from 25 ft,41,38
199,2,3:29.0,Defensive rebound by D. Howard,,41,38
200,2,3:17.0,D. Howard makes 2-pt dunk at rim (assist by D. Schröder),,43,38
201,2,3:01.0,,J. Smith misses 3-pt jump shot from 26 ft,43,38
202,2,3:01.0,Defensive rebound by D. Howard,,43,38
203,2,2:51.0,D. Schröder makes 2-pt layup at rim,,45,38
204,2,2:34.0,,L. James makes 2-pt jump shot from 14 ft,45,40
205,2,2:16.0,P. Millsap makes 2-pt hook shot from 5 ft,,47,40
206,2,2:07.0,,Shooting foul by D. Schröder (drawn by K. Irving),47,40
207,2,2:07.0,,K. Irving makes free throw 1 of 2,47,41
208,2,2:07.0,,C. Frye enters the game for T. Thompson,47,41
209,2,2:07.0,,K. Irving makes free throw 2 of 2,47,42
210,2,1:49.0,T. Hardaway makes 3-pt jump shot from 27 ft,,50,42
211,2,1:37.0,,C. Frye misses 3-pt jump shot from 26 ft,50,42
212,2,1:37.0,Defensive rebound by D. Howard,,50,42
213,2,1:24.0,P. Millsap makes 3-pt jump shot from 23 ft (assist by T. Hardaway),,53,42
214,2,1:05.0,,K. Love misses 3-pt jump shot from 25 ft,53,42
215,2,1:03.0,,Offensive rebound by L. James,53,42
216,2,1:00.0,,J. Smith misses 3-pt jump shot from 26 ft,53,42
217,2,1:00.0,Defensive rebound by D. Howard,,53,42
218,2,0:39.0,P. Millsap misses 2-pt jump shot from 7 ft,,53,42
219,2,0:39.0,,Defensive rebound by C. Frye,53,42
220,2,0:25.0,,K. Love misses 2-pt jump shot from 5 ft (block by D. Howard),53,42
221,2,0:25.0,,Offensive rebound by Team,53,42
222,2,0:19.0,,J. Smith misses 3-pt jump shot from 25 ft,53,42
223,2,0:18.0,Defensive rebound by P. Millsap,,53,42
224,2,0:00.0,T. Hardaway misses 3-pt jump shot from 27 ft,,53,42
225,2,0:00.0,Offensive rebound by Team,,53,42
226,3,11:41.0,,L. James misses 2-pt jump shot from 8 ft,53,42
227,3,11:40.0,Defensive rebound by D. Howard,,53,42
228,3,11:35.0,P. Millsap makes 2-pt jump shot from 6 ft (assist by D. Schröder),,55,42
229,3,11:35.0,Shooting foul by K. Love (drawn by P. Millsap),,55,42
230,3,11:35.0,P. Millsap makes free throw 1 of 1,,56,42
231,3,11:13.0,,K. Irving misses 2-pt jump shot from 6 ft,56,42
232,3,11:11.0,Defensive rebound by D. Howard,,56,42
233,3,11:01.0,K. Bazemore misses 2-pt jump shot from 8 ft,,56,42
234,3,11:00.0,,Defensive rebound by T. Thompson,56,42
235,3,10:53.0,,J. Smith misses 3-pt jump shot from 26 ft,56,42
236,3,10:53.0,Defensive rebound by D. Howard,,56,42
237,3,10:35.0,D. Howard makes 2-pt hook shot from 10 ft,,58,42
238,3,10:09.0,,L. James misses 2-pt jump shot from 7 ft (block by D. Howard),58,42
239,3,10:09.0,,Offensive rebound by Team,58,42
240,3,10:08.0,,Shooting foul by D. Schröder (drawn by K. Irving),58,42
241,3,10:08.0,,K. Irving makes free throw 1 of 2,58,43
242,3,10:08.0,,K. Irving makes free throw 2 of 2,58,44
243,3,9:55.0,D. Schröder makes 2-pt layup from 1 ft,,60,44
244,3,9:42.0,,K. Irving makes 2-pt jump shot from 15 ft,60,46
245,3,9:26.0,D. Schröder makes 2-pt layup from 1 ft,,62,46
246,3,9:14.0,,K. Irving misses 3-pt jump shot from 23 ft,62,46
247,3,9:14.0,Defensive rebound by D. Howard,,62,46
248,3,8:59.0,P. Millsap misses 2-pt jump shot from 12 ft,,62,46
249,3,8:57.0,Offensive rebound by T. Sefolosha,,62,46
250,3,8:52.0,Shooting foul by K. Love (drawn by D. Schröder),,62,46
251,3,8:52.0,D. Schröder makes free throw 1 of 2,,63,46
252,3,8:52.0,D. Schröder makes free throw 2 of 2,,64,46
253,3,8:41.0,,Shooting foul by P. Millsap (drawn by K. Love),64,46
254,3,8:41.0,,K. Love makes free throw 1 of 2,64,47
255,3,8:41.0,,K. Love makes free throw 2 of 2,64,48
256,3,8:27.0,Personal foul by T. Thompson (drawn by D. Howard),,64,48
257,3,8:22.0,D. Schröder misses 2-pt jump shot from 20 ft,,64,48
258,3,8:21.0,Offensive rebound by T. Sefolosha,,64,48
259,3,8:07.0,K. Bazemore makes 2-pt jump shot from 16 ft,,66,48
260,3,7:55.0,,Shooting foul by P. Millsap (drawn by K. Love),66,48
261,3,7:55.0,,K. Love makes free throw 1 of 2,66,49
262,3,7:55.0,,K. Love makes free throw 2 of 2,66,50
263,3,7:45.0,Turnover by D. Schröder (bad pass; steal by K. Irving),,66,50
264,3,7:43.0,,L. James makes 2-pt layup from 2 ft (assist by K. Irving),66,52
265,3,7:43.0,,Shooting foul by K. Bazemore (drawn by L. James),66,52
266,3,7:43.0,,L. James makes free throw 1 of 1,66,53
267,3,7:27.0,Turnover by D. Schröder (bad pass; steal by J. Smith),,66,53
268,3,7:18.0,,L. James makes 3-pt jump shot from 26 ft (assist by K. Love),66,56
269,3,7:18.0,Atlanta full timeout,,66,56
270,3,7:02.0,Shooting foul by T. Thompson (drawn by D. Howard),,66,56
271,3,7:02.0,D. Howard misses free throw 1 of 2,,66,56
272,3,7:02.0,Offensive rebound by Team,,66,56
273,3,7:02.0,M. Muscala enters the game for P. Millsap,,66,56
274,3,7:02.0,T. Hardaway enters the game for K. Bazemore,,66,56
275,3,7:02.0,D. Howard makes free throw 2 of 2,,67,56
276,3,6:50.0,,L. James misses 3-pt jump shot from 25 ft,67,56
277,3,6:50.0,Defensive rebound by D. Howard,,67,56
278,3,6:46.0,Shooting foul by K. Irving (drawn by D. Schröder),,67,56
279,3,6:46.0,D. Schröder makes free throw 1 of 2,,68,56
280,3,6:46.0,D. Schröder makes free throw 2 of 2,,69,56
281,3,6:29.0,,C. Frye enters the game for T. Thompson,69,56
282,3,6:20.0,,K. Irving misses 2-pt jump shot from 6 ft,69,56
283,3,6:18.0,,Offensive rebound by K. Love,69,56
284,3,6:17.0,,C. Frye makes 3-pt jump shot from 26 ft (assist by K. Love),69,59
285,3,6:10.0,Offensive foul by D. Howard (drawn by C. Frye),,69,59
286,3,6:10.0,Turnover by D. Howard (offensive foul),,69,59
287,3,5:57.0,,L. James makes 2-pt layup at rim,69,61
288,3,5:47.0,Turnover by M. Muscala (bad pass),,69,61
289,3,5:39.0,,L. James makes 2-pt layup from 1 ft,69,63
290,3,5:38.0,,Violation by Team (jump ball),69,63
291,3,5:17.0,D. Schröder misses 2-pt layup from 1 ft (block by K. Irving),,69,63
292,3,5:17.0,Offensive rebound by Team,,69,63
293,3,5:17.0,P. Millsap enters the game for D. Howard,,69,63
294,3,5:13.0,P. Millsap misses 2-pt jump shot from 17 ft,,69,63
295,3,5:13.0,Offensive rebound by T. Hardaway,,69,63
296,3,5:12.0,Personal foul by L. James (drawn by T. Hardaway),,69,63
297,3,5:12.0,T. Hardaway misses free throw 1 of 2,,69,63
298,3,5:12.0,Offensive rebound by Team,,69,63
299,3,5:12.0,T. Hardaway makes free throw 2 of 2,,70,63
300,3,5:02.0,,K. Irving misses 3-pt jump shot from 27 ft,70,63
301,3,5:02.0,,Offensive rebound by K. Love,70,63
302,3,4:43.0,,C. Frye misses 2-pt jump shot from 6 ft,70,63
303,3,4:42.0,,Offensive rebound by K. Love,70,63
304,3,4:42.0,,K. Love misses 2-pt layup from 2 ft,70,63
305,3,4:41.0,Defensive rebound by D. Schröder,,70,63
306,3,4:32.0,M. Muscala makes 2-pt layup at rim (assist by D. Schröder),,72,63
307,3,4:32.0,,Cleveland full timeout,72,63
308,3,4:16.0,,K. Love makes 2-pt layup from 1 ft (assist by J. Smith),72,65
309,3,4:08.0,Personal foul by K. Love (drawn by P. Millsap),,72,65
310,3,4:08.0,P. Millsap makes free throw 1 of 2,,73,65
311,3,4:08.0,K. Bazemore enters the game for D. Schröder,,73,65
312,3,4:08.0,P. Millsap makes free throw 2 of 2,,74,65
313,3,3:53.0,,J. Smith misses 3-pt jump shot from 25 ft,74,65
314,3,3:52.0,Defensive rebound by K. Bazemore,,74,65
315,3,3:44.0,T. Hardaway misses 3-pt jump shot from 24 ft,,74,65
316,3,3:44.0,,Defensive rebound by L. James,74,65
317,3,3:38.0,,L. James makes 2-pt layup at rim,74,67
318,3,3:22.0,T. Sefolosha makes 3-pt jump shot from 25 ft (assist by K. Bazemore),,77,67
319,3,3:03.0,,K. Irving makes 2-pt layup from 1 ft,77,69
320,3,2:49.0,T. Hardaway misses 3-pt jump shot from 25 ft,,77,69
321,3,2:49.0,Offensive rebound by M. Muscala,,77,69
322,3,2:43.0,Turnover by T. Hardaway (bad pass; steal by J. Smith),,77,69
323,3,2:26.0,,L. James misses 3-pt jump shot from 25 ft,77,69
324,3,2:26.0,Defensive rebound by K. Bazemore,,77,69
325,3,2:15.0,K. Bazemore misses 2-pt jump shot from 8 ft,,77,69
326,3,2:15.0,,Defensive rebound by C. Frye,77,69
327,3,2:11.0,,Shooting foul by T. Sefolosha (drawn by L. James),77,69
328,3,2:11.0,Violation by Team (jump ball),,77,69
329,3,2:11.0,,L. James makes free throw 1 of 2,77,70
330,3,2:11.0,,I. Shumpert enters the game for K. Love,77,70
331,3,2:11.0,M. Delaney enters the game for T. Hardaway,,77,70
332,3,2:11.0,,L. James makes free throw 2 of 2,77,71
333,3,1:59.0,K. Bazemore misses 2-pt layup from 2 ft,,77,71
334,3,1:56.0,,Defensive rebound by L. James,77,71
335,3,1:53.0,,C. Frye misses 3-pt jump shot from 26 ft,77,71
336,3,1:53.0,,Offensive rebound by L. James,77,71
337,3,1:53.0,,Personal foul by M. Delaney (drawn by J. Smith),77,71
338,3,1:53.0,,L. James makes free throw 1 of 2,77,72
339,3,1:53.0,,M. Dunleavy enters the game for K. Irving,77,72
340,3,1:53.0,,L. James makes free throw 2 of 2,77,73
341,3,1:30.0,Shooting block foul by M. Dunleavy (drawn by K. Bazemore),,77,73
342,3,1:30.0,K. Bazemore makes free throw 1 of 2,,78,73
343,3,1:30.0,T. Hardaway enters the game for T. Sefolosha,,78,73
344,3,1:30.0,K. Bazemore makes free throw 2 of 2,,79,73
345,3,1:09.0,,J. Smith misses 2-pt jump shot from 18 ft,79,73
346,3,1:09.0,Defensive rebound by M. Delaney,,79,73
347,3,0:57.0,M. Muscala misses 3-pt jump shot from 23 ft,,79,73
348,3,0:57.0,,Defensive rebound by I. Shumpert,79,73
349,3,0:46.0,,C. Frye makes 3-pt jump shot from 24 ft (assist by J. Smith),79,76
350,3,0:30.0,K. Bazemore makes 2-pt jump shot from 18 ft,,81,76
351,3,0:07.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by C. Frye),81,79
352,3,0:01.0,Shooting foul by I. Shumpert (drawn by K. Bazemore),,81,79
353,3,0:01.0,K. Bazemore makes free throw 1 of 3,,82,79
354,3,0:01.0,K. Bazemore makes free throw 2 of 3,,83,79
355,3,0:01.0,K. Bazemore makes free throw 3 of 3,,84,79
356,3,0:00.0,,J. Smith misses 3-pt jump shot from 43 ft,84,79
357,3,0:00.0,,Offensive rebound by Team,84,79
358,4,11:46.0,P. Millsap makes 2-pt jump shot from 4 ft (assist by M. Muscala),,86,79
359,4,11:46.0,Shooting foul by K. Love (drawn by P. Millsap),,86,79
360,4,11:46.0,T. Prince enters the game for K. Bazemore,,86,79
361,4,11:46.0,P. Millsap makes free throw 1 of 1,,87,79
362,4,11:31.0,,K. Irving misses 2-pt jump shot from 8 ft,87,79
363,4,11:28.0,,Offensive rebound by K. Love,87,79
364,4,11:26.0,,K. Love makes 2-pt layup at rim,87,81
365,4,11:05.0,T. Hardaway misses 3-pt jump shot from 25 ft,,87,81
366,4,11:04.0,Offensive rebound by P. Millsap,,87,81
367,4,11:03.0,Turnover by P. Millsap (bad pass; steal by M. Dunleavy),,87,81
368,4,10:47.0,,K. Love misses 2-pt hook shot from 6 ft,87,81
369,4,10:46.0,Defensive rebound by T. Prince,,87,81
370,4,10:29.0,T. Hardaway makes 2-pt layup from 1 ft (assist by M. Delaney),,89,81
371,4,10:19.0,,Turnover by K. Love (bad pass),89,81
372,4,10:19.0,,T. Thompson enters the game for C. Frye,89,81
373,4,10:19.0,D. Howard enters the game for M. Muscala,,89,81
374,4,10:08.0,M. Delaney makes 2-pt jump shot from 17 ft,,91,81
375,4,9:55.0,,K. Irving misses 2-pt jump shot from 17 ft,91,81
376,4,9:54.0,Defensive rebound by D. Howard,,91,81
377,4,9:48.0,Personal foul by K. Irving (drawn by M. Delaney),,91,81
378,4,9:45.0,T. Prince misses 2-pt jump shot from 5 ft,,91,81
379,4,9:45.0,Offensive rebound by Team,,91,81
380,4,9:28.0,P. Millsap makes 3-pt jump shot from 27 ft (assist by M. Delaney),,94,81
381,4,9:28.0,,Cleveland full timeout,94,81
382,4,9:16.0,,K. Irving misses 2-pt jump shot from 20 ft,94,81
383,4,9:16.0,Defensive rebound by T. Prince,,94,81
384,4,9:08.0,Turnover by T. Prince (bad pass; steal by K. Love),,94,81
385,4,9:02.0,,M. Dunleavy misses 3-pt jump shot from 24 ft,94,81
386,4,8:59.0,Defensive rebound by Team,,94,81
387,4,8:45.0,M. Delaney makes 2-pt jump shot from 18 ft,,96,81
388,4,8:24.0,,K. Love misses 2-pt jump shot from 6 ft (block by D. Howard),96,81
389,4,8:23.0,Defensive rebound by M. Delaney,,96,81
390,4,8:23.0,Personal foul by K. Irving (drawn by M. Delaney),,96,81
391,4,8:23.0,T. Sefolosha enters the game for T. Prince,,96,81
392,4,8:23.0,,L. James enters the game for M. Dunleavy,96,81
393,4,8:14.0,Turnover by M. Delaney (bad pass; steal by T. Thompson),,96,81
