,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SAN ANTONIO_ACTION,MEMPHIS_SCORE,SAN ANTONIO_SCORE
54,1,4:11.0,,Turnover by P. Mills (bad pass),11,14
55,1,4:11.0,,D. Lee enters the game for L. Aldridge,11,14
56,1,4:11.0,T. Daniels enters the game for V. Carter,,11,14
57,1,3:55.0,B. Wright misses 2-pt jump shot from 9 ft,,11,14
58,1,3:54.0,,Defensive rebound by P. Gasol,11,14
59,1,3:41.0,,M. Ginóbili misses 2-pt jump shot from 17 ft,11,14
60,1,3:40.0,Defensive rebound by Z. Randolph,,11,14
61,1,3:22.0,Z. Randolph misses 2-pt jump shot from 6 ft (block by P. Gasol),,11,14
62,1,3:22.0,Offensive rebound by Team,,11,14
63,1,3:22.0,,K. Anderson enters the game for K. Leonard,11,14
64,1,3:18.0,M. Conley makes 3-pt jump shot from 26 ft (assist by J. Ennis),,14,14
65,1,3:16.0,,San Antonio full timeout,14,14
66,1,3:16.0,W. Selden enters the game for J. Ennis,,14,14
67,1,2:53.0,,K. Anderson misses 3-pt jump shot from 24 ft,14,14
68,1,2:52.0,,Offensive rebound by P. Gasol,14,14
69,1,2:50.0,,Turnover by D. Lee (lost ball),14,14
70,1,2:25.0,Turnover by W. Selden (lost ball; steal by P. Mills),,14,14
71,1,2:20.0,,P. Mills misses 2-pt layup from 1 ft,14,14
72,1,2:19.0,Defensive rebound by M. Conley,,14,14
73,1,2:08.0,Z. Randolph misses 2-pt layup from 3 ft (block by P. Gasol),,14,14
74,1,2:06.0,,Defensive rebound by M. Ginóbili,14,14
75,1,1:54.0,,Turnover by P. Gasol (bad pass; steal by Z. Randolph),14,14
76,1,1:30.0,M. Conley misses 3-pt jump shot from 31 ft,,14,14
77,1,1:29.0,,Defensive rebound by D. Lee,14,14
78,1,1:17.0,,M. Ginóbili misses 2-pt layup from 1 ft,14,14
79,1,1:16.0,Defensive rebound by Z. Randolph,,14,14
80,1,1:10.0,T. Daniels misses 2-pt jump shot from 24 ft,,14,14
81,1,1:08.0,,Defensive rebound by P. Mills,14,14
82,1,0:52.0,,K. Anderson misses 2-pt layup from 3 ft (block by W. Selden),14,14
83,1,0:50.0,,Offensive rebound by K. Anderson,14,14
84,1,0:46.0,,K. Anderson misses 2-pt jump shot from 16 ft,14,14
85,1,0:45.0,Defensive rebound by Z. Randolph,,14,14
86,1,0:30.0,M. Conley misses 2-pt jump shot from 8 ft,,14,14
87,1,0:29.0,Offensive rebound by Z. Randolph,,14,14
88,1,0:28.0,Z. Randolph makes 2-pt layup from 1 ft,,16,14
89,1,0:03.0,,P. Mills misses 2-pt jump shot from 6 ft,16,14
90,1,0:02.0,Defensive rebound by T. Daniels,,16,14
91,1,0:00.0,T. Daniels misses 3-pt jump shot from 27 ft,,16,14
92,1,0:00.0,Offensive rebound by Team,,16,14
93,2,11:46.0,,Personal foul by T. Daniels (drawn by M. Ginóbili),16,14
94,2,11:46.0,,T. Parker enters the game for P. Mills,16,14
95,2,11:46.0,,J. Simmons enters the game for M. Ginóbili,16,14
96,2,11:46.0,M. Gasol enters the game for B. Wright,,16,14
97,2,11:30.0,,J. Simmons misses 2-pt jump shot from 12 ft,16,14
98,2,11:29.0,Defensive rebound by W. Baldwin,,16,14
99,2,11:05.0,W. Selden makes 3-pt jump shot from 23 ft (assist by W. Baldwin),,19,14
100,2,10:49.0,,T. Parker misses 2-pt jump shot from 8 ft,19,14
101,2,10:48.0,Defensive rebound by Z. Randolph,,19,14
102,2,10:38.0,Z. Randolph misses 2-pt jump shot from 19 ft,,19,14
103,2,10:38.0,,Defensive rebound by K. Anderson,19,14
104,2,10:38.0,,Personal foul by W. Baldwin (drawn by K. Anderson),19,14
105,2,10:25.0,,D. Lee misses 2-pt layup from 1 ft,19,14
106,2,10:24.0,Defensive rebound by T. Daniels,,19,14
107,2,10:07.0,Z. Randolph misses 2-pt layup from 2 ft,,19,14
108,2,10:06.0,,Defensive rebound by P. Gasol,19,14
109,2,9:52.0,,Turnover by K. Anderson (lost ball; steal by M. Gasol),19,14
110,2,9:41.0,Turnover by W. Baldwin (lost ball; steal by J. Simmons),,19,14
111,2,9:36.0,,J. Simmons makes 2-pt dunk at rim (assist by T. Parker),19,16
112,2,9:18.0,T. Daniels misses 3-pt jump shot from 26 ft,,19,16
113,2,9:17.0,,Defensive rebound by T. Parker,19,16
114,2,9:09.0,,K. Anderson misses 2-pt jump shot from 22 ft,19,16
115,2,9:08.0,Defensive rebound by M. Gasol,,19,16
116,2,9:03.0,Personal foul by J. Simmons (drawn by Z. Randolph),,19,16
117,2,9:03.0,,D. Dedmon enters the game for P. Gasol,19,16
118,2,8:55.0,T. Daniels makes 2-pt jump shot from 18 ft (assist by W. Baldwin),,21,16
119,2,8:40.0,,Offensive foul by J. Simmons (drawn by W. Baldwin),21,16
120,2,8:40.0,,Turnover by J. Simmons (offensive foul),21,16
121,2,8:40.0,Official timeout,,21,16
122,2,8:40.0,,L. Aldridge enters the game for D. Lee,21,16
123,2,8:40.0,,K. Leonard enters the game for K. Anderson,21,16
124,2,8:40.0,J. Green enters the game for Z. Randolph,,21,16
125,2,8:30.0,Shooting foul by J. Simmons (drawn by W. Selden),,21,16
126,2,8:30.0,W. Selden misses free throw 1 of 2,,21,16
127,2,8:30.0,Offensive rebound by Team,,21,16
128,2,8:30.0,,B. Forbes enters the game for J. Simmons,21,16
129,2,8:30.0,W. Selden makes free throw 2 of 2,,22,16
130,2,8:08.0,,L. Aldridge makes 2-pt jump shot from 12 ft,22,18
131,2,7:51.0,T. Daniels misses 2-pt jump shot from 20 ft,,22,18
132,2,7:51.0,,Defensive rebound by K. Leonard,22,18
133,2,7:28.0,,L. Aldridge makes 2-pt jump shot from 18 ft (assist by D. Dedmon),22,20
134,2,7:12.0,J. Green misses 2-pt jump shot from 19 ft,,22,20
135,2,7:10.0,Offensive rebound by W. Baldwin,,22,20
136,2,7:10.0,W. Baldwin misses 2-pt layup from 3 ft,,22,20
137,2,7:08.0,Offensive rebound by W. Baldwin,,22,20
138,2,7:05.0,Turnover by W. Selden (lost ball),,22,20
139,2,6:51.0,,Shooting foul by J. Green (drawn by L. Aldridge),22,20
140,2,6:51.0,,L. Aldridge makes free throw 1 of 2,22,21
141,2,6:51.0,,L. Aldridge misses free throw 2 of 2,22,21
142,2,6:51.0,V. Carter enters the game for W. Selden,,22,21
143,2,6:51.0,J. Ennis enters the game for T. Daniels,,22,21
144,2,6:50.0,Defensive rebound by J. Green,,22,21
145,2,6:46.0,Memphis full timeout,,22,21
146,2,6:33.0,M. Gasol makes 2-pt jump shot from 10 ft (assist by W. Baldwin),,24,21
147,2,6:19.0,,B. Forbes misses 3-pt jump shot from 26 ft,24,21
148,2,6:18.0,Defensive rebound by W. Baldwin,,24,21
149,2,6:05.0,J. Green makes 2-pt jump shot from 20 ft (assist by M. Gasol),,26,21
150,2,5:39.0,,L. Aldridge misses 3-pt jump shot from 26 ft,26,21
151,2,5:38.0,Defensive rebound by W. Baldwin,,26,21
152,2,5:31.0,W. Baldwin misses 2-pt jump shot from 12 ft,,26,21
153,2,5:30.0,,Defensive rebound by D. Dedmon,26,21
154,2,5:22.0,,T. Parker makes 2-pt layup from 1 ft,26,23
155,2,5:14.0,Memphis full timeout,,26,23
156,2,5:14.0,M. Conley enters the game for W. Baldwin,,26,23
157,2,5:14.0,B. Wright enters the game for M. Gasol,,26,23
158,2,5:14.0,Z. Randolph enters the game for J. Green,,26,23
159,2,4:58.0,Z. Randolph misses 2-pt jump shot from 18 ft,,26,23
160,2,4:57.0,,Defensive rebound by D. Dedmon,26,23
161,2,4:51.0,,T. Parker makes 2-pt layup from 1 ft,26,25
162,2,4:31.0,J. Ennis misses 2-pt layup from 2 ft,,26,25
163,2,4:30.0,Offensive rebound by J. Ennis,,26,25
164,2,4:20.0,M. Conley makes 2-pt jump shot from 15 ft,,28,25
165,2,4:02.0,,K. Leonard makes 2-pt jump shot from 20 ft,28,27
166,2,3:33.0,M. Conley misses 2-pt jump shot from 7 ft,,28,27
167,2,3:33.0,Offensive rebound by B. Wright,,28,27
168,2,3:33.0,Personal foul by K. Leonard (drawn by B. Wright),,28,27
169,2,3:33.0,,P. Mills enters the game for T. Parker,28,27
170,2,3:33.0,,K. Anderson enters the game for B. Forbes,28,27
171,2,3:33.0,,P. Gasol enters the game for D. Dedmon,28,27
172,2,3:23.0,B. Wright makes 2-pt layup from 2 ft (assist by M. Conley),,30,27
173,2,3:06.0,,Personal foul by V. Carter (drawn by K. Leonard),30,27
174,2,3:00.0,,K. Leonard misses 2-pt jump shot from 18 ft,30,27
175,2,2:59.0,,Offensive rebound by P. Gasol,30,27
176,2,2:58.0,,San Antonio full timeout,30,27
177,2,2:58.0,,Turnover by K. Anderson (bad pass),30,27
178,2,2:47.0,Turnover by M. Conley (bad pass; steal by P. Mills),,30,27
179,2,2:40.0,,K. Leonard makes 2-pt layup from 2 ft,30,29
180,2,2:14.0,M. Conley misses 2-pt jump shot from 12 ft,,30,29
181,2,2:12.0,,Defensive rebound by K. Leonard,30,29
182,2,2:05.0,,K. Leonard makes 2-pt jump shot from 8 ft,30,31
183,2,1:41.0,Z. Randolph misses 2-pt layup from 1 ft (block by L. Aldridge),,30,31
184,2,1:39.0,,Defensive rebound by L. Aldridge,30,31
185,2,1:33.0,,Turnover by P. Mills (bad pass; steal by Z. Randolph),30,31
186,2,1:28.0,B. Wright makes 2-pt dunk at rim (assist by M. Conley),,32,31
187,2,1:07.0,,L. Aldridge misses 2-pt jump shot from 12 ft,32,31
188,2,1:05.0,Defensive rebound by Z. Randolph,,32,31
189,2,0:51.0,J. Ennis misses 2-pt layup from 3 ft,,32,31
190,2,0:49.0,,Defensive rebound by P. Gasol,32,31
191,2,0:33.0,,K. Leonard misses 2-pt jump shot from 22 ft,32,31
192,2,0:32.0,Defensive rebound by B. Wright,,32,31
193,2,0:11.0,M. Conley makes 3-pt jump shot from 25 ft,,35,31
194,2,0:06.0,J. Green enters the game for Z. Randolph,,35,31
195,2,0:05.0,,Personal foul by M. Conley,35,31
196,2,0:05.0,,P. Mills makes free throw 1 of 2,35,32
197,2,0:05.0,T. Daniels enters the game for J. Ennis,,35,32
198,2,0:05.0,Z. Randolph enters the game for B. Wright,,35,32
199,2,0:05.0,M. Gasol enters the game for J. Green,,35,32
200,2,0:05.0,,P. Mills makes free throw 2 of 2,35,33
201,2,0:01.0,Personal take foul by K. Leonard (drawn by V. Carter),,35,33
202,2,0:00.0,Z. Randolph misses 3-pt jump shot from 40 ft,,35,33
203,2,0:00.0,Offensive rebound by Team,,35,33
204,3,11:43.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by J. Simmons),35,36
205,3,11:15.0,Turnover by M. Gasol (bad pass; steal by L. Aldridge),,35,36
206,3,10:51.0,,K. Leonard makes 3-pt jump shot from 25 ft (assist by T. Parker),35,39
207,3,10:50.0,Memphis full timeout,,35,39
208,3,10:31.0,M. Gasol makes 2-pt jump shot from 6 ft (assist by M. Conley),,37,39
209,3,10:11.0,,Personal foul by J. Ennis (drawn by L. Aldridge),37,39
210,3,9:58.0,,Turnover by T. Parker (bad pass; steal by M. Conley),37,39
211,3,9:43.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by M. Conley),,40,39
212,3,9:12.0,,K. Leonard misses 3-pt jump shot from 25 ft,40,39
213,3,9:10.0,Defensive rebound by V. Carter,,40,39
214,3,8:51.0,Turnover by M. Gasol (traveling),,40,39
215,3,8:51.0,T. Daniels enters the game for J. Ennis,,40,39
216,3,8:39.0,,Personal foul by J. Green (drawn by K. Leonard),40,39
217,3,8:24.0,,J. Simmons makes 2-pt hook shot from 8 ft,40,41
218,3,8:08.0,J. Green misses 2-pt jump shot from 6 ft,,40,41
219,3,8:07.0,,Defensive rebound by K. Leonard,40,41
220,3,7:59.0,,K. Leonard misses 2-pt jump shot from 19 ft,40,41
221,3,7:57.0,Defensive rebound by J. Green,,40,41
222,3,7:41.0,M. Conley misses 2-pt jump shot from 9 ft,,40,41
223,3,7:40.0,,Defensive rebound by K. Leonard,40,41
224,3,7:36.0,,Shooting foul by M. Conley (drawn by K. Leonard),40,41
225,3,7:36.0,,K. Leonard makes free throw 1 of 2,40,42
226,3,7:36.0,,P. Gasol enters the game for D. Dedmon,40,42
227,3,7:36.0,B. Wright enters the game for J. Green,,40,42
228,3,7:36.0,,K. Leonard makes free throw 2 of 2,40,43
229,3,7:24.0,M. Gasol misses 2-pt layup from 2 ft (block by L. Aldridge),,40,43
230,3,7:23.0,,Defensive rebound by P. Gasol,40,43
231,3,7:16.0,,P. Gasol makes 2-pt jump shot from 14 ft (assist by T. Parker),40,45
232,3,6:57.0,Personal foul by P. Gasol (drawn by B. Wright),,40,45
233,3,6:57.0,Z. Randolph enters the game for M. Gasol,,40,45
234,3,6:50.0,M. Conley misses 3-pt jump shot from 26 ft,,40,45
235,3,6:49.0,,Defensive rebound by L. Aldridge,40,45
236,3,6:37.0,,T. Parker makes 2-pt layup from 2 ft,40,47
237,3,6:13.0,Z. Randolph makes 2-pt jump shot from 14 ft (assist by T. Daniels),,42,47
238,3,5:52.0,,Turnover by J. Simmons (traveling),42,47
239,3,5:33.0,M. Conley makes 2-pt layup from 2 ft (assist by Z. Randolph),,44,47
240,3,5:12.0,,L. Aldridge misses 2-pt jump shot from 11 ft,44,47
241,3,5:12.0,,Offensive rebound by Team,44,47
242,3,5:12.0,,Personal foul by B. Wright (drawn by P. Gasol),44,47
243,3,5:12.0,J. Ennis enters the game for V. Carter,,44,47
244,3,5:05.0,,T. Parker misses 2-pt jump shot from 17 ft,44,47
245,3,5:04.0,Defensive rebound by T. Daniels,,44,47
246,3,4:49.0,Z. Randolph misses 2-pt jump shot from 20 ft,,44,47
247,3,4:48.0,,Defensive rebound by K. Leonard,44,47
248,3,4:43.0,,San Antonio full timeout,44,47
249,3,4:43.0,,P. Mills enters the game for T. Parker,44,47
250,3,4:26.0,,J. Simmons misses 2-pt jump shot from 6 ft,44,47
251,3,4:23.0,,Offensive rebound by J. Simmons,44,47
252,3,4:23.0,,J. Simmons makes 2-pt layup from 2 ft,44,49
253,3,3:56.0,J. Ennis misses 3-pt jump shot from 23 ft,,44,49
254,3,3:55.0,Offensive rebound by T. Daniels,,44,49
255,3,3:51.0,T. Daniels makes 3-pt jump shot from 25 ft,,47,49
256,3,3:33.0,,L. Aldridge misses 2-pt jump shot from 9 ft,47,49
257,3,3:31.0,Defensive rebound by T. Daniels,,47,49
258,3,3:22.0,Shooting foul by K. Leonard (drawn by Z. Randolph),,47,49
259,3,3:22.0,Z. Randolph misses free throw 1 of 2,,47,49
260,3,3:22.0,Offensive rebound by Team,,47,49
261,3,3:22.0,,B. Forbes enters the game for J. Simmons,47,49
262,3,3:22.0,,D. Lee enters the game for L. Aldridge,47,49
263,3,3:22.0,W. Baldwin enters the game for M. Conley,,47,49
264,3,3:22.0,,K. Anderson enters the game for K. Leonard,47,49
265,3,3:22.0,Z. Randolph makes free throw 2 of 2,,48,49
266,3,3:05.0,,P. Gasol makes 2-pt hook shot from 5 ft,48,51
267,3,2:51.0,B. Wright misses 2-pt hook shot from 8 ft,,48,51
268,3,2:50.0,,Defensive rebound by K. Anderson,48,51
269,3,2:40.0,,P. Gasol makes 3-pt jump shot from 25 ft (assist by P. Mills),48,54
270,3,2:22.0,W. Baldwin misses 2-pt jump shot from 9 ft,,48,54
271,3,2:20.0,Offensive rebound by Z. Randolph,,48,54
272,3,2:19.0,Z. Randolph makes 2-pt layup from 3 ft,,50,54
273,3,1:56.0,,K. Anderson misses 3-pt jump shot from 23 ft,50,54
274,3,1:54.0,,Offensive rebound by P. Mills,50,54
275,3,1:51.0,,B. Forbes misses 3-pt jump shot from 24 ft,50,54
276,3,1:48.0,,Offensive rebound by D. Lee,50,54
277,3,1:41.0,,K. Anderson makes 2-pt layup from 2 ft (assist by B. Forbes),50,56
278,3,1:41.0,Memphis full timeout,,50,56
279,3,1:22.0,Turnover by J. Ennis (step out of bounds),,50,56
280,3,1:22.0,M. Gasol enters the game for B. Wright,,50,56
281,3,1:22.0,W. Selden enters the game for J. Ennis,,50,56
282,3,1:01.0,,P. Mills makes 2-pt jump shot from 18 ft,50,58
283,3,0:44.0,Personal foul by D. Lee (drawn by Z. Randolph),,50,58
284,3,0:34.0,Shooting foul by D. Lee (drawn by Z. Randolph),,50,58
285,3,0:34.0,Z. Randolph misses free throw 1 of 2,,50,58
286,3,0:34.0,Offensive rebound by Team,,50,58
287,3,0:34.0,Z. Randolph makes free throw 2 of 2,,51,58
288,3,0:22.0,,P. Gasol makes 2-pt jump shot from 14 ft (assist by B. Forbes),51,60
289,3,0:07.0,W. Baldwin misses 2-pt layup from 3 ft,,51,60
290,3,0:06.0,,Defensive rebound by P. Mills,51,60
291,3,0:01.0,,P. Mills misses 2-pt layup from 2 ft,51,60
292,3,0:00.0,Defensive rebound by Z. Randolph,,51,60
293,4,11:46.0,Z. Randolph makes 2-pt layup from 2 ft (assist by M. Gasol),,53,60
294,4,11:39.0,,Personal foul by M. Gasol (drawn by K. Anderson),53,60
295,4,11:33.0,,P. Mills makes 3-pt jump shot from 25 ft,53,63
296,4,11:11.0,Personal foul by K. Anderson (drawn by M. Gasol),,53,63
297,4,11:02.0,W. Selden misses 2-pt jump shot from 12 ft,,53,63
298,4,11:01.0,Offensive rebound by Z. Randolph,,53,63
299,4,11:01.0,Z. Randolph misses 2-pt layup from 1 ft,,53,63
300,4,11:01.0,Offensive rebound by Team,,53,63
301,4,11:01.0,,L. Aldridge enters the game for P. Gasol,53,63
302,4,10:48.0,W. Baldwin misses 2-pt jump shot from 7 ft (block by L. Aldridge),,53,63
303,4,10:45.0,,Defensive rebound by K. Anderson,53,63
304,4,10:45.0,V. Carter enters the game for W. Selden,,53,63
305,4,10:45.0,M. Conley enters the game for W. Baldwin,,53,63
306,4,10:25.0,,D. Lee misses 2-pt jump shot from 18 ft,53,63
307,4,10:23.0,Defensive rebound by Team,,53,63
308,4,10:02.0,V. Carter makes 3-pt jump shot from 26 ft (assist by M. Conley),,56,63
309,4,9:45.0,,K. Anderson makes 2-pt jump shot from 15 ft (assist by D. Lee),56,65
310,4,9:20.0,Z. Randolph makes 2-pt layup at rim (assist by M. Gasol),,58,65
311,4,9:03.0,,B. Forbes misses 2-pt jump shot from 19 ft,58,65
312,4,9:01.0,Defensive rebound by Team,,58,65
313,4,9:01.0,,T. Parker enters the game for P. Mills,58,65
314,4,8:46.0,M. Conley misses 2-pt layup from 2 ft,,58,65
315,4,8:45.0,Offensive rebound by Z. Randolph,,58,65
316,4,8:44.0,Z. Randolph makes 2-pt layup from 2 ft,,60,65
317,4,8:44.0,,San Antonio full timeout,60,65
318,4,8:44.0,,K. Leonard enters the game for K. Anderson,60,65
319,4,8:19.0,,L. Aldridge makes 3-pt jump shot from 24 ft (assist by B. Forbes),60,68
320,4,7:59.0,M. Gasol misses 2-pt jump shot from 7 ft,,60,68
321,4,7:58.0,,Defensive rebound by K. Leonard,60,68
322,4,7:50.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by T. Parker),60,71
323,4,7:49.0,Memphis full timeout,,60,71
324,4,7:49.0,B. Wright enters the game for Z. Randolph,,60,71
325,4,7:49.0,W. Selden enters the game for T. Daniels,,60,71
326,4,7:36.0,M. Conley makes 2-pt jump shot from 19 ft (assist by M. Gasol),,62,71
327,4,7:22.0,,J. Simmons enters the game for B. Forbes,62,71
328,4,7:19.0,,K. Leonard makes 2-pt jump shot from 13 ft (assist by T. Parker),62,73
329,4,7:02.0,Personal foul by L. Aldridge (drawn by M. Gasol),,62,73
330,4,6:49.0,W. Selden misses 3-pt jump shot from 23 ft (block by K. Leonard),,62,73
331,4,6:45.0,Offensive rebound by M. Gasol,,62,73
332,4,6:42.0,V. Carter makes 3-pt jump shot from 30 ft (assist by M. Gasol),,65,73
333,4,6:28.0,,K. Leonard makes 3-pt jump shot from 23 ft (assist by J. Simmons),65,76
334,4,6:16.0,B. Wright makes 2-pt dunk at rim (assist by M. Conley),,67,76
335,4,5:53.0,,K. Leonard misses 2-pt jump shot from 9 ft,67,76
336,4,5:51.0,Defensive rebound by V. Carter,,67,76
337,4,5:38.0,W. Selden makes 2-pt layup from 2 ft (assist by V. Carter),,69,76
338,4,5:38.0,Shooting foul by K. Leonard (drawn by W. Selden),,69,76
339,4,5:38.0,W. Selden misses free throw 1 of 1,,69,76
340,4,5:38.0,J. Ennis enters the game for V. Carter,,69,76
341,4,5:38.0,,P. Gasol enters the game for D. Lee,69,76
342,4,5:37.0,,Defensive rebound by L. Aldridge,69,76
343,4,5:20.0,,Turnover by K. Leonard (lost ball; steal by W. Selden),69,76
344,4,5:07.0,M. Gasol misses 3-pt jump shot from 26 ft,,69,76
345,4,5:05.0,,Defensive rebound by K. Leonard,69,76
346,4,4:57.0,,Turnover by T. Parker (bad pass; steal by M. Conley),69,76
347,4,4:50.0,M. Gasol misses 2-pt layup from 3 ft,,69,76
348,4,4:48.0,Offensive rebound by M. Gasol,,69,76
349,4,4:44.0,M. Conley makes 2-pt layup from 1 ft (assist by W. Selden),,71,76
350,4,4:44.0,,San Antonio full timeout,71,76
351,4,4:44.0,Z. Randolph enters the game for M. Gasol,,71,76
352,4,4:23.0,,Turnover by J. Simmons (lost ball; steal by J. Ennis),71,76
353,4,4:11.0,Turnover by M. Conley (bad pass; steal by K. Leonard),,71,76
354,4,3:58.0,,Shooting foul by J. Ennis (drawn by L. Aldridge),71,76
355,4,3:58.0,,L. Aldridge makes free throw 1 of 2,71,77
356,4,3:58.0,,L. Aldridge misses free throw 2 of 2,71,77
357,4,3:57.0,Defensive rebound by Z. Randolph,,71,77
358,4,3:42.0,Offensive foul by M. Conley (drawn by K. Leonard),,71,77
359,4,3:42.0,Turnover by M. Conley (offensive foul),,71,77
360,4,3:42.0,W. Baldwin enters the game for M. Conley,,71,77
361,4,3:42.0,M. Gasol enters the game for B. Wright,,71,77
362,4,3:29.0,,Shooting foul by W. Baldwin (drawn by T. Parker),71,77
363,4,3:29.0,,T. Parker makes free throw 1 of 2,71,78
364,4,3:29.0,,T. Parker misses free throw 2 of 2,71,78
365,4,3:29.0,T. Daniels enters the game for J. Ennis,,71,78
366,4,3:28.0,Defensive rebound by W. Baldwin,,71,78
367,4,3:08.0,Z. Randolph misses 2-pt hook shot from 4 ft,,71,78
368,4,3:06.0,,Defensive rebound by K. Leonard,71,78
369,4,3:00.0,,T. Parker misses 2-pt layup from 2 ft,71,78
370,4,2:58.0,Defensive rebound by M. Gasol,,71,78
371,4,2:54.0,W. Selden makes 2-pt layup from 2 ft (assist by M. Gasol),,73,78
372,4,2:54.0,Shooting foul by P. Gasol (drawn by W. Selden),,73,78
373,4,2:54.0,Official timeout,,73,78
374,4,2:54.0,,P. Mills enters the game for J. Simmons,73,78
375,4,2:54.0,W. Selden makes free throw 1 of 1,,74,78
376,4,2:49.0,,Turnover by T. Parker (bad pass),74,78
377,4,2:39.0,M. Gasol makes 2-pt jump shot from 21 ft (assist by Z. Randolph),,76,78
378,4,2:21.0,,K. Leonard misses 2-pt jump shot from 16 ft,76,78
379,4,2:20.0,Defensive rebound by W. Baldwin,,76,78
380,4,2:01.0,W. Selden misses 2-pt jump shot from 19 ft,,76,78
381,4,2:00.0,,Defensive rebound by P. Mills,76,78
382,4,1:39.0,,T. Parker misses 2-pt jump shot from 7 ft,76,78
383,4,1:38.0,Defensive rebound by M. Gasol,,76,78
384,4,1:33.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by W. Baldwin),,79,78
385,4,1:12.0,,Shooting foul by Z. Randolph (drawn by K. Leonard),79,78
