,QUARTER,TIME_REMAINING,INDIANA_ACTION,TORONTO_ACTION,INDIANA_SCORE,TORONTO_SCORE
83,1,2:58.0,,Toronto full timeout,19,26
84,1,2:58.0,,J. Poeltl enters the game for J. Valančiūnas,19,26
85,1,2:58.0,,D. Wright enters the game for C. Joseph,19,26
86,1,2:40.0,,D. DeRozan misses 2-pt jump shot from 15 ft,19,26
87,1,2:40.0,,Offensive rebound by J. Poeltl,19,26
88,1,2:39.0,,J. Poeltl misses 2-pt layup from 1 ft,19,26
89,1,2:39.0,,Offensive rebound by J. Poeltl,19,26
90,1,2:30.0,,Offensive foul by P. Tucker (drawn by R. Christmas),19,26
91,1,2:30.0,,Turnover by P. Tucker (offensive foul),19,26
92,1,2:30.0,L. Allen enters the game for T. Young,,19,26
93,1,2:06.0,P. George misses 2-pt jump shot from 20 ft,,19,26
94,1,2:06.0,Offensive rebound by Team,,19,26
95,1,2:06.0,Turnover by Team (shot clock),,19,26
96,1,2:06.0,,P. Patterson enters the game for S. Ibaka,19,26
97,1,1:48.0,,J. Poeltl makes 2-pt layup from 3 ft (assist by P. Patterson),19,28
98,1,1:35.0,P. George makes 2-pt jump shot from 20 ft,,21,28
99,1,1:20.0,,D. DeRozan makes 2-pt layup from 4 ft,21,30
100,1,0:54.0,R. Stuckey misses 3-pt jump shot from 28 ft,,21,30
101,1,0:53.0,,Defensive rebound by J. Poeltl,21,30
102,1,0:48.0,,Turnover by D. Wright (bad pass),21,30
103,1,0:41.0,R. Stuckey misses 2-pt jump shot from 5 ft,,21,30
104,1,0:41.0,,Defensive rebound by D. DeRozan,21,30
105,1,0:35.0,,P. Tucker makes 2-pt jump shot from 22 ft (assist by D. DeRozan),21,32
106,1,0:16.0,M. Ellis misses 3-pt jump shot from 26 ft,,21,32
107,1,0:15.0,Offensive rebound by R. Christmas,,21,32
108,1,0:11.0,Shooting foul by J. Poeltl (drawn by P. George),,21,32
109,1,0:11.0,P. George makes 2-pt layup from 2 ft (assist by R. Christmas),,23,32
110,1,0:11.0,P. George makes free throw 1 of 1,,24,32
111,1,0:05.0,,Personal foul by P. George (drawn by D. DeRozan),24,32
112,1,0:05.0,G. Robinson enters the game for P. George,,24,32
113,1,0:00.0,,D. DeRozan misses 2-pt jump shot from 18 ft,24,32
114,1,0:00.0,,Offensive rebound by D. Wright,24,32
115,2,11:37.0,,N. Powell misses 3-pt jump shot from 28 ft,24,32
116,2,11:36.0,,Offensive rebound by Team,24,32
117,2,11:36.0,,Turnover by Team (shot clock),24,32
118,2,11:17.0,Turnover by G. Robinson (lost ball; steal by P. Tucker),,24,32
119,2,11:10.0,,N. Powell misses 3-pt jump shot from 24 ft,24,32
120,2,11:08.0,,Offensive rebound by Team,24,32
121,2,10:55.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by D. Wright),24,35
122,2,10:38.0,R. Stuckey misses 2-pt jump shot from 7 ft,,24,35
123,2,10:37.0,,Defensive rebound by P. Patterson,24,35
124,2,10:31.0,,P. Tucker misses 2-pt layup from 1 ft,24,35
125,2,10:31.0,,Offensive rebound by Team,24,35
126,2,10:21.0,,P. Patterson misses 3-pt jump shot from 26 ft,24,35
127,2,10:21.0,,Offensive rebound by N. Powell,24,35
128,2,10:18.0,,Offensive foul by N. Powell (drawn by R. Christmas),24,35
129,2,10:18.0,,Turnover by N. Powell (offensive foul),24,35
130,2,10:06.0,Turnover by L. Allen (bad pass; steal by J. Poeltl),,24,35
131,2,9:59.0,,N. Powell misses 2-pt layup from 3 ft,24,35
132,2,9:59.0,Defensive rebound by L. Allen,,24,35
133,2,9:52.0,G. Robinson misses 3-pt jump shot from 24 ft,,24,35
134,2,9:51.0,,Defensive rebound by P. Tucker,24,35
135,2,9:42.0,,N. Powell misses 3-pt jump shot from 24 ft,24,35
136,2,9:41.0,Defensive rebound by R. Christmas,,24,35
137,2,9:36.0,,Violation by D. Wright (def goaltending),24,35
138,2,9:36.0,M. Ellis makes 2-pt layup from 2 ft (assist by R. Stuckey),,26,35
139,2,9:18.0,,P. Tucker misses 3-pt jump shot from 27 ft,26,35
140,2,9:17.0,Defensive rebound by G. Robinson,,26,35
141,2,9:08.0,M. Ellis misses 2-pt jump shot from 16 ft,,26,35
142,2,9:08.0,Offensive rebound by L. Allen,,26,35
143,2,9:05.0,L. Allen misses 2-pt layup from 2 ft (block by J. Poeltl),,26,35
144,2,9:04.0,Offensive rebound by L. Allen,,26,35
145,2,8:59.0,R. Christmas makes 2-pt dunk at rim (assist by R. Stuckey),,28,35
146,2,8:28.0,,N. Powell misses 3-pt jump shot from 28 ft,28,35
147,2,8:28.0,,Offensive rebound by D. Wright,28,35
148,2,8:24.0,,D. Wright makes 2-pt layup from 2 ft,28,37
149,2,8:14.0,Shooting foul by J. Poeltl (drawn by R. Christmas),,28,37
150,2,8:14.0,Official timeout,,28,37
151,2,8:14.0,R. Christmas makes free throw 1 of 2,,29,37
152,2,8:14.0,,J. Valančiūnas enters the game for P. Tucker,28,37
153,2,8:14.0,,D. Carroll enters the game for J. Poeltl,28,37
154,2,8:14.0,R. Christmas makes free throw 2 of 2,,30,37
155,2,7:58.0,,N. Powell makes 2-pt layup from 2 ft (assist by D. Wright),30,39
156,2,7:37.0,,Offensive charge foul by R. Stuckey (drawn by D. Wright),30,39
157,2,7:37.0,Turnover by R. Stuckey (offensive foul),,30,39
158,2,7:37.0,J. Teague enters the game for R. Stuckey,,30,39
159,2,7:37.0,M. Turner enters the game for R. Christmas,,30,39
160,2,7:23.0,,Personal foul by L. Allen (drawn by J. Valančiūnas),30,39
161,2,7:23.0,P. George enters the game for G. Robinson,,30,39
162,2,7:17.0,,D. Carroll makes 3-pt jump shot from 25 ft (assist by D. Wright),30,42
163,2,7:01.0,P. George makes 2-pt jump shot from 17 ft (assist by M. Ellis),,32,42
164,2,6:53.0,,J. Valančiūnas makes 2-pt layup from 4 ft (assist by N. Powell),32,44
165,2,6:53.0,,Shooting foul by P. George (drawn by J. Valančiūnas),32,44
166,2,6:53.0,,D. DeRozan enters the game for D. Wright,32,44
167,2,6:53.0,,C. Joseph enters the game for N. Powell,32,44
168,2,6:53.0,T. Young enters the game for L. Allen,,32,44
169,2,6:53.0,,J. Valančiūnas makes free throw 1 of 1,32,45
170,2,6:35.0,Shooting foul by D. Carroll (drawn by P. George),,32,45
171,2,6:35.0,P. George misses free throw 1 of 2,,32,45
172,2,6:35.0,Offensive rebound by Team,,32,45
173,2,6:35.0,C. Miles enters the game for M. Ellis,,32,45
174,2,6:35.0,P. George makes free throw 2 of 2,,33,45
175,2,6:18.0,,D. DeRozan makes 3-pt jump shot from 23 ft,33,48
176,2,6:02.0,T. Young misses 2-pt jump shot from 6 ft,,33,48
177,2,6:01.0,,Defensive rebound by C. Joseph,33,48
178,2,5:45.0,,D. DeRozan misses 2-pt jump shot from 17 ft,33,48
179,2,5:45.0,Defensive rebound by C. Miles,,33,48
180,2,5:30.0,C. Miles misses 3-pt jump shot from 26 ft,,33,48
181,2,5:30.0,Offensive rebound by M. Turner,,33,48
182,2,5:23.0,T. Young makes 2-pt layup from 1 ft (assist by M. Turner),,35,48
183,2,5:21.0,,Toronto full timeout,35,48
184,2,5:21.0,,S. Ibaka enters the game for D. Carroll,35,48
185,2,5:21.0,,P. Tucker enters the game for P. Patterson,35,48
186,2,4:59.0,,C. Joseph misses 2-pt jump shot from 17 ft,35,48
187,2,4:58.0,Defensive rebound by J. Teague,,35,48
188,2,4:52.0,J. Teague makes 2-pt layup from 2 ft,,37,48
189,2,4:25.0,,C. Joseph makes 2-pt hook shot from 8 ft,37,50
190,2,4:04.0,J. Teague makes 2-pt jump shot from 2 ft,,39,50
191,2,3:52.0,,S. Ibaka misses 2-pt jump shot from 18 ft,39,50
192,2,3:52.0,Defensive rebound by Team,,39,50
193,2,3:51.0,Personal foul by J. Valančiūnas (drawn by M. Turner),,39,50
194,2,3:40.0,M. Turner makes 2-pt jump shot from 18 ft (assist by J. Teague),,41,50
195,2,3:25.0,,S. Ibaka makes 2-pt jump shot from 16 ft,41,52
196,2,3:11.0,T. Young makes 2-pt hook shot from 7 ft (assist by J. Teague),,43,52
197,2,2:59.0,,C. Joseph makes 2-pt hook shot from 9 ft,43,54
198,2,2:47.0,Shooting foul by C. Joseph (drawn by J. Teague),,43,54
199,2,2:47.0,Indiana full timeout,,43,54
200,2,2:47.0,J. Teague makes free throw 1 of 2,,44,54
201,2,2:47.0,J. Teague makes free throw 2 of 2,,45,54
202,2,2:24.0,,P. Tucker misses 3-pt jump shot from 23 ft,45,54
203,2,2:24.0,Defensive rebound by T. Young,,45,54
204,2,2:04.0,P. George misses 2-pt jump shot from 20 ft,,45,54
205,2,2:04.0,,Defensive rebound by C. Joseph,45,54
206,2,1:55.0,,S. Ibaka makes 2-pt jump shot from 16 ft (assist by C. Joseph),45,56
207,2,1:40.0,C. Miles misses 2-pt layup from 4 ft,,45,56
208,2,1:40.0,,Defensive rebound by S. Ibaka,45,56
209,2,1:29.0,,D. DeRozan makes 2-pt jump shot from 13 ft,45,58
210,2,1:07.0,J. Teague misses 2-pt jump shot from 5 ft,,45,58
211,2,1:07.0,,Defensive rebound by J. Valančiūnas,45,58
212,2,1:00.0,,D. DeRozan makes 2-pt jump shot from 13 ft,45,60
213,2,0:54.0,Indiana full timeout,,45,60
214,2,0:54.0,,D. Wright enters the game for J. Valančiūnas,45,60
215,2,0:54.0,,D. Carroll enters the game for C. Joseph,45,60
216,2,0:54.0,R. Christmas enters the game for P. George,,45,60
217,2,0:54.0,G. Robinson enters the game for M. Turner,,45,60
218,2,0:40.0,J. Teague misses 2-pt layup from 3 ft (block by S. Ibaka),,45,60
219,2,0:39.0,Offensive rebound by G. Robinson,,45,60
220,2,0:36.0,C. Miles misses 3-pt jump shot from 31 ft,,45,60
221,2,0:36.0,,Defensive rebound by S. Ibaka,45,60
222,2,0:15.0,,Turnover by S. Ibaka (lost ball),45,60
223,2,0:15.0,,Loose ball foul by S. Ibaka (drawn by T. Young),45,60
224,2,0:15.0,T. Young misses free throw 1 of 2,,45,60
225,2,0:15.0,Offensive rebound by Team,,45,60
226,2,0:15.0,T. Young misses free throw 2 of 2,,45,60
227,2,0:15.0,,Defensive rebound by P. Tucker,45,60
228,2,0:11.0,,Toronto full timeout,45,60
229,2,0:06.0,,Shooting foul by J. Teague (drawn by D. DeRozan),45,60
230,2,0:06.0,,D. DeRozan makes free throw 1 of 2,45,61
231,2,0:06.0,,D. DeRozan makes free throw 2 of 2,45,62
232,2,0:05.0,Turnover by T. Young (bad pass; steal by P. Tucker),,45,62
233,2,0:01.0,,P. Tucker misses 3-pt jump shot from 26 ft,45,62
234,2,0:01.0,Defensive rebound by G. Robinson,,45,62
235,3,11:38.0,,D. DeRozan misses 2-pt jump shot from 20 ft,45,62
236,3,11:37.0,Defensive rebound by J. Teague,,45,62
237,3,11:31.0,P. George makes 3-pt jump shot from 24 ft (assist by J. Teague),,48,62
238,3,11:17.0,,D. DeRozan makes 2-pt layup from 2 ft,48,64
239,3,10:57.0,J. Teague makes 2-pt jump shot from 8 ft,,50,64
240,3,10:39.0,,Turnover by D. DeRozan (bad pass; steal by T. Young),50,64
241,3,10:24.0,Shooting foul by S. Ibaka (drawn by M. Turner),,50,64
242,3,10:24.0,M. Turner makes free throw 1 of 2,,51,64
243,3,10:24.0,M. Turner misses free throw 2 of 2,,51,64
244,3,10:22.0,,Defensive rebound by J. Valančiūnas,51,64
245,3,10:05.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by C. Joseph),51,67
246,3,9:42.0,T. Young makes 2-pt hook shot from 6 ft (assist by C. Miles),,53,67
247,3,9:27.0,,D. Carroll misses 3-pt jump shot from 26 ft,53,67
248,3,9:26.0,Defensive rebound by P. George,,53,67
249,3,9:15.0,P. George misses 3-pt jump shot from 26 ft,,53,67
250,3,9:15.0,,Defensive rebound by D. DeRozan,53,67
251,3,9:03.0,,S. Ibaka misses 2-pt jump shot from 17 ft,53,67
252,3,9:02.0,,Offensive rebound by C. Joseph,53,67
253,3,9:00.0,,Personal foul by C. Miles (drawn by C. Joseph),53,67
254,3,8:44.0,,D. DeRozan misses 2-pt jump shot from 18 ft,53,67
255,3,8:44.0,Defensive rebound by M. Turner,,53,67
256,3,8:35.0,C. Miles misses 3-pt jump shot from 27 ft,,53,67
257,3,8:35.0,Offensive rebound by P. George,,53,67
258,3,8:34.0,Offensive foul by P. George (drawn by C. Joseph),,53,67
259,3,8:34.0,Turnover by P. George (offensive foul),,53,67
260,3,8:24.0,,D. DeRozan misses 2-pt jump shot from 11 ft,53,67
261,3,8:23.0,Defensive rebound by T. Young,,53,67
262,3,8:16.0,P. George misses 3-pt jump shot from 26 ft,,53,67
263,3,8:16.0,,Defensive rebound by S. Ibaka,53,67
264,3,8:00.0,,D. Carroll makes 3-pt jump shot from 23 ft (assist by D. DeRozan),53,70
265,3,7:59.0,Indiana full timeout,,53,70
266,3,7:46.0,M. Turner misses 2-pt jump shot from 18 ft,,53,70
267,3,7:45.0,,Defensive rebound by D. Carroll,53,70
268,3,7:33.0,,S. Ibaka makes 2-pt jump shot from 16 ft,53,72
269,3,7:15.0,J. Teague makes 3-pt jump shot from 26 ft (assist by P. George),,56,72
270,3,6:50.0,,D. DeRozan misses 3-pt jump shot from 23 ft,56,72
271,3,6:50.0,,Offensive rebound by J. Valančiūnas,56,72
272,3,6:48.0,,J. Valančiūnas misses 2-pt layup from 1 ft,56,72
273,3,6:47.0,,Offensive rebound by Team,56,72
274,3,6:47.0,Loose ball foul by C. Miles (drawn by J. Valančiūnas),,56,72
275,3,6:35.0,,D. DeRozan makes 2-pt jump shot from 13 ft,56,74
276,3,6:13.0,M. Turner misses 3-pt jump shot from 26 ft,,56,74
277,3,6:13.0,Offensive rebound by T. Young,,56,74
278,3,6:07.0,C. Miles makes 3-pt jump shot from 27 ft (assist by T. Young),,59,74
279,3,5:42.0,,J. Valančiūnas misses 2-pt hook shot from 5 ft,59,74
280,3,5:42.0,Defensive rebound by M. Turner,,59,74
281,3,5:36.0,Shooting foul by S. Ibaka (drawn by P. George),,59,74
282,3,5:36.0,P. George makes free throw 1 of 2,,60,74
283,3,5:36.0,P. George misses free throw 2 of 2,,60,74
284,3,5:35.0,,Defensive rebound by D. Carroll,60,74
285,3,5:21.0,,D. DeRozan misses 2-pt jump shot from 16 ft,60,74
286,3,5:21.0,,Offensive rebound by Team,60,74
287,3,5:21.0,Loose ball foul by P. George (drawn by D. Carroll),,60,74
288,3,5:21.0,G. Robinson enters the game for P. George,,60,74
289,3,5:02.0,,D. DeRozan misses 2-pt jump shot from 12 ft,60,74
290,3,5:02.0,,Offensive rebound by J. Valančiūnas,60,74
291,3,4:58.0,,Turnover by C. Joseph (bad pass; steal by J. Teague),60,74
292,3,4:53.0,J. Teague misses 2-pt layup from 4 ft (block by D. Carroll),,60,74
293,3,4:52.0,,Defensive rebound by D. Carroll,60,74
294,3,4:49.0,,Turnover by D. DeRozan (lost ball),60,74
295,3,4:39.0,T. Young makes 2-pt hook shot from 4 ft (assist by J. Teague),,62,74
296,3,4:39.0,Shooting foul by J. Valančiūnas (drawn by T. Young),,62,74
297,3,4:39.0,,P. Tucker enters the game for D. Carroll,62,74
298,3,4:39.0,,J. Poeltl enters the game for J. Valančiūnas,62,74
299,3,4:39.0,T. Young makes free throw 1 of 1,,63,74
300,3,4:27.0,,Shooting foul by M. Turner (drawn by J. Poeltl),63,74
301,3,4:27.0,,J. Poeltl makes free throw 1 of 2,63,75
302,3,4:27.0,R. Christmas enters the game for M. Turner,,63,75
303,3,4:27.0,,J. Poeltl makes free throw 2 of 2,63,76
304,3,4:10.0,J. Teague misses 2-pt jump shot from 6 ft,,63,76
305,3,4:10.0,,Defensive rebound by D. DeRozan,63,76
306,3,3:59.0,,D. DeRozan makes 2-pt layup from 3 ft,63,78
307,3,3:47.0,Shooting foul by C. Joseph (drawn by J. Teague),,63,78
308,3,3:47.0,J. Teague makes free throw 1 of 3,,64,78
309,3,3:47.0,J. Teague makes free throw 2 of 3,,65,78
310,3,3:47.0,M. Ellis enters the game for C. Miles,,65,78
311,3,3:47.0,J. Teague makes free throw 3 of 3,,66,78
312,3,3:34.0,,C. Joseph makes 2-pt jump shot from 6 ft,66,80
313,3,3:20.0,R. Christmas makes 2-pt hook shot from 4 ft (assist by M. Ellis),,68,80
314,3,3:11.0,,S. Ibaka misses 2-pt jump shot from 17 ft,68,80
315,3,3:11.0,Defensive rebound by G. Robinson,,68,80
316,3,3:06.0,,P. Patterson enters the game for S. Ibaka,68,80
317,3,3:06.0,,D. Wright enters the game for C. Joseph,68,80
318,3,2:48.0,T. Young misses 2-pt jump shot from 7 ft,,68,80
319,3,2:47.0,,Defensive rebound by Team,68,80
320,3,2:47.0,Loose ball foul by R. Christmas (drawn by P. Patterson),,68,80
321,3,2:47.0,,Toronto full timeout,68,80
322,3,2:47.0,,P. Patterson makes free throw 1 of 2,68,81
323,3,2:47.0,A. Jefferson enters the game for J. Teague,,68,80
324,3,2:47.0,R. Stuckey enters the game for R. Christmas,,68,80
325,3,2:47.0,,P. Patterson makes free throw 2 of 2,68,82
326,3,2:26.0,M. Ellis misses 2-pt jump shot from 18 ft,,68,82
327,3,2:25.0,,Defensive rebound by P. Tucker,68,82
328,3,2:15.0,Violation by M. Ellis (kicked ball),,68,82
329,3,2:15.0,L. Allen enters the game for T. Young,,68,82
330,3,2:04.0,,J. Poeltl makes 2-pt layup from 3 ft (assist by D. DeRozan),68,84
331,3,1:41.0,Turnover by M. Ellis (bad pass),,68,84
332,3,1:41.0,,N. Powell enters the game for D. DeRozan,68,84
333,3,1:28.0,,Shooting foul by A. Jefferson (drawn by J. Poeltl),68,84
334,3,1:28.0,,J. Poeltl makes free throw 1 of 2,68,85
335,3,1:28.0,,J. Poeltl makes free throw 2 of 2,68,86
336,3,1:19.0,Personal foul by N. Powell (drawn by G. Robinson),,68,86
337,3,1:19.0,G. Robinson makes free throw 1 of 2,,69,86
338,3,1:19.0,G. Robinson makes free throw 2 of 2,,70,86
339,3,1:03.0,,D. Wright misses 2-pt jump shot from 9 ft,70,86
340,3,1:03.0,Defensive rebound by R. Stuckey,,70,86
341,3,0:51.0,M. Ellis makes 2-pt layup from 2 ft,,72,86
342,3,0:51.0,Shooting foul by J. Poeltl (drawn by M. Ellis),,72,86
343,3,0:51.0,M. Ellis makes free throw 1 of 1,,73,86
344,3,0:34.0,,P. Tucker makes 2-pt layup from 3 ft,73,88
345,3,0:22.0,A. Jefferson misses 2-pt jump shot from 17 ft,,73,88
346,3,0:21.0,,Defensive rebound by D. Wright,73,88
347,3,0:01.0,,N. Powell makes 3-pt jump shot from 23 ft (assist by P. Tucker),73,91
348,4,11:44.0,L. Allen makes 2-pt jump shot from 17 ft (assist by M. Turner),,75,91
349,4,11:36.0,,Personal foul by A. Brooks (drawn by D. Wright),75,91
350,4,11:23.0,,P. Patterson makes 3-pt jump shot from 24 ft (assist by P. Tucker),75,94
351,4,11:15.0,Turnover by P. George (lost ball; steal by D. Wright),,75,94
352,4,11:03.0,,Turnover by N. Powell (bad pass; steal by L. Allen),75,94
353,4,11:00.0,Personal foul by D. Wright (drawn by A. Brooks),,75,94
354,4,10:52.0,A. Brooks makes 3-pt jump shot from 25 ft (assist by L. Allen),,78,94
355,4,10:31.0,,N. Powell misses 2-pt layup from 2 ft (block by L. Allen),78,94
356,4,10:31.0,Defensive rebound by Team,,78,94
357,4,10:11.0,Turnover by M. Turner (lost ball; steal by P. Patterson),,78,94
358,4,10:06.0,,D. Wright makes 2-pt dunk from 1 ft (assist by P. Patterson),78,96
359,4,9:49.0,A. Brooks misses 2-pt jump shot from 17 ft,,78,96
360,4,9:49.0,,Defensive rebound by P. Tucker,78,96
361,4,9:41.0,,Personal foul by A. Brooks (drawn by J. Poeltl),78,96
362,4,9:41.0,,C. Joseph enters the game for N. Powell,78,96
363,4,9:24.0,,P. Tucker makes 2-pt layup from 5 ft,78,98
364,4,9:13.0,,Offensive charge foul by P. George (drawn by P. Tucker),78,98
365,4,9:13.0,Turnover by P. George (offensive foul),,78,98
366,4,8:59.0,,C. Joseph misses 2-pt hook shot from 8 ft,78,98
367,4,8:59.0,Defensive rebound by M. Turner,,78,98
368,4,8:50.0,M. Ellis makes 2-pt jump shot from 15 ft,,80,98
369,4,8:32.0,,Personal foul by A. Brooks (drawn by D. Wright),80,98
370,4,8:32.0,Official timeout,,80,98
371,4,8:17.0,,D. Wright misses 2-pt jump shot from 24 ft,80,98
372,4,8:16.0,Defensive rebound by M. Ellis,,80,98
373,4,7:59.0,A. Brooks makes 2-pt layup from 3 ft,,82,98
374,4,7:44.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by C. Joseph),82,100
375,4,7:23.0,Turnover by A. Brooks (bad pass; steal by C. Joseph),,82,100
376,4,7:17.0,,P. Tucker misses 2-pt layup from 4 ft,82,100
377,4,7:16.0,,Offensive rebound by Team,82,100
378,4,7:16.0,J. Teague enters the game for A. Brooks,,82,100
379,4,7:12.0,,C. Joseph makes 3-pt jump shot from 26 ft (assist by D. Wright),82,103
380,4,6:56.0,,Offensive charge foul by J. Teague (drawn by D. Wright),82,103
381,4,6:56.0,Turnover by J. Teague (offensive foul),,82,103
382,4,6:38.0,,C. Joseph makes 2-pt jump shot from 19 ft,82,105
383,4,6:26.0,M. Ellis misses 2-pt layup from 3 ft (block by J. Poeltl),,82,105
384,4,6:26.0,Offensive rebound by Team,,82,105
