,QUARTER,TIME_REMAINING,MIAMI_ACTION,NEW ORLEANS_ACTION,MIAMI_SCORE,NEW ORLEANS_SCORE
389,4,4:04.0,J. Winslow misses 2-pt jump shot from 6 ft (block by E. Moore),,77,76
390,4,4:02.0,,Defensive rebound by E. Moore,77,76
391,4,3:49.0,,L. Galloway makes 3-pt jump shot from 26 ft (assist by J. Holiday),77,79
392,4,3:31.0,Turnover by H. Whiteside (lost ball; steal by J. Holiday),,77,79
393,4,3:28.0,,Shooting foul by T. Johnson (drawn by J. Holiday),77,79
394,4,3:28.0,,J. Holiday makes free throw 1 of 2,77,80
395,4,3:28.0,,J. Holiday makes free throw 2 of 2,77,81
396,4,3:13.0,J. Johnson misses 2-pt jump shot from 4 ft,,77,81
397,4,3:11.0,Offensive rebound by H. Whiteside,,77,81
398,4,3:08.0,H. Whiteside makes 2-pt hook shot from 3 ft,,79,81
399,4,2:52.0,,A. Davis misses 3-pt jump shot from 25 ft,79,81
400,4,2:51.0,Defensive rebound by J. Johnson,,79,81
401,4,2:33.0,H. Whiteside misses 2-pt jump shot from 8 ft,,79,81
402,4,2:32.0,Offensive rebound by J. Johnson,,79,81
403,4,2:27.0,J. Johnson misses 2-pt layup from 3 ft,,79,81
404,4,2:24.0,,Defensive rebound by J. Holiday,79,81
405,4,2:19.0,,D. Cunningham misses 2-pt layup from 3 ft,79,81
406,4,2:16.0,Defensive rebound by G. Dragić,,79,81
407,4,2:08.0,T. Johnson makes 2-pt jump shot from 18 ft (assist by G. Dragić),,81,81
408,4,1:59.0,,A. Davis makes 2-pt jump shot from 18 ft (assist by J. Holiday),81,83
409,4,1:38.0,J. Winslow misses 2-pt jump shot from 6 ft,,81,83
410,4,1:38.0,,Defensive rebound by A. Davis,81,83
411,4,1:33.0,,J. Holiday makes 2-pt layup from 2 ft,81,85
412,4,1:33.0,Miami full timeout,,81,85
413,4,1:33.0,J. Richardson enters the game for J. Johnson,,81,85
414,4,1:25.0,G. Dragić misses 2-pt jump shot from 4 ft (block by A. Davis),,81,85
415,4,1:21.0,Offensive rebound by H. Whiteside,,81,85
416,4,1:17.0,H. Whiteside makes 2-pt layup from 3 ft,,83,85
417,4,1:13.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by J. Holiday),83,88
418,4,1:07.0,G. Dragić makes 2-pt jump shot from 22 ft (assist by J. Richardson),,85,88
419,4,1:00.0,,J. Holiday makes 2-pt layup from 3 ft,85,90
420,4,0:49.0,T. Johnson misses 2-pt jump shot from 12 ft,,85,90
421,4,0:49.0,,Defensive rebound by Team,85,90
422,4,0:49.0,,Personal foul by H. Whiteside (drawn by A. Davis),85,90
423,4,0:49.0,,A. Davis misses free throw 1 of 2,85,90
424,4,0:49.0,,Offensive rebound by Team,85,90
425,4,0:49.0,,A. Davis misses free throw 2 of 2,85,90
426,4,0:48.0,Defensive rebound by J. Winslow,,85,90
427,4,0:48.0,Miami full timeout,,85,90
428,4,0:47.0,Personal foul by L. Galloway (drawn by T. Johnson),,85,90
429,4,0:42.0,T. Johnson makes 2-pt layup from 3 ft (assist by J. Richardson),,87,90
430,4,0:25.0,,J. Holiday misses 2-pt layup from 2 ft,87,90
431,4,0:24.0,,Offensive rebound by A. Davis,87,90
432,4,0:21.0,,A. Davis misses 2-pt layup from 1 ft,87,90
433,4,0:18.0,,Offensive rebound by A. Davis,87,90
434,4,0:18.0,,A. Davis misses 2-pt layup from 1 ft,87,90
435,4,0:16.0,Defensive rebound by H. Whiteside,,87,90
436,4,0:16.0,T. Johnson misses 2-pt jump shot from 4 ft,,87,90
437,4,0:16.0,Offensive rebound by H. Whiteside,,87,90
438,4,0:16.0,Personal foul by D. Cunningham (drawn by H. Whiteside),,87,90
439,4,0:16.0,H. Whiteside misses free throw 1 of 2,,87,90
440,4,0:16.0,Offensive rebound by Team,,87,90
441,4,0:16.0,H. Whiteside misses free throw 2 of 2,,87,90
442,4,0:16.0,,A. Ajinça enters the game for E. Moore,87,90
443,4,0:15.0,,Defensive rebound by A. Davis,87,90
444,4,0:15.0,,New Orleans full timeout,87,90
445,4,0:15.0,,E. Moore enters the game for D. Cunningham,87,90
446,4,0:15.0,,B. Hield enters the game for A. Ajinça,87,90
447,4,0:15.0,J. Johnson enters the game for H. Whiteside,,87,90
448,4,0:15.0,,New Orleans full timeout,87,90
449,4,0:09.0,,Personal foul by J. Johnson (drawn by J. Holiday),87,90
450,4,0:09.0,,J. Holiday misses free throw 1 of 2,87,90
451,4,0:09.0,,Offensive rebound by Team,87,90
452,4,0:09.0,H. Whiteside enters the game for G. Dragić,,87,90
453,4,0:09.0,G. Dragić enters the game for H. Whiteside,,87,91
454,4,0:09.0,,S. Hill enters the game for B. Hield,87,91
455,4,0:09.0,,D. Cunningham enters the game for L. Galloway,87,91
456,4,0:09.0,,J. Holiday makes free throw 2 of 2,87,91
457,4,0:09.0,Miami full timeout,,87,91
458,4,0:05.0,J. Richardson misses 2-pt layup from 2 ft,,87,91
459,4,0:04.0,Offensive rebound by J. Johnson,,87,91
460,4,0:00.0,Turnover by J. Johnson (bad pass; steal by J. Holiday),,87,91
