,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,UTAH_ACTION,NEW ORLEANS_SCORE,UTAH_SCORE
44,1,6:15.0,E. Moore misses 3-pt jump shot from 25 ft,,10,19
45,1,6:14.0,,Defensive rebound by D. Favors,10,19
46,1,6:02.0,,G. Hayward makes 2-pt jump shot from 16 ft,10,21
47,1,5:44.0,D. Cousins makes 2-pt layup from 1 ft,,12,21
48,1,5:28.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by D. Favors),12,24
49,1,5:07.0,S. Hill misses 3-pt jump shot from 24 ft,,12,24
50,1,5:07.0,,Defensive rebound by R. Gobert,12,24
51,1,4:59.0,,Personal foul by D. Cousins (drawn by R. Gobert),12,24
52,1,4:59.0,,A. Burks enters the game for D. Favors,12,24
53,1,4:59.0,,B. Diaw enters the game for J. Ingles,12,24
54,1,4:59.0,A. Ajinça enters the game for D. Cousins,,12,24
55,1,4:47.0,,A. Burks misses 3-pt jump shot from 25 ft,12,24
56,1,4:47.0,Defensive rebound by A. Davis,,12,24
57,1,4:36.0,J. Holiday misses 2-pt jump shot from 21 ft,,12,24
58,1,4:35.0,,Defensive rebound by A. Burks,12,24
59,1,4:19.0,,G. Hayward misses 3-pt jump shot from 24 ft,12,24
60,1,4:19.0,Defensive rebound by Team,,12,24
61,1,4:10.0,Turnover by E. Moore (lost ball),,12,24
62,1,4:03.0,,Personal foul by J. Holiday (drawn by D. Exum),12,24
63,1,4:03.0,,D. Exum makes free throw 1 of 2,12,25
64,1,4:03.0,,D. Exum misses free throw 2 of 2,12,25
65,1,4:02.0,Defensive rebound by S. Hill,,12,25
66,1,3:49.0,Turnover by A. Davis (lost ball),,12,25
67,1,3:27.0,,R. Gobert makes 2-pt layup at rim (assist by G. Hayward),12,27
68,1,3:17.0,A. Davis misses 2-pt jump shot from 10 ft,,12,27
69,1,3:16.0,,Defensive rebound by A. Burks,12,27
70,1,3:10.0,,A. Burks misses 2-pt layup from 2 ft,12,27
71,1,3:10.0,Defensive rebound by A. Davis,,12,27
72,1,3:04.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,14,27
73,1,2:54.0,,Utah full timeout,14,27
74,1,2:54.0,D. Cunningham enters the game for S. Hill,,14,27
75,1,2:48.0,,Turnover by B. Diaw (bad pass; steal by A. Davis),14,27
76,1,2:31.0,Personal foul by B. Diaw (drawn by A. Davis),,14,27
77,1,2:31.0,,D. Favors enters the game for D. Exum,14,27
78,1,2:31.0,,J. Ingles enters the game for G. Hayward,14,27
79,1,2:31.0,,R. Neto enters the game for R. Gobert,14,27
80,1,2:24.0,Turnover by D. Cunningham (bad pass; steal by R. Neto),,14,27
81,1,2:20.0,,Turnover by R. Neto (lost ball),14,27
82,1,2:20.0,D. Cousins enters the game for A. Davis,,14,27
83,1,2:20.0,T. Frazier enters the game for J. Holiday,,14,27
84,1,2:02.0,D. Cunningham misses 3-pt jump shot from 24 ft,,14,27
85,1,2:02.0,,Defensive rebound by A. Burks,14,27
86,1,1:48.0,,R. Neto misses 3-pt jump shot from 23 ft,14,27
87,1,1:47.0,Defensive rebound by D. Cousins,,14,27
88,1,1:32.0,D. Cunningham misses 3-pt jump shot from 24 ft,,14,27
89,1,1:32.0,,Defensive rebound by A. Burks,14,27
90,1,1:22.0,,D. Favors misses 2-pt jump shot from 18 ft,14,27
91,1,1:21.0,Defensive rebound by E. Moore,,14,27
92,1,1:08.0,D. Cunningham misses 3-pt jump shot from 24 ft,,14,27
93,1,1:07.0,,Defensive rebound by A. Burks,14,27
94,1,1:02.0,,A. Burks makes 2-pt jump shot from 6 ft,14,29
95,1,0:47.0,D. Cousins misses 3-pt jump shot from 26 ft,,14,29
96,1,0:47.0,,Defensive rebound by J. Ingles,14,29
97,1,0:29.0,,A. Burks misses 3-pt jump shot from 24 ft,14,29
98,1,0:29.0,,Offensive rebound by A. Burks,14,29
99,1,0:05.0,,D. Favors misses 2-pt jump shot from 13 ft,14,29
100,1,0:05.0,Defensive rebound by D. Cousins,,14,29
101,1,0:01.0,T. Frazier misses 3-pt jump shot from 29 ft,,14,29
102,1,0:00.0,Offensive rebound by Team,,14,29
103,2,11:48.0,J. Crawford makes 2-pt jump shot from 18 ft,,16,29
104,2,11:29.0,,R. Hood makes 3-pt jump shot from 25 ft (assist by B. Diaw),16,32
105,2,11:15.0,J. Crawford misses 2-pt jump shot from 19 ft,,16,32
106,2,11:14.0,,Defensive rebound by Team,16,32
107,2,11:01.0,,Turnover by R. Hood (offensive foul),16,32
108,2,11:01.0,Offensive charge foul by R. Hood (drawn by D. Cousins),,16,32
109,2,10:46.0,D. Cousins misses 2-pt hook shot from 4 ft,,16,32
110,2,10:45.0,Offensive rebound by Team,,16,32
111,2,10:32.0,Turnover by D. Cousins (lost ball; steal by R. Neto),,16,32
112,2,10:27.0,,R. Neto makes 2-pt layup from 1 ft,16,34
113,2,10:09.0,Turnover by T. Frazier (bad pass; steal by D. Favors),,16,34
114,2,10:01.0,,Turnover by B. Diaw (bad pass; steal by J. Crawford),16,34
115,2,9:57.0,New Orleans full timeout,,16,34
116,2,9:56.0,Personal foul by R. Neto (drawn by T. Frazier),,16,34
117,2,9:38.0,T. Frazier makes 3-pt jump shot from 24 ft (assist by J. Crawford),,19,34
118,2,9:24.0,,Turnover by D. Favors (lost ball),19,34
119,2,9:08.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by D. Cousins),,22,34
120,2,8:51.0,,Turnover by J. Ingles (bad pass),22,34
121,2,8:38.0,Shooting foul by R. Neto (drawn by T. Frazier),,22,34
122,2,8:38.0,T. Frazier misses free throw 1 of 2,,22,34
123,2,8:38.0,Offensive rebound by Team,,22,34
124,2,8:38.0,,R. Gobert enters the game for D. Favors,22,34
125,2,8:38.0,,G. Hayward enters the game for J. Ingles,22,34
126,2,8:38.0,T. Frazier makes free throw 2 of 2,,23,34
127,2,8:22.0,,B. Diaw makes 2-pt layup from 2 ft,23,36
128,2,8:11.0,J. Crawford misses 2-pt jump shot from 18 ft,,23,36
129,2,8:11.0,,Defensive rebound by G. Hayward,23,36
130,2,7:57.0,,B. Diaw misses 3-pt jump shot from 25 ft,23,36
131,2,7:56.0,Defensive rebound by J. Crawford,,23,36
132,2,7:44.0,D. Cousins misses 2-pt dunk at rim (block by R. Gobert),,23,36
133,2,7:43.0,Offensive rebound by Team,,23,36
134,2,7:43.0,A. Davis enters the game for D. Motiejūnas,,23,36
135,2,7:43.0,,A. Burks enters the game for B. Diaw,23,36
136,2,7:43.0,,T. Lyles enters the game for R. Hood,23,36
137,2,7:29.0,D. Cousins misses 2-pt hook shot from 2 ft,,23,36
138,2,7:29.0,,Defensive rebound by A. Burks,23,36
139,2,7:17.0,,G. Hayward misses 2-pt jump shot from 12 ft,23,36
140,2,7:16.0,Defensive rebound by D. Cousins,,23,36
141,2,7:02.0,Personal foul by T. Lyles (drawn by A. Davis),,23,36
142,2,7:02.0,,D. Exum enters the game for R. Neto,23,36
143,2,6:53.0,D. Cousins makes 2-pt dunk at rim,,25,36
144,2,6:36.0,,Turnover by D. Exum (traveling),25,36
145,2,6:25.0,D. Cousins misses 3-pt jump shot from 24 ft,,25,36
146,2,6:25.0,Offensive rebound by D. Cunningham,,25,36
147,2,6:20.0,D. Cunningham makes 2-pt layup from 1 ft,,27,36
148,2,6:06.0,,T. Lyles misses 2-pt jump shot from 16 ft,27,36
149,2,6:05.0,Defensive rebound by D. Cousins,,27,36
150,2,5:59.0,J. Crawford misses 2-pt jump shot from 17 ft,,27,36
151,2,5:58.0,Offensive rebound by A. Davis,,27,36
152,2,5:55.0,A. Davis misses 2-pt layup from 3 ft,,27,36
153,2,5:54.0,,Defensive rebound by R. Gobert,27,36
154,2,5:49.0,,Utah full timeout,27,36
155,2,5:49.0,J. Holiday enters the game for J. Crawford,,27,36
156,2,5:49.0,A. Ajinça enters the game for D. Cousins,,27,36
157,2,5:34.0,,A. Burks misses 2-pt jump shot from 7 ft (block by J. Holiday),27,36
158,2,5:32.0,Defensive rebound by J. Holiday,,27,36
159,2,5:31.0,Personal foul by G. Hayward (drawn by J. Holiday),,27,36
160,2,5:23.0,J. Holiday misses 2-pt jump shot from 14 ft,,27,36
161,2,5:22.0,Offensive rebound by J. Holiday,,27,36
162,2,5:17.0,J. Holiday misses 2-pt jump shot from 22 ft,,27,36
163,2,5:17.0,Offensive rebound by A. Ajinça,,27,36
164,2,5:17.0,Shooting foul by G. Hayward (drawn by A. Ajinça),,27,36
165,2,5:17.0,A. Ajinça misses free throw 1 of 2,,27,36
166,2,5:17.0,Offensive rebound by Team,,27,36
167,2,5:17.0,A. Ajinça makes free throw 2 of 2,,28,36
168,2,5:05.0,,G. Hayward misses 2-pt jump shot from 19 ft,28,36
169,2,5:05.0,Defensive rebound by D. Cunningham,,28,36
170,2,4:47.0,J. Holiday misses 2-pt jump shot from 3 ft,,28,36
171,2,4:47.0,,Defensive rebound by R. Gobert,28,36
172,2,4:34.0,,D. Exum makes 2-pt layup from 1 ft,28,38
173,2,4:19.0,D. Cunningham misses 3-pt jump shot from 22 ft,,28,38
174,2,4:19.0,Offensive rebound by A. Ajinça,,28,38
175,2,4:05.0,A. Ajinça misses 2-pt jump shot from 10 ft,,28,38
176,2,4:03.0,,Defensive rebound by A. Burks,28,38
177,2,3:56.0,,D. Exum misses 3-pt jump shot from 23 ft,28,38
178,2,3:55.0,Defensive rebound by D. Cunningham,,28,38
179,2,3:50.0,Shooting foul by D. Exum (drawn by T. Frazier),,28,38
180,2,3:50.0,T. Frazier makes free throw 1 of 2,,29,38
181,2,3:50.0,T. Frazier misses free throw 2 of 2,,29,38
182,2,3:50.0,,R. Hood enters the game for A. Burks,29,38
183,2,3:50.0,,B. Diaw enters the game for T. Lyles,29,38
184,2,3:50.0,D. Cousins enters the game for A. Ajinça,,29,38
185,2,3:49.0,,Defensive rebound by R. Gobert,29,38
186,2,3:33.0,,G. Hayward makes 3-pt jump shot from 24 ft,29,41
187,2,3:19.0,J. Holiday makes 3-pt jump shot from 24 ft,,32,41
188,2,3:01.0,,R. Hood misses 3-pt jump shot from 25 ft,32,41
189,2,3:01.0,Defensive rebound by T. Frazier,,32,41
190,2,2:48.0,Turnover by A. Davis (bad pass; steal by R. Hood),,32,41
191,2,2:34.0,,D. Exum misses 2-pt layup from 2 ft,32,41
192,2,2:33.0,,Offensive rebound by D. Exum,32,41
193,2,2:33.0,,D. Exum misses 2-pt layup from 2 ft,32,41
194,2,2:32.0,,Offensive rebound by R. Gobert,32,41
195,2,2:30.0,,R. Gobert misses 2-pt hook shot from 4 ft,32,41
196,2,2:29.0,Defensive rebound by D. Cunningham,,32,41
197,2,2:10.0,Shooting foul by B. Diaw (drawn by A. Davis),,32,41
198,2,2:10.0,New Orleans full timeout,,32,41
199,2,2:10.0,A. Davis makes free throw 1 of 2,,33,41
200,2,2:10.0,S. Hill enters the game for D. Cunningham,,32,41
201,2,2:10.0,,D. Favors enters the game for B. Diaw,32,41
202,2,2:10.0,,J. Ingles enters the game for D. Exum,32,41
203,2,2:10.0,J. Crawford enters the game for T. Frazier,,32,41
204,2,2:10.0,A. Davis makes free throw 2 of 2,,34,41
205,2,1:52.0,,Turnover by G. Hayward (bad pass; steal by S. Hill),34,41
206,2,1:34.0,D. Cousins misses 2-pt layup from 2 ft,,34,41
207,2,1:33.0,,Defensive rebound by D. Favors,34,41
208,2,1:23.0,,R. Hood misses 2-pt jump shot from 7 ft,34,41
209,2,1:21.0,,Offensive rebound by R. Gobert,34,41
210,2,1:21.0,,R. Gobert misses 2-pt layup from 2 ft,34,41
211,2,1:20.0,Defensive rebound by J. Holiday,,34,41
212,2,1:09.0,Turnover by J. Holiday (bad pass; steal by J. Ingles),,34,41
213,2,1:05.0,,G. Hayward makes 2-pt layup from 1 ft (assist by J. Ingles),34,43
214,2,0:50.0,A. Davis misses 3-pt jump shot from 25 ft,,34,43
215,2,0:50.0,,Defensive rebound by G. Hayward,34,43
216,2,0:37.0,,G. Hayward misses 2-pt jump shot from 14 ft,34,43
217,2,0:35.0,,Offensive rebound by J. Ingles,34,43
218,2,0:29.0,,R. Hood misses 3-pt jump shot from 25 ft,34,43
219,2,0:27.0,,Offensive rebound by R. Gobert,34,43
220,2,0:27.0,,R. Gobert misses 2-pt layup from 2 ft,34,43
221,2,0:27.0,,Offensive rebound by Team,34,43
222,2,0:27.0,,Turnover by R. Gobert (traveling),34,43
223,2,0:27.0,E. Moore enters the game for S. Hill,,34,43
224,2,0:04.0,J. Crawford misses 3-pt jump shot from 25 ft,,34,43
225,2,0:03.0,,Defensive rebound by G. Hayward,34,43
226,2,0:00.0,,G. Hayward misses 3-pt jump shot from 52 ft,34,43
227,2,0:00.0,,Offensive rebound by Team,34,43
228,3,11:40.0,A. Davis makes 2-pt jump shot from 17 ft,,36,43
229,3,11:18.0,,D. Exum misses 3-pt jump shot from 24 ft,36,43
230,3,11:18.0,Defensive rebound by S. Hill,,36,43
231,3,11:06.0,A. Davis misses 2-pt layup from 3 ft,,36,43
232,3,11:05.0,,Defensive rebound by G. Hayward,36,43
233,3,10:58.0,,D. Exum misses 3-pt jump shot from 24 ft,36,43
234,3,10:57.0,,Offensive rebound by D. Favors,36,43
235,3,10:45.0,,Personal foul by A. Davis (drawn by G. Hayward),36,43
236,3,10:35.0,,J. Ingles makes 3-pt jump shot from 24 ft,36,46
237,3,10:18.0,H. Thompson misses 3-pt jump shot from 24 ft,,36,46
238,3,10:18.0,,Defensive rebound by D. Exum,36,46
239,3,10:12.0,,D. Exum misses 2-pt dunk at rim (block by J. Holiday),36,46
240,3,10:11.0,Defensive rebound by S. Hill,,36,46
241,3,9:54.0,S. Hill misses 3-pt jump shot from 25 ft,,36,46
242,3,9:54.0,Offensive rebound by A. Davis,,36,46
243,3,9:45.0,A. Davis misses 2-pt jump shot from 15 ft,,36,46
244,3,9:44.0,Offensive rebound by Team,,36,46
245,3,9:33.0,J. Holiday misses 2-pt jump shot from 16 ft,,36,46
246,3,9:32.0,,Defensive rebound by D. Favors,36,46
247,3,9:11.0,,D. Favors misses 2-pt jump shot from 19 ft,36,46
248,3,9:11.0,Defensive rebound by D. Cousins,,36,46
249,3,8:58.0,Personal foul by R. Gobert (drawn by D. Cousins),,36,46
250,3,8:55.0,Offensive foul by J. Holiday (drawn by D. Exum),,36,46
251,3,8:55.0,Turnover by J. Holiday (offensive foul),,36,46
252,3,8:44.0,,G. Hayward misses 3-pt jump shot from 25 ft,36,46
253,3,8:43.0,Defensive rebound by H. Thompson,,36,46
254,3,8:39.0,New Orleans full timeout,,36,46
255,3,8:32.0,H. Thompson misses 3-pt jump shot from 23 ft,,36,46
256,3,8:32.0,Offensive rebound by S. Hill,,36,46
257,3,8:29.0,S. Hill misses 2-pt layup from 2 ft (block by R. Gobert),,36,46
258,3,8:28.0,,Defensive rebound by G. Hayward,36,46
259,3,8:20.0,,Turnover by G. Hayward (bad pass),36,46
260,3,7:56.0,D. Cousins misses 2-pt jump shot from 23 ft,,36,46
261,3,7:55.0,Offensive rebound by A. Davis,,36,46
262,3,7:44.0,H. Thompson misses 3-pt jump shot from 25 ft,,36,46
263,3,7:44.0,,Defensive rebound by J. Ingles,36,46
264,3,7:36.0,,Turnover by J. Ingles (bad pass; steal by H. Thompson),36,46
265,3,7:31.0,H. Thompson makes 3-pt jump shot from 25 ft,,39,46
266,3,7:12.0,,G. Hayward misses 2-pt jump shot from 16 ft,39,46
267,3,7:12.0,Defensive rebound by J. Holiday,,39,46
268,3,7:00.0,Turnover by D. Cousins (traveling),,39,46
269,3,7:00.0,,B. Diaw enters the game for D. Exum,39,46
270,3,7:00.0,,R. Neto enters the game for D. Favors,39,46
271,3,7:00.0,E. Moore enters the game for H. Thompson,,39,46
272,3,6:51.0,,G. Hayward makes 2-pt dunk at rim (assist by J. Ingles),39,48
273,3,6:42.0,Shooting foul by R. Neto (drawn by J. Holiday),,39,48
274,3,6:42.0,J. Holiday misses free throw 1 of 2,,39,48
275,3,6:42.0,Offensive rebound by Team,,39,48
276,3,6:42.0,J. Holiday makes free throw 2 of 2,,40,48
277,3,6:29.0,,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),40,50
278,3,6:20.0,Turnover by J. Holiday (lost ball),,40,50
279,3,6:04.0,,G. Hayward misses 2-pt jump shot from 2 ft,40,50
280,3,6:02.0,,Offensive rebound by R. Gobert,40,50
281,3,6:02.0,,R. Gobert makes 2-pt layup from 2 ft,40,52
282,3,5:44.0,D. Cousins makes 2-pt layup from 2 ft,,42,52
283,3,5:32.0,,R. Neto misses 2-pt layup from 3 ft (block by J. Holiday),42,52
284,3,5:31.0,Defensive rebound by A. Davis,,42,52
285,3,5:26.0,Turnover by A. Davis (bad pass),,42,52
286,3,5:26.0,,A. Burks enters the game for J. Ingles,42,52
287,3,5:13.0,,B. Diaw misses 2-pt jump shot from 23 ft,42,52
288,3,5:13.0,Defensive rebound by S. Hill,,42,52
289,3,5:00.0,D. Cousins misses 2-pt layup from 2 ft,,42,52
290,3,5:00.0,Offensive rebound by Team,,42,52
291,3,4:55.0,Turnover by J. Holiday (traveling),,42,52
292,3,4:48.0,,Turnover by R. Neto (lost ball; steal by J. Holiday),42,52
293,3,4:43.0,J. Holiday misses 2-pt layup from 2 ft,,42,52
294,3,4:43.0,Offensive rebound by A. Davis,,42,52
295,3,4:43.0,A. Davis misses 2-pt layup from 2 ft,,42,52
296,3,4:43.0,Offensive rebound by A. Davis,,42,52
297,3,4:43.0,Shooting foul by R. Neto (drawn by A. Davis),,42,52
298,3,4:43.0,A. Davis misses free throw 1 of 2,,42,52
299,3,4:43.0,Offensive rebound by Team,,42,52
300,3,4:43.0,T. Frazier enters the game for J. Holiday,,42,52
301,3,4:43.0,A. Ajinça enters the game for D. Cousins,,42,52
302,3,4:43.0,A. Davis makes free throw 2 of 2,,43,52
303,3,4:31.0,,Turnover by B. Diaw (traveling),43,52
304,3,4:16.0,E. Moore makes 2-pt jump shot from 10 ft,,45,52
305,3,4:01.0,,G. Hayward makes 2-pt jump shot from 14 ft (assist by B. Diaw),45,54
306,3,3:43.0,A. Davis makes 2-pt dunk at rim (assist by A. Ajinça),,47,54
307,3,3:23.0,,A. Burks makes 3-pt jump shot from 24 ft (assist by B. Diaw),47,57
308,3,3:04.0,A. Davis misses 2-pt jump shot from 23 ft,,47,57
309,3,3:04.0,,Defensive rebound by R. Gobert,47,57
310,3,2:47.0,,Shooting foul by A. Ajinça (drawn by A. Burks),47,57
311,3,2:47.0,,Utah full timeout,47,57
312,3,2:47.0,,A. Burks makes free throw 1 of 2,47,58
313,3,2:47.0,,D. Favors enters the game for R. Gobert,47,57
314,3,2:47.0,D. Cunningham enters the game for S. Hill,,47,57
315,3,2:47.0,,J. Ingles enters the game for G. Hayward,47,57
316,3,2:47.0,,A. Burks makes free throw 2 of 2,47,59
317,3,2:29.0,E. Moore misses 3-pt jump shot from 25 ft,,47,59
318,3,2:28.0,,Defensive rebound by B. Diaw,47,59
319,3,2:10.0,,J. Ingles misses 2-pt jump shot from 21 ft,47,59
320,3,2:10.0,Defensive rebound by A. Davis,,47,59
321,3,2:01.0,Turnover by A. Ajinça (traveling),,47,59
322,3,1:43.0,,Turnover by B. Diaw (lost ball; steal by A. Ajinça),47,59
323,3,1:33.0,T. Frazier makes 2-pt jump shot from 19 ft,,49,59
324,3,1:07.0,,A. Burks misses 2-pt jump shot from 18 ft,49,59
325,3,1:06.0,Defensive rebound by T. Frazier,,49,59
326,3,0:48.0,E. Moore misses 2-pt jump shot from 8 ft,,49,59
327,3,0:48.0,Offensive rebound by Team,,49,59
328,3,0:48.0,,Loose ball foul by A. Burks (drawn by A. Ajinça),49,59
329,3,0:48.0,D. Cousins enters the game for A. Davis,,49,59
330,3,0:34.0,E. Moore makes 3-pt jump shot from 23 ft (assist by D. Cousins),,52,59
331,3,0:12.0,Violation by T. Frazier (kicked ball),,52,59
332,3,0:12.0,S. Hill enters the game for A. Ajinça,,52,59
333,3,0:05.0,,D. Favors makes 2-pt jump shot from 12 ft (assist by J. Ingles),52,61
334,3,0:00.0,E. Moore misses 2-pt jump shot from 22 ft,,52,61
335,3,0:00.0,Offensive rebound by Team,,52,61
336,4,11:37.0,,D. Favors makes 2-pt jump shot from 15 ft (assist by D. Exum),52,63
337,4,11:22.0,Turnover by A. Ajinça (lost ball; steal by R. Hood),,52,63
338,4,11:14.0,,B. Diaw misses 3-pt jump shot from 25 ft,52,63
339,4,11:13.0,Defensive rebound by A. Ajinça,,52,63
340,4,11:03.0,D. Cousins misses 3-pt jump shot from 25 ft,,52,63
341,4,11:03.0,,Defensive rebound by R. Hood,52,63
342,4,10:52.0,,Turnover by R. Hood (lost ball; steal by D. Cousins),52,63
343,4,10:46.0,D. Cunningham makes 2-pt layup from 2 ft (assist by D. Cousins),,54,63
344,4,10:28.0,,D. Favors misses 2-pt jump shot from 16 ft,54,63
345,4,10:27.0,Defensive rebound by D. Cousins,,54,63
346,4,10:14.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by T. Frazier),,57,63
347,4,9:55.0,,J. Ingles makes 3-pt jump shot from 24 ft,57,66
348,4,9:34.0,A. Ajinça misses 2-pt hook shot from 4 ft,,57,66
349,4,9:33.0,,Defensive rebound by D. Favors,57,66
350,4,9:16.0,,J. Ingles misses 3-pt jump shot from 25 ft,57,66
351,4,9:16.0,Defensive rebound by Team,,57,66
352,4,8:58.0,T. Frazier misses 2-pt jump shot from 12 ft,,57,66
353,4,8:58.0,Offensive rebound by T. Frazier,,57,66
354,4,8:52.0,J. Crawford misses 3-pt jump shot from 27 ft,,57,66
355,4,8:51.0,Offensive rebound by D. Cunningham,,57,66
356,4,8:44.0,J. Crawford makes 2-pt layup from 2 ft,,59,66
357,4,8:43.0,,Utah full timeout,59,66
358,4,8:43.0,A. Davis enters the game for A. Ajinça,,59,66
359,4,8:43.0,,G. Hayward enters the game for J. Ingles,59,66
360,4,8:43.0,,R. Gobert enters the game for D. Favors,59,66
361,4,8:20.0,,R. Hood makes 2-pt jump shot from 12 ft,59,68
362,4,8:07.0,Shooting foul by R. Hood (drawn by A. Davis),,59,68
363,4,8:07.0,A. Davis makes free throw 1 of 2,,60,68
364,4,8:07.0,A. Davis makes free throw 2 of 2,,61,68
365,4,7:52.0,,Turnover by D. Exum (bad pass; steal by J. Crawford),61,68
366,4,7:32.0,J. Crawford misses 3-pt jump shot from 25 ft,,61,68
367,4,7:31.0,,Defensive rebound by R. Gobert,61,68
368,4,7:06.0,,D. Exum misses 3-pt jump shot from 23 ft,61,68
369,4,7:05.0,Defensive rebound by T. Frazier,,61,68
370,4,6:45.0,A. Davis makes 2-pt layup from 1 ft (assist by T. Frazier),,63,68
371,4,6:31.0,,G. Hayward makes 2-pt layup from 2 ft,63,70
372,4,6:17.0,J. Crawford makes 2-pt layup from 2 ft (assist by A. Davis),,65,70
373,4,5:57.0,,Shooting foul by D. Cousins (drawn by R. Hood),65,70
374,4,5:57.0,,Utah full timeout,65,70
375,4,5:57.0,,R. Hood makes free throw 1 of 2,65,71
376,4,5:57.0,,A. Burks enters the game for D. Exum,65,70
377,4,5:57.0,,D. Favors enters the game for B. Diaw,65,70
378,4,5:57.0,A. Ajinça enters the game for D. Cousins,,65,70
379,4,5:57.0,,R. Hood makes free throw 2 of 2,65,72
380,4,5:44.0,J. Crawford makes 2-pt jump shot from 10 ft,,67,72
381,4,5:29.0,,A. Burks misses 3-pt jump shot from 24 ft,67,72
382,4,5:28.0,Defensive rebound by A. Ajinça,,67,72
383,4,5:10.0,J. Crawford makes 2-pt jump shot from 21 ft,,69,72
384,4,4:47.0,,A. Burks makes 3-pt jump shot from 25 ft (assist by R. Gobert),69,75
385,4,4:34.0,A. Davis makes 2-pt dunk at rim (assist by J. Crawford),,71,75
386,4,4:11.0,,D. Favors misses 2-pt jump shot from 12 ft,71,75
387,4,4:11.0,,Offensive rebound by R. Gobert,71,75
388,4,4:10.0,,Personal foul by A. Ajinça (drawn by R. Gobert),71,75
389,4,4:10.0,,J. Ingles enters the game for A. Burks,71,75
390,4,4:10.0,D. Cousins enters the game for A. Ajinça,,71,75
391,4,3:59.0,,Personal foul by T. Frazier (drawn by R. Gobert),71,75
392,4,3:47.0,,R. Hood misses 2-pt jump shot from 10 ft,71,75
393,4,3:46.0,Defensive rebound by A. Davis,,71,75
