,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BOSTON_ACTION,ORLANDO_SCORE,BOSTON_SCORE
442,4,2:49.0,Defensive rebound by A. Gordon,,111,111
443,4,2:43.0,A. Gordon misses 2-pt layup from 1 ft,,111,111
444,4,2:42.0,,Defensive rebound by A. Horford,111,111
445,4,2:40.0,,Personal foul by T. Ross (drawn by M. Smart),111,111
446,4,2:40.0,,M. Smart makes free throw 1 of 2,111,112
447,4,2:40.0,,M. Smart makes free throw 2 of 2,111,113
448,4,2:15.0,E. Fournier makes 2-pt jump shot from 8 ft,,113,113
449,4,2:00.0,,I. Thomas makes 2-pt layup from 3 ft,113,115
450,4,1:50.0,E. Fournier makes 3-pt jump shot from 26 ft (assist by N. Vučević),,116,115
451,4,1:40.0,,I. Thomas misses 3-pt jump shot from 26 ft,116,115
452,4,1:38.0,Defensive rebound by A. Gordon,,116,115
453,4,1:25.0,A. Gordon misses 2-pt dunk at rim,,116,115
454,4,1:24.0,,Defensive rebound by Team,116,115
455,4,1:24.0,,Boston full timeout,116,115
456,4,1:22.0,,Shooting foul by A. Gordon (drawn by A. Horford),116,115
457,4,1:22.0,,A. Horford makes free throw 1 of 2,116,116
458,4,1:22.0,,A. Horford makes free throw 2 of 2,116,117
459,4,1:09.0,T. Ross misses 3-pt jump shot from 26 ft,,116,117
460,4,1:08.0,,Defensive rebound by A. Johnson,116,117
461,4,0:48.0,,I. Thomas misses 2-pt layup from 2 ft,116,117
462,4,0:47.0,,Offensive rebound by A. Horford,116,117
463,4,0:44.0,,J. Crowder misses 3-pt jump shot from 23 ft,116,117
464,4,0:44.0,Defensive rebound by E. Payton,,116,117
465,4,0:36.0,T. Ross misses 3-pt jump shot from 25 ft,,116,117
466,4,0:35.0,,Defensive rebound by A. Horford,116,117
467,4,0:14.0,,I. Thomas misses 2-pt jump shot from 23 ft,116,117
468,4,0:13.0,Defensive rebound by T. Ross,,116,117
469,4,0:02.0,E. Payton misses 2-pt layup from 3 ft,,116,117
470,4,0:02.0,,Defensive rebound by A. Horford,116,117
