,QUARTER,TIME_REMAINING,TORONTO_ACTION,ORLANDO_ACTION,TORONTO_SCORE,ORLANDO_SCORE
382,4,4:03.0,,Turnover by M. Hezonja (bad pass),101,68
383,4,3:42.0,P. Siakam misses 3-pt jump shot from 25 ft,,101,68
384,4,3:41.0,,Defensive rebound by Team,101,68
385,4,3:29.0,,Turnover by M. Hezonja (bad pass),101,68
386,4,3:10.0,N. Powell makes 2-pt jump shot from 17 ft,,103,68
387,4,2:59.0,,J. Meeks makes 2-pt jump shot from 12 ft,103,70
388,4,2:46.0,B. Caboclo misses 3-pt jump shot from 24 ft,,103,70
389,4,2:44.0,Offensive rebound by J. Poeltl,,103,70
390,4,2:44.0,Shooting foul by A. Onuaku (drawn by J. Poeltl),,103,70
391,4,2:44.0,Official timeout,,103,70
392,4,2:44.0,J. Poeltl misses free throw 1 of 2,,103,70
393,4,2:44.0,Offensive rebound by Team,,103,70
394,4,2:44.0,J. Poeltl misses free throw 2 of 2,,103,70
395,4,2:43.0,,Defensive rebound by M. Hezonja,103,70
396,4,2:29.0,,A. Onuaku misses 2-pt jump shot from 10 ft,103,70
397,4,2:26.0,Defensive rebound by P. Siakam,,103,70
398,4,2:19.0,N. Powell makes 2-pt layup from 2 ft,,105,70
399,4,2:09.0,,D. Rudež makes 3-pt jump shot from 25 ft (assist by C. Watson),105,73
400,4,1:52.0,J. Poeltl misses 2-pt jump shot from 11 ft,,105,73
401,4,1:51.0,,Defensive rebound by A. Onuaku,105,73
402,4,1:45.0,,C. Watson makes 3-pt jump shot from 25 ft,105,76
403,4,1:23.0,N. Powell misses 3-pt jump shot from 26 ft,,105,76
404,4,1:21.0,,Defensive rebound by D. Rudež,105,76
405,4,1:06.0,,M. Hezonja misses 2-pt jump shot from 20 ft,105,76
406,4,1:05.0,Defensive rebound by J. Poeltl,,105,76
407,4,0:59.0,N. Powell makes 2-pt layup from 2 ft,,107,76
408,4,0:49.0,,Turnover by D. Rudež (bad pass; steal by J. Poeltl),107,76
409,4,0:48.0,Personal foul by D. Rudež (drawn by P. Siakam),,107,76
410,4,0:37.0,Turnover by N. Powell (lost ball; steal by M. Hezonja),,107,76
411,4,0:35.0,,Shooting foul by F. VanVleet (drawn by M. Hezonja),107,76
412,4,0:35.0,,M. Hezonja makes 2-pt layup from 3 ft (assist by J. Meeks),107,78
413,4,0:35.0,,M. Hezonja makes free throw 1 of 1,107,79
414,4,0:18.0,N. Powell makes 2-pt layup from 2 ft (assist by F. VanVleet),,109,79
415,4,0:15.0,,Turnover by C. Watson (lost ball),109,79
