,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MIAMI_ACTION,SAN ANTONIO_SCORE,MIAMI_SCORE
41,1,6:15.0,Defensive rebound by J. Simmons,,10,5
42,1,6:03.0,K. Leonard misses 3-pt jump shot from 25 ft,,10,5
43,1,6:02.0,,Defensive rebound by H. Whiteside,10,5
44,1,5:54.0,,D. Waiters makes 3-pt jump shot from 26 ft (assist by L. Babbitt),10,8
45,1,5:40.0,K. Leonard misses 2-pt jump shot from 12 ft,,10,8
46,1,5:39.0,,Defensive rebound by H. Whiteside,10,8
47,1,5:17.0,,Shooting block foul by T. Parker (drawn by J. Winslow),10,8
48,1,5:17.0,,J. Winslow makes free throw 1 of 2,10,9
49,1,5:17.0,,T. Johnson enters the game for D. Waiters,10,9
50,1,5:17.0,D. Dedmon enters the game for P. Gasol,,10,9
51,1,5:17.0,D. Bertāns enters the game for D. Lee,,10,9
52,1,5:17.0,,J. Winslow makes free throw 2 of 2,10,10
53,1,4:55.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by J. Simmons),,13,10
54,1,4:34.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. Winslow),13,12
55,1,4:17.0,Shooting foul by H. Whiteside (drawn by D. Dedmon),,13,12
56,1,4:17.0,D. Dedmon misses free throw 1 of 2,,13,12
57,1,4:17.0,Offensive rebound by Team,,13,12
58,1,4:17.0,M. Ginóbili enters the game for T. Parker,,13,12
59,1,4:17.0,P. Mills enters the game for K. Leonard,,13,12
60,1,4:17.0,D. Dedmon makes free throw 2 of 2,,14,12
61,1,4:13.0,Offensive charge foul by G. Dragić (drawn by J. Simmons),,14,12
62,1,4:13.0,,Turnover by G. Dragić (offensive foul),14,12
63,1,4:13.0,,R. McGruder enters the game for G. Dragić,14,12
64,1,3:57.0,P. Mills misses 2-pt jump shot from 18 ft,,14,12
65,1,3:56.0,,Defensive rebound by H. Whiteside,14,12
66,1,3:40.0,,H. Whiteside makes 2-pt layup from 1 ft (assist by L. Babbitt),14,14
67,1,3:23.0,M. Ginóbili makes 2-pt hook shot from 5 ft,,16,14
68,1,3:01.0,,J. Winslow misses 3-pt jump shot from 25 ft,16,14
69,1,3:00.0,Defensive rebound by Team,,16,14
70,1,2:41.0,J. Simmons misses 2-pt jump shot from 9 ft (block by H. Whiteside),,16,14
71,1,2:40.0,Offensive rebound by Team,,16,14
72,1,2:40.0,San Antonio full timeout,,16,14
73,1,2:34.0,P. Mills misses 3-pt jump shot from 25 ft,,16,14
74,1,2:33.0,Offensive rebound by D. Bertāns,,16,14
75,1,2:20.0,J. Simmons makes 2-pt jump shot from 18 ft,,18,14
76,1,1:58.0,,L. Babbitt misses 3-pt jump shot from 25 ft,18,14
77,1,1:57.0,,Offensive rebound by Team,18,14
78,1,1:57.0,Loose ball foul by D. Dedmon (drawn by H. Whiteside),,18,14
79,1,1:48.0,Violation by D. Dedmon (def goaltending),,18,14
80,1,1:48.0,,J. Winslow makes 2-pt layup from 2 ft,18,16
81,1,1:39.0,Turnover by P. Mills (lost ball; steal by H. Whiteside),,18,16
82,1,1:29.0,,T. Johnson makes 2-pt jump shot from 20 ft,18,18
83,1,1:13.0,Shooting foul by H. Whiteside (drawn by D. Dedmon),,18,18
84,1,1:13.0,D. Dedmon makes free throw 1 of 2,,19,18
85,1,1:13.0,,W. Reed enters the game for L. Babbitt,19,18
86,1,1:13.0,,D. Waiters enters the game for J. Winslow,19,18
87,1,1:13.0,,J. Johnson enters the game for H. Whiteside,19,18
88,1,1:13.0,D. Dedmon makes free throw 2 of 2,,20,18
89,1,1:00.0,,T. Johnson misses 3-pt jump shot from 25 ft,20,18
90,1,0:59.0,Defensive rebound by D. Dedmon,,20,18
91,1,0:53.0,Shooting foul by T. Johnson (drawn by D. Dedmon),,20,18
92,1,0:53.0,D. Dedmon makes free throw 1 of 2,,21,18
93,1,0:53.0,D. Dedmon makes free throw 2 of 2,,22,18
94,1,0:46.0,,Shooting foul by D. Dedmon (drawn by T. Johnson),22,18
95,1,0:46.0,,T. Johnson misses free throw 1 of 2,22,18
96,1,0:46.0,,Offensive rebound by Team,22,18
97,1,0:46.0,,T. Johnson makes free throw 2 of 2,22,19
98,1,0:37.0,Turnover by M. Ginóbili (bad pass),,22,19
99,1,0:25.0,Offensive charge foul by D. Waiters (drawn by J. Simmons),,22,19
100,1,0:25.0,,Turnover by D. Waiters (offensive foul),22,19
101,1,0:06.0,M. Ginóbili makes 2-pt layup from 1 ft,,24,19
102,1,0:01.0,,T. Johnson misses 2-pt jump shot from 20 ft,24,19
103,1,0:00.0,,Offensive rebound by Team,24,19
104,2,11:54.0,Personal foul by R. McGruder (drawn by M. Ginóbili),,24,19
105,2,11:47.0,Turnover by M. Ginóbili (bad pass; steal by W. Reed),,24,19
106,2,11:32.0,,T. Johnson makes 2-pt jump shot from 8 ft,24,21
107,2,11:14.0,K. Leonard makes 3-pt jump shot from 25 ft (assist by P. Gasol),,27,21
108,2,10:46.0,,T. Johnson misses 2-pt jump shot from 18 ft,27,21
109,2,10:45.0,Defensive rebound by P. Gasol,,27,21
110,2,10:32.0,P. Mills makes 3-pt jump shot from 25 ft (assist by K. Leonard),,30,21
111,2,10:11.0,,Personal block foul by K. Leonard (drawn by T. Johnson),30,21
112,2,10:09.0,,Offensive foul by D. Waiters (drawn by K. Leonard),30,21
113,2,10:09.0,,Turnover by D. Waiters (offensive foul),30,21
114,2,9:59.0,M. Ginóbili misses 2-pt layup from 2 ft,,30,21
115,2,9:58.0,,Defensive rebound by J. Johnson,30,21
116,2,9:52.0,,D. Waiters misses 2-pt jump shot from 18 ft,30,21
117,2,9:51.0,,Offensive rebound by W. Reed,30,21
118,2,9:50.0,,W. Reed misses 2-pt layup from 1 ft,30,21
119,2,9:49.0,Defensive rebound by P. Gasol,,30,21
120,2,9:39.0,P. Mills misses 3-pt jump shot from 26 ft,,30,21
121,2,9:38.0,Offensive rebound by M. Ginóbili,,30,21
122,2,9:38.0,Personal foul by R. McGruder (drawn by M. Ginóbili),,30,21
123,2,9:38.0,K. Anderson enters the game for D. Bertāns,,30,21
124,2,9:38.0,D. Lee enters the game for M. Ginóbili,,30,21
125,2,9:29.0,D. Lee makes 2-pt layup from 2 ft (assist by K. Leonard),,32,21
126,2,9:04.0,,J. Johnson misses 2-pt jump shot from 9 ft,32,21
127,2,9:03.0,Defensive rebound by P. Gasol,,32,21
128,2,8:54.0,,Offensive charge foul by K. Leonard (drawn by W. Reed),32,21
129,2,8:54.0,Turnover by K. Leonard (offensive foul),,32,21
130,2,8:54.0,Official timeout,,32,21
131,2,8:54.0,T. Parker enters the game for P. Mills,,32,21
132,2,8:54.0,,L. Babbitt enters the game for D. Waiters,32,21
133,2,8:54.0,,J. Winslow enters the game for J. Johnson,32,21
134,2,8:39.0,,R. McGruder misses 3-pt jump shot from 24 ft,32,21
135,2,8:38.0,Defensive rebound by T. Parker,,32,21
136,2,8:29.0,D. Lee makes 2-pt layup from 1 ft (assist by P. Gasol),,34,21
137,2,8:11.0,,J. Winslow makes 2-pt jump shot from 7 ft,34,23
138,2,7:54.0,D. Lee misses 2-pt hook shot from 8 ft,,34,23
139,2,7:53.0,,Defensive rebound by W. Reed,34,23
140,2,7:49.0,,J. Winslow makes 2-pt layup from 2 ft,34,25
141,2,7:49.0,San Antonio full timeout,,34,25
142,2,7:41.0,Shooting foul by W. Reed (drawn by K. Leonard),,34,25
143,2,7:41.0,K. Leonard makes free throw 1 of 2,,35,25
144,2,7:41.0,K. Leonard makes free throw 2 of 2,,36,25
145,2,7:26.0,,R. McGruder misses 2-pt jump shot from 7 ft (block by P. Gasol),36,25
146,2,7:25.0,Defensive rebound by D. Lee,,36,25
147,2,7:03.0,T. Parker makes 3-pt jump shot from 25 ft (assist by K. Leonard),,39,25
148,2,7:03.0,,Miami full timeout,39,25
149,2,7:03.0,,G. Dragić enters the game for T. Johnson,39,25
150,2,7:03.0,,H. Whiteside enters the game for W. Reed,39,25
151,2,6:40.0,,G. Dragić misses 3-pt jump shot from 25 ft,39,25
152,2,6:39.0,Defensive rebound by D. Lee,,39,25
153,2,6:31.0,Turnover by K. Leonard (offensive foul),,39,25
154,2,6:31.0,Offensive foul by K. Leonard (drawn by R. McGruder),,39,25
155,2,6:31.0,J. Simmons enters the game for K. Leonard,,39,25
156,2,6:13.0,,H. Whiteside misses 2-pt hook shot from 6 ft,39,25
157,2,6:12.0,Defensive rebound by P. Gasol,,39,25
158,2,6:03.0,T. Parker misses 2-pt jump shot from 16 ft,,39,25
159,2,6:02.0,Offensive rebound by D. Lee,,39,25
160,2,5:48.0,P. Gasol makes 2-pt jump shot from 20 ft (assist by T. Parker),,41,25
161,2,5:36.0,,Personal foul by D. Lee (drawn by L. Babbitt),41,25
162,2,5:36.0,,D. Waiters enters the game for R. McGruder,41,25
163,2,5:33.0,,Personal foul by T. Parker (drawn by G. Dragić),41,25
164,2,5:33.0,M. Ginóbili enters the game for K. Anderson,,41,25
165,2,5:27.0,,Turnover by D. Waiters (traveling),41,25
166,2,5:08.0,P. Gasol misses 2-pt hook shot from 9 ft,,41,25
167,2,5:07.0,,Defensive rebound by L. Babbitt,41,25
168,2,4:59.0,,G. Dragić misses 3-pt jump shot from 25 ft,41,25
169,2,4:58.0,Defensive rebound by D. Lee,,41,25
170,2,4:43.0,Turnover by T. Parker (bad pass; steal by J. Winslow),,41,25
171,2,4:35.0,,Shooting foul by D. Lee (drawn by H. Whiteside),41,25
172,2,4:35.0,,H. Whiteside misses free throw 1 of 2,41,25
173,2,4:35.0,,Offensive rebound by Team,41,25
174,2,4:35.0,,H. Whiteside makes free throw 2 of 2,41,26
175,2,4:21.0,Turnover by T. Parker (bad pass),,41,26
176,2,4:21.0,D. Dedmon enters the game for P. Gasol,,41,26
177,2,4:08.0,,H. Whiteside misses 2-pt jump shot from 8 ft,41,26
178,2,4:07.0,,Offensive rebound by Team,41,26
179,2,4:07.0,P. Mills enters the game for T. Parker,,41,26
180,2,3:57.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by D. Waiters),41,29
181,2,3:57.0,San Antonio full timeout,,41,29
182,2,3:57.0,D. Bertāns enters the game for D. Lee,,41,29
183,2,3:42.0,M. Ginóbili misses 2-pt jump shot from 6 ft (block by H. Whiteside),,41,29
184,2,3:41.0,Offensive rebound by D. Dedmon,,41,29
185,2,3:40.0,D. Dedmon makes 2-pt layup from 2 ft,,43,29
186,2,3:25.0,,G. Dragić makes 2-pt layup from 1 ft (assist by H. Whiteside),43,31
187,2,3:11.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by M. Ginóbili),,46,31
188,2,2:56.0,,Shooting foul by D. Dedmon (drawn by H. Whiteside),46,31
189,2,2:56.0,,H. Whiteside misses free throw 1 of 2,46,31
190,2,2:56.0,,Offensive rebound by Team,46,31
191,2,2:56.0,P. Gasol enters the game for D. Dedmon,,46,31
192,2,2:56.0,,H. Whiteside makes free throw 2 of 2,46,32
193,2,2:44.0,J. Simmons misses 2-pt layup from 3 ft,,46,32
194,2,2:43.0,,Defensive rebound by H. Whiteside,46,32
195,2,2:40.0,,Shooting foul by D. Bertāns (drawn by J. Winslow),46,32
196,2,2:40.0,,J. Winslow makes free throw 1 of 2,46,33
197,2,2:40.0,,J. Winslow makes free throw 2 of 2,46,34
198,2,2:25.0,P. Gasol misses 2-pt jump shot from 12 ft (block by H. Whiteside),,46,34
199,2,2:24.0,,Defensive rebound by H. Whiteside,46,34
200,2,2:11.0,,H. Whiteside makes 2-pt jump shot from 4 ft (assist by G. Dragić),46,36
201,2,1:45.0,M. Ginóbili misses 2-pt jump shot from 16 ft,,46,36
202,2,1:44.0,,Defensive rebound by H. Whiteside,46,36
203,2,1:32.0,,L. Babbitt makes 3-pt jump shot from 25 ft (assist by G. Dragić),46,39
204,2,1:22.0,M. Ginóbili misses 2-pt layup from 2 ft (block by D. Waiters),,46,39
205,2,1:21.0,,Defensive rebound by H. Whiteside,46,39
206,2,1:20.0,,Personal foul by M. Ginóbili (drawn by H. Whiteside),46,39
207,2,1:20.0,,H. Whiteside misses free throw 1 of 2,46,39
208,2,1:20.0,,Offensive rebound by Team,46,39
209,2,1:20.0,,T. Johnson enters the game for G. Dragić,46,39
210,2,1:20.0,,R. McGruder enters the game for D. Waiters,46,39
211,2,1:20.0,,H. Whiteside makes free throw 2 of 2,46,40
212,2,1:07.0,P. Gasol makes 2-pt jump shot from 18 ft (assist by J. Simmons),,48,40
213,2,0:51.0,,H. Whiteside makes 2-pt jump shot from 14 ft,48,42
214,2,0:38.0,P. Gasol makes 2-pt jump shot from 18 ft (assist by M. Ginóbili),,50,42
215,2,0:27.0,,Personal foul by M. Ginóbili (drawn by H. Whiteside),50,42
216,2,0:27.0,,H. Whiteside makes free throw 1 of 2,50,43
217,2,0:27.0,,H. Whiteside makes free throw 2 of 2,50,44
218,2,0:05.0,J. Simmons makes 2-pt layup from 2 ft,,52,44
219,2,0:05.0,,Miami full timeout,52,44
220,2,0:05.0,,D. Waiters enters the game for H. Whiteside,52,44
221,2,0:05.0,K. Anderson enters the game for P. Gasol,,52,44
222,2,0:01.0,,T. Johnson misses 2-pt jump shot from 16 ft,52,44
223,2,0:00.0,,Offensive rebound by Team,52,44
224,3,11:45.0,Personal foul by J. Winslow (drawn by K. Leonard),,52,44
225,3,11:35.0,P. Gasol makes 3-pt jump shot from 23 ft (assist by K. Leonard),,55,44
226,3,11:17.0,,L. Babbitt makes 3-pt jump shot from 25 ft (assist by G. Dragić),55,47
227,3,11:03.0,Shooting foul by L. Babbitt (drawn by D. Lee),,55,47
228,3,11:03.0,D. Lee makes free throw 1 of 2,,56,47
229,3,11:03.0,D. Lee makes free throw 2 of 2,,57,47
230,3,10:41.0,,G. Dragić misses 2-pt jump shot from 16 ft,57,47
231,3,10:40.0,Defensive rebound by P. Gasol,,57,47
232,3,10:25.0,Personal foul by G. Dragić (drawn by T. Parker),,57,47
233,3,10:19.0,D. Lee makes 2-pt dunk at rim (assist by K. Leonard),,59,47
234,3,10:00.0,,J. Winslow makes 2-pt jump shot from 17 ft (assist by L. Babbitt),59,49
235,3,9:42.0,K. Leonard misses 2-pt jump shot from 16 ft,,59,49
236,3,9:41.0,,Defensive rebound by J. Winslow,59,49
237,3,9:33.0,,D. Waiters misses 2-pt layup from 1 ft,59,49
238,3,9:32.0,Defensive rebound by P. Gasol,,59,49
239,3,9:25.0,Turnover by T. Parker (bad pass; steal by D. Waiters),,59,49
240,3,9:20.0,,D. Waiters makes 3-pt jump shot from 25 ft (assist by L. Babbitt),59,52
241,3,9:19.0,San Antonio full timeout,,59,52
242,3,9:05.0,K. Anderson makes 3-pt jump shot from 25 ft (assist by T. Parker),,62,52
243,3,8:46.0,,D. Waiters misses 2-pt jump shot from 10 ft,62,52
244,3,8:45.0,Defensive rebound by K. Anderson,,62,52
245,3,8:37.0,K. Leonard misses 3-pt jump shot from 24 ft,,62,52
246,3,8:36.0,,Defensive rebound by L. Babbitt,62,52
247,3,8:33.0,,D. Waiters misses 2-pt layup from 2 ft (block by T. Parker),62,52
248,3,8:32.0,Defensive rebound by Team,,62,52
249,3,8:16.0,K. Leonard makes 2-pt layup from 1 ft (assist by P. Gasol),,64,52
250,3,8:03.0,,Personal foul by P. Gasol (drawn by H. Whiteside),64,52
251,3,7:54.0,,G. Dragić misses 2-pt jump shot from 8 ft,64,52
252,3,7:53.0,Defensive rebound by K. Leonard,,64,52
253,3,7:42.0,K. Leonard misses 2-pt jump shot from 6 ft,,64,52
254,3,7:41.0,,Defensive rebound by H. Whiteside,64,52
255,3,7:29.0,,G. Dragić makes 3-pt jump shot from 26 ft (assist by J. Winslow),64,55
256,3,7:14.0,P. Gasol misses 2-pt jump shot from 10 ft,,64,55
257,3,7:13.0,Offensive rebound by D. Lee,,64,55
258,3,7:04.0,P. Gasol misses 2-pt jump shot from 18 ft (block by H. Whiteside),,64,55
259,3,7:03.0,,Defensive rebound by J. Winslow,64,55
260,3,6:59.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),64,57
261,3,6:49.0,Offensive foul by K. Anderson (drawn by D. Waiters),,64,57
262,3,6:49.0,Turnover by K. Anderson (offensive foul),,64,57
263,3,6:49.0,D. Dedmon enters the game for P. Gasol,,64,57
264,3,6:49.0,P. Mills enters the game for K. Anderson,,64,57
265,3,6:49.0,M. Ginóbili enters the game for T. Parker,,64,57
266,3,6:49.0,,T. Johnson enters the game for L. Babbitt,64,57
267,3,6:27.0,,J. Winslow makes 2-pt jump shot from 21 ft (assist by T. Johnson),64,59
268,3,6:06.0,P. Mills misses 2-pt layup from 2 ft,,64,59
269,3,6:05.0,Offensive rebound by D. Lee,,64,59
270,3,6:04.0,D. Lee misses 2-pt layup from 2 ft,,64,59
271,3,6:02.0,,Defensive rebound by H. Whiteside,64,59
272,3,5:47.0,,G. Dragić makes 2-pt layup from 1 ft,64,61
273,3,5:42.0,J. Simmons enters the game for K. Leonard,,64,61
274,3,5:42.0,D. Bertāns enters the game for D. Lee,,64,61
275,3,5:24.0,J. Simmons misses 3-pt jump shot from 26 ft,,64,61
276,3,5:23.0,,Defensive rebound by Team,64,61
277,3,5:17.0,,Personal foul by D. Bertāns (drawn by J. Winslow),64,61
278,3,5:10.0,,G. Dragić misses 2-pt jump shot from 15 ft,64,61
279,3,5:09.0,Defensive rebound by D. Dedmon,,64,61
280,3,5:02.0,J. Simmons misses 2-pt layup from 1 ft,,64,61
281,3,5:01.0,Offensive rebound by Team,,64,61
282,3,5:01.0,Personal foul by J. Winslow (drawn by J. Simmons),,64,61
283,3,4:53.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,64,61
284,3,4:52.0,Offensive rebound by D. Dedmon,,64,61
285,3,4:51.0,D. Dedmon misses 2-pt layup from 2 ft,,64,61
286,3,4:50.0,,Defensive rebound by H. Whiteside,64,61
287,3,4:41.0,,G. Dragić makes 2-pt layup from 2 ft,64,63
288,3,4:21.0,P. Mills makes 2-pt jump shot from 14 ft,,66,63
289,3,3:56.0,,T. Johnson misses 2-pt jump shot from 8 ft,66,63
290,3,3:55.0,Defensive rebound by J. Simmons,,66,63
291,3,3:49.0,P. Mills makes 3-pt jump shot from 24 ft (assist by J. Simmons),,69,63
292,3,3:49.0,,Miami full timeout,69,63
293,3,3:49.0,,J. Johnson enters the game for J. Winslow,69,63
294,3,3:36.0,,G. Dragić misses 3-pt jump shot from 23 ft,69,63
295,3,3:35.0,Defensive rebound by M. Ginóbili,,69,63
296,3,3:31.0,Turnover by M. Ginóbili (bad pass; steal by J. Johnson),,69,63
297,3,3:28.0,,Personal block foul by M. Ginóbili (drawn by G. Dragić),69,63
298,3,3:28.0,,R. McGruder enters the game for G. Dragić,69,63
299,3,3:19.0,,Turnover by T. Johnson (bad pass; steal by M. Ginóbili),69,63
300,3,3:01.0,Shooting foul by T. Johnson (drawn by J. Simmons),,69,63
301,3,3:01.0,J. Simmons makes free throw 1 of 2,,70,63
302,3,3:01.0,J. Simmons makes free throw 2 of 2,,71,63
303,3,2:43.0,,D. Waiters makes 2-pt jump shot from 19 ft,71,65
304,3,2:30.0,Shooting foul by T. Johnson (drawn by P. Mills),,71,65
305,3,2:30.0,P. Mills makes free throw 1 of 2,,72,65
306,3,2:30.0,P. Mills makes free throw 2 of 2,,73,65
307,3,2:16.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Waiters),73,67
308,3,2:02.0,M. Ginóbili misses 2-pt layup from 2 ft,,73,67
309,3,2:01.0,,Defensive rebound by D. Waiters,73,67
310,3,1:54.0,,D. Waiters misses 2-pt jump shot from 5 ft (block by D. Bertāns),73,67
311,3,1:53.0,Defensive rebound by D. Dedmon,,73,67
312,3,1:42.0,D. Bertāns misses 3-pt jump shot from 24 ft,,73,67
313,3,1:41.0,Offensive rebound by M. Ginóbili,,73,67
314,3,1:34.0,D. Dedmon misses 2-pt jump shot from 16 ft,,73,67
315,3,1:33.0,,Defensive rebound by H. Whiteside,73,67
316,3,1:13.0,,H. Whiteside makes 2-pt hook shot from 9 ft,73,69
317,3,1:00.0,P. Mills makes 2-pt jump shot from 18 ft,,75,69
318,3,0:47.0,,H. Whiteside makes 2-pt jump shot from 17 ft (assist by T. Johnson),75,71
319,3,0:37.0,J. Simmons misses 2-pt dunk at rim,,75,71
320,3,0:36.0,Offensive rebound by D. Dedmon,,75,71
321,3,0:35.0,D. Dedmon makes 2-pt jump shot from 4 ft,,77,71
322,3,0:13.0,,Shooting foul by D. Dedmon (drawn by D. Waiters),77,71
323,3,0:13.0,,D. Waiters makes free throw 1 of 2,77,72
324,3,0:13.0,,D. Waiters misses free throw 2 of 2,77,72
325,3,0:13.0,,W. Reed enters the game for H. Whiteside,77,72
326,3,0:12.0,Defensive rebound by M. Ginóbili,,77,72
327,3,0:02.0,Turnover by M. Ginóbili (traveling),,77,72
328,3,0:01.0,,D. Waiters misses 3-pt jump shot from 69 ft,77,72
329,3,0:00.0,,Offensive rebound by Team,77,72
330,4,11:43.0,,J. Johnson misses 2-pt jump shot from 5 ft,77,72
331,4,11:42.0,,Offensive rebound by W. Reed,77,72
332,4,11:41.0,,W. Reed makes 2-pt dunk at rim,77,74
333,4,11:30.0,K. Leonard makes 2-pt layup from 3 ft,,79,74
334,4,11:14.0,,T. Johnson makes 2-pt jump shot from 8 ft (assist by G. Dragić),79,76
335,4,11:14.0,,Shooting foul by T. Parker (drawn by T. Johnson),79,76
336,4,11:14.0,,J. Winslow enters the game for R. McGruder,79,76
337,4,11:14.0,N. Laprovíttola enters the game for T. Parker,,79,76
338,4,11:14.0,,T. Johnson makes free throw 1 of 1,79,77
339,4,10:56.0,P. Gasol misses 2-pt jump shot from 12 ft,,79,77
340,4,10:55.0,,Defensive rebound by J. Johnson,79,77
341,4,10:52.0,,Turnover by J. Winslow (bad pass),79,77
342,4,10:38.0,Turnover by K. Leonard (traveling),,79,77
343,4,10:23.0,,J. Winslow makes 2-pt jump shot from 8 ft,79,79
344,4,10:23.0,,Shooting foul by N. Laprovíttola (drawn by J. Winslow),79,79
345,4,10:23.0,,J. Winslow misses free throw 1 of 1,79,79
346,4,10:23.0,T. Parker enters the game for N. Laprovíttola,,79,79
347,4,10:22.0,Defensive rebound by D. Lee,,79,79
348,4,10:01.0,K. Anderson makes 2-pt jump shot from 6 ft,,81,79
349,4,9:41.0,,G. Dragić misses 2-pt layup from 1 ft,81,79
350,4,9:40.0,,Offensive rebound by W. Reed,81,79
351,4,9:39.0,,W. Reed misses 2-pt layup from 2 ft,81,79
352,4,9:38.0,Defensive rebound by Team,,81,79
353,4,9:16.0,P. Gasol makes 2-pt jump shot from 8 ft (assist by T. Parker),,83,79
354,4,9:03.0,,J. Winslow makes 2-pt jump shot from 19 ft,83,81
355,4,8:50.0,K. Leonard misses 2-pt jump shot from 10 ft,,83,81
356,4,8:49.0,Offensive rebound by P. Gasol,,83,81
357,4,8:49.0,Shooting foul by J. Johnson (drawn by P. Gasol),,83,81
358,4,8:49.0,Official timeout,,83,81
359,4,8:49.0,P. Gasol makes free throw 1 of 2,,84,81
360,4,8:49.0,,H. Whiteside enters the game for W. Reed,83,81
361,4,8:49.0,P. Gasol misses free throw 2 of 2,,84,81
362,4,8:48.0,,Defensive rebound by H. Whiteside,84,81
363,4,8:29.0,,Personal foul by D. Lee (drawn by T. Johnson),84,81
364,4,8:29.0,M. Ginóbili enters the game for K. Leonard,,84,81
365,4,8:17.0,,J. Winslow misses 2-pt layup from 2 ft,84,81
366,4,8:16.0,Defensive rebound by M. Ginóbili,,84,81
367,4,8:09.0,D. Lee misses 2-pt layup from 2 ft,,84,81
368,4,8:08.0,Offensive rebound by P. Gasol,,84,81
369,4,8:07.0,P. Gasol makes 2-pt layup from 2 ft,,86,81
370,4,7:49.0,,Personal block foul by P. Gasol (drawn by G. Dragić),86,81
371,4,7:34.0,,Shooting foul by D. Lee (drawn by H. Whiteside),86,81
372,4,7:34.0,,H. Whiteside makes free throw 1 of 2,86,82
373,4,7:34.0,,H. Whiteside makes free throw 2 of 2,86,83
374,4,7:19.0,T. Parker misses 2-pt jump shot from 9 ft,,86,83
375,4,7:18.0,,Defensive rebound by J. Winslow,86,83
376,4,7:14.0,,T. Johnson makes 2-pt layup from 2 ft (assist by J. Johnson),86,85
377,4,6:57.0,P. Gasol misses 2-pt jump shot from 14 ft,,86,85
378,4,6:56.0,Offensive rebound by D. Lee,,86,85
379,4,6:54.0,D. Lee misses 2-pt layup from 2 ft,,86,85
380,4,6:53.0,,Defensive rebound by G. Dragić,86,85
381,4,6:48.0,,G. Dragić makes 2-pt layup from 4 ft,86,87
382,4,6:48.0,,Shooting foul by K. Anderson (drawn by G. Dragić),86,87
