,QUARTER,TIME_REMAINING,PORTLAND_ACTION,WASHINGTON_ACTION,PORTLAND_SCORE,WASHINGTON_SCORE
40,1,6:44.0,,O. Porter misses free throw 1 of 3,5,15
41,1,6:44.0,,Offensive rebound by Team,5,15
42,1,6:44.0,,O. Porter misses free throw 2 of 3,5,15
43,1,6:44.0,,Offensive rebound by Team,5,15
44,1,6:44.0,,O. Porter makes free throw 3 of 3,5,16
45,1,6:29.0,D. Lillard makes 3-pt jump shot from 27 ft (assist by A. Aminu),,8,16
46,1,6:13.0,,Turnover by J. Wall (lost ball; steal by C. McCollum),8,16
47,1,5:56.0,C. McCollum misses 2-pt jump shot from 7 ft (block by M. Gortat),,8,16
48,1,5:55.0,,Defensive rebound by J. Wall,8,16
49,1,5:50.0,,J. Wall makes 2-pt layup from 1 ft,8,18
50,1,5:28.0,C. McCollum makes 2-pt jump shot from 21 ft (assist by M. Plumlee),,10,18
51,1,5:17.0,,B. Beal makes 3-pt jump shot from 23 ft,10,21
52,1,5:05.0,D. Lillard misses 2-pt jump shot from 10 ft,,10,21
53,1,5:04.0,Offensive rebound by D. Lillard,,10,21
54,1,5:03.0,D. Lillard misses 2-pt layup from 1 ft,,10,21
55,1,5:02.0,Offensive rebound by D. Lillard,,10,21
56,1,4:56.0,Turnover by D. Lillard (lost ball; steal by O. Porter),,10,21
57,1,4:52.0,,Personal foul by C. McCollum,10,21
58,1,4:52.0,,K. Oubre enters the game for M. Morris,10,21
59,1,4:52.0,E. Turner enters the game for M. Harkless,,10,21
60,1,4:52.0,A. Crabbe enters the game for C. McCollum,,10,21
61,1,4:44.0,,Personal foul by M. Plumlee,10,21
62,1,4:37.0,,O. Porter misses 3-pt jump shot from 23 ft,10,21
63,1,4:36.0,Defensive rebound by A. Crabbe,,10,21
64,1,4:20.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by A. Crabbe),,13,21
65,1,4:00.0,,J. Wall misses 2-pt jump shot from 19 ft,13,21
66,1,3:59.0,Defensive rebound by M. Plumlee,,13,21
67,1,3:47.0,A. Aminu makes 2-pt layup from 1 ft (assist by A. Crabbe),,15,21
68,1,3:45.0,,Washington full timeout,15,21
69,1,3:45.0,E. Davis enters the game for M. Plumlee,,15,21
70,1,3:45.0,,J. Smith enters the game for M. Gortat,15,21
71,1,3:33.0,,B. Beal misses 2-pt jump shot from 20 ft,15,21
72,1,3:32.0,Defensive rebound by Team,,15,21
73,1,3:17.0,Shooting foul by O. Porter (drawn by E. Davis),,15,21
74,1,3:17.0,E. Davis makes free throw 1 of 2,,16,21
75,1,3:17.0,E. Davis makes free throw 2 of 2,,17,21
76,1,3:07.0,,Shooting foul by E. Turner (drawn by J. Smith),17,21
77,1,3:07.0,,J. Smith makes free throw 1 of 2,17,22
78,1,3:07.0,,T. Satoranský enters the game for B. Beal,17,22
79,1,3:07.0,,J. Smith makes free throw 2 of 2,17,23
80,1,2:55.0,Shooting foul by J. Smith (drawn by A. Aminu),,17,23
81,1,2:55.0,A. Aminu makes free throw 1 of 2,,18,23
82,1,2:55.0,A. Aminu makes free throw 2 of 2,,19,23
83,1,2:42.0,,J. Wall misses 2-pt jump shot from 19 ft,19,23
84,1,2:41.0,Defensive rebound by D. Lillard,,19,23
85,1,2:32.0,D. Lillard misses 2-pt layup at rim,,19,23
86,1,2:31.0,,Defensive rebound by T. Satoranský,19,23
87,1,2:25.0,,O. Porter misses 2-pt layup from 1 ft,19,23
88,1,2:24.0,,Offensive rebound by K. Oubre,19,23
89,1,2:22.0,,J. Wall makes 2-pt jump shot from 3 ft (assist by K. Oubre),19,25
90,1,2:17.0,Turnover by A. Crabbe (step out of bounds),,19,25
91,1,2:06.0,,K. Oubre misses 2-pt jump shot from 13 ft,19,25
92,1,2:05.0,,Offensive rebound by K. Oubre,19,25
93,1,2:04.0,,Shooting foul by E. Davis (drawn by K. Oubre),19,25
94,1,2:04.0,,K. Oubre makes free throw 1 of 2,19,26
95,1,2:04.0,,T. Burke enters the game for J. Wall,19,26
96,1,2:04.0,M. Harkless enters the game for D. Lillard,,19,26
97,1,2:04.0,C. McCollum enters the game for A. Aminu,,19,26
98,1,2:04.0,,K. Oubre makes free throw 2 of 2,19,27
99,1,1:55.0,E. Turner misses 2-pt jump shot from 6 ft (block by K. Oubre),,19,27
100,1,1:53.0,Offensive rebound by E. Turner,,19,27
101,1,1:53.0,Shooting foul by K. Oubre (drawn by E. Turner),,19,27
102,1,1:53.0,E. Turner makes free throw 1 of 2,,20,27
103,1,1:53.0,E. Turner makes free throw 2 of 2,,21,27
104,1,1:32.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by T. Satoranský),21,30
105,1,1:19.0,,Offensive charge foul by M. Harkless (drawn by K. Oubre),21,30
106,1,1:19.0,Turnover by M. Harkless (offensive foul),,21,30
107,1,0:59.0,,T. Satoranský makes 2-pt jump shot from 11 ft,21,32
108,1,0:43.0,Turnover by E. Davis (lost ball; steal by T. Satoranský),,21,32
109,1,0:39.0,,Shooting foul by A. Crabbe (drawn by K. Oubre),21,32
110,1,0:39.0,,K. Oubre makes free throw 1 of 2,21,33
111,1,0:39.0,,K. Oubre makes free throw 2 of 2,21,34
112,1,0:33.0,Turnover by C. McCollum (lost ball),,21,34
113,1,0:10.0,,K. Oubre makes 3-pt jump shot from 26 ft (assist by T. Burke),21,37
114,1,0:01.0,C. McCollum misses 2-pt jump shot from 16 ft,,21,37
115,1,0:00.0,Offensive rebound by Team,,21,37
116,2,11:48.0,M. Harkless misses 3-pt jump shot from 26 ft,,21,37
117,2,11:47.0,,Defensive rebound by T. Satoranský,21,37
118,2,11:35.0,,T. Satoranský makes 2-pt layup at rim (assist by M. Morris),21,39
119,2,11:35.0,,Shooting foul by A. Crabbe (drawn by T. Satoranský),21,39
120,2,11:35.0,,T. Satoranský makes free throw 1 of 1,21,40
121,2,11:18.0,M. Harkless misses 2-pt layup from 1 ft,,21,40
122,2,11:17.0,,Defensive rebound by T. Satoranský,21,40
123,2,10:56.0,,K. Oubre makes 2-pt jump shot from 5 ft (assist by T. Burke),21,42
124,2,10:44.0,A. Crabbe misses 2-pt jump shot from 17 ft,,21,42
125,2,10:43.0,,Defensive rebound by T. Satoranský,21,42
126,2,10:34.0,,M. Morris makes 2-pt layup at rim (assist by T. Satoranský),21,44
127,2,10:30.0,Portland full timeout,,21,44
128,2,10:30.0,M. Leonard enters the game for M. Harkless,,21,44
129,2,10:30.0,D. Lillard enters the game for A. Crabbe,,21,44
130,2,10:30.0,A. Aminu enters the game for E. Davis,,21,44
131,2,10:11.0,A. Aminu makes 2-pt jump shot from 9 ft (assist by D. Lillard),,23,44
132,2,9:51.0,,J. Smith misses 2-pt jump shot from 17 ft,23,44
133,2,9:50.0,Defensive rebound by E. Turner,,23,44
134,2,9:30.0,A. Aminu misses 3-pt jump shot from 27 ft,,23,44
135,2,9:29.0,,Defensive rebound by K. Oubre,23,44
136,2,9:20.0,,Shooting foul by E. Turner (drawn by M. Morris),23,44
137,2,9:20.0,,M. Morris makes free throw 1 of 2,23,45
138,2,9:20.0,,M. Morris makes free throw 2 of 2,23,46
139,2,9:03.0,C. McCollum misses 2-pt jump shot from 16 ft,,23,46
140,2,9:02.0,,Defensive rebound by T. Satoranský,23,46
141,2,8:55.0,,T. Satoranský makes 3-pt jump shot from 27 ft (assist by T. Burke),23,49
142,2,8:35.0,A. Aminu misses 2-pt jump shot from 11 ft,,23,49
143,2,8:34.0,Offensive rebound by Team,,23,49
144,2,8:28.0,A. Aminu makes 2-pt jump shot from 19 ft,,25,49
145,2,8:11.0,,T. Burke makes 2-pt jump shot from 13 ft (assist by M. Morris),25,51
146,2,7:55.0,D. Lillard misses 2-pt layup from 1 ft (block by M. Morris),,25,51
147,2,7:54.0,,Defensive rebound by M. Morris,25,51
148,2,7:49.0,,T. Burke misses 3-pt jump shot from 28 ft,25,51
149,2,7:47.0,Defensive rebound by C. McCollum,,25,51
150,2,7:42.0,E. Turner misses 2-pt jump shot from 5 ft,,25,51
151,2,7:40.0,,Defensive rebound by T. Satoranský,25,51
152,2,7:37.0,,Turnover by K. Oubre (traveling),25,51
153,2,7:20.0,Personal foul by J. Smith,,25,51
154,2,7:20.0,,J. Wall enters the game for T. Burke,25,51
155,2,7:20.0,,B. Beal enters the game for T. Satoranský,25,51
156,2,7:20.0,,M. Gortat enters the game for J. Smith,25,51
157,2,7:13.0,D. Lillard misses 3-pt jump shot from 28 ft,,25,51
158,2,7:13.0,,Defensive rebound by M. Gortat,25,51
159,2,6:58.0,,Shooting foul by C. McCollum (drawn by B. Beal),25,51
160,2,6:58.0,,B. Beal makes free throw 1 of 2,25,52
161,2,6:58.0,A. Crabbe enters the game for E. Turner,,25,52
162,2,6:58.0,,B. Beal makes free throw 2 of 2,25,53
163,2,6:46.0,D. Lillard makes 2-pt layup from 1 ft (assist by C. McCollum),,27,53
164,2,6:34.0,,Shooting foul by C. McCollum (drawn by B. Beal),27,53
165,2,6:34.0,,B. Beal makes free throw 1 of 2,27,54
166,2,6:34.0,J. Layman enters the game for C. McCollum,,27,54
167,2,6:34.0,,B. Beal makes free throw 2 of 2,27,55
168,2,6:26.0,Shooting foul by M. Morris (drawn by D. Lillard),,27,55
169,2,6:26.0,D. Lillard makes 2-pt jump shot from 3 ft,,29,55
170,2,6:26.0,D. Lillard makes free throw 1 of 1,,30,55
171,2,6:10.0,,M. Morris misses 3-pt jump shot from 22 ft,30,55
172,2,6:08.0,Defensive rebound by J. Layman,,30,55
173,2,5:57.0,A. Crabbe misses 3-pt jump shot from 30 ft,,30,55
174,2,5:56.0,Offensive rebound by A. Aminu,,30,55
175,2,5:42.0,A. Aminu misses 2-pt layup from 1 ft,,30,55
176,2,5:41.0,,Defensive rebound by M. Morris,30,55
177,2,5:35.0,,J. Wall makes 2-pt layup at rim,30,57
178,2,5:34.0,Portland full timeout,,30,57
179,2,5:34.0,Official timeout,,30,57
180,2,5:20.0,J. Layman misses 3-pt jump shot from 26 ft,,30,57
181,2,5:19.0,,Defensive rebound by Team,30,57
182,2,5:12.0,,Turnover by J. Wall (bad pass),30,57
183,2,5:12.0,M. Plumlee enters the game for M. Leonard,,30,57
184,2,5:00.0,D. Lillard makes 3-pt jump shot from 31 ft,,33,57
185,2,4:43.0,,B. Beal makes 2-pt layup from 2 ft,33,59
186,2,4:25.0,D. Lillard misses 3-pt jump shot from 27 ft,,33,59
187,2,4:24.0,,Defensive rebound by M. Morris,33,59
188,2,4:16.0,,M. Gortat misses 2-pt layup from 1 ft (block by M. Plumlee),33,59
189,2,4:14.0,Defensive rebound by A. Aminu,,33,59
190,2,4:04.0,A. Crabbe makes 3-pt jump shot from 27 ft (assist by D. Lillard),,36,59
191,2,3:51.0,,M. Morris makes 2-pt dunk at rim (assist by J. Wall),36,61
192,2,3:34.0,M. Plumlee makes 2-pt hook shot from 7 ft (assist by A. Crabbe),,38,61
193,2,3:34.0,Shooting foul by M. Morris (drawn by M. Plumlee),,38,61
194,2,3:34.0,,O. Porter enters the game for K. Oubre,38,61
195,2,3:34.0,N. Vonleh enters the game for A. Aminu,,38,61
196,2,3:34.0,M. Plumlee makes free throw 1 of 1,,39,61
197,2,3:21.0,,J. Wall misses 3-pt jump shot from 28 ft,39,61
198,2,3:20.0,Defensive rebound by D. Lillard,,39,61
199,2,3:09.0,M. Plumlee misses 2-pt layup from 2 ft,,39,61
200,2,3:09.0,Offensive rebound by N. Vonleh,,39,61
201,2,3:06.0,Shooting foul by M. Gortat (drawn by N. Vonleh),,39,61
202,2,3:06.0,N. Vonleh makes free throw 1 of 2,,40,61
203,2,3:06.0,,Washington full timeout,40,61
204,2,3:06.0,N. Vonleh misses free throw 2 of 2,,40,61
205,2,3:05.0,,Defensive rebound by M. Morris,40,61
206,2,2:51.0,,M. Gortat misses 2-pt hook shot from 7 ft,40,61
207,2,2:49.0,Defensive rebound by J. Layman,,40,61
208,2,2:38.0,J. Layman makes 2-pt layup from 2 ft (assist by M. Plumlee),,42,61
209,2,2:31.0,,O. Porter makes 3-pt jump shot from 24 ft (assist by B. Beal),42,64
210,2,2:12.0,A. Crabbe misses 3-pt jump shot from 26 ft,,42,64
211,2,2:11.0,,Defensive rebound by J. Wall,42,64
212,2,2:05.0,,J. Wall misses 2-pt layup at rim,42,64
213,2,2:03.0,Defensive rebound by M. Plumlee,,42,64
214,2,2:01.0,Turnover by M. Plumlee (lost ball; steal by B. Beal),,42,64
215,2,2:01.0,,Shooting foul by J. Layman (drawn by B. Beal),42,64
216,2,2:01.0,,B. Beal makes free throw 1 of 2,42,65
217,2,2:01.0,,B. Beal makes free throw 2 of 2,42,66
218,2,1:45.0,Turnover by J. Layman (lost ball; steal by J. Wall),,42,66
219,2,1:41.0,,J. Wall makes 2-pt dunk at rim (assist by B. Beal),42,68
220,2,1:23.0,D. Lillard misses 2-pt layup from 2 ft (block by M. Gortat),,42,68
221,2,1:22.0,,Defensive rebound by M. Morris,42,68
222,2,1:18.0,,B. Beal makes 2-pt layup from 2 ft (assist by M. Morris),42,70
223,2,1:02.0,Shooting foul by B. Beal (drawn by A. Crabbe),,42,70
224,2,1:02.0,A. Crabbe makes 2-pt layup from 1 ft (assist by D. Lillard),,44,70
225,2,1:02.0,A. Crabbe misses free throw 1 of 1,,44,70
226,2,1:01.0,Offensive rebound by N. Vonleh,,44,70
227,2,0:55.0,M. Plumlee makes 2-pt jump shot from 4 ft,,46,70
228,2,0:45.0,,O. Porter misses 2-pt jump shot from 20 ft,46,70
229,2,0:44.0,,Offensive rebound by B. Beal,46,70
230,2,0:41.0,,B. Beal misses 2-pt layup from 1 ft,46,70
231,2,0:40.0,Defensive rebound by A. Crabbe,,46,70
232,2,0:36.0,Shooting foul by M. Gortat (drawn by D. Lillard),,46,70
233,2,0:36.0,D. Lillard makes free throw 1 of 2,,47,70
234,2,0:36.0,,J. Smith enters the game for M. Gortat,47,70
235,2,0:36.0,D. Lillard makes free throw 2 of 2,,48,70
236,2,0:31.0,,Shooting foul by M. Plumlee (drawn by J. Wall),48,70
237,2,0:31.0,,J. Wall makes free throw 1 of 2,48,71
238,2,0:31.0,M. Leonard enters the game for M. Plumlee,,48,71
239,2,0:31.0,,J. Wall makes free throw 2 of 2,48,72
240,2,0:18.0,Personal block foul by J. Smith,,48,72
241,2,0:18.0,D. Lillard makes free throw 1 of 2,,49,72
242,2,0:18.0,A. Aminu enters the game for M. Leonard,,49,72
243,2,0:18.0,,Washington full timeout,49,72
244,2,0:18.0,D. Lillard makes free throw 2 of 2,,50,72
245,2,0:02.0,,O. Porter makes 3-pt jump shot from 23 ft (assist by J. Wall),50,75
246,3,11:37.0,M. Harkless misses 3-pt jump shot from 26 ft,,50,75
247,3,11:36.0,,Defensive rebound by M. Morris,50,75
248,3,11:16.0,,Turnover by O. Porter (bad pass; steal by C. McCollum),50,75
249,3,11:09.0,C. McCollum misses 2-pt jump shot from 4 ft,,50,75
250,3,11:08.0,,Defensive rebound by M. Gortat,50,75
251,3,11:00.0,,Turnover by J. Wall (bad pass; steal by M. Plumlee),50,75
252,3,10:46.0,D. Lillard misses 2-pt jump shot from 17 ft,,50,75
253,3,10:45.0,,Defensive rebound by M. Gortat,50,75
254,3,10:37.0,,Shooting foul by D. Lillard (drawn by M. Morris),50,75
255,3,10:37.0,,M. Morris makes free throw 1 of 2,50,76
256,3,10:37.0,,M. Morris makes free throw 2 of 2,50,77
257,3,10:14.0,A. Aminu misses 2-pt jump shot from 11 ft,,50,77
258,3,10:13.0,Offensive rebound by C. McCollum,,50,77
259,3,10:09.0,D. Lillard makes 3-pt jump shot from 31 ft (assist by C. McCollum),,53,77
260,3,9:49.0,,M. Gortat misses 2-pt jump shot from 3 ft (block by C. McCollum),53,77
261,3,9:47.0,Defensive rebound by M. Plumlee,,53,77
262,3,9:42.0,M. Harkless misses 2-pt layup from 3 ft,,53,77
263,3,9:40.0,Offensive rebound by A. Aminu,,53,77
264,3,9:39.0,A. Aminu makes 2-pt layup from 2 ft,,55,77
265,3,9:17.0,,J. Wall misses 2-pt jump shot from 19 ft,55,77
266,3,9:16.0,Defensive rebound by A. Aminu,,55,77
267,3,9:07.0,M. Plumlee misses 2-pt layup from 3 ft (block by M. Morris),,55,77
268,3,9:06.0,,Defensive rebound by O. Porter,55,77
269,3,9:06.0,,Personal foul by M. Harkless,55,77
270,3,9:06.0,,Technical foul by M. Gortat,55,77
271,3,9:06.0,D. Lillard makes technical free throw,,56,77
272,3,8:57.0,Violation by M. Plumlee (def goaltending),,56,77
273,3,8:57.0,,J. Wall makes 2-pt layup from 1 ft,56,79
274,3,8:45.0,C. McCollum makes 2-pt jump shot from 10 ft,,58,79
275,3,8:29.0,,B. Beal misses 2-pt jump shot from 18 ft,58,79
276,3,8:28.0,Defensive rebound by D. Lillard,,58,79
277,3,8:12.0,C. McCollum makes 2-pt jump shot from 17 ft (assist by A. Aminu),,60,79
278,3,7:56.0,,O. Porter makes 3-pt jump shot from 26 ft (assist by B. Beal),60,82
279,3,7:49.0,Shooting foul by B. Beal (drawn by C. McCollum),,60,82
280,3,7:49.0,C. McCollum misses free throw 1 of 2,,60,82
281,3,7:49.0,Offensive rebound by Team,,60,82
282,3,7:49.0,C. McCollum makes free throw 2 of 2,,61,82
283,3,7:34.0,,M. Gortat makes 2-pt jump shot from 10 ft,61,84
284,3,7:13.0,C. McCollum makes 2-pt jump shot from 14 ft,,63,84
285,3,6:56.0,,M. Morris makes 2-pt jump shot from 10 ft,63,86
286,3,6:41.0,Turnover by M. Plumlee (bad pass; steal by M. Morris),,63,86
287,3,6:36.0,,J. Wall makes 2-pt dunk at rim (assist by M. Morris),63,88
288,3,6:10.0,C. McCollum misses 3-pt jump shot from 30 ft,,63,88
289,3,6:09.0,,Defensive rebound by B. Beal,63,88
290,3,5:56.0,,J. Wall makes 3-pt jump shot from 29 ft,63,91
291,3,5:55.0,Portland full timeout,,63,91
292,3,5:36.0,Shooting foul by M. Morris (drawn by M. Plumlee),,63,91
293,3,5:36.0,M. Plumlee makes free throw 1 of 2,,64,91
294,3,5:36.0,M. Plumlee makes free throw 2 of 2,,65,91
295,3,5:16.0,,M. Morris makes 2-pt layup from 2 ft (assist by B. Beal),65,93
296,3,5:11.0,Turnover by D. Lillard (bad pass),,65,93
297,3,4:53.0,,M. Morris misses 2-pt jump shot from 17 ft,65,93
298,3,4:52.0,,Offensive rebound by M. Gortat,65,93
299,3,4:50.0,,Turnover by M. Gortat (bad pass; steal by M. Harkless),65,93
300,3,4:44.0,D. Lillard misses 3-pt jump shot from 31 ft,,65,93
301,3,4:43.0,,Defensive rebound by J. Wall,65,93
302,3,4:24.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),65,95
303,3,4:06.0,A. Crabbe enters the game for A. Aminu,,65,95
304,3,4:06.0,M. Leonard enters the game for M. Harkless,,65,95
305,3,4:06.0,E. Turner enters the game for M. Plumlee,,65,95
306,3,4:06.0,S. Napier enters the game for C. McCollum,,65,95
307,3,4:06.0,N. Vonleh enters the game for D. Lillard,,65,95
308,3,4:06.0,,T. Burke enters the game for J. Wall,65,95
309,3,4:02.0,M. Leonard misses 3-pt jump shot from 27 ft,,65,95
310,3,4:02.0,,Defensive rebound by O. Porter,65,95
311,3,3:53.0,,B. Beal misses 2-pt jump shot from 18 ft,65,95
312,3,3:52.0,Defensive rebound by S. Napier,,65,95
313,3,3:39.0,Turnover by S. Napier (lost ball),,65,95
314,3,3:22.0,,T. Burke misses 2-pt jump shot from 20 ft,65,95
315,3,3:22.0,Defensive rebound by M. Leonard,,65,95
316,3,3:06.0,E. Turner makes 2-pt jump shot from 16 ft,,67,95
317,3,2:50.0,,M. Gortat makes 2-pt layup from 1 ft (assist by M. Morris),67,97
318,3,2:37.0,S. Napier makes 2-pt jump shot from 15 ft,,69,97
319,3,2:28.0,,Turnover by B. Beal (lost ball),69,97
320,3,2:28.0,,Washington full timeout,69,97
321,3,2:28.0,,K. Oubre enters the game for M. Morris,69,97
322,3,2:27.0,,T. Satoranský enters the game for B. Beal,69,97
323,3,2:08.0,M. Leonard makes 2-pt layup from 1 ft,,71,97
324,3,1:51.0,,T. Burke makes 2-pt jump shot from 18 ft,71,99
325,3,1:31.0,M. Leonard misses 2-pt jump shot from 16 ft,,71,99
326,3,1:30.0,,Defensive rebound by O. Porter,71,99
327,3,1:23.0,,T. Burke misses 2-pt jump shot from 16 ft,71,99
328,3,1:21.0,,Offensive rebound by T. Satoranský,71,99
329,3,1:13.0,,Turnover by T. Satoranský (lost ball; steal by S. Napier),71,99
330,3,1:10.0,S. Napier makes 2-pt layup from 2 ft (assist by N. Vonleh),,73,99
331,3,0:47.0,,K. Oubre misses 3-pt jump shot from 23 ft,73,99
332,3,0:46.0,,Offensive rebound by M. Gortat,73,99
333,3,0:45.0,,M. Gortat misses 2-pt layup from 1 ft,73,99
334,3,0:44.0,Defensive rebound by N. Vonleh,,73,99
335,3,0:31.0,N. Vonleh makes 2-pt jump shot from 17 ft (assist by A. Crabbe),,75,99
336,3,0:20.0,,Personal foul by A. Crabbe,75,99
337,3,0:08.0,,T. Burke misses 2-pt jump shot from 17 ft,75,99
338,3,0:08.0,,Offensive rebound by T. Satoranský,75,99
339,3,0:08.0,,T. Satoranský makes 2-pt layup from 2 ft,75,101
340,3,0:01.0,N. Vonleh makes 2-pt dunk at rim (assist by S. Napier),,77,101
341,4,11:46.0,,Personal foul by N. Vonleh,77,101
342,4,11:37.0,,T. Satoranský misses 3-pt jump shot from 26 ft,77,101
343,4,11:36.0,Defensive rebound by N. Vonleh,,77,101
344,4,11:25.0,E. Turner makes 2-pt jump shot from 16 ft,,79,101
345,4,10:57.0,,J. Smith misses 2-pt jump shot from 14 ft,79,101
346,4,10:56.0,Defensive rebound by N. Vonleh,,79,101
347,4,10:46.0,E. Turner makes 3-pt jump shot from 25 ft (assist by M. Leonard),,82,101
348,4,10:25.0,,O. Porter misses 3-pt jump shot from 26 ft,82,101
349,4,10:24.0,,Offensive rebound by K. Oubre,82,101
350,4,10:17.0,,O. Porter makes 2-pt jump shot from 19 ft,82,103
351,4,10:00.0,N. Vonleh misses 2-pt jump shot from 18 ft,,82,103
352,4,9:59.0,,Defensive rebound by O. Porter,82,103
353,4,9:43.0,,Turnover by T. Satoranský (bad pass),82,103
354,4,9:34.0,Personal foul by J. Smith,,82,103
355,4,9:25.0,M. Leonard makes 2-pt dunk at rim (assist by E. Turner),,84,103
356,4,9:25.0,,Washington full timeout,84,103
357,4,9:25.0,,M. Morris enters the game for O. Porter,84,103
358,4,9:11.0,,Turnover by T. Burke (lost ball; steal by S. Napier),84,103
359,4,9:07.0,S. Napier misses 2-pt layup from 3 ft,,84,103
360,4,9:06.0,,Defensive rebound by J. Smith,84,103
361,4,8:49.0,,Turnover by K. Oubre (step out of bounds),84,103
362,4,8:27.0,E. Turner makes 2-pt jump shot from 13 ft,,86,103
363,4,8:04.0,,J. Smith makes 2-pt hook shot from 7 ft (assist by K. Oubre),86,105
364,4,7:51.0,S. Napier misses 3-pt jump shot from 27 ft,,86,105
365,4,7:50.0,,Defensive rebound by T. Satoranský,86,105
366,4,7:40.0,,J. Smith misses 2-pt jump shot from 18 ft,86,105
367,4,7:39.0,Defensive rebound by M. Leonard,,86,105
368,4,7:28.0,Shooting foul by J. Smith (drawn by N. Vonleh),,86,105
369,4,7:28.0,N. Vonleh makes free throw 1 of 2,,87,105
370,4,7:28.0,,J. Wall enters the game for T. Burke,87,105
371,4,7:28.0,,B. Beal enters the game for T. Satoranský,87,105
372,4,7:28.0,N. Vonleh misses free throw 2 of 2,,87,105
373,4,7:27.0,,Defensive rebound by M. Morris,87,105
374,4,7:09.0,,M. Morris makes 2-pt jump shot from 18 ft,87,107
375,4,6:49.0,E. Turner makes 3-pt jump shot from 26 ft (assist by A. Crabbe),,90,107
376,4,6:29.0,,Shooting foul by M. Leonard (drawn by B. Beal),90,107
377,4,6:29.0,,B. Beal makes free throw 1 of 2,90,108
378,4,6:29.0,,B. Beal makes free throw 2 of 2,90,109
379,4,6:11.0,S. Napier misses 3-pt jump shot from 25 ft,,90,109
380,4,6:10.0,Offensive rebound by M. Leonard,,90,109
381,4,6:08.0,M. Leonard makes 2-pt layup from 2 ft,,92,109
382,4,6:08.0,Violation by Team (jump ball),,92,109
383,4,6:00.0,,Personal foul by A. Crabbe,92,109
384,4,5:51.0,,M. Morris misses 2-pt layup from 2 ft,92,109
385,4,5:50.0,Defensive rebound by E. Turner,,92,109
386,4,5:50.0,Personal foul by K. Oubre,,92,109
387,4,5:49.0,Official timeout,,92,109
388,4,5:35.0,A. Crabbe misses 2-pt jump shot from 21 ft,,92,109
