,QUARTER,TIME_REMAINING,ATLANTA_ACTION,ORLANDO_ACTION,ATLANTA_SCORE,ORLANDO_SCORE
93,1,0:39.0,,D. Augustin enters the game for E. Payton,21,24
94,1,0:34.0,T. Hardaway misses 3-pt jump shot from 27 ft,,21,24
95,1,0:33.0,,Defensive rebound by E. Fournier,21,24
96,1,0:27.0,,E. Fournier makes 2-pt layup from 1 ft,21,26
97,1,0:06.0,M. Delaney makes 2-pt jump shot from 21 ft,,23,26
98,1,0:00.0,,D. Augustin misses 3-pt jump shot from 26 ft,23,26
99,1,0:00.0,,Offensive rebound by Team,23,26
100,2,11:41.0,,J. Green misses 2-pt jump shot from 20 ft,23,26
101,2,11:40.0,Defensive rebound by M. Delaney,,23,26
102,2,11:31.0,Shooting foul by J. Green (drawn by K. Humphries),,23,26
103,2,11:31.0,K. Humphries makes free throw 1 of 2,,24,26
104,2,11:31.0,K. Humphries makes free throw 2 of 2,,25,26
105,2,11:27.0,,E. Fournier misses 2-pt layup at rim,25,26
106,2,11:25.0,Defensive rebound by K. Korver,,25,26
107,2,11:13.0,T. Hardaway makes 2-pt jump shot from 9 ft (assist by K. Korver),,27,26
108,2,10:55.0,,Turnover by N. Vučević (traveling),27,26
109,2,10:45.0,M. Muscala makes 2-pt dunk at rim (assist by K. Korver),,29,26
110,2,10:23.0,,N. Vučević misses 2-pt hook shot from 11 ft,29,26
111,2,10:22.0,Defensive rebound by K. Korver,,29,26
112,2,10:06.0,T. Hardaway misses 2-pt jump shot from 18 ft,,29,26
113,2,10:04.0,,Defensive rebound by N. Vučević,29,26
114,2,9:52.0,,Turnover by N. Vučević (bad pass; steal by K. Korver),29,26
115,2,9:46.0,K. Korver misses 3-pt jump shot from 28 ft,,29,26
116,2,9:44.0,,Defensive rebound by D. Augustin,29,26
117,2,9:29.0,,D. Augustin makes 3-pt jump shot from 27 ft (assist by N. Vučević),29,29
118,2,9:08.0,K. Humphries misses 2-pt jump shot from 20 ft,,29,29
119,2,9:06.0,,Defensive rebound by N. Vučević,29,29
120,2,8:57.0,,N. Vučević misses 3-pt jump shot from 25 ft,29,29
121,2,8:55.0,,Offensive rebound by B. Biyombo,29,29
122,2,8:51.0,,D. Augustin misses 3-pt jump shot from 25 ft,29,29
123,2,8:50.0,Defensive rebound by T. Hardaway,,29,29
124,2,8:37.0,M. Delaney makes 2-pt jump shot from 17 ft,,31,29
125,2,8:22.0,,Shooting foul by M. Muscala (drawn by B. Biyombo),31,29
126,2,8:22.0,Official timeout,,31,29
127,2,8:22.0,,B. Biyombo makes free throw 1 of 2,31,30
128,2,8:22.0,K. Bazemore enters the game for K. Korver,,31,29
129,2,8:22.0,,B. Biyombo makes free throw 2 of 2,31,31
130,2,8:02.0,Turnover by T. Hardaway (lost ball; steal by B. Biyombo),,31,31
131,2,7:42.0,,Turnover by N. Vučević (bad pass),31,31
132,2,7:24.0,K. Humphries makes 2-pt jump shot from 19 ft (assist by K. Bazemore),,33,31
133,2,7:08.0,,Shooting foul by K. Bazemore (drawn by J. Green),33,31
134,2,7:08.0,,J. Green misses free throw 1 of 2,33,31
135,2,7:08.0,,Offensive rebound by Team,33,31
136,2,7:08.0,D. Howard enters the game for K. Humphries,,33,31
137,2,7:08.0,D. Schröder enters the game for T. Hardaway,,33,31
138,2,7:08.0,,J. Green makes free throw 2 of 2,33,32
139,2,6:54.0,K. Bazemore makes 3-pt jump shot from 26 ft (assist by D. Schröder),,36,32
140,2,6:39.0,,N. Vučević makes 2-pt jump shot from 19 ft (assist by D. Augustin),36,34
141,2,6:28.0,M. Muscala makes 3-pt jump shot from 25 ft (assist by D. Schröder),,39,34
