,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,HOUSTON_ACTION,SACRAMENTO_SCORE,HOUSTON_SCORE
383,4,6:40.0,Offensive rebound by S. Labissière,,67,91
384,4,6:26.0,W. Cauley-Stein misses 2-pt hook shot from 11 ft,,67,91
385,4,6:25.0,,Defensive rebound by J. Harden,67,91
386,4,6:17.0,,R. Anderson makes 3-pt jump shot from 27 ft (assist by J. Harden),67,94
387,4,5:55.0,W. Cauley-Stein makes 2-pt layup from 4 ft,,69,94
388,4,5:37.0,,E. Gordon misses 3-pt jump shot from 27 ft,69,94
389,4,5:36.0,Defensive rebound by M. Richardson,,69,94
390,4,5:25.0,Turnover by M. Barnes (bad pass; steal by R. Anderson),,69,94
391,4,5:15.0,,P. Beverley misses 3-pt jump shot from 23 ft,69,94
392,4,5:14.0,Defensive rebound by M. Richardson,,69,94
393,4,5:09.0,Personal foul by P. Beverley (drawn by M. Richardson),,69,94
394,4,5:09.0,,Houston full timeout,69,94
395,4,5:09.0,,S. Dekker enters the game for R. Anderson,69,94
396,4,5:09.0,,C. Brewer enters the game for J. Harden,69,94
397,4,5:09.0,A. Tolliver enters the game for M. Barnes,,69,94
398,4,4:54.0,B. McLemore misses 3-pt jump shot from 25 ft,,69,94
399,4,4:52.0,,Defensive rebound by C. Capela,69,94
400,4,4:35.0,,P. Beverley misses 2-pt jump shot from 20 ft,69,94
401,4,4:34.0,Defensive rebound by W. Cauley-Stein,,69,94
402,4,4:25.0,Shooting block foul by C. Capela (drawn by M. Richardson),,69,94
403,4,4:25.0,M. Richardson makes free throw 1 of 2,,70,94
404,4,4:25.0,M. Richardson misses free throw 2 of 2,,70,94
405,4,4:25.0,,Defensive rebound by S. Dekker,70,94
406,4,4:25.0,,K. McDaniels enters the game for E. Gordon,70,94
407,4,4:14.0,,K. McDaniels misses 2-pt layup from 2 ft,70,94
408,4,4:11.0,Defensive rebound by B. McLemore,,70,94
409,4,4:06.0,M. Richardson misses 2-pt jump shot from 20 ft,,70,94
410,4,4:05.0,,Defensive rebound by P. Beverley,70,94
411,4,3:58.0,,S. Dekker makes 3-pt jump shot from 25 ft (assist by C. Brewer),70,97
412,4,3:38.0,M. Richardson misses 3-pt jump shot from 24 ft,,70,97
413,4,3:37.0,,Defensive rebound by K. McDaniels,70,97
414,4,3:27.0,,C. Capela makes 2-pt dunk at rim (assist by P. Beverley),70,99
415,4,3:08.0,M. Richardson makes 3-pt jump shot from 24 ft (assist by W. Cauley-Stein),,73,99
416,4,2:46.0,,C. Brewer makes 2-pt layup from 2 ft,73,101
417,4,2:33.0,Personal foul by C. Brewer (drawn by A. Tolliver),,73,101
418,4,2:33.0,Sacramento full timeout,,73,101
419,4,2:33.0,,M. Harrell enters the game for C. Capela,73,101
420,4,2:33.0,,T. Ennis enters the game for P. Beverley,73,101
421,4,2:25.0,S. Labissière misses 2-pt hook shot from 8 ft,,73,101
422,4,2:24.0,Offensive rebound by S. Labissière,,73,101
423,4,2:24.0,S. Labissière misses 2-pt layup from 2 ft,,73,101
424,4,2:23.0,Offensive rebound by Team,,73,101
425,4,2:23.0,,Loose ball foul by S. Dekker (drawn by S. Labissière),73,101
426,4,2:23.0,S. Labissière makes free throw 1 of 2,,74,101
427,4,2:23.0,S. Labissière misses free throw 2 of 2,,74,101
428,4,2:23.0,,B. Brown enters the game for S. Dekker,74,101
429,4,2:22.0,Offensive rebound by W. Cauley-Stein,,74,101
430,4,2:06.0,Personal foul by C. Brewer (drawn by S. Labissière),,74,101
431,4,2:06.0,S. Labissière makes free throw 1 of 2,,75,101
432,4,2:06.0,S. Labissière makes free throw 2 of 2,,76,101
433,4,1:52.0,,Turnover by T. Ennis (bad pass; steal by S. Labissière),76,101
434,4,1:48.0,Shooting foul by M. Harrell (drawn by A. Tolliver),,76,101
435,4,1:48.0,A. Tolliver misses free throw 1 of 2,,76,101
436,4,1:48.0,Offensive rebound by Team,,76,101
437,4,1:48.0,A. Tolliver misses free throw 2 of 2,,76,101
438,4,1:48.0,,Defensive rebound by M. Harrell,76,101
439,4,1:37.0,,B. Brown misses 3-pt jump shot from 28 ft,76,101
440,4,1:36.0,,Offensive rebound by M. Harrell,76,101
441,4,1:36.0,,Personal foul by A. Tolliver (drawn by M. Harrell),76,101
442,4,1:34.0,,Shooting foul by W. Cauley-Stein (drawn by M. Harrell),76,101
443,4,1:34.0,,M. Harrell misses free throw 1 of 2,76,101
444,4,1:34.0,,Offensive rebound by Team,76,101
445,4,1:34.0,,M. Harrell makes free throw 2 of 2,76,102
446,4,1:17.0,Shooting foul by K. McDaniels (drawn by A. Tolliver),,76,102
447,4,1:17.0,A. Tolliver misses free throw 1 of 3,,76,102
448,4,1:17.0,Offensive rebound by Team,,76,102
449,4,1:17.0,A. Tolliver makes free throw 2 of 3,,77,102
450,4,1:17.0,A. Tolliver makes free throw 3 of 3,,78,102
451,4,1:04.0,,B. Brown misses 3-pt jump shot from 28 ft,78,102
452,4,1:03.0,,Offensive rebound by Team,78,102
453,4,0:58.0,,T. Ennis makes 3-pt jump shot from 25 ft (assist by M. Harrell),78,105
454,4,0:48.0,Shooting foul by M. Harrell (drawn by W. Cauley-Stein),,78,105
455,4,0:48.0,W. Cauley-Stein makes free throw 1 of 2,,79,105
456,4,0:48.0,W. Cauley-Stein makes free throw 2 of 2,,80,105
457,4,0:35.0,,T. Ennis misses 3-pt jump shot from 26 ft,80,105
458,4,0:34.0,Defensive rebound by S. Labissière,,80,105
459,4,0:23.0,A. Tolliver makes 3-pt jump shot from 24 ft (assist by B. McLemore),,83,105
