,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ATLANTA_ACTION,WASHINGTON_SCORE,ATLANTA_SCORE
29,1,8:11.0,Offensive foul by M. Gortat (drawn by K. Bazemore),,8,8
30,1,8:11.0,Turnover by M. Gortat (offensive foul),,8,8
31,1,7:59.0,,D. Schröder misses 2-pt layup from 1 ft,8,8
32,1,7:56.0,,Offensive rebound by D. Howard,8,8
33,1,7:56.0,,D. Howard misses 2-pt jump shot from 6 ft,8,8
34,1,7:54.0,Defensive rebound by M. Gortat,,8,8
35,1,7:50.0,J. Wall misses 2-pt layup from 1 ft,,8,8
36,1,7:49.0,,Defensive rebound by D. Howard,8,8
37,1,7:41.0,,Turnover by K. Bazemore (bad pass; steal by M. Morris),8,8
38,1,7:34.0,Turnover by B. Beal (lost ball; steal by K. Bazemore),,8,8
39,1,7:30.0,,Turnover by K. Korver (lost ball; steal by J. Wall),8,8
40,1,7:30.0,Personal foul by K. Korver (drawn by J. Wall),,8,8
41,1,7:21.0,M. Gortat misses 2-pt layup from 2 ft,,8,8
42,1,7:19.0,Offensive rebound by J. Wall,,8,8
43,1,7:19.0,J. Wall misses 2-pt layup from 1 ft,,8,8
44,1,7:18.0,,Defensive rebound by D. Howard,8,8
45,1,7:09.0,,P. Millsap makes 2-pt jump shot from 13 ft,8,10
46,1,7:09.0,,Shooting foul by O. Porter (drawn by P. Millsap),8,10
47,1,7:09.0,,M. Muscala enters the game for D. Howard,8,10
48,1,7:09.0,,P. Millsap makes free throw 1 of 1,8,11
49,1,6:53.0,B. Beal misses 2-pt jump shot from 13 ft,,8,11
50,1,6:51.0,,Defensive rebound by P. Millsap,8,11
51,1,6:32.0,,P. Millsap misses 2-pt jump shot from 7 ft (block by J. Wall),8,11
52,1,6:29.0,,Offensive rebound by P. Millsap,8,11
53,1,6:26.0,,D. Schröder makes 3-pt jump shot from 22 ft (assist by P. Millsap),8,14
54,1,6:21.0,Washington full timeout,,8,14
55,1,6:21.0,,D. Howard enters the game for P. Millsap,8,14
56,1,6:10.0,M. Gortat makes 2-pt hook shot from 5 ft (assist by J. Wall),,10,14
57,1,5:52.0,,D. Schröder misses 2-pt jump shot from 7 ft,10,14
58,1,5:51.0,Defensive rebound by M. Morris,,10,14
59,1,5:43.0,J. Wall misses 2-pt jump shot from 12 ft,,10,14
60,1,5:42.0,,Defensive rebound by K. Korver,10,14
61,1,5:39.0,,Personal foul by M. Morris (drawn by M. Muscala),10,14
62,1,5:39.0,A. Nicholson enters the game for M. Morris,,10,14
63,1,5:33.0,,Turnover by K. Bazemore (bad pass; steal by A. Nicholson),10,14
64,1,5:22.0,O. Porter makes 2-pt layup from 3 ft (assist by B. Beal),,12,14
65,1,5:12.0,,D. Schröder misses 2-pt jump shot from 7 ft (block by M. Gortat),12,14
66,1,5:10.0,Defensive rebound by M. Gortat,,12,14
67,1,5:06.0,B. Beal makes 2-pt layup from 1 ft (assist by J. Wall),,14,14
68,1,5:06.0,,Atlanta full timeout,14,14
69,1,5:06.0,,T. Hardaway enters the game for K. Korver,14,14
70,1,4:55.0,,Shooting foul by B. Beal (drawn by K. Bazemore),14,14
71,1,4:55.0,,K. Bazemore makes free throw 1 of 2,14,15
72,1,4:55.0,,K. Bazemore makes free throw 2 of 2,14,16
73,1,4:40.0,B. Beal misses 3-pt jump shot from 24 ft,,14,16
74,1,4:38.0,,Defensive rebound by D. Schröder,14,16
75,1,4:27.0,,T. Hardaway misses 2-pt jump shot from 15 ft,14,16
76,1,4:25.0,,Offensive rebound by D. Howard,14,16
77,1,4:24.0,,D. Howard makes 2-pt jump shot from 8 ft,14,18
78,1,4:09.0,J. Wall misses 2-pt jump shot from 16 ft,,14,18
79,1,4:07.0,,Defensive rebound by K. Bazemore,14,18
80,1,4:00.0,,M. Muscala misses 3-pt jump shot from 24 ft,14,18
81,1,3:59.0,Defensive rebound by O. Porter,,14,18
82,1,3:52.0,Turnover by M. Gortat (offensive goaltending),,14,18
83,1,3:52.0,,T. Sefolosha enters the game for K. Bazemore,14,18
84,1,3:52.0,,M. Delaney enters the game for D. Schröder,14,18
85,1,3:52.0,T. Burke enters the game for O. Porter,,14,18
86,1,3:52.0,K. Oubre enters the game for J. Wall,,14,18
87,1,3:38.0,,D. Howard misses 2-pt jump shot from 13 ft,14,18
88,1,3:37.0,,Offensive rebound by M. Muscala,14,18
89,1,3:37.0,,Shooting foul by A. Nicholson (drawn by M. Muscala),14,18
90,1,3:37.0,,M. Muscala makes free throw 1 of 2,14,19
91,1,3:37.0,,M. Muscala makes free throw 2 of 2,14,20
92,1,3:26.0,B. Beal misses 2-pt jump shot from 20 ft,,14,20
93,1,3:25.0,,Defensive rebound by D. Howard,14,20
94,1,3:12.0,,T. Hardaway makes 3-pt jump shot from 23 ft (assist by T. Sefolosha),14,23
95,1,2:53.0,A. Nicholson makes 3-pt jump shot from 25 ft (assist by T. Burke),,17,23
96,1,2:32.0,,T. Hardaway misses 2-pt jump shot from 20 ft,17,23
97,1,2:31.0,Defensive rebound by A. Nicholson,,17,23
98,1,2:22.0,,P. Millsap enters the game for D. Howard,17,23
99,1,2:19.0,A. Nicholson makes 2-pt layup from 3 ft (assist by K. Oubre),,19,23
100,1,2:06.0,,Turnover by M. Delaney (bad pass; steal by T. Burke),19,23
101,1,2:02.0,B. Beal makes 2-pt dunk at rim (assist by M. Gortat),,21,23
102,1,1:46.0,,M. Delaney makes 2-pt jump shot from 20 ft (assist by T. Sefolosha),21,25
103,1,1:25.0,M. Gortat makes 2-pt hook shot from 11 ft,,23,25
104,1,1:06.0,,P. Millsap makes 2-pt jump shot from 12 ft,23,27
105,1,0:51.0,T. Burke makes 2-pt jump shot from 19 ft,,25,27
106,1,0:38.0,,T. Sefolosha misses 2-pt layup from 1 ft (block by A. Nicholson),25,27
107,1,0:36.0,,Offensive rebound by T. Sefolosha,25,27
108,1,0:27.0,,P. Millsap makes 2-pt jump shot from 14 ft,25,29
109,1,0:04.0,B. Beal makes 2-pt layup from 1 ft,,27,29
110,1,0:00.0,,M. Delaney misses 2-pt jump shot from 12 ft,27,29
111,1,0:00.0,,Offensive rebound by Team,27,29
112,2,11:52.0,,Personal foul by M. Thornton (drawn by K. Korver),27,29
113,2,11:44.0,,K. Korver misses 3-pt jump shot from 24 ft,27,29
114,2,11:43.0,Defensive rebound by J. Smith,,27,29
115,2,11:26.0,K. Oubre makes 3-pt jump shot from 24 ft (assist by J. Smith),,30,29
116,2,11:06.0,,M. Delaney misses 2-pt jump shot from 17 ft,30,29
117,2,11:04.0,Defensive rebound by A. Nicholson,,30,29
118,2,10:54.0,M. Thornton misses 3-pt jump shot from 25 ft,,30,29
119,2,10:54.0,,Defensive rebound by Team,30,29
120,2,10:54.0,Loose ball foul by J. Smith (drawn by M. Muscala),,30,29
121,2,10:41.0,,P. Millsap misses 3-pt jump shot from 24 ft,30,29
122,2,10:40.0,Defensive rebound by J. Smith,,30,29
123,2,10:39.0,Turnover by J. Smith (step out of bounds),,30,29
124,2,10:27.0,,M. Delaney misses 2-pt layup from 2 ft,30,29
125,2,10:25.0,Defensive rebound by K. Oubre,,30,29
126,2,10:22.0,K. Oubre misses 2-pt layup from 1 ft (block by M. Muscala),,30,29
127,2,10:22.0,Offensive rebound by Team,,30,29
128,2,10:22.0,,Violation by T. Sefolosha (kicked ball),30,29
129,2,10:13.0,J. Smith misses 2-pt jump shot from 20 ft,,30,29
130,2,10:12.0,,Defensive rebound by M. Delaney,30,29
131,2,10:05.0,,K. Humphries enters the game for M. Muscala,30,29
132,2,10:02.0,,T. Sefolosha makes 2-pt layup from 3 ft (assist by K. Korver),30,31
133,2,9:53.0,Turnover by T. Burke (bad pass; steal by T. Sefolosha),,30,31
134,2,9:48.0,,T. Sefolosha makes 2-pt dunk at rim,30,33
135,2,9:34.0,K. Oubre misses 3-pt jump shot from 23 ft,,30,33
136,2,9:33.0,Offensive rebound by A. Nicholson,,30,33
137,2,9:31.0,A. Nicholson misses 2-pt layup from 2 ft (block by P. Millsap),,30,33
138,2,9:29.0,,Defensive rebound by P. Millsap,30,33
139,2,9:25.0,,T. Sefolosha misses 2-pt jump shot from 16 ft,30,33
140,2,9:24.0,Defensive rebound by J. Smith,,30,33
141,2,9:12.0,A. Nicholson misses 2-pt hook shot from 7 ft,,30,33
142,2,9:10.0,Offensive rebound by J. Smith,,30,33
143,2,9:00.0,Turnover by A. Nicholson (bad pass; steal by M. Delaney),,30,33
144,2,8:55.0,,K. Korver makes 3-pt jump shot from 26 ft (assist by M. Delaney),30,36
145,2,8:55.0,Washington full timeout,,30,36
146,2,8:38.0,T. Burke misses 2-pt jump shot from 20 ft,,30,36
147,2,8:37.0,,Defensive rebound by K. Korver,30,36
148,2,8:30.0,,T. Sefolosha makes 2-pt dunk at rim (assist by M. Delaney),30,38
149,2,8:10.0,T. Burke makes 2-pt jump shot from 20 ft,,32,38
150,2,7:59.0,,Turnover by M. Delaney (discontinued dribble),32,38
151,2,7:59.0,J. Wall enters the game for T. Burke,,32,38
152,2,7:59.0,M. Morris enters the game for J. Smith,,32,38
153,2,7:45.0,A. Nicholson makes 2-pt jump shot from 4 ft (assist by M. Thornton),,34,38
154,2,7:35.0,,P. Millsap misses 2-pt jump shot from 11 ft (block by M. Morris),34,38
155,2,7:33.0,,Offensive rebound by T. Sefolosha,34,38
156,2,7:29.0,,K. Korver misses 2-pt jump shot from 23 ft,34,38
157,2,7:26.0,Defensive rebound by M. Morris,,34,38
158,2,7:23.0,M. Thornton makes 2-pt layup at rim (assist by J. Wall),,36,38
159,2,7:15.0,,Turnover by T. Sefolosha (bad pass; steal by J. Wall),36,38
160,2,7:11.0,Personal foul by T. Sefolosha (drawn by J. Wall),,36,38
161,2,7:11.0,M. Gortat enters the game for A. Nicholson,,36,38
162,2,7:11.0,,D. Schröder enters the game for P. Millsap,36,38
163,2,7:11.0,,D. Howard enters the game for M. Delaney,36,38
164,2,7:11.0,,K. Bazemore enters the game for T. Sefolosha,36,38
165,2,7:03.0,M. Thornton misses 2-pt jump shot from 4 ft (block by D. Howard),,36,38
166,2,7:01.0,,Defensive rebound by D. Howard,36,38
167,2,6:58.0,,Turnover by D. Schröder (bad pass),36,38
168,2,6:48.0,J. Wall misses 2-pt jump shot from 19 ft,,36,38
169,2,6:45.0,,Defensive rebound by K. Bazemore,36,38
170,2,6:31.0,,D. Schröder misses 3-pt jump shot from 25 ft,36,38
171,2,6:28.0,Defensive rebound by M. Gortat,,36,38
172,2,6:26.0,B. Beal enters the game for K. Oubre,,36,38
173,2,6:26.0,O. Porter enters the game for M. Thornton,,36,38
174,2,6:17.0,M. Morris misses 2-pt jump shot from 14 ft,,36,38
175,2,6:15.0,,Defensive rebound by D. Howard,36,38
176,2,6:07.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by K. Korver),36,41
177,2,5:56.0,Def 3 sec tech foul by D. Howard,,36,41
178,2,5:56.0,Official timeout,,36,41
179,2,5:56.0,B. Beal makes technical free throw,,37,41
180,2,5:41.0,B. Beal makes 2-pt jump shot from 17 ft,,39,41
181,2,5:28.0,,K. Humphries misses 2-pt jump shot from 12 ft,39,41
182,2,5:27.0,Defensive rebound by Team,,39,41
183,2,5:27.0,,Loose ball foul by D. Schröder (drawn by M. Morris),39,41
184,2,5:10.0,Personal foul by K. Bazemore (drawn by B. Beal),,39,41
185,2,5:07.0,Turnover by J. Wall (bad pass; steal by K. Korver),,39,41
186,2,4:56.0,,Turnover by D. Schröder (lost ball; steal by J. Wall),39,41
187,2,4:52.0,O. Porter makes 2-pt layup from 1 ft (assist by B. Beal),,41,41
188,2,4:52.0,Shooting foul by K. Korver (drawn by O. Porter),,41,41
189,2,4:52.0,O. Porter misses free throw 1 of 1,,41,41
190,2,4:52.0,,T. Hardaway enters the game for K. Korver,41,41
191,2,4:50.0,,Defensive rebound by K. Humphries,41,41
192,2,4:31.0,,Shooting foul by B. Beal (drawn by D. Howard),41,41
193,2,4:31.0,,D. Howard makes free throw 1 of 2,41,42
194,2,4:31.0,,D. Howard misses free throw 2 of 2,41,42
195,2,4:30.0,Defensive rebound by M. Gortat,,41,42
196,2,4:17.0,M. Morris makes 2-pt jump shot from 10 ft (assist by J. Wall),,43,42
197,2,4:03.0,,Shooting foul by B. Beal (drawn by K. Bazemore),43,42
198,2,4:03.0,,K. Bazemore makes free throw 1 of 2,43,43
199,2,4:03.0,,M. Muscala enters the game for K. Humphries,43,43
200,2,4:03.0,M. Thornton enters the game for B. Beal,,43,43
201,2,4:03.0,,K. Bazemore makes free throw 2 of 2,43,44
202,2,3:47.0,M. Thornton misses 2-pt jump shot from 20 ft,,43,44
203,2,3:45.0,,Defensive rebound by M. Muscala,43,44
204,2,3:41.0,,Turnover by D. Schröder (bad pass; steal by O. Porter),43,44
205,2,3:39.0,Personal foul by D. Schröder (drawn by J. Wall),,43,44
206,2,3:39.0,J. Wall makes free throw 1 of 2,,44,44
207,2,3:39.0,J. Wall misses free throw 2 of 2,,44,44
208,2,3:38.0,Offensive rebound by Team,,44,44
209,2,3:38.0,Personal foul by D. Schröder (drawn by J. Wall),,44,44
210,2,3:38.0,J. Wall makes free throw 1 of 2,,45,44
211,2,3:38.0,J. Wall makes free throw 2 of 2,,46,44
212,2,3:23.0,,D. Howard makes 2-pt hook shot from 7 ft,46,46
213,2,3:00.0,O. Porter makes 2-pt layup from 3 ft (assist by J. Wall),,48,46
214,2,2:54.0,,Atlanta full timeout,48,46
215,2,2:54.0,,T. Sefolosha enters the game for D. Schröder,48,46
216,2,2:40.0,,T. Hardaway misses 3-pt jump shot from 25 ft,48,46
217,2,2:38.0,,Offensive rebound by D. Howard,48,46
218,2,2:37.0,,D. Howard misses 2-pt layup at rim,48,46
219,2,2:37.0,,Offensive rebound by D. Howard,48,46
220,2,2:37.0,,Shooting foul by O. Porter (drawn by D. Howard),48,46
221,2,2:37.0,,D. Howard makes free throw 1 of 2,48,47
222,2,2:37.0,,D. Howard makes free throw 2 of 2,48,48
223,2,2:19.0,M. Morris makes 2-pt jump shot from 10 ft,,50,48
224,2,2:07.0,,K. Bazemore misses 2-pt layup from 3 ft,50,48
225,2,2:03.0,,Offensive rebound by D. Howard,50,48
226,2,2:03.0,,D. Howard misses 2-pt dunk at rim,50,48
227,2,2:02.0,Defensive rebound by O. Porter,,50,48
228,2,1:59.0,M. Morris makes 3-pt jump shot from 23 ft (assist by J. Wall),,53,48
229,2,1:44.0,,T. Hardaway makes 2-pt jump shot from 15 ft,53,50
230,2,1:24.0,J. Wall misses 2-pt jump shot from 18 ft,,53,50
231,2,1:21.0,,Defensive rebound by D. Howard,53,50
232,2,1:19.0,,P. Millsap enters the game for M. Muscala,53,50
233,2,1:19.0,K. Oubre enters the game for O. Porter,,53,50
234,2,1:04.0,,D. Howard misses 2-pt layup from 3 ft,53,50
235,2,1:03.0,,Offensive rebound by P. Millsap,53,50
236,2,1:02.0,,P. Millsap makes 2-pt layup at rim,53,52
237,2,0:55.0,Turnover by J. Wall (lost ball; steal by T. Sefolosha),,53,52
238,2,0:51.0,,Turnover by K. Bazemore (bad pass),53,52
239,2,0:51.0,Washington full timeout,,53,52
240,2,0:51.0,A. Nicholson enters the game for M. Morris,,53,52
241,2,0:37.0,M. Thornton misses 2-pt jump shot from 19 ft,,53,52
242,2,0:34.0,,Defensive rebound by K. Bazemore,53,52
243,2,0:34.0,,Personal foul by M. Thornton (drawn by T. Hardaway),53,52
244,2,0:34.0,,T. Hardaway makes free throw 1 of 2,53,53
245,2,0:34.0,,T. Hardaway makes free throw 2 of 2,53,54
246,2,0:30.0,J. Wall misses 2-pt jump shot from 17 ft,,53,54
247,2,0:28.0,,Defensive rebound by T. Hardaway,53,54
248,2,0:21.0,,Atlanta full timeout,53,54
249,2,0:21.0,,K. Korver enters the game for T. Sefolosha,53,54
250,2,0:13.0,,P. Millsap makes 3-pt jump shot from 23 ft (assist by K. Bazemore),53,57
251,2,0:03.0,J. Wall makes 2-pt jump shot from 10 ft,,55,57
252,2,0:03.0,Shooting foul by K. Bazemore (drawn by J. Wall),,55,57
253,2,0:03.0,J. Wall makes free throw 1 of 1,,56,57
254,2,0:00.0,,T. Hardaway misses 3-pt jump shot from 49 ft,56,57
255,2,0:00.0,,Offensive rebound by Team,56,57
256,3,11:45.0,,D. Schröder makes 2-pt layup from 1 ft (assist by K. Korver),56,59
257,3,11:21.0,M. Morris makes 3-pt jump shot from 24 ft (assist by B. Beal),,59,59
258,3,10:58.0,,K. Bazemore misses 3-pt jump shot from 23 ft,59,59
259,3,10:57.0,Defensive rebound by M. Gortat,,59,59
260,3,10:48.0,J. Wall makes 2-pt jump shot from 19 ft (assist by M. Morris),,61,59
261,3,10:34.0,,P. Millsap makes 2-pt layup from 2 ft (assist by D. Schröder),61,61
262,3,10:34.0,,Shooting foul by M. Gortat (drawn by P. Millsap),61,61
263,3,10:34.0,,P. Millsap misses free throw 1 of 1,61,61
264,3,10:32.0,Defensive rebound by M. Gortat,,61,61
265,3,10:16.0,M. Morris makes 2-pt jump shot from 13 ft (assist by J. Wall),,63,61
266,3,10:04.0,,Turnover by P. Millsap (lost ball; steal by J. Wall),63,61
267,3,9:53.0,O. Porter makes 2-pt jump shot from 19 ft (assist by M. Morris),,65,61
268,3,9:27.0,,P. Millsap misses 3-pt jump shot from 25 ft,65,61
269,3,9:27.0,,Offensive rebound by Team,65,61
270,3,9:27.0,Loose ball foul by M. Gortat (drawn by D. Howard),,65,61
271,3,9:22.0,,Personal foul by B. Beal (drawn by K. Korver),65,61
272,3,9:22.0,M. Thornton enters the game for B. Beal,,65,61
273,3,9:12.0,,Turnover by K. Korver (bad pass; steal by O. Porter),65,61
274,3,9:06.0,M. Morris misses 2-pt jump shot from 2 ft,,65,61
275,3,9:04.0,Offensive rebound by O. Porter,,65,61
276,3,9:04.0,O. Porter misses 2-pt layup at rim,,65,61
277,3,9:04.0,Offensive rebound by O. Porter,,65,61
278,3,9:04.0,Personal foul by K. Korver (drawn by O. Porter),,65,61
279,3,8:55.0,O. Porter makes 2-pt layup from 2 ft (assist by J. Wall),,67,61
280,3,8:29.0,,P. Millsap makes 2-pt layup from 2 ft (assist by D. Schröder),67,63
281,3,8:20.0,J. Wall misses 2-pt jump shot from 16 ft,,67,63
282,3,8:19.0,,Defensive rebound by D. Howard,67,63
283,3,8:05.0,,Turnover by D. Schröder (lost ball; steal by M. Morris),67,63
284,3,8:01.0,Flagrant foul type 1 by K. Bazemore (drawn by J. Wall),,67,63
285,3,8:01.0,J. Wall makes flagrant free throw 1 of 2,,68,63
286,3,8:01.0,J. Wall makes flagrant free throw 2 of 2,,69,63
287,3,7:56.0,Turnover by J. Wall (bad pass; steal by D. Howard),,69,63
288,3,7:49.0,,D. Schröder makes 2-pt layup from 2 ft,69,65
289,3,7:31.0,J. Wall misses 3-pt jump shot from 25 ft,,69,65
290,3,7:30.0,Offensive rebound by M. Gortat,,69,65
291,3,7:25.0,M. Gortat misses 2-pt hook shot from 10 ft,,69,65
292,3,7:23.0,,Defensive rebound by P. Millsap,69,65
293,3,7:10.0,,K. Bazemore makes 3-pt jump shot from 25 ft (assist by P. Millsap),69,68
294,3,6:50.0,M. Morris misses 2-pt jump shot from 8 ft (block by D. Howard),,69,68
295,3,6:49.0,,Defensive rebound by K. Korver,69,68
296,3,6:32.0,,P. Millsap makes 2-pt jump shot from 18 ft (assist by K. Korver),69,70
297,3,6:30.0,Washington full timeout,,69,70
298,3,6:12.0,J. Wall makes 2-pt jump shot from 17 ft,,71,70
299,3,5:51.0,,P. Millsap misses 2-pt jump shot from 9 ft,71,70
300,3,5:49.0,Defensive rebound by M. Thornton,,71,70
301,3,5:43.0,M. Thornton misses 3-pt jump shot from 25 ft,,71,70
302,3,5:43.0,,Defensive rebound by Team,71,70
303,3,5:31.0,,K. Bazemore misses 2-pt jump shot from 21 ft,71,70
304,3,5:29.0,Defensive rebound by J. Wall,,71,70
305,3,5:24.0,Offensive foul by M. Gortat (drawn by K. Bazemore),,71,70
306,3,5:24.0,Turnover by M. Gortat (offensive foul),,71,70
307,3,5:24.0,,M. Muscala enters the game for P. Millsap,71,70
308,3,5:09.0,,D. Howard makes 2-pt dunk at rim,71,72
309,3,4:53.0,Shooting foul by M. Muscala (drawn by M. Morris),,71,72
310,3,4:53.0,M. Morris makes free throw 1 of 2,,72,72
311,3,4:53.0,A. Nicholson enters the game for M. Gortat,,72,72
312,3,4:53.0,M. Morris makes free throw 2 of 2,,73,72
313,3,4:42.0,,T. Hardaway enters the game for K. Korver,73,72
314,3,4:35.0,,M. Muscala misses 2-pt jump shot from 9 ft,73,72
315,3,4:35.0,Defensive rebound by Team,,73,72
316,3,4:35.0,,Loose ball foul by D. Howard (drawn by A. Nicholson),73,72
317,3,4:35.0,,M. Delaney enters the game for D. Schröder,73,72
318,3,4:20.0,A. Nicholson misses 3-pt jump shot from 23 ft,,73,72
319,3,4:19.0,,Defensive rebound by D. Howard,73,72
320,3,4:14.0,,K. Bazemore misses 3-pt jump shot from 25 ft,73,72
321,3,4:11.0,Defensive rebound by A. Nicholson,,73,72
322,3,4:04.0,J. Wall misses 2-pt jump shot from 21 ft,,73,72
323,3,4:01.0,Offensive rebound by J. Wall,,73,72
324,3,3:45.0,M. Morris misses 2-pt jump shot from 13 ft,,73,72
325,3,3:45.0,,Defensive rebound by Team,73,72
326,3,3:31.0,,M. Muscala makes 2-pt jump shot from 16 ft (assist by M. Delaney),73,74
327,3,3:06.0,J. Wall misses 2-pt jump shot from 20 ft,,73,74
328,3,3:04.0,,Defensive rebound by M. Muscala,73,74
329,3,2:58.0,,Offensive foul by D. Howard (drawn by J. Wall),73,74
330,3,2:58.0,,Turnover by D. Howard (offensive foul),73,74
331,3,2:58.0,,Atlanta full timeout,73,74
332,3,2:58.0,,T. Sefolosha enters the game for K. Bazemore,73,74
333,3,2:58.0,K. Oubre enters the game for O. Porter,,73,74
334,3,2:58.0,T. Burke enters the game for M. Morris,,73,74
335,3,2:58.0,J. Smith enters the game for J. Wall,,73,74
336,3,2:38.0,K. Oubre misses 2-pt jump shot from 4 ft,,73,74
337,3,2:37.0,,Defensive rebound by D. Howard,73,74
338,3,2:32.0,,T. Hardaway makes 2-pt layup from 2 ft (assist by D. Howard),73,76
339,3,2:16.0,Personal foul by M. Muscala (drawn by A. Nicholson),,73,76
340,3,2:16.0,A. Nicholson makes free throw 1 of 2,,74,76
341,3,2:16.0,,P. Millsap enters the game for D. Howard,73,76
342,3,2:16.0,A. Nicholson makes free throw 2 of 2,,75,76
343,3,2:00.0,,M. Delaney misses 2-pt jump shot from 12 ft,75,76
344,3,1:59.0,Defensive rebound by J. Smith,,75,76
345,3,1:53.0,T. Burke makes 2-pt jump shot from 8 ft,,77,76
346,3,1:53.0,Shooting foul by M. Delaney (drawn by T. Burke),,77,76
347,3,1:53.0,T. Burke misses free throw 1 of 1,,77,76
348,3,1:47.0,Offensive rebound by A. Nicholson,,77,76
349,3,1:40.0,M. Thornton misses 2-pt jump shot from 17 ft,,77,76
350,3,1:38.0,,Defensive rebound by T. Sefolosha,77,76
351,3,1:29.0,,T. Sefolosha makes 3-pt jump shot from 26 ft (assist by P. Millsap),77,79
352,3,1:13.0,Turnover by J. Smith (bad pass; steal by M. Muscala),,77,79
353,3,1:09.0,,T. Sefolosha makes 2-pt layup from 2 ft (assist by M. Muscala),77,81
354,3,0:48.0,M. Thornton makes 3-pt jump shot from 24 ft (assist by J. Smith),,80,81
355,3,0:25.0,,Turnover by P. Millsap (bad pass),80,81
356,3,0:01.0,T. Burke misses 3-pt jump shot from 26 ft,,80,81
357,3,0:00.0,,Defensive rebound by P. Millsap,80,81
358,4,11:44.0,Turnover by M. Thornton (dbl dribble),,80,81
359,4,11:29.0,,P. Millsap misses 2-pt layup from 2 ft,80,81
360,4,11:27.0,Defensive rebound by A. Nicholson,,80,81
361,4,11:18.0,J. Smith makes 2-pt jump shot from 20 ft (assist by T. Burke),,82,81
362,4,11:01.0,,M. Muscala misses 2-pt jump shot from 20 ft,82,81
363,4,10:59.0,Defensive rebound by A. Nicholson,,82,81
364,4,10:54.0,Offensive foul by J. Smith (drawn by M. Delaney),,82,81
365,4,10:54.0,Turnover by J. Smith (offensive foul),,82,81
366,4,10:54.0,B. Beal enters the game for M. Thornton,,82,81
367,4,10:40.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by T. Hardaway),82,84
368,4,10:31.0,Turnover by J. Smith (bad pass; steal by M. Muscala),,82,84
369,4,10:17.0,,T. Hardaway misses 2-pt layup from 1 ft,82,84
370,4,10:16.0,,Offensive rebound by T. Hardaway,82,84
371,4,10:16.0,,T. Hardaway makes 2-pt layup from 1 ft,82,86
372,4,10:11.0,Washington full timeout,,82,86
373,4,10:11.0,M. Gortat enters the game for J. Smith,,82,86
374,4,10:03.0,Personal foul by T. Sefolosha (drawn by M. Gortat),,82,86
375,4,9:57.0,M. Gortat misses 2-pt hook shot from 8 ft,,82,86
376,4,9:55.0,,Defensive rebound by M. Muscala,82,86
377,4,9:44.0,,Personal foul by K. Oubre (drawn by T. Hardaway),82,86
378,4,9:39.0,,T. Hardaway makes 2-pt jump shot from 15 ft (assist by P. Millsap),82,88
379,4,9:27.0,Turnover by B. Beal (bad pass; steal by T. Sefolosha),,82,88
380,4,9:21.0,,T. Hardaway makes 3-pt jump shot from 23 ft (assist by P. Millsap),82,91
381,4,9:21.0,Washington full timeout,,82,91
382,4,9:21.0,J. Wall enters the game for A. Nicholson,,82,91
