,QUARTER,TIME_REMAINING,DETROIT_ACTION,NEW YORK_ACTION,DETROIT_SCORE,NEW YORK_SCORE
371,4,3:05.0,M. Morris misses 2-pt jump shot from 14 ft,,92,100
372,4,3:04.0,,Defensive rebound by K. Porziņģis,92,100
373,4,2:45.0,,Turnover by B. Jennings (palming),92,100
374,4,2:45.0,,New York full timeout,92,100
375,4,2:45.0,,J. Holiday enters the game for B. Jennings,92,100
376,4,2:29.0,J. Leuer makes 2-pt jump shot from 8 ft (assist by I. Smith),,94,100
377,4,2:02.0,,D. Rose makes 2-pt jump shot from 5 ft (assist by K. Porziņģis),94,102
378,4,1:50.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,94,102
379,4,1:49.0,,Defensive rebound by C. Anthony,94,102
380,4,1:32.0,,C. Lee misses 2-pt layup from 1 ft,94,102
381,4,1:31.0,,Offensive rebound by K. Porziņģis,94,102
382,4,1:31.0,,K. Porziņģis misses 2-pt layup from 1 ft,94,102
383,4,1:30.0,Defensive rebound by T. Harris,,94,102
384,4,1:25.0,I. Smith makes 2-pt layup from 1 ft,,96,102
385,4,1:25.0,,New York full timeout,96,102
386,4,1:12.0,,D. Rose makes 2-pt jump shot from 5 ft,96,104
387,4,1:05.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by I. Smith),,99,104
388,4,0:45.0,,D. Rose misses 2-pt layup from 1 ft,99,104
389,4,0:44.0,Defensive rebound by K. Caldwell-Pope,,99,104
390,4,0:38.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,99,104
391,4,0:37.0,Offensive rebound by I. Smith,,99,104
392,4,0:32.0,I. Smith makes 3-pt jump shot from 25 ft (assist by J. Leuer),,102,104
393,4,0:08.0,,C. Anthony misses 2-pt jump shot from 20 ft,102,104
394,4,0:07.0,,Offensive rebound by C. Lee,102,104
395,4,0:04.0,,Personal foul by I. Smith (drawn by D. Rose),102,104
396,4,0:04.0,,D. Rose misses free throw 1 of 2,102,104
397,4,0:04.0,,Offensive rebound by Team,102,104
398,4,0:04.0,A. Baynes enters the game for J. Leuer,,102,104
399,4,0:04.0,A. Drummond enters the game for T. Harris,,102,104
400,4,0:04.0,J. Leuer enters the game for A. Drummond,,102,105
401,4,0:04.0,T. Harris enters the game for I. Smith,,102,105
402,4,0:04.0,B. Udrih enters the game for A. Baynes,,102,105
403,4,0:04.0,,D. Rose makes free throw 2 of 2,102,105
404,4,0:04.0,Detroit full timeout,,102,105
405,4,0:02.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,102,105
406,4,0:00.0,Offensive rebound by Team,,102,105
