,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA LAKERS_ACTION,PORTLAND_SCORE,LA LAKERS_SCORE
145,2,6:43.0,,D. Nwaba makes 2-pt jump shot from 6 ft (assist by L. Nance),31,25
146,2,6:43.0,Portland full timeout,,31,25
147,2,6:43.0,J. Nurkić enters the game for C. McCollum,,31,25
148,2,6:43.0,D. Lillard enters the game for A. Aminu,,31,25
149,2,6:19.0,N. Vonleh misses 2-pt jump shot from 18 ft,,31,25
150,2,6:17.0,,Defensive rebound by J. Clarkson,31,25
151,2,6:02.0,,T. Ennis misses 2-pt jump shot from 16 ft,31,25
152,2,5:59.0,Defensive rebound by A. Crabbe,,31,25
153,2,5:55.0,D. Lillard misses 3-pt jump shot from 27 ft,,31,25
154,2,5:54.0,,Defensive rebound by T. Black,31,25
155,2,5:43.0,,J. Clarkson misses 2-pt hook shot from 5 ft,31,25
156,2,5:42.0,,Offensive rebound by T. Black,31,25
157,2,5:40.0,,T. Black misses 2-pt layup at rim (block by J. Nurkić),31,25
158,2,5:38.0,Defensive rebound by D. Lillard,,31,25
159,2,5:18.0,J. Nurkić misses 2-pt jump shot from 18 ft,,31,25
160,2,5:17.0,,Defensive rebound by T. Ennis,31,25
161,2,5:13.0,,Shooting foul by D. Lillard (drawn by T. Ennis),31,25
162,2,5:13.0,,T. Ennis makes free throw 1 of 2,31,26
163,2,5:13.0,,T. Ennis misses free throw 2 of 2,31,26
164,2,5:13.0,,J. Randle enters the game for L. Nance,31,26
165,2,5:13.0,,I. Zubac enters the game for T. Black,31,26
166,2,5:11.0,Defensive rebound by J. Nurkić,,31,26
167,2,5:00.0,D. Lillard misses 2-pt jump shot from 19 ft,,31,26
168,2,4:59.0,,Defensive rebound by I. Zubac,31,26
169,2,4:47.0,,T. Ennis makes 2-pt jump shot from 6 ft,31,28
170,2,4:29.0,A. Crabbe misses 2-pt jump shot from 15 ft,,31,28
171,2,4:26.0,Offensive rebound by A. Crabbe,,31,28
172,2,4:23.0,A. Crabbe makes 2-pt jump shot from 15 ft,,33,28
173,2,4:14.0,,I. Zubac makes 2-pt jump shot from 6 ft (assist by J. Clarkson),33,30
174,2,4:01.0,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),,35,30
175,2,3:39.0,,Turnover by J. Clarkson (lost ball; steal by J. Nurkić),35,30
176,2,3:31.0,Personal foul by D. Nwaba (drawn by J. Nurkić),,35,30
177,2,3:31.0,,D. Russell enters the game for T. Ennis,35,30
178,2,3:31.0,M. Harkless enters the game for E. Turner,,35,30
179,2,3:31.0,C. McCollum enters the game for A. Crabbe,,35,30
180,2,3:25.0,Turnover by M. Harkless (traveling),,35,30
181,2,3:08.0,,I. Zubac misses 2-pt hook shot from 7 ft,35,30
182,2,3:05.0,Defensive rebound by N. Vonleh,,35,30
183,2,3:01.0,Shooting foul by I. Zubac (drawn by D. Lillard),,35,30
184,2,3:01.0,D. Lillard makes free throw 1 of 2,,36,30
185,2,3:01.0,D. Lillard makes free throw 2 of 2,,37,30
186,2,2:40.0,,J. Clarkson misses 2-pt jump shot from 4 ft,37,30
187,2,2:37.0,Defensive rebound by N. Vonleh,,37,30
188,2,2:27.0,Shooting block foul by D. Nwaba (drawn by D. Lillard),,37,30
189,2,2:27.0,,LA Lakers full timeout,37,30
190,2,2:27.0,D. Lillard misses free throw 1 of 2,,37,30
191,2,2:27.0,Offensive rebound by Team,,37,30
192,2,2:27.0,,C. Brewer enters the game for D. Nwaba,37,30
193,2,2:27.0,D. Lillard makes free throw 2 of 2,,38,30
194,2,2:13.0,,D. Russell misses 2-pt jump shot from 16 ft,38,30
195,2,2:09.0,Defensive rebound by J. Nurkić,,38,30
196,2,1:57.0,N. Vonleh misses 2-pt hook shot from 5 ft,,38,30
197,2,1:54.0,,Defensive rebound by J. Randle,38,30
198,2,1:47.0,,C. Brewer misses 3-pt jump shot from 26 ft,38,30
199,2,1:45.0,Defensive rebound by N. Vonleh,,38,30
200,2,1:26.0,N. Vonleh makes 2-pt dunk at rim,,40,30
201,2,1:15.0,Offensive charge foul by J. Randle (drawn by N. Vonleh),,40,30
202,2,1:15.0,,Turnover by J. Randle (offensive foul),40,30
203,2,0:56.0,C. McCollum misses 3-pt jump shot from 24 ft,,40,30
204,2,0:53.0,,Defensive rebound by J. Randle,40,30
205,2,0:48.0,,D. Russell makes 2-pt jump shot from 6 ft,40,32
206,2,0:31.0,M. Harkless misses 3-pt jump shot from 24 ft,,40,32
207,2,0:30.0,Offensive rebound by J. Nurkić,,40,32
208,2,0:25.0,J. Nurkić misses 2-pt hook shot from 3 ft,,40,32
209,2,0:22.0,Offensive rebound by N. Vonleh,,40,32
210,2,0:14.0,Portland full timeout,,40,32
211,2,0:14.0,A. Crabbe enters the game for N. Vonleh,,40,32
212,2,0:14.0,,D. Nwaba enters the game for J. Clarkson,40,32
213,2,0:10.0,Turnover by J. Nurkić (lost ball; steal by C. Brewer),,40,32
214,2,0:10.0,,Personal take foul by J. Nurkić (drawn by J. Randle),40,32
215,2,0:10.0,,LA Lakers full timeout,40,32
216,2,0:10.0,A. Aminu enters the game for J. Nurkić,,40,32
217,2,0:10.0,N. Vonleh enters the game for D. Lillard,,40,32
218,2,0:01.0,,I. Zubac misses 3-pt jump shot from 25 ft,40,32
219,2,0:01.0,Defensive rebound by N. Vonleh,,40,32
220,3,11:47.0,,Turnover by D. Russell (lost ball; steal by D. Lillard),40,32
221,3,11:41.0,M. Harkless makes 2-pt layup from 2 ft (assist by D. Lillard),,42,32
222,3,11:16.0,,J. Clarkson misses 3-pt jump shot from 24 ft,42,32
223,3,11:13.0,Defensive rebound by J. Nurkić,,42,32
224,3,11:00.0,N. Vonleh makes 2-pt jump shot from 18 ft (assist by J. Nurkić),,44,32
225,3,10:40.0,,D. Russell makes 3-pt jump shot from 25 ft,44,35
226,3,10:26.0,D. Lillard misses 2-pt jump shot from 21 ft,,44,35
227,3,10:23.0,,Defensive rebound by I. Zubac,44,35
228,3,10:21.0,,Personal foul by M. Harkless (drawn by C. Brewer),44,35
229,3,10:04.0,,D. Russell misses 3-pt jump shot from 24 ft,44,35
230,3,10:01.0,Defensive rebound by J. Nurkić,,44,35
231,3,9:53.0,J. Nurkić misses 2-pt hook shot from 5 ft,,44,35
232,3,9:48.0,Offensive rebound by J. Nurkić,,44,35
233,3,9:48.0,J. Nurkić makes 2-pt layup from 2 ft,,46,35
234,3,9:37.0,,I. Zubac makes 2-pt jump shot from 8 ft (assist by J. Clarkson),46,37
235,3,9:12.0,N. Vonleh makes 2-pt dunk at rim (assist by J. Nurkić),,48,37
236,3,8:55.0,,I. Zubac makes 2-pt jump shot from 16 ft (assist by D. Russell),48,39
237,3,8:36.0,C. McCollum misses 2-pt jump shot from 6 ft,,48,39
238,3,8:32.0,,Defensive rebound by I. Zubac,48,39
239,3,8:28.0,,D. Russell makes 2-pt layup at rim (assist by I. Zubac),48,41
240,3,8:16.0,D. Lillard misses 3-pt jump shot from 26 ft,,48,41
241,3,8:15.0,,Defensive rebound by J. Randle,48,41
242,3,8:09.0,,C. Brewer misses 2-pt layup from 1 ft,48,41
243,3,8:09.0,Defensive rebound by J. Nurkić,,48,41
244,3,8:09.0,,Loose ball foul by J. Randle (drawn by J. Nurkić),48,41
245,3,7:53.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by M. Harkless),,51,41
246,3,7:43.0,,D. Russell makes 2-pt jump shot from 13 ft,51,43
247,3,7:43.0,,Shooting foul by D. Lillard (drawn by D. Russell),51,43
248,3,7:43.0,,D. Russell makes free throw 1 of 1,51,44
249,3,7:28.0,C. McCollum misses 2-pt jump shot from 16 ft,,51,44
250,3,7:26.0,,Defensive rebound by J. Randle,51,44
251,3,7:16.0,,J. Randle makes 2-pt dunk at rim (assist by J. Clarkson),51,46
252,3,7:14.0,Portland full timeout,,51,46
253,3,7:01.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by M. Harkless),,54,46
254,3,6:45.0,,J. Randle misses 2-pt hook shot from 5 ft,54,46
255,3,6:42.0,Defensive rebound by M. Harkless,,54,46
256,3,6:34.0,J. Nurkić makes 2-pt dunk at rim (assist by D. Lillard),,56,46
257,3,6:15.0,,I. Zubac makes 2-pt layup from 2 ft (assist by D. Russell),56,48
258,3,5:56.0,N. Vonleh misses 2-pt hook shot from 6 ft,,56,48
259,3,5:51.0,,Defensive rebound by J. Clarkson,56,48
260,3,5:44.0,,J. Randle misses 2-pt layup from 2 ft,56,48
261,3,5:41.0,Defensive rebound by D. Lillard,,56,48
262,3,5:39.0,C. McCollum misses 2-pt jump shot from 5 ft,,56,48
263,3,5:39.0,,Defensive rebound by Team,56,48
264,3,5:39.0,Loose ball foul by J. Nurkić (drawn by I. Zubac),,56,48
265,3,5:39.0,M. Leonard enters the game for J. Nurkić,,56,48
266,3,5:39.0,A. Crabbe enters the game for C. McCollum,,56,48
267,3,5:23.0,,I. Zubac misses 2-pt jump shot from 10 ft,56,48
268,3,5:21.0,Defensive rebound by N. Vonleh,,56,48
269,3,5:18.0,D. Lillard makes 2-pt layup from 1 ft,,58,48
270,3,5:18.0,Shooting foul by I. Zubac (drawn by D. Lillard),,58,48
271,3,5:18.0,D. Lillard misses free throw 1 of 1,,58,48
272,3,5:18.0,,L. Nance enters the game for I. Zubac,58,48
273,3,5:18.0,A. Aminu enters the game for N. Vonleh,,58,48
274,3,5:05.0,,Defensive rebound by J. Randle,58,48
275,3,5:00.0,,J. Clarkson makes 2-pt jump shot from 8 ft,58,50
276,3,5:00.0,,Violation by Team (jump ball),58,50
277,3,4:45.0,A. Crabbe makes 2-pt jump shot from 16 ft (assist by D. Lillard),,60,50
278,3,4:33.0,,D. Russell misses 2-pt jump shot from 16 ft,60,50
279,3,4:31.0,Defensive rebound by D. Lillard,,60,50
280,3,4:25.0,A. Aminu misses 2-pt layup from 1 ft,,60,50
281,3,4:21.0,Offensive rebound by M. Leonard,,60,50
282,3,4:14.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by A. Aminu),,63,50
283,3,4:06.0,,C. Brewer makes 3-pt jump shot from 23 ft (assist by J. Clarkson),63,53
284,3,3:49.0,D. Lillard makes 3-pt jump shot from 25 ft,,66,53
285,3,3:49.0,,LA Lakers full timeout,66,53
286,3,3:49.0,E. Turner enters the game for M. Harkless,,66,53
287,3,3:49.0,,D. Nwaba enters the game for C. Brewer,66,53
288,3,3:35.0,,Turnover by D. Nwaba (bad pass),66,53
289,3,3:12.0,E. Turner makes 2-pt jump shot from 11 ft (assist by A. Aminu),,68,53
290,3,2:57.0,,D. Russell misses 2-pt jump shot from 4 ft,68,53
291,3,2:51.0,Defensive rebound by A. Aminu,,68,53
292,3,2:46.0,M. Leonard makes 3-pt jump shot from 24 ft (assist by A. Aminu),,71,53
293,3,2:24.0,,J. Clarkson misses 2-pt jump shot from 13 ft,71,53
294,3,2:21.0,Defensive rebound by A. Aminu,,71,53
295,3,2:10.0,D. Lillard makes 3-pt jump shot from 27 ft,,74,53
296,3,2:10.0,,LA Lakers full timeout,74,53
297,3,2:10.0,,T. Ennis enters the game for J. Randle,74,53
298,3,2:10.0,,T. Black enters the game for J. Clarkson,74,53
299,3,2:04.0,,Shooting foul by A. Aminu (drawn by L. Nance),74,53
300,3,2:04.0,,L. Nance makes free throw 1 of 2,74,54
301,3,2:04.0,,L. Nance misses free throw 2 of 2,74,54
302,3,1:58.0,Defensive rebound by M. Leonard,,74,54
303,3,1:45.0,D. Lillard misses 3-pt jump shot from 26 ft,,74,54
304,3,1:44.0,,Defensive rebound by D. Nwaba,74,54
305,3,1:32.0,,D. Russell makes 2-pt jump shot from 17 ft,74,56
306,3,1:07.0,D. Lillard misses 2-pt jump shot from 7 ft,,74,56
307,3,1:02.0,,Defensive rebound by L. Nance,74,56
308,3,0:52.0,,D. Russell misses 3-pt jump shot from 26 ft,74,56
309,3,0:51.0,Defensive rebound by D. Lillard,,74,56
310,3,0:33.0,Shooting foul by T. Black (drawn by D. Lillard),,74,56
311,3,0:33.0,D. Lillard misses free throw 1 of 2,,74,56
312,3,0:33.0,Offensive rebound by Team,,74,56
313,3,0:33.0,D. Lillard makes free throw 2 of 2,,75,56
314,3,0:26.0,,T. Ennis misses 2-pt layup from 2 ft,75,56
315,3,0:24.0,Defensive rebound by A. Crabbe,,75,56
316,3,0:01.0,D. Lillard makes 2-pt jump shot from 9 ft,,77,56
317,3,0:01.0,,T. Ennis misses 3-pt jump shot from 67 ft,77,56
318,3,0:00.0,,Offensive rebound by Team,77,56
319,4,11:39.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by A. Crabbe),,80,56
320,4,11:26.0,,Turnover by T. Ennis (bad pass; steal by A. Crabbe),80,56
321,4,11:07.0,Turnover by A. Aminu (traveling),,80,56
322,4,10:56.0,,L. Nance misses 2-pt jump shot from 16 ft,80,56
323,4,10:55.0,Defensive rebound by E. Turner,,80,56
324,4,10:47.0,Shooting block foul by L. Nance (drawn by A. Aminu),,80,56
325,4,10:47.0,A. Aminu makes free throw 1 of 2,,81,56
326,4,10:47.0,A. Aminu makes free throw 2 of 2,,82,56
327,4,10:40.0,,Personal foul by A. Crabbe (drawn by J. Clarkson),82,56
328,4,10:29.0,,J. Clarkson misses 2-pt jump shot from 11 ft,82,56
329,4,10:26.0,Defensive rebound by A. Aminu,,82,56
330,4,10:18.0,M. Leonard misses 2-pt jump shot from 18 ft,,82,56
331,4,10:16.0,,Defensive rebound by T. Ennis,82,56
332,4,10:06.0,,D. Nwaba makes 3-pt jump shot from 25 ft (assist by T. Ennis),82,59
333,4,9:54.0,Turnover by E. Turner (lost ball),,82,59
334,4,9:38.0,,L. Nance misses 3-pt jump shot from 23 ft,82,59
335,4,9:38.0,Defensive rebound by Team,,82,59
336,4,9:16.0,C. McCollum misses 3-pt jump shot from 25 ft,,82,59
337,4,9:14.0,Offensive rebound by E. Turner,,82,59
338,4,9:07.0,A. Crabbe misses 3-pt jump shot from 25 ft,,82,59
339,4,9:05.0,,Defensive rebound by T. Black,82,59
340,4,9:02.0,,J. Clarkson misses 2-pt jump shot from 8 ft (block by A. Crabbe),82,59
341,4,9:02.0,,Offensive rebound by Team,82,59
342,4,8:57.0,,L. Nance makes 2-pt layup from 1 ft (assist by J. Clarkson),82,61
343,4,8:57.0,,Shooting foul by A. Aminu (drawn by L. Nance),82,61
344,4,8:57.0,Official timeout,,82,61
345,4,8:57.0,,L. Nance misses free throw 1 of 1,82,61
346,4,8:55.0,Defensive rebound by A. Aminu,,82,61
347,4,8:37.0,M. Leonard misses 2-pt jump shot from 18 ft,,82,61
348,4,8:33.0,,Defensive rebound by J. Clarkson,82,61
349,4,8:19.0,,D. Nwaba makes 2-pt hook shot from 5 ft,82,63
350,4,8:19.0,,Shooting foul by C. McCollum (drawn by D. Nwaba),82,63
351,4,8:19.0,,D. Nwaba misses free throw 1 of 1,82,63
352,4,8:17.0,Defensive rebound by M. Leonard,,82,63
353,4,7:56.0,C. McCollum makes 2-pt jump shot from 15 ft (assist by M. Leonard),,84,63
354,4,7:42.0,,T. Ennis makes 2-pt layup from 1 ft,84,65
355,4,7:14.0,C. McCollum misses 2-pt jump shot from 12 ft,,84,65
356,4,7:10.0,,Defensive rebound by L. Nance,84,65
357,4,7:06.0,,Shooting foul by E. Turner (drawn by J. Clarkson),84,65
358,4,7:06.0,,J. Clarkson misses free throw 1 of 2,84,65
359,4,7:06.0,,Offensive rebound by Team,84,65
360,4,7:06.0,,I. Zubac enters the game for T. Black,84,65
361,4,7:06.0,D. Lillard enters the game for C. McCollum,,84,65
362,4,7:06.0,M. Harkless enters the game for E. Turner,,84,65
363,4,7:06.0,J. Nurkić enters the game for M. Leonard,,84,65
364,4,7:06.0,,J. Clarkson makes free throw 2 of 2,84,66
365,4,6:50.0,J. Nurkić misses 2-pt layup from 2 ft,,84,66
366,4,6:48.0,Offensive rebound by J. Nurkić,,84,66
367,4,6:48.0,J. Nurkić misses 2-pt layup from 2 ft,,84,66
368,4,6:42.0,,Defensive rebound by L. Nance,84,66
369,4,6:39.0,,Personal foul by A. Crabbe (drawn by L. Nance),84,66
370,4,6:39.0,,L. Nance misses free throw 1 of 2,84,66
371,4,6:39.0,,Offensive rebound by Team,84,66
372,4,6:39.0,,L. Nance misses free throw 2 of 2,84,66
373,4,6:37.0,Defensive rebound by J. Nurkić,,84,66
374,4,6:29.0,M. Harkless makes 2-pt layup from 1 ft (assist by D. Lillard),,86,66
375,4,6:17.0,,T. Ennis makes 2-pt layup from 2 ft,86,68
376,4,6:02.0,J. Nurkić misses 2-pt layup from 1 ft,,86,68
377,4,5:58.0,,Defensive rebound by I. Zubac,86,68
378,4,5:50.0,,J. Clarkson misses 2-pt jump shot from 12 ft,86,68
379,4,5:45.0,Defensive rebound by D. Lillard,,86,68
380,4,5:40.0,Shooting foul by T. Ennis (drawn by M. Harkless),,86,68
381,4,5:40.0,,LA Lakers full timeout,86,68
382,4,5:40.0,M. Harkless makes free throw 1 of 2,,87,68
383,4,5:40.0,,D. Russell enters the game for J. Clarkson,86,68
384,4,5:40.0,M. Harkless makes free throw 2 of 2,,88,68
