,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,GOLDEN STATE_ACTION,LA LAKERS_SCORE,GOLDEN STATE_SCORE
80,1,3:19.0,,S. Curry makes 2-pt jump shot from 5 ft (assist by D. Green),21,34
81,1,3:19.0,,Shooting foul by J. Clarkson (drawn by S. Curry),21,34
82,1,3:19.0,,S. Curry makes free throw 1 of 1,21,35
83,1,3:03.0,B. Ingram misses 2-pt jump shot from 4 ft (block by J. McGee),,21,35
84,1,3:02.0,,Defensive rebound by J. McGee,21,35
85,1,2:53.0,,J. McGee makes 2-pt dunk at rim (assist by D. Green),21,37
86,1,2:37.0,J. Clarkson misses 2-pt jump shot from 19 ft,,21,37
87,1,2:37.0,,Defensive rebound by Team,21,37
88,1,2:37.0,Loose ball foul by T. Black (drawn by J. McGee),,21,37
89,1,2:37.0,,J. McGee misses free throw 1 of 2,21,37
90,1,2:37.0,,Offensive rebound by Team,21,37
91,1,2:37.0,,J. McGee misses free throw 2 of 2,21,37
92,1,2:35.0,Defensive rebound by L. Nance,,21,37
93,1,2:25.0,Turnover by J. Clarkson (step out of bounds),,21,37
94,1,2:13.0,,Turnover by J. McGee (lost ball),21,37
95,1,2:13.0,,K. Durant enters the game for D. Green,21,37
96,1,2:02.0,Shooting foul by K. Durant (drawn by T. Black),,21,37
97,1,2:02.0,T. Black makes free throw 1 of 2,,22,37
98,1,2:02.0,T. Black misses free throw 2 of 2,,22,37
99,1,2:01.0,,Defensive rebound by J. McGee,22,37
100,1,1:49.0,,S. Curry makes 3-pt jump shot from 27 ft,22,40
101,1,1:33.0,Personal foul by J. McGee (drawn by L. Nance),,22,40
102,1,1:33.0,L. Nance makes free throw 1 of 2,,23,40
103,1,1:33.0,L. Deng enters the game for T. Black,,23,40
104,1,1:33.0,L. Nance makes free throw 2 of 2,,24,40
105,1,1:23.0,,Personal foul by J. Clarkson (drawn by K. Durant),24,40
106,1,1:23.0,,K. Durant makes free throw 1 of 2,24,41
107,1,1:23.0,,K. Durant misses free throw 2 of 2,24,41
108,1,1:23.0,,K. Thompson enters the game for J. McGee,24,41
109,1,1:21.0,Defensive rebound by L. Deng,,24,41
110,1,1:11.0,L. Williams misses 2-pt jump shot from 4 ft,,24,41
111,1,1:10.0,,Defensive rebound by K. Thompson,24,41
112,1,1:04.0,,Shooting foul by L. Nance (drawn by P. McCaw),24,41
113,1,1:04.0,,P. McCaw misses free throw 1 of 2,24,41
114,1,1:04.0,,Offensive rebound by Team,24,41
115,1,1:04.0,,P. McCaw misses free throw 2 of 2,24,41
116,1,1:01.0,Defensive rebound by L. Nance,,24,41
117,1,0:58.0,,Technical foul by K. Durant,24,41
118,1,0:58.0,J. Clarkson misses technical free throw,,24,41
119,1,0:58.0,Offensive rebound by Team,,24,41
120,1,0:58.0,,D. West enters the game for S. Curry,24,41
121,1,0:51.0,Turnover by L. Williams (lost ball; steal by D. West),,24,41
122,1,0:46.0,,K. Thompson misses 2-pt layup from 1 ft,24,41
123,1,0:45.0,Defensive rebound by B. Ingram,,24,41
124,1,0:38.0,J. Clarkson misses 2-pt jump shot from 3 ft,,24,41
125,1,0:37.0,,Defensive rebound by P. McCaw,24,41
126,1,0:28.0,,K. Durant misses 3-pt jump shot from 26 ft,24,41
127,1,0:27.0,Defensive rebound by L. Nance,,24,41
128,1,0:10.0,Shooting foul by D. West (drawn by J. Clarkson),,24,41
129,1,0:10.0,J. Clarkson makes free throw 1 of 2,,25,41
130,1,0:10.0,,S. Curry enters the game for P. McCaw,25,41
131,1,0:10.0,J. Clarkson makes free throw 2 of 2,,26,41
132,1,0:05.0,,S. Curry misses 2-pt jump shot from 22 ft,26,41
133,1,0:03.0,Defensive rebound by L. Deng,,26,41
134,2,11:39.0,Shooting foul by K. Thompson (drawn by L. Deng),,26,41
135,2,11:39.0,L. Deng makes free throw 1 of 2,,27,41
136,2,11:39.0,L. Deng makes free throw 2 of 2,,28,41
137,2,11:27.0,,D. West makes 2-pt hook shot from 8 ft (assist by K. Durant),28,43
138,2,11:20.0,,Violation by D. West (kicked ball),28,43
139,2,11:13.0,B. Ingram makes 2-pt jump shot from 16 ft (assist by L. Williams),,30,43
140,2,10:59.0,,K. Durant makes 2-pt layup from 1 ft (assist by D. West),30,45
141,2,10:42.0,L. Williams misses 2-pt layup from 2 ft,,30,45
142,2,10:42.0,,Defensive rebound by K. Durant,30,45
143,2,10:33.0,,K. Thompson makes 3-pt jump shot from 28 ft (assist by K. Durant),30,48
144,2,10:17.0,J. Clarkson misses 2-pt jump shot from 11 ft,,30,48
145,2,10:15.0,Offensive rebound by L. Deng,,30,48
146,2,10:15.0,L. Deng misses 2-pt layup from 2 ft,,30,48
147,2,10:12.0,,Defensive rebound by K. Durant,30,48
148,2,10:08.0,,K. Thompson misses 3-pt jump shot from 27 ft,30,48
149,2,10:08.0,Defensive rebound by L. Nance,,30,48
150,2,9:58.0,Shooting foul by K. Thompson (drawn by B. Ingram),,30,48
151,2,9:58.0,B. Ingram makes free throw 1 of 2,,31,48
152,2,9:58.0,,I. Clark enters the game for K. Thompson,31,48
153,2,9:58.0,B. Ingram makes free throw 2 of 2,,32,48
154,2,9:40.0,,A. Iguodala misses 3-pt jump shot from 25 ft,32,48
155,2,9:40.0,Defensive rebound by L. Deng,,32,48
156,2,9:32.0,J. Clarkson makes 2-pt layup from 2 ft,,34,48
157,2,9:32.0,,Golden State full timeout,34,48
158,2,9:32.0,,P. McCaw enters the game for A. Iguodala,34,48
159,2,9:23.0,,Shooting foul by L. Nance (drawn by K. Durant),34,48
160,2,9:23.0,,K. Durant makes 2-pt layup from 1 ft (assist by P. McCaw),34,50
161,2,9:23.0,,K. Durant makes free throw 1 of 1,34,51
162,2,9:11.0,J. Clarkson misses 2-pt jump shot from 18 ft,,34,51
163,2,9:10.0,,Defensive rebound by D. West,34,51
164,2,8:44.0,,D. West misses 2-pt hook shot from 6 ft,34,51
165,2,8:44.0,Defensive rebound by L. Nance,,34,51
166,2,8:32.0,L. Williams makes 2-pt jump shot from 10 ft,,36,51
167,2,8:17.0,,P. McCaw misses 2-pt jump shot from 19 ft,36,51
168,2,8:17.0,Defensive rebound by L. Deng,,36,51
169,2,8:00.0,B. Ingram makes 2-pt jump shot from 23 ft (assist by L. Nance),,38,51
170,2,7:40.0,,Shooting foul by L. Williams (drawn by I. Clark),38,51
171,2,7:40.0,,I. Clark misses free throw 1 of 2,38,51
172,2,7:40.0,,Offensive rebound by Team,38,51
173,2,7:40.0,,D. Green enters the game for K. Durant,38,51
174,2,7:40.0,T. Robinson enters the game for L. Nance,,38,51
175,2,7:40.0,,I. Clark makes free throw 2 of 2,38,52
176,2,7:26.0,L. Deng misses 3-pt jump shot from 26 ft,,38,52
177,2,7:26.0,,Defensive rebound by I. Clark,38,52
178,2,7:18.0,,S. Livingston makes 2-pt jump shot from 9 ft (assist by D. Green),38,54
179,2,7:03.0,J. Clarkson makes 2-pt jump shot from 13 ft,,40,54
180,2,6:52.0,,Offensive foul by D. West (drawn by T. Robinson),40,54
181,2,6:52.0,,Turnover by D. West (offensive foul),40,54
182,2,6:52.0,N. Young enters the game for J. Clarkson,,40,54
183,2,6:30.0,L. Williams makes 2-pt jump shot from 7 ft,,42,54
184,2,6:03.0,,I. Clark makes 3-pt jump shot from 25 ft (assist by D. West),42,57
185,2,5:45.0,N. Young makes 3-pt jump shot from 24 ft (assist by L. Deng),,45,57
186,2,5:34.0,,S. Livingston misses 2-pt jump shot from 18 ft,45,57
187,2,5:33.0,,Offensive rebound by D. West,45,57
188,2,5:33.0,,Shooting foul by T. Robinson (drawn by D. West),45,57
189,2,5:33.0,Official timeout,,45,57
190,2,5:33.0,,D. West makes free throw 1 of 2,45,58
191,2,5:33.0,,S. Curry enters the game for P. McCaw,45,57
192,2,5:33.0,L. Nance enters the game for L. Williams,,45,57
193,2,5:33.0,J. Calderón enters the game for L. Deng,,45,57
194,2,5:33.0,,D. West misses free throw 2 of 2,45,58
195,2,5:31.0,Defensive rebound by L. Nance,,45,58
196,2,5:08.0,N. Young misses 2-pt jump shot from 5 ft,,45,58
197,2,5:07.0,,Defensive rebound by S. Curry,45,58
198,2,5:03.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),45,61
199,2,4:43.0,T. Robinson misses 2-pt jump shot from 7 ft,,45,61
200,2,4:42.0,,Defensive rebound by D. West,45,61
201,2,4:32.0,,D. Green misses 3-pt jump shot from 27 ft,45,61
202,2,4:32.0,Defensive rebound by T. Robinson,,45,61
203,2,4:08.0,L. Nance misses 2-pt jump shot from 18 ft,,45,61
204,2,4:08.0,,Defensive rebound by D. Green,45,61
205,2,4:01.0,,S. Livingston makes 2-pt dunk at rim (assist by S. Curry),45,63
206,2,4:00.0,LA Lakers full timeout,,45,63
207,2,4:00.0,,K. Durant enters the game for D. West,45,63
208,2,4:00.0,,Z. Pachulia enters the game for I. Clark,45,63
209,2,4:00.0,J. Clarkson enters the game for T. Robinson,,45,63
210,2,3:43.0,Turnover by L. Nance (lost ball; steal by Z. Pachulia),,45,63
211,2,3:26.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by S. Livingston),45,66
212,2,3:12.0,J. Calderón misses 2-pt jump shot from 20 ft,,45,66
213,2,3:12.0,,Defensive rebound by S. Curry,45,66
214,2,3:02.0,,Shooting foul by L. Nance (drawn by D. Green),45,66
215,2,3:02.0,,D. Green misses free throw 1 of 2,45,66
216,2,3:02.0,,Offensive rebound by Team,45,66
217,2,3:02.0,,A. Iguodala enters the game for S. Livingston,45,66
218,2,3:02.0,L. Deng enters the game for B. Ingram,,45,66
219,2,3:02.0,T. Black enters the game for L. Nance,,45,66
220,2,3:02.0,,D. Green makes free throw 2 of 2,45,67
221,2,2:50.0,L. Deng misses 2-pt layup from 2 ft,,45,67
222,2,2:49.0,Offensive rebound by L. Deng,,45,67
223,2,2:49.0,L. Deng makes 2-pt layup from 1 ft,,47,67
224,2,2:41.0,,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),47,69
225,2,2:41.0,,Shooting foul by T. Black (drawn by S. Curry),47,69
226,2,2:41.0,,S. Curry makes free throw 1 of 1,47,70
227,2,2:27.0,N. Young misses 2-pt jump shot from 17 ft,,47,70
228,2,2:27.0,,Defensive rebound by A. Iguodala,47,70
229,2,2:19.0,,A. Iguodala misses 2-pt layup from 1 ft,47,70
230,2,2:19.0,Defensive rebound by J. Calderón,,47,70
231,2,2:16.0,Personal foul by D. Green (drawn by L. Deng),,47,70
232,2,2:06.0,Turnover by J. Calderón (bad pass; steal by Z. Pachulia),,47,70
233,2,2:01.0,,K. Durant makes 3-pt jump shot from 28 ft (assist by A. Iguodala),47,73
234,2,2:00.0,LA Lakers full timeout,,47,73
235,2,2:00.0,T. Robinson enters the game for T. Black,,47,73
236,2,1:35.0,Turnover by T. Robinson (lost ball; steal by S. Curry),,47,73
237,2,1:30.0,,Turnover by S. Curry (bad pass; steal by T. Robinson),47,73
238,2,1:24.0,L. Deng makes 2-pt layup from 1 ft (assist by T. Robinson),,49,73
239,2,1:06.0,,K. Durant makes 2-pt layup from 3 ft (assist by A. Iguodala),49,75
240,2,1:06.0,,Shooting foul by T. Robinson (drawn by K. Durant),49,75
241,2,1:06.0,,K. Durant makes free throw 1 of 1,49,76
242,2,0:49.0,Turnover by J. Calderón (bad pass; steal by K. Durant),,49,76
243,2,0:43.0,,S. Curry misses 3-pt jump shot from 26 ft,49,76
244,2,0:43.0,,Offensive rebound by K. Durant,49,76
245,2,0:42.0,,K. Durant makes 2-pt layup from 1 ft,49,78
246,2,0:32.0,J. Clarkson misses 3-pt jump shot from 26 ft,,49,78
247,2,0:31.0,,Defensive rebound by S. Curry,49,78
248,2,0:27.0,,D. Green makes 2-pt dunk at rim (assist by S. Curry),49,80
249,2,0:06.0,T. Robinson misses 2-pt jump shot from 4 ft,,49,80
250,2,0:05.0,Offensive rebound by J. Clarkson,,49,80
251,2,0:03.0,Turnover by Team (shot clock),,49,80
252,2,0:01.0,,S. Curry misses 3-pt jump shot from 59 ft,49,80
253,2,0:00.0,,Offensive rebound by Team,49,80
254,3,11:46.0,Personal foul by Z. Pachulia (drawn by T. Mozgov),,49,80
255,3,11:37.0,L. Deng misses 2-pt jump shot from 13 ft,,49,80
256,3,11:36.0,,Defensive rebound by D. Green,49,80
257,3,11:15.0,,D. Green misses 3-pt jump shot from 26 ft,49,80
258,3,11:15.0,Defensive rebound by L. Deng,,49,80
259,3,10:54.0,N. Young misses 2-pt jump shot from 12 ft,,49,80
260,3,10:53.0,,Defensive rebound by K. Durant,49,80
261,3,10:51.0,,Turnover by K. Durant (step out of bounds),49,80
262,3,10:36.0,J. Calderón misses 2-pt jump shot from 8 ft,,49,80
263,3,10:35.0,Offensive rebound by J. Calderón,,49,80
264,3,10:30.0,T. Mozgov makes 2-pt jump shot from 18 ft (assist by J. Calderón),,51,80
265,3,10:12.0,,Personal foul by J. Calderón (drawn by K. Durant),51,80
266,3,10:08.0,,K. Thompson makes 2-pt jump shot from 17 ft (assist by D. Green),51,82
267,3,9:53.0,T. Mozgov makes 2-pt jump shot from 14 ft (assist by J. Calderón),,53,82
268,3,9:36.0,,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),53,84
269,3,9:20.0,B. Ingram makes 2-pt layup from 2 ft,,55,84
270,3,9:09.0,,K. Thompson misses 3-pt jump shot from 23 ft,55,84
271,3,9:08.0,Defensive rebound by N. Young,,55,84
272,3,9:00.0,N. Young misses 3-pt jump shot from 28 ft,,55,84
273,3,8:59.0,Offensive rebound by J. Calderón,,55,84
274,3,8:53.0,B. Ingram makes 3-pt jump shot from 26 ft (assist by J. Calderón),,58,84
275,3,8:51.0,,Golden State full timeout,58,84
276,3,8:31.0,,Z. Pachulia misses 2-pt layup from 2 ft,58,84
277,3,8:30.0,Defensive rebound by T. Mozgov,,58,84
278,3,8:26.0,B. Ingram misses 2-pt jump shot from 3 ft (block by K. Durant),,58,84
279,3,8:24.0,,Defensive rebound by S. Curry,58,84
280,3,8:15.0,,K. Durant makes 2-pt jump shot from 4 ft (assist by S. Curry),58,86
281,3,7:56.0,N. Young misses 2-pt jump shot from 4 ft,,58,86
282,3,7:55.0,,Defensive rebound by Z. Pachulia,58,86
283,3,7:49.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by S. Curry),58,89
284,3,7:33.0,J. Calderón misses 3-pt jump shot from 27 ft,,58,89
285,3,7:33.0,,Defensive rebound by K. Thompson,58,89
286,3,7:21.0,,Shooting foul by T. Mozgov (drawn by Z. Pachulia),58,89
287,3,7:21.0,,Z. Pachulia makes free throw 1 of 2,58,90
288,3,7:21.0,J. Clarkson enters the game for N. Young,,58,90
289,3,7:21.0,,Z. Pachulia makes free throw 2 of 2,58,91
290,3,7:02.0,J. Clarkson makes 2-pt layup from 1 ft (assist by J. Calderón),,60,91
291,3,6:43.0,,K. Durant makes 2-pt dunk at rim (assist by Z. Pachulia),60,93
292,3,6:31.0,Personal foul by Z. Pachulia (drawn by T. Mozgov),,60,93
293,3,6:24.0,Shooting foul by K. Durant (drawn by T. Mozgov),,60,93
294,3,6:24.0,T. Mozgov makes free throw 1 of 2,,61,93
295,3,6:24.0,L. Nance enters the game for L. Deng,,61,93
296,3,6:24.0,T. Mozgov makes free throw 2 of 2,,62,93
297,3,6:11.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by K. Durant),62,96
298,3,5:54.0,T. Mozgov makes 2-pt jump shot from 8 ft (assist by J. Calderón),,64,96
299,3,5:27.0,,Turnover by K. Thompson (bad pass),64,96
300,3,5:27.0,,A. Varejão enters the game for Z. Pachulia,64,96
301,3,5:27.0,,A. Iguodala enters the game for K. Durant,64,96
302,3,5:13.0,J. Clarkson makes 2-pt jump shot from 18 ft,,66,96
303,3,4:58.0,,S. Curry misses 3-pt jump shot from 25 ft,66,96
304,3,4:56.0,,Offensive rebound by A. Varejão,66,96
305,3,4:53.0,,K. Thompson misses 3-pt jump shot from 30 ft,66,96
306,3,4:52.0,Defensive rebound by L. Nance,,66,96
307,3,4:39.0,J. Calderón misses 3-pt jump shot from 23 ft,,66,96
308,3,4:38.0,,Defensive rebound by D. Green,66,96
309,3,4:23.0,L. Williams enters the game for J. Calderón,,66,96
310,3,4:18.0,,K. Thompson makes 2-pt jump shot from 20 ft (assist by S. Curry),66,98
311,3,4:08.0,J. Clarkson misses 2-pt jump shot from 6 ft (block by A. Varejão),,66,98
312,3,4:05.0,Offensive rebound by T. Mozgov,,66,98
313,3,4:05.0,T. Mozgov makes 2-pt dunk at rim,,68,98
314,3,3:49.0,,S. Curry misses 2-pt layup from 3 ft,68,98
315,3,3:48.0,Defensive rebound by T. Mozgov,,68,98
316,3,3:41.0,B. Ingram makes 3-pt jump shot from 23 ft (assist by L. Williams),,71,98
317,3,3:26.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by A. Iguodala),71,101
318,3,3:09.0,T. Mozgov makes 2-pt jump shot from 18 ft,,73,101
319,3,2:55.0,,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),73,103
320,3,2:43.0,J. Clarkson makes 2-pt jump shot from 10 ft,,75,103
321,3,2:27.0,,K. Thompson misses 2-pt jump shot from 20 ft,75,103
322,3,2:26.0,Defensive rebound by B. Ingram,,75,103
323,3,2:16.0,J. Clarkson misses 2-pt jump shot from 6 ft,,75,103
324,3,2:14.0,Offensive rebound by Team,,75,103
325,3,2:14.0,Personal foul by K. Thompson (drawn by T. Mozgov),,75,103
326,3,2:14.0,LA Lakers full timeout,,75,103
327,3,2:05.0,B. Ingram misses 2-pt jump shot from 8 ft,,75,103
328,3,2:05.0,,Defensive rebound by D. Green,75,103
329,3,1:56.0,,Turnover by A. Varejão (bad pass; steal by J. Clarkson),75,103
330,3,1:51.0,B. Ingram misses 2-pt layup from 2 ft,,75,103
331,3,1:51.0,Offensive rebound by Team,,75,103
332,3,1:51.0,Turnover by B. Ingram (traveling),,75,103
333,3,1:41.0,,Shooting foul by L. Nance (drawn by D. Green),75,103
334,3,1:41.0,,Golden State full timeout,75,103
335,3,1:41.0,,D. Green makes free throw 1 of 2,75,104
336,3,1:41.0,,D. Green misses free throw 2 of 2,75,104
337,3,1:40.0,Defensive rebound by T. Mozgov,,75,104
338,3,1:31.0,Personal foul by A. Varejão,,75,104
339,3,1:31.0,L. Williams misses free throw 1 of 2,,75,104
340,3,1:31.0,Offensive rebound by Team,,75,104
341,3,1:31.0,,K. Durant enters the game for D. Green,75,104
342,3,1:31.0,L. Williams makes free throw 2 of 2,,76,104
343,3,1:19.0,,Turnover by A. Iguodala (bad pass; steal by L. Williams),76,104
344,3,1:13.0,Turnover by L. Williams (bad pass),,76,104
345,3,1:02.0,,Shooting foul by T. Mozgov (drawn by K. Thompson),76,104
346,3,1:02.0,,K. Thompson makes free throw 1 of 2,76,105
347,3,1:02.0,,K. Thompson makes free throw 2 of 2,76,106
348,3,0:43.0,J. Clarkson misses 3-pt jump shot from 24 ft,,76,106
349,3,0:43.0,,Defensive rebound by S. Curry,76,106
350,3,0:34.0,,A. Iguodala misses 3-pt jump shot from 24 ft,76,106
351,3,0:34.0,Defensive rebound by Team,,76,106
352,3,0:16.0,L. Williams makes 2-pt layup from 2 ft,,78,106
353,3,0:02.0,,S. Curry misses 3-pt jump shot from 25 ft,78,106
354,3,0:01.0,Defensive rebound by J. Clarkson,,78,106
355,4,11:45.0,,K. Durant misses 2-pt jump shot from 12 ft,78,106
356,4,11:44.0,Defensive rebound by T. Black,,78,106
357,4,11:35.0,J. Clarkson makes 2-pt layup from 2 ft (assist by M. Huertas),,80,106
358,4,11:16.0,,D. West misses 2-pt jump shot from 17 ft,80,106
359,4,11:15.0,Defensive rebound by M. Huertas,,80,106
360,4,11:08.0,L. Williams makes 2-pt jump shot from 7 ft (assist by J. Clarkson),,82,106
361,4,11:08.0,Shooting foul by A. Iguodala (drawn by L. Williams),,82,106
362,4,11:08.0,L. Williams makes free throw 1 of 1,,83,106
363,4,10:49.0,,A. Iguodala misses 3-pt jump shot from 26 ft,83,106
364,4,10:48.0,Defensive rebound by J. Clarkson,,83,106
365,4,10:40.0,L. Williams makes 3-pt jump shot from 26 ft (assist by J. Clarkson),,86,106
366,4,10:22.0,,K. Durant makes 2-pt jump shot from 19 ft (assist by D. West),86,108
367,4,10:07.0,M. Huertas misses 2-pt jump shot from 11 ft,,86,108
368,4,10:07.0,,Defensive rebound by K. Durant,86,108
369,4,10:02.0,,A. Iguodala makes 2-pt dunk at rim (assist by K. Durant),86,110
370,4,9:38.0,L. Williams misses 3-pt jump shot from 25 ft,,86,110
371,4,9:37.0,,Defensive rebound by S. Livingston,86,110
372,4,9:25.0,,K. Durant makes 2-pt dunk at rim (assist by S. Livingston),86,112
373,4,9:25.0,,Shooting foul by T. Black (drawn by K. Durant),86,112
374,4,9:25.0,LA Lakers full timeout,,86,112
375,4,9:25.0,M. World Peace enters the game for L. Deng,,86,112
376,4,9:25.0,,K. Durant makes free throw 1 of 1,86,113
377,4,9:14.0,T. Black misses 2-pt dunk at rim,,86,113
378,4,9:14.0,,Defensive rebound by A. Iguodala,86,113
379,4,9:08.0,,I. Clark makes 2-pt layup from 1 ft (assist by A. Iguodala),86,115
380,4,8:50.0,L. Williams makes 2-pt jump shot from 7 ft (assist by M. World Peace),,88,115
381,4,8:30.0,,A. Iguodala makes 2-pt jump shot from 19 ft (assist by D. West),88,117
382,4,8:12.0,T. Black makes 2-pt hook shot from 11 ft,,90,117
383,4,7:54.0,,A. Iguodala misses 3-pt jump shot from 25 ft,90,117
384,4,7:53.0,Defensive rebound by T. Black,,90,117
385,4,7:42.0,J. Clarkson makes 2-pt jump shot from 10 ft,,92,117
386,4,7:25.0,,I. Clark makes 3-pt jump shot from 27 ft (assist by K. Durant),92,120
