,QUARTER,TIME_REMAINING,ORLANDO_ACTION,DETROIT_ACTION,ORLANDO_SCORE,DETROIT_SCORE
106,2,11:43.0,M. Hezonja misses 3-pt jump shot from 27 ft,,22,24
107,2,11:43.0,,Defensive rebound by M. Morris,22,24
108,2,11:36.0,,Personal foul by J. Green (drawn by M. Morris),22,24
109,2,11:22.0,,M. Morris makes 2-pt jump shot from 9 ft,22,26
110,2,10:59.0,D. Augustin misses 2-pt jump shot from 3 ft,,22,26
111,2,10:58.0,,Defensive rebound by J. Leuer,22,26
112,2,10:55.0,,B. Udrih misses 2-pt layup from 3 ft (block by S. Ibaka),22,26
113,2,10:54.0,,Offensive rebound by Team,22,26
114,2,10:43.0,,B. Udrih misses 2-pt jump shot from 11 ft,22,26
115,2,10:42.0,,Offensive rebound by J. Leuer,22,26
116,2,10:32.0,,A. Baynes makes 2-pt layup from 1 ft (assist by S. Johnson),22,28
117,2,10:11.0,S. Ibaka makes 2-pt jump shot from 19 ft (assist by D. Augustin),,24,28
118,2,9:45.0,,J. Leuer makes 2-pt hook shot from 6 ft (assist by M. Morris),24,30
119,2,9:20.0,M. Hezonja misses 2-pt jump shot from 21 ft,,24,30
120,2,9:20.0,,Defensive rebound by B. Udrih,24,30
121,2,9:11.0,,B. Udrih misses 2-pt layup from 1 ft,24,30
122,2,9:09.0,,Offensive rebound by A. Baynes,24,30
123,2,9:05.0,,A. Baynes makes 2-pt dunk at rim,24,32
124,2,8:54.0,S. Ibaka misses 2-pt jump shot from 16 ft,,24,32
125,2,8:54.0,,Defensive rebound by J. Leuer,24,32
126,2,8:39.0,,M. Morris makes 2-pt dunk at rim (assist by B. Udrih),24,34
127,2,8:39.0,Orlando full timeout,,24,34
128,2,8:39.0,,I. Smith enters the game for A. Baynes,24,34
129,2,8:39.0,,A. Drummond enters the game for B. Udrih,24,34
130,2,8:39.0,A. Gordon enters the game for J. Green,,24,34
131,2,8:13.0,D. Augustin misses 2-pt jump shot from 20 ft,,24,34
132,2,8:12.0,,Defensive rebound by A. Drummond,24,34
133,2,8:07.0,,M. Morris makes 2-pt layup from 1 ft (assist by I. Smith),24,36
134,2,8:07.0,,Shooting foul by B. Biyombo (drawn by M. Morris),24,36
135,2,8:07.0,,M. Morris makes free throw 1 of 1,24,37
136,2,7:54.0,S. Ibaka misses 2-pt jump shot from 17 ft,,24,37
137,2,7:54.0,,Defensive rebound by M. Morris,24,37
138,2,7:44.0,,I. Smith makes 2-pt jump shot from 13 ft,24,39
139,2,7:30.0,Turnover by M. Hezonja (bad pass; steal by I. Smith),,24,39
140,2,7:25.0,,I. Smith makes 2-pt layup from 1 ft,24,41
141,2,7:02.0,A. Gordon misses 2-pt layup from 2 ft (block by J. Leuer),,24,41
142,2,7:01.0,,Defensive rebound by A. Drummond,24,41
143,2,6:54.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by I. Smith),24,44
144,2,6:54.0,Orlando full timeout,,24,44
145,2,6:54.0,J. Green enters the game for A. Gordon,,24,44
146,2,6:54.0,E. Payton enters the game for S. Ibaka,,24,44
147,2,6:54.0,E. Fournier enters the game for B. Biyombo,,24,44
148,2,6:54.0,N. Vučević enters the game for D. Augustin,,24,44
149,2,6:32.0,M. Hezonja misses 2-pt jump shot from 16 ft,,24,44
150,2,6:32.0,,Defensive rebound by A. Drummond,24,44
151,2,6:10.0,,M. Morris misses 2-pt jump shot from 20 ft,24,44
152,2,6:09.0,,Offensive rebound by A. Drummond,24,44
153,2,6:08.0,,A. Drummond misses 2-pt layup from 2 ft,24,44
154,2,6:06.0,Defensive rebound by E. Payton,,24,44
155,2,5:59.0,M. Hezonja misses 2-pt layup from 1 ft,,24,44
156,2,5:57.0,,Defensive rebound by I. Smith,24,44
157,2,5:52.0,,A. Drummond misses 2-pt layup from 1 ft,24,44
158,2,5:52.0,Defensive rebound by N. Vučević,,24,44
159,2,5:44.0,M. Hezonja misses 3-pt jump shot from 25 ft,,24,44
160,2,5:44.0,Offensive rebound by N. Vučević,,24,44
161,2,5:38.0,N. Vučević makes 2-pt layup from 1 ft,,26,44
162,2,5:15.0,,A. Drummond misses 2-pt hook shot from 9 ft,26,44
163,2,5:13.0,Defensive rebound by J. Green,,26,44
164,2,5:05.0,J. Green misses 3-pt jump shot from 26 ft,,26,44
165,2,5:04.0,,Defensive rebound by A. Drummond,26,44
166,2,4:51.0,,Turnover by J. Leuer (lost ball; steal by E. Fournier),26,44
167,2,4:44.0,E. Fournier misses 2-pt jump shot from 4 ft (block by S. Johnson),,26,44
168,2,4:43.0,,Defensive rebound by M. Morris,26,44
169,2,4:34.0,,I. Smith misses 2-pt jump shot from 7 ft,26,44
170,2,4:34.0,Defensive rebound by N. Vučević,,26,44
171,2,4:26.0,E. Payton misses 2-pt layup from 2 ft,,26,44
172,2,4:26.0,,Defensive rebound by A. Drummond,26,44
173,2,4:22.0,,Turnover by I. Smith (lost ball; steal by M. Hezonja),26,44
174,2,4:01.0,E. Payton misses 2-pt jump shot from 20 ft,,26,44
175,2,3:59.0,,Defensive rebound by A. Drummond,26,44
176,2,3:59.0,,Detroit full timeout,26,44
177,2,3:59.0,,K. Caldwell-Pope enters the game for M. Morris,26,44
178,2,3:59.0,,T. Harris enters the game for J. Leuer,26,44
179,2,3:59.0,A. Gordon enters the game for N. Vučević,,26,44
180,2,3:59.0,B. Biyombo enters the game for J. Green,,26,44
181,2,3:54.0,,Personal foul by A. Gordon (drawn by T. Harris),26,44
182,2,3:54.0,N. Vučević enters the game for M. Hezonja,,26,44
183,2,3:39.0,,T. Harris makes 2-pt hook shot from 7 ft,26,46
184,2,3:29.0,E. Fournier makes 2-pt layup from 1 ft (assist by N. Vučević),,28,46
185,2,3:14.0,,T. Harris misses 2-pt jump shot from 5 ft,28,46
186,2,3:14.0,,Offensive rebound by A. Drummond,28,46
187,2,3:10.0,,A. Drummond misses 2-pt layup from 1 ft,28,46
188,2,3:08.0,Defensive rebound by E. Payton,,28,46
189,2,3:04.0,E. Payton makes 2-pt layup from 1 ft (assist by E. Fournier),,30,46
190,2,2:45.0,,I. Smith makes 2-pt layup from 1 ft (assist by T. Harris),30,48
191,2,2:26.0,N. Vučević misses 2-pt jump shot from 17 ft,,30,48
192,2,2:25.0,,Defensive rebound by A. Drummond,30,48
193,2,2:12.0,,A. Drummond misses 2-pt layup from 2 ft,30,48
194,2,2:12.0,,Offensive rebound by A. Drummond,30,48
195,2,2:11.0,,A. Drummond misses 2-pt layup at rim,30,48
196,2,2:11.0,,Offensive rebound by Team,30,48
197,2,2:00.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,30,48
198,2,1:59.0,,Offensive rebound by Team,30,48
199,2,1:48.0,,T. Harris misses 3-pt jump shot from 23 ft,30,48
200,2,1:48.0,Defensive rebound by A. Gordon,,30,48
201,2,1:37.0,Turnover by B. Biyombo (lost ball; steal by A. Drummond),,30,48
202,2,1:29.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,30,48
203,2,1:29.0,Defensive rebound by E. Fournier,,30,48
204,2,1:26.0,Shooting foul by S. Johnson (drawn by N. Vučević),,30,48
205,2,1:26.0,N. Vučević misses free throw 1 of 2,,30,48
206,2,1:26.0,Offensive rebound by Team,,30,48
207,2,1:26.0,N. Vučević makes free throw 2 of 2,,31,48
208,2,1:12.0,,I. Smith makes 2-pt jump shot from 17 ft,31,50
209,2,1:00.0,Def 3 sec tech foul by S. Johnson,,31,50
210,2,1:00.0,E. Fournier misses technical free throw,,31,50
211,2,1:00.0,Offensive rebound by Team,,31,50
212,2,1:00.0,J. Green enters the game for A. Gordon,,31,50
213,2,0:51.0,B. Biyombo misses 2-pt hook shot from 4 ft,,31,50
214,2,0:50.0,Offensive rebound by E. Payton,,31,50
215,2,0:50.0,E. Payton misses 2-pt layup from 2 ft,,31,50
216,2,0:48.0,,Defensive rebound by A. Drummond,31,50
217,2,0:38.0,,T. Harris makes 2-pt jump shot from 6 ft (assist by I. Smith),31,52
218,2,0:26.0,Turnover by E. Payton (lost ball; steal by T. Harris),,31,52
219,2,0:22.0,,K. Caldwell-Pope makes 2-pt layup at rim (assist by I. Smith),31,54
220,2,0:01.0,E. Fournier misses 3-pt jump shot from 28 ft,,31,54
221,2,0:00.0,Offensive rebound by Team,,31,54
222,3,11:44.0,Turnover by S. Ibaka (3 sec),,31,54
223,3,11:32.0,,T. Harris makes 2-pt jump shot from 18 ft (assist by I. Smith),31,56
224,3,11:17.0,N. Vučević misses 2-pt jump shot from 13 ft,,31,56
225,3,11:17.0,,Defensive rebound by M. Morris,31,56
226,3,11:06.0,,A. Drummond makes 2-pt layup from 1 ft (assist by M. Morris),31,58
227,3,10:54.0,Personal foul by T. Harris (drawn by N. Vučević),,31,58
228,3,10:41.0,E. Payton misses 3-pt jump shot from 26 ft,,31,58
229,3,10:41.0,Offensive rebound by S. Ibaka,,31,58
230,3,10:34.0,N. Vučević misses 2-pt jump shot from 5 ft,,31,58
231,3,10:34.0,,Defensive rebound by A. Drummond,31,58
232,3,10:27.0,,Turnover by T. Harris (lost ball; steal by A. Gordon),31,58
233,3,10:22.0,E. Payton makes 2-pt layup at rim,,33,58
234,3,10:22.0,Technical foul by Team,,33,58
235,3,10:22.0,,K. Caldwell-Pope makes technical free throw,33,59
236,3,10:11.0,,Turnover by T. Harris (bad pass; steal by E. Fournier),33,59
237,3,10:05.0,Turnover by N. Vučević (bad pass; steal by T. Harris),,33,59
238,3,9:47.0,,I. Smith makes 2-pt jump shot from 8 ft,33,61
239,3,9:29.0,S. Ibaka makes 2-pt jump shot from 15 ft,,35,61
240,3,9:16.0,,Turnover by A. Drummond (3 sec),35,61
241,3,9:02.0,S. Ibaka misses 2-pt hook shot from 8 ft,,35,61
242,3,9:01.0,Offensive rebound by N. Vučević,,35,61
243,3,8:57.0,A. Gordon makes 3-pt jump shot from 26 ft (assist by N. Vučević),,38,61
244,3,8:33.0,,M. Morris makes 2-pt jump shot from 17 ft,38,63
245,3,8:26.0,E. Fournier makes 2-pt jump shot from 9 ft (assist by E. Payton),,40,63
246,3,8:11.0,,I. Smith makes 2-pt layup from 1 ft,40,65
247,3,8:05.0,Turnover by E. Payton (lost ball; steal by A. Drummond),,40,65
248,3,8:04.0,,Personal foul by E. Fournier (drawn by K. Caldwell-Pope),40,65
249,3,7:47.0,,Turnover by M. Morris (bad pass; steal by N. Vučević),40,65
250,3,7:43.0,E. Fournier makes 2-pt layup from 1 ft,,42,65
251,3,7:43.0,,Violation by T. Harris (def goaltending),42,65
252,3,7:24.0,,T. Harris makes 2-pt hook shot from 6 ft,42,67
253,3,7:07.0,S. Ibaka misses 2-pt jump shot from 18 ft,,42,67
254,3,7:06.0,,Defensive rebound by A. Drummond,42,67
255,3,6:50.0,,A. Drummond makes 2-pt dunk at rim (assist by K. Caldwell-Pope),42,69
256,3,6:41.0,A. Gordon makes 2-pt layup from 1 ft (assist by E. Payton),,44,69
257,3,6:24.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by I. Smith),44,72
258,3,6:23.0,Orlando full timeout,,44,72
259,3,6:10.0,N. Vučević misses 2-pt hook shot from 7 ft,,44,72
260,3,6:08.0,Offensive rebound by S. Ibaka,,44,72
261,3,5:51.0,E. Fournier misses 3-pt jump shot from 28 ft,,44,72
262,3,5:48.0,Offensive rebound by A. Gordon,,44,72
263,3,5:40.0,E. Payton misses 2-pt jump shot from 15 ft,,44,72
264,3,5:40.0,,Defensive rebound by I. Smith,44,72
265,3,5:33.0,,M. Morris misses 3-pt jump shot from 27 ft,44,72
266,3,5:32.0,Defensive rebound by N. Vučević,,44,72
267,3,5:15.0,N. Vučević misses 2-pt jump shot from 18 ft,,44,72
268,3,5:15.0,,Defensive rebound by A. Drummond,44,72
269,3,5:02.0,,Personal foul by E. Fournier (drawn by K. Caldwell-Pope),44,72
270,3,5:02.0,,J. Leuer enters the game for M. Morris,44,72
271,3,4:50.0,,I. Smith makes 2-pt jump shot from 15 ft,44,74
272,3,4:36.0,E. Fournier misses 3-pt jump shot from 26 ft,,44,74
273,3,4:36.0,,Defensive rebound by J. Leuer,44,74
274,3,4:23.0,,Turnover by I. Smith (lost ball; steal by A. Gordon),44,74
275,3,4:18.0,Turnover by A. Gordon (lost ball; steal by K. Caldwell-Pope),,44,74
276,3,4:13.0,,Turnover by K. Caldwell-Pope (bad pass; steal by E. Payton),44,74
277,3,4:09.0,Shooting foul by K. Caldwell-Pope (drawn by E. Payton),,44,74
278,3,4:09.0,E. Payton makes free throw 1 of 2,,45,74
279,3,4:09.0,J. Green enters the game for N. Vučević,,45,74
280,3,4:09.0,B. Biyombo enters the game for S. Ibaka,,45,74
281,3,4:09.0,E. Payton makes free throw 2 of 2,,46,74
282,3,3:49.0,,T. Harris misses 2-pt jump shot from 6 ft,46,74
283,3,3:49.0,Defensive rebound by B. Biyombo,,46,74
284,3,3:40.0,Turnover by E. Fournier (lost ball; steal by K. Caldwell-Pope),,46,74
285,3,3:36.0,,I. Smith misses 2-pt layup from 3 ft (block by B. Biyombo),46,74
286,3,3:36.0,,Offensive rebound by Team,46,74
287,3,3:36.0,D. Augustin enters the game for E. Fournier,,46,74
288,3,3:36.0,M. Hezonja enters the game for A. Gordon,,46,74
289,3,3:22.0,,Shooting foul by J. Green (drawn by A. Drummond),46,74
290,3,3:22.0,,A. Drummond makes free throw 1 of 2,46,75
291,3,3:22.0,,B. Udrih enters the game for I. Smith,46,75
292,3,3:22.0,,S. Johnson enters the game for K. Caldwell-Pope,46,75
293,3,3:22.0,,A. Drummond makes free throw 2 of 2,46,76
294,3,3:02.0,J. Green makes 2-pt layup at rim (assist by E. Payton),,48,76
295,3,2:49.0,,J. Leuer makes 3-pt jump shot from 26 ft (assist by B. Udrih),48,79
296,3,2:29.0,J. Green makes 3-pt jump shot from 24 ft (assist by E. Payton),,51,79
297,3,2:07.0,,T. Harris misses 2-pt jump shot from 9 ft,51,79
298,3,2:06.0,Defensive rebound by J. Green,,51,79
299,3,1:57.0,J. Green misses 2-pt jump shot from 8 ft,,51,79
300,3,1:56.0,,Defensive rebound by A. Drummond,51,79
301,3,1:49.0,,Turnover by S. Johnson (lost ball; steal by M. Hezonja),51,79
302,3,1:48.0,Personal foul by A. Drummond (drawn by E. Payton),,51,79
303,3,1:48.0,,Detroit full timeout,51,79
304,3,1:48.0,,A. Baynes enters the game for A. Drummond,51,79
305,3,1:31.0,Turnover by E. Payton (lost ball; steal by A. Baynes),,51,79
306,3,1:13.0,,T. Harris makes 2-pt dunk at rim (assist by A. Baynes),51,81
307,3,0:59.0,M. Hezonja misses 3-pt jump shot from 24 ft,,51,81
308,3,0:59.0,,Defensive rebound by J. Leuer,51,81
309,3,0:47.0,,A. Baynes misses 2-pt jump shot from 4 ft (block by J. Green),51,81
310,3,0:47.0,,Offensive rebound by Team,51,81
311,3,0:35.0,,T. Harris misses 2-pt jump shot from 15 ft,51,81
312,3,0:35.0,,Offensive rebound by J. Leuer,51,81
313,3,0:35.0,,Personal foul by D. Augustin (drawn by J. Leuer),51,81
314,3,0:30.0,,B. Udrih makes 2-pt jump shot from 14 ft,51,83
315,3,0:11.0,J. Green misses 3-pt jump shot from 26 ft,,51,83
316,3,0:07.0,,Defensive rebound by A. Baynes,51,83
317,3,0:02.0,,B. Udrih makes 3-pt jump shot from 27 ft,51,86
318,3,0:01.0,M. Hezonja misses 3-pt jump shot from 52 ft,,51,86
319,3,0:00.0,Offensive rebound by Team,,51,86
320,4,11:47.0,,S. Johnson misses 2-pt jump shot from 6 ft,51,86
321,4,11:47.0,Defensive rebound by M. Hezonja,,51,86
322,4,11:40.0,C. Wilcox makes 3-pt jump shot from 24 ft (assist by M. Hezonja),,54,86
323,4,11:13.0,,B. Udrih makes 2-pt jump shot from 15 ft,54,88
324,4,10:59.0,D. Augustin makes 3-pt jump shot from 27 ft (assist by C. Wilcox),,57,88
325,4,10:40.0,,A. Baynes makes 2-pt hook shot from 6 ft (assist by J. Leuer),57,90
326,4,10:25.0,B. Biyombo makes 2-pt hook shot from 9 ft (assist by D. Augustin),,59,90
327,4,10:11.0,,M. Morris misses 2-pt jump shot from 16 ft,59,90
328,4,10:10.0,,Offensive rebound by M. Morris,59,90
329,4,10:06.0,,M. Morris makes 2-pt layup from 1 ft,59,92
330,4,9:47.0,A. Gordon makes 2-pt jump shot from 17 ft,,61,92
331,4,9:33.0,,Shooting foul by A. Gordon (drawn by A. Baynes),61,92
332,4,9:33.0,,A. Baynes makes free throw 1 of 2,61,93
333,4,9:33.0,,A. Baynes misses free throw 2 of 2,61,93
334,4,9:32.0,Defensive rebound by A. Gordon,,61,93
335,4,9:09.0,D. Augustin misses 2-pt jump shot from 20 ft,,61,93
336,4,9:07.0,,Defensive rebound by M. Morris,61,93
337,4,8:56.0,,M. Morris misses 2-pt jump shot from 8 ft,61,93
338,4,8:56.0,Defensive rebound by B. Biyombo,,61,93
339,4,8:51.0,Personal foul by B. Udrih (drawn by B. Biyombo),,61,93
340,4,8:51.0,Official timeout,,61,93
341,4,8:33.0,A. Gordon makes 2-pt hook shot from 8 ft,,63,93
342,4,8:17.0,,Offensive foul by S. Johnson (drawn by C. Wilcox),63,93
343,4,8:17.0,,Turnover by S. Johnson (offensive foul),63,93
344,4,8:01.0,Shooting foul by J. Leuer (drawn by A. Gordon),,63,93
345,4,8:01.0,A. Gordon makes free throw 1 of 2,,64,93
346,4,8:01.0,S. Zimmerman enters the game for B. Biyombo,,64,93
347,4,8:01.0,C. Watson enters the game for D. Augustin,,64,93
348,4,8:01.0,A. Gordon makes free throw 2 of 2,,65,93
349,4,7:44.0,,B. Udrih misses 2-pt jump shot from 12 ft,65,93
350,4,7:44.0,Defensive rebound by S. Zimmerman,,65,93
351,4,7:22.0,A. Gordon misses 3-pt jump shot from 26 ft,,65,93
352,4,7:21.0,Offensive rebound by C. Watson,,65,93
353,4,7:18.0,C. Watson misses 2-pt jump shot from 13 ft,,65,93
354,4,7:18.0,Offensive rebound by A. Gordon,,65,93
355,4,7:18.0,A. Gordon makes 2-pt dunk at rim,,67,93
356,4,7:18.0,,Detroit full timeout,67,93
357,4,7:02.0,,A. Baynes makes 2-pt hook shot from 8 ft (assist by J. Leuer),67,95
358,4,6:37.0,M. Hezonja makes 2-pt layup from 1 ft,,69,95
359,4,6:20.0,,J. Leuer misses 2-pt hook shot from 6 ft,69,95
360,4,6:20.0,,Offensive rebound by Team,69,95
361,4,6:20.0,Loose ball foul by C. Wilcox (drawn by A. Baynes),,69,95
362,4,6:09.0,,Personal foul by C. Watson (drawn by B. Udrih),69,95
363,4,5:54.0,,B. Udrih makes 2-pt layup from 1 ft,69,97
364,4,5:30.0,M. Hezonja misses 3-pt jump shot from 27 ft,,69,97
365,4,5:30.0,,Defensive rebound by M. Morris,69,97
366,4,5:18.0,,J. Leuer misses 2-pt jump shot from 13 ft,69,97
367,4,5:17.0,Defensive rebound by C. Wilcox,,69,97
368,4,5:10.0,A. Gordon misses 2-pt jump shot from 4 ft,,69,97
369,4,5:09.0,Offensive rebound by A. Gordon,,69,97
370,4,5:08.0,A. Gordon misses 2-pt layup from 3 ft,,69,97
371,4,5:04.0,,Defensive rebound by J. Leuer,69,97
372,4,5:03.0,,Turnover by M. Morris (lost ball),69,97
373,4,4:57.0,Orlando full timeout,,69,97
374,4,4:57.0,,M. Gbinije enters the game for M. Morris,69,97
375,4,4:57.0,J. Green enters the game for A. Gordon,,69,97
376,4,4:49.0,C. Wilcox misses 3-pt jump shot from 24 ft,,69,97
377,4,4:47.0,,Defensive rebound by A. Baynes,69,97
378,4,4:27.0,,A. Baynes misses 2-pt jump shot from 12 ft,69,97
379,4,4:27.0,Defensive rebound by M. Hezonja,,69,97
380,4,4:13.0,S. Zimmerman misses 2-pt jump shot from 12 ft,,69,97
381,4,4:13.0,,Defensive rebound by Team,69,97
382,4,3:53.0,,J. Leuer makes 2-pt layup from 1 ft (assist by B. Udrih),69,99
383,4,3:29.0,J. Green makes 2-pt layup from 1 ft (assist by S. Zimmerman),,71,99
