,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,GOLDEN STATE_ACTION,LA CLIPPERS_SCORE,GOLDEN STATE_SCORE
28,1,8:49.0,Defensive rebound by D. Jordan,,6,8
29,1,8:33.0,B. Griffin misses 2-pt jump shot from 6 ft (block by Z. Pachulia),,6,8
30,1,8:32.0,,Defensive rebound by K. Durant,6,8
31,1,8:26.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by K. Durant),6,11
32,1,8:09.0,B. Griffin misses 3-pt jump shot from 25 ft,,6,11
33,1,8:09.0,,Defensive rebound by D. Green,6,11
34,1,7:59.0,,S. Curry misses 3-pt jump shot from 26 ft,6,11
35,1,7:59.0,,Offensive rebound by K. Durant,6,11
36,1,7:54.0,,Turnover by D. Green (lost ball),6,11
37,1,7:33.0,L. Mbah a Moute misses 2-pt jump shot from 4 ft (block by Z. Pachulia),,6,11
38,1,7:31.0,Offensive rebound by D. Jordan,,6,11
39,1,7:31.0,Shooting foul by Z. Pachulia (drawn by D. Jordan),,6,11
40,1,7:31.0,D. Jordan makes free throw 1 of 2,,7,11
41,1,7:31.0,D. Jordan misses free throw 2 of 2,,7,11
42,1,7:29.0,,Defensive rebound by D. Green,7,11
43,1,7:24.0,,Turnover by D. Green (traveling),7,11
44,1,7:17.0,A. Rivers misses 3-pt jump shot from 24 ft,,7,11
45,1,7:17.0,,Defensive rebound by D. Green,7,11
46,1,7:06.0,,K. Thompson misses 2-pt jump shot from 20 ft,7,11
47,1,7:05.0,Defensive rebound by J. Redick,,7,11
48,1,6:45.0,Turnover by D. Jordan (lost ball; steal by D. Green),,7,11
49,1,6:40.0,,Offensive foul by D. Green (drawn by B. Griffin),7,11
50,1,6:40.0,,Turnover by D. Green (offensive foul),7,11
51,1,6:40.0,LA Clippers full timeout,,7,11
52,1,6:40.0,,J. McGee enters the game for Z. Pachulia,7,11
53,1,6:40.0,,A. Iguodala enters the game for D. Green,7,11
54,1,6:32.0,B. Griffin misses 2-pt jump shot from 9 ft,,7,11
55,1,6:32.0,,Defensive rebound by S. Curry,7,11
56,1,6:19.0,,J. McGee misses 2-pt layup from 1 ft,7,11
57,1,6:19.0,Defensive rebound by B. Griffin,,7,11
58,1,6:12.0,L. Mbah a Moute misses 2-pt jump shot from 18 ft,,7,11
59,1,6:12.0,Offensive rebound by D. Jordan,,7,11
60,1,6:10.0,D. Jordan makes 2-pt dunk at rim,,9,11
61,1,5:57.0,,S. Curry makes 2-pt jump shot from 22 ft,9,13
62,1,5:46.0,J. Redick makes 2-pt jump shot from 5 ft (assist by B. Griffin),,11,13
63,1,5:35.0,,Shooting foul by L. Mbah a Moute (drawn by S. Curry),11,13
64,1,5:35.0,,S. Curry makes free throw 1 of 2,11,14
65,1,5:35.0,J. Crawford enters the game for L. Mbah a Moute,,11,14
66,1,5:35.0,,S. Curry makes free throw 2 of 2,11,15
67,1,5:12.0,B. Griffin makes 3-pt jump shot from 23 ft (assist by D. Jordan),,14,15
68,1,4:59.0,,S. Curry misses 2-pt layup from 2 ft,14,15
69,1,4:57.0,,Offensive rebound by J. McGee,14,15
70,1,4:57.0,,J. McGee makes 2-pt layup from 1 ft,14,17
71,1,4:46.0,A. Rivers misses 2-pt jump shot from 3 ft,,14,17
72,1,4:45.0,Offensive rebound by D. Jordan,,14,17
73,1,4:45.0,D. Jordan misses 2-pt layup from 2 ft,,14,17
74,1,4:44.0,,Defensive rebound by K. Durant,14,17
75,1,4:42.0,R. Felton enters the game for A. Rivers,,14,17
76,1,4:39.0,,K. Thompson misses 2-pt jump shot from 19 ft,14,17
77,1,4:39.0,Defensive rebound by B. Griffin,,14,17
78,1,4:23.0,J. Crawford makes 2-pt hook shot from 8 ft,,16,17
79,1,4:12.0,,Golden State full timeout,16,17
80,1,4:12.0,,P. McCaw enters the game for K. Thompson,16,17
81,1,4:05.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by A. Iguodala),16,20
82,1,3:43.0,J. Redick makes 3-pt jump shot from 24 ft (assist by B. Griffin),,19,20
83,1,3:29.0,,Turnover by A. Iguodala (bad pass),19,20
84,1,3:20.0,J. Crawford misses 3-pt jump shot from 24 ft,,19,20
85,1,3:20.0,,Defensive rebound by Team,19,20
86,1,3:10.0,,Shooting foul by R. Felton (drawn by S. Curry),19,20
87,1,3:10.0,,S. Curry makes free throw 1 of 2,19,21
88,1,3:10.0,,S. Curry makes free throw 2 of 2,19,22
89,1,3:00.0,J. Crawford misses 2-pt jump shot from 18 ft,,19,22
90,1,2:59.0,,Defensive rebound by K. Durant,19,22
91,1,2:52.0,,K. Durant misses 2-pt jump shot from 15 ft,19,22
92,1,2:51.0,Defensive rebound by R. Felton,,19,22
93,1,2:37.0,Turnover by J. Redick (bad pass; steal by S. Curry),,19,22
94,1,2:31.0,,S. Curry makes 2-pt jump shot from 20 ft,19,24
95,1,2:06.0,R. Felton makes 2-pt jump shot from 14 ft (assist by B. Griffin),,21,24
96,1,1:52.0,,Turnover by S. Curry (bad pass; steal by J. Redick),21,24
97,1,1:45.0,J. Redick misses 3-pt jump shot from 26 ft,,21,24
98,1,1:45.0,,Defensive rebound by S. Curry,21,24
99,1,1:38.0,,S. Curry makes 3-pt jump shot from 27 ft,21,27
100,1,1:33.0,Personal foul by K. Durant (drawn by B. Griffin),,21,27
101,1,1:33.0,,D. Green enters the game for K. Durant,21,27
102,1,1:33.0,M. Speights enters the game for D. Jordan,,21,27
103,1,1:33.0,A. Rivers enters the game for J. Redick,,21,27
104,1,1:33.0,,D. West enters the game for J. McGee,21,27
105,1,1:25.0,Turnover by A. Rivers (lost ball; steal by S. Curry),,21,27
106,1,1:18.0,,P. McCaw makes 2-pt layup from 1 ft (assist by D. West),21,29
107,1,1:00.0,J. Crawford misses 2-pt jump shot from 19 ft,,21,29
108,1,1:00.0,,Defensive rebound by D. Green,21,29
109,1,0:54.0,,A. Iguodala makes 2-pt layup from 2 ft (assist by D. Green),21,31
110,1,0:34.0,Turnover by R. Felton (bad pass; steal by S. Curry),,21,31
111,1,0:27.0,,Turnover by D. Green (lost ball; steal by B. Griffin),21,31
112,1,0:24.0,M. Speights makes 3-pt jump shot from 26 ft (assist by R. Felton),,24,31
113,1,0:06.0,,A. Iguodala misses 3-pt jump shot from 25 ft,24,31
114,1,0:05.0,Defensive rebound by M. Speights,,24,31
115,1,0:01.0,A. Rivers misses 3-pt jump shot from 26 ft (block by D. West),,24,31
116,1,0:00.0,,Defensive rebound by P. McCaw,24,31
117,2,11:50.0,Personal foul by D. Green (drawn by M. Speights),,24,31
118,2,11:43.0,Turnover by A. Rivers (lost ball; steal by D. West),,24,31
119,2,11:32.0,,D. Green misses 2-pt layup from 2 ft,24,31
120,2,11:31.0,Defensive rebound by M. Speights,,24,31
121,2,11:20.0,J. Crawford makes 2-pt jump shot from 20 ft,,26,31
122,2,11:08.0,,Turnover by D. West (lost ball; steal by R. Felton),26,31
123,2,11:02.0,M. Speights makes 2-pt dunk at rim (assist by R. Felton),,28,31
124,2,10:39.0,,K. Thompson misses 3-pt jump shot from 25 ft,28,31
125,2,10:39.0,Defensive rebound by B. Bass,,28,31
126,2,10:28.0,Shooting foul by D. West (drawn by J. Crawford),,28,31
127,2,10:28.0,J. Crawford makes free throw 1 of 2,,29,31
128,2,10:28.0,J. Crawford misses free throw 2 of 2,,29,31
129,2,10:26.0,,Defensive rebound by D. West,29,31
130,2,10:07.0,,S. Livingston misses 2-pt jump shot from 12 ft,29,31
131,2,10:06.0,Defensive rebound by M. Speights,,29,31
132,2,9:54.0,M. Speights makes 2-pt jump shot from 7 ft,,31,31
133,2,9:54.0,Shooting foul by A. Iguodala (drawn by M. Speights),,31,31
134,2,9:54.0,,J. McAdoo enters the game for D. Green,31,31
135,2,9:54.0,M. Speights makes free throw 1 of 1,,32,31
136,2,9:36.0,,D. West misses 2-pt jump shot from 18 ft,32,31
137,2,9:35.0,Defensive rebound by A. Rivers,,32,31
138,2,9:24.0,M. Speights misses 3-pt jump shot from 25 ft,,32,31
139,2,9:24.0,Offensive rebound by J. Crawford,,32,31
140,2,9:21.0,J. Crawford makes 2-pt jump shot from 18 ft,,34,31
141,2,9:21.0,,Golden State full timeout,34,31
142,2,9:01.0,,J. McAdoo misses 2-pt hook shot from 9 ft,34,31
143,2,9:00.0,Defensive rebound by M. Speights,,34,31
144,2,8:45.0,B. Bass misses 2-pt jump shot from 5 ft,,34,31
145,2,8:43.0,,Defensive rebound by D. West,34,31
146,2,8:37.0,,Personal foul by B. Bass (drawn by D. West),34,31
147,2,8:37.0,,K. Durant enters the game for D. West,34,31
148,2,8:28.0,,A. Iguodala misses 2-pt jump shot from 19 ft,34,31
149,2,8:28.0,Defensive rebound by B. Bass,,34,31
150,2,8:16.0,Shooting foul by J. McAdoo (drawn by B. Bass),,34,31
151,2,8:16.0,B. Bass makes free throw 1 of 2,,35,31
152,2,8:16.0,B. Bass makes free throw 2 of 2,,36,31
153,2,8:06.0,,Turnover by A. Iguodala (bad pass),36,31
154,2,7:50.0,A. Rivers misses 3-pt jump shot from 26 ft,,36,31
155,2,7:49.0,,Defensive rebound by A. Iguodala,36,31
156,2,7:48.0,,Personal foul by B. Bass (drawn by J. McAdoo),36,31
157,2,7:38.0,,J. McAdoo makes 2-pt dunk at rim (assist by K. Durant),36,33
158,2,7:16.0,J. Crawford misses 2-pt jump shot from 7 ft,,36,33
159,2,7:15.0,,Defensive rebound by J. McAdoo,36,33
160,2,7:01.0,,J. McAdoo makes 2-pt dunk at rim (assist by S. Livingston),36,35
161,2,7:01.0,LA Clippers full timeout,,36,35
162,2,7:01.0,B. Griffin enters the game for B. Bass,,36,35
163,2,7:01.0,,P. McCaw enters the game for A. Iguodala,36,35
164,2,6:48.0,B. Griffin makes 2-pt hook shot from 2 ft (assist by R. Felton),,38,35
165,2,6:29.0,,K. Durant misses 2-pt jump shot from 18 ft,38,35
166,2,6:28.0,Defensive rebound by B. Griffin,,38,35
167,2,6:22.0,J. Crawford makes 3-pt jump shot from 26 ft (assist by R. Felton),,41,35
168,2,6:04.0,,Turnover by K. Thompson (bad pass; steal by R. Felton),41,35
169,2,5:58.0,Shooting foul by J. McAdoo (drawn by B. Griffin),,41,35
170,2,5:58.0,B. Griffin makes free throw 1 of 2,,42,35
171,2,5:58.0,B. Griffin misses free throw 2 of 2,,42,35
172,2,5:58.0,,S. Curry enters the game for K. Thompson,42,35
173,2,5:57.0,,Defensive rebound by K. Durant,42,35
174,2,5:50.0,,K. Durant misses 2-pt layup from 1 ft,42,35
175,2,5:50.0,Defensive rebound by M. Speights,,42,35
176,2,5:47.0,Turnover by M. Speights (bad pass; steal by J. McAdoo),,42,35
177,2,5:44.0,,K. Durant makes 2-pt dunk at rim,42,37
178,2,5:30.0,R. Felton misses 3-pt jump shot from 26 ft,,42,37
179,2,5:29.0,,Defensive rebound by K. Durant,42,37
180,2,5:19.0,,P. McCaw misses 2-pt jump shot from 4 ft,42,37
181,2,5:17.0,,Offensive rebound by P. McCaw,42,37
182,2,5:15.0,,S. Livingston makes 2-pt jump shot from 13 ft (assist by J. McAdoo),42,39
183,2,4:57.0,M. Speights misses 2-pt layup from 2 ft (block by J. McAdoo),,42,39
184,2,4:57.0,Offensive rebound by Team,,42,39
185,2,4:57.0,D. Jordan enters the game for M. Speights,,42,39
186,2,4:57.0,J. Redick enters the game for R. Felton,,42,39
187,2,4:57.0,,Z. Pachulia enters the game for J. McAdoo,42,39
188,2,4:47.0,B. Griffin misses 2-pt jump shot from 13 ft,,42,39
189,2,4:47.0,Offensive rebound by Team,,42,39
190,2,4:47.0,,Loose ball foul by Z. Pachulia (drawn by D. Jordan),42,39
191,2,4:47.0,D. Jordan makes free throw 1 of 2,,43,39
192,2,4:47.0,D. Jordan makes free throw 2 of 2,,44,39
193,2,4:24.0,,S. Livingston misses 2-pt jump shot from 6 ft,44,39
194,2,4:24.0,Defensive rebound by D. Jordan,,44,39
195,2,4:05.0,J. Redick misses 3-pt jump shot from 26 ft,,44,39
196,2,4:04.0,,Defensive rebound by K. Durant,44,39
197,2,3:59.0,,S. Livingston makes 2-pt dunk at rim (assist by K. Durant),44,41
198,2,3:47.0,D. Jordan makes 2-pt dunk at rim,,46,41
199,2,3:47.0,Shooting foul by P. McCaw (drawn by D. Jordan),,46,41
200,2,3:47.0,,D. Green enters the game for S. Livingston,46,41
201,2,3:47.0,D. Jordan makes free throw 1 of 1,,47,41
202,2,3:27.0,,S. Curry misses 2-pt jump shot from 7 ft,47,41
203,2,3:26.0,Defensive rebound by D. Jordan,,47,41
204,2,3:18.0,J. Crawford makes 3-pt jump shot from 23 ft (assist by A. Rivers),,50,41
205,2,3:14.0,,Shooting foul by D. Jordan (drawn by K. Durant),50,41
206,2,3:14.0,,K. Durant misses free throw 1 of 2,50,41
207,2,3:14.0,,Offensive rebound by Team,50,41
208,2,3:14.0,L. Mbah a Moute enters the game for J. Crawford,,50,41
209,2,3:14.0,,K. Thompson enters the game for P. McCaw,50,41
210,2,3:14.0,,A. Iguodala enters the game for Z. Pachulia,50,41
211,2,3:14.0,,K. Durant makes free throw 2 of 2,50,42
212,2,2:55.0,A. Rivers makes 3-pt jump shot from 27 ft (assist by D. Jordan),,53,42
213,2,2:34.0,,Offensive foul by A. Iguodala (drawn by B. Griffin),53,42
214,2,2:34.0,,Turnover by A. Iguodala (offensive foul),53,42
215,2,2:34.0,Official timeout,,53,42
216,2,2:22.0,Shooting foul by K. Durant (drawn by D. Jordan),,53,42
217,2,2:22.0,D. Jordan makes free throw 1 of 2,,54,42
218,2,2:22.0,D. Jordan misses free throw 2 of 2,,54,42
219,2,2:20.0,,Defensive rebound by S. Curry,54,42
220,2,1:58.0,,D. Green makes 3-pt jump shot from 27 ft (assist by K. Durant),54,45
221,2,1:42.0,L. Mbah a Moute misses 2-pt jump shot from 5 ft (block by A. Iguodala),,54,45
222,2,1:40.0,Offensive rebound by Team,,54,45
223,2,1:31.0,A. Rivers makes 2-pt layup from 2 ft,,56,45
224,2,1:24.0,,K. Durant misses 3-pt jump shot from 27 ft,56,45
225,2,1:23.0,Defensive rebound by B. Griffin,,56,45
226,2,1:07.0,B. Griffin misses 2-pt jump shot from 6 ft,,56,45
227,2,1:06.0,Offensive rebound by D. Jordan,,56,45
228,2,1:06.0,D. Jordan misses 2-pt layup from 2 ft,,56,45
229,2,1:06.0,Offensive rebound by Team,,56,45
230,2,0:48.0,A. Rivers makes 3-pt jump shot from 27 ft,,59,45
231,2,0:42.0,,Turnover by S. Curry (lost ball; steal by A. Rivers),59,45
232,2,0:38.0,D. Jordan makes 2-pt dunk at rim (assist by A. Rivers),,61,45
233,2,0:32.0,,Shooting foul by A. Rivers (drawn by D. Green),61,45
234,2,0:32.0,,D. Green makes free throw 1 of 2,61,46
235,2,0:32.0,LA Clippers full timeout,,61,46
236,2,0:32.0,J. Crawford enters the game for L. Mbah a Moute,,61,46
237,2,0:32.0,,D. Green makes free throw 2 of 2,61,47
238,2,0:07.0,B. Griffin misses 2-pt jump shot from 21 ft,,61,47
239,2,0:06.0,,Defensive rebound by S. Curry,61,47
240,2,0:02.0,,Shooting foul by D. Jordan (drawn by S. Curry),61,47
241,2,0:02.0,,S. Curry makes free throw 1 of 2,61,48
242,2,0:02.0,,P. McCaw enters the game for K. Durant,61,48
243,2,0:02.0,,S. Livingston enters the game for D. Green,61,48
244,2,0:02.0,,J. McAdoo enters the game for A. Iguodala,61,48
245,2,0:02.0,,S. Curry makes free throw 2 of 2,61,49
246,2,0:01.0,D. Jordan misses 2-pt jump shot from 4 ft,,61,49
247,2,0:00.0,Offensive rebound by Team,,61,49
248,2,0:00.0,Technical foul by D. Jordan,,61,49
249,3,12:00.0,,S. Curry misses technical free throw,61,49
250,3,12:00.0,Offensive rebound by Team,,61,49
251,3,11:41.0,D. Jordan misses 2-pt hook shot from 7 ft,,61,49
252,3,11:40.0,,Defensive rebound by K. Durant,61,49
253,3,11:28.0,,S. Curry misses 3-pt jump shot from 25 ft,61,49
254,3,11:28.0,,Offensive rebound by Z. Pachulia,61,49
255,3,11:26.0,,K. Durant makes 2-pt dunk at rim (assist by Z. Pachulia),61,51
256,3,11:03.0,A. Rivers makes 2-pt jump shot from 11 ft,,63,51
257,3,10:48.0,,Turnover by D. Green (bad pass),63,51
258,3,10:37.0,Turnover by B. Griffin (bad pass; steal by Z. Pachulia),,63,51
259,3,10:29.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Durant),63,54
260,3,10:01.0,L. Mbah a Moute misses 3-pt jump shot from 37 ft,,63,54
261,3,10:01.0,Offensive rebound by Team,,63,54
262,3,10:01.0,Turnover by Team (shot clock),,63,54
263,3,9:46.0,,Turnover by K. Durant (lost ball; steal by A. Rivers),63,54
264,3,9:24.0,A. Rivers makes 3-pt jump shot from 27 ft (assist by B. Griffin),,66,54
265,3,9:09.0,,Z. Pachulia makes 2-pt jump shot from 18 ft (assist by S. Curry),66,56
266,3,8:54.0,B. Griffin misses 2-pt jump shot from 5 ft (block by Z. Pachulia),,66,56
267,3,8:53.0,,Defensive rebound by K. Durant,66,56
268,3,8:48.0,,K. Durant makes 2-pt layup from 1 ft (assist by K. Thompson),66,58
269,3,8:48.0,LA Clippers full timeout,,66,58
270,3,8:33.0,J. Redick misses 2-pt jump shot from 21 ft,,66,58
271,3,8:32.0,,Defensive rebound by D. Green,66,58
272,3,8:15.0,,K. Durant makes 3-pt jump shot from 23 ft (assist by D. Green),66,61
273,3,8:12.0,Personal foul by D. Green (drawn by B. Griffin),,66,61
274,3,8:12.0,,Technical foul by D. Green,66,61
275,3,8:12.0,J. Redick makes technical free throw,,67,61
276,3,8:12.0,,A. Iguodala enters the game for D. Green,67,61
277,3,8:00.0,Turnover by L. Mbah a Moute (lost ball; steal by A. Iguodala),,67,61
278,3,7:51.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by K. Thompson),67,64
279,3,7:33.0,Turnover by A. Rivers (lost ball; steal by S. Curry),,67,64
280,3,7:25.0,,K. Durant makes 3-pt jump shot from 27 ft (assist by S. Curry),67,67
281,3,7:16.0,,Technical foul by Team,67,67
282,3,7:16.0,J. Redick makes technical free throw,,68,67
283,3,7:16.0,J. Crawford enters the game for L. Mbah a Moute,,68,67
284,3,7:09.0,Personal foul by S. Curry (drawn by A. Rivers),,68,67
285,3,7:02.0,D. Jordan misses 2-pt dunk at rim,,68,67
286,3,7:02.0,,Defensive rebound by S. Curry,68,67
287,3,6:56.0,,Z. Pachulia makes 2-pt layup at rim (assist by K. Thompson),68,69
288,3,6:48.0,Personal foul by K. Durant (drawn by B. Griffin),,68,69
289,3,6:31.0,J. Crawford makes 2-pt jump shot from 15 ft,,70,69
290,3,6:20.0,,Turnover by S. Curry (bad pass; steal by D. Jordan),70,69
291,3,6:14.0,J. Redick misses 3-pt jump shot from 26 ft,,70,69
292,3,6:12.0,Offensive rebound by D. Jordan,,70,69
293,3,6:12.0,B. Griffin makes 2-pt layup from 1 ft (assist by D. Jordan),,72,69
294,3,6:12.0,Shooting foul by S. Curry (drawn by B. Griffin),,72,69
295,3,6:12.0,B. Griffin misses free throw 1 of 1,,72,69
296,3,6:11.0,,Defensive rebound by K. Durant,72,69
297,3,5:54.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by K. Durant),72,72
298,3,5:40.0,Personal foul by Z. Pachulia (drawn by B. Griffin),,72,72
299,3,5:40.0,B. Griffin makes free throw 1 of 2,,73,72
300,3,5:40.0,B. Griffin misses free throw 2 of 2,,73,72
301,3,5:38.0,,Defensive rebound by K. Durant,73,72
302,3,5:22.0,,A. Iguodala makes 2-pt dunk at rim (assist by S. Curry),73,74
303,3,4:58.0,Personal foul by S. Curry (drawn by A. Rivers),,73,74
304,3,4:58.0,A. Rivers misses free throw 1 of 2,,73,74
305,3,4:58.0,Offensive rebound by Team,,73,74
306,3,4:58.0,R. Felton enters the game for J. Redick,,73,74
307,3,4:58.0,A. Rivers makes free throw 2 of 2,,74,74
308,3,4:48.0,,K. Thompson makes 2-pt jump shot from 20 ft (assist by A. Iguodala),74,76
309,3,4:25.0,D. Jordan makes 2-pt layup from 2 ft (assist by J. Crawford),,76,76
310,3,4:14.0,,K. Durant makes 2-pt dunk at rim (assist by S. Curry),76,78
311,3,4:05.0,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),,78,78
312,3,4:05.0,Shooting foul by A. Iguodala (drawn by D. Jordan),,78,78
313,3,4:05.0,,Golden State full timeout,78,78
314,3,4:05.0,D. Jordan misses free throw 1 of 1,,78,78
315,3,4:05.0,,I. Clark enters the game for K. Thompson,78,78
316,3,4:05.0,,J. McGee enters the game for Z. Pachulia,78,78
317,3,4:04.0,,Defensive rebound by A. Iguodala,78,78
318,3,3:48.0,,A. Iguodala misses 3-pt jump shot from 27 ft,78,78
319,3,3:46.0,,Offensive rebound by J. McGee,78,78
320,3,3:42.0,,S. Curry misses 3-pt jump shot from 26 ft,78,78
321,3,3:41.0,,Offensive rebound by A. Iguodala,78,78
322,3,3:37.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by A. Iguodala),78,81
323,3,3:19.0,A. Rivers makes 2-pt layup from 2 ft (assist by B. Griffin),,80,81
324,3,3:07.0,,S. Curry makes 3-pt jump shot from 25 ft,80,84
325,3,2:56.0,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),,82,84
326,3,2:38.0,,I. Clark misses 3-pt jump shot from 23 ft,82,84
327,3,2:38.0,Defensive rebound by D. Jordan,,82,84
328,3,2:27.0,B. Griffin misses 2-pt jump shot from 19 ft,,82,84
329,3,2:27.0,,Defensive rebound by A. Iguodala,82,84
330,3,2:19.0,,S. Curry misses 3-pt jump shot from 25 ft,82,84
331,3,2:18.0,,Offensive rebound by J. McGee,82,84
332,3,2:14.0,,K. Durant misses 3-pt jump shot from 26 ft,82,84
333,3,2:13.0,Defensive rebound by A. Rivers,,82,84
334,3,2:01.0,A. Rivers misses 3-pt jump shot from 27 ft,,82,84
335,3,1:59.0,,Defensive rebound by S. Curry,82,84
336,3,1:52.0,,S. Curry makes 2-pt layup from 2 ft,82,86
337,3,1:40.0,J. Crawford misses 2-pt jump shot from 16 ft,,82,86
338,3,1:40.0,,Defensive rebound by K. Durant,82,86
339,3,1:38.0,,Shooting foul by B. Griffin (drawn by A. Iguodala),82,86
340,3,1:38.0,,A. Iguodala makes free throw 1 of 2,82,87
341,3,1:38.0,,Technical foul by A. Iguodala,82,87
342,3,1:38.0,J. Crawford misses technical free throw,,82,87
343,3,1:38.0,,Offensive rebound by Team,82,87
344,3,1:38.0,B. Bass enters the game for B. Griffin,,82,87
345,3,1:38.0,M. Speights enters the game for D. Jordan,,82,87
346,3,1:38.0,J. Redick enters the game for A. Rivers,,82,87
347,3,1:38.0,,A. Iguodala makes free throw 2 of 2,82,88
348,3,1:26.0,J. Crawford misses 3-pt jump shot from 28 ft,,82,88
349,3,1:26.0,Offensive rebound by Team,,82,88
350,3,1:26.0,,Loose ball foul by J. McGee (drawn by B. Bass),82,88
351,3,1:26.0,B. Bass misses free throw 1 of 2,,82,88
352,3,1:26.0,Offensive rebound by Team,,82,88
353,3,1:26.0,,D. Green enters the game for K. Durant,82,88
354,3,1:26.0,B. Bass makes free throw 2 of 2,,83,88
355,3,1:19.0,,Personal foul by M. Speights (drawn by S. Curry),83,88
356,3,1:19.0,,S. Curry makes free throw 1 of 2,83,89
357,3,1:19.0,,S. Curry makes free throw 2 of 2,83,90
358,3,1:00.0,Turnover by M. Speights (lost ball),,83,90
359,3,0:44.0,,Shooting foul by R. Felton (drawn by J. McGee),83,90
360,3,0:44.0,,J. McGee makes free throw 1 of 2,83,91
361,3,0:44.0,,J. McGee makes free throw 2 of 2,83,92
362,3,0:38.0,R. Felton makes 2-pt jump shot from 22 ft (assist by J. Redick),,85,92
363,3,0:31.0,,S. Curry makes 3-pt jump shot from 27 ft,85,95
364,3,0:31.0,,Shooting foul by R. Felton (drawn by S. Curry),85,95
365,3,0:31.0,,J. McAdoo enters the game for D. Green,85,95
366,3,0:31.0,,S. Curry makes free throw 1 of 1,85,96
367,3,0:17.0,Personal foul by S. Curry (drawn by R. Felton),,85,96
368,3,0:17.0,R. Felton makes free throw 1 of 2,,86,96
369,3,0:17.0,,K. Durant enters the game for J. McAdoo,86,96
370,3,0:17.0,,K. Thompson enters the game for J. McGee,86,96
371,3,0:17.0,L. Mbah a Moute enters the game for J. Redick,,86,96
372,3,0:17.0,A. Rivers enters the game for M. Speights,,86,96
373,3,0:17.0,R. Felton makes free throw 2 of 2,,87,96
374,3,0:02.0,,S. Curry makes 3-pt jump shot from 31 ft,87,99
375,4,11:43.0,,D. Green makes 2-pt dunk at rim (assist by D. West),87,101
376,4,11:23.0,J. Crawford misses 2-pt jump shot from 3 ft,,87,101
377,4,11:23.0,,Defensive rebound by S. Livingston,87,101
378,4,11:19.0,,D. West makes 2-pt dunk at rim (assist by A. Iguodala),87,103
379,4,11:19.0,LA Clippers full timeout,,87,103
380,4,11:15.0,Turnover by R. Felton (lost ball; steal by D. Green),,87,103
381,4,11:15.0,,Shooting foul by J. Crawford (drawn by A. Iguodala),87,103
382,4,11:15.0,,A. Iguodala makes free throw 1 of 2,87,104
383,4,11:15.0,,A. Iguodala makes free throw 2 of 2,87,105
384,4,10:59.0,B. Bass misses 2-pt jump shot from 12 ft,,87,105
385,4,10:59.0,,Defensive rebound by A. Iguodala,87,105
386,4,10:56.0,,Turnover by A. Iguodala (traveling),87,105
387,4,10:56.0,A. Rivers enters the game for R. Felton,,87,105
