,QUARTER,TIME_REMAINING,BOSTON_ACTION,INDIANA_ACTION,BOSTON_SCORE,INDIANA_SCORE
37,1,6:03.0,J. Crowder misses 2-pt jump shot from 9 ft,,15,16
38,1,6:02.0,,Defensive rebound by T. Young,15,16
39,1,5:56.0,,Shooting foul by J. Crowder (drawn by T. Young),15,16
40,1,5:56.0,,Indiana full timeout,15,16
41,1,5:56.0,,T. Young misses free throw 1 of 2,15,16
42,1,5:56.0,,Offensive rebound by Team,15,16
43,1,5:56.0,,T. Young misses free throw 2 of 2,15,16
44,1,5:56.0,Defensive rebound by K. Olynyk,,15,16
45,1,5:56.0,K. Olynyk enters the game for A. Johnson,,15,16
46,1,5:29.0,I. Thomas misses 3-pt jump shot from 23 ft,,15,16
47,1,5:29.0,,Defensive rebound by Team,15,16
48,1,5:29.0,Loose ball foul by K. Olynyk (drawn by M. Turner),,15,16
49,1,5:29.0,M. Smart enters the game for J. Crowder,,15,16
50,1,5:16.0,,P. George makes 2-pt jump shot from 22 ft (assist by T. Young),15,18
51,1,4:58.0,A. Bradley misses 3-pt jump shot from 27 ft,,15,18
52,1,4:58.0,,Defensive rebound by J. Teague,15,18
53,1,4:43.0,,P. George misses 2-pt jump shot from 16 ft,15,18
54,1,4:43.0,,Offensive rebound by G. Robinson,15,18
55,1,4:40.0,,G. Robinson misses 2-pt layup from 2 ft,15,18
56,1,4:40.0,Defensive rebound by K. Olynyk,,15,18
57,1,4:15.0,K. Olynyk makes 2-pt jump shot from 13 ft,,17,18
58,1,4:03.0,,G. Robinson misses 2-pt jump shot from 19 ft,17,18
59,1,4:02.0,Defensive rebound by A. Horford,,17,18
60,1,3:56.0,Shooting foul by M. Turner (drawn by I. Thomas),,17,18
61,1,3:56.0,I. Thomas makes free throw 1 of 2,,18,18
62,1,3:56.0,,C. Miles enters the game for G. Robinson,18,18
63,1,3:56.0,I. Thomas makes free throw 2 of 2,,19,18
64,1,3:45.0,,M. Turner makes 2-pt dunk from 2 ft (assist by P. George),19,20
65,1,3:33.0,K. Olynyk makes 3-pt jump shot from 26 ft (assist by I. Thomas),,22,20
66,1,3:24.0,,J. Teague misses 2-pt jump shot from 9 ft,22,20
67,1,3:23.0,,Offensive rebound by J. Teague,22,20
68,1,3:23.0,Offensive charge foul by J. Teague (drawn by I. Thomas),,22,20
69,1,3:23.0,,Turnover by J. Teague (offensive foul),22,20
70,1,3:23.0,T. Rozier enters the game for I. Thomas,,22,20
71,1,3:23.0,,A. Brooks enters the game for J. Teague,22,20
72,1,3:07.0,T. Rozier misses 3-pt jump shot from 26 ft,,22,20
73,1,3:06.0,,Defensive rebound by A. Brooks,22,20
74,1,3:00.0,,M. Turner makes 2-pt dunk at rim (assist by A. Brooks),22,22
75,1,2:40.0,A. Bradley misses 3-pt jump shot from 28 ft,,22,22
76,1,2:40.0,,Defensive rebound by M. Turner,22,22
77,1,2:33.0,,Personal foul by A. Bradley (drawn by P. George),22,22
78,1,2:33.0,Boston full timeout,,22,22
79,1,2:33.0,,P. George makes free throw 1 of 2,22,23
80,1,2:33.0,J. Jerebko enters the game for A. Horford,,22,22
81,1,2:33.0,,L. Allen enters the game for M. Turner,22,22
82,1,2:33.0,,P. George makes free throw 2 of 2,22,24
83,1,2:18.0,T. Rozier misses 3-pt jump shot from 24 ft,,22,24
84,1,2:18.0,,Defensive rebound by L. Allen,22,24
85,1,2:13.0,,Personal foul by A. Bradley (drawn by P. George),22,24
86,1,2:13.0,Technical foul by A. Bradley,,22,24
87,1,2:13.0,,P. George makes technical free throw,22,25
88,1,2:13.0,,P. George makes free throw 1 of 2,22,26
89,1,2:13.0,J. Brown enters the game for A. Bradley,,22,26
90,1,2:13.0,,P. George makes free throw 2 of 2,22,27
91,1,2:02.0,Turnover by K. Olynyk (lost ball; steal by T. Young),,22,27
92,1,1:58.0,,Turnover by P. George (bad pass),22,27
93,1,1:46.0,K. Olynyk misses 3-pt jump shot from 27 ft,,22,27
94,1,1:45.0,,Defensive rebound by T. Young,22,27
95,1,1:30.0,,A. Brooks misses 3-pt jump shot from 27 ft,22,27
96,1,1:29.0,Defensive rebound by J. Jerebko,,22,27
97,1,1:19.0,M. Smart misses 3-pt jump shot from 26 ft,,22,27
98,1,1:19.0,,Defensive rebound by T. Young,22,27
99,1,1:07.0,,Turnover by P. George (kicked ball),22,27
100,1,1:07.0,,G. Robinson enters the game for P. George,22,27
101,1,0:58.0,J. Brown misses 2-pt layup from 2 ft,,22,27
102,1,0:57.0,Offensive rebound by J. Brown,,22,27
103,1,0:44.0,Turnover by K. Olynyk (bad pass; steal by G. Robinson),,22,27
104,1,0:30.0,,T. Young makes 2-pt jump shot from 20 ft (assist by G. Robinson),22,29
105,1,0:12.0,K. Olynyk misses 3-pt jump shot from 26 ft,,22,29
106,1,0:11.0,,Defensive rebound by C. Miles,22,29
107,1,0:04.0,,Personal block foul by K. Olynyk (drawn by A. Brooks),22,29
108,1,0:04.0,,A. Brooks makes free throw 1 of 2,22,30
109,1,0:04.0,I. Thomas enters the game for M. Smart,,22,30
110,1,0:04.0,,J. Teague enters the game for C. Miles,22,30
111,1,0:04.0,,A. Brooks makes free throw 2 of 2,22,31
112,1,0:00.0,I. Thomas misses 3-pt jump shot from 35 ft,,22,31
113,1,0:00.0,Offensive rebound by Team,,22,31
114,2,11:48.0,,C. Miles misses 2-pt jump shot from 22 ft,22,31
115,2,11:47.0,Defensive rebound by K. Olynyk,,22,31
116,2,11:32.0,Shooting foul by A. Brooks (drawn by M. Smart),,22,31
117,2,11:32.0,M. Smart makes free throw 1 of 2,,23,31
118,2,11:32.0,M. Smart makes free throw 2 of 2,,24,31
119,2,11:22.0,,M. Turner misses 2-pt jump shot from 21 ft,24,31
120,2,11:21.0,Defensive rebound by Team,,24,31
121,2,10:59.0,J. Jerebko makes 3-pt jump shot from 27 ft (assist by M. Smart),,27,31
122,2,10:35.0,,M. Turner misses 2-pt jump shot from 7 ft (block by M. Smart),27,31
123,2,10:34.0,Defensive rebound by J. Crowder,,27,31
124,2,10:30.0,J. Brown makes 2-pt dunk at rim (assist by J. Crowder),,29,31
125,2,10:18.0,,Personal foul by J. Brown (drawn by G. Robinson),29,31
126,2,10:09.0,,Turnover by M. Turner (lost ball),29,31
127,2,9:54.0,K. Olynyk misses 3-pt jump shot from 26 ft,,29,31
128,2,9:53.0,,Defensive rebound by C. Miles,29,31
129,2,9:45.0,,C. Miles misses 3-pt jump shot from 25 ft,29,31
130,2,9:43.0,,Offensive rebound by L. Allen,29,31
131,2,9:42.0,,Turnover by L. Allen (lost ball; steal by J. Brown),29,31
132,2,9:35.0,J. Jerebko misses 3-pt jump shot from 24 ft,,29,31
133,2,9:35.0,,Defensive rebound by Team,29,31
134,2,9:23.0,,C. Miles misses 3-pt jump shot from 26 ft,29,31
135,2,9:21.0,Defensive rebound by J. Jerebko,,29,31
136,2,9:10.0,J. Jerebko makes 2-pt hook shot from 7 ft,,31,31
137,2,8:53.0,Official timeout,,31,31
138,2,8:53.0,,T. Young enters the game for L. Allen,31,31
139,2,8:46.0,,A. Brooks misses 2-pt layup from 1 ft,31,31
140,2,8:45.0,Defensive rebound by M. Smart,,31,31
141,2,8:22.0,J. Brown misses 2-pt dunk from 1 ft (block by M. Turner),,31,31
142,2,8:19.0,,Defensive rebound by Team,31,31
143,2,8:09.0,,Turnover by A. Brooks (lost ball; steal by M. Smart),31,31
144,2,7:57.0,Shooting foul by A. Brooks (drawn by M. Smart),,31,31
145,2,7:57.0,M. Smart makes free throw 1 of 2,,32,31
146,2,7:57.0,,P. George enters the game for C. Miles,32,31
147,2,7:57.0,M. Smart makes free throw 2 of 2,,33,31
148,2,7:40.0,,M. Turner misses 2-pt layup from 3 ft,33,31
149,2,7:40.0,Defensive rebound by M. Smart,,33,31
150,2,7:27.0,J. Crowder makes 3-pt jump shot from 23 ft (assist by M. Smart),,36,31
151,2,7:17.0,,Offensive foul by M. Turner (drawn by K. Olynyk),36,31
152,2,7:17.0,,Turnover by M. Turner (offensive foul),36,31
153,2,7:17.0,A. Johnson enters the game for K. Olynyk,,36,31
154,2,7:17.0,,J. Teague enters the game for A. Brooks,36,31
155,2,7:17.0,,A. Jefferson enters the game for M. Turner,36,31
156,2,7:02.0,M. Smart makes 3-pt jump shot from 27 ft (assist by J. Jerebko),,39,31
157,2,6:41.0,,G. Robinson misses 2-pt jump shot from 18 ft,39,31
158,2,6:41.0,,Offensive rebound by Team,39,31
159,2,6:41.0,Loose ball foul by M. Smart (drawn by T. Young),,39,31
160,2,6:32.0,,P. George makes 2-pt jump shot from 19 ft,39,33
161,2,6:11.0,M. Smart misses 2-pt jump shot from 15 ft,,39,33
162,2,6:11.0,Offensive rebound by Team,,39,33
163,2,6:11.0,I. Thomas enters the game for M. Smart,,39,33
164,2,6:11.0,A. Horford enters the game for J. Jerebko,,39,33
165,2,6:06.0,Shooting foul by A. Jefferson (drawn by A. Johnson),,39,33
166,2,6:06.0,A. Johnson misses free throw 1 of 2,,39,33
167,2,6:06.0,Offensive rebound by Team,,39,33
168,2,6:06.0,A. Johnson misses free throw 2 of 2,,39,33
169,2,6:06.0,,Defensive rebound by T. Young,39,33
170,2,5:46.0,,Turnover by T. Young (bad pass; steal by A. Johnson),39,33
171,2,5:33.0,A. Horford misses 2-pt jump shot from 9 ft,,39,33
172,2,5:31.0,,Defensive rebound by T. Young,39,33
173,2,5:26.0,,Shooting foul by J. Brown (drawn by J. Teague),39,33
174,2,5:26.0,,Indiana full timeout,39,33
175,2,5:26.0,,J. Teague makes free throw 1 of 2,39,34
176,2,5:26.0,A. Bradley enters the game for J. Crowder,,39,33
177,2,5:26.0,,J. Teague makes free throw 2 of 2,39,35
178,2,5:12.0,A. Johnson makes 2-pt dunk at rim (assist by I. Thomas),,41,35
179,2,4:53.0,,A. Jefferson makes 2-pt hook shot from 8 ft,41,37
180,2,4:35.0,I. Thomas misses 3-pt jump shot from 27 ft,,41,37
181,2,4:34.0,,Defensive rebound by P. George,41,37
182,2,4:21.0,,T. Young misses 2-pt layup from 1 ft,41,37
183,2,4:20.0,Defensive rebound by A. Horford,,41,37
184,2,4:06.0,Def 3 sec tech foul by T. Young,,41,37
185,2,4:06.0,I. Thomas makes technical free throw,,42,37
186,2,4:01.0,A. Johnson makes 2-pt dunk from 2 ft (assist by I. Thomas),,44,37
187,2,3:40.0,,P. George misses 2-pt jump shot from 23 ft,44,37
188,2,3:39.0,Defensive rebound by I. Thomas,,44,37
189,2,3:32.0,A. Bradley misses 3-pt jump shot from 24 ft,,44,37
190,2,3:31.0,,Defensive rebound by T. Young,44,37
191,2,3:22.0,,T. Young makes 3-pt jump shot from 28 ft (assist by J. Teague),44,40
192,2,2:58.0,A. Johnson misses 3-pt jump shot from 26 ft,,44,40
193,2,2:58.0,,Defensive rebound by P. George,44,40
194,2,2:48.0,,G. Robinson misses 2-pt layup from 2 ft,44,40
195,2,2:47.0,,Offensive rebound by G. Robinson,44,40
196,2,2:43.0,,J. Teague misses 2-pt jump shot from 7 ft,44,40
197,2,2:42.0,,Offensive rebound by A. Jefferson,44,40
198,2,2:42.0,,Personal foul by J. Brown (drawn by A. Jefferson),44,40
199,2,2:42.0,Boston full timeout,,44,40
200,2,2:42.0,J. Crowder enters the game for A. Johnson,,44,40
201,2,2:42.0,K. Olynyk enters the game for J. Brown,,44,40
202,2,2:27.0,,P. George misses 3-pt jump shot from 26 ft,44,40
203,2,2:26.0,Defensive rebound by Team,,44,40
204,2,2:26.0,,C. Miles enters the game for G. Robinson,44,40
205,2,2:17.0,A. Horford misses 2-pt jump shot from 23 ft,,44,40
206,2,2:16.0,,Defensive rebound by P. George,44,40
207,2,2:08.0,,C. Miles misses 3-pt jump shot from 24 ft,44,40
208,2,2:08.0,Defensive rebound by A. Horford,,44,40
209,2,1:59.0,J. Crowder misses 3-pt jump shot from 28 ft,,44,40
210,2,1:58.0,,Defensive rebound by A. Jefferson,44,40
211,2,1:51.0,,Turnover by J. Teague (bad pass; steal by J. Crowder),44,40
212,2,1:49.0,,Offensive charge foul by J. Crowder (drawn by P. George),44,40
213,2,1:49.0,Turnover by J. Crowder (offensive foul),,44,40
214,2,1:33.0,,Turnover by C. Miles (traveling),44,40
215,2,1:25.0,I. Thomas misses 2-pt jump shot from 11 ft,,44,40
216,2,1:24.0,,Defensive rebound by T. Young,44,40
217,2,1:18.0,,J. Teague misses 2-pt jump shot from 17 ft,44,40
218,2,1:18.0,Defensive rebound by K. Olynyk,,44,40
219,2,1:10.0,I. Thomas makes 2-pt layup from 2 ft,,46,40
220,2,0:55.0,,P. George misses 2-pt jump shot from 19 ft,46,40
221,2,0:53.0,Defensive rebound by K. Olynyk,,46,40
222,2,0:48.0,A. Bradley makes 2-pt layup from 2 ft (assist by I. Thomas),,48,40
223,2,0:41.0,,Indiana full timeout,48,40
224,2,0:41.0,,K. Séraphin enters the game for A. Jefferson,48,40
225,2,0:29.0,,T. Young misses 3-pt jump shot from 24 ft,48,40
226,2,0:26.0,Defensive rebound by J. Crowder,,48,40
227,2,0:01.0,J. Crowder makes 3-pt jump shot from 26 ft (assist by I. Thomas),,51,40
228,2,0:00.0,,J. Teague misses 3-pt jump shot from 66 ft,51,40
229,2,0:00.0,,Offensive rebound by Team,51,40
230,3,11:44.0,,Shooting foul by A. Horford (drawn by J. Teague),51,40
231,3,11:44.0,,J. Teague makes free throw 1 of 2,51,41
232,3,11:44.0,,J. Teague makes free throw 2 of 2,51,42
233,3,11:22.0,A. Horford misses 2-pt hook shot from 8 ft,,51,42
234,3,11:22.0,Offensive rebound by A. Johnson,,51,42
235,3,11:19.0,A. Johnson makes 2-pt layup from 1 ft,,53,42
236,3,11:03.0,,T. Young makes 3-pt jump shot from 25 ft (assist by J. Teague),53,45
237,3,10:48.0,I. Thomas misses 3-pt jump shot from 23 ft,,53,45
238,3,10:48.0,Offensive rebound by J. Crowder,,53,45
239,3,10:42.0,I. Thomas makes 2-pt layup from 2 ft,,55,45
240,3,10:34.0,,Personal foul by A. Johnson (drawn by T. Young),55,45
241,3,10:23.0,,G. Robinson makes 2-pt jump shot from 21 ft (assist by T. Young),55,47
242,3,10:10.0,Turnover by A. Johnson (offensive foul),,55,47
243,3,10:10.0,Offensive foul by A. Johnson (drawn by J. Teague),,55,47
244,3,9:50.0,,J. Teague makes 2-pt layup from 2 ft,55,49
245,3,9:31.0,A. Bradley misses 2-pt jump shot from 19 ft,,55,49
246,3,9:30.0,,Defensive rebound by M. Turner,55,49
247,3,9:22.0,,G. Robinson misses 3-pt jump shot from 23 ft,55,49
248,3,9:21.0,Defensive rebound by A. Johnson,,55,49
249,3,9:14.0,A. Bradley makes 2-pt layup from 2 ft (assist by I. Thomas),,57,49
250,3,9:02.0,Offensive charge foul by G. Robinson (drawn by J. Crowder),,57,49
251,3,9:02.0,,Turnover by G. Robinson (offensive foul),57,49
252,3,8:37.0,A. Bradley misses 2-pt layup from 4 ft,,57,49
253,3,8:37.0,Offensive rebound by A. Bradley,,57,49
254,3,8:37.0,A. Bradley makes 2-pt layup from 4 ft,,59,49
255,3,8:24.0,,P. George misses 2-pt jump shot from 15 ft (block by A. Horford),59,49
256,3,8:24.0,Defensive rebound by A. Horford,,59,49
257,3,8:11.0,Shooting foul by T. Young (drawn by A. Horford),,59,49
258,3,8:11.0,A. Horford makes free throw 1 of 2,,60,49
259,3,8:11.0,A. Horford makes free throw 2 of 2,,61,49
260,3,8:00.0,,Personal foul by A. Bradley (drawn by P. George),61,49
261,3,7:51.0,,P. George misses 2-pt jump shot from 13 ft,61,49
262,3,7:51.0,Defensive rebound by Team,,61,49
263,3,7:51.0,,Loose ball foul by M. Turner (drawn by A. Horford),61,49
264,3,7:39.0,A. Bradley makes 2-pt layup from 1 ft,,63,49
265,3,7:33.0,,Indiana full timeout,63,49
266,3,7:26.0,,M. Turner misses 2-pt jump shot from 19 ft,63,49
267,3,7:25.0,Defensive rebound by A. Johnson,,63,49
268,3,7:07.0,J. Crowder makes 2-pt jump shot from 22 ft (assist by A. Johnson),,65,49
269,3,6:53.0,,J. Teague makes 2-pt jump shot from 16 ft,65,51
270,3,6:40.0,I. Thomas misses 2-pt jump shot from 10 ft,,65,51
271,3,6:39.0,,Defensive rebound by M. Turner,65,51
272,3,6:27.0,,G. Robinson misses 2-pt jump shot from 19 ft,65,51
273,3,6:25.0,Defensive rebound by A. Bradley,,65,51
274,3,6:15.0,J. Crowder misses 2-pt jump shot from 20 ft,,65,51
275,3,6:14.0,,Defensive rebound by M. Turner,65,51
276,3,6:04.0,,T. Young makes 2-pt jump shot from 8 ft (assist by J. Teague),65,53
277,3,5:51.0,Offensive foul by A. Bradley (drawn by J. Teague),,65,53
278,3,5:51.0,Turnover by A. Bradley (offensive foul),,65,53
279,3,5:41.0,,T. Young misses 3-pt jump shot from 27 ft,65,53
280,3,5:41.0,Defensive rebound by J. Crowder,,65,53
281,3,5:30.0,A. Johnson misses 2-pt layup from 3 ft (block by J. Teague),,65,53
282,3,5:30.0,,Defensive rebound by J. Teague,65,53
283,3,5:30.0,,Personal foul by I. Thomas (drawn by J. Teague),65,53
284,3,5:30.0,M. Smart enters the game for A. Bradley,,65,53
285,3,5:15.0,,P. George misses 2-pt jump shot from 14 ft,65,53
286,3,5:15.0,Defensive rebound by A. Horford,,65,53
287,3,4:59.0,M. Smart misses 3-pt jump shot from 23 ft,,65,53
288,3,4:57.0,Offensive rebound by A. Horford,,65,53
289,3,4:57.0,A. Horford makes 2-pt dunk at rim,,67,53
290,3,4:41.0,,P. George misses 2-pt jump shot from 16 ft,67,53
291,3,4:40.0,Defensive rebound by A. Johnson,,67,53
292,3,4:30.0,A. Horford misses 3-pt jump shot from 24 ft,,67,53
293,3,4:29.0,,Defensive rebound by J. Teague,67,53
294,3,4:24.0,,Turnover by J. Teague (lost ball),67,53
295,3,4:24.0,,C. Miles enters the game for G. Robinson,67,53
296,3,4:10.0,A. Johnson makes 2-pt layup from 4 ft,,69,53
297,3,3:59.0,,M. Turner misses 3-pt jump shot from 29 ft,69,53
298,3,3:58.0,Defensive rebound by A. Johnson,,69,53
299,3,3:52.0,I. Thomas misses 3-pt jump shot from 30 ft,,69,53
300,3,3:51.0,,Defensive rebound by M. Turner,69,53
301,3,3:45.0,,M. Turner makes 2-pt dunk from 5 ft (assist by P. George),69,55
302,3,3:44.0,Boston full timeout,,69,55
303,3,3:44.0,,A. Jefferson enters the game for M. Turner,69,55
304,3,3:25.0,Shooting foul by C. Miles (drawn by M. Smart),,69,55
305,3,3:25.0,M. Smart misses free throw 1 of 2,,69,55
306,3,3:25.0,Offensive rebound by Team,,69,55
307,3,3:25.0,K. Olynyk enters the game for A. Horford,,69,55
308,3,3:25.0,M. Smart makes free throw 2 of 2,,70,55
309,3,3:09.0,,J. Teague makes 2-pt jump shot from 7 ft,70,57
310,3,2:50.0,I. Thomas makes 2-pt layup from 2 ft,,72,57
311,3,2:30.0,,A. Jefferson misses 2-pt layup from 2 ft,72,57
312,3,2:28.0,Defensive rebound by J. Crowder,,72,57
313,3,2:18.0,I. Thomas makes 2-pt layup from 1 ft,,74,57
314,3,1:55.0,,J. Teague makes 2-pt layup from 2 ft,74,59
315,3,1:43.0,Personal foul by P. George (drawn by J. Crowder),,74,59
316,3,1:43.0,J. Brown enters the game for I. Thomas,,74,59
317,3,1:43.0,,G. Robinson enters the game for P. George,74,59
318,3,1:38.0,M. Smart misses 2-pt jump shot from 18 ft,,74,59
319,3,1:37.0,,Defensive rebound by A. Jefferson,74,59
320,3,1:28.0,,J. Teague makes 3-pt jump shot from 27 ft,74,62
321,3,1:28.0,,Shooting foul by M. Smart (drawn by J. Teague),74,62
322,3,1:28.0,,J. Teague makes free throw 1 of 1,74,63
323,3,1:13.0,J. Jerebko enters the game for A. Johnson,,74,63
324,3,1:04.0,M. Smart misses 3-pt jump shot from 30 ft,,74,63
325,3,1:03.0,,Defensive rebound by T. Young,74,63
326,3,0:43.0,,A. Jefferson makes 2-pt dunk at rim (assist by J. Teague),74,65
327,3,0:31.0,K. Olynyk makes 3-pt jump shot from 27 ft (assist by M. Smart),,77,65
328,3,0:16.0,,J. Teague makes 2-pt jump shot from 15 ft,77,67
329,3,0:02.0,M. Smart misses 2-pt layup from 2 ft,,77,67
330,3,0:01.0,,Defensive rebound by T. Young,77,67
331,4,11:47.0,J. Brown makes 2-pt layup from 2 ft (assist by K. Olynyk),,79,67
332,4,11:38.0,,Personal foul by J. Brown (drawn by G. Robinson),79,67
333,4,11:27.0,,C. Miles makes 2-pt jump shot from 18 ft (assist by A. Brooks),79,69
334,4,11:16.0,K. Olynyk makes 2-pt layup from 1 ft,,81,69
335,4,11:16.0,Shooting foul by A. Jefferson (drawn by K. Olynyk),,81,69
336,4,11:16.0,K. Olynyk makes free throw 1 of 1,,82,69
337,4,11:01.0,,A. Brooks misses 2-pt jump shot from 11 ft,82,69
338,4,11:00.0,,Offensive rebound by A. Jefferson,82,69
339,4,11:00.0,,A. Jefferson misses 2-pt layup from 2 ft,82,69
340,4,10:59.0,Defensive rebound by J. Jerebko,,82,69
341,4,10:47.0,J. Brown misses 2-pt jump shot from 22 ft (block by C. Miles),,82,69
342,4,10:46.0,,Defensive rebound by A. Jefferson,82,69
343,4,10:40.0,,C. Miles makes 2-pt jump shot from 10 ft,82,71
344,4,10:17.0,M. Smart makes 2-pt layup from 2 ft (assist by K. Olynyk),,84,71
345,4,9:52.0,,Turnover by P. George (lost ball; steal by T. Rozier),84,71
346,4,9:48.0,Turnover by T. Rozier (bad pass; steal by A. Brooks),,84,71
347,4,9:42.0,,Turnover by A. Brooks (bad pass; steal by K. Olynyk),84,71
348,4,9:35.0,J. Brown misses 2-pt layup from 2 ft,,84,71
349,4,9:34.0,Offensive rebound by J. Brown,,84,71
350,4,9:34.0,J. Brown misses 2-pt layup from 2 ft,,84,71
351,4,9:33.0,,Defensive rebound by A. Jefferson,84,71
352,4,9:27.0,,Personal foul by M. Smart (drawn by P. George),84,71
353,4,9:22.0,,P. George misses 2-pt jump shot from 21 ft,84,71
354,4,9:21.0,,Offensive rebound by P. George,84,71
355,4,9:20.0,,P. George makes 2-pt jump shot from 4 ft,84,73
356,4,9:20.0,,Shooting foul by K. Olynyk (drawn by P. George),84,73
357,4,9:20.0,,P. George makes free throw 1 of 1,84,74
358,4,9:03.0,K. Olynyk misses 2-pt jump shot from 20 ft,,84,74
359,4,9:01.0,Offensive rebound by J. Jerebko,,84,74
360,4,8:56.0,T. Rozier misses 3-pt jump shot from 26 ft,,84,74
361,4,8:55.0,,Defensive rebound by A. Jefferson,84,74
362,4,8:47.0,,Shooting block foul by M. Smart (drawn by P. George),84,74
363,4,8:47.0,Official timeout,,84,74
364,4,8:47.0,,P. George makes free throw 1 of 2,84,75
365,4,8:47.0,A. Bradley enters the game for K. Olynyk,,84,74
366,4,8:47.0,A. Horford enters the game for T. Rozier,,84,74
367,4,8:47.0,,P. George misses free throw 2 of 2,84,75
368,4,8:45.0,Defensive rebound by A. Horford,,84,75
369,4,8:44.0,Turnover by A. Horford (lost ball; steal by P. George),,84,75
370,4,8:38.0,,G. Robinson misses 3-pt jump shot from 24 ft,84,75
371,4,8:37.0,Defensive rebound by M. Smart,,84,75
372,4,8:37.0,,Technical foul by P. George,84,75
373,4,8:37.0,A. Bradley makes technical free throw,,85,75
374,4,8:15.0,J. Jerebko misses 3-pt jump shot from 26 ft,,85,75
375,4,8:13.0,,Defensive rebound by A. Brooks,85,75
376,4,7:54.0,,P. George misses 3-pt jump shot from 26 ft,85,75
377,4,7:53.0,Defensive rebound by A. Bradley,,85,75
378,4,7:36.0,Turnover by A. Bradley (back court),,85,75
379,4,7:36.0,,M. Turner enters the game for A. Jefferson,85,75
380,4,7:36.0,I. Thomas enters the game for M. Smart,,85,75
381,4,7:23.0,,C. Miles misses 2-pt layup from 4 ft,85,75
382,4,7:23.0,,Offensive rebound by Team,85,75
383,4,7:23.0,,J. Teague enters the game for A. Brooks,85,75
384,4,7:23.0,J. Crowder enters the game for J. Brown,,85,75
385,4,7:23.0,,Turnover by G. Robinson (bad pass),85,75
386,4,7:07.0,A. Horford misses 3-pt jump shot from 26 ft,,85,75
387,4,7:07.0,,Defensive rebound by G. Robinson,85,75
388,4,6:56.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by P. George),85,78
389,4,6:37.0,A. Horford misses 2-pt jump shot from 17 ft,,85,78
390,4,6:36.0,,Defensive rebound by P. George,85,78
391,4,6:21.0,,Shooting foul by I. Thomas (drawn by J. Teague),85,78
392,4,6:21.0,,J. Teague makes free throw 1 of 2,85,79
393,4,6:21.0,,J. Teague makes free throw 2 of 2,85,80
394,4,6:17.0,Boston full timeout,,85,80
395,4,6:17.0,M. Smart enters the game for J. Jerebko,,85,80
396,4,6:12.0,A. Bradley misses 2-pt jump shot from 17 ft,,85,80
397,4,6:11.0,,Defensive rebound by P. George,85,80
