,QUARTER,TIME_REMAINING,PHOENIX_ACTION,UTAH_ACTION,PHOENIX_SCORE,UTAH_SCORE
394,4,1:46.0,,R. Gobert makes 2-pt dunk at rim (assist by S. Mack),84,89
395,4,1:46.0,Phoenix full timeout,,84,89
396,4,1:43.0,T. Chandler makes 2-pt dunk at rim,,86,89
397,4,1:43.0,D. Booker misses 2-pt jump shot from 5 ft,,86,89
398,4,1:43.0,Offensive rebound by T. Chandler,,86,89
399,4,1:29.0,,G. Hayward misses 2-pt jump shot from 4 ft,86,89
400,4,1:29.0,Defensive rebound by D. Booker,,86,89
401,4,1:06.0,E. Bledsoe misses 2-pt layup from 2 ft,,86,89
402,4,1:06.0,,Defensive rebound by R. Gobert,86,89
403,4,0:47.0,,Utah full timeout,86,89
404,4,0:44.0,,Turnover by S. Mack (bad pass),86,89
405,4,0:44.0,,Loose ball foul by G. Hayward (drawn by D. Booker),86,89
406,4,0:33.0,Turnover by E. Bledsoe (bad pass),,86,89
407,4,0:33.0,,Technical foul by R. Gobert,86,89
408,4,0:33.0,Technical foul by D. Booker,,86,89
409,4,0:33.0,,R. Hood enters the game for T. Lyles,86,89
410,4,0:13.0,,G. Hayward misses 2-pt layup from 3 ft,86,89
411,4,0:13.0,Defensive rebound by T. Chandler,,86,89
412,4,0:12.0,Phoenix full timeout,,86,89
413,4,0:06.0,D. Booker misses 3-pt jump shot from 25 ft,,86,89
414,4,0:04.0,,Defensive rebound by G. Hayward,86,89
415,4,0:03.0,,Personal foul by D. Booker (drawn by G. Hayward),86,89
416,4,0:03.0,,G. Hayward makes free throw 1 of 2,86,90
417,4,0:03.0,,G. Hayward makes free throw 2 of 2,86,91
418,4,0:03.0,Phoenix full timeout,,86,91
