,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ATLANTA_ACTION,MILWAUKEE_SCORE,ATLANTA_SCORE
28,1,6:47.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,17,9
29,1,6:33.0,,Personal foul by J. Henson (drawn by D. Howard),17,9
30,1,6:33.0,M. Beasley enters the game for G. Antetokounmpo,,17,9
31,1,6:33.0,G. Monroe enters the game for J. Henson,,17,9
32,1,6:33.0,,M. Dunleavy enters the game for T. Sefolosha,17,9
33,1,6:27.0,,K. Bazemore misses 3-pt jump shot from 25 ft,17,9
34,1,6:23.0,Defensive rebound by J. Parker,,17,9
35,1,6:18.0,M. Brogdon makes 3-pt jump shot from 25 ft (assist by J. Parker),,20,9
36,1,5:54.0,,P. Millsap makes 3-pt jump shot from 24 ft (assist by D. Schröder),20,12
37,1,5:36.0,J. Parker misses 2-pt jump shot from 21 ft,,20,12
38,1,5:35.0,,Defensive rebound by M. Dunleavy,20,12
39,1,5:20.0,,M. Dunleavy misses 2-pt layup from 2 ft,20,12
40,1,5:20.0,,Offensive rebound by D. Howard,20,12
41,1,5:20.0,,Shooting foul by G. Monroe (drawn by D. Howard),20,12
42,1,5:20.0,,D. Howard makes free throw 1 of 2,20,13
43,1,5:20.0,,T. Hardaway enters the game for K. Bazemore,20,13
44,1,5:20.0,,M. Muscala enters the game for P. Millsap,20,13
45,1,5:20.0,M. Dellavedova enters the game for M. Brogdon,,20,13
46,1,5:20.0,,D. Howard makes free throw 2 of 2,20,14
47,1,5:07.0,Shooting foul by T. Hardaway (drawn by M. Dellavedova),,20,14
48,1,5:07.0,M. Dellavedova makes free throw 1 of 2,,21,14
49,1,5:07.0,M. Dellavedova misses free throw 2 of 2,,21,14
50,1,5:07.0,,P. Millsap enters the game for D. Howard,21,14
51,1,5:06.0,,Defensive rebound by P. Millsap,21,14
52,1,4:52.0,,M. Muscala misses 2-pt jump shot from 21 ft,21,14
53,1,4:51.0,Defensive rebound by M. Dellavedova,,21,14
54,1,4:38.0,Turnover by M. Beasley (lost ball),,21,14
55,1,4:38.0,,Atlanta full timeout,21,14
56,1,4:38.0,,K. Humphries enters the game for M. Muscala,21,14
57,1,4:27.0,,M. Dunleavy makes 3-pt jump shot from 25 ft (assist by D. Schröder),21,17
58,1,4:10.0,G. Monroe misses 2-pt layup from 3 ft,,21,17
59,1,4:08.0,Offensive rebound by G. Monroe,,21,17
60,1,4:07.0,G. Monroe misses 2-pt layup from 2 ft (block by P. Millsap),,21,17
61,1,4:07.0,Offensive rebound by Team,,21,17
62,1,3:58.0,G. Monroe makes 2-pt layup from 2 ft (assist by J. Parker),,23,17
63,1,3:58.0,Shooting block foul by P. Millsap (drawn by G. Monroe),,23,17
64,1,3:58.0,G. Monroe makes free throw 1 of 1,,24,17
65,1,3:48.0,,Turnover by D. Schröder (lost ball),24,17
66,1,3:38.0,M. Beasley makes 2-pt layup from 1 ft (assist by J. Parker),,26,17
67,1,3:31.0,,Shooting foul by M. Beasley (drawn by M. Dunleavy),26,17
68,1,3:31.0,,M. Dunleavy makes free throw 1 of 2,26,18
69,1,3:31.0,,M. Dunleavy misses free throw 2 of 2,26,18
70,1,3:31.0,,M. Delaney enters the game for D. Schröder,26,18
71,1,3:27.0,Defensive rebound by J. Parker,,26,18
72,1,3:13.0,Shooting foul by M. Dunleavy (drawn by M. Beasley),,26,18
73,1,3:13.0,M. Beasley makes free throw 1 of 2,,27,18
74,1,3:13.0,M. Beasley misses free throw 2 of 2,,27,18
75,1,3:13.0,J. Terry enters the game for T. Snell,,27,18
76,1,3:11.0,,Defensive rebound by P. Millsap,27,18
77,1,3:01.0,,M. Dunleavy makes 3-pt jump shot from 25 ft (assist by M. Delaney),27,21
78,1,2:45.0,G. Monroe misses 2-pt layup from 2 ft (block by K. Humphries),,27,21
79,1,2:42.0,,Defensive rebound by M. Dunleavy,27,21
80,1,2:36.0,,K. Humphries makes 2-pt jump shot from 15 ft,27,23
81,1,2:24.0,Shooting foul by T. Hardaway (drawn by G. Monroe),,27,23
82,1,2:24.0,,Violation by K. Humphries (def goaltending),27,23
83,1,2:24.0,G. Monroe makes 2-pt layup from 1 ft (assist by M. Dellavedova),,29,23
84,1,2:24.0,Milwaukee full timeout,,29,23
85,1,2:24.0,G. Monroe misses free throw 1 of 1,,29,23
86,1,2:24.0,G. Antetokounmpo enters the game for J. Parker,,29,23
87,1,2:23.0,,Defensive rebound by P. Millsap,29,23
88,1,2:10.0,,P. Millsap makes 2-pt layup from 1 ft (assist by M. Delaney),29,25
89,1,1:43.0,G. Antetokounmpo misses 3-pt jump shot from 24 ft,,29,25
90,1,1:42.0,Offensive rebound by M. Dellavedova,,29,25
91,1,1:35.0,M. Beasley misses 3-pt jump shot from 25 ft,,29,25
92,1,1:32.0,,Defensive rebound by K. Humphries,29,25
93,1,1:29.0,,Shooting foul by M. Beasley (drawn by M. Dunleavy),29,25
94,1,1:29.0,,M. Dunleavy makes free throw 1 of 3,29,26
95,1,1:29.0,,M. Dunleavy makes free throw 2 of 3,29,27
96,1,1:29.0,R. Vaughn enters the game for M. Beasley,,29,27
97,1,1:29.0,,M. Dunleavy makes free throw 3 of 3,29,28
98,1,1:11.0,G. Monroe makes 2-pt layup from 1 ft,,31,28
99,1,0:54.0,,P. Millsap makes 2-pt jump shot from 16 ft,31,30
100,1,0:54.0,,Shooting foul by G. Monroe (drawn by P. Millsap),31,30
101,1,0:54.0,,P. Millsap makes free throw 1 of 1,31,31
102,1,0:33.0,R. Vaughn makes 2-pt jump shot from 17 ft (assist by G. Antetokounmpo),,33,31
103,1,0:26.0,,M. Delaney makes 2-pt jump shot from 18 ft,33,33
104,1,0:05.0,R. Vaughn makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),,36,33
105,1,0:00.0,,P. Millsap makes 3-pt jump shot from 24 ft (assist by M. Delaney),36,36
106,2,11:41.0,,M. Dunleavy misses 2-pt jump shot from 18 ft,36,36
107,2,11:38.0,Defensive rebound by J. Terry,,36,36
108,2,11:28.0,R. Vaughn misses 2-pt jump shot from 6 ft,,36,36
109,2,11:28.0,,Defensive rebound by Team,36,36
110,2,11:28.0,Loose ball foul by M. Plumlee (drawn by K. Humphries),,36,36
111,2,11:28.0,,T. Sefolosha enters the game for P. Millsap,36,36
112,2,11:21.0,,Turnover by M. Dunleavy (lost ball),36,36
113,2,11:01.0,M. Dellavedova makes 2-pt layup from 1 ft,,38,36
114,2,10:38.0,,K. Humphries misses 2-pt jump shot from 15 ft,38,36
115,2,10:37.0,Defensive rebound by M. Plumlee,,38,36
116,2,10:30.0,Turnover by G. Antetokounmpo (bad pass; steal by T. Hardaway),,38,36
117,2,10:29.0,,Personal foul by M. Dellavedova (drawn by T. Hardaway),38,36
118,2,10:29.0,,D. Howard enters the game for K. Humphries,38,36
119,2,10:16.0,,T. Sefolosha makes 3-pt jump shot from 24 ft (assist by M. Delaney),38,39
120,2,9:56.0,Turnover by J. Terry (lost ball; steal by D. Howard),,38,39
121,2,9:51.0,,T. Hardaway makes 2-pt layup from 1 ft (assist by D. Howard),38,41
122,2,9:25.0,G. Antetokounmpo makes 2-pt jump shot from 20 ft,,40,41
123,2,9:08.0,,T. Sefolosha misses 2-pt jump shot from 18 ft,40,41
124,2,9:07.0,,Offensive rebound by M. Dunleavy,40,41
125,2,9:05.0,,M. Dunleavy misses 2-pt layup at rim,40,41
126,2,9:04.0,,Offensive rebound by D. Howard,40,41
127,2,9:00.0,,T. Hardaway misses 3-pt jump shot from 24 ft,40,41
128,2,9:00.0,,Offensive rebound by Team,40,41
129,2,9:00.0,M. Brogdon enters the game for M. Dellavedova,,40,41
130,2,9:00.0,Loose ball foul by M. Dellavedova (drawn by D. Howard),,40,41
131,2,8:59.0,Violation by M. Plumlee (def goaltending),,40,41
132,2,8:59.0,,T. Hardaway makes 2-pt layup from 1 ft (assist by M. Dunleavy),40,43
133,2,8:44.0,Turnover by G. Antetokounmpo (step out of bounds),,40,43
134,2,8:44.0,Official timeout,,40,43
135,2,8:32.0,,M. Dunleavy misses 3-pt jump shot from 26 ft,40,43
136,2,8:31.0,,Offensive rebound by D. Howard,40,43
137,2,8:30.0,,D. Howard misses 2-pt layup from 1 ft,40,43
138,2,8:29.0,,Offensive rebound by D. Howard,40,43
139,2,8:13.0,,M. Dunleavy makes 2-pt layup from 2 ft (assist by M. Delaney),40,45
140,2,7:49.0,M. Brogdon misses 2-pt jump shot from 11 ft,,40,45
141,2,7:48.0,,Defensive rebound by D. Howard,40,45
142,2,7:34.0,,T. Hardaway misses 3-pt jump shot from 24 ft,40,45
143,2,7:32.0,Defensive rebound by J. Terry,,40,45
144,2,7:24.0,Turnover by M. Brogdon (bad pass; steal by T. Sefolosha),,40,45
145,2,7:21.0,Violation by G. Antetokounmpo (def goaltending),,40,45
146,2,7:21.0,,T. Sefolosha makes 2-pt layup from 2 ft,40,47
147,2,7:04.0,R. Vaughn misses 3-pt jump shot from 25 ft,,40,47
148,2,7:02.0,,Defensive rebound by T. Hardaway,40,47
149,2,6:41.0,,M. Delaney misses 3-pt jump shot from 25 ft,40,47
150,2,6:38.0,Defensive rebound by J. Terry,,40,47
151,2,6:35.0,M. Brogdon misses 3-pt jump shot from 23 ft,,40,47
152,2,6:34.0,,Defensive rebound by Team,40,47
153,2,6:34.0,Loose ball foul by M. Plumlee (drawn by M. Dunleavy),,40,47
154,2,6:34.0,,K. Bazemore enters the game for M. Dunleavy,40,47
155,2,6:34.0,,D. Schröder enters the game for T. Hardaway,40,47
156,2,6:34.0,J. Henson enters the game for R. Vaughn,,40,47
157,2,6:34.0,J. Parker enters the game for M. Plumlee,,40,47
158,2,6:18.0,,Turnover by T. Sefolosha (lost ball; steal by M. Brogdon),40,47
159,2,6:12.0,M. Brogdon misses 2-pt layup from 1 ft,,40,47
160,2,6:11.0,,Defensive rebound by T. Sefolosha,40,47
161,2,6:08.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by M. Delaney),40,49
162,2,6:08.0,,Shooting foul by J. Parker (drawn by T. Sefolosha),40,49
163,2,6:08.0,T. Snell enters the game for J. Terry,,40,49
164,2,6:08.0,,T. Sefolosha makes free throw 1 of 1,40,50
165,2,5:50.0,J. Parker misses 2-pt jump shot from 19 ft,,40,50
166,2,5:48.0,,Defensive rebound by D. Howard,40,50
167,2,5:29.0,,D. Schröder misses 2-pt jump shot from 9 ft (block by G. Antetokounmpo),40,50
168,2,5:29.0,,Offensive rebound by Team,40,50
169,2,5:29.0,,Atlanta full timeout,40,50
170,2,5:24.0,,M. Delaney makes 2-pt jump shot from 18 ft,40,52
171,2,5:02.0,M. Brogdon makes 3-pt jump shot from 23 ft (assist by J. Parker),,43,52
172,2,4:45.0,,K. Bazemore makes 2-pt jump shot from 17 ft (assist by T. Sefolosha),43,54
173,2,4:30.0,J. Parker misses 3-pt jump shot from 24 ft,,43,54
174,2,4:28.0,Offensive rebound by G. Antetokounmpo,,43,54
175,2,4:14.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,43,54
176,2,4:13.0,Offensive rebound by J. Parker,,43,54
177,2,4:12.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Parker),,45,54
178,2,3:53.0,,D. Schröder misses 2-pt layup from 3 ft (block by M. Brogdon),45,54
179,2,3:52.0,Defensive rebound by Team,,45,54
180,2,3:52.0,,P. Millsap enters the game for M. Delaney,45,54
181,2,3:37.0,T. Snell misses 3-pt jump shot from 23 ft,,45,54
182,2,3:36.0,,Defensive rebound by D. Schröder,45,54
183,2,3:33.0,,Shooting foul by M. Brogdon (drawn by K. Bazemore),45,54
184,2,3:33.0,,K. Bazemore makes free throw 1 of 2,45,55
185,2,3:33.0,,K. Bazemore misses free throw 2 of 2,45,55
186,2,3:32.0,,Offensive rebound by K. Bazemore,45,55
187,2,3:31.0,,Shooting foul by J. Parker (drawn by D. Howard),45,55
188,2,3:31.0,,D. Howard misses free throw 1 of 2,45,55
189,2,3:31.0,,Offensive rebound by Team,45,55
190,2,3:31.0,,D. Howard makes free throw 2 of 2,45,56
191,2,3:10.0,M. Brogdon misses 2-pt layup from 2 ft,,45,56
192,2,3:09.0,,Defensive rebound by D. Howard,45,56
193,2,3:01.0,,Turnover by K. Bazemore (bad pass; steal by J. Henson),45,56
194,2,3:00.0,Turnover by J. Henson (bad pass; steal by K. Bazemore),,45,56
195,2,2:52.0,,Turnover by P. Millsap (bad pass; steal by M. Brogdon),45,56
196,2,2:45.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,47,56
197,2,2:29.0,,Turnover by D. Schröder (traveling),47,56
198,2,2:29.0,Milwaukee full timeout,,47,56
199,2,2:15.0,Shooting foul by T. Sefolosha (drawn by G. Antetokounmpo),,47,56
200,2,2:15.0,G. Antetokounmpo makes free throw 1 of 2,,48,56
201,2,2:15.0,G. Antetokounmpo makes free throw 2 of 2,,49,56
202,2,1:59.0,,D. Howard makes 2-pt dunk at rim,49,58
203,2,1:42.0,G. Antetokounmpo makes 2-pt jump shot from 13 ft,,51,58
204,2,1:42.0,,Violation by D. Howard (def goaltending),51,58
205,2,1:23.0,,D. Schröder misses 2-pt layup from 2 ft (block by J. Henson),51,58
206,2,1:22.0,Defensive rebound by J. Parker,,51,58
207,2,1:20.0,Offensive foul by J. Parker (drawn by K. Bazemore),,51,58
208,2,1:20.0,Turnover by J. Parker (offensive foul),,51,58
209,2,1:20.0,M. Dellavedova enters the game for J. Parker,,51,58
210,2,1:04.0,,D. Schröder makes 2-pt layup from 2 ft,51,60
211,2,0:50.0,J. Henson makes 2-pt dunk at rim (assist by T. Snell),,53,60
212,2,0:29.0,,T. Sefolosha misses 3-pt jump shot from 23 ft,53,60
213,2,0:26.0,Defensive rebound by J. Henson,,53,60
214,2,0:07.0,Turnover by M. Brogdon (bad pass),,53,60
215,2,0:07.0,,M. Dunleavy enters the game for D. Howard,53,60
216,2,0:07.0,,T. Hardaway enters the game for T. Sefolosha,53,60
217,2,0:01.0,,D. Schröder misses 2-pt layup from 1 ft,53,60
218,2,0:00.0,Defensive rebound by G. Antetokounmpo,,53,60
219,3,11:48.0,,Offensive foul by D. Howard (drawn by J. Henson),53,60
220,3,11:48.0,,Turnover by D. Howard (offensive foul),53,60
221,3,11:28.0,J. Parker makes 2-pt layup from 1 ft (assist by J. Henson),,55,60
222,3,11:06.0,,P. Millsap misses 2-pt jump shot from 16 ft,55,60
223,3,11:02.0,Defensive rebound by G. Antetokounmpo,,55,60
224,3,10:51.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by J. Henson),,57,60
225,3,10:51.0,Shooting foul by K. Bazemore (drawn by G. Antetokounmpo),,57,60
226,3,10:51.0,G. Antetokounmpo makes free throw 1 of 1,,58,60
227,3,10:37.0,,T. Sefolosha misses 2-pt jump shot from 16 ft,58,60
228,3,10:34.0,,Offensive rebound by P. Millsap,58,60
229,3,10:30.0,,T. Sefolosha misses 3-pt jump shot from 25 ft,58,60
230,3,10:28.0,Defensive rebound by J. Parker,,58,60
231,3,10:18.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,58,60
232,3,10:18.0,Offensive rebound by G. Antetokounmpo,,58,60
233,3,10:18.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,60,60
234,3,10:18.0,,Atlanta full timeout,60,60
235,3,10:06.0,,D. Howard makes 2-pt dunk at rim (assist by P. Millsap),60,62
236,3,9:43.0,G. Antetokounmpo misses 2-pt jump shot from 5 ft (block by D. Howard),,60,62
237,3,9:41.0,Offensive rebound by G. Antetokounmpo,,60,62
238,3,9:38.0,G. Antetokounmpo misses 2-pt jump shot from 6 ft,,60,62
239,3,9:38.0,Offensive rebound by G. Antetokounmpo,,60,62
240,3,9:38.0,Shooting foul by P. Millsap (drawn by G. Antetokounmpo),,60,62
241,3,9:38.0,G. Antetokounmpo makes free throw 1 of 2,,61,62
242,3,9:38.0,G. Antetokounmpo makes free throw 2 of 2,,62,62
243,3,9:26.0,,K. Bazemore makes 3-pt jump shot from 25 ft (assist by D. Schröder),62,65
244,3,9:02.0,T. Snell makes 3-pt jump shot from 24 ft (assist by J. Parker),,65,65
245,3,8:38.0,,K. Bazemore makes 3-pt jump shot from 24 ft,65,68
246,3,8:23.0,Turnover by G. Antetokounmpo (bad pass),,65,68
247,3,8:11.0,,Personal foul by G. Antetokounmpo (drawn by K. Bazemore),65,68
248,3,7:59.0,,K. Bazemore makes 2-pt jump shot from 18 ft (assist by D. Howard),65,70
249,3,7:38.0,M. Brogdon makes 2-pt layup from 1 ft,,67,70
250,3,7:27.0,,D. Schröder misses 2-pt jump shot from 18 ft,67,70
251,3,7:25.0,Defensive rebound by J. Parker,,67,70
252,3,7:14.0,Personal foul by P. Millsap (drawn by G. Antetokounmpo),,67,70
253,3,7:14.0,M. Dellavedova enters the game for M. Brogdon,,67,70
254,3,6:58.0,J. Henson misses 2-pt jump shot from 18 ft,,67,70
255,3,6:57.0,,Defensive rebound by D. Schröder,67,70
256,3,6:54.0,,Offensive foul by D. Howard (drawn by J. Henson),67,70
257,3,6:54.0,,Turnover by D. Howard (offensive foul),67,70
258,3,6:34.0,T. Snell misses 3-pt jump shot from 26 ft,,67,70
259,3,6:32.0,,Defensive rebound by P. Millsap,67,70
260,3,6:22.0,G. Monroe enters the game for J. Henson,,67,70
261,3,6:16.0,,K. Bazemore makes 2-pt layup from 3 ft (assist by T. Sefolosha),67,72
262,3,6:16.0,,Shooting foul by T. Snell (drawn by K. Bazemore),67,72
263,3,6:16.0,Violation by Team (jump ball),,67,72
264,3,6:16.0,,T. Hardaway enters the game for P. Millsap,67,72
265,3,6:16.0,,K. Bazemore makes free throw 1 of 1,67,73
266,3,6:08.0,Turnover by M. Dellavedova (bad pass; steal by T. Sefolosha),,67,73
267,3,6:04.0,,T. Sefolosha makes 2-pt dunk at rim,67,75
268,3,5:47.0,Personal foul by K. Bazemore (drawn by J. Parker),,67,75
269,3,5:35.0,G. Monroe misses 2-pt jump shot from 20 ft,,67,75
270,3,5:32.0,Offensive rebound by J. Parker,,67,75
271,3,5:32.0,J. Parker makes 2-pt hook shot from 1 ft,,69,75
272,3,5:09.0,,D. Schröder makes 2-pt jump shot from 9 ft (assist by T. Hardaway),69,77
273,3,4:50.0,G. Antetokounmpo misses 2-pt jump shot from 20 ft,,69,77
274,3,4:48.0,,Defensive rebound by T. Hardaway,69,77
275,3,4:38.0,,K. Bazemore makes 2-pt jump shot from 23 ft (assist by D. Schröder),69,79
276,3,4:38.0,Milwaukee full timeout,,69,79
277,3,4:38.0,J. Terry enters the game for T. Snell,,69,79
278,3,4:21.0,Shooting foul by K. Bazemore (drawn by G. Antetokounmpo),,69,79
279,3,4:21.0,G. Antetokounmpo makes free throw 1 of 2,,70,79
280,3,4:21.0,G. Antetokounmpo makes free throw 2 of 2,,71,79
281,3,4:01.0,,T. Sefolosha misses 2-pt layup from 3 ft,71,79
282,3,4:00.0,,Offensive rebound by D. Howard,71,79
283,3,4:00.0,,D. Howard makes 2-pt dunk at rim,71,81
284,3,3:44.0,G. Monroe makes 2-pt hook shot from 3 ft (assist by J. Parker),,73,81
285,3,3:31.0,,T. Hardaway makes 2-pt layup from 1 ft (assist by D. Schröder),73,83
286,3,3:12.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by G. Monroe),,75,83
287,3,2:54.0,,Turnover by D. Schröder (bad pass; steal by J. Parker),75,83
288,3,2:48.0,G. Antetokounmpo makes 2-pt layup at rim (assist by J. Parker),,77,83
289,3,2:48.0,,Technical foul by K. Bazemore,77,83
290,3,2:48.0,M. Dellavedova misses technical free throw,,77,83
291,3,2:48.0,,Offensive rebound by Team,77,83
292,3,2:48.0,,P. Millsap enters the game for K. Bazemore,77,83
293,3,2:37.0,,Personal foul by J. Terry (drawn by T. Hardaway),77,83
294,3,2:37.0,,M. Delaney enters the game for D. Schröder,77,83
295,3,2:37.0,M. Beasley enters the game for G. Antetokounmpo,,77,83
296,3,2:37.0,,M. Dunleavy enters the game for T. Sefolosha,77,83
297,3,2:28.0,Offensive charge foul by P. Millsap (drawn by G. Monroe),,77,83
298,3,2:28.0,,Turnover by P. Millsap (offensive foul),77,83
299,3,2:28.0,,K. Humphries enters the game for D. Howard,77,83
300,3,2:14.0,G. Monroe misses 2-pt layup from 1 ft (block by P. Millsap),,77,83
301,3,2:13.0,,Defensive rebound by Team,77,83
302,3,2:13.0,Loose ball foul by G. Monroe (drawn by M. Dunleavy),,77,83
303,3,1:50.0,,T. Hardaway misses 2-pt jump shot from 15 ft,77,83
304,3,1:47.0,Defensive rebound by J. Parker,,77,83
305,3,1:38.0,,Offensive charge foul by J. Terry (drawn by M. Delaney),77,83
306,3,1:38.0,Turnover by J. Terry (offensive foul),,77,83
307,3,1:23.0,,M. Dunleavy makes 2-pt layup from 1 ft (assist by P. Millsap),77,85
308,3,1:08.0,Shooting foul by M. Dunleavy (drawn by M. Beasley),,77,85
309,3,1:08.0,M. Beasley makes free throw 1 of 2,,78,85
310,3,1:08.0,M. Beasley makes free throw 2 of 2,,79,85
311,3,0:58.0,,Turnover by M. Delaney (bad pass; steal by M. Beasley),79,85
312,3,0:57.0,Personal foul by M. Dunleavy (drawn by M. Beasley),,79,85
313,3,0:57.0,M. Beasley makes free throw 1 of 2,,80,85
314,3,0:57.0,M. Beasley makes free throw 2 of 2,,81,85
315,3,0:40.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by M. Delaney),81,88
316,3,0:32.0,G. Monroe makes 2-pt jump shot from 6 ft (assist by M. Dellavedova),,83,88
317,3,0:12.0,,P. Millsap misses 3-pt jump shot from 25 ft,83,88
318,3,0:10.0,Defensive rebound by J. Parker,,83,88
319,3,0:01.0,M. Dellavedova misses 2-pt layup from 3 ft,,83,88
320,3,0:00.0,Offensive rebound by Team,,83,88
321,4,11:47.0,Turnover by G. Monroe (bad pass; steal by K. Humphries),,83,88
322,4,11:35.0,,K. Humphries misses 2-pt jump shot from 12 ft,83,88
323,4,11:34.0,,Offensive rebound by K. Humphries,83,88
324,4,11:31.0,,M. Dunleavy makes 3-pt jump shot from 23 ft (assist by M. Delaney),83,91
325,4,11:05.0,M. Beasley misses 2-pt jump shot from 19 ft,,83,91
326,4,11:05.0,Offensive rebound by Team,,83,91
327,4,11:05.0,,Loose ball foul by M. Delaney (drawn by G. Monroe),83,91
328,4,11:05.0,G. Antetokounmpo enters the game for J. Parker,,83,91
329,4,10:46.0,M. Beasley misses 2-pt jump shot from 16 ft,,83,91
330,4,10:44.0,Offensive rebound by G. Antetokounmpo,,83,91
331,4,10:43.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,85,91
332,4,10:31.0,,Turnover by T. Hardaway (bad pass; steal by J. Terry),85,91
333,4,10:20.0,G. Monroe misses 2-pt hook shot from 3 ft,,85,91
334,4,10:19.0,,Defensive rebound by K. Humphries,85,91
335,4,10:11.0,,Personal block foul by G. Monroe (drawn by K. Humphries),85,91
336,4,10:11.0,,T. Sefolosha enters the game for K. Humphries,85,91
337,4,9:58.0,,T. Hardaway misses 3-pt jump shot from 25 ft,85,91
338,4,9:57.0,,Offensive rebound by P. Millsap,85,91
339,4,9:49.0,,P. Millsap makes 2-pt jump shot from 12 ft,85,93
340,4,9:41.0,Offensive foul by G. Antetokounmpo (drawn by M. Delaney),,85,93
341,4,9:41.0,Turnover by G. Antetokounmpo (offensive foul),,85,93
342,4,9:21.0,,M. Delaney makes 2-pt jump shot from 20 ft (assist by T. Sefolosha),85,95
343,4,8:59.0,M. Beasley makes 2-pt jump shot from 8 ft (assist by M. Dellavedova),,87,95
344,4,8:38.0,Official timeout,,87,95
345,4,8:34.0,,Turnover by P. Millsap (bad pass; steal by M. Beasley),87,95
346,4,8:12.0,M. Beasley makes 2-pt layup from 3 ft,,89,95
347,4,7:48.0,,M. Dunleavy makes 3-pt jump shot from 26 ft (assist by P. Millsap),89,98
348,4,7:25.0,G. Monroe makes 2-pt hook shot from 5 ft (assist by G. Antetokounmpo),,91,98
349,4,7:10.0,,P. Millsap misses 3-pt jump shot from 25 ft,91,98
350,4,7:09.0,Defensive rebound by J. Terry,,91,98
351,4,6:51.0,Turnover by G. Monroe (bad pass; steal by T. Sefolosha),,91,98
352,4,6:44.0,,M. Delaney misses 3-pt jump shot from 23 ft,91,98
353,4,6:41.0,,Offensive rebound by T. Sefolosha,91,98
354,4,6:37.0,,M. Delaney makes 3-pt jump shot from 23 ft (assist by M. Dunleavy),91,101
355,4,6:17.0,M. Beasley misses 2-pt jump shot from 7 ft,,91,101
356,4,6:16.0,Offensive rebound by M. Beasley,,91,101
357,4,6:14.0,J. Terry misses 3-pt jump shot from 24 ft,,91,101
358,4,6:13.0,,Defensive rebound by P. Millsap,91,101
359,4,6:07.0,,Turnover by M. Delaney (bad pass; steal by J. Terry),91,101
360,4,5:59.0,Turnover by M. Dellavedova (bad pass; steal by M. Delaney),,91,101
361,4,5:53.0,,T. Sefolosha misses 2-pt layup from 2 ft (block by G. Antetokounmpo),91,101
362,4,5:50.0,Defensive rebound by M. Dellavedova,,91,101
363,4,5:36.0,J. Terry makes 3-pt jump shot from 25 ft (assist by M. Beasley),,94,101
364,4,5:17.0,Offensive charge foul by T. Sefolosha (drawn by G. Monroe),,94,101
365,4,5:17.0,,Turnover by T. Sefolosha (offensive foul),94,101
366,4,5:17.0,,Atlanta full timeout,94,101
