,QUARTER,TIME_REMAINING,UTAH_ACTION,DENVER_ACTION,UTAH_SCORE,DENVER_SCORE
57,1,5:37.0,Violation by T. Lyles (def goaltending),,5,9
58,1,5:37.0,,J. Nurkić makes 2-pt hook shot from 6 ft (assist by D. Gallinari),5,11
59,1,5:27.0,D. Exum makes 2-pt layup from 2 ft,,7,11
60,1,5:27.0,,Denver full timeout,7,11
61,1,5:27.0,,N. Jokić enters the game for K. Faried,7,11
62,1,5:27.0,,W. Chandler enters the game for J. Nurkić,7,11
63,1,5:27.0,J. Johnson enters the game for T. Lyles,,7,11
64,1,5:27.0,B. Diaw enters the game for J. Withey,,7,11
65,1,5:17.0,,Offensive foul by D. Gallinari (drawn by B. Diaw),7,11
66,1,5:17.0,,Turnover by D. Gallinari (offensive foul),7,11
67,1,5:04.0,G. Hayward misses 2-pt jump shot from 23 ft,,7,11
68,1,5:02.0,,Defensive rebound by N. Jokić,7,11
69,1,4:49.0,,Turnover by W. Chandler (traveling),7,11
70,1,4:49.0,,J. Nelson enters the game for W. Barton,7,11
71,1,4:32.0,D. Exum misses 3-pt jump shot from 24 ft,,7,11
72,1,4:32.0,Offensive rebound by D. Exum,,7,11
73,1,4:13.0,D. Exum misses 3-pt jump shot from 23 ft,,7,11
74,1,4:12.0,,Defensive rebound by E. Mudiay,7,11
75,1,4:05.0,,E. Mudiay makes 2-pt jump shot from 5 ft,7,13
76,1,3:56.0,Shooting foul by N. Jokić (drawn by R. Hood),,7,13
77,1,3:56.0,R. Hood makes free throw 1 of 2,,8,13
78,1,3:56.0,S. Mack enters the game for D. Exum,,8,13
79,1,3:56.0,J. Ingles enters the game for G. Hayward,,8,13
80,1,3:56.0,R. Hood makes free throw 2 of 2,,9,13
81,1,3:45.0,,Turnover by J. Nelson (step out of bounds),9,13
82,1,3:26.0,J. Johnson makes 2-pt jump shot from 4 ft,,11,13
83,1,3:14.0,,Turnover by W. Chandler (lost ball),11,13
84,1,3:14.0,,J. Murray enters the game for E. Mudiay,11,13
85,1,3:01.0,R. Hood misses 2-pt jump shot from 17 ft,,11,13
86,1,3:00.0,,Defensive rebound by N. Jokić,11,13
87,1,2:49.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by D. Gallinari),11,16
88,1,2:37.0,S. Mack misses 2-pt layup from 3 ft,,11,16
89,1,2:37.0,,Defensive rebound by D. Gallinari,11,16
90,1,2:30.0,,D. Gallinari misses 2-pt layup from 3 ft,11,16
91,1,2:25.0,,Offensive rebound by N. Jokić,11,16
92,1,2:22.0,,J. Nelson makes 2-pt layup from 2 ft (assist by N. Jokić),11,18
93,1,2:10.0,S. Mack misses 2-pt layup from 2 ft,,11,18
94,1,2:10.0,,Defensive rebound by N. Jokić,11,18
95,1,2:03.0,,D. Gallinari misses 3-pt jump shot from 26 ft,11,18
96,1,2:02.0,Defensive rebound by S. Mack,,11,18
97,1,1:52.0,Shooting foul by W. Chandler (drawn by J. Johnson),,11,18
98,1,1:52.0,J. Johnson misses free throw 1 of 2,,11,18
99,1,1:52.0,Offensive rebound by Team,,11,18
100,1,1:52.0,D. Exum enters the game for R. Hood,,11,18
101,1,1:52.0,R. Gobert enters the game for B. Diaw,,11,18
102,1,1:52.0,J. Johnson makes free throw 2 of 2,,12,18
103,1,1:35.0,,W. Chandler makes 2-pt jump shot from 13 ft (assist by N. Jokić),12,20
104,1,1:22.0,S. Mack misses 2-pt jump shot from 9 ft,,12,20
105,1,1:20.0,Offensive rebound by S. Mack,,12,20
106,1,1:07.0,J. Johnson misses 2-pt jump shot from 5 ft,,12,20
107,1,1:06.0,,Defensive rebound by J. Nelson,12,20
108,1,1:00.0,,N. Jokić makes 2-pt jump shot from 6 ft (assist by J. Nelson),12,22
109,1,0:43.0,J. Ingles misses 3-pt jump shot from 24 ft,,12,22
110,1,0:42.0,,Defensive rebound by D. Gallinari,12,22
111,1,0:37.0,,D. Gallinari misses 2-pt jump shot from 4 ft,12,22
112,1,0:36.0,,Offensive rebound by Team,12,22
113,1,0:36.0,,J. Hernangómez enters the game for D. Gallinari,12,22
114,1,0:36.0,J. Withey enters the game for R. Gobert,,12,22
115,1,0:31.0,,N. Jokić misses 2-pt jump shot from 15 ft,12,22
116,1,0:29.0,Defensive rebound by J. Ingles,,12,22
117,1,0:20.0,D. Exum makes 2-pt jump shot from 4 ft,,14,22
118,1,0:03.0,,N. Jokić makes 2-pt layup from 1 ft (assist by J. Nelson),14,24
119,2,11:44.0,,J. Murray misses 2-pt jump shot from 18 ft,14,24
120,2,11:43.0,Defensive rebound by G. Hayward,,14,24
121,2,11:36.0,Shooting foul by J. Hernangómez (drawn by G. Hayward),,14,24
122,2,11:36.0,G. Hayward makes free throw 1 of 2,,15,24
123,2,11:36.0,G. Hayward makes free throw 2 of 2,,16,24
124,2,11:14.0,,W. Chandler makes 3-pt jump shot from 26 ft (assist by J. Murray),16,27
125,2,10:59.0,G. Hayward makes 2-pt jump shot from 14 ft,,18,27
126,2,10:47.0,,J. Hernangómez makes 2-pt layup from 2 ft (assist by N. Jokić),18,29
127,2,10:30.0,Turnover by G. Hayward (bad pass; steal by J. Hernangómez),,18,29
128,2,10:30.0,,Clear path foul by J. Johnson,18,29
129,2,10:30.0,,J. Hernangómez misses clear path free throw 1 of 2,18,29
130,2,10:30.0,,Offensive rebound by Team,18,29
131,2,10:30.0,,J. Hernangómez misses clear path free throw 2 of 2,18,29
132,2,10:30.0,,Offensive rebound by Team,18,29
133,2,10:16.0,,W. Chandler misses 2-pt layup from 1 ft,18,29
134,2,10:15.0,Defensive rebound by J. Withey,,18,29
135,2,10:04.0,S. Mack misses 2-pt jump shot from 8 ft,,18,29
136,2,10:03.0,,Defensive rebound by W. Chandler,18,29
137,2,9:43.0,,J. Hernangómez misses 3-pt jump shot from 26 ft,18,29
138,2,9:42.0,Defensive rebound by G. Hayward,,18,29
139,2,9:35.0,G. Hayward misses 2-pt jump shot from 14 ft,,18,29
140,2,9:34.0,,Defensive rebound by Team,18,29
141,2,9:34.0,J. Ingles enters the game for S. Mack,,18,29
142,2,9:34.0,T. Lyles enters the game for J. Johnson,,18,29
143,2,9:16.0,,Shooting foul by J. Withey (drawn by W. Chandler),18,29
144,2,9:16.0,,W. Chandler makes free throw 1 of 2,18,30
145,2,9:16.0,,W. Chandler misses free throw 2 of 2,18,30
146,2,9:13.0,Defensive rebound by T. Lyles,,18,30
147,2,9:02.0,G. Hayward makes 2-pt dunk at rim (assist by J. Ingles),,20,30
148,2,8:51.0,,N. Jokić misses 2-pt layup from 2 ft (block by J. Withey),20,30
149,2,8:50.0,,Offensive rebound by Team,20,30
150,2,8:50.0,Official timeout,,20,30
151,2,8:50.0,,K. Faried enters the game for J. Hernangómez,20,30
152,2,8:50.0,R. Gobert enters the game for J. Withey,,20,30
153,2,8:33.0,,K. Faried misses 2-pt jump shot from 18 ft,20,30
154,2,8:30.0,Defensive rebound by T. Lyles,,20,30
155,2,8:24.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by T. Lyles),,23,30
156,2,8:05.0,,W. Chandler makes 2-pt jump shot from 17 ft,23,32
157,2,7:50.0,G. Hayward misses 3-pt jump shot from 24 ft,,23,32
158,2,7:49.0,,Defensive rebound by J. Nelson,23,32
159,2,7:45.0,Violation by G. Hayward (kicked ball),,23,32
160,2,7:45.0,,D. Gallinari enters the game for W. Chandler,23,32
161,2,7:45.0,,E. Mudiay enters the game for J. Nelson,23,32
162,2,7:45.0,R. Hood enters the game for G. Hayward,,23,32
163,2,7:37.0,,N. Jokić makes 2-pt jump shot from 8 ft (assist by E. Mudiay),23,34
164,2,7:17.0,R. Hood makes 2-pt layup from 2 ft,,25,34
165,2,7:03.0,,J. Murray makes 2-pt jump shot from 16 ft,25,36
166,2,6:50.0,J. Ingles misses 3-pt jump shot from 25 ft,,25,36
167,2,6:48.0,,Defensive rebound by E. Mudiay,25,36
168,2,6:36.0,,D. Gallinari makes 2-pt layup from 2 ft,25,38
169,2,6:20.0,R. Gobert misses 2-pt layup from 2 ft,,25,38
170,2,6:20.0,,Defensive rebound by K. Faried,25,38
171,2,6:11.0,,N. Jokić makes 2-pt layup from 2 ft (assist by J. Murray),25,40
172,2,5:52.0,T. Lyles makes 3-pt jump shot from 25 ft (assist by J. Ingles),,28,40
173,2,5:37.0,,N. Jokić makes 3-pt jump shot from 26 ft (assist by J. Murray),28,43
174,2,5:18.0,T. Lyles misses 3-pt jump shot from 25 ft,,28,43
175,2,5:18.0,Offensive rebound by D. Exum,,28,43
176,2,5:14.0,J. Ingles misses 3-pt jump shot from 26 ft,,28,43
177,2,5:13.0,Offensive rebound by T. Lyles,,28,43
178,2,5:10.0,Turnover by T. Lyles (bad pass),,28,43
179,2,5:10.0,,Denver full timeout,28,43
180,2,5:10.0,,W. Barton enters the game for N. Jokić,28,43
181,2,5:10.0,,J. Nurkić enters the game for J. Murray,28,43
182,2,4:47.0,,E. Mudiay misses 2-pt jump shot from 9 ft (block by R. Gobert),28,43
183,2,4:45.0,,Offensive rebound by E. Mudiay,28,43
184,2,4:43.0,,E. Mudiay misses 2-pt jump shot from 11 ft,28,43
185,2,4:43.0,,Offensive rebound by Team,28,43
186,2,4:43.0,,Flagrant foul type 1 by R. Gobert (drawn by J. Nurkić),28,43
187,2,4:43.0,,J. Nurkić misses flagrant free throw 1 of 2,28,43
188,2,4:43.0,,Offensive rebound by Team,28,43
189,2,4:43.0,,J. Nurkić misses flagrant free throw 2 of 2,28,43
190,2,4:43.0,,Offensive rebound by Team,28,43
191,2,4:43.0,G. Hayward enters the game for D. Exum,,28,43
192,2,4:30.0,,J. Nurkić makes 2-pt dunk at rim (assist by E. Mudiay),28,45
193,2,4:14.0,G. Hayward misses 2-pt jump shot from 16 ft,,28,45
194,2,4:13.0,Offensive rebound by Team,,28,45
195,2,4:13.0,J. Johnson enters the game for T. Lyles,,28,45
196,2,4:13.0,S. Mack enters the game for R. Gobert,,28,45
197,2,4:13.0,J. Withey enters the game for J. Ingles,,28,45
198,2,4:04.0,S. Mack misses 2-pt jump shot from 19 ft,,28,45
199,2,4:03.0,,Defensive rebound by J. Nurkić,28,45
200,2,3:52.0,,D. Gallinari makes 2-pt layup from 2 ft (assist by J. Nurkić),28,47
201,2,3:39.0,J. Withey makes 2-pt layup from 3 ft (assist by S. Mack),,30,47
202,2,3:26.0,,J. Nurkić misses 2-pt jump shot from 3 ft (block by J. Johnson),30,47
203,2,3:25.0,Defensive rebound by J. Johnson,,30,47
204,2,3:00.0,S. Mack makes 2-pt layup from 2 ft,,32,47
205,2,2:41.0,,J. Nurkić makes 2-pt layup from 1 ft (assist by E. Mudiay),32,49
206,2,2:30.0,J. Johnson makes 2-pt layup from 2 ft,,34,49
207,2,2:30.0,,Denver full timeout,34,49
208,2,2:30.0,Utah full timeout,,34,49
209,2,2:28.0,,W. Chandler enters the game for K. Faried,34,49
210,2,2:19.0,,Personal foul by R. Hood (drawn by J. Nurkić),34,49
211,2,2:16.0,,Turnover by J. Nurkić (bad pass),34,49
212,2,1:52.0,R. Hood misses 3-pt jump shot from 25 ft,,34,49
213,2,1:51.0,,Defensive rebound by D. Gallinari,34,49
214,2,1:36.0,,J. Nurkić misses 2-pt layup from 2 ft,34,49
215,2,1:35.0,Defensive rebound by R. Hood,,34,49
216,2,1:24.0,R. Hood makes 2-pt layup from 3 ft (assist by G. Hayward),,36,49
217,2,0:57.0,,W. Chandler misses 3-pt jump shot from 25 ft,36,49
218,2,0:57.0,Defensive rebound by J. Johnson,,36,49
219,2,0:51.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by J. Johnson),,39,49
220,2,0:38.0,,J. Nurkić makes 2-pt hook shot from 3 ft (assist by W. Barton),39,51
221,2,0:30.0,G. Hayward makes 2-pt layup from 2 ft (assist by R. Hood),,41,51
222,2,0:09.0,,E. Mudiay makes 2-pt jump shot from 11 ft,41,53
223,2,0:04.0,Turnover by S. Mack (lost ball),,41,53
224,2,0:01.0,,E. Mudiay misses 3-pt jump shot from 25 ft,41,53
225,2,0:00.0,,Offensive rebound by Team,41,53
226,3,11:43.0,,W. Barton makes 2-pt jump shot from 10 ft (assist by D. Gallinari),41,55
227,3,11:28.0,G. Hayward misses 3-pt jump shot from 25 ft,,41,55
228,3,11:27.0,,Defensive rebound by J. Nurkić,41,55
229,3,11:26.0,,Personal foul by T. Lyles (drawn by J. Nurkić),41,55
230,3,11:10.0,,W. Barton misses 2-pt jump shot from 10 ft,41,55
231,3,11:08.0,,Offensive rebound by J. Nurkić,41,55
232,3,11:08.0,,J. Nurkić makes 2-pt layup from 1 ft,41,57
233,3,10:48.0,G. Hayward makes 2-pt layup from 2 ft,,43,57
234,3,10:32.0,,W. Barton misses 2-pt jump shot from 9 ft,43,57
235,3,10:30.0,,Offensive rebound by J. Nurkić,43,57
236,3,10:29.0,,W. Barton makes 2-pt jump shot from 15 ft,43,59
237,3,10:29.0,,Shooting foul by T. Lyles (drawn by W. Barton),43,59
238,3,10:29.0,,W. Barton misses free throw 1 of 1,43,59
239,3,10:29.0,J. Johnson enters the game for T. Lyles,,43,59
240,3,10:25.0,Defensive rebound by R. Gobert,,43,59
241,3,10:13.0,D. Exum makes 2-pt jump shot from 3 ft,,45,59
242,3,9:47.0,,K. Faried misses 2-pt jump shot from 16 ft,45,59
243,3,9:47.0,,Offensive rebound by J. Nurkić,45,59
244,3,9:42.0,,W. Barton misses 3-pt jump shot from 26 ft,45,59
245,3,9:41.0,Defensive rebound by R. Gobert,,45,59
246,3,9:28.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by R. Gobert),,48,59
247,3,9:16.0,,Turnover by D. Gallinari (lost ball; steal by R. Hood),48,59
248,3,9:10.0,D. Exum makes 2-pt layup from 2 ft,,50,59
249,3,9:09.0,,Denver full timeout,50,59
250,3,9:09.0,,W. Chandler enters the game for K. Faried,50,59
251,3,8:46.0,,W. Chandler makes 2-pt jump shot from 17 ft (assist by E. Mudiay),50,61
252,3,8:24.0,R. Hood misses 3-pt jump shot from 24 ft,,50,61
253,3,8:23.0,,Defensive rebound by W. Barton,50,61
254,3,8:13.0,,E. Mudiay makes 2-pt layup at rim,50,63
255,3,8:00.0,Turnover by D. Exum (lost ball; steal by W. Chandler),,50,63
256,3,7:54.0,,W. Chandler makes 2-pt layup from 3 ft,50,65
257,3,7:44.0,D. Exum misses 2-pt jump shot from 4 ft,,50,65
258,3,7:42.0,Offensive rebound by R. Gobert,,50,65
259,3,7:40.0,R. Gobert misses 2-pt layup from 2 ft,,50,65
260,3,7:37.0,,Defensive rebound by E. Mudiay,50,65
261,3,7:34.0,,Personal foul by G. Hayward (drawn by D. Gallinari),50,65
262,3,7:26.0,,D. Gallinari misses 2-pt jump shot from 14 ft,50,65
263,3,7:25.0,Defensive rebound by R. Gobert,,50,65
264,3,7:18.0,Personal foul by W. Barton (drawn by R. Hood),,50,65
265,3,7:09.0,D. Exum misses 3-pt jump shot from 25 ft,,50,65
266,3,7:08.0,,Defensive rebound by W. Barton,50,65
267,3,7:00.0,,E. Mudiay misses 2-pt layup from 2 ft (block by R. Gobert),50,65
268,3,6:59.0,,Offensive rebound by J. Nurkić,50,65
269,3,6:58.0,,Shooting foul by D. Exum (drawn by J. Nurkić),50,65
270,3,6:58.0,,J. Nurkić misses free throw 1 of 2,50,65
271,3,6:58.0,,Offensive rebound by Team,50,65
272,3,6:58.0,,J. Nurkić misses free throw 2 of 2,50,65
273,3,6:57.0,Defensive rebound by G. Hayward,,50,65
274,3,6:46.0,Personal foul by W. Barton (drawn by R. Hood),,50,65
275,3,6:38.0,R. Hood misses 2-pt jump shot from 17 ft,,50,65
276,3,6:37.0,,Defensive rebound by E. Mudiay,50,65
277,3,6:23.0,,D. Gallinari misses 3-pt jump shot from 25 ft,50,65
278,3,6:23.0,Defensive rebound by Team,,50,65
279,3,6:23.0,,Loose ball foul by J. Nurkić (drawn by D. Exum),50,65
280,3,6:07.0,G. Hayward makes 2-pt jump shot from 10 ft,,52,65
281,3,5:57.0,,W. Barton misses 2-pt jump shot from 8 ft,52,65
282,3,5:56.0,Defensive rebound by J. Johnson,,52,65
283,3,5:37.0,J. Johnson makes 2-pt jump shot from 15 ft,,54,65
284,3,5:19.0,,Shooting foul by G. Hayward (drawn by D. Gallinari),54,65
285,3,5:19.0,,D. Gallinari makes free throw 1 of 2,54,66
286,3,5:19.0,,N. Jokić enters the game for J. Nurkić,54,66
287,3,5:19.0,,J. Nelson enters the game for W. Barton,54,66
288,3,5:19.0,J. Ingles enters the game for R. Hood,,54,66
289,3,5:19.0,,D. Gallinari makes free throw 2 of 2,54,67
290,3,5:11.0,Turnover by G. Hayward (bad pass),,54,67
291,3,4:51.0,,D. Gallinari misses 2-pt jump shot from 20 ft,54,67
292,3,4:49.0,Defensive rebound by R. Gobert,,54,67
293,3,4:38.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),,56,67
294,3,4:20.0,,D. Gallinari makes 3-pt jump shot from 24 ft (assist by W. Chandler),56,70
295,3,4:00.0,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),,58,70
296,3,3:30.0,,Shooting foul by J. Johnson (drawn by D. Gallinari),58,70
297,3,3:30.0,,D. Gallinari makes free throw 1 of 2,58,71
298,3,3:30.0,,D. Gallinari misses free throw 2 of 2,58,71
299,3,3:30.0,S. Mack enters the game for D. Exum,,58,71
300,3,3:27.0,Defensive rebound by J. Ingles,,58,71
301,3,3:15.0,G. Hayward makes 2-pt dunk at rim (assist by J. Ingles),,60,71
302,3,2:59.0,,W. Chandler misses 3-pt jump shot from 26 ft,60,71
303,3,2:58.0,Defensive rebound by G. Hayward,,60,71
304,3,2:41.0,G. Hayward misses 2-pt jump shot from 18 ft,,60,71
305,3,2:39.0,Offensive rebound by R. Gobert,,60,71
306,3,2:37.0,R. Gobert makes 2-pt dunk at rim,,62,71
307,3,2:24.0,,E. Mudiay makes 2-pt layup from 2 ft (assist by D. Gallinari),62,73
308,3,2:04.0,J. Johnson misses 2-pt jump shot from 10 ft,,62,73
309,3,2:03.0,,Defensive rebound by W. Chandler,62,73
310,3,2:00.0,,Turnover by W. Chandler (lost ball; steal by J. Ingles),62,73
311,3,2:00.0,Personal foul by N. Jokić (drawn by J. Johnson),,62,73
312,3,2:00.0,Utah full timeout,,62,73
313,3,2:00.0,R. Hood enters the game for G. Hayward,,62,73
314,3,2:00.0,,A. Gee enters the game for D. Gallinari,62,73
315,3,1:51.0,Personal foul by A. Gee (drawn by R. Hood),,62,73
316,3,1:51.0,R. Hood makes free throw 1 of 2,,63,73
317,3,1:51.0,R. Hood misses free throw 2 of 2,,63,73
318,3,1:49.0,,Defensive rebound by W. Chandler,63,73
319,3,1:34.0,,W. Chandler makes 2-pt jump shot from 10 ft (assist by E. Mudiay),63,75
320,3,1:21.0,S. Mack misses 2-pt jump shot from 12 ft,,63,75
321,3,1:20.0,,Defensive rebound by A. Gee,63,75
322,3,1:08.0,,J. Nelson misses 2-pt jump shot from 18 ft,63,75
323,3,1:08.0,Defensive rebound by J. Johnson,,63,75
324,3,0:49.0,R. Hood misses 3-pt jump shot from 27 ft,,63,75
325,3,0:48.0,,Defensive rebound by W. Chandler,63,75
326,3,0:41.0,,E. Mudiay misses 2-pt jump shot from 7 ft,63,75
327,3,0:39.0,,Offensive rebound by N. Jokić,63,75
328,3,0:35.0,,E. Mudiay misses 3-pt jump shot from 25 ft,63,75
329,3,0:34.0,Defensive rebound by S. Mack,,63,75
330,3,0:26.0,S. Mack misses 2-pt jump shot from 13 ft (block by N. Jokić),,63,75
331,3,0:26.0,,Defensive rebound by Team,63,75
332,3,0:26.0,Loose ball foul by S. Mack (drawn by N. Jokić),,63,75
333,3,0:26.0,,N. Jokić makes free throw 1 of 2,63,76
334,3,0:26.0,,J. Murray enters the game for E. Mudiay,63,75
335,3,0:26.0,,N. Jokić misses free throw 2 of 2,63,76
336,3,0:23.0,Defensive rebound by R. Hood,,63,76
337,3,0:02.0,J. Johnson misses 2-pt jump shot from 13 ft,,63,76
338,3,0:00.0,Offensive rebound by R. Gobert,,63,76
339,3,0:00.0,R. Gobert misses 2-pt layup from 2 ft,,63,76
340,3,0:00.0,Offensive rebound by Team,,63,76
341,4,11:44.0,R. Hood misses 2-pt layup from 2 ft,,63,76
342,4,11:43.0,,Defensive rebound by J. Murray,63,76
343,4,11:38.0,,Personal foul by R. Hood (drawn by J. Murray),63,76
344,4,11:26.0,,Shooting foul by J. Ingles (drawn by A. Gee),63,76
345,4,11:26.0,,A. Gee makes free throw 1 of 2,63,77
346,4,11:26.0,,A. Gee makes free throw 2 of 2,63,78
347,4,11:14.0,T. Lyles makes 3-pt jump shot from 24 ft (assist by R. Hood),,66,78
348,4,10:51.0,,J. Murray makes 3-pt jump shot from 24 ft (assist by J. Nelson),66,81
349,4,10:36.0,Personal foul by J. Nelson (drawn by J. Withey),,66,81
350,4,10:31.0,T. Lyles misses 2-pt jump shot from 7 ft,,66,81
351,4,10:29.0,Offensive rebound by J. Withey,,66,81
352,4,10:28.0,J. Withey makes 2-pt layup from 1 ft,,68,81
353,4,10:12.0,,W. Chandler misses 2-pt layup from 2 ft (block by J. Withey),68,81
354,4,10:10.0,Defensive rebound by S. Mack,,68,81
355,4,10:10.0,Shooting foul by J. Nelson (drawn by S. Mack),,68,81
356,4,10:10.0,S. Mack makes free throw 1 of 2,,69,81
357,4,10:10.0,S. Mack misses free throw 2 of 2,,69,81
358,4,10:08.0,,Defensive rebound by A. Gee,69,81
359,4,9:51.0,,J. Murray makes 3-pt jump shot from 25 ft (assist by N. Jokić),69,84
360,4,9:45.0,Shooting foul by N. Jokić (drawn by J. Withey),,69,84
361,4,9:45.0,J. Withey makes free throw 1 of 2,,70,84
362,4,9:45.0,D. Exum enters the game for S. Mack,,70,84
363,4,9:45.0,J. Withey makes free throw 2 of 2,,71,84
364,4,9:27.0,,N. Jokić misses 2-pt jump shot from 4 ft,71,84
365,4,9:26.0,,Offensive rebound by J. Murray,71,84
366,4,9:18.0,,A. Gee misses 2-pt jump shot from 16 ft,71,84
367,4,9:17.0,Defensive rebound by J. Withey,,71,84
368,4,9:14.0,Personal foul by J. Nelson (drawn by D. Exum),,71,84
369,4,9:14.0,,D. Gallinari enters the game for W. Chandler,71,84
370,4,9:14.0,,K. Faried enters the game for A. Gee,71,84
371,4,9:03.0,R. Hood misses 3-pt jump shot from 26 ft,,71,84
372,4,9:01.0,,Defensive rebound by K. Faried,71,84
373,4,8:46.0,,Personal foul by J. Ingles (drawn by J. Murray),71,84
374,4,8:46.0,Official timeout,,71,84
375,4,8:46.0,,J. Nurkić enters the game for N. Jokić,71,84
376,4,8:46.0,G. Hayward enters the game for J. Ingles,,71,84
377,4,8:38.0,,J. Murray makes 2-pt layup from 1 ft (assist by D. Gallinari),71,86
378,4,8:38.0,,Shooting foul by G. Hayward (drawn by J. Murray),71,86
379,4,8:38.0,,J. Murray misses free throw 1 of 1,71,86
380,4,8:38.0,R. Gobert enters the game for J. Withey,,71,86
381,4,8:36.0,Defensive rebound by G. Hayward,,71,86
382,4,8:19.0,Turnover by T. Lyles (bad pass; steal by J. Nurkić),,71,86
383,4,8:13.0,,J. Nurkić makes 2-pt jump shot from 3 ft (assist by J. Murray),71,88
384,4,7:56.0,T. Lyles misses 2-pt jump shot from 20 ft,,71,88
385,4,7:55.0,,Defensive rebound by D. Gallinari,71,88
386,4,7:45.0,,D. Gallinari makes 2-pt dunk at rim (assist by J. Nurkić),71,90
387,4,7:34.0,Def 3 sec tech foul by J. Nurkić,,71,90
388,4,7:34.0,G. Hayward misses technical free throw,,71,90
389,4,7:34.0,Offensive rebound by Team,,71,90
390,4,7:34.0,J. Johnson enters the game for R. Hood,,71,90
