,QUARTER,TIME_REMAINING,UTAH_ACTION,NEW ORLEANS_ACTION,UTAH_SCORE,NEW ORLEANS_SCORE
153,2,4:17.0,,S. Hill enters the game for T. Frazier,47,43
154,2,4:17.0,,E. Moore enters the game for D. Motiejūnas,47,43
155,2,4:17.0,R. Gobert makes free throw 2 of 2,,49,43
156,2,3:58.0,,J. Holiday makes 2-pt jump shot from 17 ft,49,45
157,2,3:35.0,A. Burks misses 3-pt jump shot from 22 ft,,49,45
158,2,3:32.0,,Defensive rebound by J. Holiday,49,45
159,2,3:19.0,,A. Davis misses 2-pt hook shot from 5 ft,49,45
160,2,3:17.0,Defensive rebound by A. Burks,,49,45
161,2,2:59.0,J. Johnson makes 3-pt jump shot from 31 ft (assist by G. Hayward),,52,45
162,2,2:41.0,,E. Moore makes 2-pt jump shot from 6 ft (assist by A. Davis),52,47
163,2,2:16.0,J. Johnson makes 2-pt layup from 2 ft,,54,47
164,2,2:07.0,,Personal foul by D. Exum (drawn by J. Holiday),54,47
165,2,2:07.0,,New Orleans full timeout,54,47
166,2,2:07.0,,D. Cunningham enters the game for T. Jones,54,47
167,2,2:07.0,G. Hill enters the game for D. Exum,,54,47
168,2,2:02.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),54,49
169,2,1:42.0,Shooting foul by D. Cunningham (drawn by G. Hayward),,54,49
170,2,1:42.0,G. Hayward makes free throw 1 of 2,,55,49
171,2,1:42.0,G. Hayward makes free throw 2 of 2,,56,49
172,2,1:31.0,,J. Holiday makes 2-pt jump shot from 4 ft,56,51
173,2,1:31.0,,Shooting foul by G. Hill (drawn by J. Holiday),56,51
174,2,1:31.0,,J. Holiday misses free throw 1 of 1,56,51
175,2,1:29.0,Defensive rebound by G. Hayward,,56,51
176,2,1:12.0,J. Johnson makes 3-pt jump shot from 26 ft (assist by G. Hill),,59,51
177,2,0:50.0,,E. Moore makes 2-pt jump shot from 23 ft,59,53
178,2,0:34.0,Turnover by R. Gobert (3 sec),,59,53
179,2,0:34.0,,T. Jones enters the game for D. Cunningham,59,53
180,2,0:26.0,,E. Moore misses 2-pt jump shot from 10 ft (block by R. Gobert),59,53
181,2,0:25.0,,Offensive rebound by Team,59,53
182,2,0:23.0,,Turnover by E. Moore (bad pass; steal by G. Hill),59,53
183,2,0:19.0,Shooting foul by J. Holiday (drawn by G. Hill),,59,53
184,2,0:19.0,G. Hill makes free throw 1 of 2,,60,53
185,2,0:19.0,G. Hill misses free throw 2 of 2,,60,53
186,2,0:19.0,,Defensive rebound by A. Davis,60,53
187,2,0:05.0,,Turnover by J. Holiday (bad pass),60,53
188,2,0:05.0,Utah full timeout,,60,53
189,2,0:05.0,,T. Frazier enters the game for J. Holiday,60,53
190,2,0:02.0,G. Hill makes 2-pt jump shot from 21 ft,,62,53
191,3,11:42.0,G. Hill misses 2-pt jump shot from 11 ft,,62,53
192,3,11:41.0,Offensive rebound by R. Gobert,,62,53
193,3,11:40.0,R. Gobert misses 2-pt layup from 2 ft,,62,53
194,3,11:38.0,,Defensive rebound by T. Jones,62,53
195,3,11:17.0,,B. Hield misses 3-pt jump shot from 25 ft,62,53
196,3,11:15.0,Defensive rebound by R. Gobert,,62,53
197,3,11:07.0,Personal foul by B. Hield (drawn by R. Gobert),,62,53
198,3,11:02.0,G. Hayward makes 2-pt dunk at rim,,64,53
199,3,10:44.0,,J. Holiday misses 2-pt layup from 3 ft (block by R. Gobert),64,53
200,3,10:42.0,,Offensive rebound by Team,64,53
201,3,10:36.0,,Turnover by T. Jones (lost ball),64,53
202,3,10:17.0,Personal foul by B. Hield (drawn by R. Gobert),,64,53
203,3,10:12.0,D. Favors misses 3-pt jump shot from 24 ft,,64,53
204,3,10:10.0,Offensive rebound by R. Gobert,,64,53
205,3,9:59.0,Turnover by D. Favors (bad pass; steal by S. Hill),,64,53
206,3,9:44.0,,T. Jones makes 2-pt jump shot from 8 ft,64,55
207,3,9:18.0,R. Gobert misses 2-pt layup from 1 ft,,64,55
208,3,9:14.0,,Defensive rebound by A. Davis,64,55
209,3,8:56.0,,T. Jones misses 3-pt jump shot from 25 ft,64,55
210,3,8:54.0,Defensive rebound by R. Gobert,,64,55
211,3,8:43.0,R. Gobert misses 2-pt layup from 1 ft (block by A. Davis),,64,55
212,3,8:42.0,,Defensive rebound by A. Davis,64,55
213,3,8:36.0,,S. Hill misses 3-pt jump shot from 24 ft,64,55
214,3,8:33.0,Defensive rebound by Team,,64,55
215,3,8:24.0,G. Hayward makes 2-pt dunk at rim,,66,55
216,3,8:16.0,,A. Davis misses 2-pt jump shot from 9 ft,66,55
217,3,8:13.0,,Offensive rebound by A. Davis,66,55
218,3,8:12.0,,Personal foul by R. Gobert (drawn by A. Davis),66,55
219,3,8:05.0,,T. Jones misses 2-pt layup from 2 ft,66,55
220,3,8:04.0,Defensive rebound by D. Favors,,66,55
221,3,7:52.0,G. Hayward misses 3-pt jump shot from 26 ft,,66,55
222,3,7:49.0,Offensive rebound by R. Gobert,,66,55
223,3,7:48.0,R. Gobert misses 2-pt layup from 2 ft,,66,55
224,3,7:47.0,Offensive rebound by D. Favors,,66,55
225,3,7:47.0,D. Favors makes 2-pt layup from 2 ft,,68,55
226,3,7:27.0,,B. Hield misses 3-pt jump shot from 24 ft,68,55
227,3,7:25.0,Defensive rebound by G. Hayward,,68,55
228,3,7:21.0,G. Hill makes 2-pt layup from 2 ft (assist by G. Hayward),,70,55
229,3,7:12.0,,New Orleans full timeout,70,55
230,3,7:12.0,A. Burks enters the game for J. Ingles,,70,55
231,3,6:59.0,,B. Hield misses 3-pt jump shot from 25 ft,70,55
232,3,6:57.0,Defensive rebound by G. Hayward,,70,55
233,3,6:32.0,R. Gobert makes 2-pt layup from 2 ft,,72,55
234,3,6:17.0,,Shooting foul by D. Favors (drawn by A. Davis),72,55
235,3,6:17.0,,A. Davis makes free throw 1 of 2,72,56
236,3,6:17.0,,D. Cunningham enters the game for S. Hill,72,56
237,3,6:17.0,,E. Moore enters the game for B. Hield,72,56
238,3,6:17.0,D. Exum enters the game for D. Favors,,72,56
239,3,6:17.0,B. Diaw enters the game for G. Hill,,72,56
240,3,6:17.0,,A. Davis makes free throw 2 of 2,72,57
241,3,6:04.0,G. Hayward misses 3-pt jump shot from 26 ft,,72,57
242,3,6:01.0,,Defensive rebound by J. Holiday,72,57
243,3,5:49.0,,A. Davis makes 2-pt dunk at rim (assist by D. Cunningham),72,59
244,3,5:49.0,,Shooting foul by R. Gobert (drawn by A. Davis),72,59
245,3,5:49.0,Violation by R. Gobert (lane),,72,59
246,3,5:49.0,,A. Davis makes free throw 1 of 1,72,60
247,3,5:32.0,G. Hayward makes 2-pt layup from 2 ft (assist by R. Gobert),,74,60
248,3,5:20.0,,A. Davis misses 2-pt jump shot from 19 ft,74,60
249,3,5:18.0,,Offensive rebound by T. Jones,74,60
250,3,5:16.0,,T. Jones misses 2-pt layup from 2 ft,74,60
251,3,5:15.0,Defensive rebound by D. Exum,,74,60
252,3,5:10.0,D. Exum misses 2-pt layup from 3 ft (block by A. Davis),,74,60
253,3,5:09.0,,Defensive rebound by J. Holiday,74,60
254,3,5:03.0,,T. Jones makes 2-pt layup from 2 ft (assist by E. Moore),74,62
255,3,4:43.0,D. Exum misses 3-pt jump shot from 26 ft,,74,62
256,3,4:41.0,,Defensive rebound by A. Davis,74,62
257,3,4:31.0,,Shooting foul by D. Exum (drawn by J. Holiday),74,62
258,3,4:31.0,,J. Holiday misses free throw 1 of 2,74,62
259,3,4:31.0,,Offensive rebound by Team,74,62
260,3,4:31.0,,J. Holiday misses free throw 2 of 2,74,62
261,3,4:31.0,Defensive rebound by R. Gobert,,74,62
262,3,4:17.0,D. Exum makes 2-pt layup from 3 ft,,76,62
263,3,4:06.0,,D. Cunningham misses 3-pt jump shot from 25 ft,76,62
264,3,4:05.0,Defensive rebound by A. Burks,,76,62
265,3,3:58.0,A. Burks makes 3-pt jump shot from 26 ft,,79,62
266,3,3:43.0,,J. Holiday misses 2-pt layup from 2 ft,79,62
267,3,3:42.0,,Offensive rebound by A. Davis,79,62
268,3,3:42.0,,A. Davis makes 2-pt dunk at rim,79,64
269,3,3:21.0,B. Diaw misses 2-pt jump shot from 11 ft,,79,64
270,3,3:20.0,,Defensive rebound by A. Davis,79,64
271,3,3:14.0,,Shooting foul by R. Gobert (drawn by A. Davis),79,64
272,3,3:14.0,,A. Davis misses free throw 1 of 2,79,64
273,3,3:14.0,,Offensive rebound by Team,79,64
274,3,3:14.0,,T. Frazier enters the game for J. Holiday,79,64
275,3,3:14.0,,D. Motiejūnas enters the game for T. Jones,79,64
276,3,3:14.0,J. Johnson enters the game for R. Gobert,,79,64
277,3,3:14.0,D. Favors enters the game for G. Hayward,,79,64
278,3,3:14.0,,A. Davis makes free throw 2 of 2,79,65
279,3,3:04.0,A. Burks misses 2-pt jump shot from 17 ft,,79,65
280,3,3:00.0,,Defensive rebound by T. Frazier,79,65
281,3,2:44.0,,E. Moore misses 2-pt jump shot from 10 ft,79,65
282,3,2:40.0,Defensive rebound by D. Exum,,79,65
283,3,2:34.0,A. Burks makes 2-pt layup from 3 ft (assist by D. Exum),,81,65
284,3,2:19.0,,A. Davis misses 2-pt jump shot from 8 ft,81,65
285,3,2:17.0,Defensive rebound by D. Favors,,81,65
286,3,2:01.0,Turnover by D. Favors (lost ball; steal by A. Davis),,81,65
287,3,2:00.0,,Personal foul by D. Exum (drawn by T. Frazier),81,65
288,3,2:00.0,Utah full timeout,,81,65
289,3,2:00.0,,T. Frazier makes free throw 1 of 2,81,66
290,3,2:00.0,G. Hill enters the game for D. Exum,,81,65
291,3,2:00.0,,T. Frazier misses free throw 2 of 2,81,66
292,3,1:59.0,Defensive rebound by D. Favors,,81,66
293,3,1:50.0,Personal foul by E. Moore (drawn by A. Burks),,81,66
294,3,1:41.0,J. Johnson makes 3-pt jump shot from 26 ft (assist by D. Favors),,84,66
295,3,1:19.0,,Turnover by E. Moore (lost ball; steal by B. Diaw),84,66
296,3,1:11.0,A. Burks makes 2-pt layup from 2 ft (assist by B. Diaw),,86,66
297,3,0:56.0,,E. Moore makes 3-pt jump shot from 24 ft (assist by T. Frazier),86,69
298,3,0:46.0,Personal foul by T. Frazier (drawn by A. Burks),,86,69
299,3,0:46.0,A. Burks makes free throw 1 of 2,,87,69
300,3,0:46.0,,T. Jones enters the game for A. Davis,87,69
301,3,0:46.0,A. Burks makes free throw 2 of 2,,88,69
302,3,0:33.0,,E. Moore misses 3-pt jump shot from 25 ft,88,69
303,3,0:31.0,Defensive rebound by G. Hill,,88,69
304,3,0:07.0,A. Burks makes 2-pt layup from 2 ft,,90,69
305,4,11:48.0,,Shooting foul by G. Hill (drawn by T. Frazier),90,69
306,4,11:48.0,,T. Frazier makes free throw 1 of 2,90,70
307,4,11:48.0,,T. Frazier makes free throw 2 of 2,90,71
308,4,11:37.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by B. Diaw),,93,71
309,4,11:17.0,,Shooting foul by J. Johnson (drawn by T. Frazier),93,71
310,4,11:17.0,,T. Frazier makes free throw 1 of 2,93,72
311,4,11:17.0,,T. Frazier makes free throw 2 of 2,93,73
312,4,11:02.0,Shooting foul by D. Motiejūnas (drawn by D. Favors),,93,73
313,4,11:02.0,D. Favors makes free throw 1 of 2,,94,73
314,4,11:02.0,D. Favors makes free throw 2 of 2,,95,73
315,4,10:41.0,,T. Jones makes 2-pt layup from 2 ft,95,75
316,4,10:25.0,Personal foul by D. Motiejūnas (drawn by D. Favors),,95,75
317,4,10:20.0,J. Johnson misses 3-pt jump shot from 23 ft,,95,75
318,4,10:18.0,,Defensive rebound by T. Jones,95,75
319,4,10:13.0,,Shooting foul by A. Burks (drawn by T. Frazier),95,75
320,4,10:13.0,,T. Frazier makes free throw 1 of 2,95,76
321,4,10:13.0,,T. Frazier makes free throw 2 of 2,95,77
322,4,10:03.0,Shooting foul by T. Frazier (drawn by G. Hill),,95,77
323,4,10:03.0,G. Hill makes free throw 1 of 3,,96,77
324,4,10:03.0,G. Hill makes free throw 2 of 3,,97,77
325,4,10:03.0,J. Ingles enters the game for A. Burks,,97,77
326,4,10:03.0,,J. Holiday enters the game for D. Motiejūnas,97,77
327,4,10:03.0,G. Hill makes free throw 3 of 3,,98,77
328,4,9:54.0,,L. Galloway misses 3-pt jump shot from 29 ft,98,77
329,4,9:51.0,Defensive rebound by B. Diaw,,98,77
330,4,9:32.0,J. Johnson misses 3-pt jump shot from 27 ft,,98,77
331,4,9:30.0,,Defensive rebound by D. Cunningham,98,77
332,4,9:17.0,,Personal foul by D. Favors (drawn by T. Jones),98,77
333,4,9:17.0,,A. Davis enters the game for T. Jones,98,77
334,4,9:12.0,,A. Davis misses 2-pt jump shot from 15 ft,98,77
335,4,9:10.0,Defensive rebound by B. Diaw,,98,77
336,4,9:00.0,J. Johnson makes 3-pt jump shot from 23 ft (assist by B. Diaw),,101,77
337,4,8:48.0,,T. Frazier misses 2-pt jump shot from 23 ft,101,77
338,4,8:46.0,Defensive rebound by J. Johnson,,101,77
339,4,8:30.0,Shooting foul by T. Frazier (drawn by G. Hill),,101,77
340,4,8:30.0,Official timeout,,101,77
341,4,8:30.0,G. Hill makes free throw 1 of 2,,102,77
342,4,8:30.0,,S. Hill enters the game for D. Cunningham,101,77
343,4,8:30.0,G. Hill misses free throw 2 of 2,,102,77
344,4,8:30.0,,Defensive rebound by J. Holiday,102,77
345,4,8:26.0,R. Gobert enters the game for B. Diaw,,102,77
346,4,8:15.0,,Turnover by J. Holiday (bad pass),102,77
347,4,8:15.0,Def 3 sec tech foul by A. Davis,,102,77
348,4,8:15.0,D. Exum enters the game for G. Hill,,102,77
349,4,8:15.0,J. Johnson makes technical free throw,,103,77
350,4,8:11.0,D. Favors makes 2-pt jump shot from 16 ft (assist by D. Exum),,105,77
351,4,7:54.0,,L. Galloway misses 2-pt jump shot from 15 ft,105,77
352,4,7:52.0,Defensive rebound by D. Favors,,105,77
353,4,7:37.0,J. Johnson makes 2-pt jump shot from 5 ft,,107,77
354,4,7:18.0,,L. Galloway misses 3-pt jump shot from 26 ft,107,77
355,4,7:16.0,Defensive rebound by R. Gobert,,107,77
356,4,7:06.0,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),,109,77
357,4,6:58.0,,New Orleans full timeout,109,77
358,4,6:58.0,,B. Hield enters the game for T. Frazier,109,77
359,4,6:58.0,T. Lyles enters the game for D. Favors,,109,77
360,4,6:50.0,,J. Holiday misses 3-pt jump shot from 27 ft,109,77
361,4,6:48.0,Defensive rebound by J. Ingles,,109,77
362,4,6:36.0,Turnover by T. Lyles (bad pass; steal by B. Hield),,109,77
363,4,6:17.0,,Turnover by A. Davis (lost ball; steal by J. Ingles),109,77
364,4,6:08.0,T. Lyles misses 2-pt jump shot from 17 ft,,109,77
365,4,6:07.0,,Defensive rebound by J. Holiday,109,77
366,4,5:50.0,,A. Davis misses 2-pt jump shot from 18 ft,109,77
367,4,5:48.0,Defensive rebound by R. Gobert,,109,77
368,4,5:37.0,J. Johnson makes 3-pt jump shot from 26 ft (assist by J. Ingles),,112,77
369,4,5:22.0,,J. Holiday makes 2-pt jump shot from 15 ft (assist by A. Davis),112,79
370,4,5:10.0,Utah full timeout,,112,79
371,4,5:10.0,S. Mack enters the game for R. Gobert,,112,79
372,4,5:10.0,A. Burks enters the game for J. Ingles,,112,79
373,4,5:10.0,J. Withey enters the game for J. Johnson,,112,79
374,4,5:10.0,,T. Jones enters the game for S. Hill,112,79
375,4,5:10.0,,T. Frazier enters the game for A. Davis,112,79
376,4,5:10.0,,D. Motiejūnas enters the game for J. Holiday,112,79
377,4,5:00.0,J. Withey makes 2-pt layup from 2 ft (assist by D. Exum),,114,79
378,4,4:37.0,,Shooting foul by A. Burks (drawn by D. Motiejūnas),114,79
379,4,4:37.0,,D. Motiejūnas makes free throw 1 of 2,114,80
380,4,4:37.0,,D. Motiejūnas misses free throw 2 of 2,114,80
381,4,4:36.0,Defensive rebound by A. Burks,,114,80
382,4,4:14.0,T. Lyles makes 3-pt jump shot from 26 ft (assist by S. Mack),,117,80
383,4,3:59.0,,B. Hield makes 3-pt jump shot from 27 ft (assist by L. Galloway),117,83
384,4,3:43.0,T. Lyles misses 3-pt jump shot from 27 ft,,117,83
385,4,3:40.0,,Defensive rebound by B. Hield,117,83
386,4,3:26.0,,T. Jones misses 2-pt jump shot from 5 ft,117,83
387,4,3:24.0,Defensive rebound by T. Lyles,,117,83
388,4,3:18.0,R. Neto enters the game for A. Burks,,117,83
