,QUARTER,TIME_REMAINING,HOUSTON_ACTION,OKLAHOMA CITY_ACTION,HOUSTON_SCORE,OKLAHOMA CITY_SCORE
65,1,4:16.0,T. Ariza makes free throw 2 of 2,,13,19
66,1,4:02.0,,A. Roberson misses 2-pt layup from 1 ft,13,19
67,1,4:02.0,Defensive rebound by J. Harden,,13,19
68,1,3:50.0,Turnover by J. Harden (bad pass; steal by S. Adams),,13,19
69,1,3:45.0,,R. Westbrook makes 2-pt jump shot from 1 ft,13,21
70,1,3:29.0,Personal foul by A. Roberson (drawn by N. Hilário),,13,21
71,1,3:29.0,N. Hilário misses free throw 1 of 2,,13,21
72,1,3:29.0,Offensive rebound by Team,,13,21
73,1,3:29.0,N. Hilário misses free throw 2 of 2,,13,21
74,1,3:29.0,,Defensive rebound by R. Westbrook,13,21
75,1,3:22.0,,R. Westbrook misses 2-pt layup at rim,13,21
76,1,3:22.0,Defensive rebound by J. Harden,,13,21
77,1,3:15.0,L. Williams misses 2-pt layup from 2 ft (block by A. Roberson),,13,21
78,1,3:14.0,Offensive rebound by N. Hilário,,13,21
79,1,3:14.0,N. Hilário makes 2-pt layup from 2 ft,,15,21
80,1,3:02.0,,Shooting foul by N. Hilário (drawn by R. Westbrook),15,21
81,1,3:02.0,,R. Westbrook makes free throw 1 of 2,15,22
82,1,3:02.0,,R. Westbrook makes free throw 2 of 2,15,23
83,1,2:51.0,E. Gordon misses 2-pt layup from 2 ft (block by S. Adams),,15,23
84,1,2:51.0,,Defensive rebound by Team,15,23
85,1,2:51.0,Houston full timeout,,15,23
86,1,2:36.0,,Á. Abrines makes 3-pt jump shot from 25 ft (assist by R. Westbrook),15,26
87,1,2:21.0,J. Harden misses 2-pt layup from 1 ft (block by A. Roberson),,15,26
88,1,2:21.0,Offensive rebound by Team,,15,26
89,1,2:21.0,,N. Cole enters the game for R. Westbrook,15,26
90,1,2:09.0,T. Ariza misses 3-pt jump shot from 24 ft,,15,26
91,1,2:08.0,,Defensive rebound by N. Cole,15,26
92,1,2:00.0,,N. Cole misses 2-pt jump shot from 19 ft,15,26
93,1,1:59.0,Defensive rebound by E. Gordon,,15,26
94,1,1:49.0,Shooting foul by Á. Abrines (drawn by N. Hilário),,15,26
95,1,1:49.0,N. Hilário makes free throw 1 of 2,,16,26
96,1,1:49.0,N. Hilário makes free throw 2 of 2,,17,26
97,1,1:27.0,,Turnover by D. McDermott (lost ball; steal by J. Harden),17,26
98,1,1:22.0,J. Harden makes 2-pt jump shot from 3 ft,,19,26
99,1,1:20.0,,Oklahoma City full timeout,19,26
100,1,1:03.0,,A. Roberson misses 2-pt jump shot from 4 ft,19,26
101,1,1:03.0,Defensive rebound by Team,,19,26
102,1,0:45.0,J. Harden misses 2-pt layup from 2 ft (block by S. Adams),,19,26
103,1,0:44.0,Offensive rebound by Team,,19,26
104,1,0:41.0,T. Ariza makes 2-pt layup from 2 ft,,21,26
105,1,0:41.0,Shooting foul by S. Adams (drawn by T. Ariza),,21,26
106,1,0:41.0,T. Ariza makes free throw 1 of 1,,22,26
107,1,0:30.0,,N. Cole misses 2-pt jump shot from 19 ft,22,26
108,1,0:29.0,Defensive rebound by T. Ariza,,22,26
109,1,0:05.0,Turnover by L. Williams (bad pass),,22,26
110,1,0:01.0,,Shooting foul by E. Gordon (drawn by A. Roberson),22,26
111,1,0:01.0,,A. Roberson misses free throw 1 of 2,22,26
112,1,0:01.0,,Offensive rebound by Team,22,26
113,1,0:01.0,,A. Roberson misses free throw 2 of 2,22,26
114,1,0:00.0,,Offensive rebound by Team,22,26
115,2,11:47.0,,E. Freedom misses 2-pt layup from 1 ft,22,26
116,2,11:46.0,Defensive rebound by N. Hilário,,22,26
117,2,11:37.0,L. Williams misses 2-pt layup from 2 ft (block by N. Cole),,22,26
118,2,11:37.0,Offensive rebound by Team,,22,26
119,2,11:29.0,E. Gordon misses 2-pt jump shot from 16 ft,,22,26
120,2,11:28.0,,Defensive rebound by E. Freedom,22,26
121,2,11:18.0,,N. Cole misses 3-pt jump shot from 24 ft,22,26
122,2,11:17.0,Defensive rebound by E. Gordon,,22,26
123,2,11:06.0,P. Beverley misses 2-pt jump shot from 8 ft,,22,26
124,2,11:04.0,Offensive rebound by Team,,22,26
125,2,10:57.0,N. Hilário makes 2-pt layup from 1 ft (assist by P. Beverley),,24,26
126,2,10:39.0,,Personal foul by N. Hilário (drawn by E. Freedom),24,26
127,2,10:33.0,,V. Oladipo makes 2-pt jump shot from 16 ft,24,28
128,2,10:20.0,P. Beverley misses 2-pt layup from 2 ft (block by D. McDermott),,24,28
129,2,10:19.0,,Defensive rebound by V. Oladipo,24,28
130,2,10:15.0,,J. Grant makes 2-pt dunk at rim (assist by V. Oladipo),24,30
131,2,10:00.0,Shooting foul by N. Cole (drawn by L. Williams),,24,30
132,2,10:00.0,L. Williams makes free throw 1 of 3,,25,30
133,2,10:00.0,L. Williams makes free throw 2 of 3,,26,30
134,2,10:00.0,C. Capela enters the game for N. Hilário,,26,30
135,2,10:00.0,L. Williams makes free throw 3 of 3,,27,30
136,2,9:49.0,,Turnover by E. Freedom (lost ball),27,30
137,2,9:49.0,,R. Westbrook enters the game for N. Cole,27,30
138,2,9:38.0,Personal foul by V. Oladipo (drawn by C. Capela),,27,30
139,2,9:29.0,E. Gordon misses 2-pt layup from 2 ft (block by E. Freedom),,27,30
140,2,9:29.0,,Defensive rebound by R. Westbrook,27,30
141,2,9:23.0,,V. Oladipo misses 3-pt jump shot from 24 ft,27,30
142,2,9:22.0,Defensive rebound by L. Williams,,27,30
143,2,9:13.0,L. Williams makes 2-pt jump shot from 6 ft,,29,30
144,2,8:58.0,,J. Grant makes 2-pt layup from 3 ft (assist by R. Westbrook),29,32
145,2,8:47.0,E. Gordon misses 2-pt layup from 1 ft,,29,32
146,2,8:46.0,Offensive rebound by R. Anderson,,29,32
147,2,8:46.0,R. Anderson makes 2-pt layup from 1 ft,,31,32
148,2,8:44.0,Technical foul by E. Gordon,,31,32
149,2,8:44.0,Official timeout,,31,32
150,2,8:44.0,,R. Westbrook makes technical free throw,31,33
151,2,8:35.0,,D. McDermott makes 3-pt jump shot from 24 ft (assist by R. Westbrook),31,36
152,2,8:20.0,Turnover by P. Beverley (lost ball; steal by R. Westbrook),,31,36
153,2,8:15.0,,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),31,38
154,2,8:13.0,Houston full timeout,,31,38
155,2,8:00.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by P. Beverley),,34,38
156,2,7:38.0,,E. Freedom misses 2-pt jump shot from 16 ft,34,38
157,2,7:37.0,Defensive rebound by E. Gordon,,34,38
158,2,7:27.0,E. Gordon misses 3-pt jump shot from 25 ft,,34,38
159,2,7:26.0,Offensive rebound by E. Gordon,,34,38
160,2,7:23.0,Shooting foul by E. Freedom (drawn by R. Anderson),,34,38
161,2,7:23.0,R. Anderson makes free throw 1 of 2,,35,38
162,2,7:23.0,R. Anderson makes free throw 2 of 2,,36,38
163,2,7:12.0,,D. McDermott misses 2-pt jump shot from 7 ft,36,38
164,2,7:12.0,Defensive rebound by Team,,36,38
165,2,6:58.0,Offensive foul by R. Anderson (drawn by V. Oladipo),,36,38
166,2,6:58.0,Turnover by R. Anderson (offensive foul),,36,38
167,2,6:46.0,T. Ariza enters the game for R. Anderson,,36,38
168,2,6:46.0,J. Harden enters the game for P. Beverley,,36,38
169,2,6:46.0,,A. Roberson enters the game for D. McDermott,36,38
170,2,6:46.0,,S. Adams enters the game for E. Freedom,36,38
171,2,6:40.0,,Shooting foul by E. Gordon (drawn by R. Westbrook),36,38
172,2,6:40.0,,R. Westbrook makes free throw 1 of 2,36,39
173,2,6:40.0,,T. Gibson enters the game for J. Grant,36,39
174,2,6:40.0,,R. Westbrook makes free throw 2 of 2,36,40
175,2,6:33.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by C. Capela),,39,40
176,2,6:18.0,,Shooting foul by L. Williams (drawn by R. Westbrook),39,40
177,2,6:18.0,,R. Westbrook makes free throw 1 of 2,39,41
178,2,6:18.0,,R. Westbrook makes free throw 2 of 2,39,42
179,2,6:06.0,L. Williams misses 3-pt jump shot from 23 ft,,39,42
180,2,6:06.0,,Defensive rebound by R. Westbrook,39,42
181,2,6:00.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),39,44
182,2,5:48.0,Turnover by E. Gordon (bad pass),,39,44
183,2,5:27.0,,R. Westbrook misses 2-pt jump shot from 18 ft,39,44
184,2,5:27.0,,Offensive rebound by A. Roberson,39,44
185,2,5:17.0,,T. Gibson makes 2-pt hook shot from 6 ft,39,46
186,2,4:59.0,C. Capela misses 2-pt dunk at rim (block by R. Westbrook),,39,46
187,2,4:58.0,,Defensive rebound by V. Oladipo,39,46
188,2,4:55.0,,Personal foul by L. Williams (drawn by T. Gibson),39,46
189,2,4:55.0,N. Hilário enters the game for C. Capela,,39,46
190,2,4:51.0,,R. Westbrook misses 2-pt jump shot from 18 ft,39,46
191,2,4:51.0,Defensive rebound by N. Hilário,,39,46
192,2,4:39.0,J. Harden makes 2-pt layup from 2 ft,,41,46
193,2,4:19.0,,Turnover by S. Adams (bad pass; steal by T. Ariza),41,46
194,2,4:13.0,T. Ariza misses 3-pt jump shot from 24 ft,,41,46
195,2,4:12.0,,Defensive rebound by R. Westbrook,41,46
196,2,3:57.0,,T. Gibson misses 2-pt layup from 2 ft,41,46
197,2,3:57.0,,Offensive rebound by S. Adams,41,46
198,2,3:55.0,,S. Adams makes 2-pt layup from 1 ft,41,48
199,2,3:42.0,J. Harden misses 2-pt layup from 1 ft,,41,48
200,2,3:40.0,Offensive rebound by N. Hilário,,41,48
201,2,3:28.0,,Loose ball foul by A. Roberson (drawn by J. Harden),41,48
202,2,3:22.0,E. Gordon misses 3-pt jump shot from 26 ft,,41,48
203,2,3:21.0,,Defensive rebound by V. Oladipo,41,48
204,2,3:06.0,,V. Oladipo misses 3-pt jump shot from 25 ft,41,48
205,2,3:06.0,Defensive rebound by N. Hilário,,41,48
206,2,2:55.0,N. Hilário makes 2-pt hook shot from 5 ft (assist by L. Williams),,43,48
207,2,2:40.0,,R. Westbrook misses 2-pt jump shot from 11 ft,43,48
208,2,2:40.0,Defensive rebound by L. Williams,,43,48
209,2,2:31.0,L. Williams misses 2-pt jump shot from 3 ft (block by V. Oladipo),,43,48
210,2,2:30.0,Offensive rebound by L. Williams,,43,48
211,2,2:29.0,L. Williams misses 2-pt layup from 1 ft (block by A. Roberson),,43,48
212,2,2:28.0,Offensive rebound by L. Williams,,43,48
213,2,2:25.0,E. Gordon makes 3-pt jump shot from 24 ft,,46,48
214,2,2:16.0,,Oklahoma City full timeout,46,48
215,2,2:07.0,,R. Westbrook makes 2-pt jump shot from 17 ft,46,50
216,2,1:49.0,E. Gordon makes 2-pt layup from 1 ft (assist by J. Harden),,48,50
217,2,1:49.0,Shooting foul by V. Oladipo (drawn by E. Gordon),,48,50
218,2,1:49.0,E. Gordon misses free throw 1 of 1,,48,50
219,2,1:49.0,,Defensive rebound by R. Westbrook,48,50
220,2,1:42.0,,A. Roberson makes 2-pt layup from 1 ft (assist by R. Westbrook),48,52
221,2,1:26.0,T. Ariza misses 2-pt layup from 3 ft (block by S. Adams),,48,52
222,2,1:25.0,Offensive rebound by N. Hilário,,48,52
223,2,1:22.0,N. Hilário makes 2-pt layup from 1 ft,,50,52
224,2,1:12.0,,S. Adams makes 2-pt hook shot from 4 ft (assist by R. Westbrook),50,54
225,2,1:01.0,L. Williams makes 2-pt jump shot from 12 ft,,52,54
226,2,0:48.0,,R. Westbrook makes 2-pt jump shot from 19 ft,52,56
227,2,0:30.0,N. Hilário makes 2-pt layup from 1 ft (assist by J. Harden),,54,56
228,2,0:09.0,,R. Westbrook makes 2-pt jump shot from 14 ft,54,58
229,2,0:01.0,J. Harden misses 3-pt jump shot from 27 ft,,54,58
230,2,0:00.0,,Defensive rebound by R. Westbrook,54,58
231,3,11:48.0,,R. Westbrook misses 2-pt layup from 1 ft,54,58
232,3,11:47.0,,Offensive rebound by A. Roberson,54,58
233,3,11:47.0,,A. Roberson makes 2-pt layup from 1 ft,54,60
234,3,11:31.0,J. Harden misses 3-pt jump shot from 24 ft,,54,60
235,3,11:31.0,,Defensive rebound by R. Westbrook,54,60
236,3,11:19.0,,Turnover by T. Gibson (bad pass; steal by T. Ariza),54,60
237,3,11:11.0,Turnover by J. Harden (bad pass; steal by V. Oladipo),,54,60
238,3,11:06.0,,V. Oladipo makes 2-pt layup from 2 ft,54,62
239,3,10:48.0,P. Beverley misses 2-pt jump shot from 6 ft,,54,62
240,3,10:47.0,Offensive rebound by R. Anderson,,54,62
241,3,10:43.0,R. Anderson misses 2-pt layup from 2 ft,,54,62
242,3,10:43.0,,Defensive rebound by Team,54,62
243,3,10:29.0,,A. Roberson misses 3-pt jump shot from 23 ft,54,62
244,3,10:29.0,Defensive rebound by C. Capela,,54,62
245,3,10:23.0,Turnover by J. Harden (lost ball),,54,62
246,3,10:11.0,,A. Roberson makes 2-pt layup from 1 ft (assist by R. Westbrook),54,64
247,3,9:51.0,Turnover by R. Anderson (lost ball; steal by R. Westbrook),,54,64
248,3,9:50.0,,Personal take foul by C. Capela (drawn by R. Westbrook),54,64
249,3,9:41.0,,Turnover by A. Roberson (lost ball; steal by T. Ariza),54,64
250,3,9:36.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,56,64
251,3,9:09.0,,R. Westbrook misses 2-pt jump shot from 16 ft,56,64
252,3,9:08.0,,Offensive rebound by T. Gibson,56,64
253,3,9:08.0,,T. Gibson makes 2-pt dunk at rim,56,66
254,3,8:48.0,R. Anderson misses 3-pt jump shot from 27 ft,,56,66
255,3,8:48.0,,Defensive rebound by V. Oladipo,56,66
256,3,8:43.0,,V. Oladipo makes 2-pt jump shot from 5 ft,56,68
257,3,8:42.0,Houston full timeout,,56,68
258,3,8:42.0,N. Hilário enters the game for R. Anderson,,56,68
259,3,8:42.0,E. Gordon enters the game for C. Capela,,56,68
260,3,8:23.0,Turnover by T. Ariza (bad pass; steal by T. Gibson),,56,68
261,3,8:19.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),56,70
262,3,8:19.0,,Shooting foul by J. Harden (drawn by S. Adams),56,70
263,3,8:19.0,,S. Adams misses free throw 1 of 1,56,70
264,3,8:19.0,Defensive rebound by T. Ariza,,56,70
265,3,8:08.0,Turnover by J. Harden (lost ball; steal by A. Roberson),,56,70
266,3,8:02.0,,R. Westbrook misses 2-pt jump shot from 17 ft,56,70
267,3,8:01.0,Defensive rebound by E. Gordon,,56,70
268,3,7:48.0,N. Hilário makes 2-pt hook shot from 4 ft,,58,70
269,3,7:30.0,,R. Westbrook misses 2-pt jump shot from 17 ft,58,70
270,3,7:29.0,Defensive rebound by N. Hilário,,58,70
271,3,7:15.0,P. Beverley makes 3-pt jump shot from 23 ft (assist by T. Ariza),,61,70
272,3,6:45.0,,R. Westbrook misses 3-pt jump shot from 28 ft,61,70
273,3,6:44.0,Defensive rebound by N. Hilário,,61,70
274,3,6:28.0,E. Gordon misses 3-pt jump shot from 25 ft,,61,70
275,3,6:28.0,,Defensive rebound by T. Gibson,61,70
276,3,6:13.0,,S. Adams misses 2-pt layup from 2 ft (block by E. Gordon),61,70
277,3,6:12.0,Defensive rebound by J. Harden,,61,70
278,3,6:04.0,E. Gordon makes 3-pt jump shot from 23 ft (assist by N. Hilário),,64,70
279,3,6:04.0,,Oklahoma City full timeout,64,70
280,3,6:04.0,,D. McDermott enters the game for V. Oladipo,64,70
281,3,6:04.0,,Á. Abrines enters the game for T. Gibson,64,70
282,3,5:48.0,,R. Westbrook misses 2-pt jump shot from 16 ft,64,70
283,3,5:48.0,Defensive rebound by E. Gordon,,64,70
284,3,5:26.0,N. Hilário makes 2-pt layup from 1 ft (assist by J. Harden),,66,70
285,3,5:12.0,,D. McDermott misses 3-pt jump shot from 24 ft,66,70
286,3,5:12.0,,Offensive rebound by Team,66,70
287,3,5:11.0,Loose ball foul by J. Harden (drawn by S. Adams),,66,70
288,3,5:11.0,L. Williams enters the game for P. Beverley,,66,70
289,3,5:06.0,,Turnover by R. Westbrook (lost ball; steal by N. Hilário),66,70
290,3,5:01.0,L. Williams makes 2-pt jump shot from 8 ft,,68,70
291,3,4:43.0,,Personal block foul by N. Hilário (drawn by R. Westbrook),68,70
292,3,4:35.0,,D. McDermott misses 3-pt jump shot from 26 ft (block by E. Gordon),68,70
293,3,4:35.0,,Offensive rebound by Team,68,70
294,3,4:29.0,,S. Adams misses 2-pt jump shot from 12 ft,68,70
295,3,4:28.0,Defensive rebound by E. Gordon,,68,70
296,3,4:22.0,Offensive foul by N. Hilário (drawn by R. Westbrook),,68,70
297,3,4:22.0,Turnover by N. Hilário (offensive foul),,68,70
298,3,4:22.0,C. Capela enters the game for N. Hilário,,68,70
299,3,4:14.0,,Shooting foul by E. Gordon (drawn by A. Roberson),68,70
300,3,4:14.0,,A. Roberson misses free throw 1 of 2,68,70
301,3,4:14.0,,Offensive rebound by Team,68,70
302,3,4:14.0,,A. Roberson misses free throw 2 of 2,68,70
303,3,4:14.0,,Offensive rebound by A. Roberson,68,70
304,3,4:11.0,,A. Roberson misses 2-pt layup from 1 ft,68,70
305,3,4:10.0,Defensive rebound by T. Ariza,,68,70
306,3,3:59.0,C. Capela misses 2-pt hook shot from 4 ft,,68,70
307,3,3:59.0,,Defensive rebound by S. Adams,68,70
308,3,3:44.0,,S. Adams makes 2-pt layup from 1 ft,68,72
309,3,3:30.0,Turnover by C. Capela (lost ball),,68,72
310,3,3:09.0,,Turnover by S. Adams (traveling),68,72
311,3,2:55.0,L. Williams misses 3-pt jump shot from 25 ft,,68,72
312,3,2:54.0,,Defensive rebound by R. Westbrook,68,72
313,3,2:42.0,,D. McDermott makes 2-pt jump shot from 7 ft (assist by Á. Abrines),68,74
314,3,2:30.0,Turnover by J. Harden (bad pass; steal by D. McDermott),,68,74
315,3,2:28.0,,Personal foul by J. Harden (drawn by S. Adams),68,74
316,3,2:28.0,,S. Adams makes free throw 1 of 2,68,75
317,3,2:28.0,,S. Adams misses free throw 2 of 2,68,75
318,3,2:28.0,,Offensive rebound by S. Adams,68,75
319,3,2:28.0,,N. Cole enters the game for R. Westbrook,68,75
320,3,2:10.0,,Á. Abrines misses 3-pt jump shot from 25 ft,68,75
321,3,2:09.0,Defensive rebound by C. Capela,,68,75
322,3,2:00.0,J. Harden misses 3-pt jump shot from 24 ft,,68,75
323,3,1:59.0,,Defensive rebound by D. McDermott,68,75
324,3,1:36.0,,Á. Abrines misses 2-pt layup from 1 ft,68,75
325,3,1:35.0,Defensive rebound by L. Williams,,68,75
326,3,1:29.0,Offensive foul by C. Capela (drawn by Á. Abrines),,68,75
327,3,1:29.0,Turnover by C. Capela (offensive foul),,68,75
328,3,1:29.0,,V. Oladipo enters the game for D. McDermott,68,75
329,3,1:29.0,R. Anderson enters the game for C. Capela,,68,75
330,3,1:09.0,,Turnover by N. Cole (lost ball),68,75
331,3,1:09.0,,T. Gibson enters the game for S. Adams,68,75
332,3,0:59.0,Shooting foul by A. Roberson (drawn by J. Harden),,68,75
333,3,0:59.0,J. Harden makes free throw 1 of 2,,69,75
334,3,0:59.0,J. Harden makes free throw 2 of 2,,70,75
335,3,0:42.0,,V. Oladipo makes 2-pt jump shot from 23 ft,70,77
336,3,0:26.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Harden),,73,77
337,3,0:15.0,,Turnover by N. Cole (bad pass; steal by L. Williams),73,77
338,4,11:37.0,P. Beverley misses 3-pt jump shot from 24 ft,,73,77
339,4,11:36.0,,Defensive rebound by E. Freedom,73,77
340,4,11:21.0,,V. Oladipo makes 2-pt jump shot from 11 ft,73,79
341,4,10:59.0,R. Anderson makes 3-pt jump shot from 26 ft (assist by P. Beverley),,76,79
342,4,10:42.0,,E. Freedom misses 2-pt jump shot from 4 ft,76,79
343,4,10:40.0,,Offensive rebound by J. Grant,76,79
344,4,10:39.0,,Turnover by J. Grant (bad pass; steal by P. Beverley),76,79
345,4,10:26.0,L. Williams misses 3-pt jump shot from 25 ft,,76,79
346,4,10:24.0,Offensive rebound by T. Ariza,,76,79
347,4,10:18.0,P. Beverley makes 3-pt jump shot from 22 ft (assist by T. Ariza),,79,79
348,4,9:55.0,,E. Freedom misses 2-pt hook shot from 5 ft,79,79
349,4,9:52.0,Defensive rebound by L. Williams,,79,79
350,4,9:42.0,L. Williams makes 2-pt jump shot from 12 ft,,81,79
351,4,9:42.0,Shooting foul by N. Cole (drawn by L. Williams),,81,79
352,4,9:42.0,,D. McDermott enters the game for E. Freedom,81,79
353,4,9:42.0,,R. Westbrook enters the game for N. Cole,81,79
354,4,9:42.0,L. Williams makes free throw 1 of 1,,82,79
355,4,9:26.0,,Personal foul by P. Beverley (drawn by R. Westbrook),82,79
356,4,9:21.0,,J. Grant makes 2-pt dunk at rim,82,81
357,4,9:07.0,Shooting block foul by J. Grant (drawn by E. Gordon),,82,81
358,4,9:07.0,E. Gordon makes free throw 1 of 2,,83,81
359,4,9:07.0,E. Gordon makes free throw 2 of 2,,84,81
360,4,8:57.0,,R. Westbrook makes 3-pt jump shot from 25 ft,84,84
361,4,8:41.0,P. Beverley misses 3-pt jump shot from 25 ft,,84,84
362,4,8:41.0,,Defensive rebound by Á. Abrines,84,84
363,4,8:33.0,,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),84,86
364,4,8:32.0,Houston full timeout,,84,86
365,4,8:32.0,N. Hilário enters the game for R. Anderson,,84,86
366,4,8:32.0,J. Harden enters the game for E. Gordon,,84,86
367,4,8:32.0,,A. Roberson enters the game for Á. Abrines,84,86
368,4,8:19.0,L. Williams makes 3-pt jump shot from 26 ft,,87,86
369,4,8:05.0,,Turnover by A. Roberson (lost ball; steal by P. Beverley),87,86
370,4,7:54.0,L. Williams misses 3-pt jump shot from 29 ft,,87,86
371,4,7:53.0,,Defensive rebound by J. Grant,87,86
372,4,7:42.0,,R. Westbrook misses 2-pt jump shot from 11 ft,87,86
373,4,7:42.0,Defensive rebound by N. Hilário,,87,86
374,4,7:30.0,P. Beverley misses 3-pt jump shot from 23 ft,,87,86
375,4,7:30.0,,Defensive rebound by J. Grant,87,86
376,4,7:17.0,,Shooting foul by P. Beverley (drawn by R. Westbrook),87,86
377,4,7:17.0,,R. Westbrook misses free throw 1 of 2,87,86
378,4,7:17.0,,Offensive rebound by Team,87,86
379,4,7:17.0,,S. Adams enters the game for J. Grant,87,86
380,4,7:17.0,,R. Westbrook makes free throw 2 of 2,87,87
381,4,6:54.0,P. Beverley misses 2-pt hook shot from 3 ft,,87,87
382,4,6:54.0,,Defensive rebound by S. Adams,87,87
383,4,6:39.0,,Personal foul by P. Beverley (drawn by R. Westbrook),87,87
384,4,6:29.0,,R. Westbrook misses 2-pt jump shot from 13 ft,87,87
