,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MEMPHIS_ACTION,SACRAMENTO_SCORE,MEMPHIS_SCORE
93,1,0:11.0,,A. Harrison makes 2-pt jump shot from 18 ft,24,19
94,1,0:01.0,D. Cousins misses 3-pt jump shot from 26 ft,,24,19
95,1,0:00.0,Offensive rebound by Team,,24,19
96,2,11:46.0,Shooting foul by J. Martin (drawn by W. Cauley-Stein),,24,19
97,2,11:46.0,W. Cauley-Stein misses free throw 1 of 2,,24,19
98,2,11:46.0,Offensive rebound by Team,,24,19
99,2,11:46.0,W. Cauley-Stein misses free throw 2 of 2,,24,19
100,2,11:45.0,,Defensive rebound by Z. Randolph,24,19
101,2,11:35.0,,Turnover by A. Harrison (lost ball; steal by D. Collison),24,19
102,2,11:26.0,T. Lawson misses 2-pt jump shot from 6 ft (block by A. Harrison),,24,19
103,2,11:26.0,Offensive rebound by Team,,24,19
104,2,11:23.0,D. Collison makes 2-pt jump shot from 13 ft (assist by M. Barnes),,26,19
105,2,11:10.0,,Personal foul by W. Cauley-Stein (drawn by Z. Randolph),26,19
106,2,11:01.0,,A. Harrison misses 2-pt layup from 1 ft,26,19
107,2,11:01.0,,Offensive rebound by J. Martin,26,19
108,2,11:01.0,,Shooting foul by W. Cauley-Stein (drawn by J. Martin),26,19
109,2,11:01.0,,J. Martin makes free throw 1 of 2,26,20
110,2,11:01.0,,J. Martin makes free throw 2 of 2,26,21
111,2,10:45.0,T. Lawson misses 3-pt jump shot from 26 ft,,26,21
112,2,10:45.0,Offensive rebound by A. Tolliver,,26,21
113,2,10:29.0,M. Barnes misses 3-pt jump shot from 23 ft,,26,21
114,2,10:27.0,,Defensive rebound by A. Harrison,26,21
115,2,10:22.0,,Personal foul by A. Tolliver (drawn by Z. Randolph),26,21
116,2,10:22.0,,T. Allen enters the game for V. Carter,26,21
117,2,10:05.0,,Z. Randolph misses 2-pt jump shot from 7 ft,26,21
118,2,10:04.0,,Offensive rebound by Z. Randolph,26,21
119,2,10:04.0,,Z. Randolph misses 2-pt layup from 1 ft,26,21
120,2,10:01.0,Defensive rebound by M. Barnes,,26,21
121,2,9:56.0,A. Tolliver makes 3-pt jump shot from 26 ft (assist by M. Barnes),,29,21
122,2,9:37.0,,T. Daniels misses 3-pt jump shot from 26 ft,29,21
123,2,9:37.0,,Offensive rebound by T. Allen,29,21
124,2,9:36.0,,Shooting foul by W. Cauley-Stein (drawn by T. Allen),29,21
125,2,9:36.0,,T. Allen misses free throw 1 of 2,29,21
126,2,9:36.0,,Offensive rebound by Team,29,21
127,2,9:36.0,,T. Allen misses free throw 2 of 2,29,21
128,2,9:36.0,,M. Gasol enters the game for J. Martin,29,21
129,2,9:36.0,K. Koufos enters the game for W. Cauley-Stein,,29,21
130,2,9:33.0,,Offensive rebound by Z. Randolph,29,21
131,2,9:33.0,,Z. Randolph makes 2-pt layup at rim,29,23
132,2,9:13.0,T. Lawson makes 3-pt jump shot from 25 ft (assist by D. Collison),,32,23
133,2,8:56.0,,Personal foul by A. Tolliver (drawn by Z. Randolph),32,23
134,2,8:56.0,,Memphis full timeout,32,23
135,2,8:56.0,,Z. Randolph makes free throw 1 of 2,32,24
136,2,8:56.0,,Z. Randolph makes free throw 2 of 2,32,25
137,2,8:43.0,D. Collison makes 2-pt jump shot from 20 ft,,34,25
138,2,8:24.0,,Z. Randolph misses 2-pt layup from 3 ft,34,25
139,2,8:24.0,,Offensive rebound by Z. Randolph,34,25
140,2,8:24.0,,Z. Randolph misses 2-pt jump shot from 3 ft (block by M. Barnes),34,25
141,2,8:22.0,,Offensive rebound by T. Allen,34,25
142,2,8:22.0,,T. Allen misses 2-pt layup from 1 ft (block by K. Koufos),34,25
143,2,8:20.0,,Offensive rebound by T. Allen,34,25
144,2,8:16.0,,T. Daniels makes 3-pt jump shot from 23 ft (assist by Z. Randolph),34,28
145,2,8:03.0,Personal foul by T. Daniels (drawn by D. Collison),,34,28
146,2,7:56.0,K. Koufos makes 2-pt dunk at rim (assist by D. Collison),,36,28
147,2,7:56.0,,Memphis full timeout,36,28
148,2,7:56.0,B. McLemore enters the game for M. Barnes,,36,28
149,2,7:56.0,D. Cousins enters the game for T. Lawson,,36,28
150,2,7:39.0,,T. Daniels misses 2-pt jump shot from 20 ft,36,28
151,2,7:39.0,Defensive rebound by D. Collison,,36,28
152,2,7:25.0,,T. Williams enters the game for T. Daniels,36,28
153,2,7:25.0,,J. Green enters the game for Z. Randolph,36,28
154,2,7:25.0,,M. Conley enters the game for A. Harrison,36,28
155,2,7:14.0,D. Cousins misses 3-pt jump shot from 52 ft,,36,28
156,2,7:14.0,Offensive rebound by Team,,36,28
157,2,7:14.0,Turnover by Team (shot clock),,36,28
158,2,7:00.0,,M. Gasol misses 2-pt jump shot from 6 ft (block by K. Koufos),36,28
159,2,6:57.0,Defensive rebound by K. Koufos,,36,28
160,2,6:57.0,B. McLemore makes 2-pt layup from 1 ft (assist by K. Koufos),,38,28
161,2,6:57.0,Shooting foul by M. Conley (drawn by B. McLemore),,38,28
162,2,6:57.0,B. McLemore makes free throw 1 of 1,,39,28
163,2,6:46.0,,Turnover by T. Allen (traveling),39,28
164,2,6:33.0,B. McLemore misses 3-pt jump shot from 25 ft,,39,28
165,2,6:32.0,,Defensive rebound by M. Conley,39,28
166,2,6:29.0,,T. Williams makes 2-pt dunk at rim (assist by M. Conley),39,30
167,2,6:10.0,A. Tolliver makes 2-pt jump shot from 20 ft (assist by D. Collison),,41,30
168,2,5:56.0,,M. Conley makes 2-pt jump shot from 14 ft,41,32
169,2,5:43.0,Shooting foul by T. Williams (drawn by K. Koufos),,41,32
170,2,5:43.0,K. Koufos misses free throw 1 of 2,,41,32
171,2,5:43.0,Offensive rebound by Team,,41,32
172,2,5:43.0,K. Koufos misses free throw 2 of 2,,41,32
173,2,5:43.0,G. Temple enters the game for B. McLemore,,41,32
174,2,5:41.0,Offensive rebound by K. Koufos,,41,32
175,2,5:39.0,K. Koufos makes 2-pt hook shot from 5 ft,,43,32
176,2,5:39.0,M. Barnes enters the game for K. Koufos,,43,32
177,2,5:29.0,,Turnover by M. Conley (bad pass; steal by G. Temple),43,32
178,2,5:24.0,G. Temple misses 2-pt jump shot from 20 ft,,43,32
179,2,5:24.0,Offensive rebound by M. Barnes,,43,32
180,2,5:24.0,Shooting foul by J. Green (drawn by M. Barnes),,43,32
181,2,5:24.0,M. Barnes makes free throw 1 of 2,,44,32
182,2,5:24.0,M. Barnes misses free throw 2 of 2,,44,32
183,2,5:24.0,,Defensive rebound by M. Gasol,44,32
184,2,5:08.0,,Shooting foul by D. Collison (drawn by M. Conley),44,32
185,2,5:08.0,,M. Conley makes free throw 1 of 2,44,33
186,2,5:08.0,,M. Conley makes free throw 2 of 2,44,34
187,2,4:52.0,D. Cousins misses 2-pt layup from 2 ft (block by T. Williams),,44,34
188,2,4:52.0,,Defensive rebound by T. Allen,44,34
189,2,4:52.0,,Personal foul by D. Cousins (drawn by T. Allen),44,34
190,2,4:52.0,,T. Allen makes free throw 1 of 2,44,35
191,2,4:52.0,,T. Allen makes free throw 2 of 2,44,36
192,2,4:31.0,G. Temple misses 2-pt jump shot from 20 ft,,44,36
193,2,4:30.0,,Defensive rebound by M. Gasol,44,36
194,2,4:23.0,,T. Allen makes 2-pt layup from 1 ft (assist by J. Green),44,38
195,2,4:10.0,A. Tolliver misses 3-pt jump shot from 24 ft,,44,38
196,2,4:10.0,,Defensive rebound by J. Green,44,38
197,2,3:54.0,,Offensive foul by T. Williams (drawn by G. Temple),44,38
198,2,3:54.0,,Turnover by T. Williams (offensive foul),44,38
199,2,3:54.0,Sacramento full timeout,,44,38
200,2,3:54.0,,A. Harrison enters the game for T. Williams,44,38
201,2,3:45.0,Shooting foul by M. Gasol (drawn by D. Cousins),,44,38
202,2,3:45.0,,Technical foul by Team,44,38
203,2,3:45.0,G. Temple makes technical free throw,,45,38
204,2,3:45.0,D. Cousins makes free throw 1 of 2,,46,38
205,2,3:45.0,T. Lawson enters the game for D. Collison,,44,38
206,2,3:45.0,D. Cousins makes free throw 2 of 2,,47,38
207,2,3:30.0,,M. Gasol misses 2-pt jump shot from 16 ft,47,38
208,2,3:30.0,Defensive rebound by T. Lawson,,47,38
209,2,3:23.0,D. Cousins makes 2-pt jump shot from 5 ft (assist by M. Barnes),,49,38
210,2,3:23.0,Shooting foul by M. Gasol (drawn by D. Cousins),,49,38
211,2,3:23.0,D. Cousins makes free throw 1 of 1,,50,38
212,2,3:11.0,,T. Allen misses 2-pt jump shot from 18 ft,50,38
213,2,3:10.0,,Offensive rebound by T. Allen,50,38
214,2,3:07.0,,T. Allen misses 2-pt layup at rim,50,38
215,2,3:07.0,Defensive rebound by D. Cousins,,50,38
216,2,2:54.0,Turnover by T. Lawson (bad pass; steal by M. Conley),,50,38
217,2,2:36.0,,M. Gasol makes 2-pt dunk at rim,50,40
218,2,2:20.0,Shooting foul by A. Harrison (drawn by M. Barnes),,50,40
219,2,2:20.0,M. Barnes misses free throw 1 of 2,,50,40
220,2,2:20.0,Offensive rebound by Team,,50,40
221,2,2:20.0,M. Barnes makes free throw 2 of 2,,51,40
222,2,2:01.0,Offensive charge foul by A. Harrison (drawn by G. Temple),,51,40
223,2,2:01.0,,Turnover by A. Harrison (offensive foul),51,40
224,2,1:47.0,G. Temple misses 3-pt jump shot from 24 ft,,51,40
225,2,1:46.0,,Defensive rebound by J. Green,51,40
226,2,1:44.0,,Technical foul by Team,51,40
227,2,1:44.0,G. Temple makes technical free throw,,52,40
228,2,1:44.0,,T. Daniels enters the game for A. Harrison,52,40
229,2,1:44.0,,V. Carter enters the game for T. Allen,52,40
230,2,1:44.0,K. Koufos enters the game for A. Tolliver,,52,40
231,2,1:35.0,,Personal foul by K. Koufos (drawn by M. Gasol),52,40
232,2,1:35.0,,M. Gasol makes free throw 1 of 2,52,41
233,2,1:35.0,D. Collison enters the game for G. Temple,,52,41
234,2,1:35.0,,M. Gasol makes free throw 2 of 2,52,42
235,2,1:16.0,D. Collison misses 2-pt jump shot from 13 ft,,52,42
236,2,1:14.0,,Defensive rebound by V. Carter,52,42
237,2,1:04.0,,J. Green misses 3-pt jump shot from 23 ft,52,42
238,2,1:04.0,Defensive rebound by K. Koufos,,52,42
239,2,0:58.0,T. Lawson misses 2-pt layup from 2 ft (block by J. Green),,52,42
240,2,0:58.0,Offensive rebound by Team,,52,42
241,2,0:58.0,Sacramento full timeout,,52,42
242,2,0:44.0,M. Barnes misses 3-pt jump shot from 24 ft,,52,42
243,2,0:44.0,,Defensive rebound by M. Gasol,52,42
244,2,0:31.0,,V. Carter misses 3-pt jump shot from 26 ft,52,42
245,2,0:30.0,Defensive rebound by M. Barnes,,52,42
246,2,0:07.0,D. Cousins misses 2-pt jump shot from 13 ft,,52,42
247,2,0:05.0,,Defensive rebound by T. Daniels,52,42
248,2,0:01.0,,T. Daniels misses 2-pt jump shot from 19 ft,52,42
249,2,0:00.0,,Offensive rebound by Team,52,42
250,3,11:43.0,D. Cousins misses 2-pt jump shot from 17 ft,,52,42
251,3,11:42.0,Offensive rebound by K. Koufos,,52,42
252,3,11:37.0,B. McLemore makes 2-pt layup from 1 ft (assist by D. Collison),,54,42
253,3,11:15.0,,Def 3 sec tech foul by G. Temple,54,42
254,3,11:15.0,,M. Conley makes technical free throw,54,43
255,3,11:04.0,,M. Gasol misses 3-pt jump shot from 25 ft,54,43
256,3,11:03.0,Defensive rebound by D. Collison,,54,43
257,3,10:59.0,Personal foul by J. Green (drawn by D. Collison),,54,43
258,3,10:52.0,Turnover by D. Cousins (bad pass),,54,43
259,3,10:40.0,,Turnover by M. Conley (bad pass; steal by B. McLemore),54,43
260,3,10:30.0,B. McLemore misses 2-pt layup from 2 ft (block by M. Conley),,54,43
261,3,10:28.0,,Defensive rebound by J. Green,54,43
262,3,10:25.0,,T. Williams misses 2-pt layup from 1 ft,54,43
263,3,10:22.0,Defensive rebound by G. Temple,,54,43
264,3,10:16.0,B. McLemore makes 3-pt jump shot from 26 ft (assist by G. Temple),,57,43
265,3,9:59.0,,Shooting foul by D. Collison (drawn by M. Conley),57,43
266,3,9:59.0,,M. Conley makes free throw 1 of 2,57,44
267,3,9:59.0,,M. Conley misses free throw 2 of 2,57,44
268,3,9:57.0,Defensive rebound by D. Cousins,,57,44
269,3,9:34.0,K. Koufos misses 2-pt hook shot from 8 ft,,57,44
270,3,9:32.0,,Defensive rebound by J. Green,57,44
271,3,9:24.0,,T. Allen misses 2-pt layup from 3 ft,57,44
272,3,9:23.0,,Offensive rebound by T. Allen,57,44
273,3,9:23.0,,T. Allen misses 2-pt layup from 1 ft (block by D. Cousins),57,44
274,3,9:22.0,,Offensive rebound by Team,57,44
275,3,9:06.0,,M. Gasol misses 2-pt jump shot from 19 ft,57,44
276,3,9:06.0,Defensive rebound by K. Koufos,,57,44
277,3,8:49.0,B. McLemore misses 3-pt jump shot from 25 ft,,57,44
278,3,8:48.0,,Defensive rebound by T. Allen,57,44
279,3,8:32.0,,M. Gasol makes 2-pt hook shot from 9 ft,57,46
280,3,8:08.0,K. Koufos misses 2-pt layup from 1 ft (block by T. Allen),,57,46
281,3,8:06.0,Offensive rebound by K. Koufos,,57,46
282,3,8:06.0,K. Koufos makes 2-pt layup from 2 ft,,59,46
283,3,7:43.0,,M. Gasol misses 3-pt jump shot from 25 ft,59,46
284,3,7:42.0,,Offensive rebound by J. Green,59,46
285,3,7:41.0,,Shooting foul by D. Cousins (drawn by J. Green),59,46
286,3,7:41.0,,J. Green makes free throw 1 of 2,59,47
287,3,7:41.0,,A. Harrison enters the game for T. Williams,59,47
288,3,7:41.0,,J. Green makes free throw 2 of 2,59,48
289,3,7:25.0,D. Collison misses 2-pt jump shot from 5 ft,,59,48
290,3,7:19.0,,Defensive rebound by T. Allen,59,48
291,3,7:19.0,,Turnover by T. Allen (bad pass; steal by G. Temple),59,48
292,3,7:14.0,D. Collison misses 3-pt jump shot from 24 ft,,59,48
293,3,7:14.0,Offensive rebound by K. Koufos,,59,48
294,3,7:14.0,Shooting foul by M. Gasol (drawn by K. Koufos),,59,48
295,3,7:14.0,K. Koufos misses free throw 1 of 2,,59,48
296,3,7:14.0,Offensive rebound by Team,,59,48
297,3,7:14.0,K. Koufos misses free throw 2 of 2,,59,48
298,3,7:13.0,,Defensive rebound by J. Green,59,48
299,3,7:01.0,,T. Allen misses 2-pt layup from 2 ft (block by K. Koufos),59,48
300,3,6:57.0,Defensive rebound by D. Cousins,,59,48
301,3,6:57.0,Shooting foul by A. Harrison (drawn by G. Temple),,59,48
302,3,6:57.0,G. Temple makes free throw 1 of 2,,60,48
303,3,6:57.0,A. Tolliver enters the game for D. Cousins,,60,48
304,3,6:57.0,,Z. Randolph enters the game for J. Green,60,48
305,3,6:57.0,,T. Daniels enters the game for A. Harrison,60,48
306,3,6:57.0,G. Temple makes free throw 2 of 2,,61,48
307,3,6:48.0,,Offensive foul by M. Gasol (drawn by A. Tolliver),61,48
308,3,6:48.0,,Turnover by M. Gasol (offensive foul),61,48
309,3,6:48.0,,J. Martin enters the game for M. Gasol,61,48
310,3,6:37.0,K. Koufos misses 2-pt layup from 1 ft,,61,48
311,3,6:35.0,Offensive rebound by K. Koufos,,61,48
312,3,6:35.0,K. Koufos makes 2-pt layup from 1 ft,,63,48
313,3,6:26.0,,Memphis full timeout,63,48
314,3,6:07.0,,T. Daniels makes 3-pt jump shot from 26 ft (assist by Z. Randolph),63,51
315,3,5:48.0,G. Temple misses 2-pt jump shot from 21 ft,,63,51
316,3,5:46.0,,Defensive rebound by Z. Randolph,63,51
317,3,5:35.0,,Turnover by M. Conley (bad pass; steal by B. McLemore),63,51
318,3,5:28.0,D. Collison makes 2-pt layup from 2 ft,,65,51
319,3,5:11.0,,T. Daniels misses 3-pt jump shot from 25 ft,65,51
320,3,5:10.0,Defensive rebound by K. Koufos,,65,51
321,3,4:59.0,Turnover by B. McLemore (lost ball; steal by T. Allen),,65,51
322,3,4:58.0,,Personal take foul by K. Koufos (drawn by J. Martin),65,51
323,3,4:58.0,,A. Harrison enters the game for M. Conley,65,51
324,3,4:58.0,,V. Carter enters the game for T. Allen,65,51
325,3,4:58.0,T. Lawson enters the game for B. McLemore,,65,51
326,3,4:43.0,,A. Harrison makes 3-pt jump shot from 26 ft (assist by Z. Randolph),65,54
327,3,4:27.0,Personal foul by A. Harrison (drawn by T. Lawson),,65,54
328,3,4:20.0,Offensive foul by D. Collison (drawn by A. Harrison),,65,54
329,3,4:20.0,Turnover by D. Collison (offensive foul),,65,54
330,3,4:12.0,,Turnover by J. Martin (bad pass),65,54
331,3,3:54.0,G. Temple makes 3-pt jump shot from 24 ft (assist by D. Collison),,68,54
332,3,3:38.0,,Z. Randolph misses 2-pt jump shot from 17 ft,68,54
333,3,3:37.0,,Offensive rebound by J. Martin,68,54
334,3,3:37.0,,J. Martin makes 2-pt layup from 1 ft,68,56
335,3,3:26.0,A. Tolliver misses 2-pt jump shot from 8 ft,,68,56
336,3,3:24.0,,Defensive rebound by Z. Randolph,68,56
337,3,3:19.0,,V. Carter misses 3-pt jump shot from 25 ft,68,56
338,3,3:17.0,,Offensive rebound by T. Daniels,68,56
339,3,3:09.0,,Z. Randolph makes 2-pt jump shot from 5 ft,68,58
340,3,3:01.0,Sacramento full timeout,,68,58
341,3,3:01.0,M. Barnes enters the game for G. Temple,,68,58
342,3,2:47.0,Shooting foul by V. Carter (drawn by A. Tolliver),,68,58
343,3,2:47.0,A. Tolliver makes free throw 1 of 2,,69,58
344,3,2:47.0,D. Cousins enters the game for K. Koufos,,69,58
345,3,2:47.0,A. Tolliver makes free throw 2 of 2,,70,58
346,3,2:37.0,,Shooting foul by A. Tolliver (drawn by A. Harrison),70,58
347,3,2:37.0,,A. Harrison makes free throw 1 of 2,70,59
348,3,2:37.0,,A. Harrison makes free throw 2 of 2,70,60
349,3,2:37.0,Inbound foul by J. Martin,,70,60
350,3,2:37.0,D. Cousins makes free throw 1 of 1,,71,60
351,3,2:23.0,D. Cousins makes 2-pt jump shot from 19 ft,,73,60
352,3,2:06.0,,A. Harrison misses 3-pt jump shot from 25 ft,73,60
353,3,2:05.0,,Offensive rebound by Team,73,60
354,3,1:56.0,,J. Martin misses 3-pt jump shot from 26 ft,73,60
355,3,1:54.0,Defensive rebound by D. Cousins,,73,60
356,3,1:43.0,A. Tolliver misses 3-pt jump shot from 27 ft,,73,60
357,3,1:42.0,,Defensive rebound by V. Carter,73,60
358,3,1:34.0,,Z. Randolph makes 2-pt jump shot from 18 ft (assist by A. Harrison),73,62
359,3,1:14.0,D. Cousins misses 2-pt layup from 2 ft,,73,62
360,3,1:13.0,,Defensive rebound by V. Carter,73,62
361,3,0:56.0,G. Temple enters the game for D. Collison,,73,62
362,3,0:55.0,,Shooting foul by A. Tolliver (drawn by A. Harrison),73,62
363,3,0:55.0,,A. Harrison makes free throw 1 of 2,73,63
364,3,0:55.0,,J. Green enters the game for Z. Randolph,73,63
365,3,0:55.0,,A. Harrison makes free throw 2 of 2,73,64
366,3,0:36.0,D. Cousins makes 2-pt layup at rim,,75,64
367,3,0:36.0,Shooting foul by J. Green (drawn by D. Cousins),,75,64
368,3,0:36.0,,Z. Randolph enters the game for J. Green,75,64
369,3,0:36.0,D. Cousins makes free throw 1 of 1,,76,64
370,3,0:25.0,,Shooting foul by T. Lawson (drawn by A. Harrison),76,64
371,3,0:25.0,,A. Harrison makes free throw 1 of 2,76,65
372,3,0:25.0,,A. Harrison misses free throw 2 of 2,76,65
373,3,0:24.0,Defensive rebound by T. Lawson,,76,65
374,3,0:06.0,D. Cousins misses 2-pt jump shot from 22 ft,,76,65
375,3,0:05.0,Offensive rebound by M. Barnes,,76,65
376,3,0:01.0,M. Barnes misses 2-pt layup at rim,,76,65
377,3,0:00.0,,Defensive rebound by V. Carter,76,65
378,4,11:51.0,,Shooting foul by A. Tolliver (drawn by A. Harrison),76,65
379,4,11:51.0,,A. Harrison misses free throw 1 of 2,76,65
380,4,11:51.0,,Offensive rebound by Team,76,65
381,4,11:51.0,,A. Harrison makes free throw 2 of 2,76,66
382,4,11:35.0,Personal foul by Z. Randolph (drawn by D. Cousins),,76,66
383,4,11:23.0,D. Cousins misses 2-pt layup from 1 ft,,76,66
384,4,11:23.0,,Defensive rebound by V. Carter,76,66
385,4,11:09.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by V. Carter),76,68
386,4,10:52.0,T. Lawson makes 2-pt layup from 1 ft,,78,68
387,4,10:34.0,,M. Gasol misses 2-pt jump shot from 21 ft,78,68
388,4,10:33.0,Defensive rebound by M. Barnes,,78,68
389,4,10:31.0,,Violation by M. Gasol (kicked ball),78,68
390,4,10:31.0,K. Koufos enters the game for A. Tolliver,,78,68
391,4,10:19.0,D. Cousins misses 3-pt jump shot from 25 ft,,78,68
392,4,10:19.0,,Defensive rebound by V. Carter,78,68
393,4,10:03.0,,Shooting foul by K. Koufos (drawn by M. Gasol),78,68
394,4,10:03.0,,M. Gasol makes free throw 1 of 2,78,69
