,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ATLANTA_ACTION,WASHINGTON_SCORE,ATLANTA_SCORE
47,1,6:36.0,,D. Howard misses 2-pt hook shot from 7 ft,14,16
48,1,6:34.0,Defensive rebound by B. Beal,,14,16
49,1,6:28.0,B. Beal misses 3-pt jump shot from 25 ft,,14,16
50,1,6:27.0,,Defensive rebound by T. Prince,14,16
51,1,6:18.0,,D. Schröder misses 2-pt jump shot from 21 ft,14,16
52,1,6:16.0,Defensive rebound by O. Porter,,14,16
53,1,6:07.0,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),,16,16
54,1,5:46.0,,P. Millsap makes 2-pt layup from 2 ft,16,18
55,1,5:27.0,J. Smith makes 3-pt jump shot from 23 ft (assist by M. Gortat),,19,18
56,1,4:59.0,,D. Howard misses 2-pt jump shot from 19 ft,19,18
57,1,4:58.0,Defensive rebound by M. Gortat,,19,18
58,1,4:51.0,Shooting foul by D. Schröder (drawn by J. Wall),,19,18
59,1,4:51.0,J. Wall makes free throw 1 of 2,,20,18
60,1,4:51.0,,K. Bazemore enters the game for T. Hardaway,20,18
61,1,4:51.0,,M. Dunleavy enters the game for T. Prince,20,18
62,1,4:51.0,J. Wall makes free throw 2 of 2,,21,18
63,1,4:36.0,,P. Millsap misses 2-pt layup from 2 ft,21,18
64,1,4:34.0,Defensive rebound by J. Smith,,21,18
65,1,4:20.0,O. Porter makes 2-pt jump shot from 20 ft (assist by J. Wall),,23,18
66,1,4:19.0,,Atlanta full timeout,23,18
67,1,4:19.0,,M. Muscala enters the game for P. Millsap,23,18
68,1,4:19.0,,E. İlyasova enters the game for D. Howard,23,18
69,1,4:09.0,,Turnover by M. Dunleavy (bad pass; steal by J. Wall),23,18
70,1,4:08.0,J. Wall makes 2-pt layup from 1 ft,,25,18
71,1,4:08.0,Shooting foul by D. Schröder (drawn by J. Wall),,25,18
72,1,4:08.0,J. Wall misses free throw 1 of 1,,25,18
73,1,4:06.0,Offensive rebound by J. Smith,,25,18
74,1,3:43.0,B. Beal makes 2-pt layup from 1 ft (assist by J. Wall),,27,18
75,1,3:21.0,,M. Muscala misses 2-pt jump shot from 16 ft,27,18
76,1,3:18.0,Defensive rebound by J. Wall,,27,18
77,1,3:08.0,B. Beal misses 2-pt layup from 2 ft,,27,18
78,1,3:06.0,Offensive rebound by M. Gortat,,27,18
79,1,3:06.0,M. Gortat misses 2-pt layup at rim,,27,18
80,1,3:05.0,,Defensive rebound by M. Dunleavy,27,18
81,1,2:45.0,,M. Dunleavy misses 2-pt layup from 2 ft,27,18
82,1,2:44.0,,Offensive rebound by M. Dunleavy,27,18
83,1,2:40.0,,K. Bazemore misses 3-pt jump shot from 25 ft,27,18
84,1,2:39.0,Defensive rebound by M. Gortat,,27,18
85,1,2:29.0,Personal foul by D. Schröder (drawn by J. Wall),,27,18
86,1,2:29.0,,J. Calderón enters the game for D. Schröder,27,18
87,1,2:29.0,B. Jennings enters the game for J. Wall,,27,18
88,1,2:29.0,K. Oubre enters the game for O. Porter,,27,18
89,1,2:29.0,B. Bogdanović enters the game for M. Gortat,,27,18
90,1,2:16.0,B. Beal misses 2-pt jump shot from 17 ft,,27,18
91,1,2:13.0,,Defensive rebound by E. İlyasova,27,18
92,1,1:59.0,,E. İlyasova makes 2-pt layup from 2 ft (assist by K. Bazemore),27,20
93,1,1:35.0,B. Jennings makes 2-pt jump shot from 22 ft,,29,20
94,1,1:20.0,,K. Bazemore makes 3-pt jump shot from 25 ft,29,23
95,1,1:10.0,J. Smith makes 2-pt layup from 2 ft (assist by B. Jennings),,31,23
96,1,1:02.0,,E. İlyasova makes 3-pt jump shot from 25 ft (assist by K. Bazemore),31,26
97,1,1:00.0,Personal foul by J. Calderón (drawn by B. Jennings),,31,26
98,1,0:52.0,B. Jennings makes 2-pt jump shot from 21 ft,,33,26
99,1,0:37.0,,M. Muscala misses 3-pt jump shot from 25 ft,33,26
100,1,0:35.0,Defensive rebound by K. Oubre,,33,26
101,1,0:27.0,B. Jennings misses 2-pt layup from 1 ft,,33,26
102,1,0:26.0,,Defensive rebound by K. Bazemore,33,26
103,1,0:10.0,,Shooting foul by B. Bogdanović (drawn by K. Bazemore),33,26
104,1,0:10.0,,K. Bazemore makes free throw 1 of 2,33,27
105,1,0:10.0,,T. Prince enters the game for M. Dunleavy,33,27
106,1,0:10.0,,T. Sefolosha enters the game for J. Calderón,33,27
107,1,0:10.0,J. Wall enters the game for K. Oubre,,33,27
108,1,0:10.0,,K. Bazemore makes free throw 2 of 2,33,28
109,1,0:02.0,J. Wall makes 2-pt layup from 1 ft,,35,28
110,2,11:35.0,B. Bogdanović misses 2-pt layup from 3 ft,,35,28
111,2,11:33.0,,Defensive rebound by P. Millsap,35,28
112,2,11:22.0,,P. Millsap misses 3-pt jump shot from 24 ft,35,28
113,2,11:20.0,,Offensive rebound by E. İlyasova,35,28
114,2,11:20.0,,Shooting foul by K. Oubre (drawn by E. İlyasova),35,28
115,2,11:20.0,,E. İlyasova makes free throw 1 of 2,35,29
116,2,11:20.0,,E. İlyasova misses free throw 2 of 2,35,29
117,2,11:19.0,Defensive rebound by K. Oubre,,35,29
118,2,10:56.0,K. Oubre misses 3-pt jump shot from 25 ft,,35,29
119,2,10:54.0,,Defensive rebound by P. Millsap,35,29
120,2,10:38.0,,K. Bazemore misses 3-pt jump shot from 25 ft,35,29
121,2,10:38.0,Defensive rebound by Team,,35,29
122,2,10:38.0,,Loose ball foul by E. İlyasova (drawn by J. Smith),35,29
123,2,10:22.0,B. Bogdanović makes 2-pt jump shot from 9 ft,,37,29
124,2,10:22.0,Shooting foul by J. Calderón (drawn by B. Bogdanović),,37,29
125,2,10:22.0,B. Bogdanović makes free throw 1 of 1,,38,29
126,2,10:11.0,,J. Calderón makes 2-pt layup from 2 ft (assist by K. Bazemore),38,31
127,2,9:57.0,Personal foul by J. Calderón (drawn by B. Jennings),,38,31
128,2,9:56.0,Offensive foul by K. Oubre (drawn by J. Calderón),,38,31
129,2,9:56.0,Turnover by K. Oubre (offensive foul),,38,31
130,2,9:46.0,,J. Calderón misses 3-pt jump shot from 24 ft,38,31
131,2,9:44.0,Defensive rebound by B. Jennings,,38,31
132,2,9:38.0,Turnover by B. Bogdanović (bad pass; steal by K. Bazemore),,38,31
133,2,9:33.0,,K. Bazemore makes 2-pt layup from 2 ft,38,33
134,2,9:19.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,38,33
135,2,9:17.0,,Defensive rebound by K. Bazemore,38,33
136,2,9:12.0,,T. Hardaway misses 3-pt jump shot from 25 ft,38,33
137,2,9:10.0,,Offensive rebound by J. Calderón,38,33
138,2,9:05.0,,Turnover by T. Hardaway (lost ball; steal by B. Bogdanović),38,33
139,2,9:02.0,,Offensive charge foul by K. Oubre (drawn by T. Hardaway),38,33
140,2,9:02.0,Turnover by K. Oubre (offensive foul),,38,33
141,2,9:02.0,O. Porter enters the game for K. Oubre,,38,33
142,2,9:02.0,,T. Prince enters the game for K. Bazemore,38,33
143,2,8:42.0,,P. Millsap misses 2-pt jump shot from 16 ft,38,33
144,2,8:41.0,Defensive rebound by J. Wall,,38,33
145,2,8:37.0,Official timeout,,38,33
146,2,8:34.0,Offensive foul by J. Smith (drawn by E. İlyasova),,38,33
147,2,8:34.0,Turnover by J. Smith (offensive foul),,38,33
148,2,8:16.0,,E. İlyasova misses 2-pt jump shot from 18 ft,38,33
149,2,8:14.0,Defensive rebound by J. Wall,,38,33
150,2,8:07.0,B. Jennings misses 3-pt jump shot from 25 ft,,38,33
151,2,8:05.0,,Defensive rebound by Team,38,33
152,2,8:05.0,,D. Howard enters the game for E. İlyasova,38,33
153,2,8:05.0,M. Morris enters the game for B. Jennings,,38,33
154,2,7:51.0,,Turnover by T. Hardaway (bad pass),38,33
155,2,7:51.0,M. Gortat enters the game for J. Smith,,38,33
156,2,7:38.0,J. Wall misses 2-pt jump shot from 18 ft,,38,33
157,2,7:37.0,,Defensive rebound by D. Howard,38,33
158,2,7:18.0,,D. Howard misses 2-pt hook shot from 6 ft,38,33
159,2,7:17.0,Defensive rebound by M. Gortat,,38,33
160,2,7:12.0,Turnover by J. Wall (bad pass; steal by T. Hardaway),,38,33
161,2,7:07.0,,T. Hardaway makes 2-pt jump shot from 18 ft,38,35
162,2,6:47.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,38,35
163,2,6:46.0,,Defensive rebound by T. Prince,38,35
164,2,6:38.0,,D. Howard makes 2-pt layup from 1 ft (assist by J. Calderón),38,37
165,2,6:38.0,,Shooting foul by M. Gortat (drawn by D. Howard),38,37
166,2,6:38.0,B. Beal enters the game for B. Bogdanović,,38,37
167,2,6:38.0,,D. Howard makes free throw 1 of 1,38,38
168,2,6:24.0,Turnover by J. Wall (bad pass; steal by T. Hardaway),,38,38
169,2,6:17.0,,J. Calderón misses 3-pt jump shot from 23 ft,38,38
170,2,6:14.0,Defensive rebound by B. Beal,,38,38
171,2,6:10.0,J. Wall misses 2-pt layup from 2 ft,,38,38
172,2,6:05.0,,Defensive rebound by T. Prince,38,38
173,2,6:00.0,,J. Calderón makes 3-pt jump shot from 25 ft (assist by P. Millsap),38,41
174,2,5:59.0,Washington full timeout,,38,41
175,2,5:38.0,M. Morris makes 2-pt jump shot from 18 ft (assist by B. Beal),,40,41
176,2,5:17.0,,D. Howard makes 2-pt layup from 1 ft (assist by J. Calderón),40,43
177,2,5:03.0,B. Beal makes 2-pt jump shot from 11 ft (assist by M. Gortat),,42,43
178,2,4:46.0,,Turnover by J. Calderón (lost ball; steal by O. Porter),42,43
179,2,4:42.0,Turnover by J. Wall (bad pass),,42,43
180,2,4:42.0,,K. Bazemore enters the game for T. Hardaway,42,43
181,2,4:32.0,,J. Calderón misses 2-pt jump shot from 16 ft,42,43
182,2,4:30.0,Defensive rebound by M. Gortat,,42,43
183,2,4:30.0,,Technical foul by J. Calderón,42,43
184,2,4:30.0,B. Beal makes technical free throw,,43,43
185,2,4:30.0,,E. İlyasova enters the game for P. Millsap,43,43
186,2,4:20.0,Turnover by J. Wall (lost ball; steal by K. Bazemore),,43,43
187,2,4:15.0,,J. Calderón misses 2-pt layup from 2 ft,43,43
188,2,4:14.0,,Offensive rebound by E. İlyasova,43,43
189,2,4:14.0,,Personal foul by M. Gortat (drawn by E. İlyasova),43,43
190,2,4:06.0,,D. Howard makes 2-pt dunk at rim (assist by K. Bazemore),43,45
191,2,3:50.0,B. Beal misses 3-pt jump shot from 24 ft,,43,45
192,2,3:48.0,Offensive rebound by M. Gortat,,43,45
193,2,3:44.0,J. Wall misses 3-pt jump shot from 25 ft,,43,45
194,2,3:42.0,,Defensive rebound by E. İlyasova,43,45
195,2,3:34.0,,D. Howard makes 2-pt dunk at rim (assist by K. Bazemore),43,47
196,2,3:33.0,,Violation by Team (jump ball),43,47
197,2,3:17.0,M. Morris misses 2-pt jump shot from 14 ft,,43,47
198,2,3:15.0,,Defensive rebound by D. Howard,43,47
199,2,3:10.0,,T. Prince makes 2-pt layup from 1 ft (assist by J. Calderón),43,49
200,2,3:10.0,,Shooting foul by M. Morris (drawn by T. Prince),43,49
201,2,3:10.0,,T. Sefolosha enters the game for J. Calderón,43,49
202,2,3:10.0,J. Smith enters the game for M. Morris,,43,49
203,2,3:10.0,,T. Prince makes free throw 1 of 1,43,50
204,2,2:54.0,J. Wall misses 2-pt jump shot from 21 ft,,43,50
205,2,2:51.0,,Defensive rebound by D. Howard,43,50
206,2,2:45.0,,K. Bazemore misses 3-pt jump shot from 24 ft,43,50
207,2,2:42.0,Defensive rebound by J. Smith,,43,50
208,2,2:29.0,B. Beal makes 3-pt jump shot from 24 ft (assist by J. Wall),,46,50
209,2,2:22.0,,Atlanta full timeout,46,50
210,2,2:22.0,,J. Calderón enters the game for T. Sefolosha,46,50
211,2,2:06.0,,K. Bazemore misses 2-pt layup from 2 ft,46,50
212,2,2:06.0,,Offensive rebound by D. Howard,46,50
213,2,2:06.0,,Personal foul by B. Beal (drawn by D. Howard),46,50
214,2,2:06.0,,D. Howard misses free throw 1 of 2,46,50
215,2,2:06.0,,Offensive rebound by Team,46,50
216,2,2:06.0,,D. Howard makes free throw 2 of 2,46,51
217,2,1:48.0,O. Porter misses 2-pt jump shot from 18 ft,,46,51
218,2,1:46.0,,Defensive rebound by D. Howard,46,51
219,2,1:29.0,,T. Prince makes 2-pt jump shot from 17 ft (assist by J. Calderón),46,53
220,2,1:11.0,Shooting foul by T. Prince (drawn by O. Porter),,46,53
221,2,1:11.0,O. Porter misses free throw 1 of 2,,46,53
222,2,1:11.0,Offensive rebound by Team,,46,53
223,2,1:11.0,,P. Millsap enters the game for E. İlyasova,46,53
224,2,1:11.0,O. Porter makes free throw 2 of 2,,47,53
225,2,0:59.0,,K. Bazemore makes 3-pt jump shot from 25 ft,47,56
226,2,0:46.0,J. Smith misses 3-pt jump shot from 22 ft,,47,56
227,2,0:45.0,,Defensive rebound by D. Howard,47,56
228,2,0:44.0,,Turnover by P. Millsap (traveling),47,56
229,2,0:44.0,,T. Sefolosha enters the game for J. Calderón,47,56
230,2,0:37.0,M. Gortat misses 2-pt jump shot from 9 ft,,47,56
231,2,0:36.0,Offensive rebound by Team,,47,56
232,2,0:30.0,J. Wall makes 3-pt jump shot from 25 ft,,50,56
233,2,0:30.0,,Atlanta full timeout,50,56
234,2,0:30.0,,J. Calderón enters the game for T. Sefolosha,50,56
235,2,0:12.0,Violation by B. Beal (kicked ball),,50,56
236,2,0:10.0,,J. Calderón makes 3-pt jump shot from 23 ft (assist by T. Prince),50,59
237,2,0:01.0,J. Wall misses 2-pt jump shot from 14 ft,,50,59
238,2,0:00.0,Offensive rebound by Team,,50,59
239,3,11:50.0,Shooting foul by P. Millsap (drawn by M. Morris),,50,59
240,3,11:50.0,M. Morris makes free throw 1 of 2,,51,59
241,3,11:50.0,M. Morris misses free throw 2 of 2,,51,59
242,3,11:48.0,,Defensive rebound by D. Schröder,51,59
243,3,11:37.0,,Personal foul by B. Beal (drawn by T. Hardaway),51,59
244,3,11:31.0,,D. Schröder misses 3-pt jump shot from 25 ft,51,59
245,3,11:29.0,Defensive rebound by B. Beal,,51,59
246,3,11:13.0,O. Porter misses 3-pt jump shot from 25 ft,,51,59
247,3,11:12.0,,Defensive rebound by P. Millsap,51,59
248,3,11:04.0,,P. Millsap makes 2-pt jump shot from 14 ft (assist by T. Hardaway),51,61
249,3,10:54.0,B. Beal makes 3-pt jump shot from 25 ft,,54,61
250,3,10:37.0,,T. Hardaway misses 2-pt jump shot from 22 ft,54,61
251,3,10:34.0,Defensive rebound by M. Gortat,,54,61
252,3,10:20.0,M. Morris misses 2-pt jump shot from 12 ft,,54,61
253,3,10:17.0,,Defensive rebound by D. Howard,54,61
254,3,10:06.0,,Turnover by P. Millsap (bad pass; steal by B. Beal),54,61
255,3,10:04.0,Personal foul by T. Hardaway (drawn by J. Wall),,54,61
256,3,9:48.0,M. Morris misses 2-pt jump shot from 12 ft,,54,61
257,3,9:46.0,,Defensive rebound by D. Howard,54,61
258,3,9:30.0,,T. Hardaway misses 3-pt jump shot from 25 ft,54,61
259,3,9:28.0,,Offensive rebound by Team,54,61
260,3,9:20.0,,T. Hardaway misses 2-pt jump shot from 19 ft,54,61
261,3,9:19.0,Defensive rebound by M. Gortat,,54,61
262,3,9:08.0,M. Gortat misses 2-pt hook shot from 8 ft,,54,61
263,3,9:06.0,,Defensive rebound by P. Millsap,54,61
264,3,9:00.0,,P. Millsap misses 2-pt layup from 1 ft (block by M. Gortat),54,61
265,3,8:57.0,Defensive rebound by M. Gortat,,54,61
266,3,8:51.0,B. Beal misses 3-pt jump shot from 24 ft,,54,61
267,3,8:49.0,Offensive rebound by O. Porter,,54,61
268,3,8:45.0,O. Porter makes 2-pt jump shot from 5 ft,,56,61
269,3,8:31.0,,T. Prince misses 3-pt jump shot from 24 ft,56,61
270,3,8:30.0,Defensive rebound by B. Beal,,56,61
271,3,8:27.0,Shooting foul by P. Millsap (drawn by J. Wall),,56,61
272,3,8:27.0,J. Wall makes free throw 1 of 2,,57,61
273,3,8:27.0,J. Wall makes free throw 2 of 2,,58,61
274,3,8:08.0,Offensive charge foul by P. Millsap (drawn by M. Morris),,58,61
275,3,8:08.0,,Turnover by P. Millsap (offensive foul),58,61
276,3,7:55.0,J. Wall misses 2-pt jump shot from 8 ft (block by D. Howard),,58,61
277,3,7:55.0,Offensive rebound by Team,,58,61
278,3,7:50.0,Shooting foul by D. Howard (drawn by B. Beal),,58,61
279,3,7:50.0,,Atlanta full timeout,58,61
280,3,7:50.0,B. Beal makes free throw 1 of 2,,59,61
281,3,7:50.0,B. Beal makes free throw 2 of 2,,60,61
282,3,7:38.0,,D. Howard makes 2-pt dunk at rim (assist by P. Millsap),60,63
283,3,7:18.0,Turnover by M. Morris (bad pass; steal by P. Millsap),,60,63
284,3,7:18.0,,Personal foul by M. Morris (drawn by P. Millsap),60,63
285,3,7:18.0,J. Smith enters the game for M. Morris,,60,63
286,3,6:56.0,,T. Prince misses 2-pt layup from 3 ft (block by M. Gortat),60,63
287,3,6:54.0,Defensive rebound by B. Beal,,60,63
288,3,6:48.0,O. Porter misses 2-pt jump shot from 16 ft,,60,63
289,3,6:46.0,,Defensive rebound by T. Prince,60,63
290,3,6:35.0,,D. Schröder makes 2-pt jump shot from 5 ft,60,65
291,3,6:21.0,O. Porter makes 2-pt jump shot from 11 ft (assist by J. Wall),,62,65
292,3,5:58.0,,P. Millsap misses 3-pt jump shot from 25 ft,62,65
293,3,5:54.0,,Offensive rebound by T. Prince,62,65
294,3,5:51.0,,D. Howard misses 2-pt dunk at rim,62,65
295,3,5:48.0,Defensive rebound by M. Gortat,,62,65
296,3,5:43.0,J. Smith misses 3-pt jump shot from 23 ft,,62,65
297,3,5:41.0,Offensive rebound by M. Gortat,,62,65
298,3,5:29.0,B. Beal makes 3-pt jump shot from 25 ft,,65,65
299,3,5:11.0,,T. Hardaway makes 3-pt jump shot from 24 ft (assist by P. Millsap),65,68
300,3,4:55.0,B. Beal makes 2-pt jump shot from 8 ft (assist by J. Wall),,67,68
301,3,4:37.0,,D. Howard misses 2-pt hook shot from 6 ft,67,68
302,3,4:35.0,Defensive rebound by M. Gortat,,67,68
303,3,4:25.0,J. Wall misses 2-pt jump shot from 15 ft,,67,68
304,3,4:23.0,,Defensive rebound by T. Prince,67,68
305,3,4:10.0,,P. Millsap misses 2-pt jump shot from 8 ft,67,68
306,3,4:07.0,Defensive rebound by M. Gortat,,67,68
307,3,4:06.0,Shooting foul by T. Prince (drawn by J. Wall),,67,68
308,3,4:06.0,J. Wall makes free throw 1 of 2,,68,68
309,3,4:06.0,J. Wall misses free throw 2 of 2,,68,68
310,3,4:06.0,,E. İlyasova enters the game for T. Prince,68,68
311,3,4:06.0,,M. Dunleavy enters the game for P. Millsap,68,68
312,3,4:06.0,,K. Bazemore enters the game for T. Hardaway,68,68
313,3,4:05.0,,Defensive rebound by Team,68,68
314,3,4:05.0,Loose ball foul by J. Smith (drawn by E. İlyasova),,68,68
315,3,3:52.0,,K. Bazemore makes 2-pt jump shot from 19 ft (assist by E. İlyasova),68,70
316,3,3:29.0,J. Wall misses 3-pt jump shot from 25 ft,,68,70
317,3,3:27.0,,Defensive rebound by K. Bazemore,68,70
318,3,3:22.0,,Shooting foul by B. Beal (drawn by K. Bazemore),68,70
319,3,3:22.0,,K. Bazemore misses free throw 1 of 2,68,70
320,3,3:22.0,,Offensive rebound by Team,68,70
321,3,3:22.0,,M. Muscala enters the game for D. Howard,68,70
322,3,3:22.0,,K. Bazemore makes free throw 2 of 2,68,71
323,3,3:09.0,,Offensive charge foul by M. Gortat (drawn by E. İlyasova),68,71
324,3,3:09.0,Turnover by M. Gortat (offensive foul),,68,71
325,3,3:09.0,B. Bogdanović enters the game for M. Gortat,,68,71
326,3,3:02.0,,D. Schröder makes 2-pt layup from 2 ft,68,73
327,3,3:01.0,Washington full timeout,,68,73
328,3,2:46.0,O. Porter misses 2-pt jump shot from 17 ft,,68,73
329,3,2:45.0,,Defensive rebound by D. Schröder,68,73
330,3,2:28.0,,K. Bazemore misses 2-pt jump shot from 9 ft,68,73
331,3,2:26.0,Defensive rebound by J. Wall,,68,73
332,3,2:18.0,B. Beal misses 3-pt jump shot from 23 ft,,68,73
333,3,2:15.0,Offensive rebound by B. Bogdanović,,68,73
334,3,2:15.0,B. Bogdanović makes 2-pt layup at rim,,70,73
335,3,1:51.0,,D. Schröder misses 2-pt layup from 3 ft (block by O. Porter),70,73
336,3,1:51.0,,Offensive rebound by Team,70,73
337,3,1:51.0,B. Jennings enters the game for J. Wall,,70,73
338,3,1:49.0,,Turnover by M. Dunleavy (bad pass; steal by B. Beal),70,73
339,3,1:46.0,O. Porter makes 2-pt layup from 2 ft (assist by B. Beal),,72,73
340,3,1:46.0,Shooting foul by K. Bazemore (drawn by O. Porter),,72,73
341,3,1:46.0,O. Porter makes free throw 1 of 1,,73,73
342,3,1:33.0,,Personal foul by J. Smith (drawn by D. Schröder),73,73
343,3,1:33.0,,D. Schröder makes free throw 1 of 2,73,74
344,3,1:33.0,,J. Calderón enters the game for M. Dunleavy,73,74
345,3,1:33.0,,D. Schröder makes free throw 2 of 2,73,75
346,3,1:12.0,B. Beal makes 2-pt jump shot from 14 ft,,75,75
347,3,0:49.0,,Shooting foul by B. Beal (drawn by D. Schröder),75,75
348,3,0:49.0,,D. Schröder makes free throw 1 of 2,75,76
349,3,0:49.0,K. Oubre enters the game for B. Beal,,75,76
350,3,0:49.0,,D. Schröder makes free throw 2 of 2,75,77
351,3,0:34.0,B. Bogdanović makes 2-pt layup from 2 ft,,77,77
352,3,0:28.0,,D. Schröder misses 3-pt jump shot from 25 ft,77,77
353,3,0:26.0,Defensive rebound by B. Bogdanović,,77,77
354,3,0:03.0,B. Bogdanović misses 2-pt jump shot from 17 ft,,77,77
355,3,0:01.0,,Defensive rebound by K. Bazemore,77,77
356,3,0:01.0,,Turnover by K. Bazemore (bad pass; steal by J. Smith),77,77
357,4,11:47.0,,T. Hardaway makes 2-pt layup from 2 ft (assist by P. Millsap),77,79
358,4,11:47.0,,Shooting foul by B. Jennings (drawn by T. Hardaway),77,79
359,4,11:47.0,,T. Hardaway misses free throw 1 of 1,77,79
360,4,11:45.0,Defensive rebound by B. Bogdanović,,77,79
361,4,11:31.0,Shooting foul by E. İlyasova (drawn by B. Jennings),,77,79
362,4,11:31.0,B. Jennings misses free throw 1 of 2,,77,79
363,4,11:31.0,Offensive rebound by Team,,77,79
364,4,11:31.0,B. Jennings makes free throw 2 of 2,,78,79
365,4,11:17.0,,J. Calderón misses 3-pt jump shot from 25 ft,78,79
366,4,11:14.0,,Offensive rebound by T. Hardaway,78,79
367,4,11:04.0,,T. Hardaway makes 3-pt jump shot from 23 ft (assist by K. Bazemore),78,82
368,4,10:47.0,K. Oubre misses 2-pt jump shot from 17 ft,,78,82
369,4,10:45.0,Offensive rebound by J. Smith,,78,82
370,4,10:42.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by J. Smith),,81,82
371,4,10:27.0,,K. Bazemore makes 3-pt jump shot from 25 ft,81,85
372,4,10:26.0,Washington full timeout,,81,85
373,4,10:02.0,Turnover by Team (shot clock),,81,85
374,4,9:37.0,,P. Millsap makes 2-pt jump shot from 13 ft (assist by K. Bazemore),81,87
375,4,9:18.0,Turnover by J. Smith (bad pass; steal by K. Bazemore),,81,87
376,4,9:11.0,,T. Hardaway misses 2-pt layup from 2 ft,81,87
377,4,9:11.0,,Offensive rebound by J. Calderón,81,87
378,4,9:11.0,,J. Calderón makes 2-pt layup from 1 ft,81,89
379,4,9:11.0,Washington full timeout,,81,89
380,4,9:11.0,M. Morris enters the game for O. Porter,,81,89
381,4,9:11.0,M. Gortat enters the game for J. Smith,,81,89
382,4,9:11.0,B. Beal enters the game for B. Jennings,,81,89
383,4,9:11.0,J. Wall enters the game for K. Oubre,,81,89
384,4,8:46.0,M. Morris makes 2-pt jump shot from 16 ft (assist by J. Wall),,83,89
385,4,8:25.0,,Turnover by T. Hardaway (lost ball; steal by J. Wall),83,89
386,4,8:24.0,Personal foul by T. Hardaway (drawn by J. Wall),,83,89
