,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,GOLDEN STATE_ACTION,OKLAHOMA CITY_SCORE,GOLDEN STATE_SCORE
54,1,5:35.0,,Z. Pachulia makes free throw 1 of 2,13,19
55,1,5:35.0,C. Payne enters the game for J. Grant,,13,19
56,1,5:35.0,,Z. Pachulia makes free throw 2 of 2,13,20
57,1,5:24.0,E. Freedom makes 2-pt layup from 1 ft (assist by R. Westbrook),,15,20
58,1,5:13.0,,Z. Pachulia makes 2-pt layup from 2 ft (assist by S. Curry),15,22
59,1,5:13.0,,Shooting foul by C. Payne (drawn by Z. Pachulia),15,22
60,1,5:13.0,,Z. Pachulia misses free throw 1 of 1,15,22
61,1,5:12.0,Defensive rebound by R. Westbrook,,15,22
62,1,5:03.0,V. Oladipo makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,18,22
63,1,4:50.0,,K. Thompson misses 2-pt jump shot from 6 ft (block by V. Oladipo),18,22
64,1,4:47.0,,Offensive rebound by Z. Pachulia,18,22
65,1,4:46.0,,Z. Pachulia misses 2-pt layup from 3 ft,18,22
66,1,4:44.0,Defensive rebound by E. Freedom,,18,22
67,1,4:36.0,E. Freedom makes 2-pt layup at rim (assist by R. Westbrook),,20,22
68,1,4:27.0,,Golden State full timeout,20,22
69,1,4:27.0,,J. McGee enters the game for Z. Pachulia,20,22
70,1,4:19.0,,K. Thompson misses 2-pt jump shot from 12 ft,20,22
71,1,4:18.0,Defensive rebound by C. Payne,,20,22
72,1,4:00.0,R. Westbrook makes 2-pt jump shot from 21 ft,,22,22
73,1,3:48.0,,S. Curry misses 3-pt jump shot from 27 ft,22,22
74,1,3:47.0,Defensive rebound by V. Oladipo,,22,22
75,1,3:42.0,V. Oladipo misses 2-pt jump shot from 20 ft,,22,22
76,1,3:41.0,,Defensive rebound by J. McGee,22,22
77,1,3:38.0,,Turnover by J. McGee (lost ball; steal by R. Westbrook),22,22
78,1,3:37.0,Shooting foul by J. McGee (drawn by A. Roberson),,22,22
79,1,3:37.0,A. Roberson misses free throw 1 of 2,,22,22
80,1,3:37.0,Offensive rebound by Team,,22,22
81,1,3:37.0,,I. Clark enters the game for K. Thompson,22,22
82,1,3:37.0,A. Roberson makes free throw 2 of 2,,23,22
83,1,3:23.0,,Shooting foul by V. Oladipo (drawn by J. McGee),23,22
84,1,3:23.0,,J. McGee misses free throw 1 of 2,23,22
85,1,3:23.0,,Offensive rebound by Team,23,22
86,1,3:23.0,,J. McGee misses free throw 2 of 2,23,22
87,1,3:23.0,Defensive rebound by E. Freedom,,23,22
88,1,3:10.0,Shooting foul by I. Clark (drawn by R. Westbrook),,23,22
89,1,3:10.0,R. Westbrook makes free throw 1 of 2,,24,22
90,1,3:10.0,R. Westbrook makes free throw 2 of 2,,25,22
91,1,2:51.0,,S. Curry makes 2-pt layup from 3 ft (assist by I. Clark),25,24
92,1,2:49.0,Turnover by R. Westbrook (traveling),,25,24
93,1,2:49.0,Á. Abrines enters the game for R. Westbrook,,25,24
94,1,2:41.0,,S. Curry misses 2-pt jump shot from 23 ft,25,24
95,1,2:40.0,Defensive rebound by E. Freedom,,25,24
96,1,2:25.0,E. Freedom misses 2-pt layup from 1 ft (block by J. McGee),,25,24
97,1,2:23.0,Offensive rebound by E. Freedom,,25,24
98,1,2:22.0,E. Freedom makes 2-pt layup at rim,,27,24
99,1,2:14.0,,Offensive foul by I. Clark (drawn by Á. Abrines),27,24
100,1,2:14.0,,Turnover by I. Clark (offensive foul),27,24
101,1,2:14.0,,K. Durant enters the game for D. Green,27,24
102,1,1:58.0,C. Payne misses 3-pt jump shot from 26 ft,,27,24
103,1,1:57.0,,Defensive rebound by J. McGee,27,24
104,1,1:47.0,,K. Durant makes 2-pt jump shot from 19 ft (assist by I. Clark),27,26
105,1,1:33.0,Turnover by A. Roberson (bad pass; steal by A. Iguodala),,27,26
106,1,1:25.0,,K. Durant makes 2-pt jump shot from 7 ft (assist by A. Iguodala),27,28
107,1,1:10.0,E. Freedom makes 2-pt layup from 1 ft (assist by C. Payne),,29,28
108,1,0:57.0,,Turnover by S. Curry (bad pass),29,28
109,1,0:43.0,E. Freedom makes 2-pt jump shot from 19 ft (assist by V. Oladipo),,31,28
110,1,0:25.0,,Shooting foul by C. Payne (drawn by K. Durant),31,28
111,1,0:25.0,,K. Durant makes free throw 1 of 2,31,29
112,1,0:25.0,,D. West enters the game for J. McGee,31,29
113,1,0:25.0,A. Morrow enters the game for A. Roberson,,31,29
114,1,0:25.0,,K. Durant makes free throw 2 of 2,31,30
115,1,0:05.0,E. Freedom misses 2-pt layup from 1 ft,,31,30
116,1,0:03.0,,Defensive rebound by D. West,31,30
117,1,0:00.0,,K. Durant misses 3-pt jump shot from 46 ft,31,30
118,1,0:00.0,,Offensive rebound by Team,31,30
119,2,11:44.0,,Turnover by A. Iguodala (bad pass; steal by Á. Abrines),31,30
120,2,11:37.0,Turnover by E. Freedom (lost ball; steal by A. Iguodala),,31,30
121,2,11:15.0,,S. Livingston makes 2-pt jump shot from 10 ft (assist by A. Iguodala),31,32
122,2,10:54.0,C. Payne makes 2-pt layup from 2 ft,,33,32
123,2,10:44.0,,Shooting foul by Á. Abrines (drawn by K. Durant),33,32
124,2,10:44.0,,K. Durant misses free throw 1 of 2,33,32
125,2,10:44.0,,Offensive rebound by Team,33,32
126,2,10:44.0,,K. Durant makes free throw 2 of 2,33,33
127,2,10:33.0,A. Morrow misses 3-pt jump shot from 24 ft,,33,33
128,2,10:32.0,Offensive rebound by E. Freedom,,33,33
129,2,10:27.0,E. Freedom misses 2-pt jump shot from 4 ft (block by K. Durant),,33,33
130,2,10:26.0,Offensive rebound by K. Singler,,33,33
131,2,10:12.0,C. Payne makes 2-pt jump shot from 13 ft,,35,33
132,2,9:48.0,,Personal foul by A. Morrow (drawn by A. Iguodala),35,33
133,2,9:36.0,,Turnover by I. Clark (lost ball; steal by A. Morrow),35,33
134,2,9:30.0,E. Freedom makes 2-pt layup from 1 ft (assist by A. Morrow),,37,33
135,2,9:04.0,,Turnover by I. Clark (lost ball; steal by E. Freedom),37,33
136,2,8:51.0,K. Singler makes 3-pt jump shot from 23 ft (assist by E. Freedom),,40,33
137,2,8:50.0,,Golden State full timeout,40,33
138,2,8:50.0,,K. Thompson enters the game for I. Clark,40,33
139,2,8:37.0,,S. Livingston misses 2-pt jump shot from 13 ft,40,33
140,2,8:36.0,,Offensive rebound by K. Thompson,40,33
141,2,8:28.0,,D. West makes 2-pt jump shot from 14 ft (assist by S. Livingston),40,35
142,2,8:11.0,Turnover by E. Freedom (bad pass; steal by D. West),,40,35
143,2,8:05.0,,K. Durant makes 3-pt jump shot from 28 ft,40,38
144,2,8:04.0,Oklahoma City full timeout,,40,38
145,2,8:04.0,R. Westbrook enters the game for A. Morrow,,40,38
146,2,8:04.0,,D. Green enters the game for A. Iguodala,40,38
147,2,7:53.0,R. Westbrook makes 2-pt jump shot from 20 ft,,42,38
148,2,7:36.0,,D. West makes 2-pt jump shot from 18 ft (assist by K. Durant),42,40
149,2,7:22.0,C. Payne misses 3-pt jump shot from 25 ft,,42,40
150,2,7:21.0,,Defensive rebound by K. Durant,42,40
151,2,7:14.0,,D. West makes 2-pt dunk at rim (assist by K. Durant),42,42
152,2,6:59.0,R. Westbrook misses 2-pt jump shot from 19 ft (block by K. Thompson),,42,42
153,2,6:57.0,,Defensive rebound by D. Green,42,42
154,2,6:57.0,,Personal foul by R. Westbrook (drawn by D. Green),42,42
155,2,6:57.0,V. Oladipo enters the game for C. Payne,,42,42
156,2,6:43.0,,K. Durant makes 2-pt jump shot from 13 ft (assist by K. Thompson),42,44
157,2,6:26.0,Shooting foul by D. Green (drawn by R. Westbrook),,42,44
158,2,6:26.0,R. Westbrook makes free throw 1 of 2,,43,44
159,2,6:26.0,D. Sabonis enters the game for E. Freedom,,43,44
160,2,6:26.0,A. Roberson enters the game for Á. Abrines,,43,44
161,2,6:26.0,R. Westbrook makes free throw 2 of 2,,44,44
162,2,6:20.0,,Personal foul by K. Singler (drawn by K. Durant),44,44
163,2,6:14.0,,D. West misses 2-pt jump shot from 19 ft,44,44
164,2,6:13.0,Defensive rebound by R. Westbrook,,44,44
165,2,6:07.0,J. Grant enters the game for K. Singler,,44,44
166,2,6:07.0,Turnover by R. Westbrook (lost ball),,44,44
167,2,5:52.0,,S. Livingston makes 2-pt jump shot from 11 ft (assist by D. West),44,46
168,2,5:28.0,J. Grant misses 2-pt dunk at rim,,44,46
169,2,5:26.0,,Defensive rebound by K. Durant,44,46
170,2,5:19.0,Official timeout,,44,46
171,2,5:19.0,,S. Curry enters the game for D. West,44,46
172,2,5:06.0,,K. Durant makes 2-pt jump shot from 13 ft,44,48
173,2,4:53.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,47,48
174,2,4:34.0,,D. Green misses 2-pt jump shot from 18 ft,47,48
175,2,4:33.0,Defensive rebound by A. Roberson,,47,48
176,2,4:23.0,R. Westbrook misses 2-pt jump shot from 8 ft,,47,48
177,2,4:22.0,,Defensive rebound by K. Thompson,47,48
178,2,4:16.0,,K. Durant makes 2-pt dunk at rim (assist by K. Thompson),47,50
179,2,3:58.0,V. Oladipo misses 2-pt jump shot from 4 ft (block by D. Green),,47,50
180,2,3:56.0,,Defensive rebound by D. Green,47,50
181,2,3:51.0,,S. Curry misses 2-pt layup from 1 ft,47,50
182,2,3:50.0,Defensive rebound by D. Sabonis,,47,50
183,2,3:44.0,V. Oladipo misses 2-pt layup from 1 ft,,47,50
184,2,3:44.0,Offensive rebound by R. Westbrook,,47,50
185,2,3:44.0,Shooting foul by K. Thompson (drawn by R. Westbrook),,47,50
186,2,3:44.0,R. Westbrook makes free throw 1 of 2,,48,50
187,2,3:44.0,R. Westbrook misses free throw 2 of 2,,48,50
188,2,3:43.0,,Defensive rebound by D. Green,48,50
189,2,3:38.0,,Turnover by D. Green (bad pass; steal by J. Grant),48,50
190,2,3:25.0,V. Oladipo misses 2-pt jump shot from 4 ft,,48,50
191,2,3:24.0,,Defensive rebound by K. Thompson,48,50
192,2,3:10.0,,Shooting foul by R. Westbrook (drawn by D. Green),48,50
193,2,3:10.0,,D. Green makes free throw 1 of 2,48,51
194,2,3:10.0,,D. Green misses free throw 2 of 2,48,51
195,2,3:10.0,,A. Iguodala enters the game for S. Livingston,48,51
196,2,3:10.0,C. Payne enters the game for D. Sabonis,,48,51
197,2,3:09.0,Defensive rebound by R. Westbrook,,48,51
198,2,3:05.0,Offensive foul by R. Westbrook (drawn by D. Green),,48,51
199,2,3:05.0,Turnover by R. Westbrook (offensive foul),,48,51
200,2,2:52.0,,S. Curry misses 2-pt layup from 2 ft (block by C. Payne),48,51
201,2,2:50.0,,Offensive rebound by A. Iguodala,48,51
202,2,2:41.0,,Turnover by D. Green (bad pass),48,51
203,2,2:41.0,Oklahoma City full timeout,,48,51
204,2,2:41.0,E. Freedom enters the game for J. Grant,,48,51
205,2,2:22.0,Shooting foul by K. Thompson (drawn by R. Westbrook),,48,51
206,2,2:22.0,R. Westbrook makes free throw 1 of 2,,49,51
207,2,2:22.0,R. Westbrook makes free throw 2 of 2,,50,51
208,2,2:05.0,,Turnover by K. Thompson (bad pass; steal by V. Oladipo),50,51
209,2,1:51.0,Turnover by C. Payne (lost ball; steal by A. Iguodala),,50,51
210,2,1:45.0,,K. Durant misses 2-pt dunk at rim,50,51
211,2,1:44.0,Defensive rebound by Team,,50,51
212,2,1:34.0,R. Westbrook misses 2-pt jump shot from 20 ft,,50,51
213,2,1:33.0,Offensive rebound by Team,,50,51
214,2,1:22.0,R. Westbrook misses 3-pt jump shot from 25 ft,,50,51
215,2,1:20.0,Offensive rebound by A. Roberson,,50,51
216,2,1:17.0,C. Payne misses 3-pt jump shot from 28 ft,,50,51
217,2,1:16.0,,Defensive rebound by K. Durant,50,51
218,2,1:01.0,,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),50,53
219,2,0:49.0,V. Oladipo makes 2-pt jump shot from 17 ft (assist by A. Roberson),,52,53
220,2,0:39.0,,S. Curry misses 3-pt jump shot from 29 ft,52,53
221,2,0:39.0,Defensive rebound by R. Westbrook,,52,53
222,2,0:33.0,R. Westbrook misses 3-pt jump shot from 28 ft,,52,53
223,2,0:33.0,,Defensive rebound by Team,52,53
224,2,0:33.0,Loose ball foul by E. Freedom (drawn by D. Green),,52,53
225,2,0:33.0,,D. Green misses free throw 1 of 2,52,53
226,2,0:33.0,,Offensive rebound by Team,52,53
227,2,0:33.0,,S. Livingston enters the game for K. Thompson,52,53
228,2,0:33.0,,Z. Pachulia enters the game for K. Durant,52,53
229,2,0:33.0,Á. Abrines enters the game for A. Roberson,,52,53
230,2,0:33.0,,D. Green makes free throw 2 of 2,52,54
231,2,0:19.0,Turnover by R. Westbrook (lost ball; steal by D. Green),,52,54
232,2,0:15.0,,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),52,56
233,2,0:04.0,Flagrant foul type 1 by Z. Pachulia (drawn by R. Westbrook),,52,56
234,2,0:04.0,R. Westbrook makes flagrant free throw 1 of 2,,53,56
235,2,0:04.0,R. Westbrook makes flagrant free throw 2 of 2,,54,56
236,2,0:04.0,E. Freedom makes 2-pt jump shot from 18 ft (assist by C. Payne),,56,56
237,2,0:00.0,,S. Curry misses 3-pt jump shot from 52 ft,56,56
238,2,0:00.0,,Offensive rebound by Team,56,56
239,3,11:41.0,,Z. Pachulia misses 2-pt jump shot from 13 ft,56,56
240,3,11:40.0,Defensive rebound by R. Westbrook,,56,56
241,3,11:26.0,V. Oladipo misses 3-pt jump shot from 25 ft,,56,56
242,3,11:25.0,,Defensive rebound by K. Durant,56,56
243,3,11:14.0,,K. Thompson misses 2-pt layup from 3 ft,56,56
244,3,11:13.0,Defensive rebound by D. Sabonis,,56,56
245,3,11:04.0,R. Westbrook misses 3-pt jump shot from 27 ft,,56,56
246,3,11:03.0,Offensive rebound by R. Westbrook,,56,56
247,3,10:58.0,A. Roberson misses 3-pt jump shot from 26 ft,,56,56
248,3,10:57.0,Offensive rebound by Team,,56,56
249,3,10:57.0,,Loose ball foul by Z. Pachulia (drawn by R. Westbrook),56,56
250,3,10:50.0,Turnover by V. Oladipo (lost ball),,56,56
251,3,10:35.0,,D. Green makes 2-pt layup at rim (assist by S. Curry),56,58
252,3,10:11.0,D. Sabonis misses 2-pt hook shot from 6 ft,,56,58
253,3,10:09.0,,Defensive rebound by Z. Pachulia,56,58
254,3,9:57.0,,D. Green makes 2-pt dunk at rim (assist by Z. Pachulia),56,60
255,3,9:56.0,Oklahoma City full timeout,,56,60
256,3,9:45.0,R. Westbrook makes 2-pt layup from 1 ft,,58,60
257,3,9:29.0,,D. Green makes 2-pt layup from 3 ft (assist by K. Durant),58,62
258,3,9:14.0,R. Westbrook misses 2-pt jump shot from 12 ft,,58,62
259,3,9:13.0,,Defensive rebound by Z. Pachulia,58,62
260,3,9:06.0,,K. Thompson misses 2-pt jump shot from 15 ft,58,62
261,3,9:05.0,,Offensive rebound by Team,58,62
262,3,9:02.0,,Shooting foul by D. Sabonis (drawn by Z. Pachulia),58,62
263,3,9:02.0,,Z. Pachulia misses free throw 1 of 2,58,62
264,3,9:02.0,,Offensive rebound by Team,58,62
265,3,9:02.0,,Z. Pachulia makes free throw 2 of 2,58,63
266,3,8:45.0,D. Sabonis makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,61,63
267,3,8:31.0,,Z. Pachulia misses 2-pt jump shot from 4 ft,61,63
268,3,8:30.0,,Offensive rebound by D. Green,61,63
269,3,8:29.0,,D. Green misses 2-pt jump shot from 4 ft (block by R. Westbrook),61,63
270,3,8:27.0,Defensive rebound by R. Westbrook,,61,63
271,3,8:24.0,A. Roberson misses 2-pt jump shot from 3 ft (block by K. Durant),,61,63
272,3,8:22.0,Offensive rebound by V. Oladipo,,61,63
273,3,8:14.0,Turnover by R. Westbrook (bad pass; steal by S. Curry),,61,63
274,3,8:09.0,,Z. Pachulia misses 2-pt layup from 1 ft,61,63
275,3,8:07.0,Defensive rebound by R. Westbrook,,61,63
276,3,7:55.0,J. Grant makes 2-pt jump shot from 5 ft (assist by R. Westbrook),,63,63
277,3,7:43.0,,K. Durant makes 3-pt jump shot from 25 ft (assist by S. Curry),63,66
278,3,7:35.0,Turnover by R. Westbrook (traveling),,63,66
279,3,7:32.0,,K. Thompson makes 2-pt jump shot from 12 ft (assist by K. Durant),63,68
280,3,7:19.0,Turnover by R. Westbrook (bad pass; steal by S. Curry),,63,68
281,3,7:12.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Curry),63,71
282,3,7:11.0,Oklahoma City full timeout,,63,71
283,3,7:11.0,E. Freedom enters the game for D. Sabonis,,63,71
284,3,6:59.0,J. Grant makes 2-pt layup from 3 ft (assist by V. Oladipo),,65,71
285,3,6:49.0,,Shooting foul by E. Freedom (drawn by S. Curry),65,71
286,3,6:49.0,,S. Curry makes free throw 1 of 2,65,72
287,3,6:49.0,,S. Curry makes free throw 2 of 2,65,73
288,3,6:31.0,E. Freedom makes 2-pt layup from 2 ft (assist by R. Westbrook),,67,73
289,3,6:16.0,,K. Thompson makes 2-pt jump shot from 18 ft (assist by D. Green),67,75
290,3,5:58.0,R. Westbrook makes 2-pt jump shot from 20 ft,,69,75
291,3,5:45.0,,S. Curry makes 3-pt jump shot from 28 ft,69,78
292,3,5:26.0,A. Roberson misses 2-pt layup from 1 ft (block by D. Green),,69,78
293,3,5:25.0,Offensive rebound by R. Westbrook,,69,78
294,3,5:23.0,E. Freedom makes 2-pt layup from 1 ft (assist by R. Westbrook),,71,78
295,3,5:12.0,,Shooting foul by V. Oladipo (drawn by K. Thompson),71,78
296,3,5:12.0,,K. Thompson misses free throw 1 of 2,71,78
297,3,5:12.0,,Offensive rebound by Team,71,78
298,3,5:12.0,,A. Varejão enters the game for Z. Pachulia,71,78
299,3,5:12.0,,A. Iguodala enters the game for D. Green,71,78
300,3,5:12.0,,K. Thompson makes free throw 2 of 2,71,79
301,3,4:58.0,Def 3 sec tech foul by K. Durant,,71,79
302,3,4:58.0,R. Westbrook makes technical free throw,,72,79
303,3,4:52.0,R. Westbrook makes 2-pt dunk at rim,,74,79
304,3,4:43.0,,K. Durant makes 3-pt jump shot from 27 ft (assist by S. Curry),74,82
305,3,4:30.0,R. Westbrook misses 3-pt jump shot from 29 ft,,74,82
306,3,4:29.0,,Defensive rebound by K. Durant,74,82
307,3,4:21.0,,S. Curry makes 2-pt layup at rim,74,84
308,3,3:59.0,R. Westbrook misses 3-pt jump shot from 28 ft,,74,84
309,3,3:58.0,,Defensive rebound by K. Durant,74,84
310,3,3:51.0,,Shooting foul by E. Freedom (drawn by K. Durant),74,84
311,3,3:51.0,,K. Durant makes free throw 1 of 2,74,85
312,3,3:51.0,,I. Clark enters the game for K. Thompson,74,85
313,3,3:51.0,,K. Durant makes free throw 2 of 2,74,86
314,3,3:38.0,V. Oladipo makes 2-pt layup from 1 ft,,76,86
315,3,3:23.0,,K. Durant makes 3-pt jump shot from 25 ft (assist by A. Iguodala),76,89
316,3,3:05.0,Turnover by V. Oladipo (lost ball),,76,89
317,3,2:47.0,,K. Durant misses 3-pt jump shot from 26 ft,76,89
318,3,2:46.0,Defensive rebound by R. Westbrook,,76,89
319,3,2:38.0,V. Oladipo misses 3-pt jump shot from 25 ft,,76,89
320,3,2:37.0,Offensive rebound by Team,,76,89
321,3,2:37.0,,Loose ball foul by A. Varejão (drawn by E. Freedom),76,89
322,3,2:37.0,,Golden State full timeout,76,89
323,3,2:37.0,K. Singler enters the game for J. Grant,,76,89
324,3,2:30.0,V. Oladipo misses 3-pt jump shot from 25 ft,,76,89
325,3,2:29.0,,Defensive rebound by S. Curry,76,89
326,3,2:18.0,,S. Curry misses 2-pt layup from 1 ft (block by R. Westbrook),76,89
327,3,2:18.0,,Offensive rebound by Team,76,89
328,3,2:12.0,,I. Clark misses 3-pt jump shot from 22 ft,76,89
329,3,2:11.0,Defensive rebound by R. Westbrook,,76,89
330,3,1:54.0,R. Westbrook misses 2-pt jump shot from 15 ft,,76,89
331,3,1:53.0,,Defensive rebound by K. Durant,76,89
332,3,1:43.0,,I. Clark misses 2-pt layup from 1 ft,76,89
333,3,1:41.0,,Offensive rebound by K. Durant,76,89
334,3,1:41.0,,K. Durant makes 2-pt dunk at rim,76,91
335,3,1:29.0,E. Freedom misses 2-pt layup from 3 ft,,76,91
336,3,1:28.0,Offensive rebound by E. Freedom,,76,91
337,3,1:28.0,E. Freedom makes 2-pt layup from 1 ft,,78,91
338,3,1:17.0,,Shooting foul by E. Freedom (drawn by S. Curry),78,91
339,3,1:17.0,,S. Curry makes free throw 1 of 2,78,92
340,3,1:17.0,,D. Green enters the game for K. Durant,78,92
341,3,1:17.0,C. Payne enters the game for R. Westbrook,,78,92
342,3,1:17.0,,S. Curry makes free throw 2 of 2,78,93
343,3,0:59.0,Personal foul by I. Clark (drawn by C. Payne),,78,93
344,3,0:54.0,C. Payne misses 2-pt jump shot from 13 ft,,78,93
345,3,0:53.0,,Defensive rebound by D. Green,78,93
346,3,0:42.0,,S. Curry misses 2-pt layup from 2 ft,78,93
347,3,0:40.0,Defensive rebound by E. Freedom,,78,93
348,3,0:27.0,A. Roberson misses 3-pt jump shot from 26 ft,,78,93
349,3,0:27.0,,Defensive rebound by A. Iguodala,78,93
350,3,0:09.0,Violation by A. Roberson (kicked ball),,78,93
351,3,0:09.0,,K. Durant enters the game for A. Varejão,78,93
352,3,0:09.0,J. Grant enters the game for E. Freedom,,78,93
353,4,11:39.0,J. Grant misses 2-pt jump shot from 10 ft,,78,93
354,4,11:37.0,,Defensive rebound by K. Thompson,78,93
355,4,11:19.0,,Offensive foul by A. Iguodala (drawn by Á. Abrines),78,93
356,4,11:19.0,,Turnover by A. Iguodala (offensive foul),78,93
357,4,11:03.0,Turnover by E. Freedom (lost ball; steal by A. Iguodala),,78,93
358,4,10:50.0,,K. Thompson misses 2-pt jump shot from 20 ft,78,93
359,4,10:49.0,,Offensive rebound by D. Green,78,93
360,4,10:41.0,,A. Iguodala makes 2-pt jump shot from 3 ft (assist by D. West),78,95
361,4,10:40.0,Oklahoma City full timeout,,78,95
362,4,10:31.0,E. Freedom misses 2-pt jump shot from 20 ft,,78,95
363,4,10:30.0,,Defensive rebound by D. Green,78,95
364,4,10:24.0,,A. Iguodala makes 2-pt dunk at rim (assist by D. West),78,97
365,4,9:57.0,C. Payne misses 3-pt jump shot from 26 ft,,78,97
366,4,9:56.0,Offensive rebound by J. Grant,,78,97
367,4,9:54.0,J. Grant misses 2-pt layup from 3 ft,,78,97
368,4,9:52.0,Offensive rebound by E. Freedom,,78,97
369,4,9:51.0,E. Freedom misses 2-pt layup from 1 ft (block by D. Green),,78,97
370,4,9:50.0,,Defensive rebound by D. Green,78,97
371,4,9:43.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by A. Iguodala),78,100
372,4,9:21.0,Shooting foul by D. Green (drawn by J. Grant),,78,100
373,4,9:21.0,J. Grant makes free throw 1 of 2,,79,100
374,4,9:21.0,R. Westbrook enters the game for Á. Abrines,,79,100
375,4,9:21.0,J. Grant makes free throw 2 of 2,,80,100
376,4,9:05.0,,S. Livingston makes 2-pt jump shot from 12 ft,80,102
377,4,8:51.0,K. Singler misses 2-pt jump shot from 20 ft,,80,102
378,4,8:50.0,Offensive rebound by E. Freedom,,80,102
379,4,8:42.0,E. Freedom misses 2-pt jump shot from 5 ft,,80,102
380,4,8:42.0,,Defensive rebound by Team,80,102
