,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,CHICAGO_ACTION,SACRAMENTO_SCORE,CHICAGO_SCORE
122,2,8:21.0,Defensive rebound by M. Richardson,,32,32
123,2,8:06.0,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by T. Lawson),,34,32
124,2,7:53.0,,Personal foul by M. Barnes (drawn by D. McDermott),34,32
125,2,7:53.0,,J. Butler enters the game for R. Rondo,34,32
126,2,7:40.0,,N. Mirotić misses 3-pt jump shot from 26 ft,34,32
127,2,7:38.0,Defensive rebound by W. Cauley-Stein,,34,32
128,2,7:32.0,Turnover by T. Lawson (bad pass; steal by N. Mirotić),,34,32
129,2,7:26.0,,N. Mirotić makes 2-pt dunk at rim (assist by D. Wade),34,34
130,2,7:15.0,M. Richardson misses 3-pt jump shot from 27 ft,,34,34
131,2,7:13.0,,Defensive rebound by C. Felício,34,34
132,2,7:06.0,,N. Mirotić makes 2-pt hook shot from 5 ft (assist by D. Wade),34,36
133,2,6:57.0,Sacramento full timeout,,34,36
134,2,6:57.0,G. Temple enters the game for M. Richardson,,34,36
135,2,6:41.0,G. Temple misses 2-pt jump shot from 20 ft,,34,36
136,2,6:40.0,,Defensive rebound by C. Felício,34,36
137,2,6:22.0,,Turnover by C. Felício (lost ball; steal by G. Temple),34,36
138,2,6:18.0,,Violation by C. Felício (def goaltending),34,36
139,2,6:18.0,G. Temple makes 2-pt layup from 1 ft,,36,36
140,2,6:02.0,,D. McDermott misses 2-pt layup from 2 ft,36,36
141,2,6:02.0,,Offensive rebound by C. Felício,36,36
142,2,6:02.0,,C. Felício misses 2-pt layup from 1 ft,36,36
143,2,6:02.0,,Offensive rebound by C. Felício,36,36
144,2,6:02.0,,Shooting foul by G. Temple (drawn by C. Felício),36,36
145,2,6:02.0,,C. Felício makes free throw 1 of 2,36,37
146,2,6:02.0,D. Cousins enters the game for W. Cauley-Stein,,36,37
147,2,6:02.0,,C. Felício makes free throw 2 of 2,36,38
148,2,5:38.0,T. Lawson misses 2-pt jump shot from 21 ft,,36,38
149,2,5:36.0,,Defensive rebound by N. Mirotić,36,38
150,2,5:32.0,,D. Wade makes 2-pt layup from 2 ft (assist by N. Mirotić),36,40
151,2,5:28.0,Shooting foul by D. McDermott (drawn by D. Cousins),,36,40
152,2,5:28.0,D. Cousins makes free throw 1 of 2,,37,40
153,2,5:28.0,K. Koufos enters the game for M. Barnes,,37,40
154,2,5:28.0,A. Afflalo enters the game for A. Tolliver,,37,40
155,2,5:28.0,,R. Lopez enters the game for C. Felício,37,40
156,2,5:28.0,D. Cousins makes free throw 2 of 2,,38,40
157,2,5:08.0,,D. Wade makes 2-pt jump shot from 8 ft (assist by J. Butler),38,42
158,2,4:50.0,D. Cousins makes 2-pt layup from 2 ft,,40,42
159,2,4:39.0,,R. Lopez makes 2-pt layup from 2 ft (assist by J. Butler),40,44
160,2,4:16.0,G. Temple makes 2-pt layup at rim (assist by A. Afflalo),,42,44
161,2,4:06.0,,J. Butler misses 2-pt layup from 2 ft (block by D. Cousins),42,44
162,2,4:06.0,,Offensive rebound by Team,42,44
163,2,4:06.0,,T. Gibson enters the game for N. Mirotić,42,44
164,2,4:06.0,D. Collison enters the game for T. Lawson,,42,44
165,2,3:52.0,,Turnover by J. Butler (bad pass; steal by K. Koufos),42,44
166,2,3:50.0,Shooting foul by R. Lopez (drawn by D. Cousins),,42,44
167,2,3:50.0,D. Cousins makes free throw 1 of 2,,43,44
168,2,3:50.0,D. Cousins makes free throw 2 of 2,,44,44
169,2,3:32.0,,Turnover by T. Gibson (3 sec),44,44
170,2,3:11.0,D. Collison makes 2-pt jump shot from 19 ft,,46,44
171,2,2:56.0,,T. Gibson misses 2-pt jump shot from 15 ft,46,44
172,2,2:54.0,,Offensive rebound by R. Lopez,46,44
173,2,2:50.0,,R. Lopez makes 2-pt layup from 2 ft,46,46
174,2,2:46.0,D. Cousins misses 3-pt jump shot from 27 ft,,46,46
175,2,2:44.0,,Defensive rebound by D. Wade,46,46
176,2,2:36.0,,J. Butler misses 2-pt jump shot from 19 ft,46,46
177,2,2:36.0,,Offensive rebound by Team,46,46
178,2,2:36.0,,Chicago full timeout,46,46
179,2,2:36.0,,M. Carter-Williams enters the game for D. McDermott,46,46
180,2,2:34.0,,Personal foul by A. Afflalo (drawn by J. Butler),46,46
181,2,2:16.0,,M. Carter-Williams misses 3-pt jump shot from 27 ft,46,46
182,2,2:14.0,,Offensive rebound by D. Wade,46,46
183,2,2:11.0,,D. Wade misses 2-pt jump shot from 12 ft,46,46
184,2,2:10.0,Defensive rebound by G. Temple,,46,46
185,2,2:03.0,Personal foul by R. Lopez (drawn by D. Cousins),,46,46
186,2,2:03.0,D. Cousins makes free throw 1 of 2,,47,46
187,2,2:03.0,,C. Felício enters the game for R. Lopez,47,46
188,2,2:03.0,A. Tolliver enters the game for A. Afflalo,,47,46
189,2,2:03.0,D. Cousins makes free throw 2 of 2,,48,46
190,2,1:44.0,,D. Wade makes 2-pt jump shot from 16 ft (assist by J. Butler),48,48
191,2,1:33.0,A. Tolliver misses 3-pt jump shot from 23 ft,,48,48
192,2,1:32.0,,Defensive rebound by M. Carter-Williams,48,48
193,2,1:27.0,,D. Wade misses 2-pt layup from 2 ft,48,48
194,2,1:25.0,Defensive rebound by K. Koufos,,48,48
195,2,1:18.0,G. Temple misses 3-pt jump shot from 24 ft,,48,48
196,2,1:16.0,Offensive rebound by K. Koufos,,48,48
197,2,1:14.0,K. Koufos makes 2-pt layup from 3 ft,,50,48
198,2,1:08.0,,Personal foul by D. Collison (drawn by D. Wade),50,48
199,2,1:08.0,,D. Wade makes free throw 1 of 2,50,49
200,2,1:08.0,,D. Wade makes free throw 2 of 2,50,50
201,2,0:52.0,D. Cousins makes 2-pt dunk at rim (assist by G. Temple),,52,50
202,2,0:31.0,,T. Gibson makes 2-pt layup from 1 ft (assist by J. Butler),52,52
203,2,0:05.0,D. Collison misses 2-pt layup from 3 ft,,52,52
204,2,0:03.0,Offensive rebound by D. Collison,,52,52
205,2,0:02.0,D. Collison misses 2-pt layup from 3 ft,,52,52
206,2,0:02.0,,Defensive rebound by J. Butler,52,52
207,2,0:02.0,,Shooting foul by G. Temple (drawn by J. Butler),52,52
208,2,0:02.0,,J. Butler makes free throw 1 of 3,52,53
209,2,0:02.0,,J. Butler makes free throw 2 of 3,52,54
210,2,0:02.0,,P. Zipser enters the game for D. Wade,52,54
211,2,0:02.0,,J. Butler makes free throw 3 of 3,52,55
212,2,0:00.0,D. Collison misses 3-pt jump shot from 42 ft,,52,55
213,2,0:00.0,Offensive rebound by Team,,52,55
214,3,11:44.0,,Turnover by D. Wade (bad pass; steal by D. Cousins),52,55
215,3,11:29.0,K. Koufos makes 2-pt layup from 1 ft (assist by G. Temple),,54,55
216,3,11:10.0,,T. Gibson makes 2-pt jump shot from 20 ft (assist by J. Butler),54,57
217,3,10:51.0,D. Cousins makes 2-pt jump shot from 20 ft,,56,57
218,3,10:32.0,,T. Gibson makes 2-pt hook shot from 5 ft,56,59
219,3,10:13.0,D. Cousins makes 2-pt jump shot from 21 ft,,58,59
220,3,10:01.0,,R. Lopez misses 2-pt hook shot from 4 ft,58,59
221,3,9:59.0,Defensive rebound by D. Cousins,,58,59
222,3,9:53.0,D. Cousins makes 2-pt jump shot from 18 ft,,60,59
223,3,9:53.0,Shooting foul by R. Lopez (drawn by D. Cousins),,60,59
224,3,9:53.0,D. Cousins makes free throw 1 of 1,,61,59
225,3,9:41.0,,M. Carter-Williams misses 2-pt jump shot from 10 ft,61,59
226,3,9:39.0,Defensive rebound by D. Cousins,,61,59
227,3,9:27.0,Personal foul by M. Carter-Williams (drawn by D. Cousins),,61,59
228,3,9:12.0,D. Cousins misses 3-pt jump shot from 27 ft,,61,59
229,3,9:11.0,,Defensive rebound by M. Carter-Williams,61,59
230,3,9:05.0,,M. Carter-Williams misses 2-pt jump shot from 8 ft (block by K. Koufos),61,59
231,3,9:05.0,,Offensive rebound by Team,61,59
232,3,9:01.0,,D. Wade misses 2-pt jump shot from 21 ft,61,59
233,3,8:58.0,Defensive rebound by D. Collison,,61,59
234,3,8:51.0,D. Collison misses 2-pt layup from 2 ft (block by T. Gibson),,61,59
235,3,8:49.0,,Defensive rebound by R. Lopez,61,59
236,3,8:49.0,,Personal foul by D. Cousins (drawn by J. Butler),61,59
237,3,8:41.0,,Personal foul by D. Collison (drawn by D. Wade),61,59
238,3,8:41.0,,D. Wade makes free throw 1 of 2,61,60
239,3,8:41.0,,D. Wade makes free throw 2 of 2,61,61
240,3,8:31.0,,Violation by D. Wade (kicked ball),61,61
241,3,8:16.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by D. Cousins),,64,61
242,3,8:06.0,,D. Wade makes 2-pt jump shot from 16 ft,64,63
243,3,7:50.0,A. Afflalo makes 3-pt jump shot from 23 ft (assist by G. Temple),,67,63
244,3,7:27.0,,D. Wade misses 3-pt jump shot from 27 ft,67,63
245,3,7:26.0,Defensive rebound by D. Cousins,,67,63
246,3,7:08.0,D. Collison misses 2-pt layup from 2 ft,,67,63
247,3,7:08.0,,Defensive rebound by Team,67,63
248,3,7:08.0,Loose ball foul by K. Koufos (drawn by D. Wade),,67,63
249,3,6:44.0,,J. Butler misses 3-pt jump shot from 27 ft (block by G. Temple),67,63
250,3,6:42.0,Defensive rebound by G. Temple,,67,63
251,3,6:42.0,Turnover by G. Temple (offensive foul),,67,63
252,3,6:42.0,,Offensive charge foul by G. Temple (drawn by R. Lopez),67,63
253,3,6:30.0,,Turnover by D. Wade (lost ball; steal by G. Temple),67,63
254,3,6:15.0,Shooting foul by T. Gibson (drawn by D. Cousins),,67,63
255,3,6:15.0,D. Cousins makes free throw 1 of 2,,68,63
256,3,6:15.0,D. Cousins misses free throw 2 of 2,,68,63
257,3,6:15.0,M. Barnes enters the game for G. Temple,,68,63
258,3,6:15.0,,P. Zipser enters the game for D. Wade,68,63
259,3,6:13.0,,Defensive rebound by M. Carter-Williams,68,63
260,3,5:55.0,,T. Gibson misses 2-pt jump shot from 15 ft,68,63
261,3,5:54.0,Defensive rebound by K. Koufos,,68,63
262,3,5:39.0,D. Cousins makes 2-pt jump shot from 19 ft (assist by A. Afflalo),,70,63
263,3,5:39.0,,Chicago full timeout,70,63
264,3,5:39.0,,N. Mirotić enters the game for R. Lopez,70,63
265,3,5:39.0,A. Tolliver enters the game for K. Koufos,,70,63
266,3,5:21.0,,P. Zipser makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),70,66
267,3,5:01.0,Turnover by D. Cousins (lost ball; steal by T. Gibson),,70,66
268,3,4:56.0,,M. Carter-Williams misses 2-pt layup from 2 ft,70,66
269,3,4:52.0,,Offensive rebound by M. Carter-Williams,70,66
270,3,4:49.0,,Shooting foul by D. Cousins (drawn by T. Gibson),70,66
271,3,4:49.0,,T. Gibson makes free throw 1 of 2,70,67
272,3,4:49.0,,T. Gibson misses free throw 2 of 2,70,67
273,3,4:49.0,,D. McDermott enters the game for M. Carter-Williams,70,67
274,3,4:45.0,Defensive rebound by D. Cousins,,70,67
275,3,4:26.0,D. Cousins misses 2-pt jump shot from 18 ft,,70,67
276,3,4:23.0,,Defensive rebound by J. Butler,70,67
277,3,4:16.0,,Shooting foul by D. Cousins (drawn by J. Butler),70,67
278,3,4:16.0,,J. Butler makes free throw 1 of 2,70,68
279,3,4:16.0,,J. Butler makes free throw 2 of 2,70,69
280,3,3:53.0,A. Tolliver makes 3-pt jump shot from 27 ft (assist by A. Afflalo),,73,69
281,3,3:42.0,,Turnover by J. Butler (offensive foul),73,69
282,3,3:42.0,Offensive charge foul by J. Butler (drawn by A. Tolliver),,73,69
283,3,3:19.0,A. Tolliver misses 3-pt jump shot from 27 ft,,73,69
284,3,3:17.0,,Defensive rebound by P. Zipser,73,69
285,3,3:08.0,,N. Mirotić misses 2-pt layup from 1 ft (block by A. Afflalo),73,69
286,3,3:07.0,,Offensive rebound by P. Zipser,73,69
287,3,3:07.0,,Personal foul by A. Tolliver (drawn by P. Zipser),73,69
288,3,3:07.0,,P. Zipser makes free throw 1 of 2,73,70
289,3,3:07.0,Sacramento full timeout,,73,70
290,3,3:07.0,,C. Felício enters the game for T. Gibson,73,70
291,3,3:07.0,W. Cauley-Stein enters the game for D. Cousins,,73,70
292,3,3:07.0,,P. Zipser makes free throw 2 of 2,73,71
293,3,2:44.0,M. Barnes misses 2-pt layup from 1 ft,,73,71
294,3,2:42.0,,Defensive rebound by C. Felício,73,71
295,3,2:24.0,,N. Mirotić makes 2-pt dunk at rim (assist by C. Felício),73,73
296,3,1:59.0,M. Barnes misses 3-pt jump shot from 23 ft,,73,73
297,3,1:57.0,,Defensive rebound by C. Felício,73,73
298,3,1:41.0,,J. Butler makes 2-pt layup from 3 ft (assist by D. McDermott),73,75
299,3,1:19.0,A. Afflalo misses 2-pt jump shot from 18 ft,,73,75
300,3,1:18.0,Offensive rebound by W. Cauley-Stein,,73,75
301,3,1:16.0,T. Lawson enters the game for D. Collison,,73,75
302,3,1:16.0,,D. Wade enters the game for J. Butler,73,75
303,3,1:01.0,Sacramento full timeout,,73,75
304,3,0:55.0,W. Cauley-Stein misses 2-pt layup from 3 ft,,73,75
305,3,0:55.0,Offensive rebound by W. Cauley-Stein,,73,75
306,3,0:55.0,Turnover by Team (shot clock),,73,75
307,3,0:47.0,,D. Wade misses 2-pt layup from 3 ft,73,75
308,3,0:47.0,Defensive rebound by Team,,73,75
309,3,0:47.0,,Loose ball foul by C. Felício (drawn by W. Cauley-Stein),73,75
310,3,0:35.0,A. Afflalo misses 2-pt jump shot from 10 ft,,73,75
311,3,0:34.0,,Defensive rebound by C. Felício,73,75
312,3,0:24.0,,N. Mirotić misses 2-pt layup from 1 ft,73,75
313,3,0:22.0,Defensive rebound by M. Barnes,,73,75
314,3,0:02.0,T. Lawson misses 2-pt layup from 1 ft (block by D. Wade),,73,75
315,3,0:01.0,Offensive rebound by T. Lawson,,73,75
316,3,0:00.0,T. Lawson misses 2-pt layup from 2 ft (block by D. Wade),,73,75
317,3,0:00.0,Offensive rebound by Team,,73,75
318,4,11:44.0,M. Barnes makes 3-pt jump shot from 24 ft (assist by T. Lawson),,76,75
319,4,11:36.0,,Turnover by P. Zipser (traveling),76,75
320,4,11:23.0,Shooting foul by N. Mirotić (drawn by W. Cauley-Stein),,76,75
321,4,11:23.0,W. Cauley-Stein misses free throw 1 of 2,,76,75
322,4,11:23.0,Offensive rebound by Team,,76,75
323,4,11:23.0,W. Cauley-Stein makes free throw 2 of 2,,77,75
324,4,11:07.0,,D. McDermott misses 3-pt jump shot from 25 ft,77,75
325,4,11:05.0,,Offensive rebound by N. Mirotić,77,75
326,4,11:04.0,,N. Mirotić makes 2-pt layup from 2 ft,77,77
327,4,10:43.0,G. Temple makes 3-pt jump shot from 23 ft (assist by T. Lawson),,80,77
328,4,10:21.0,,Turnover by P. Zipser (back court),80,77
329,4,10:07.0,T. Lawson makes 2-pt jump shot from 7 ft,,82,77
330,4,10:07.0,Shooting foul by N. Mirotić (drawn by T. Lawson),,82,77
331,4,10:07.0,T. Lawson misses free throw 1 of 1,,82,77
332,4,10:05.0,,Defensive rebound by C. Felício,82,77
333,4,9:48.0,,P. Zipser misses 3-pt jump shot from 23 ft,82,77
334,4,9:47.0,Defensive rebound by W. Cauley-Stein,,82,77
335,4,9:36.0,A. Tolliver misses 3-pt jump shot from 25 ft,,82,77
336,4,9:35.0,,Defensive rebound by C. Felício,82,77
337,4,9:27.0,,D. Wade misses 3-pt jump shot from 24 ft,82,77
338,4,9:25.0,Defensive rebound by T. Lawson,,82,77
339,4,9:25.0,Personal take foul by N. Mirotić (drawn by T. Lawson),,82,77
340,4,9:01.0,A. Tolliver misses 3-pt jump shot from 24 ft,,82,77
341,4,9:01.0,,Defensive rebound by N. Mirotić,82,77
342,4,8:54.0,,N. Mirotić misses 2-pt layup from 2 ft,82,77
343,4,8:54.0,,Offensive rebound by D. Wade,82,77
344,4,8:53.0,,D. Wade misses 2-pt layup from 2 ft,82,77
345,4,8:52.0,,Offensive rebound by N. Mirotić,82,77
346,4,8:52.0,,N. Mirotić misses 2-pt layup from 1 ft,82,77
347,4,8:51.0,Defensive rebound by M. Barnes,,82,77
348,4,8:34.0,G. Temple misses 2-pt layup from 3 ft,,82,77
349,4,8:33.0,,Defensive rebound by C. Felício,82,77
350,4,8:28.0,,Shooting foul by M. Barnes (drawn by D. Wade),82,77
351,4,8:28.0,,Chicago full timeout,82,77
352,4,8:28.0,,D. Wade misses free throw 1 of 2,82,77
353,4,8:28.0,,Offensive rebound by Team,82,77
354,4,8:28.0,,T. Gibson enters the game for P. Zipser,82,77
355,4,8:28.0,,J. Butler enters the game for C. Felício,82,77
356,4,8:28.0,D. Cousins enters the game for W. Cauley-Stein,,82,77
357,4,8:28.0,,D. Wade makes free throw 2 of 2,82,78
358,4,8:08.0,D. Cousins makes 2-pt hook shot from 6 ft,,84,78
359,4,7:45.0,,N. Mirotić misses 2-pt jump shot from 11 ft,84,78
360,4,7:43.0,Defensive rebound by D. Cousins,,84,78
361,4,7:37.0,T. Lawson misses 2-pt layup from 3 ft,,84,78
362,4,7:36.0,,Defensive rebound by J. Butler,84,78
363,4,7:32.0,,Shooting foul by G. Temple (drawn by J. Butler),84,78
364,4,7:32.0,,J. Butler makes free throw 1 of 2,84,79
365,4,7:32.0,A. Afflalo enters the game for G. Temple,,84,79
366,4,7:32.0,,R. Lopez enters the game for N. Mirotić,84,79
367,4,7:32.0,,J. Butler makes free throw 2 of 2,84,80
368,4,7:19.0,Turnover by A. Tolliver (bad pass; steal by D. Wade),,84,80
369,4,7:13.0,,D. Wade makes 2-pt layup from 3 ft,84,82
370,4,6:51.0,D. Cousins makes 2-pt layup from 3 ft,,86,82
371,4,6:34.0,,J. Butler makes 2-pt jump shot from 22 ft,86,84
372,4,6:09.0,D. Cousins misses 2-pt layup from 2 ft (block by T. Gibson),,86,84
373,4,6:06.0,Offensive rebound by D. Cousins,,86,84
374,4,6:05.0,D. Cousins misses 2-pt hook shot from 3 ft,,86,84
375,4,6:04.0,,Defensive rebound by D. Wade,86,84
376,4,5:53.0,,D. McDermott misses 3-pt jump shot from 25 ft,86,84
377,4,5:50.0,Defensive rebound by D. Cousins,,86,84
378,4,5:39.0,D. Cousins misses 2-pt jump shot from 21 ft,,86,84
379,4,5:38.0,,Defensive rebound by D. Wade,86,84
380,4,5:34.0,,Shooting foul by T. Lawson (drawn by D. Wade),86,84
381,4,5:34.0,,Chicago full timeout,86,84
382,4,5:34.0,,D. Wade makes free throw 1 of 2,86,85
383,4,5:34.0,K. Koufos enters the game for A. Tolliver,,86,84
384,4,5:34.0,,P. Zipser enters the game for D. McDermott,86,85
385,4,5:34.0,,D. Wade makes free throw 2 of 2,86,86
