,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SACRAMENTO_ACTION,MEMPHIS_SCORE,SACRAMENTO_SCORE
0,1,11:35.0,,D. Collison makes 2-pt layup from 1 ft (assist by W. Cauley-Stein),0,2
1,1,11:11.0,Z. Randolph makes 2-pt jump shot from 16 ft,,2,2
2,1,10:56.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by G. Temple),2,5
3,1,10:35.0,V. Carter misses 2-pt hook shot from 8 ft,,2,5
4,1,10:34.0,Offensive rebound by V. Carter,,2,5
5,1,10:24.0,Z. Randolph misses 2-pt layup from 3 ft,,2,5
6,1,10:23.0,Offensive rebound by J. Green,,2,5
7,1,10:23.0,Shooting foul by B. Hield (drawn by J. Green),,2,5
8,1,10:23.0,J. Green misses free throw 1 of 2,,2,5
9,1,10:23.0,Offensive rebound by Team,,2,5
10,1,10:23.0,J. Green makes free throw 2 of 2,,3,5
11,1,10:15.0,,Shooting foul by T. Allen (drawn by K. Koufos),3,5
12,1,10:15.0,,K. Koufos makes 2-pt jump shot from 4 ft (assist by W. Cauley-Stein),3,7
13,1,10:15.0,,K. Koufos makes free throw 1 of 1,3,8
14,1,9:55.0,T. Allen makes 2-pt jump shot from 17 ft (assist by Z. Randolph),,5,8
15,1,9:40.0,,Shooting foul by J. Green (drawn by W. Cauley-Stein),5,8
16,1,9:40.0,,W. Cauley-Stein makes free throw 1 of 2,5,9
17,1,9:40.0,,W. Cauley-Stein makes free throw 2 of 2,5,10
18,1,9:35.0,Memphis full timeout,,5,10
19,1,9:23.0,V. Carter makes 2-pt jump shot from 8 ft,,7,10
20,1,9:04.0,,G. Temple misses 3-pt jump shot from 23 ft,7,10
21,1,9:03.0,Defensive rebound by Z. Randolph,,7,10
22,1,8:43.0,Z. Randolph misses 3-pt jump shot from 25 ft,,7,10
23,1,8:43.0,,Defensive rebound by G. Temple,7,10
24,1,8:36.0,,B. Hield makes 3-pt jump shot from 27 ft,7,13
25,1,8:14.0,J. Green makes 3-pt jump shot from 26 ft (assist by Z. Randolph),,10,13
26,1,8:03.0,,W. Cauley-Stein misses 2-pt jump shot from 17 ft,10,13
27,1,8:02.0,Defensive rebound by T. Allen,,10,13
28,1,7:52.0,V. Carter misses 2-pt layup from 4 ft,,10,13
29,1,7:51.0,,Defensive rebound by K. Koufos,10,13
30,1,7:39.0,,B. Hield misses 3-pt jump shot from 25 ft,10,13
31,1,7:39.0,Defensive rebound by Team,,10,13
32,1,7:23.0,Offensive foul by J. Green (drawn by G. Temple),,10,13
33,1,7:23.0,Turnover by J. Green (offensive foul),,10,13
34,1,7:23.0,B. Wright enters the game for J. Green,,10,13
35,1,7:11.0,,D. Collison misses 2-pt jump shot from 8 ft,10,13
36,1,7:10.0,,Offensive rebound by K. Koufos,10,13
37,1,7:10.0,,K. Koufos makes 2-pt layup from 1 ft,10,15
38,1,6:55.0,Personal foul by D. Collison (drawn by M. Conley),,10,15
39,1,6:46.0,B. Wright misses 2-pt jump shot from 10 ft,,10,15
40,1,6:46.0,,Defensive rebound by Team,10,15
41,1,6:42.0,,Shooting foul by B. Wright (drawn by W. Cauley-Stein),10,15
42,1,6:42.0,,W. Cauley-Stein makes free throw 1 of 2,10,16
43,1,6:42.0,J. Ennis enters the game for V. Carter,,10,16
44,1,6:42.0,T. Daniels enters the game for T. Allen,,10,16
45,1,6:42.0,,W. Cauley-Stein makes free throw 2 of 2,10,17
46,1,6:18.0,B. Wright misses 2-pt hook shot from 10 ft,,10,17
47,1,6:17.0,Offensive rebound by Z. Randolph,,10,17
48,1,6:16.0,Z. Randolph makes 2-pt hook shot from 5 ft,,12,17
49,1,6:00.0,,B. Hield misses 3-pt jump shot from 26 ft,12,17
50,1,6:00.0,Defensive rebound by M. Conley,,12,17
51,1,5:53.0,M. Conley makes 2-pt jump shot from 8 ft,,14,17
52,1,5:42.0,,D. Collison makes 2-pt jump shot from 16 ft,14,19
53,1,5:20.0,M. Conley makes 3-pt jump shot from 24 ft (assist by J. Ennis),,17,19
54,1,5:09.0,,Shooting foul by M. Conley (drawn by D. Collison),17,19
55,1,5:09.0,,Sacramento full timeout,17,19
56,1,5:09.0,,D. Collison makes free throw 1 of 2,17,20
57,1,5:09.0,A. Harrison enters the game for M. Conley,,17,19
58,1,5:09.0,,T. Lawson enters the game for B. Hield,17,19
59,1,5:09.0,,D. Collison makes free throw 2 of 2,17,21
60,1,4:59.0,Turnover by A. Harrison (bad pass; steal by K. Koufos),,17,21
61,1,4:52.0,,D. Collison makes 2-pt layup from 4 ft (assist by K. Koufos),17,23
62,1,4:33.0,T. Daniels misses 2-pt jump shot from 21 ft,,17,23
63,1,4:32.0,,Defensive rebound by G. Temple,17,23
64,1,4:25.0,,Shooting foul by T. Daniels (drawn by T. Lawson),17,23
65,1,4:25.0,,T. Lawson makes free throw 1 of 2,17,24
66,1,4:25.0,,T. Lawson misses free throw 2 of 2,17,24
67,1,4:25.0,,S. Labissière enters the game for W. Cauley-Stein,17,24
68,1,4:24.0,Defensive rebound by Z. Randolph,,17,24
69,1,4:06.0,Shooting foul by K. Koufos (drawn by Z. Randolph),,17,24
70,1,4:06.0,Z. Randolph misses free throw 1 of 2,,17,24
71,1,4:06.0,Offensive rebound by Team,,17,24
72,1,4:06.0,Z. Randolph makes free throw 2 of 2,,18,24
73,1,3:50.0,,Turnover by D. Collison (lost ball),18,24
74,1,3:38.0,A. Harrison makes 3-pt jump shot from 25 ft,,21,24
75,1,3:28.0,,T. Lawson makes 2-pt jump shot from 14 ft,21,26
76,1,3:17.0,Def 3 sec tech foul by S. Labissière,,21,26
77,1,3:17.0,T. Daniels makes technical free throw,,22,26
78,1,3:17.0,,B. McLemore enters the game for G. Temple,22,26
79,1,3:07.0,Shooting foul by S. Labissière (drawn by B. Wright),,22,26
80,1,3:07.0,B. Wright makes free throw 1 of 2,,23,26
81,1,3:07.0,B. Wright misses free throw 2 of 2,,23,26
82,1,3:07.0,,Defensive rebound by A. Tolliver,23,26
83,1,3:07.0,M. Conley enters the game for Z. Randolph,,23,26
84,1,3:07.0,,A. Tolliver enters the game for K. Koufos,23,26
85,1,2:45.0,,B. McLemore misses 3-pt jump shot from 25 ft,23,26
86,1,2:44.0,,Offensive rebound by S. Labissière,23,26
87,1,2:36.0,,S. Labissière misses 2-pt jump shot from 10 ft,23,26
88,1,2:35.0,,Offensive rebound by A. Tolliver,23,26
89,1,2:27.0,,D. Collison makes 2-pt layup from 3 ft,23,28
90,1,2:04.0,B. Wright makes 2-pt layup from 3 ft (assist by M. Conley),,25,28
91,1,1:44.0,,A. Tolliver misses 3-pt jump shot from 24 ft,25,28
92,1,1:43.0,Defensive rebound by A. Harrison,,25,28
93,1,1:31.0,,Violation by S. Labissière (kicked ball),25,28
94,1,1:31.0,Memphis full timeout,,25,28
95,1,1:31.0,,L. Galloway enters the game for D. Collison,25,28
96,1,1:21.0,M. Conley misses 2-pt jump shot from 18 ft,,25,28
97,1,1:21.0,,Defensive rebound by Team,25,28
98,1,1:11.0,,Turnover by S. Labissière (bad pass),25,28
99,1,0:57.0,T. Daniels misses 3-pt jump shot from 25 ft,,25,28
100,1,0:56.0,Offensive rebound by J. Ennis,,25,28
101,1,0:49.0,J. Ennis misses 3-pt jump shot from 27 ft,,25,28
102,1,0:48.0,Offensive rebound by Team,,25,28
103,1,0:47.0,T. Daniels makes 2-pt jump shot from 13 ft (assist by M. Conley),,27,28
104,1,0:34.0,,B. McLemore misses 2-pt layup from 2 ft,27,28
105,1,0:33.0,,Offensive rebound by L. Galloway,27,28
106,1,0:27.0,,Offensive foul by S. Labissière (drawn by M. Conley),27,28
107,1,0:27.0,,Turnover by S. Labissière (offensive foul),27,28
108,1,0:27.0,,W. Cauley-Stein enters the game for S. Labissière,27,28
109,1,0:04.0,M. Conley misses 2-pt jump shot from 22 ft,,27,28
110,1,0:04.0,,Defensive rebound by W. Cauley-Stein,27,28
111,1,0:00.0,,B. McLemore misses 3-pt jump shot from 42 ft,27,28
112,1,0:00.0,,Offensive rebound by Team,27,28
113,2,11:39.0,Personal foul by B. McLemore (drawn by M. Conley),,27,28
114,2,11:39.0,V. Carter enters the game for T. Daniels,,27,28
115,2,11:28.0,A. Harrison makes 2-pt jump shot from 8 ft (assist by M. Conley),,29,28
116,2,11:02.0,,B. McLemore misses 3-pt jump shot from 25 ft,29,28
117,2,11:02.0,,Offensive rebound by W. Cauley-Stein,29,28
118,2,10:53.0,,A. Tolliver makes 2-pt layup from 2 ft (assist by W. Cauley-Stein),29,30
119,2,10:36.0,Personal foul by T. Lawson (drawn by M. Conley),,29,30
120,2,10:27.0,M. Conley misses 2-pt jump shot from 7 ft,,29,30
121,2,10:27.0,Offensive rebound by Team,,29,30
122,2,10:17.0,B. Wright makes 2-pt dunk at rim (assist by M. Conley),,31,30
123,2,10:01.0,,A. Tolliver makes 2-pt jump shot from 9 ft,31,32
124,2,9:38.0,M. Conley misses 2-pt jump shot from 21 ft,,31,32
125,2,9:37.0,,Defensive rebound by B. McLemore,31,32
126,2,9:26.0,,Shooting foul by A. Harrison (drawn by T. Lawson),31,32
127,2,9:26.0,,T. Lawson misses free throw 1 of 2,31,32
