,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SACRAMENTO_ACTION,OKLAHOMA CITY_SCORE,SACRAMENTO_SCORE
51,1,5:41.0,A. Roberson misses free throw 2 of 2,,12,15
52,1,5:40.0,Offensive rebound by A. Roberson,,12,15
53,1,5:30.0,S. Adams misses 2-pt hook shot from 8 ft,,12,15
54,1,5:29.0,,Defensive rebound by R. Gay,12,15
55,1,5:28.0,Á. Abrines enters the game for V. Oladipo,,12,15
56,1,5:28.0,,A. Afflalo enters the game for G. Temple,12,15
57,1,5:10.0,,R. Gay makes 2-pt hook shot from 7 ft (assist by A. Tolliver),12,17
58,1,4:53.0,D. Sabonis misses 3-pt jump shot from 25 ft,,12,17
59,1,4:53.0,,Defensive rebound by R. Gay,12,17
60,1,4:47.0,,A. Afflalo misses 2-pt jump shot from 6 ft,12,17
61,1,4:46.0,Defensive rebound by S. Adams,,12,17
62,1,4:38.0,D. Sabonis makes 2-pt layup from 2 ft (assist by R. Westbrook),,14,17
63,1,4:30.0,,D. Cousins misses 2-pt jump shot from 4 ft,14,17
64,1,4:29.0,,Offensive rebound by D. Cousins,14,17
65,1,4:28.0,,D. Cousins misses 2-pt jump shot from 4 ft,14,17
66,1,4:25.0,Defensive rebound by Á. Abrines,,14,17
67,1,4:22.0,D. Sabonis makes 2-pt dunk at rim (assist by R. Westbrook),,16,17
68,1,4:01.0,,Turnover by D. Collison (bad pass; steal by R. Westbrook),16,17
69,1,4:01.0,Personal foul by R. Gay (drawn by A. Roberson),,16,17
70,1,4:01.0,,K. Koufos enters the game for A. Tolliver,16,17
71,1,4:01.0,E. Freedom enters the game for D. Sabonis,,16,17
72,1,3:54.0,Offensive foul by Á. Abrines (drawn by A. Afflalo),,16,17
73,1,3:54.0,Turnover by Á. Abrines (offensive foul),,16,17
74,1,3:47.0,,Personal foul by Á. Abrines (drawn by A. Afflalo),16,17
75,1,3:33.0,,Offensive foul by A. Afflalo (drawn by Á. Abrines),16,17
76,1,3:33.0,,Turnover by A. Afflalo (offensive foul),16,17
77,1,3:16.0,A. Roberson misses 2-pt jump shot from 6 ft,,16,17
78,1,3:15.0,Offensive rebound by A. Roberson,,16,17
79,1,3:15.0,A. Roberson misses 2-pt layup from 4 ft,,16,17
80,1,3:14.0,,Defensive rebound by D. Cousins,16,17
81,1,2:56.0,,K. Koufos makes 2-pt jump shot from 3 ft (assist by D. Collison),16,19
82,1,2:47.0,R. Westbrook makes 2-pt jump shot from 15 ft,,18,19
83,1,2:47.0,Shooting foul by D. Collison (drawn by R. Westbrook),,18,19
84,1,2:47.0,Oklahoma City full timeout,,18,19
85,1,2:47.0,,T. Lawson enters the game for R. Gay,18,19
86,1,2:47.0,,M. Barnes enters the game for D. Collison,18,19
87,1,2:47.0,R. Westbrook makes free throw 1 of 1,,19,19
88,1,2:28.0,,Turnover by K. Koufos (lost ball),19,19
89,1,2:28.0,C. Payne enters the game for R. Westbrook,,19,19
90,1,2:12.0,S. Adams makes 2-pt hook shot from 9 ft,,21,19
91,1,1:59.0,,Shooting foul by C. Payne (drawn by T. Lawson),21,19
92,1,1:59.0,,T. Lawson makes free throw 1 of 2,21,20
93,1,1:59.0,,T. Lawson makes free throw 2 of 2,21,21
94,1,1:38.0,S. Adams misses 2-pt jump shot from 9 ft,,21,21
95,1,1:37.0,,Defensive rebound by D. Cousins,21,21
96,1,1:31.0,,Turnover by D. Cousins (bad pass; steal by A. Roberson),21,21
97,1,1:28.0,C. Payne misses 2-pt layup from 1 ft,,21,21
98,1,1:27.0,Offensive rebound by A. Roberson,,21,21
99,1,1:27.0,A. Roberson misses 2-pt layup from 3 ft,,21,21
100,1,1:25.0,Offensive rebound by E. Freedom,,21,21
101,1,1:25.0,E. Freedom misses 2-pt layup from 1 ft (block by K. Koufos),,21,21
102,1,1:24.0,Offensive rebound by A. Roberson,,21,21
103,1,1:24.0,A. Roberson misses 2-pt layup from 1 ft,,21,21
104,1,1:24.0,Offensive rebound by E. Freedom,,21,21
105,1,1:18.0,E. Freedom makes 2-pt layup from 2 ft,,23,21
106,1,1:06.0,,A. Afflalo makes 2-pt jump shot from 14 ft (assist by K. Koufos),23,23
107,1,0:43.0,Á. Abrines makes 3-pt jump shot from 24 ft (assist by E. Freedom),,26,23
108,1,0:27.0,,D. Cousins misses 3-pt jump shot from 26 ft,26,23
109,1,0:27.0,Defensive rebound by S. Adams,,26,23
110,1,0:13.0,Personal foul by D. Cousins (drawn by E. Freedom),,26,23
111,1,0:13.0,E. Freedom makes free throw 1 of 2,,27,23
112,1,0:13.0,J. Grant enters the game for Á. Abrines,,27,23
113,1,0:13.0,,R. Gay enters the game for K. Koufos,27,23
114,1,0:13.0,V. Oladipo enters the game for S. Adams,,27,23
115,1,0:13.0,E. Freedom makes free throw 2 of 2,,28,23
116,1,0:04.0,,Turnover by D. Cousins (lost ball; steal by C. Payne),28,23
117,1,0:00.0,C. Payne misses 2-pt layup from 2 ft,,28,23
118,1,0:00.0,Offensive rebound by Team,,28,23
119,2,11:47.0,V. Oladipo misses 3-pt jump shot from 24 ft,,28,23
120,2,11:46.0,,Defensive rebound by M. Barnes,28,23
121,2,11:28.0,,K. Koufos misses 2-pt hook shot from 5 ft,28,23
122,2,11:27.0,,Offensive rebound by M. Barnes,28,23
123,2,11:23.0,,T. Lawson misses 3-pt jump shot from 26 ft,28,23
124,2,11:23.0,Defensive rebound by E. Freedom,,28,23
125,2,11:12.0,E. Freedom misses 2-pt layup from 3 ft (block by A. Afflalo),,28,23
126,2,11:08.0,Offensive rebound by Team,,28,23
127,2,11:08.0,Turnover by V. Oladipo (bad pass; steal by K. Koufos),,28,23
128,2,11:04.0,,Turnover by R. Gay (lost ball; steal by V. Oladipo),28,23
129,2,11:02.0,Shooting foul by K. Koufos (drawn by E. Freedom),,28,23
130,2,11:02.0,E. Freedom misses free throw 1 of 2,,28,23
131,2,11:02.0,Offensive rebound by Team,,28,23
132,2,11:02.0,E. Freedom makes free throw 2 of 2,,29,23
133,2,10:46.0,,Turnover by K. Koufos (lost ball; steal by V. Oladipo),29,23
134,2,10:35.0,J. Grant misses 2-pt jump shot from 22 ft,,29,23
135,2,10:34.0,Offensive rebound by C. Payne,,29,23
136,2,10:25.0,Turnover by E. Freedom (lost ball; steal by M. Barnes),,29,23
137,2,10:19.0,,R. Gay makes 2-pt layup from 2 ft,29,25
138,2,10:19.0,,Shooting foul by Á. Abrines (drawn by R. Gay),29,25
139,2,10:19.0,,R. Gay makes free throw 1 of 1,29,26
140,2,10:06.0,C. Payne makes 2-pt jump shot from 15 ft,,31,26
141,2,9:50.0,,K. Koufos misses 2-pt layup from 4 ft (block by V. Oladipo),31,26
142,2,9:49.0,Defensive rebound by J. Grant,,31,26
143,2,9:43.0,V. Oladipo makes 3-pt jump shot from 23 ft (assist by C. Payne),,34,26
144,2,9:36.0,,Sacramento full timeout,34,26
145,2,9:28.0,,A. Afflalo misses 2-pt jump shot from 18 ft,34,26
146,2,9:26.0,,Offensive rebound by M. Barnes,34,26
147,2,9:26.0,,M. Barnes makes 2-pt layup from 1 ft,34,28
148,2,9:12.0,C. Payne misses 3-pt jump shot from 25 ft,,34,28
149,2,9:10.0,Offensive rebound by Team,,34,28
150,2,9:06.0,V. Oladipo makes 2-pt layup from 3 ft,,36,28
151,2,9:06.0,Shooting foul by K. Koufos (drawn by V. Oladipo),,36,28
152,2,9:06.0,,Technical foul by K. Koufos,36,28
153,2,9:06.0,Á. Abrines makes technical free throw,,37,28
154,2,9:06.0,V. Oladipo makes free throw 1 of 1,,38,28
155,2,8:44.0,,T. Lawson misses 3-pt jump shot from 23 ft,38,28
156,2,8:43.0,Defensive rebound by V. Oladipo,,38,28
157,2,8:34.0,Turnover by E. Freedom (lost ball; steal by R. Gay),,38,28
158,2,8:28.0,,Turnover by R. Gay (lost ball; steal by Á. Abrines),38,28
159,2,8:20.0,Turnover by E. Freedom (3 sec),,38,28
160,2,8:18.0,R. Westbrook enters the game for Á. Abrines,,38,28
161,2,8:07.0,,Turnover by A. Afflalo (lost ball; steal by C. Payne),38,28
162,2,8:03.0,Shooting foul by K. Koufos (drawn by R. Westbrook),,38,28
163,2,8:03.0,R. Westbrook makes free throw 1 of 2,,39,28
164,2,8:03.0,R. Westbrook makes free throw 2 of 2,,40,28
165,2,7:53.0,,Personal foul by J. Grant (drawn by R. Gay),40,28
166,2,7:44.0,,Shooting foul by J. Grant (drawn by R. Gay),40,28
167,2,7:44.0,,R. Gay makes free throw 1 of 2,40,29
168,2,7:44.0,,W. Cauley-Stein enters the game for K. Koufos,40,29
169,2,7:44.0,,R. Gay makes free throw 2 of 2,40,30
170,2,7:29.0,E. Freedom makes 2-pt layup from 2 ft,,42,30
171,2,7:18.0,,R. Gay misses 2-pt jump shot from 10 ft,42,30
172,2,7:18.0,,Offensive rebound by Team,42,30
173,2,7:18.0,Loose ball foul by C. Payne (drawn by M. Barnes),,42,30
174,2,7:11.0,,A. Afflalo misses 2-pt jump shot from 20 ft (block by V. Oladipo),42,30
175,2,7:10.0,Defensive rebound by E. Freedom,,42,30
176,2,7:04.0,Turnover by R. Westbrook (lost ball; steal by T. Lawson),,42,30
177,2,7:03.0,,Personal foul by R. Westbrook (drawn by R. Gay),42,30
178,2,7:03.0,,R. Gay makes free throw 1 of 2,42,31
179,2,7:03.0,,R. Gay misses free throw 2 of 2,42,31
180,2,7:02.0,Defensive rebound by E. Freedom,,42,31
181,2,6:43.0,Shooting foul by W. Cauley-Stein (drawn by V. Oladipo),,42,31
182,2,6:43.0,V. Oladipo makes free throw 1 of 2,,43,31
183,2,6:43.0,V. Oladipo makes free throw 2 of 2,,44,31
184,2,6:31.0,,M. Barnes makes 3-pt jump shot from 26 ft (assist by T. Lawson),44,34
185,2,6:18.0,Turnover by R. Westbrook (bad pass),,44,34
186,2,6:04.0,,Shooting foul by E. Freedom (drawn by R. Gay),44,34
187,2,6:04.0,,R. Gay makes free throw 1 of 2,44,35
188,2,6:04.0,S. Adams enters the game for C. Payne,,44,35
189,2,6:04.0,,D. Cousins enters the game for A. Afflalo,44,35
190,2,6:04.0,,R. Gay makes free throw 2 of 2,44,36
191,2,5:56.0,Shooting foul by T. Lawson (drawn by R. Westbrook),,44,36
192,2,5:56.0,Official timeout,,44,36
193,2,5:56.0,R. Westbrook makes free throw 1 of 2,,45,36
194,2,5:56.0,,G. Temple enters the game for R. Gay,44,36
195,2,5:56.0,R. Westbrook makes free throw 2 of 2,,46,36
196,2,5:48.0,,Offensive foul by W. Cauley-Stein (drawn by R. Westbrook),46,36
197,2,5:48.0,,Turnover by W. Cauley-Stein (offensive foul),46,36
198,2,5:29.0,S. Adams misses 2-pt jump shot from 12 ft,,46,36
199,2,5:29.0,Offensive rebound by E. Freedom,,46,36
200,2,5:29.0,E. Freedom misses 2-pt layup from 2 ft,,46,36
201,2,5:28.0,,Defensive rebound by G. Temple,46,36
202,2,5:10.0,,W. Cauley-Stein misses 2-pt jump shot from 15 ft,46,36
203,2,5:10.0,Defensive rebound by R. Westbrook,,46,36
204,2,4:57.0,R. Westbrook misses 2-pt jump shot from 12 ft,,46,36
205,2,4:56.0,Offensive rebound by E. Freedom,,46,36
206,2,4:55.0,E. Freedom misses 2-pt jump shot from 4 ft (block by D. Cousins),,46,36
207,2,4:55.0,Offensive rebound by Team,,46,36
208,2,4:46.0,R. Westbrook misses 2-pt jump shot from 17 ft,,46,36
209,2,4:46.0,,Defensive rebound by M. Barnes,46,36
210,2,4:34.0,,W. Cauley-Stein makes 2-pt layup from 3 ft (assist by T. Lawson),46,38
211,2,4:20.0,V. Oladipo makes 2-pt layup from 2 ft (assist by R. Westbrook),,48,38
212,2,4:01.0,,G. Temple misses 3-pt jump shot from 25 ft,48,38
213,2,4:01.0,,Offensive rebound by W. Cauley-Stein,48,38
214,2,3:52.0,,D. Cousins makes 2-pt layup from 4 ft,48,40
215,2,3:44.0,E. Freedom makes 2-pt layup from 2 ft (assist by R. Westbrook),,50,40
216,2,3:31.0,,G. Temple misses 3-pt jump shot from 25 ft,50,40
217,2,3:30.0,Defensive rebound by R. Westbrook,,50,40
218,2,3:26.0,E. Freedom makes 2-pt layup from 2 ft (assist by R. Westbrook),,52,40
219,2,3:26.0,Shooting foul by M. Barnes (drawn by E. Freedom),,52,40
220,2,3:26.0,,R. Gay enters the game for T. Lawson,52,40
221,2,3:26.0,,D. Collison enters the game for M. Barnes,52,40
222,2,3:26.0,E. Freedom makes free throw 1 of 1,,53,40
223,2,3:11.0,,Turnover by D. Cousins (bad pass; steal by R. Westbrook),53,40
224,2,3:07.0,V. Oladipo makes 2-pt layup from 3 ft (assist by R. Westbrook),,55,40
225,2,3:00.0,,Sacramento full timeout,55,40
226,2,3:00.0,,A. Tolliver enters the game for W. Cauley-Stein,55,40
227,2,2:54.0,,Turnover by A. Tolliver (bad pass),55,40
228,2,2:54.0,Oklahoma City full timeout,,55,40
229,2,2:32.0,R. Westbrook misses 3-pt jump shot from 25 ft,,55,40
230,2,2:31.0,Offensive rebound by E. Freedom,,55,40
231,2,2:31.0,Shooting foul by R. Gay (drawn by E. Freedom),,55,40
232,2,2:31.0,E. Freedom makes free throw 1 of 2,,56,40
233,2,2:31.0,E. Freedom makes free throw 2 of 2,,57,40
234,2,2:10.0,,R. Gay makes 2-pt jump shot from 22 ft,57,42
235,2,1:54.0,V. Oladipo makes 2-pt layup from 3 ft,,59,42
236,2,1:39.0,,Shooting foul by E. Freedom (drawn by D. Cousins),59,42
237,2,1:39.0,,D. Cousins makes free throw 1 of 2,59,43
238,2,1:39.0,,D. Cousins makes free throw 2 of 2,59,44
239,2,1:21.0,Turnover by R. Westbrook (bad pass; steal by D. Collison),,59,44
240,2,1:15.0,,G. Temple makes 2-pt layup from 2 ft (assist by D. Collison),59,46
241,2,1:08.0,Oklahoma City full timeout,,59,46
242,2,1:00.0,R. Westbrook misses 2-pt layup from 2 ft,,59,46
243,2,0:57.0,Offensive rebound by E. Freedom,,59,46
244,2,0:57.0,E. Freedom misses 2-pt layup from 1 ft,,59,46
245,2,0:56.0,,Defensive rebound by G. Temple,59,46
246,2,0:45.0,,R. Gay misses 3-pt jump shot from 25 ft,59,46
247,2,0:44.0,Defensive rebound by J. Grant,,59,46
248,2,0:33.0,R. Westbrook misses 2-pt jump shot from 19 ft,,59,46
249,2,0:32.0,,Defensive rebound by R. Gay,59,46
250,2,0:11.0,,D. Collison misses 2-pt jump shot from 19 ft,59,46
251,2,0:11.0,Defensive rebound by R. Westbrook,,59,46
252,2,0:04.0,V. Oladipo misses 3-pt jump shot from 25 ft,,59,46
253,2,0:03.0,,Defensive rebound by R. Gay,59,46
254,2,0:00.0,,R. Gay misses 3-pt jump shot from 48 ft,59,46
255,2,0:00.0,,Offensive rebound by Team,59,46
256,3,11:48.0,Personal foul by D. Cousins (drawn by R. Westbrook),,59,46
257,3,11:43.0,Personal foul by D. Collison (drawn by V. Oladipo),,59,46
258,3,11:34.0,V. Oladipo misses 3-pt jump shot from 26 ft,,59,46
259,3,11:34.0,,Defensive rebound by R. Gay,59,46
260,3,11:26.0,,D. Collison makes 3-pt jump shot from 26 ft,59,49
261,3,11:06.0,Turnover by S. Adams (lost ball; steal by D. Cousins),,59,49
262,3,10:58.0,,Shooting foul by V. Oladipo (drawn by D. Collison),59,49
263,3,10:58.0,,D. Collison makes free throw 1 of 2,59,50
264,3,10:58.0,,D. Collison makes free throw 2 of 2,59,51
265,3,10:48.0,R. Westbrook misses 2-pt jump shot from 16 ft,,59,51
266,3,10:48.0,,Defensive rebound by D. Collison,59,51
267,3,10:34.0,,D. Cousins makes 2-pt dunk at rim (assist by G. Temple),59,53
268,3,10:23.0,V. Oladipo misses 3-pt jump shot from 24 ft,,59,53
269,3,10:22.0,,Defensive rebound by A. Tolliver,59,53
270,3,10:15.0,,Shooting foul by A. Roberson (drawn by D. Collison),59,53
271,3,10:15.0,Oklahoma City full timeout,,59,53
272,3,10:15.0,,D. Collison makes free throw 1 of 2,59,54
273,3,10:15.0,E. Freedom enters the game for S. Adams,,59,53
274,3,10:15.0,,D. Collison makes free throw 2 of 2,59,55
275,3,9:54.0,R. Westbrook makes 2-pt layup from 2 ft,,61,55
276,3,9:37.0,,R. Gay misses 3-pt jump shot from 25 ft,61,55
277,3,9:36.0,Defensive rebound by E. Freedom,,61,55
278,3,9:25.0,Shooting foul by D. Collison (drawn by R. Westbrook),,61,55
279,3,9:25.0,R. Westbrook makes free throw 1 of 3,,62,55
280,3,9:25.0,R. Westbrook makes free throw 2 of 3,,63,55
281,3,9:25.0,R. Westbrook misses free throw 3 of 3,,63,55
282,3,9:24.0,,Defensive rebound by D. Cousins,63,55
283,3,9:08.0,,D. Cousins makes 2-pt hook shot from 9 ft (assist by A. Tolliver),63,57
284,3,8:50.0,E. Freedom makes 2-pt hook shot from 6 ft,,65,57
285,3,8:31.0,,Shooting foul by E. Freedom (drawn by D. Cousins),65,57
286,3,8:31.0,,D. Cousins makes free throw 1 of 2,65,58
287,3,8:31.0,,D. Cousins makes free throw 2 of 2,65,59
288,3,8:18.0,Shooting foul by A. Tolliver (drawn by D. Sabonis),,65,59
289,3,8:18.0,D. Sabonis makes free throw 1 of 2,,66,59
290,3,8:18.0,D. Sabonis misses free throw 2 of 2,,66,59
291,3,8:18.0,,Defensive rebound by R. Gay,66,59
292,3,8:08.0,,Personal foul by D. Sabonis (drawn by D. Cousins),66,59
293,3,7:57.0,,R. Gay misses 2-pt layup from 3 ft,66,59
294,3,7:56.0,Defensive rebound by R. Westbrook,,66,59
295,3,7:43.0,R. Westbrook makes 3-pt jump shot from 23 ft (assist by V. Oladipo),,69,59
296,3,7:30.0,Violation by V. Oladipo (def goaltending),,69,59
297,3,7:30.0,,G. Temple makes 2-pt layup from 4 ft (assist by D. Cousins),69,61
298,3,7:17.0,E. Freedom makes 2-pt layup from 2 ft (assist by R. Westbrook),,71,61
299,3,7:00.0,,D. Cousins misses 2-pt jump shot from 14 ft,71,61
300,3,6:58.0,Defensive rebound by Team,,71,61
301,3,6:44.0,R. Westbrook makes 3-pt jump shot from 26 ft,,74,61
302,3,6:19.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by D. Cousins),74,64
303,3,5:59.0,Shooting foul by R. Gay (drawn by E. Freedom),,74,64
304,3,5:59.0,E. Freedom makes free throw 1 of 2,,75,64
305,3,5:59.0,E. Freedom makes free throw 2 of 2,,76,64
306,3,5:40.0,,G. Temple makes 2-pt jump shot from 19 ft (assist by D. Cousins),76,66
307,3,5:21.0,D. Sabonis makes 2-pt hook shot from 8 ft,,78,66
308,3,5:01.0,,R. Gay misses 2-pt jump shot from 13 ft,78,66
309,3,5:00.0,Defensive rebound by R. Westbrook,,78,66
310,3,4:56.0,Turnover by R. Westbrook (lost ball; steal by A. Tolliver),,78,66
311,3,4:47.0,,A. Tolliver makes 2-pt jump shot from 4 ft (assist by G. Temple),78,68
312,3,4:36.0,Offensive foul by D. Sabonis (drawn by A. Tolliver),,78,68
313,3,4:36.0,Turnover by D. Sabonis (offensive foul),,78,68
314,3,4:36.0,,K. Koufos enters the game for D. Cousins,78,68
315,3,4:36.0,Á. Abrines enters the game for V. Oladipo,,78,68
316,3,4:22.0,,R. Gay misses 2-pt jump shot from 9 ft,78,68
317,3,4:19.0,,Offensive rebound by Team,78,68
318,3,4:19.0,J. Lauvergne enters the game for D. Sabonis,,78,68
319,3,4:11.0,,Personal foul by J. Lauvergne (drawn by D. Collison),78,68
320,3,4:11.0,,D. Collison misses free throw 1 of 2,78,68
321,3,4:11.0,,Offensive rebound by Team,78,68
322,3,4:11.0,,D. Collison makes free throw 2 of 2,78,69
323,3,3:52.0,E. Freedom makes 2-pt hook shot from 7 ft,,80,69
324,3,3:40.0,,D. Collison makes 2-pt layup from 5 ft,80,71
325,3,3:20.0,J. Lauvergne misses 2-pt jump shot from 8 ft (block by R. Gay),,80,71
326,3,3:18.0,Offensive rebound by Á. Abrines,,80,71
327,3,3:16.0,A. Roberson misses 3-pt jump shot from 25 ft,,80,71
328,3,3:15.0,Offensive rebound by R. Westbrook,,80,71
329,3,3:15.0,Shooting foul by A. Tolliver (drawn by R. Westbrook),,80,71
330,3,3:15.0,R. Westbrook makes free throw 1 of 2,,81,71
331,3,3:15.0,J. Grant enters the game for J. Lauvergne,,81,71
332,3,3:15.0,,M. Barnes enters the game for A. Tolliver,81,71
333,3,3:15.0,R. Westbrook makes free throw 2 of 2,,82,71
334,3,2:57.0,,Turnover by M. Barnes (bad pass; steal by E. Freedom),82,71
335,3,2:51.0,E. Freedom makes 2-pt layup from 2 ft (assist by R. Westbrook),,84,71
336,3,2:42.0,,Sacramento full timeout,84,71
337,3,2:42.0,C. Payne enters the game for R. Westbrook,,84,71
338,3,2:42.0,J. Lauvergne enters the game for E. Freedom,,84,71
339,3,2:42.0,,T. Lawson enters the game for D. Collison,84,71
340,3,2:35.0,,G. Temple misses 2-pt jump shot from 19 ft,84,71
341,3,2:34.0,Defensive rebound by Team,,84,71
342,3,2:34.0,,Loose ball foul by K. Koufos (drawn by Á. Abrines),84,71
343,3,2:34.0,Á. Abrines makes free throw 1 of 2,,85,71
344,3,2:34.0,Á. Abrines misses free throw 2 of 2,,85,71
345,3,2:32.0,,Defensive rebound by M. Barnes,85,71
346,3,2:19.0,,R. Gay misses 2-pt jump shot from 9 ft,85,71
347,3,2:17.0,Defensive rebound by J. Lauvergne,,85,71
348,3,2:07.0,Á. Abrines makes 3-pt jump shot from 25 ft (assist by J. Lauvergne),,88,71
349,3,1:46.0,,K. Koufos misses 2-pt layup from 2 ft,88,71
350,3,1:44.0,,Offensive rebound by R. Gay,88,71
351,3,1:44.0,,R. Gay makes 2-pt dunk at rim,88,73
352,3,1:33.0,Shooting foul by K. Koufos (drawn by A. Roberson),,88,73
353,3,1:33.0,A. Roberson misses free throw 1 of 2,,88,73
354,3,1:33.0,Offensive rebound by Team,,88,73
355,3,1:33.0,A. Roberson misses free throw 2 of 2,,88,73
356,3,1:33.0,,Defensive rebound by Team,88,73
357,3,1:31.0,Loose ball foul by J. Lauvergne (drawn by G. Temple),,88,73
358,3,1:31.0,,G. Temple makes free throw 1 of 2,88,74
359,3,1:31.0,V. Oladipo enters the game for A. Roberson,,88,74
360,3,1:31.0,,G. Temple makes free throw 2 of 2,88,75
361,3,1:11.0,J. Lauvergne misses 2-pt hook shot from 4 ft,,88,75
362,3,1:11.0,,Defensive rebound by G. Temple,88,75
363,3,1:03.0,,M. Barnes misses 3-pt jump shot from 26 ft,88,75
364,3,1:02.0,Defensive rebound by J. Grant,,88,75
365,3,0:41.0,J. Lauvergne misses 3-pt jump shot from 25 ft,,88,75
366,3,0:41.0,,Defensive rebound by G. Temple,88,75
367,3,0:34.0,,K. Koufos makes 2-pt dunk at rim (assist by G. Temple),88,77
368,3,0:23.0,C. Payne misses 3-pt jump shot from 26 ft,,88,77
369,3,0:23.0,,Defensive rebound by R. Gay,88,77
370,3,0:03.0,,Personal foul by Á. Abrines (drawn by R. Gay),88,77
371,3,0:03.0,,R. Gay makes free throw 1 of 2,88,78
372,3,0:03.0,,A. Afflalo enters the game for G. Temple,88,78
373,3,0:03.0,,A. Tolliver enters the game for K. Koufos,88,78
374,3,0:03.0,,R. Gay makes free throw 2 of 2,88,79
375,3,0:00.0,V. Oladipo misses 3-pt jump shot from 28 ft,,88,79
376,3,0:00.0,Offensive rebound by Team,,88,79
377,4,11:51.0,,A. Tolliver misses 2-pt layup from 1 ft,88,79
378,4,11:50.0,,Offensive rebound by K. Koufos,88,79
379,4,11:44.0,,A. Afflalo makes 3-pt jump shot from 25 ft (assist by M. Barnes),88,82
380,4,11:26.0,J. Grant makes 3-pt jump shot from 25 ft (assist by V. Oladipo),,91,82
