,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PHOENIX_ACTION,LA LAKERS_SCORE,PHOENIX_SCORE
0,1,11:39.0,D. Russell misses 3-pt jump shot from 25 ft,,0,0
1,1,11:37.0,,Defensive rebound by Team,0,0
2,1,11:25.0,,Personal foul by J. Randle (drawn by E. Bledsoe),0,0
3,1,11:11.0,,M. Chriss misses 2-pt jump shot from 13 ft,0,0
4,1,11:09.0,Defensive rebound by J. Randle,,0,0
5,1,10:51.0,B. Ingram misses 2-pt jump shot from 20 ft,,0,0
6,1,10:49.0,,Defensive rebound by T. Chandler,0,0
7,1,10:36.0,,Shooting foul by T. Black (drawn by M. Chriss),0,0
8,1,10:36.0,,M. Chriss makes free throw 1 of 2,0,1
9,1,10:36.0,,M. Chriss makes free throw 2 of 2,0,2
10,1,10:27.0,Turnover by B. Ingram (lost ball; steal by E. Bledsoe),,0,2
11,1,10:23.0,,D. Booker makes 2-pt dunk at rim (assist by T. Warren),0,4
12,1,10:10.0,Turnover by T. Black (bad pass; steal by M. Chriss),,0,4
13,1,10:03.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,0,4
14,1,9:59.0,Defensive rebound by N. Young,,0,4
15,1,9:54.0,N. Young misses 3-pt jump shot from 26 ft,,0,4
16,1,9:51.0,,Defensive rebound by T. Chandler,0,4
17,1,9:30.0,,D. Booker misses 3-pt jump shot from 24 ft,0,4
18,1,9:25.0,,Offensive rebound by E. Bledsoe,0,4
19,1,9:21.0,,D. Booker makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),0,7
20,1,9:20.0,LA Lakers full timeout,,0,7
21,1,9:00.0,T. Black misses 2-pt jump shot from 7 ft,,0,7
22,1,8:58.0,Offensive rebound by J. Randle,,0,7
23,1,8:58.0,J. Randle misses 2-pt layup from 2 ft,,0,7
24,1,8:56.0,Offensive rebound by J. Randle,,0,7
25,1,8:56.0,Shooting foul by T. Warren (drawn by J. Randle),,0,7
26,1,8:56.0,J. Randle makes free throw 1 of 2,,1,7
27,1,8:56.0,J. Randle makes free throw 2 of 2,,2,7
28,1,8:46.0,,M. Chriss misses 3-pt jump shot from 24 ft,2,7
29,1,8:44.0,Defensive rebound by T. Black,,2,7
30,1,8:34.0,Turnover by D. Russell (lost ball; steal by T. Chandler),,2,7
31,1,8:30.0,,M. Chriss makes 2-pt dunk at rim (assist by E. Bledsoe),2,9
32,1,8:30.0,,Shooting foul by T. Black (drawn by M. Chriss),2,9
33,1,8:30.0,,M. Chriss makes free throw 1 of 1,2,10
34,1,8:16.0,Personal foul by D. Booker (drawn by B. Ingram),,2,10
35,1,8:12.0,I. Zubac enters the game for T. Black,,2,10
36,1,8:07.0,Personal foul by M. Chriss (drawn by B. Ingram),,2,10
37,1,8:06.0,Turnover by B. Ingram (bad pass; steal by E. Bledsoe),,2,10
38,1,8:01.0,,T. Warren makes 2-pt layup from 2 ft (assist by E. Bledsoe),2,12
39,1,7:43.0,D. Russell makes 2-pt jump shot from 17 ft,,4,12
40,1,7:30.0,,Turnover by D. Booker (bad pass; steal by D. Russell),4,12
41,1,7:25.0,N. Young makes 2-pt layup from 1 ft (assist by D. Russell),,6,12
42,1,7:08.0,,D. Booker makes 2-pt jump shot from 20 ft (assist by E. Bledsoe),6,14
43,1,6:51.0,D. Russell misses 2-pt jump shot from 13 ft,,6,14
44,1,6:48.0,,Defensive rebound by E. Bledsoe,6,14
45,1,6:45.0,,T. Warren makes 2-pt layup from 1 ft (assist by E. Bledsoe),6,16
46,1,6:29.0,D. Russell misses 3-pt jump shot from 25 ft,,6,16
47,1,6:27.0,,Defensive rebound by T. Warren,6,16
48,1,6:15.0,,E. Bledsoe makes 3-pt jump shot from 26 ft,6,19
49,1,5:59.0,Turnover by D. Russell (bad pass; steal by T. Chandler),,6,19
50,1,5:55.0,,D. Booker makes 2-pt dunk at rim (assist by T. Warren),6,21
51,1,5:54.0,LA Lakers full timeout,,6,21
52,1,5:54.0,J. Clarkson enters the game for B. Ingram,,6,21
53,1,5:54.0,L. Nance enters the game for J. Randle,,6,21
54,1,5:54.0,L. Deng enters the game for N. Young,,6,21
55,1,5:54.0,L. Williams enters the game for D. Russell,,6,21
56,1,5:38.0,Turnover by J. Clarkson (bad pass; steal by T. Warren),,6,21
57,1,5:30.0,,Turnover by D. Booker (bad pass; steal by L. Nance),6,21
58,1,5:21.0,L. Deng misses 3-pt jump shot from 26 ft,,6,21
59,1,5:19.0,,Defensive rebound by D. Booker,6,21
60,1,5:13.0,,M. Chriss makes 2-pt dunk at rim (assist by E. Bledsoe),6,23
61,1,5:01.0,I. Zubac misses 2-pt jump shot from 4 ft,,6,23
62,1,4:56.0,,Defensive rebound by M. Chriss,6,23
63,1,4:53.0,,Shooting foul by L. Deng (drawn by D. Booker),6,23
64,1,4:53.0,,D. Booker makes free throw 1 of 2,6,24
65,1,4:53.0,,D. Booker misses free throw 2 of 2,6,24
66,1,4:53.0,,P. Tucker enters the game for T. Warren,6,24
67,1,4:53.0,,A. Len enters the game for T. Chandler,6,24
68,1,4:52.0,Defensive rebound by J. Clarkson,,6,24
69,1,4:41.0,Turnover by L. Williams (lost ball),,6,24
70,1,4:34.0,,Shooting foul by I. Zubac (drawn by A. Len),6,24
71,1,4:34.0,,A. Len makes free throw 1 of 2,6,25
72,1,4:34.0,,A. Len misses free throw 2 of 2,6,25
73,1,4:33.0,Defensive rebound by L. Nance,,6,25
74,1,4:16.0,Shooting foul by M. Chriss (drawn by I. Zubac),,6,25
75,1,4:16.0,I. Zubac makes free throw 1 of 2,,7,25
76,1,4:16.0,I. Zubac makes free throw 2 of 2,,8,25
77,1,4:06.0,,Turnover by A. Len (bad pass),8,25
78,1,3:46.0,L. Williams misses 2-pt layup from 1 ft,,8,25
79,1,3:43.0,,Defensive rebound by A. Len,8,25
80,1,3:27.0,,D. Booker misses 2-pt jump shot from 13 ft,8,25
81,1,3:25.0,,Offensive rebound by M. Chriss,8,25
82,1,3:25.0,,M. Chriss makes 2-pt dunk at rim,8,27
83,1,3:14.0,I. Zubac misses 2-pt layup from 1 ft,,8,27
84,1,3:12.0,,Defensive rebound by A. Len,8,27
85,1,3:07.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,8,27
86,1,3:04.0,Defensive rebound by I. Zubac,,8,27
87,1,3:00.0,J. Clarkson misses 3-pt jump shot from 25 ft,,8,27
88,1,2:59.0,Offensive rebound by Team,,8,27
89,1,2:59.0,,Phoenix full timeout,8,27
90,1,2:59.0,,J. Dudley enters the game for M. Chriss,8,27
91,1,2:59.0,,B. Knight enters the game for E. Bledsoe,8,27
92,1,2:52.0,L. Deng makes 2-pt jump shot from 8 ft (assist by L. Nance),,10,27
93,1,2:38.0,,A. Len makes 2-pt jump shot from 19 ft (assist by B. Knight),10,29
94,1,2:31.0,Offensive foul by I. Zubac (drawn by D. Booker),,10,29
95,1,2:31.0,Turnover by I. Zubac (offensive foul),,10,29
96,1,2:19.0,,J. Dudley misses 3-pt jump shot from 25 ft,10,29
97,1,2:17.0,Defensive rebound by L. Deng,,10,29
98,1,2:09.0,L. Deng misses 2-pt layup from 2 ft,,10,29
99,1,2:06.0,,Defensive rebound by A. Len,10,29
100,1,2:00.0,,J. Dudley misses 3-pt jump shot from 23 ft,10,29
101,1,1:59.0,,Offensive rebound by A. Len,10,29
102,1,1:41.0,,D. Booker makes 3-pt jump shot from 26 ft (assist by B. Knight),10,32
103,1,1:14.0,Shooting foul by B. Knight (drawn by J. Clarkson),,10,32
104,1,1:14.0,J. Clarkson misses free throw 1 of 2,,10,32
105,1,1:14.0,Offensive rebound by Team,,10,32
106,1,1:14.0,J. Clarkson makes free throw 2 of 2,,11,32
107,1,0:55.0,,B. Knight misses 3-pt jump shot from 23 ft,11,32
108,1,0:52.0,,Offensive rebound by A. Len,11,32
109,1,0:41.0,,A. Len misses 2-pt jump shot from 3 ft,11,32
110,1,0:37.0,Defensive rebound by I. Zubac,,11,32
111,1,0:33.0,I. Zubac misses 2-pt jump shot from 6 ft,,11,32
112,1,0:31.0,Offensive rebound by I. Zubac,,11,32
113,1,0:31.0,I. Zubac makes 2-pt layup from 6 ft,,13,32
114,1,0:07.0,,Turnover by A. Len (bad pass),13,32
115,1,0:02.0,L. Williams makes 2-pt layup from 2 ft,,15,32
116,2,11:41.0,,B. Knight makes 2-pt jump shot from 16 ft,15,34
117,2,11:25.0,I. Zubac makes 2-pt jump shot from 20 ft (assist by L. Nance),,17,34
118,2,11:12.0,,Shooting foul by I. Zubac (drawn by A. Len),17,34
119,2,11:12.0,,A. Len makes free throw 1 of 2,17,35
120,2,11:12.0,B. Ingram enters the game for I. Zubac,,17,35
121,2,11:12.0,,A. Len makes free throw 2 of 2,17,36
122,2,11:01.0,Shooting foul by P. Tucker (drawn by L. Deng),,17,36
123,2,11:01.0,L. Deng makes free throw 1 of 2,,18,36
124,2,11:01.0,L. Deng makes free throw 2 of 2,,19,36
125,2,10:46.0,,A. Len misses 2-pt jump shot from 4 ft,19,36
126,2,10:44.0,Defensive rebound by L. Williams,,19,36
127,2,10:40.0,L. Williams makes 2-pt jump shot from 5 ft,,21,36
128,2,10:40.0,Shooting foul by B. Knight (drawn by L. Williams),,21,36
129,2,10:40.0,L. Williams misses free throw 1 of 1,,21,36
130,2,10:39.0,,Defensive rebound by A. Len,21,36
131,2,10:28.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by B. Knight),21,39
132,2,10:15.0,J. Clarkson makes 2-pt jump shot from 22 ft,,23,39
133,2,10:02.0,,P. Tucker misses 2-pt layup from 2 ft,23,39
134,2,10:01.0,Defensive rebound by Team,,23,39
135,2,9:53.0,L. Williams makes 3-pt jump shot from 26 ft,,26,39
136,2,9:52.0,,Phoenix full timeout,26,39
137,2,9:43.0,,L. Barbosa misses 2-pt jump shot from 23 ft,26,39
138,2,9:41.0,Defensive rebound by J. Clarkson,,26,39
139,2,9:37.0,J. Clarkson misses 2-pt jump shot from 3 ft (block by L. Barbosa),,26,39
140,2,9:36.0,,Defensive rebound by Team,26,39
141,2,9:25.0,,A. Len makes 2-pt jump shot from 6 ft (assist by B. Knight),26,41
142,2,9:13.0,,Violation by A. Len (kicked ball),26,41
143,2,9:04.0,J. Clarkson makes 2-pt layup from 2 ft,,28,41
144,2,8:51.0,,Turnover by L. Barbosa (bad pass; steal by L. Williams),28,41
145,2,8:43.0,L. Deng makes 2-pt layup from 1 ft (assist by L. Williams),,30,41
146,2,8:28.0,,L. Barbosa makes 2-pt layup from 2 ft,30,43
147,2,8:28.0,,Shooting foul by L. Williams (drawn by L. Barbosa),30,43
148,2,8:28.0,,E. Bledsoe enters the game for B. Knight,30,43
149,2,8:28.0,,L. Barbosa makes free throw 1 of 1,30,44
150,2,8:16.0,L. Deng misses 3-pt jump shot from 24 ft,,30,44
151,2,8:14.0,,Defensive rebound by A. Len,30,44
152,2,8:10.0,,Personal foul by J. Clarkson (drawn by E. Bledsoe),30,44
153,2,8:10.0,,D. Booker enters the game for L. Barbosa,30,44
154,2,8:10.0,T. Black enters the game for L. Nance,,30,44
155,2,8:03.0,,E. Bledsoe makes 2-pt jump shot from 15 ft,30,46
156,2,7:49.0,B. Ingram misses 2-pt jump shot from 16 ft,,30,46
157,2,7:48.0,,Defensive rebound by E. Bledsoe,30,46
158,2,7:28.0,,Shooting foul by L. Deng (drawn by A. Len),30,46
159,2,7:28.0,,A. Len makes free throw 1 of 2,30,47
160,2,7:28.0,J. Randle enters the game for L. Deng,,30,47
161,2,7:28.0,,A. Len makes free throw 2 of 2,30,48
162,2,7:19.0,J. Randle makes 2-pt jump shot from 9 ft (assist by L. Williams),,32,48
163,2,7:08.0,,Turnover by A. Len (bad pass; steal by B. Ingram),32,48
164,2,7:02.0,Turnover by J. Clarkson (traveling),,32,48
165,2,6:59.0,,D. Booker makes 2-pt jump shot from 23 ft (assist by J. Dudley),32,50
166,2,6:48.0,Shooting foul by P. Tucker (drawn by L. Williams),,32,50
167,2,6:48.0,L. Williams makes free throw 1 of 2,,33,50
168,2,6:48.0,D. Russell enters the game for J. Clarkson,,33,50
169,2,6:48.0,L. Williams makes free throw 2 of 2,,34,50
170,2,6:37.0,,A. Len misses 2-pt jump shot from 3 ft,34,50
171,2,6:33.0,Defensive rebound by D. Russell,,34,50
172,2,6:30.0,L. Williams misses 2-pt jump shot from 21 ft,,34,50
173,2,6:27.0,,Defensive rebound by J. Dudley,34,50
174,2,6:25.0,,P. Tucker misses 2-pt layup from 2 ft,34,50
175,2,6:24.0,,Offensive rebound by D. Booker,34,50
176,2,6:24.0,,Turnover by D. Booker (traveling),34,50
177,2,6:24.0,N. Young enters the game for L. Williams,,34,50
178,2,6:24.0,,T. Chandler enters the game for A. Len,34,50
179,2,6:24.0,,Phoenix full timeout,34,50
180,2,6:24.0,,T. Warren enters the game for P. Tucker,34,50
181,2,6:07.0,J. Randle misses 2-pt jump shot from 7 ft,,34,50
182,2,6:05.0,Offensive rebound by J. Randle,,34,50
183,2,6:02.0,N. Young makes 3-pt jump shot from 25 ft (assist by D. Russell),,37,50
184,2,5:51.0,,D. Booker misses 2-pt jump shot from 18 ft,37,50
185,2,5:49.0,Defensive rebound by B. Ingram,,37,50
186,2,5:45.0,Shooting foul by T. Chandler (drawn by T. Black),,37,50
187,2,5:45.0,T. Black makes free throw 1 of 2,,38,50
188,2,5:45.0,,M. Chriss enters the game for J. Dudley,37,50
189,2,5:45.0,T. Black makes free throw 2 of 2,,39,50
190,2,5:36.0,,Shooting foul by T. Black (drawn by E. Bledsoe),39,50
191,2,5:36.0,,E. Bledsoe makes free throw 1 of 2,39,51
192,2,5:36.0,,E. Bledsoe makes free throw 2 of 2,39,52
193,2,5:13.0,N. Young misses 2-pt jump shot from 22 ft,,39,52
194,2,5:11.0,,Defensive rebound by E. Bledsoe,39,52
195,2,5:05.0,,D. Booker makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),39,55
196,2,4:53.0,T. Black misses 2-pt jump shot from 6 ft (block by T. Chandler),,39,55
197,2,4:53.0,Offensive rebound by Team,,39,55
198,2,4:49.0,D. Russell misses 2-pt jump shot from 13 ft,,39,55
199,2,4:47.0,,Defensive rebound by M. Chriss,39,55
200,2,4:31.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,39,55
