,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MIAMI_ACTION,PORTLAND_SCORE,MIAMI_SCORE
383,4,4:21.0,,T. Johnson misses 2-pt layup from 2 ft (block by J. Nurkić),104,94
384,4,4:17.0,Defensive rebound by C. McCollum,,104,94
385,4,4:02.0,Shooting foul by G. Dragić (drawn by J. Nurkić),,104,94
386,4,4:02.0,J. Nurkić misses free throw 1 of 2,,104,94
387,4,4:02.0,Offensive rebound by Team,,104,94
388,4,4:02.0,J. Nurkić makes free throw 2 of 2,,105,94
389,4,3:41.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by J. Johnson),105,97
390,4,3:17.0,C. McCollum misses 2-pt jump shot from 9 ft,,105,97
391,4,3:16.0,,Defensive rebound by J. Johnson,105,97
392,4,3:12.0,,J. Johnson misses 2-pt layup from 2 ft,105,97
393,4,3:11.0,,Offensive rebound by J. Johnson,105,97
394,4,3:10.0,,J. Johnson makes 2-pt layup from 1 ft,105,99
395,4,2:44.0,D. Lillard makes 3-pt jump shot from 25 ft,,108,99
396,4,2:33.0,,Personal foul by M. Harkless (drawn by G. Dragić),108,99
397,4,2:33.0,Official timeout,,108,99
398,4,2:25.0,,Shooting foul by J. Nurkić (drawn by J. Johnson),108,99
399,4,2:25.0,,J. Johnson misses free throw 1 of 2,108,99
400,4,2:25.0,,Offensive rebound by Team,108,99
401,4,2:25.0,,J. Johnson makes free throw 2 of 2,108,100
402,4,2:15.0,D. Lillard makes 2-pt jump shot from 8 ft,,110,100
403,4,2:15.0,Shooting foul by T. Johnson (drawn by D. Lillard),,110,100
404,4,2:15.0,D. Lillard makes free throw 1 of 1,,111,100
405,4,2:07.0,,G. Dragić misses 3-pt jump shot from 24 ft,111,100
406,4,2:06.0,Defensive rebound by Team,,111,100
407,4,2:06.0,Offensive foul by C. McCollum (drawn by T. Johnson),,111,100
408,4,2:06.0,Turnover by C. McCollum (offensive foul),,111,100
409,4,1:58.0,,Personal foul by J. Nurkić (drawn by G. Dragić),111,100
410,4,1:58.0,,G. Dragić misses free throw 1 of 2,111,100
411,4,1:58.0,,Offensive rebound by Team,111,100
412,4,1:58.0,,G. Dragić makes free throw 2 of 2,111,101
413,4,1:41.0,J. Nurkić makes 2-pt dunk at rim (assist by C. McCollum),,113,101
414,4,1:41.0,,Miami full timeout,113,101
415,4,1:33.0,,Personal foul by A. Crabbe (drawn by J. Richardson),113,101
416,4,1:33.0,,J. Richardson misses free throw 1 of 2,113,101
417,4,1:33.0,,Offensive rebound by Team,113,101
418,4,1:33.0,,J. Richardson makes free throw 2 of 2,113,102
419,4,1:13.0,J. Nurkić misses 2-pt jump shot from 9 ft,,113,102
420,4,1:12.0,,Defensive rebound by Team,113,102
421,4,1:05.0,,G. Dragić misses 2-pt jump shot from 12 ft,113,102
422,4,1:04.0,Defensive rebound by J. Nurkić,,113,102
423,4,0:51.0,Personal block foul by J. Richardson (drawn by D. Lillard),,113,102
424,4,0:51.0,D. Lillard makes free throw 1 of 2,,114,102
425,4,0:51.0,D. Lillard makes free throw 2 of 2,,115,102
426,4,0:51.0,,Miami full timeout,115,102
427,4,0:51.0,N. Vonleh enters the game for J. Nurkić,,115,102
428,4,0:48.0,,J. Johnson makes 2-pt dunk at rim,115,104
429,4,0:39.0,Turnover by D. Lillard (lost ball; steal by G. Dragić),,115,104
430,4,0:32.0,,J. Richardson misses 2-pt layup at rim,115,104
431,4,0:32.0,,Offensive rebound by H. Whiteside,115,104
432,4,0:31.0,,H. Whiteside misses 2-pt jump shot from 8 ft,115,104
433,4,0:30.0,,Offensive rebound by G. Dragić,115,104
434,4,0:28.0,,G. Dragić misses 2-pt layup from 2 ft,115,104
435,4,0:26.0,Defensive rebound by A. Crabbe,,115,104
436,4,0:02.0,Turnover by Team (shot clock),,115,104
