,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,CHARLOTTE_ACTION,PHILADELPHIA_SCORE,CHARLOTTE_SCORE
86,1,2:19.0,,M. Belinelli makes 2-pt jump shot from 18 ft,20,17
87,1,1:58.0,D. Šarić makes 2-pt layup from 3 ft,,22,17
88,1,1:40.0,,Turnover by M. Belinelli (bad pass),22,17
89,1,1:40.0,N. Noel enters the game for R. Covington,,22,17
90,1,1:40.0,T. Luwawu-Cabarrot enters the game for R. Holmes,,22,17
91,1,1:30.0,N. Stauskas makes 3-pt jump shot from 25 ft (assist by S. Rodríguez),,25,17
92,1,1:20.0,,Charlotte full timeout,25,17
93,1,1:09.0,,Turnover by B. Roberts (lost ball),25,17
94,1,0:57.0,S. Rodríguez makes 2-pt jump shot from 14 ft,,27,17
95,1,0:57.0,,Loose ball foul by M. Williams (drawn by N. Noel),27,17
96,1,0:57.0,N. Noel makes free throw 1 of 1,,28,17
97,1,0:43.0,,B. Roberts makes 3-pt jump shot from 23 ft (assist by M. Belinelli),28,20
98,1,0:31.0,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft (block by M. Belinelli),,28,20
99,1,0:31.0,,Defensive rebound by Team,28,20
100,1,0:23.0,,M. Plumlee makes 2-pt layup at rim (assist by M. Belinelli),28,22
101,1,0:00.0,S. Rodríguez makes 3-pt jump shot from 26 ft,,31,22
102,2,11:48.0,,M. Belinelli misses 3-pt jump shot from 25 ft,31,22
103,2,11:47.0,Defensive rebound by N. Stauskas,,31,22
104,2,11:39.0,Turnover by N. Stauskas (lost ball; steal by J. Lamb),,31,22
105,2,11:28.0,,B. Roberts makes 3-pt jump shot from 24 ft (assist by M. Belinelli),31,25
106,2,11:13.0,Turnover by D. Šarić (bad pass; steal by M. Plumlee),,31,25
107,2,10:49.0,,M. Plumlee makes 2-pt dunk at rim (assist by B. Roberts),31,27
108,2,10:27.0,N. Stauskas makes 3-pt jump shot from 23 ft (assist by T. Luwawu-Cabarrot),,34,27
109,2,10:15.0,,Turnover by B. Roberts (bad pass; steal by N. Stauskas),34,27
110,2,10:10.0,D. Šarić makes 2-pt dunk at rim (assist by S. Rodríguez),,36,27
111,2,9:52.0,,Personal foul by T. Luwawu-Cabarrot (drawn by M. Belinelli),36,27
112,2,9:52.0,G. Henderson enters the game for T. Luwawu-Cabarrot,,36,27
113,2,9:52.0,,N. Batum enters the game for J. Lamb,36,27
114,2,9:44.0,,B. Roberts misses 2-pt jump shot from 18 ft,36,27
115,2,9:43.0,Defensive rebound by D. Šarić,,36,27
116,2,9:31.0,D. Šarić misses 3-pt jump shot from 24 ft,,36,27
117,2,9:30.0,,Defensive rebound by M. Plumlee,36,27
118,2,9:19.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by N. Batum),36,30
119,2,9:18.0,Philadelphia full timeout,,36,30
120,2,9:18.0,R. Covington enters the game for N. Stauskas,,36,30
121,2,9:11.0,Personal foul by M. Plumlee (drawn by N. Noel),,36,30
122,2,8:57.0,S. Rodríguez misses 2-pt jump shot from 20 ft,,36,30
123,2,8:56.0,Offensive rebound by D. Šarić,,36,30
124,2,8:56.0,D. Šarić makes 2-pt layup at rim,,38,30
125,2,8:36.0,,Turnover by M. Belinelli (lost ball; steal by N. Noel),38,30
126,2,8:31.0,S. Rodríguez misses 3-pt jump shot from 25 ft,,38,30
127,2,8:30.0,Offensive rebound by R. Covington,,38,30
128,2,8:30.0,R. Covington misses 2-pt layup at rim,,38,30
129,2,8:27.0,,Defensive rebound by M. Plumlee,38,30
130,2,8:15.0,,Turnover by M. Plumlee (3 sec),38,30
131,2,8:15.0,E. İlyasova enters the game for D. Šarić,,38,30
132,2,8:15.0,,F. Kaminsky enters the game for M. Plumlee,38,30
133,2,8:15.0,,K. Walker enters the game for B. Roberts,38,30
134,2,8:00.0,G. Henderson misses 3-pt jump shot from 25 ft,,38,30
135,2,7:59.0,,Defensive rebound by F. Kaminsky,38,30
136,2,7:47.0,,K. Walker makes 2-pt layup from 2 ft,38,32
137,2,7:38.0,Turnover by S. Rodríguez (bad pass; steal by F. Kaminsky),,38,32
138,2,7:31.0,,Personal foul by S. Rodríguez (drawn by K. Walker),38,32
139,2,7:31.0,T. McConnell enters the game for S. Rodríguez,,38,32
140,2,7:23.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,38,32
141,2,7:22.0,Defensive rebound by E. İlyasova,,38,32
142,2,7:00.0,T. McConnell makes 2-pt layup from 1 ft,,40,32
143,2,6:44.0,,Shooting foul by R. Covington (drawn by N. Batum),40,32
144,2,6:44.0,,N. Batum makes free throw 1 of 3,40,33
145,2,6:44.0,,N. Batum makes free throw 2 of 3,40,34
146,2,6:44.0,,M. Kidd-Gilchrist enters the game for M. Williams,40,34
147,2,6:44.0,,N. Batum makes free throw 3 of 3,40,35
148,2,6:33.0,N. Noel makes 2-pt layup from 1 ft (assist by E. İlyasova),,42,35
149,2,6:28.0,,Charlotte full timeout,42,35
150,2,6:28.0,N. Stauskas enters the game for R. Covington,,42,35
151,2,6:15.0,,M. Belinelli misses 3-pt jump shot from 27 ft,42,35
152,2,6:14.0,Defensive rebound by T. McConnell,,42,35
153,2,6:07.0,Turnover by N. Noel (bad pass; steal by M. Kidd-Gilchrist),,42,35
154,2,5:56.0,,K. Walker makes 2-pt jump shot from 19 ft (assist by F. Kaminsky),42,37
155,2,5:39.0,N. Stauskas misses 2-pt layup from 1 ft,,42,37
156,2,5:38.0,,Defensive rebound by Team,42,37
157,2,5:27.0,,Personal foul by G. Henderson (drawn by N. Batum),42,37
158,2,5:14.0,,F. Kaminsky misses 2-pt jump shot from 13 ft,42,37
159,2,5:13.0,Defensive rebound by E. İlyasova,,42,37
160,2,4:58.0,E. İlyasova misses 2-pt layup from 1 ft (block by F. Kaminsky),,42,37
161,2,4:57.0,,Defensive rebound by M. Kidd-Gilchrist,42,37
162,2,4:51.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,42,39
163,2,4:30.0,T. McConnell misses 2-pt layup from 2 ft,,42,39
164,2,4:29.0,,Defensive rebound by M. Belinelli,42,39
165,2,4:26.0,Offensive charge foul by K. Walker (drawn by E. İlyasova),,42,39
166,2,4:26.0,,Turnover by K. Walker (offensive foul),42,39
167,2,4:26.0,R. Holmes enters the game for N. Noel,,42,39
168,2,4:00.0,N. Stauskas misses 3-pt jump shot from 26 ft,,42,39
169,2,3:57.0,Offensive rebound by E. İlyasova,,42,39
170,2,3:50.0,,M. Williams enters the game for M. Kidd-Gilchrist,42,39
171,2,3:41.0,Shooting foul by F. Kaminsky (drawn by N. Stauskas),,42,39
172,2,3:41.0,N. Stauskas misses free throw 1 of 2,,42,39
173,2,3:41.0,Offensive rebound by Team,,42,39
174,2,3:41.0,N. Stauskas makes free throw 2 of 2,,43,39
175,2,3:27.0,,F. Kaminsky misses 2-pt jump shot from 18 ft,43,39
176,2,3:26.0,Defensive rebound by E. İlyasova,,43,39
177,2,3:12.0,Turnover by T. McConnell (bad pass),,43,39
178,2,3:12.0,D. Šarić enters the game for G. Henderson,,43,39
179,2,3:05.0,,Shooting foul by T. McConnell (drawn by K. Walker),43,39
180,2,3:05.0,,K. Walker makes free throw 1 of 2,43,40
181,2,3:05.0,,K. Walker makes free throw 2 of 2,43,41
182,2,2:53.0,T. McConnell makes 2-pt layup from 2 ft,,45,41
183,2,2:38.0,,K. Walker makes 2-pt jump shot from 18 ft,45,43
184,2,2:21.0,E. İlyasova misses 3-pt jump shot from 23 ft,,45,43
185,2,2:20.0,,Defensive rebound by F. Kaminsky,45,43
186,2,2:11.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,45,43
187,2,2:10.0,Defensive rebound by D. Šarić,,45,43
188,2,2:02.0,Turnover by T. McConnell (lost ball; steal by K. Walker),,45,43
189,2,1:55.0,,M. Williams makes 2-pt layup at rim (assist by M. Belinelli),45,45
190,2,1:40.0,E. İlyasova misses 3-pt jump shot from 25 ft,,45,45
191,2,1:39.0,,Defensive rebound by F. Kaminsky,45,45
192,2,1:36.0,,Personal foul by E. İlyasova (drawn by K. Walker),45,45
193,2,1:36.0,Official timeout,,45,45
194,2,1:36.0,,K. Walker makes free throw 1 of 2,45,46
195,2,1:36.0,,K. Walker makes free throw 2 of 2,45,47
196,2,1:21.0,E. İlyasova misses 3-pt jump shot from 25 ft,,45,47
197,2,1:21.0,,Defensive rebound by M. Belinelli,45,47
198,2,1:02.0,,K. Walker misses 2-pt jump shot from 19 ft,45,47
199,2,1:01.0,Defensive rebound by R. Holmes,,45,47
200,2,0:51.0,D. Šarić makes 3-pt jump shot from 25 ft,,48,47
201,2,0:39.0,,K. Walker misses 3-pt jump shot from 25 ft,48,47
202,2,0:38.0,Defensive rebound by N. Stauskas,,48,47
203,2,0:19.0,N. Stauskas misses 2-pt jump shot from 7 ft,,48,47
204,2,0:17.0,,Defensive rebound by F. Kaminsky,48,47
205,3,11:43.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),48,50
206,3,11:20.0,N. Noel misses 2-pt jump shot from 18 ft,,48,50
207,3,11:19.0,,Defensive rebound by K. Walker,48,50
208,3,11:10.0,,M. Williams misses 3-pt jump shot from 27 ft,48,50
209,3,11:08.0,Defensive rebound by N. Noel,,48,50
210,3,10:57.0,Offensive foul by R. Covington (drawn by M. Kidd-Gilchrist),,48,50
211,3,10:57.0,Turnover by R. Covington (offensive foul),,48,50
212,3,10:43.0,,N. Batum misses 3-pt jump shot from 25 ft,48,50
213,3,10:42.0,Defensive rebound by E. İlyasova,,48,50
214,3,10:33.0,G. Henderson makes 2-pt jump shot from 12 ft,,50,50
215,3,10:11.0,,K. Walker makes 2-pt layup from 1 ft,50,52
216,3,9:51.0,Turnover by R. Covington (bad pass),,50,52
217,3,9:39.0,,K. Walker makes 2-pt jump shot from 16 ft,50,54
218,3,9:37.0,Philadelphia full timeout,,50,54
219,3,9:27.0,N. Noel makes 2-pt layup from 1 ft (assist by T. McConnell),,52,54
220,3,9:07.0,,N. Batum misses 2-pt jump shot from 18 ft,52,54
221,3,9:06.0,Defensive rebound by N. Noel,,52,54
222,3,8:54.0,Turnover by R. Covington (lost ball),,52,54
223,3,8:43.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,52,54
224,3,8:42.0,Defensive rebound by E. İlyasova,,52,54
225,3,8:30.0,R. Covington makes 3-pt jump shot from 25 ft (assist by G. Henderson),,55,54
226,3,8:13.0,,K. Walker makes 2-pt jump shot from 18 ft,55,56
227,3,8:02.0,R. Covington makes 2-pt layup from 1 ft (assist by T. McConnell),,57,56
228,3,7:50.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by N. Batum),57,58
229,3,7:50.0,,Shooting foul by E. İlyasova (drawn by F. Kaminsky),57,58
230,3,7:50.0,,F. Kaminsky misses free throw 1 of 1,57,58
231,3,7:48.0,Defensive rebound by E. İlyasova,,57,58
232,3,7:39.0,Turnover by E. İlyasova (traveling),,57,58
233,3,7:24.0,,Turnover by F. Kaminsky (lost ball; steal by N. Noel),57,58
234,3,7:19.0,G. Henderson makes 2-pt layup from 1 ft,,59,58
235,3,7:09.0,,Shooting foul by E. İlyasova (drawn by M. Williams),59,58
236,3,7:09.0,,M. Williams makes free throw 1 of 2,59,59
237,3,7:09.0,,M. Williams makes free throw 2 of 2,59,60
238,3,6:57.0,Turnover by R. Covington (bad pass; steal by N. Batum),,59,60
239,3,6:54.0,,N. Batum misses 2-pt layup from 2 ft (block by N. Noel),59,60
240,3,6:54.0,,Offensive rebound by F. Kaminsky,59,60
241,3,6:54.0,,F. Kaminsky makes 2-pt layup from 1 ft,59,62
242,3,6:54.0,,Shooting foul by G. Henderson (drawn by F. Kaminsky),59,62
243,3,6:54.0,,F. Kaminsky makes free throw 1 of 1,59,63
244,3,6:41.0,T. McConnell makes 2-pt layup from 1 ft (assist by E. İlyasova),,61,63
245,3,6:29.0,,Personal foul by G. Henderson (drawn by F. Kaminsky),61,63
246,3,6:29.0,D. Šarić enters the game for E. İlyasova,,61,63
247,3,6:21.0,,K. Walker misses 2-pt layup from 1 ft (block by R. Covington),61,63
248,3,6:20.0,Defensive rebound by D. Šarić,,61,63
249,3,6:05.0,R. Covington misses 3-pt jump shot from 25 ft,,61,63
250,3,6:04.0,,Defensive rebound by K. Walker,61,63
251,3,5:53.0,,M. Williams misses 3-pt jump shot from 26 ft,61,63
252,3,5:52.0,Defensive rebound by N. Noel,,61,63
253,3,5:47.0,R. Holmes enters the game for N. Noel,,61,63
254,3,5:47.0,,J. Lamb enters the game for M. Williams,61,63
255,3,5:47.0,,Violation by Team (jump ball),61,63
256,3,5:33.0,G. Henderson misses 2-pt layup from 2 ft,,61,63
257,3,5:31.0,Offensive rebound by D. Šarić,,61,63
258,3,5:31.0,D. Šarić misses 2-pt layup from 2 ft,,61,63
259,3,5:30.0,Offensive rebound by R. Covington,,61,63
260,3,5:25.0,R. Covington makes 2-pt layup from 2 ft,,63,63
261,3,5:25.0,Shooting foul by J. Lamb (drawn by R. Covington),,63,63
262,3,5:25.0,R. Covington makes free throw 1 of 1,,64,63
263,3,5:11.0,,N. Batum misses 2-pt jump shot from 18 ft,64,63
264,3,5:10.0,Defensive rebound by D. Šarić,,64,63
265,3,5:04.0,D. Šarić makes 2-pt jump shot from 16 ft (assist by R. Covington),,66,63
266,3,4:44.0,,F. Kaminsky misses 2-pt jump shot from 5 ft (block by D. Šarić),66,63
267,3,4:42.0,Defensive rebound by D. Šarić,,66,63
268,3,4:37.0,R. Covington makes 3-pt jump shot from 25 ft (assist by D. Šarić),,69,63
269,3,4:37.0,,Charlotte full timeout,69,63
270,3,4:37.0,N. Stauskas enters the game for G. Henderson,,69,63
271,3,4:16.0,,K. Walker misses 2-pt jump shot from 14 ft,69,63
272,3,4:15.0,Defensive rebound by D. Šarić,,69,63
273,3,4:07.0,R. Covington misses 3-pt jump shot from 25 ft,,69,63
274,3,4:07.0,,Defensive rebound by Team,69,63
275,3,3:54.0,,K. Walker misses 3-pt jump shot from 25 ft,69,63
276,3,3:53.0,Defensive rebound by Team,,69,63
277,3,3:53.0,,M. Belinelli enters the game for N. Batum,69,63
278,3,3:43.0,Turnover by D. Šarić (lost ball; steal by M. Kidd-Gilchrist),,69,63
279,3,3:41.0,,K. Walker makes 2-pt layup from 1 ft,69,65
280,3,3:41.0,,Shooting foul by N. Stauskas (drawn by K. Walker),69,65
281,3,3:41.0,T. Luwawu-Cabarrot enters the game for R. Covington,,69,65
282,3,3:41.0,,K. Walker makes free throw 1 of 1,69,66
283,3,3:33.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 25 ft (assist by T. McConnell),,72,66
284,3,3:11.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,72,66
285,3,3:10.0,Defensive rebound by D. Šarić,,72,66
286,3,2:57.0,N. Stauskas misses 2-pt layup from 2 ft,,72,66
287,3,2:56.0,,Defensive rebound by F. Kaminsky,72,66
288,3,2:44.0,,J. Lamb misses 2-pt layup from 2 ft,72,66
289,3,2:43.0,Defensive rebound by R. Holmes,,72,66
290,3,2:31.0,R. Holmes makes 2-pt layup from 2 ft (assist by T. McConnell),,74,66
291,3,2:11.0,,F. Kaminsky makes 2-pt layup from 2 ft,74,68
292,3,2:08.0,Personal foul by M. Belinelli (drawn by T. Luwawu-Cabarrot),,74,68
293,3,2:08.0,,M. Plumlee enters the game for M. Kidd-Gilchrist,74,68
294,3,2:08.0,,B. Roberts enters the game for F. Kaminsky,74,68
295,3,2:08.0,,M. Williams enters the game for K. Walker,74,68
296,3,1:58.0,T. McConnell makes 2-pt layup from 1 ft,,76,68
297,3,1:36.0,,M. Belinelli misses 2-pt jump shot from 16 ft,76,68
298,3,1:35.0,Defensive rebound by D. Šarić,,76,68
299,3,1:31.0,Shooting foul by J. Lamb (drawn by R. Holmes),,76,68
300,3,1:31.0,R. Holmes misses free throw 1 of 2,,76,68
301,3,1:31.0,Offensive rebound by Team,,76,68
302,3,1:31.0,R. Holmes misses free throw 2 of 2,,76,68
303,3,1:31.0,S. Rodríguez enters the game for T. McConnell,,76,68
304,3,1:30.0,Offensive rebound by N. Stauskas,,76,68
305,3,1:11.0,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft,,76,68
306,3,1:11.0,Offensive rebound by R. Holmes,,76,68
307,3,1:11.0,Shooting foul by M. Plumlee (drawn by R. Holmes),,76,68
308,3,1:11.0,R. Holmes misses free throw 1 of 2,,76,68
309,3,1:11.0,Offensive rebound by Team,,76,68
310,3,1:11.0,R. Holmes makes free throw 2 of 2,,77,68
311,3,0:59.0,,M. Belinelli misses 2-pt jump shot from 17 ft (block by R. Holmes),77,68
312,3,0:57.0,Defensive rebound by N. Stauskas,,77,68
313,3,0:40.0,S. Rodríguez makes 3-pt jump shot from 25 ft (assist by D. Šarić),,80,68
314,3,0:29.0,,J. Lamb makes 3-pt jump shot from 23 ft (assist by B. Roberts),80,71
315,3,0:06.0,Turnover by Team (shot clock),,80,71
316,3,0:01.0,,Shooting foul by N. Stauskas (drawn by J. Lamb),80,71
317,3,0:01.0,,J. Lamb makes free throw 1 of 2,80,72
318,3,0:01.0,,J. Lamb misses free throw 2 of 2,80,72
319,3,0:01.0,R. Covington enters the game for T. Luwawu-Cabarrot,,80,72
320,3,0:00.0,Defensive rebound by D. Šarić,,80,72
321,4,11:41.0,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft,,82,72
322,4,11:24.0,,J. Lamb makes 2-pt jump shot from 18 ft (assist by M. Williams),82,74
323,4,11:00.0,Turnover by S. Rodríguez (bad pass; steal by M. Belinelli),,82,74
324,4,10:57.0,,Turnover by M. Belinelli (lost ball; steal by N. Noel),82,74
325,4,10:53.0,D. Šarić makes 2-pt layup at rim (assist by S. Rodríguez),,84,74
326,4,10:43.0,,Shooting foul by D. Šarić (drawn by B. Roberts),84,74
327,4,10:43.0,,B. Roberts makes free throw 1 of 2,84,75
328,4,10:43.0,,N. Batum enters the game for M. Belinelli,84,75
329,4,10:43.0,,B. Roberts makes free throw 2 of 2,84,76
330,4,10:31.0,Shooting foul by J. Lamb (drawn by N. Noel),,84,76
331,4,10:31.0,N. Noel misses free throw 1 of 2,,84,76
332,4,10:31.0,Offensive rebound by Team,,84,76
333,4,10:31.0,,K. Walker enters the game for B. Roberts,84,76
334,4,10:31.0,N. Noel makes free throw 2 of 2,,85,76
335,4,10:17.0,,J. Lamb misses 2-pt jump shot from 15 ft,85,76
336,4,10:15.0,Defensive rebound by N. Stauskas,,85,76
337,4,10:05.0,N. Stauskas misses 2-pt layup from 1 ft,,85,76
338,4,10:05.0,Offensive rebound by N. Noel,,85,76
339,4,10:05.0,N. Noel makes 2-pt layup from 1 ft,,87,76
340,4,10:05.0,,Charlotte full timeout,87,76
341,4,10:05.0,,M. Kidd-Gilchrist enters the game for J. Lamb,87,76
342,4,9:51.0,,K. Walker makes 3-pt jump shot from 24 ft (assist by N. Batum),87,79
343,4,9:28.0,D. Šarić misses 3-pt jump shot from 25 ft,,87,79
344,4,9:27.0,,Defensive rebound by K. Walker,87,79
345,4,9:24.0,,Personal foul by S. Rodríguez (drawn by K. Walker),87,79
346,4,9:19.0,,Shooting foul by S. Rodríguez (drawn by K. Walker),87,79
347,4,9:19.0,,K. Walker misses free throw 1 of 3,87,79
348,4,9:19.0,,Offensive rebound by Team,87,79
349,4,9:19.0,,K. Walker makes free throw 2 of 3,87,80
350,4,9:19.0,,K. Walker misses free throw 3 of 3,87,80
351,4,9:17.0,Defensive rebound by N. Noel,,87,80
352,4,9:02.0,N. Stauskas makes 2-pt layup at rim (assist by S. Rodríguez),,89,80
353,4,8:48.0,,N. Batum misses 3-pt jump shot from 24 ft,89,80
354,4,8:45.0,,Offensive rebound by M. Kidd-Gilchrist,89,80
355,4,8:39.0,,M. Williams misses 3-pt jump shot from 24 ft,89,80
356,4,8:38.0,,Offensive rebound by M. Kidd-Gilchrist,89,80
357,4,8:35.0,,M. Williams misses 3-pt jump shot from 24 ft,89,80
358,4,8:35.0,Defensive rebound by Team,,89,80
359,4,8:35.0,,Loose ball foul by M. Kidd-Gilchrist (drawn by N. Stauskas),89,80
360,4,8:35.0,T. McConnell enters the game for N. Noel,,89,80
361,4,8:35.0,R. Covington enters the game for N. Stauskas,,89,80
362,4,8:35.0,R. Holmes enters the game for S. Rodríguez,,89,80
363,4,8:35.0,G. Henderson enters the game for T. Luwawu-Cabarrot,,89,80
364,4,8:14.0,Personal foul by M. Kidd-Gilchrist (drawn by G. Henderson),,89,80
365,4,8:14.0,G. Henderson makes free throw 1 of 2,,90,80
366,4,8:14.0,G. Henderson makes free throw 2 of 2,,91,80
367,4,8:02.0,,N. Batum makes 2-pt layup at rim,91,82
368,4,7:39.0,T. McConnell makes 2-pt layup from 1 ft (assist by D. Šarić),,93,82
369,4,7:17.0,,K. Walker misses 2-pt layup from 1 ft,93,82
370,4,7:16.0,Defensive rebound by G. Henderson,,93,82
371,4,7:11.0,D. Šarić makes 3-pt jump shot from 24 ft (assist by T. McConnell),,96,82
372,4,7:11.0,,Charlotte full timeout,96,82
373,4,7:11.0,,M. Belinelli enters the game for M. Williams,96,82
374,4,6:50.0,,F. Kaminsky misses 2-pt jump shot from 6 ft,96,82
