,QUARTER,TIME_REMAINING,DENVER_ACTION,PORTLAND_ACTION,DENVER_SCORE,PORTLAND_SCORE
40,1,8:02.0,,M. Leonard misses 3-pt jump shot from 25 ft,5,7
41,1,8:01.0,Defensive rebound by J. Nelson,,5,7
42,1,7:49.0,E. Mudiay misses 2-pt layup from 3 ft (block by C. McCollum),,5,7
43,1,7:48.0,,Defensive rebound by M. Plumlee,5,7
44,1,7:31.0,,M. Leonard misses 3-pt jump shot from 24 ft,5,7
45,1,7:30.0,Defensive rebound by K. Faried,,5,7
46,1,7:24.0,Turnover by D. Gallinari (traveling),,5,7
47,1,7:12.0,,M. Leonard makes 2-pt dunk at rim (assist by E. Turner),5,9
48,1,6:50.0,K. Faried makes 2-pt hook shot from 2 ft (assist by D. Gallinari),,7,9
49,1,6:36.0,,M. Plumlee makes 2-pt jump shot from 21 ft (assist by D. Lillard),7,11
50,1,6:18.0,K. Faried misses 2-pt jump shot from 20 ft,,7,11
51,1,6:18.0,,Defensive rebound by M. Plumlee,7,11
52,1,6:09.0,,C. McCollum misses 2-pt layup from 2 ft,7,11
53,1,6:09.0,,Offensive rebound by M. Plumlee,7,11
54,1,6:08.0,,M. Plumlee makes 2-pt layup from 1 ft,7,13
55,1,6:07.0,Denver full timeout,,7,13
56,1,6:07.0,J. Murray enters the game for J. Nelson,,7,13
57,1,6:07.0,N. Jokić enters the game for J. Nurkić,,7,13
58,1,5:56.0,E. Mudiay misses 2-pt layup from 1 ft,,7,13
59,1,5:55.0,,Defensive rebound by M. Plumlee,7,13
60,1,5:48.0,,Turnover by D. Lillard (bad pass),7,13
61,1,5:27.0,N. Jokić misses 2-pt jump shot from 14 ft,,7,13
62,1,5:27.0,Offensive rebound by K. Faried,,7,13
63,1,5:22.0,D. Gallinari makes 3-pt jump shot from 24 ft (assist by K. Faried),,10,13
64,1,5:05.0,,E. Turner misses 2-pt jump shot from 18 ft,10,13
65,1,5:04.0,Defensive rebound by J. Murray,,10,13
66,1,4:56.0,K. Faried makes 2-pt dunk at rim (assist by N. Jokić),,12,13
67,1,4:41.0,,D. Lillard misses 2-pt jump shot from 12 ft,12,13
68,1,4:40.0,Defensive rebound by Team,,12,13
69,1,4:40.0,,A. Crabbe enters the game for C. McCollum,12,13
70,1,4:40.0,,N. Vonleh enters the game for M. Leonard,12,13
71,1,4:23.0,N. Jokić misses 2-pt jump shot from 2 ft (block by M. Plumlee),,12,13
72,1,4:22.0,,Defensive rebound by D. Lillard,12,13
73,1,4:13.0,,E. Turner misses 3-pt jump shot from 25 ft,12,13
74,1,4:13.0,Defensive rebound by N. Jokić,,12,13
75,1,4:06.0,D. Gallinari misses 2-pt layup from 2 ft,,12,13
76,1,4:06.0,Offensive rebound by K. Faried,,12,13
77,1,4:06.0,K. Faried makes 2-pt dunk at rim,,14,13
78,1,3:38.0,,A. Crabbe misses 3-pt jump shot from 25 ft,14,13
79,1,3:36.0,,Offensive rebound by M. Plumlee,14,13
80,1,3:33.0,,A. Crabbe misses 3-pt jump shot from 24 ft,14,13
81,1,3:32.0,Defensive rebound by K. Faried,,14,13
82,1,3:19.0,Shooting foul by N. Vonleh (drawn by K. Faried),,14,13
83,1,3:19.0,K. Faried makes free throw 1 of 2,,15,13
84,1,3:19.0,,E. Davis enters the game for M. Plumlee,15,13
85,1,3:19.0,W. Chandler enters the game for D. Gallinari,,15,13
86,1,3:19.0,K. Faried makes free throw 2 of 2,,16,13
87,1,3:01.0,,E. Turner misses 2-pt jump shot from 8 ft,16,13
88,1,3:00.0,Defensive rebound by N. Jokić,,16,13
89,1,2:55.0,K. Faried makes 2-pt jump shot from 6 ft (assist by N. Jokić),,18,13
90,1,2:55.0,Shooting foul by N. Vonleh (drawn by K. Faried),,18,13
91,1,2:55.0,,Portland full timeout,18,13
92,1,2:55.0,J. Nelson enters the game for E. Mudiay,,18,13
93,1,2:55.0,K. Faried makes free throw 1 of 1,,19,13
94,1,2:41.0,,D. Lillard makes 2-pt jump shot from 23 ft,19,15
95,1,2:28.0,Personal foul by E. Turner (drawn by K. Faried),,19,15
96,1,2:28.0,K. Faried makes free throw 1 of 2,,20,15
97,1,2:28.0,K. Faried makes free throw 2 of 2,,21,15
98,1,2:11.0,,A. Crabbe misses 3-pt jump shot from 23 ft,21,15
99,1,2:11.0,Defensive rebound by W. Chandler,,21,15
100,1,1:58.0,J. Nelson misses 3-pt jump shot from 25 ft,,21,15
101,1,1:55.0,,Defensive rebound by A. Crabbe,21,15
102,1,1:49.0,,D. Lillard misses 3-pt jump shot from 24 ft,21,15
103,1,1:49.0,Defensive rebound by J. Murray,,21,15
104,1,1:40.0,Turnover by J. Murray (bad pass; steal by D. Lillard),,21,15
105,1,1:40.0,,Personal foul by J. Nelson (drawn by D. Lillard),21,15
106,1,1:24.0,,E. Turner misses 2-pt jump shot from 13 ft,21,15
107,1,1:24.0,Defensive rebound by Team,,21,15
108,1,1:08.0,W. Chandler makes 2-pt hook shot from 4 ft,,23,15
109,1,0:55.0,,D. Lillard makes 2-pt layup from 2 ft,23,17
110,1,0:45.0,J. Nelson makes 2-pt jump shot from 6 ft,,25,17
111,1,0:32.0,,D. Lillard makes 3-pt jump shot from 25 ft,25,20
112,1,0:12.0,W. Chandler misses 2-pt jump shot from 13 ft,,25,20
113,1,0:12.0,,Defensive rebound by E. Davis,25,20
114,1,0:09.0,,Turnover by E. Davis (bad pass; steal by K. Faried),25,20
115,1,0:01.0,J. Nelson makes 3-pt jump shot from 25 ft,,28,20
116,1,0:00.0,,Turnover by N. Vonleh (bad pass; steal by W. Chandler),28,20
117,2,11:47.0,,A. Crabbe makes 2-pt jump shot from 22 ft (assist by E. Turner),28,22
118,2,11:33.0,Turnover by J. Murray (step out of bounds),,28,22
119,2,11:25.0,,C. McCollum misses 3-pt jump shot from 23 ft,28,22
120,2,11:24.0,Defensive rebound by J. Hernangómez,,28,22
121,2,11:09.0,J. Nelson misses 2-pt jump shot from 23 ft,,28,22
122,2,11:08.0,,Defensive rebound by A. Crabbe,28,22
123,2,10:58.0,,E. Davis makes 2-pt hook shot from 6 ft (assist by C. McCollum),28,24
124,2,10:45.0,Shooting foul by A. Crabbe (drawn by J. Murray),,28,24
125,2,10:45.0,J. Murray makes free throw 1 of 2,,29,24
126,2,10:45.0,,J. Layman enters the game for E. Turner,29,24
127,2,10:45.0,J. Nurkić enters the game for N. Jokić,,29,24
128,2,10:45.0,J. Murray makes free throw 2 of 2,,30,24
129,2,10:28.0,,Turnover by C. McCollum (lost ball; steal by J. Nelson),30,24
130,2,10:24.0,J. Nelson makes 2-pt layup from 1 ft,,32,24
131,2,10:06.0,,J. Layman misses 2-pt jump shot from 19 ft,32,24
132,2,10:05.0,Defensive rebound by J. Nurkić,,32,24
133,2,9:51.0,J. Nurkić makes 2-pt hook shot from 3 ft (assist by J. Nelson),,34,24
134,2,9:51.0,,Portland full timeout,34,24
135,2,9:37.0,,C. McCollum misses 2-pt jump shot from 18 ft,34,24
136,2,9:36.0,,Offensive rebound by C. McCollum,34,24
137,2,9:28.0,,C. McCollum misses 2-pt layup from 1 ft,34,24
138,2,9:27.0,Defensive rebound by J. Nurkić,,34,24
139,2,9:10.0,J. Nurkić misses 2-pt layup from 2 ft (block by J. Layman),,34,24
140,2,9:09.0,,Defensive rebound by M. Harkless,34,24
141,2,9:00.0,,M. Harkless makes 3-pt jump shot from 25 ft (assist by C. McCollum),34,27
142,2,8:47.0,J. Murray makes 3-pt jump shot from 24 ft (assist by J. Hernangómez),,37,27
143,2,8:34.0,,E. Davis misses 2-pt layup at rim,37,27
144,2,8:34.0,,Offensive rebound by E. Davis,37,27
145,2,8:29.0,,J. Layman misses 3-pt jump shot from 25 ft,37,27
146,2,8:28.0,Defensive rebound by J. Nurkić,,37,27
147,2,8:12.0,W. Chandler makes 2-pt hook shot from 3 ft,,39,27
148,2,8:12.0,Shooting foul by J. Layman (drawn by W. Chandler),,39,27
149,2,8:12.0,E. Mudiay enters the game for J. Nelson,,39,27
150,2,8:12.0,W. Chandler makes free throw 1 of 1,,40,27
151,2,7:58.0,,C. McCollum misses 2-pt jump shot from 19 ft,40,27
152,2,7:58.0,Defensive rebound by W. Chandler,,40,27
153,2,7:52.0,Shooting foul by J. Layman (drawn by W. Chandler),,40,27
154,2,7:52.0,W. Chandler makes free throw 1 of 2,,41,27
155,2,7:52.0,W. Chandler makes free throw 2 of 2,,42,27
156,2,7:31.0,,C. McCollum makes 2-pt layup from 1 ft,42,29
157,2,7:18.0,Turnover by J. Nurkić (bad pass),,42,29
158,2,7:18.0,,M. Plumlee enters the game for E. Davis,42,29
159,2,7:07.0,,A. Crabbe misses 2-pt jump shot from 22 ft,42,29
160,2,7:06.0,Defensive rebound by W. Chandler,,42,29
161,2,6:59.0,W. Chandler misses 2-pt layup from 2 ft,,42,29
162,2,6:58.0,Offensive rebound by J. Hernangómez,,42,29
163,2,6:58.0,J. Hernangómez makes 2-pt layup from 2 ft,,44,29
164,2,6:58.0,,Portland full timeout,44,29
165,2,6:58.0,,E. Turner enters the game for J. Layman,44,29
166,2,6:58.0,D. Gallinari enters the game for J. Hernangómez,,44,29
167,2,6:44.0,,C. McCollum makes 2-pt layup from 2 ft (assist by E. Turner),44,31
168,2,6:29.0,W. Chandler makes 2-pt jump shot from 8 ft,,46,31
169,2,6:09.0,,M. Plumlee misses 2-pt jump shot from 18 ft,46,31
170,2,6:08.0,Defensive rebound by D. Gallinari,,46,31
171,2,5:55.0,J. Nurkić makes 2-pt hook shot from 7 ft,,48,31
172,2,5:41.0,,E. Turner misses 2-pt layup from 3 ft (block by D. Gallinari),48,31
173,2,5:41.0,,Offensive rebound by Team,48,31
174,2,5:41.0,Official timeout,,48,31
175,2,5:41.0,,D. Lillard enters the game for C. McCollum,48,31
176,2,5:41.0,J. Nelson enters the game for J. Murray,,48,31
177,2,5:34.0,,Shooting foul by W. Chandler (drawn by D. Lillard),48,31
178,2,5:34.0,,D. Lillard makes free throw 1 of 2,48,32
179,2,5:34.0,,D. Lillard makes free throw 2 of 2,48,33
180,2,5:16.0,J. Nurkić misses 2-pt hook shot from 4 ft,,48,33
181,2,5:15.0,,Defensive rebound by E. Turner,48,33
182,2,5:06.0,,E. Turner makes 2-pt jump shot from 14 ft,48,35
183,2,4:51.0,E. Mudiay misses 2-pt jump shot from 4 ft (block by A. Crabbe),,48,35
184,2,4:49.0,Offensive rebound by D. Gallinari,,48,35
185,2,4:42.0,D. Gallinari makes 2-pt jump shot from 17 ft,,50,35
186,2,4:34.0,,D. Lillard misses 3-pt jump shot from 26 ft,50,35
187,2,4:34.0,,Offensive rebound by D. Lillard,50,35
188,2,4:24.0,,M. Harkless makes 2-pt jump shot from 19 ft,50,37
189,2,3:57.0,D. Gallinari makes 2-pt jump shot from 20 ft,,52,37
190,2,3:37.0,,M. Plumlee makes 2-pt layup from 2 ft (assist by D. Lillard),52,39
191,2,3:37.0,,Shooting foul by D. Gallinari (drawn by M. Plumlee),52,39
192,2,3:37.0,,M. Plumlee misses free throw 1 of 1,52,39
193,2,3:37.0,K. Faried enters the game for W. Chandler,,52,39
194,2,3:36.0,,Offensive rebound by M. Harkless,52,39
195,2,3:21.0,,E. Turner misses 2-pt jump shot from 3 ft,52,39
196,2,3:21.0,,Offensive rebound by E. Turner,52,39
197,2,3:18.0,,E. Turner makes 2-pt layup from 2 ft,52,41
198,2,3:18.0,Denver full timeout,,52,41
199,2,3:02.0,E. Mudiay misses 3-pt jump shot from 23 ft,,52,41
200,2,3:02.0,,Defensive rebound by M. Plumlee,52,41
201,2,2:49.0,,A. Crabbe misses 2-pt jump shot from 8 ft,52,41
202,2,2:48.0,Defensive rebound by J. Nurkić,,52,41
203,2,2:35.0,E. Mudiay misses 2-pt jump shot from 5 ft,,52,41
204,2,2:35.0,,Defensive rebound by M. Harkless,52,41
205,2,2:28.0,,E. Turner misses 2-pt layup from 2 ft,52,41
206,2,2:27.0,,Offensive rebound by E. Turner,52,41
207,2,2:27.0,,E. Turner makes 2-pt layup from 2 ft,52,43
208,2,2:01.0,K. Faried misses 2-pt hook shot from 8 ft,,52,43
209,2,2:00.0,,Defensive rebound by D. Lillard,52,43
210,2,1:51.0,Loose ball foul by K. Faried (drawn by M. Plumlee),,52,43
211,2,1:51.0,,C. McCollum enters the game for A. Crabbe,52,43
212,2,1:51.0,W. Chandler enters the game for J. Nurkić,,52,43
213,2,1:36.0,,E. Turner misses 2-pt jump shot from 16 ft,52,43
214,2,1:36.0,,Offensive rebound by M. Plumlee,52,43
215,2,1:36.0,,Personal foul by J. Nelson (drawn by M. Plumlee),52,43
216,2,1:36.0,,M. Plumlee misses free throw 1 of 2,52,43
217,2,1:36.0,,Offensive rebound by Team,52,43
218,2,1:36.0,,M. Plumlee makes free throw 2 of 2,52,44
219,2,1:21.0,E. Mudiay misses 2-pt layup from 1 ft,,52,44
220,2,1:20.0,Offensive rebound by K. Faried,,52,44
221,2,1:19.0,Turnover by K. Faried (lost ball; steal by D. Lillard),,52,44
222,2,1:14.0,,M. Harkless makes 2-pt layup from 1 ft,52,46
223,2,1:14.0,Denver full timeout,,52,46
224,2,1:00.0,J. Nelson misses 3-pt jump shot from 26 ft,,52,46
225,2,0:59.0,Offensive rebound by J. Nelson,,52,46
226,2,0:51.0,D. Gallinari makes 3-pt jump shot from 23 ft (assist by J. Nelson),,55,46
227,2,0:36.0,,E. Turner makes 2-pt jump shot from 14 ft,55,48
228,2,0:18.0,W. Chandler makes 2-pt jump shot from 16 ft,,57,48
229,2,0:03.0,,Shooting foul by J. Nelson (drawn by D. Lillard),57,48
230,2,0:03.0,,D. Lillard makes free throw 1 of 2,57,49
231,2,0:03.0,J. Murray enters the game for J. Nelson,,57,49
232,2,0:03.0,,A. Crabbe enters the game for M. Harkless,57,49
233,2,0:03.0,,D. Lillard makes free throw 2 of 2,57,50
234,3,11:49.0,,D. Lillard makes 3-pt jump shot from 26 ft,57,53
235,3,11:30.0,Shooting foul by M. Leonard (drawn by J. Nurkić),,57,53
236,3,11:30.0,J. Nurkić makes free throw 1 of 2,,58,53
237,3,11:30.0,J. Nurkić misses free throw 2 of 2,,58,53
238,3,11:28.0,Offensive rebound by D. Gallinari,,58,53
239,3,11:20.0,J. Nurkić misses 2-pt hook shot from 8 ft,,58,53
240,3,11:19.0,Offensive rebound by J. Nurkić,,58,53
241,3,11:17.0,J. Nurkić misses 2-pt hook shot from 4 ft,,58,53
242,3,11:17.0,Offensive rebound by Team,,58,53
243,3,11:17.0,,Loose ball foul by M. Leonard (drawn by K. Faried),58,53
244,3,11:10.0,E. Mudiay misses 3-pt jump shot from 24 ft,,58,53
245,3,11:09.0,,Defensive rebound by D. Lillard,58,53
246,3,11:09.0,,Personal foul by J. Nurkić (drawn by D. Lillard),58,53
247,3,10:57.0,,D. Lillard misses 3-pt jump shot from 26 ft,58,53
248,3,10:55.0,Defensive rebound by D. Gallinari,,58,53
249,3,10:52.0,Turnover by D. Gallinari (bad pass),,58,53
250,3,10:44.0,,M. Harkless misses 2-pt layup from 2 ft,58,53
251,3,10:42.0,Defensive rebound by K. Faried,,58,53
252,3,10:34.0,D. Gallinari misses 2-pt jump shot from 21 ft,,58,53
253,3,10:34.0,,Defensive rebound by Team,58,53
254,3,10:34.0,Loose ball foul by J. Nurkić (drawn by M. Leonard),,58,53
255,3,10:22.0,,C. McCollum makes 2-pt layup from 1 ft (assist by M. Plumlee),58,55
256,3,10:22.0,Denver full timeout,,58,55
257,3,10:04.0,D. Gallinari misses 2-pt layup from 3 ft,,58,55
258,3,10:03.0,Offensive rebound by K. Faried,,58,55
259,3,10:03.0,K. Faried makes 2-pt dunk at rim,,60,55
260,3,9:48.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by M. Plumlee),60,58
261,3,9:32.0,E. Mudiay misses 3-pt jump shot from 23 ft,,60,58
262,3,9:31.0,Offensive rebound by K. Faried,,60,58
263,3,9:27.0,J. Nurkić misses 2-pt layup from 2 ft,,60,58
264,3,9:25.0,Offensive rebound by J. Nurkić,,60,58
265,3,9:17.0,Turnover by J. Nurkić (offensive goaltending),,60,58
266,3,9:09.0,,M. Harkless makes 3-pt jump shot from 25 ft (assist by D. Lillard),60,61
267,3,8:58.0,D. Gallinari makes 2-pt layup from 1 ft,,62,61
268,3,8:36.0,,C. McCollum makes 2-pt jump shot from 9 ft,62,63
269,3,8:22.0,E. Mudiay misses 3-pt jump shot from 23 ft,,62,63
270,3,8:21.0,Offensive rebound by J. Nurkić,,62,63
271,3,8:20.0,J. Nurkić misses 2-pt layup from 2 ft (block by M. Harkless),,62,63
272,3,8:19.0,,Defensive rebound by Team,62,63
273,3,8:14.0,,D. Lillard makes 2-pt layup from 1 ft,62,65
274,3,8:13.0,Denver full timeout,,62,65
275,3,8:13.0,N. Jokić enters the game for J. Nurkić,,62,65
276,3,8:13.0,J. Murray enters the game for E. Mudiay,,62,65
277,3,7:55.0,J. Murray misses 2-pt jump shot from 19 ft,,62,65
278,3,7:53.0,,Defensive rebound by C. McCollum,62,65
279,3,7:47.0,,M. Plumlee makes 2-pt dunk at rim (assist by C. McCollum),62,67
280,3,7:33.0,Offensive foul by N. Jokić (drawn by M. Leonard),,62,67
281,3,7:33.0,Turnover by N. Jokić (offensive foul),,62,67
282,3,7:33.0,W. Chandler enters the game for K. Faried,,62,67
283,3,7:20.0,,M. Leonard misses 3-pt jump shot from 25 ft,62,67
284,3,7:19.0,,Offensive rebound by M. Plumlee,62,67
285,3,7:15.0,,Turnover by M. Plumlee (bad pass; steal by N. Jokić),62,67
286,3,7:08.0,J. Murray misses 3-pt jump shot from 24 ft,,62,67
287,3,7:08.0,,Defensive rebound by M. Leonard,62,67
288,3,6:56.0,,C. McCollum makes 2-pt jump shot from 15 ft (assist by D. Lillard),62,69
289,3,6:39.0,D. Gallinari makes 2-pt jump shot from 14 ft,,64,69
290,3,6:14.0,,M. Harkless misses 2-pt jump shot from 16 ft,64,69
291,3,6:14.0,Defensive rebound by N. Jokić,,64,69
292,3,6:05.0,D. Gallinari misses 3-pt jump shot from 24 ft,,64,69
293,3,6:03.0,,Defensive rebound by Team,64,69
294,3,5:54.0,,Personal block foul by J. Murray (drawn by D. Lillard),64,69
295,3,5:45.0,,M. Leonard makes 2-pt jump shot from 20 ft (assist by C. McCollum),64,71
296,3,5:25.0,J. Nelson misses 2-pt jump shot from 5 ft,,64,71
297,3,5:24.0,,Defensive rebound by D. Lillard,64,71
298,3,5:18.0,,M. Harkless makes 2-pt layup from 2 ft (assist by M. Plumlee),64,73
299,3,5:16.0,Denver full timeout,,64,73
300,3,5:03.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by W. Chandler),,67,73
301,3,4:45.0,,D. Lillard misses 2-pt jump shot from 21 ft,67,73
302,3,4:44.0,Defensive rebound by D. Gallinari,,67,73
303,3,4:33.0,J. Murray misses 2-pt jump shot from 15 ft,,67,73
304,3,4:32.0,Offensive rebound by Team,,67,73
305,3,4:32.0,,E. Turner enters the game for M. Leonard,67,73
306,3,4:32.0,,E. Davis enters the game for M. Plumlee,67,73
307,3,4:28.0,Turnover by J. Murray (lost ball),,67,73
308,3,4:17.0,,C. McCollum misses 2-pt jump shot from 20 ft,67,73
309,3,4:17.0,Defensive rebound by W. Chandler,,67,73
310,3,4:09.0,Turnover by J. Nelson (bad pass; steal by E. Davis),,67,73
311,3,4:05.0,,Shooting foul by W. Chandler (drawn by M. Harkless),67,73
312,3,4:05.0,,M. Harkless makes free throw 1 of 2,67,74
313,3,4:05.0,,A. Crabbe enters the game for C. McCollum,67,74
314,3,4:05.0,,M. Harkless makes free throw 2 of 2,67,75
315,3,3:54.0,W. Chandler misses 3-pt jump shot from 25 ft,,67,75
316,3,3:52.0,,Defensive rebound by E. Davis,67,75
317,3,3:43.0,,D. Lillard misses 2-pt layup from 1 ft,67,75
318,3,3:42.0,Defensive rebound by D. Gallinari,,67,75
319,3,3:34.0,Shooting foul by E. Turner (drawn by D. Gallinari),,67,75
320,3,3:34.0,D. Gallinari makes free throw 1 of 2,,68,75
321,3,3:34.0,E. Mudiay enters the game for J. Nelson,,68,75
322,3,3:34.0,D. Gallinari makes free throw 2 of 2,,69,75
323,3,3:16.0,,A. Crabbe makes 2-pt layup from 1 ft (assist by D. Lillard),69,77
324,3,2:51.0,W. Chandler misses 2-pt jump shot from 6 ft (block by E. Davis),,69,77
325,3,2:50.0,,Defensive rebound by E. Davis,69,77
326,3,2:45.0,,M. Harkless misses 3-pt jump shot from 23 ft,69,77
327,3,2:44.0,Defensive rebound by J. Murray,,69,77
328,3,2:36.0,Turnover by N. Jokić (lost ball; steal by D. Lillard),,69,77
329,3,2:36.0,,Personal foul by N. Jokić (drawn by E. Turner),69,77
330,3,2:36.0,,E. Turner makes free throw 1 of 2,69,78
331,3,2:36.0,,E. Turner makes free throw 2 of 2,69,79
332,3,2:21.0,Shooting foul by E. Davis (drawn by E. Mudiay),,69,79
333,3,2:21.0,,Portland full timeout,69,79
334,3,2:21.0,E. Mudiay misses free throw 1 of 2,,69,79
335,3,2:21.0,Offensive rebound by Team,,69,79
336,3,2:21.0,,M. Leonard enters the game for M. Harkless,69,79
337,3,2:21.0,E. Mudiay makes free throw 2 of 2,,70,79
338,3,1:59.0,,E. Turner misses 2-pt jump shot from 17 ft,70,79
339,3,1:58.0,Defensive rebound by W. Chandler,,70,79
340,3,1:50.0,E. Mudiay misses 2-pt layup from 3 ft,,70,79
341,3,1:49.0,,Defensive rebound by D. Lillard,70,79
342,3,1:41.0,,E. Turner misses 3-pt jump shot from 25 ft,70,79
343,3,1:41.0,Defensive rebound by E. Mudiay,,70,79
344,3,1:32.0,Turnover by D. Gallinari (lost ball; steal by E. Turner),,70,79
345,3,1:26.0,,Shooting foul by E. Mudiay (drawn by D. Lillard),70,79
346,3,1:26.0,,D. Lillard makes free throw 1 of 3,70,80
347,3,1:26.0,,D. Lillard makes free throw 2 of 3,70,81
348,3,1:26.0,J. Hernangómez enters the game for D. Gallinari,,70,81
349,3,1:26.0,,D. Lillard makes free throw 3 of 3,70,82
350,3,1:08.0,Turnover by E. Mudiay (bad pass; steal by E. Turner),,70,82
351,3,1:07.0,,Clear path foul by W. Chandler,70,82
352,3,1:07.0,,E. Turner makes clear path free throw 1 of 2,70,83
353,3,1:07.0,,E. Turner makes clear path free throw 2 of 2,70,84
354,3,1:00.0,,D. Lillard misses 3-pt jump shot from 25 ft,70,84
355,3,0:58.0,Defensive rebound by E. Mudiay,,70,84
356,3,0:45.0,E. Mudiay makes 2-pt jump shot from 8 ft,,72,84
357,3,0:29.0,,E. Davis misses 2-pt layup from 2 ft,72,84
358,3,0:29.0,Defensive rebound by J. Hernangómez,,72,84
359,3,0:22.0,Turnover by J. Murray (lost ball; steal by D. Lillard),,72,84
360,3,0:02.0,,Shooting foul by W. Chandler (drawn by D. Lillard),72,84
361,3,0:02.0,,D. Lillard makes free throw 1 of 2,72,85
362,3,0:02.0,,D. Lillard makes free throw 2 of 2,72,86
363,3,0:00.0,J. Murray misses 3-pt jump shot from 63 ft,,72,86
364,3,0:00.0,Offensive rebound by Team,,72,86
365,4,11:47.0,Personal foul by A. Crabbe (drawn by E. Mudiay),,72,86
366,4,11:37.0,Shooting foul by M. Leonard (drawn by W. Chandler),,72,86
367,4,11:37.0,W. Chandler misses free throw 1 of 2,,72,86
368,4,11:37.0,Offensive rebound by Team,,72,86
369,4,11:37.0,W. Chandler makes free throw 2 of 2,,73,86
370,4,11:24.0,,Personal foul by N. Jokić (drawn by E. Turner),73,86
371,4,11:14.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by E. Turner),73,89
372,4,11:03.0,W. Chandler makes 2-pt jump shot from 9 ft,,75,89
373,4,10:51.0,,A. Crabbe misses 2-pt jump shot from 20 ft,75,89
374,4,10:50.0,Defensive rebound by W. Chandler,,75,89
375,4,10:41.0,E. Mudiay makes 3-pt jump shot from 25 ft (assist by N. Jokić),,78,89
376,4,10:19.0,,E. Turner makes 2-pt jump shot from 11 ft,78,91
377,4,10:08.0,W. Chandler makes 2-pt jump shot from 14 ft,,80,91
378,4,9:54.0,,C. McCollum makes 2-pt jump shot from 6 ft,80,93
379,4,9:41.0,E. Mudiay makes 2-pt jump shot from 17 ft,,82,93
380,4,9:22.0,,E. Turner misses 3-pt jump shot from 25 ft,82,93
381,4,9:21.0,Defensive rebound by W. Chandler,,82,93
382,4,9:17.0,Personal foul by E. Turner,,82,93
383,4,9:11.0,E. Mudiay misses 2-pt jump shot from 7 ft,,82,93
384,4,9:10.0,,Defensive rebound by Team,82,93
385,4,8:51.0,,Personal foul by E. Mudiay (drawn by E. Davis),82,93
386,4,8:51.0,Official timeout,,82,93
387,4,8:51.0,D. Gallinari enters the game for J. Hernangómez,,82,93
