,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,GOLDEN STATE_ACTION,LA LAKERS_SCORE,GOLDEN STATE_SCORE
198,2,3:55.0,,Turnover by S. Curry (bad pass; steal by B. Ingram),41,54
199,2,3:49.0,L. Nance makes 2-pt dunk at rim (assist by B. Ingram),,43,54
200,2,3:34.0,,Turnover by K. Durant (bad pass),43,54
201,2,3:29.0,Personal foul by I. Clark (drawn by J. Clarkson),,43,54
202,2,3:18.0,B. Ingram misses 2-pt jump shot from 5 ft,,43,54
203,2,3:18.0,,Defensive rebound by J. McAdoo,43,54
204,2,3:12.0,,K. Durant misses 3-pt jump shot from 26 ft,43,54
205,2,3:11.0,,Offensive rebound by Team,43,54
206,2,3:05.0,,Shooting foul by J. Randle (drawn by S. Curry),43,54
207,2,3:05.0,,S. Curry makes free throw 1 of 2,43,55
208,2,3:05.0,,S. Curry misses free throw 2 of 2,43,55
209,2,3:05.0,D. Nwaba enters the game for L. Nance,,43,55
210,2,3:04.0,Defensive rebound by J. Randle,,43,55
211,2,2:45.0,J. Clarkson misses 2-pt jump shot from 12 ft,,43,55
212,2,2:42.0,,Defensive rebound by I. Clark,43,55
213,2,2:32.0,,S. Curry misses 3-pt jump shot from 23 ft,43,55
214,2,2:32.0,,Offensive rebound by P. McCaw,43,55
215,2,2:30.0,,P. McCaw makes 2-pt layup from 1 ft,43,57
216,2,2:21.0,B. Ingram misses 2-pt jump shot from 20 ft,,43,57
217,2,2:20.0,,Defensive rebound by K. Durant,43,57
218,2,2:11.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by I. Clark),43,60
219,2,2:11.0,LA Lakers full timeout,,43,60
220,2,2:11.0,T. Robinson enters the game for J. Randle,,43,60
221,2,2:11.0,,K. Thompson enters the game for I. Clark,43,60
222,2,1:59.0,B. Ingram makes 2-pt jump shot from 19 ft (assist by T. Ennis),,45,60
223,2,1:37.0,,P. McCaw misses 3-pt jump shot from 23 ft,45,60
224,2,1:37.0,Defensive rebound by B. Ingram,,45,60
225,2,1:26.0,B. Ingram misses 2-pt layup from 2 ft (block by P. McCaw),,45,60
226,2,1:26.0,Offensive rebound by B. Ingram,,45,60
227,2,1:26.0,Shooting foul by J. McAdoo (drawn by B. Ingram),,45,60
228,2,1:26.0,B. Ingram makes free throw 1 of 2,,46,60
229,2,1:26.0,B. Ingram misses free throw 2 of 2,,46,60
230,2,1:25.0,,Defensive rebound by K. Durant,46,60
231,2,1:05.0,,K. Durant makes 2-pt jump shot from 18 ft (assist by S. Curry),46,62
232,2,0:55.0,B. Ingram makes 2-pt layup from 2 ft,,48,62
233,2,0:43.0,,K. Durant makes 2-pt jump shot from 10 ft,48,64
234,2,0:43.0,,Shooting foul by T. Ennis (drawn by K. Durant),48,64
235,2,0:43.0,,K. Durant misses free throw 1 of 1,48,64
236,2,0:41.0,Defensive rebound by J. Clarkson,,48,64
237,2,0:32.0,J. Clarkson misses 2-pt layup from 2 ft (block by J. McAdoo),,48,64
238,2,0:31.0,Offensive rebound by T. Robinson,,48,64
239,2,0:31.0,T. Robinson makes 2-pt layup from 2 ft,,50,64
240,2,0:25.0,,S. Curry misses 2-pt jump shot from 6 ft,50,64
241,2,0:24.0,Defensive rebound by D. Nwaba,,50,64
242,2,0:01.0,Turnover by B. Ingram (traveling),,50,64
243,2,0:01.0,,S. Curry misses 3-pt jump shot from 72 ft,50,64
244,2,0:00.0,,Offensive rebound by Team,50,64
245,3,11:45.0,B. Ingram misses 2-pt jump shot from 13 ft,,50,64
246,3,11:44.0,,Defensive rebound by Z. Pachulia,50,64
247,3,11:28.0,,K. Thompson makes 2-pt jump shot from 18 ft (assist by K. Durant),50,66
248,3,11:24.0,Personal take foul by S. Curry (drawn by T. Ennis),,50,66
249,3,11:24.0,,J. McGee enters the game for Z. Pachulia,50,66
250,3,11:10.0,J. Randle misses 2-pt jump shot from 7 ft (block by J. McGee),,50,66
251,3,11:09.0,,Defensive rebound by K. Durant,50,66
252,3,11:05.0,,Turnover by K. Durant (bad pass; steal by B. Ingram),50,66
253,3,11:00.0,B. Ingram misses 2-pt layup from 1 ft (block by K. Durant),,50,66
254,3,10:59.0,Offensive rebound by J. Randle,,50,66
255,3,10:58.0,J. Randle makes 2-pt layup from 1 ft,,52,66
256,3,10:44.0,,Shooting foul by B. Ingram (drawn by J. McGee),52,66
257,3,10:44.0,,J. McGee makes free throw 1 of 2,52,67
258,3,10:44.0,,J. McGee misses free throw 2 of 2,52,67
259,3,10:43.0,,Offensive rebound by J. McGee,52,67
260,3,10:38.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by J. McGee),52,70
261,3,10:15.0,Turnover by T. Ennis (bad pass; steal by S. Curry),,52,70
262,3,10:10.0,,Turnover by S. Curry (bad pass),52,70
263,3,9:54.0,Personal foul by J. McGee (drawn by B. Ingram),,52,70
264,3,9:44.0,J. Clarkson misses 3-pt jump shot from 25 ft,,52,70
265,3,9:43.0,,Defensive rebound by K. Durant,52,70
266,3,9:35.0,,S. Curry misses 2-pt jump shot from 8 ft,52,70
267,3,9:34.0,Defensive rebound by J. Randle,,52,70
268,3,9:22.0,T. Ennis misses 2-pt layup from 1 ft,,52,70
269,3,9:20.0,,Defensive rebound by S. Curry,52,70
270,3,9:07.0,,K. Durant misses 3-pt jump shot from 23 ft,52,70
271,3,9:06.0,Defensive rebound by L. Nance,,52,70
272,3,9:06.0,LA Lakers full timeout,,52,70
273,3,8:45.0,L. Nance makes 2-pt layup from 2 ft (assist by T. Ennis),,54,70
274,3,8:30.0,,Offensive foul by J. McGee (drawn by T. Ennis),54,70
275,3,8:30.0,,Turnover by J. McGee (offensive foul),54,70
276,3,8:19.0,L. Nance misses 2-pt jump shot from 3 ft (block by J. McAdoo),,54,70
277,3,8:18.0,,Defensive rebound by S. Curry,54,70
278,3,8:14.0,,J. McGee makes 2-pt dunk at rim (assist by S. Curry),54,72
279,3,7:54.0,J. Clarkson makes 2-pt layup from 2 ft (assist by B. Ingram),,56,72
280,3,7:42.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by S. Curry),56,75
281,3,7:40.0,Turnover by J. Clarkson (bad pass),,56,75
282,3,7:34.0,,K. Thompson misses 2-pt jump shot from 12 ft,56,75
283,3,7:33.0,Defensive rebound by B. Ingram,,56,75
284,3,7:30.0,Shooting foul by K. Durant (drawn by T. Ennis),,56,75
285,3,7:30.0,T. Ennis makes free throw 1 of 2,,57,75
286,3,7:30.0,T. Ennis makes free throw 2 of 2,,58,75
287,3,7:18.0,,S. Curry makes 3-pt jump shot from 24 ft,58,78
288,3,6:52.0,T. Ennis makes 3-pt jump shot from 26 ft (assist by J. Randle),,61,78
289,3,6:40.0,,Personal foul by T. Ennis (drawn by S. Curry),61,78
290,3,6:28.0,,K. Thompson misses 3-pt jump shot from 23 ft,61,78
291,3,6:27.0,Defensive rebound by L. Nance,,61,78
292,3,6:16.0,T. Ennis misses 3-pt jump shot from 28 ft,,61,78
293,3,6:15.0,,Defensive rebound by J. McGee,61,78
294,3,6:09.0,,Turnover by S. Curry (traveling),61,78
295,3,5:48.0,L. Nance makes 3-pt jump shot from 24 ft (assist by B. Ingram),,64,78
296,3,5:23.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Thompson),64,81
297,3,5:11.0,J. Clarkson misses 3-pt jump shot from 27 ft,,64,81
298,3,5:10.0,,Defensive rebound by J. McGee,64,81
299,3,5:03.0,,J. McGee makes 2-pt dunk at rim (assist by S. Curry),64,83
300,3,4:49.0,B. Ingram makes 2-pt jump shot from 15 ft,,66,83
301,3,4:49.0,,Golden State full timeout,66,83
302,3,4:49.0,C. Brewer enters the game for L. Nance,,66,83
303,3,4:49.0,T. Robinson enters the game for J. Randle,,66,83
304,3,4:49.0,T. Black enters the game for T. Ennis,,66,83
305,3,4:49.0,,Z. Pachulia enters the game for J. McGee,66,83
306,3,4:31.0,,K. Thompson makes 2-pt jump shot from 21 ft,66,85
307,3,4:01.0,J. Clarkson misses 3-pt jump shot from 26 ft,,66,85
308,3,4:01.0,Offensive rebound by T. Robinson,,66,85
309,3,3:46.0,Turnover by T. Robinson (bad pass; steal by S. Curry),,66,85
310,3,3:42.0,,J. McAdoo makes 2-pt dunk at rim (assist by S. Curry),66,87
311,3,3:20.0,J. Clarkson makes 2-pt jump shot from 4 ft,,68,87
312,3,3:04.0,,Personal foul by J. Clarkson (drawn by Z. Pachulia),68,87
313,3,3:04.0,,Technical foul by Z. Pachulia,68,87
314,3,3:04.0,J. Clarkson misses technical free throw,,68,87
315,3,3:04.0,,Offensive rebound by Team,68,87
316,3,3:04.0,,S. Livingston enters the game for K. Thompson,68,87
317,3,3:04.0,,P. McCaw enters the game for J. McAdoo,68,87
318,3,2:51.0,,S. Curry misses 3-pt jump shot from 25 ft,68,87
319,3,2:50.0,Defensive rebound by T. Black,,68,87
320,3,2:28.0,J. Clarkson misses 2-pt jump shot from 11 ft,,68,87
321,3,2:28.0,,Defensive rebound by K. Durant,68,87
322,3,2:15.0,,Personal foul by T. Robinson (drawn by K. Durant),68,87
323,3,2:15.0,T. Ennis enters the game for J. Clarkson,,68,87
324,3,2:01.0,,K. Durant misses 2-pt layup from 1 ft,68,87
325,3,2:00.0,Defensive rebound by B. Ingram,,68,87
326,3,1:57.0,Turnover by B. Ingram (bad pass; steal by S. Livingston),,68,87
327,3,1:53.0,,K. Durant makes 2-pt dunk at rim (assist by S. Curry),68,89
328,3,1:43.0,Turnover by B. Ingram (bad pass; steal by K. Durant),,68,89
329,3,1:40.0,,S. Curry makes 2-pt layup from 1 ft (assist by K. Durant),68,91
330,3,1:40.0,LA Lakers full timeout,,68,91
331,3,1:40.0,D. Nwaba enters the game for B. Ingram,,68,91
332,3,1:40.0,,D. West enters the game for K. Durant,68,91
333,3,1:36.0,M. World Peace enters the game for T. Black,,68,91
334,3,1:11.0,C. Brewer misses 2-pt jump shot from 12 ft (block by Z. Pachulia),,68,91
335,3,1:10.0,,Defensive rebound by S. Curry,68,91
336,3,1:05.0,,S. Curry misses 3-pt jump shot from 23 ft,68,91
337,3,1:05.0,,Offensive rebound by D. West,68,91
338,3,1:01.0,,Personal foul by C. Brewer (drawn by S. Curry),68,91
339,3,1:01.0,,S. Curry makes free throw 1 of 2,68,92
340,3,1:01.0,,S. Curry makes free throw 2 of 2,68,93
341,3,0:50.0,M. World Peace misses 3-pt jump shot from 25 ft,,68,93
342,3,0:50.0,,Defensive rebound by S. Livingston,68,93
343,3,0:37.0,,D. West misses 2-pt jump shot from 10 ft,68,93
344,3,0:37.0,,Offensive rebound by Team,68,93
345,3,0:35.0,,Turnover by D. West (lost ball; steal by C. Brewer),68,93
346,3,0:32.0,C. Brewer makes 2-pt dunk at rim,,70,93
347,3,0:26.0,,S. Curry misses 3-pt jump shot from 27 ft,70,93
348,3,0:25.0,Defensive rebound by Team,,70,93
349,3,0:25.0,,I. Clark enters the game for S. Curry,70,93
350,3,0:04.0,M. World Peace misses 2-pt jump shot from 19 ft,,70,93
351,3,0:03.0,,Defensive rebound by Z. Pachulia,70,93
352,3,0:01.0,,Z. Pachulia misses 3-pt jump shot from 65 ft,70,93
353,3,0:00.0,,Offensive rebound by Team,70,93
354,4,11:42.0,,P. McCaw misses 3-pt jump shot from 25 ft,70,93
355,4,11:42.0,Defensive rebound by Team,,70,93
356,4,11:27.0,C. Brewer misses 2-pt jump shot from 18 ft,,70,93
357,4,11:27.0,,Defensive rebound by I. Clark,70,93
358,4,11:18.0,,Personal foul by D. Nwaba (drawn by P. McCaw),70,93
359,4,11:18.0,L. Nance enters the game for B. Ingram,,70,93
360,4,11:10.0,,D. Jones makes 2-pt dunk at rim (assist by I. Clark),70,95
361,4,10:56.0,T. Ennis misses 3-pt jump shot from 25 ft,,70,95
362,4,10:56.0,,Defensive rebound by D. West,70,95
363,4,10:48.0,,I. Clark makes 2-pt jump shot from 18 ft (assist by S. Livingston),70,97
364,4,10:24.0,T. Robinson misses 2-pt jump shot from 4 ft (block by D. Jones),,70,97
365,4,10:23.0,,Defensive rebound by Team,70,97
366,4,10:08.0,,Turnover by D. West (bad pass; steal by C. Brewer),70,97
367,4,10:01.0,C. Brewer makes 2-pt dunk at rim (assist by T. Ennis),,72,97
368,4,9:50.0,,Turnover by P. McCaw (bad pass; steal by C. Brewer),72,97
369,4,9:47.0,D. Nwaba makes 2-pt dunk at rim (assist by C. Brewer),,74,97
370,4,9:47.0,Shooting foul by P. McCaw (drawn by D. Nwaba),,74,97
371,4,9:47.0,,Golden State full timeout,74,97
372,4,9:47.0,J. Randle enters the game for T. Robinson,,74,97
373,4,9:47.0,D. Nwaba makes free throw 1 of 1,,75,97
374,4,9:32.0,,S. Livingston misses 2-pt jump shot from 14 ft,75,97
375,4,9:32.0,Defensive rebound by C. Brewer,,75,97
376,4,9:23.0,L. Nance makes 2-pt jump shot from 19 ft (assist by C. Brewer),,77,97
377,4,9:12.0,,Personal foul by C. Brewer (drawn by I. Clark),77,97
378,4,9:12.0,,Offensive foul by D. West (drawn by T. Ennis),77,97
379,4,9:12.0,,Turnover by D. West (offensive foul),77,97
380,4,8:58.0,D. Nwaba misses 2-pt layup from 2 ft,,77,97
381,4,8:55.0,Offensive rebound by L. Nance,,77,97
382,4,8:50.0,J. Randle makes 2-pt jump shot from 6 ft (assist by T. Ennis),,79,97
383,4,8:45.0,,Golden State full timeout,79,97
384,4,8:40.0,,Turnover by Team (turnover),79,97
385,4,8:18.0,J. Randle misses 2-pt jump shot from 9 ft,,79,97
386,4,8:18.0,Offensive rebound by L. Nance,,79,97
387,4,8:16.0,L. Nance misses 2-pt hook shot from 2 ft,,79,97
