,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BOSTON_ACTION,WASHINGTON_SCORE,BOSTON_SCORE
389,4,9:23.0,,M. Smart misses 3-pt jump shot from 24 ft,79,96
390,4,9:22.0,Defensive rebound by J. Smith,,79,96
391,4,9:08.0,Turnover by K. Oubre (lost ball; steal by A. Horford),,79,96
392,4,8:57.0,,Turnover by J. Brown (bad pass; steal by T. Satoranský),79,96
393,4,8:56.0,Personal foul by M. Smart (drawn by T. Satoranský),,79,96
394,4,8:56.0,Official timeout,,79,96
395,4,8:56.0,,I. Thomas enters the game for A. Horford,79,96
396,4,8:46.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,79,96
397,4,8:45.0,,Defensive rebound by J. Brown,79,96
398,4,8:31.0,,Personal foul by K. Oubre (drawn by K. Olynyk),79,96
399,4,8:21.0,,Personal foul by B. Bogdanović (drawn by J. Brown),79,96
400,4,8:06.0,,T. Rozier misses 2-pt layup from 2 ft,79,96
401,4,8:05.0,,Offensive rebound by M. Smart,79,96
402,4,7:55.0,,M. Smart misses 2-pt jump shot from 6 ft,79,96
403,4,7:54.0,Defensive rebound by K. Oubre,,79,96
404,4,7:47.0,J. Smith makes 3-pt jump shot from 24 ft (assist by B. Jennings),,82,96
405,4,7:32.0,,I. Thomas misses 3-pt jump shot from 25 ft,82,96
406,4,7:31.0,Defensive rebound by Team,,82,96
407,4,7:31.0,,J. Crowder enters the game for M. Smart,82,96
408,4,7:17.0,B. Jennings makes 3-pt jump shot from 25 ft (assist by J. Smith),,85,96
409,4,7:16.0,,Boston full timeout,85,96
410,4,7:16.0,,A. Bradley enters the game for T. Rozier,85,96
411,4,6:54.0,,A. Bradley misses 2-pt jump shot from 21 ft,85,96
412,4,6:53.0,Defensive rebound by J. Smith,,85,96
413,4,6:44.0,Shooting foul by J. Brown (drawn by B. Bogdanović),,85,96
414,4,6:44.0,B. Bogdanović misses free throw 1 of 2,,85,96
415,4,6:44.0,Offensive rebound by Team,,85,96
416,4,6:44.0,B. Bogdanović makes free throw 2 of 2,,86,96
417,4,6:34.0,,Shooting foul by J. Smith (drawn by I. Thomas),86,96
418,4,6:34.0,,I. Thomas makes free throw 1 of 2,86,97
419,4,6:34.0,,I. Thomas makes free throw 2 of 2,86,98
420,4,6:14.0,J. Smith makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),,89,98
421,4,6:05.0,,Personal foul by J. Smith (drawn by K. Olynyk),89,98
422,4,6:05.0,M. Morris enters the game for J. Smith,,89,98
423,4,5:54.0,,K. Olynyk misses 2-pt layup at rim,89,98
424,4,5:53.0,,Offensive rebound by K. Olynyk,89,98
425,4,5:51.0,,K. Olynyk makes 2-pt layup at rim,89,100
426,4,5:40.0,M. Morris makes 2-pt dunk at rim (assist by B. Jennings),,91,100
427,4,5:28.0,,K. Olynyk misses 3-pt jump shot from 25 ft,91,100
428,4,5:27.0,Defensive rebound by K. Oubre,,91,100
429,4,5:19.0,B. Jennings misses 2-pt jump shot from 4 ft (block by J. Crowder),,91,100
430,4,5:18.0,,Defensive rebound by Team,91,100
431,4,5:18.0,B. Beal enters the game for T. Satoranský,,91,100
432,4,5:18.0,J. Wall enters the game for B. Jennings,,91,100
433,4,5:04.0,,I. Thomas makes 2-pt layup from 1 ft,91,102
434,4,4:49.0,M. Morris misses 2-pt jump shot from 14 ft,,91,102
435,4,4:48.0,Offensive rebound by Team,,91,102
436,4,4:48.0,,Loose ball foul by J. Brown (drawn by K. Oubre),91,102
437,4,4:48.0,,A. Horford enters the game for K. Olynyk,91,102
438,4,4:43.0,Turnover by B. Beal (lost ball; steal by A. Bradley),,91,102
439,4,4:37.0,,A. Bradley misses 2-pt layup at rim,91,102
440,4,4:36.0,,Offensive rebound by A. Horford,91,102
441,4,4:36.0,,A. Horford makes 2-pt dunk at rim,91,104
442,4,4:36.0,Washington full timeout,,91,104
443,4,4:23.0,J. Wall misses 2-pt layup from 1 ft,,91,104
444,4,4:22.0,,Defensive rebound by J. Brown,91,104
445,4,4:18.0,,Shooting foul by M. Morris (drawn by A. Horford),91,104
446,4,4:18.0,,A. Horford makes free throw 1 of 2,91,105
447,4,4:18.0,,A. Horford makes free throw 2 of 2,91,106
448,4,4:09.0,K. Oubre misses 3-pt jump shot from 24 ft,,91,106
449,4,4:08.0,Offensive rebound by B. Bogdanović,,91,106
450,4,4:04.0,B. Beal makes 2-pt layup from 2 ft (assist by J. Wall),,93,106
451,4,4:04.0,Shooting foul by J. Brown (drawn by B. Beal),,93,106
452,4,4:04.0,B. Beal makes free throw 1 of 1,,94,106
453,4,3:51.0,,Personal foul by B. Beal (drawn by A. Horford),94,106
454,4,3:51.0,,A. Horford misses free throw 1 of 2,94,106
455,4,3:51.0,,Offensive rebound by Team,94,106
456,4,3:51.0,,A. Horford misses free throw 2 of 2,94,106
457,4,3:51.0,Defensive rebound by K. Oubre,,94,106
458,4,3:51.0,,M. Smart enters the game for J. Brown,94,106
459,4,3:43.0,B. Beal misses 3-pt jump shot from 26 ft,,94,106
460,4,3:42.0,,Defensive rebound by A. Horford,94,106
461,4,3:20.0,,J. Crowder misses 2-pt jump shot from 21 ft,94,106
462,4,3:19.0,Defensive rebound by J. Wall,,94,106
463,4,3:15.0,Turnover by B. Beal (lost ball),,94,106
464,4,2:50.0,,A. Horford misses 2-pt jump shot from 16 ft (block by K. Oubre),94,106
465,4,2:50.0,,Offensive rebound by Team,94,106
466,4,2:50.0,,Turnover by Team (shot clock),94,106
467,4,2:42.0,M. Morris misses 3-pt jump shot from 25 ft,,94,106
468,4,2:41.0,Offensive rebound by B. Bogdanović,,94,106
469,4,2:40.0,B. Bogdanović makes 2-pt layup from 1 ft,,96,106
470,4,2:20.0,,I. Thomas misses 2-pt layup from 3 ft (block by K. Oubre),96,106
471,4,2:19.0,Defensive rebound by Team,,96,106
472,4,2:13.0,Shooting block foul by I. Thomas (drawn by J. Wall),,96,106
473,4,2:13.0,J. Wall makes free throw 1 of 2,,97,106
474,4,2:13.0,J. Wall makes free throw 2 of 2,,98,106
475,4,2:08.0,,Turnover by I. Thomas (lost ball; steal by K. Oubre),98,106
476,4,2:05.0,K. Oubre makes 2-pt dunk at rim,,100,106
477,4,1:39.0,,M. Smart makes 2-pt jump shot from 6 ft,100,108
478,4,1:32.0,B. Bogdanović misses 2-pt jump shot from 5 ft (block by M. Smart),,100,108
479,4,1:31.0,,Defensive rebound by M. Smart,100,108
480,4,1:30.0,,Personal take foul by B. Beal (drawn by M. Smart),100,108
481,4,1:30.0,,M. Smart makes free throw 1 of 2,100,109
482,4,1:30.0,,M. Smart makes free throw 2 of 2,100,110
483,4,1:21.0,B. Beal misses 3-pt jump shot from 26 ft,,100,110
484,4,1:20.0,Offensive rebound by M. Morris,,100,110
485,4,1:14.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,100,110
486,4,1:13.0,,Defensive rebound by A. Bradley,100,110
487,4,0:55.0,,A. Horford misses 3-pt jump shot from 25 ft,100,110
488,4,0:54.0,Defensive rebound by B. Beal,,100,110
489,4,0:48.0,J. Wall misses 3-pt jump shot from 25 ft,,100,110
490,4,0:47.0,,Defensive rebound by J. Crowder,100,110
491,4,0:30.0,,I. Thomas misses 3-pt jump shot from 25 ft,100,110
492,4,0:29.0,Defensive rebound by B. Bogdanović,,100,110
493,4,0:24.0,J. Wall makes 2-pt layup from 1 ft (assist by B. Bogdanović),,102,110
494,4,0:00.0,,Turnover by Team (shot clock),102,110
