,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PHOENIX_ACTION,GOLDEN STATE_SCORE,PHOENIX_SCORE
33,1,7:48.0,,Defensive rebound by T. Chandler,10,8
34,1,7:43.0,,T. Warren misses 2-pt jump shot from 4 ft (block by D. Green),10,8
35,1,7:40.0,,Offensive rebound by T. Warren,10,8
36,1,7:37.0,,T. Warren misses 2-pt hook shot from 4 ft,10,8
37,1,7:36.0,Defensive rebound by K. Durant,,10,8
38,1,7:28.0,K. Durant makes 2-pt jump shot from 18 ft,,12,8
39,1,7:02.0,,J. Dudley misses 3-pt jump shot from 26 ft,12,8
40,1,7:01.0,Defensive rebound by Z. Pachulia,,12,8
41,1,6:45.0,Shooting foul by T. Chandler (drawn by Z. Pachulia),,12,8
42,1,6:45.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by K. Durant),,14,8
43,1,6:45.0,Z. Pachulia makes free throw 1 of 1,,15,8
44,1,6:42.0,,Phoenix full timeout,15,8
45,1,6:22.0,,D. Booker misses 2-pt jump shot from 20 ft,15,8
46,1,6:20.0,Defensive rebound by D. Green,,15,8
47,1,6:14.0,K. Thompson misses 3-pt jump shot from 27 ft,,15,8
48,1,6:13.0,,Defensive rebound by T. Chandler,15,8
49,1,6:02.0,,J. Dudley makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),15,11
50,1,5:59.0,Golden State full timeout,,15,11
51,1,5:59.0,,B. Knight enters the game for D. Booker,15,11
52,1,5:41.0,K. Thompson misses 2-pt jump shot from 20 ft,,15,11
53,1,5:39.0,,Defensive rebound by T. Chandler,15,11
54,1,5:31.0,,T. Chandler makes 2-pt dunk at rim (assist by T. Warren),15,13
55,1,5:21.0,Turnover by S. Curry (lost ball; steal by J. Dudley),,15,13
56,1,5:18.0,,Turnover by J. Dudley (bad pass),15,13
57,1,5:18.0,A. Iguodala enters the game for K. Durant,,15,13
58,1,5:02.0,K. Thompson misses 2-pt jump shot from 20 ft,,15,13
59,1,5:02.0,,Defensive rebound by T. Chandler,15,13
60,1,4:50.0,,B. Knight makes 2-pt layup from 1 ft (assist by T. Chandler),15,15
61,1,4:38.0,Turnover by Z. Pachulia (bad pass; steal by J. Dudley),,15,15
62,1,4:32.0,,T. Chandler makes 2-pt dunk at rim (assist by E. Bledsoe),15,17
63,1,4:16.0,Turnover by D. Green (bad pass; steal by T. Warren),,15,17
64,1,4:11.0,,E. Bledsoe makes 2-pt layup at rim (assist by B. Knight),15,19
65,1,4:11.0,Golden State full timeout,,15,19
66,1,4:11.0,,P. Tucker enters the game for J. Dudley,15,19
67,1,4:11.0,I. Clark enters the game for K. Thompson,,15,19
68,1,4:02.0,S. Curry misses 2-pt layup from 2 ft,,15,19
69,1,4:02.0,Offensive rebound by D. Green,,15,19
70,1,4:02.0,Z. Pachulia misses 2-pt layup from 2 ft,,15,19
71,1,4:01.0,Offensive rebound by Z. Pachulia,,15,19
72,1,3:56.0,Turnover by Z. Pachulia (bad pass; steal by E. Bledsoe),,15,19
73,1,3:49.0,,T. Warren makes 3-pt jump shot from 28 ft (assist by B. Knight),15,22
74,1,3:31.0,I. Clark misses 2-pt jump shot from 8 ft,,15,22
75,1,3:30.0,Offensive rebound by Z. Pachulia,,15,22
76,1,3:26.0,S. Curry misses 3-pt jump shot from 23 ft,,15,22
77,1,3:24.0,,Defensive rebound by P. Tucker,15,22
78,1,3:01.0,,Turnover by Team (shot clock),15,22
79,1,3:01.0,,A. Len enters the game for T. Chandler,15,22
80,1,3:01.0,K. Durant enters the game for Z. Pachulia,,15,22
81,1,2:48.0,Personal foul by A. Len (drawn by S. Curry),,15,22
82,1,2:48.0,,L. Barbosa enters the game for E. Bledsoe,15,22
83,1,2:39.0,A. Iguodala misses 3-pt jump shot from 26 ft,,15,22
84,1,2:38.0,,Defensive rebound by P. Tucker,15,22
85,1,2:30.0,,L. Barbosa makes 2-pt layup from 1 ft,15,24
86,1,2:21.0,I. Clark misses 2-pt layup from 2 ft,,15,24
87,1,2:19.0,,Defensive rebound by A. Len,15,24
88,1,2:12.0,,B. Knight misses 2-pt jump shot from 17 ft,15,24
89,1,2:11.0,Defensive rebound by D. Green,,15,24
90,1,1:58.0,D. Green makes 2-pt dunk at rim (assist by A. Iguodala),,17,24
91,1,1:32.0,K. Thompson enters the game for S. Curry,,17,24
92,1,1:32.0,D. West enters the game for D. Green,,17,24
93,1,1:29.0,,T. Warren misses 2-pt jump shot from 17 ft,17,24
94,1,1:28.0,,Offensive rebound by A. Len,17,24
95,1,1:26.0,,A. Len misses 2-pt layup from 1 ft,17,24
96,1,1:22.0,,Offensive rebound by T. Warren,17,24
97,1,1:22.0,,T. Warren makes 2-pt dunk at rim,17,26
98,1,1:09.0,D. West misses 2-pt jump shot from 12 ft (block by A. Len),,17,26
99,1,1:08.0,,Defensive rebound by A. Len,17,26
100,1,1:01.0,,B. Knight makes 2-pt layup at rim,17,28
101,1,0:48.0,K. Thompson misses 3-pt jump shot from 27 ft,,17,28
102,1,0:47.0,,Defensive rebound by P. Tucker,17,28
103,1,0:38.0,,Shooting foul by D. West (drawn by A. Len),17,28
104,1,0:38.0,,A. Len makes free throw 1 of 2,17,29
105,1,0:38.0,,A. Len makes free throw 2 of 2,17,30
106,1,0:31.0,Shooting block foul by A. Len (drawn by K. Durant),,17,30
107,1,0:31.0,K. Durant makes free throw 1 of 2,,18,30
108,1,0:31.0,K. Durant makes free throw 2 of 2,,19,30
109,1,0:10.0,,A. Len misses 2-pt jump shot from 17 ft,19,30
110,1,0:10.0,Defensive rebound by K. Thompson,,19,30
111,1,0:02.0,I. Clark makes 3-pt jump shot from 27 ft (assist by K. Thompson),,22,30
112,1,0:00.0,,P. Tucker misses 3-pt jump shot from 48 ft,22,30
113,1,0:00.0,,Offensive rebound by Team,22,30
114,2,11:41.0,Shooting foul by D. Bender (drawn by K. Durant),,22,30
115,2,11:41.0,K. Durant makes free throw 1 of 2,,23,30
116,2,11:41.0,K. Durant makes free throw 2 of 2,,24,30
117,2,11:28.0,,D. Bender misses 3-pt jump shot from 26 ft,24,30
118,2,11:27.0,Defensive rebound by D. West,,24,30
119,2,11:11.0,D. West makes 2-pt jump shot from 18 ft (assist by A. Iguodala),,26,30
120,2,11:00.0,,Turnover by M. Chriss (bad pass),26,30
121,2,10:49.0,Turnover by K. Durant (lost ball; steal by M. Chriss),,26,30
122,2,10:48.0,Violation by D. West (kicked ball),,26,30
123,2,10:34.0,,Personal foul by K. Durant (drawn by A. Len),26,30
124,2,10:30.0,,B. Knight misses 3-pt jump shot from 27 ft,26,30
125,2,10:28.0,Defensive rebound by D. West,,26,30
126,2,10:19.0,K. Durant misses 2-pt jump shot from 13 ft,,26,30
127,2,10:18.0,,Defensive rebound by L. Barbosa,26,30
128,2,10:11.0,,M. Chriss makes 2-pt layup from 1 ft,26,32
129,2,10:00.0,D. West misses 3-pt jump shot from 26 ft,,26,32
130,2,9:58.0,,Defensive rebound by A. Len,26,32
131,2,9:37.0,,D. Bender misses 3-pt jump shot from 27 ft,26,32
132,2,9:36.0,Defensive rebound by A. Iguodala,,26,32
133,2,9:26.0,K. Thompson makes 2-pt layup from 1 ft (assist by K. Durant),,28,32
134,2,9:20.0,,Phoenix full timeout,28,32
135,2,9:20.0,,D. Booker enters the game for L. Barbosa,28,32
136,2,9:20.0,Z. Pachulia enters the game for A. Iguodala,,28,32
137,2,9:20.0,I. Clark enters the game for D. West,,28,32
138,2,9:09.0,,M. Chriss misses 2-pt jump shot from 3 ft,28,32
139,2,9:08.0,,Offensive rebound by M. Chriss,28,32
140,2,9:08.0,,Personal foul by I. Clark (drawn by M. Chriss),28,32
141,2,8:58.0,,A. Len misses 2-pt jump shot from 16 ft,28,32
142,2,8:58.0,Defensive rebound by S. Livingston,,28,32
143,2,8:44.0,S. Livingston misses 2-pt jump shot from 16 ft,,28,32
144,2,8:41.0,,Defensive rebound by A. Len,28,32
145,2,8:37.0,,Turnover by B. Knight (bad pass),28,32
146,2,8:37.0,,E. Bledsoe enters the game for D. Bender,28,32
147,2,8:23.0,I. Clark misses 3-pt jump shot from 24 ft,,28,32
148,2,8:22.0,,Defensive rebound by M. Chriss,28,32
149,2,8:15.0,,M. Chriss makes 3-pt jump shot from 26 ft (assist by D. Booker),28,35
150,2,7:55.0,Shooting foul by M. Chriss (drawn by K. Durant),,28,35
151,2,7:55.0,K. Durant makes free throw 1 of 2,,29,35
152,2,7:55.0,K. Durant misses free throw 2 of 2,,29,35
153,2,7:55.0,,Defensive rebound by M. Chriss,29,35
154,2,7:55.0,S. Curry enters the game for K. Thompson,,29,35
155,2,7:42.0,,M. Chriss misses 2-pt layup from 2 ft,29,35
156,2,7:41.0,Defensive rebound by I. Clark,,29,35
157,2,7:22.0,K. Durant makes 2-pt jump shot from 9 ft,,31,35
158,2,7:16.0,,Shooting foul by S. Livingston (drawn by E. Bledsoe),31,35
159,2,7:16.0,,E. Bledsoe misses free throw 1 of 2,31,35
160,2,7:16.0,,Offensive rebound by Team,31,35
161,2,7:16.0,D. Green enters the game for K. Durant,,31,35
162,2,7:16.0,,E. Bledsoe makes free throw 2 of 2,31,36
163,2,7:09.0,Turnover by I. Clark (bad pass; steal by M. Chriss),,31,36
164,2,7:03.0,,B. Knight makes 3-pt jump shot from 23 ft (assist by D. Booker),31,39
165,2,6:58.0,Golden State full timeout,,31,39
166,2,6:47.0,Personal foul by E. Bledsoe (drawn by Z. Pachulia),,31,39
167,2,6:36.0,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),,34,39
168,2,6:35.0,,Personal foul by S. Curry (drawn by B. Knight),34,39
169,2,6:25.0,,D. Booker misses 3-pt jump shot from 26 ft,34,39
170,2,6:25.0,Defensive rebound by D. Green,,34,39
171,2,6:14.0,D. Green misses 3-pt jump shot from 26 ft,,34,39
172,2,6:14.0,,Defensive rebound by Team,34,39
173,2,5:59.0,,D. Booker misses 3-pt jump shot from 27 ft,34,39
174,2,5:59.0,Defensive rebound by Z. Pachulia,,34,39
175,2,5:54.0,Offensive foul by D. Green (drawn by D. Booker),,34,39
176,2,5:54.0,Turnover by D. Green (offensive foul),,34,39
177,2,5:45.0,,E. Bledsoe makes 2-pt jump shot from 14 ft,34,41
178,2,5:37.0,Turnover by S. Livingston (bad pass),,34,41
179,2,5:27.0,,E. Bledsoe makes 2-pt layup from 2 ft,34,43
180,2,5:16.0,S. Curry misses 2-pt jump shot from 14 ft,,34,43
181,2,5:15.0,Offensive rebound by Team,,34,43
182,2,5:15.0,A. Iguodala enters the game for Z. Pachulia,,34,43
183,2,5:15.0,K. Thompson enters the game for I. Clark,,34,43
184,2,5:15.0,K. Durant enters the game for S. Livingston,,34,43
185,2,5:15.0,,T. Chandler enters the game for B. Knight,34,43
186,2,5:15.0,,T. Warren enters the game for A. Len,34,43
187,2,5:15.0,,J. Dudley enters the game for M. Chriss,34,43
188,2,5:08.0,A. Iguodala misses 3-pt jump shot from 23 ft,,34,43
189,2,5:07.0,,Defensive rebound by T. Chandler,34,43
190,2,4:49.0,,E. Bledsoe misses 2-pt jump shot from 17 ft,34,43
191,2,4:48.0,Defensive rebound by D. Green,,34,43
192,2,4:42.0,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),,37,43
193,2,4:20.0,,T. Warren makes 3-pt jump shot from 27 ft (assist by J. Dudley),37,46
194,2,4:03.0,K. Thompson makes 2-pt layup from 3 ft (assist by S. Curry),,39,46
195,2,3:38.0,,Turnover by D. Booker (bad pass; steal by K. Durant),39,46
196,2,3:36.0,Turnover by K. Durant (bad pass; steal by J. Dudley),,39,46
197,2,3:31.0,,T. Chandler makes 2-pt dunk at rim (assist by J. Dudley),39,48
198,2,3:15.0,Personal foul by J. Dudley (drawn by K. Durant),,39,48
199,2,3:15.0,,B. Knight enters the game for D. Booker,39,48
200,2,3:11.0,Shooting foul by B. Knight (drawn by K. Thompson),,39,48
201,2,3:11.0,K. Thompson makes free throw 1 of 2,,40,48
202,2,3:11.0,K. Thompson makes free throw 2 of 2,,41,48
203,2,2:52.0,,B. Knight misses 2-pt jump shot from 15 ft,41,48
204,2,2:51.0,,Offensive rebound by T. Chandler,41,48
205,2,2:51.0,,Personal foul by D. Green (drawn by T. Chandler),41,48
206,2,2:51.0,Official timeout,,41,48
207,2,2:51.0,,T. Chandler misses free throw 1 of 2,41,48
208,2,2:51.0,,Offensive rebound by Team,41,48
209,2,2:51.0,,T. Chandler makes free throw 2 of 2,41,49
210,2,2:35.0,K. Durant makes 2-pt jump shot from 17 ft (assist by S. Curry),,43,49
211,2,2:14.0,,Shooting foul by A. Iguodala (drawn by T. Warren),43,49
212,2,2:14.0,,T. Warren makes free throw 1 of 2,43,50
213,2,2:14.0,,T. Warren makes free throw 2 of 2,43,51
214,2,2:02.0,D. Green misses 2-pt jump shot from 6 ft,,43,51
215,2,2:01.0,,Defensive rebound by T. Chandler,43,51
216,2,1:52.0,,J. Dudley misses 2-pt layup from 1 ft,43,51
217,2,1:51.0,Defensive rebound by D. Green,,43,51
218,2,1:46.0,S. Curry makes 2-pt layup from 5 ft (assist by K. Thompson),,45,51
219,2,1:37.0,,B. Knight misses 2-pt jump shot from 6 ft,45,51
220,2,1:36.0,,Offensive rebound by T. Chandler,45,51
221,2,1:26.0,,Personal foul by S. Curry (drawn by J. Dudley),45,51
222,2,1:26.0,,J. Dudley misses free throw 1 of 2,45,51
223,2,1:26.0,,Offensive rebound by Team,45,51
224,2,1:26.0,I. Clark enters the game for S. Curry,,45,51
225,2,1:26.0,,J. Dudley makes free throw 2 of 2,45,52
226,2,1:16.0,Turnover by K. Thompson (bad pass; steal by B. Knight),,45,52
227,2,1:11.0,,E. Bledsoe makes 2-pt dunk at rim (assist by B. Knight),45,54
228,2,0:49.0,K. Thompson misses 2-pt jump shot from 4 ft,,45,54
229,2,0:49.0,,Defensive rebound by T. Chandler,45,54
230,2,0:47.0,,Turnover by T. Chandler (bad pass; steal by A. Iguodala),45,54
231,2,0:44.0,A. Iguodala makes 2-pt dunk at rim (assist by K. Durant),,47,54
232,2,0:36.0,,B. Knight misses 3-pt jump shot from 27 ft,47,54
233,2,0:35.0,Defensive rebound by D. Green,,47,54
234,2,0:30.0,K. Durant makes 3-pt jump shot from 27 ft (assist by D. Green),,50,54
235,2,0:13.0,,Personal foul by I. Clark (drawn by E. Bledsoe),50,54
236,2,0:13.0,,E. Bledsoe makes free throw 1 of 2,50,55
237,2,0:13.0,,E. Bledsoe misses free throw 2 of 2,50,55
238,2,0:13.0,S. Curry enters the game for I. Clark,,50,55
239,2,0:13.0,,T. Ulis enters the game for J. Dudley,50,55
240,2,0:12.0,Defensive rebound by D. Green,,50,55
241,2,0:07.0,K. Durant makes 2-pt jump shot from 3 ft (assist by D. Green),,52,55
242,2,0:07.0,Shooting foul by T. Warren (drawn by K. Durant),,52,55
243,2,0:07.0,I. Clark enters the game for S. Curry,,52,55
244,2,0:07.0,D. West enters the game for D. Green,,52,55
245,2,0:07.0,,J. Dudley enters the game for T. Chandler,52,55
246,2,0:07.0,K. Durant makes free throw 1 of 1,,53,55
247,2,0:02.0,,Shooting foul by K. Durant (drawn by E. Bledsoe),53,55
248,2,0:02.0,,E. Bledsoe makes free throw 1 of 2,53,56
249,2,0:02.0,,E. Bledsoe makes free throw 2 of 2,53,57
250,2,0:02.0,Personal foul by T. Warren (drawn by K. Durant),,53,57
251,2,0:02.0,K. Durant makes free throw 1 of 2,,54,57
252,2,0:02.0,,T. Chandler enters the game for J. Dudley,53,56
253,2,0:02.0,S. Curry enters the game for D. West,,53,56
254,2,0:02.0,D. Green enters the game for I. Clark,,53,56
255,2,0:02.0,I. Clark enters the game for S. Curry,,54,57
256,2,0:02.0,D. West enters the game for D. Green,,54,57
257,2,0:02.0,,J. Dudley enters the game for T. Chandler,54,57
258,2,0:02.0,K. Durant makes free throw 2 of 2,,55,57
259,3,11:46.0,K. Thompson makes 2-pt jump shot from 19 ft (assist by D. Green),,57,57
260,3,11:26.0,,T. Warren makes 2-pt jump shot from 18 ft,57,59
261,3,11:19.0,K. Durant misses 3-pt jump shot from 26 ft,,57,59
262,3,11:17.0,,Defensive rebound by T. Chandler,57,59
263,3,11:00.0,,T. Warren misses 3-pt jump shot from 25 ft,57,59
264,3,10:59.0,Defensive rebound by Z. Pachulia,,57,59
265,3,10:51.0,D. Green misses 2-pt layup from 2 ft,,57,59
266,3,10:51.0,,Defensive rebound by Team,57,59
267,3,10:38.0,,J. Dudley misses 2-pt jump shot from 22 ft,57,59
268,3,10:38.0,Defensive rebound by K. Thompson,,57,59
269,3,10:26.0,K. Durant makes 2-pt jump shot from 19 ft (assist by Z. Pachulia),,59,59
270,3,10:06.0,,T. Warren misses 2-pt jump shot from 16 ft,59,59
271,3,10:05.0,Defensive rebound by K. Durant,,59,59
272,3,10:00.0,Shooting foul by T. Warren (drawn by S. Curry),,59,59
273,3,10:00.0,S. Curry makes free throw 1 of 3,,60,59
274,3,10:00.0,S. Curry makes free throw 2 of 3,,61,59
275,3,10:00.0,S. Curry makes free throw 3 of 3,,62,59
276,3,9:39.0,,D. Booker misses 2-pt jump shot from 8 ft,62,59
277,3,9:38.0,Defensive rebound by Z. Pachulia,,62,59
278,3,9:31.0,K. Durant misses 3-pt jump shot from 26 ft,,62,59
279,3,9:30.0,,Defensive rebound by T. Chandler,62,59
280,3,9:06.0,,E. Bledsoe misses 3-pt jump shot from 29 ft,62,59
281,3,9:05.0,,Offensive rebound by T. Chandler,62,59
282,3,9:01.0,,D. Booker misses 2-pt jump shot from 17 ft,62,59
283,3,9:00.0,Defensive rebound by D. Green,,62,59
284,3,8:40.0,Turnover by K. Durant (bad pass),,62,59
285,3,8:13.0,,D. Booker makes 3-pt jump shot from 28 ft (assist by E. Bledsoe),62,62
286,3,7:59.0,D. Green misses 3-pt jump shot from 26 ft,,62,62
287,3,7:58.0,,Defensive rebound by E. Bledsoe,62,62
288,3,7:51.0,,Personal block foul by S. Curry (drawn by J. Dudley),62,62
289,3,7:45.0,,Personal foul by K. Thompson (drawn by D. Booker),62,62
290,3,7:41.0,,Offensive foul by T. Chandler (drawn by K. Thompson),62,62
291,3,7:41.0,,Turnover by T. Chandler (offensive foul),62,62
292,3,7:29.0,S. Curry makes 3-pt jump shot from 27 ft,,65,62
293,3,7:22.0,,Personal foul by D. Green (drawn by T. Chandler),65,62
294,3,7:13.0,,J. Dudley makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),65,65
295,3,7:13.0,Golden State full timeout,,65,65
296,3,7:13.0,S. Livingston enters the game for S. Curry,,65,65
297,3,7:01.0,S. Livingston makes 2-pt jump shot from 13 ft,,67,65
298,3,6:51.0,,J. Dudley misses 3-pt jump shot from 25 ft,67,65
299,3,6:50.0,Defensive rebound by D. Green,,67,65
300,3,6:26.0,K. Durant makes 2-pt jump shot from 15 ft,,69,65
301,3,6:09.0,,E. Bledsoe makes 2-pt jump shot from 4 ft,69,67
302,3,6:09.0,,Shooting foul by S. Livingston (drawn by E. Bledsoe),69,67
303,3,6:09.0,,E. Bledsoe makes free throw 1 of 1,69,68
304,3,5:44.0,Z. Pachulia misses 2-pt layup from 2 ft (block by J. Dudley),,69,68
305,3,5:44.0,Offensive rebound by Team,,69,68
306,3,5:44.0,Turnover by Team (shot clock),,69,68
307,3,5:22.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,69,68
308,3,5:21.0,Defensive rebound by D. Green,,69,68
309,3,5:09.0,K. Durant makes 3-pt jump shot from 27 ft (assist by D. Green),,72,68
310,3,5:09.0,Away from play foul by T. Warren (drawn by S. Livingston),,72,68
311,3,5:09.0,S. Livingston misses free throw 1 of 1,,72,68
312,3,5:09.0,,B. Knight enters the game for D. Booker,72,68
313,3,5:08.0,,Defensive rebound by T. Warren,72,68
314,3,5:00.0,,T. Warren misses 3-pt jump shot from 26 ft,72,68
315,3,5:00.0,Defensive rebound by Z. Pachulia,,72,68
316,3,4:37.0,Turnover by Z. Pachulia (bad pass; steal by B. Knight),,72,68
317,3,4:30.0,,T. Warren makes 2-pt layup from 1 ft,72,70
318,3,4:18.0,K. Durant misses 2-pt jump shot from 15 ft,,72,70
319,3,4:17.0,,Defensive rebound by T. Chandler,72,70
320,3,4:08.0,,B. Knight misses 2-pt jump shot from 18 ft,72,70
321,3,4:07.0,Defensive rebound by K. Durant,,72,70
322,3,3:56.0,K. Thompson misses 3-pt jump shot from 27 ft,,72,70
323,3,3:55.0,,Defensive rebound by T. Chandler,72,70
324,3,3:40.0,,T. Chandler misses 2-pt dunk at rim,72,70
325,3,3:40.0,Defensive rebound by Team,,72,70
326,3,3:40.0,,M. Chriss enters the game for J. Dudley,72,70
327,3,3:40.0,,A. Len enters the game for T. Chandler,72,70
328,3,3:40.0,D. West enters the game for K. Durant,,72,70
329,3,3:40.0,A. Iguodala enters the game for Z. Pachulia,,72,70
330,3,3:31.0,Personal foul by M. Chriss (drawn by D. Green),,72,70
331,3,3:23.0,D. West makes 2-pt jump shot from 18 ft (assist by S. Livingston),,74,70
332,3,3:04.0,,Turnover by B. Knight (bad pass; steal by A. Iguodala),74,70
333,3,2:59.0,D. Green makes 2-pt dunk at rim (assist by A. Iguodala),,76,70
334,3,2:58.0,,Phoenix full timeout,76,70
335,3,2:58.0,,L. Barbosa enters the game for E. Bledsoe,76,70
336,3,2:39.0,,L. Barbosa makes 2-pt jump shot from 21 ft,76,72
337,3,2:20.0,D. West misses 2-pt jump shot from 21 ft,,76,72
338,3,2:19.0,,Defensive rebound by A. Len,76,72
339,3,2:13.0,,T. Warren makes 2-pt jump shot from 6 ft (assist by L. Barbosa),76,74
340,3,2:01.0,S. Livingston makes 2-pt jump shot from 16 ft,,78,74
341,3,1:40.0,,L. Barbosa misses 2-pt jump shot from 22 ft,78,74
342,3,1:39.0,Defensive rebound by Team,,78,74
343,3,1:20.0,Shooting block foul by B. Knight (drawn by K. Thompson),,78,74
344,3,1:20.0,K. Thompson misses free throw 1 of 2,,78,74
345,3,1:20.0,Offensive rebound by Team,,78,74
346,3,1:20.0,K. Thompson makes free throw 2 of 2,,79,74
347,3,1:01.0,,M. Chriss makes 2-pt layup from 3 ft (assist by A. Len),79,76
348,3,1:00.0,,Technical foul by M. Chriss,79,76
349,3,1:00.0,K. Thompson makes technical free throw,,80,76
350,3,0:42.0,D. West misses 2-pt layup from 2 ft,,80,76
351,3,0:42.0,Offensive rebound by D. West,,80,76
352,3,0:37.0,Shooting foul by M. Chriss (drawn by D. Green),,80,76
353,3,0:37.0,D. Green makes free throw 1 of 2,,81,76
354,3,0:37.0,D. Green misses free throw 2 of 2,,81,76
355,3,0:37.0,,Defensive rebound by T. Warren,81,76
356,3,0:24.0,,A. Len misses 2-pt layup from 2 ft (block by K. Thompson),81,76
357,3,0:24.0,,Offensive rebound by Team,81,76
358,3,0:24.0,K. Looney enters the game for D. Green,,81,76
359,3,0:22.0,,Personal foul by K. Looney (drawn by T. Warren),81,76
360,3,0:22.0,,T. Warren makes free throw 1 of 2,81,77
361,3,0:22.0,S. Curry enters the game for S. Livingston,,81,77
362,3,0:22.0,K. Durant enters the game for K. Looney,,81,77
363,3,0:22.0,I. Clark enters the game for D. West,,81,77
364,3,0:22.0,,P. Tucker enters the game for A. Len,81,77
365,3,0:22.0,,T. Warren makes free throw 2 of 2,81,78
366,3,0:08.0,S. Curry misses 3-pt jump shot from 28 ft,,81,78
367,3,0:06.0,,Defensive rebound by L. Barbosa,81,78
368,3,0:00.0,,L. Barbosa misses 2-pt jump shot from 7 ft,81,78
369,3,0:00.0,,Offensive rebound by Team,81,78
370,4,11:48.0,,Turnover by P. Tucker (bad pass; steal by K. Durant),81,78
371,4,11:48.0,,Loose ball foul by A. Len (drawn by K. Durant),81,78
372,4,11:38.0,Turnover by K. Durant (bad pass; steal by A. Len),,81,78
373,4,11:34.0,,Shooting foul by I. Clark (drawn by B. Knight),81,78
374,4,11:34.0,,B. Knight makes free throw 1 of 2,81,79
375,4,11:34.0,,B. Knight makes free throw 2 of 2,81,80
376,4,11:27.0,Offensive foul by K. Looney (drawn by B. Knight),,81,80
377,4,11:27.0,Turnover by K. Looney (offensive foul),,81,80
378,4,11:09.0,,B. Knight misses 2-pt jump shot from 20 ft,81,80
379,4,11:08.0,Defensive rebound by I. Clark,,81,80
380,4,10:56.0,K. Looney misses 2-pt dunk at rim (block by A. Len),,81,80
381,4,10:55.0,,Defensive rebound by A. Len,81,80
382,4,10:47.0,,L. Barbosa makes 2-pt jump shot from 18 ft,81,82
383,4,10:26.0,K. Looney makes 2-pt layup from 3 ft (assist by K. Durant),,83,82
384,4,10:26.0,Shooting foul by A. Len (drawn by K. Looney),,83,82
385,4,10:26.0,K. Looney misses free throw 1 of 1,,83,82
386,4,10:25.0,,Defensive rebound by A. Len,83,82
387,4,10:15.0,,A. Len makes 2-pt layup from 1 ft (assist by L. Barbosa),83,84
388,4,10:00.0,S. Curry misses 2-pt jump shot from 7 ft (block by A. Len),,83,84
389,4,9:59.0,,Defensive rebound by M. Chriss,83,84
390,4,9:55.0,,Turnover by B. Knight (bad pass; steal by K. Durant),83,84
391,4,9:51.0,S. Curry misses 2-pt layup from 2 ft,,83,84
