,QUARTER,TIME_REMAINING,CHICAGO_ACTION,DETROIT_ACTION,CHICAGO_SCORE,DETROIT_SCORE
41,1,7:01.0,R. Lopez misses 2-pt jump shot from 22 ft,,9,4
42,1,6:59.0,,Defensive rebound by M. Morris,9,4
43,1,6:51.0,,A. Drummond misses 2-pt hook shot from 5 ft,9,4
44,1,6:49.0,Defensive rebound by J. Grant,,9,4
45,1,6:44.0,J. Grant makes 2-pt layup at rim,,11,4
46,1,6:27.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,11,4
47,1,6:27.0,Defensive rebound by J. Butler,,11,4
48,1,6:23.0,Shooting foul by K. Caldwell-Pope (drawn by J. Butler),,11,4
49,1,6:23.0,J. Butler makes free throw 1 of 2,,12,4
50,1,6:23.0,,T. Harris enters the game for J. Leuer,12,4
51,1,6:23.0,,I. Smith enters the game for R. Jackson,12,4
52,1,6:23.0,J. Butler makes free throw 2 of 2,,13,4
53,1,6:00.0,,M. Morris makes 2-pt jump shot from 17 ft,13,6
54,1,5:40.0,J. Grant misses 2-pt jump shot from 12 ft,,13,6
55,1,5:40.0,,Defensive rebound by T. Harris,13,6
56,1,5:32.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by I. Smith),13,9
57,1,5:32.0,Chicago full timeout,,13,9
58,1,5:12.0,P. Zipser makes 2-pt jump shot from 18 ft (assist by J. Grant),,15,9
59,1,4:55.0,,T. Harris misses 3-pt jump shot from 27 ft,15,9
60,1,4:54.0,Defensive rebound by J. Grant,,15,9
61,1,4:44.0,J. Butler makes 2-pt layup from 1 ft,,17,9
62,1,4:35.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,17,9
63,1,4:33.0,Defensive rebound by J. Grant,,17,9
64,1,4:26.0,B. Portis makes 2-pt layup from 1 ft (assist by J. Grant),,19,9
65,1,4:09.0,,I. Smith makes 2-pt jump shot from 16 ft,19,11
66,1,3:45.0,R. Lopez misses 2-pt jump shot from 15 ft,,19,11
67,1,3:43.0,,Defensive rebound by T. Harris,19,11
68,1,3:34.0,,A. Drummond misses 2-pt jump shot from 6 ft,19,11
69,1,3:33.0,Defensive rebound by B. Portis,,19,11
70,1,3:12.0,R. Lopez makes 2-pt hook shot from 5 ft (assist by P. Zipser),,21,11
71,1,2:58.0,,Shooting foul by P. Zipser (drawn by M. Morris),21,11
72,1,2:58.0,,M. Morris misses free throw 1 of 2,21,11
73,1,2:58.0,,Offensive rebound by Team,21,11
74,1,2:58.0,C. Payne enters the game for J. Grant,,21,11
75,1,2:58.0,N. Mirotić enters the game for B. Portis,,21,11
76,1,2:58.0,,A. Baynes enters the game for A. Drummond,21,11
77,1,2:58.0,,M. Morris makes free throw 2 of 2,21,12
78,1,2:42.0,N. Mirotić makes 3-pt jump shot from 24 ft (assist by C. Payne),,24,12
79,1,2:23.0,,I. Smith misses 2-pt jump shot from 15 ft,24,12
80,1,2:23.0,Defensive rebound by R. Lopez,,24,12
81,1,2:11.0,R. Lopez makes 2-pt jump shot from 17 ft (assist by J. Butler),,26,12
82,1,1:54.0,Violation by C. Payne (kicked ball),,26,12
83,1,1:54.0,C. Felício enters the game for R. Lopez,,26,12
84,1,1:44.0,,I. Smith misses 2-pt jump shot from 6 ft,26,12
85,1,1:43.0,,Offensive rebound by I. Smith,26,12
86,1,1:40.0,,A. Baynes makes 2-pt dunk at rim (assist by I. Smith),26,14
87,1,1:20.0,N. Mirotić misses 3-pt jump shot from 23 ft,,26,14
88,1,1:19.0,,Defensive rebound by A. Baynes,26,14
89,1,0:55.0,,M. Morris misses 2-pt jump shot from 5 ft,26,14
90,1,0:55.0,,Offensive rebound by Team,26,14
91,1,0:55.0,D. Valentine enters the game for P. Zipser,,26,14
92,1,0:45.0,,T. Harris misses 2-pt jump shot from 17 ft,26,14
93,1,0:44.0,Defensive rebound by D. Valentine,,26,14
94,1,0:25.0,C. Payne misses 2-pt jump shot from 18 ft,,26,14
95,1,0:25.0,,Defensive rebound by I. Smith,26,14
96,1,0:08.0,,Personal foul by C. Payne (drawn by I. Smith),26,14
97,1,0:02.0,,M. Morris misses 3-pt jump shot from 26 ft,26,14
98,1,0:00.0,,Offensive rebound by Team,26,14
99,2,11:42.0,C. Payne misses 2-pt jump shot from 18 ft,,26,14
100,2,11:42.0,,Defensive rebound by J. Leuer,26,14
101,2,11:34.0,,R. Jackson makes 2-pt layup from 1 ft,26,16
102,2,11:16.0,N. Mirotić misses 3-pt jump shot from 26 ft,,26,16
103,2,11:15.0,,Defensive rebound by A. Baynes,26,16
104,2,11:05.0,,A. Baynes makes 2-pt jump shot from 19 ft (assist by S. Johnson),26,18
105,2,10:42.0,C. Felício misses 2-pt jump shot from 7 ft (block by A. Baynes),,26,18
106,2,10:42.0,Offensive rebound by Team,,26,18
107,2,10:39.0,N. Mirotić makes 2-pt jump shot from 15 ft (assist by C. Payne),,28,18
108,2,10:12.0,,R. Jackson misses 3-pt jump shot from 26 ft,28,18
109,2,10:12.0,Defensive rebound by Team,,28,18
110,2,9:52.0,D. Valentine misses 3-pt jump shot from 26 ft,,28,18
111,2,9:52.0,Offensive rebound by C. Felício,,28,18
112,2,9:47.0,C. Felício makes 2-pt layup at rim,,30,18
113,2,9:40.0,,R. Jackson misses 2-pt jump shot from 10 ft,30,18
114,2,9:40.0,,Offensive rebound by A. Baynes,30,18
115,2,9:37.0,,A. Baynes makes 2-pt dunk at rim,30,20
116,2,9:28.0,C. Payne makes 3-pt jump shot from 26 ft,,33,20
117,2,9:11.0,,Shooting foul by D. Valentine (drawn by J. Leuer),33,20
118,2,9:11.0,,J. Leuer makes free throw 1 of 2,33,21
119,2,9:11.0,,J. Leuer makes free throw 2 of 2,33,22
120,2,8:57.0,D. Valentine misses 2-pt hook shot from 9 ft,,33,22
121,2,8:56.0,,Defensive rebound by T. Harris,33,22
122,2,8:46.0,,J. Leuer misses 2-pt layup from 2 ft,33,22
123,2,8:44.0,Defensive rebound by M. Carter-Williams,,33,22
124,2,8:38.0,Turnover by M. Carter-Williams (bad pass; steal by A. Baynes),,33,22
125,2,8:29.0,,R. Jackson misses 2-pt layup from 1 ft,33,22
126,2,8:29.0,Defensive rebound by C. Payne,,33,22
127,2,8:24.0,N. Mirotić misses 3-pt jump shot from 26 ft,,33,22
128,2,8:23.0,,Defensive rebound by S. Johnson,33,22
129,2,8:18.0,,A. Baynes makes 2-pt dunk at rim (assist by S. Johnson),33,24
130,2,8:18.0,Chicago full timeout,,33,24
131,2,7:59.0,C. Payne makes 3-pt jump shot from 27 ft (assist by M. Carter-Williams),,36,24
132,2,7:43.0,,T. Harris makes 2-pt dunk at rim (assist by A. Baynes),36,26
133,2,7:26.0,C. Payne misses 3-pt jump shot from 27 ft,,36,26
134,2,7:26.0,,Defensive rebound by A. Baynes,36,26
135,2,7:10.0,,J. Leuer makes 2-pt layup at rim (assist by T. Harris),36,28
136,2,7:00.0,Personal foul by S. Johnson (drawn by N. Mirotić),,36,28
137,2,7:00.0,J. Butler enters the game for D. Valentine,,36,28
138,2,6:52.0,C. Felício makes 2-pt dunk at rim (assist by N. Mirotić),,38,28
139,2,6:40.0,,Personal foul by M. Carter-Williams (drawn by T. Harris),38,28
140,2,6:26.0,,S. Johnson misses 2-pt jump shot from 21 ft,38,28
141,2,6:26.0,,Offensive rebound by A. Baynes,38,28
142,2,6:21.0,,A. Baynes makes 2-pt hook shot from 6 ft,38,30
143,2,5:59.0,N. Mirotić misses 3-pt jump shot from 27 ft,,38,30
144,2,5:58.0,,Defensive rebound by T. Harris,38,30
145,2,5:51.0,,J. Leuer makes 2-pt dunk at rim (assist by R. Jackson),38,32
146,2,5:26.0,Shooting foul by A. Baynes (drawn by M. Carter-Williams),,38,32
147,2,5:26.0,Official timeout,,38,32
148,2,5:26.0,M. Carter-Williams makes free throw 1 of 2,,39,32
149,2,5:26.0,B. Portis enters the game for N. Mirotić,,38,32
150,2,5:26.0,R. Lopez enters the game for C. Felício,,38,32
151,2,5:26.0,,I. Smith enters the game for R. Jackson,38,32
152,2,5:26.0,,K. Caldwell-Pope enters the game for T. Harris,38,32
153,2,5:26.0,M. Carter-Williams makes free throw 2 of 2,,40,32
154,2,5:16.0,,S. Johnson misses 2-pt jump shot from 11 ft,40,32
155,2,5:16.0,Defensive rebound by Team,,40,32
156,2,5:16.0,,Loose ball foul by A. Baynes (drawn by J. Butler),40,32
157,2,5:16.0,,A. Drummond enters the game for A. Baynes,40,32
158,2,5:06.0,Shooting foul by S. Johnson (drawn by J. Butler),,40,32
159,2,5:06.0,J. Butler makes free throw 1 of 2,,41,32
160,2,5:06.0,,M. Morris enters the game for S. Johnson,41,32
161,2,5:06.0,P. Zipser enters the game for M. Carter-Williams,,41,32
162,2,5:06.0,J. Butler makes free throw 2 of 2,,42,32
163,2,4:54.0,,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,42,32
164,2,4:53.0,,Offensive rebound by K. Caldwell-Pope,42,32
165,2,4:41.0,,I. Smith makes 2-pt jump shot from 18 ft,42,34
166,2,4:16.0,R. Lopez misses 2-pt hook shot from 7 ft,,42,34
167,2,4:16.0,,Defensive rebound by A. Drummond,42,34
168,2,4:07.0,,I. Smith misses 2-pt jump shot from 19 ft,42,34
169,2,4:07.0,Defensive rebound by R. Lopez,,42,34
170,2,3:52.0,J. Butler makes 3-pt jump shot from 26 ft (assist by R. Lopez),,45,34
171,2,3:35.0,,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by I. Smith),45,37
172,2,3:23.0,J. Butler misses 3-pt jump shot from 26 ft,,45,37
173,2,3:22.0,,Defensive rebound by A. Drummond,45,37
174,2,3:14.0,,J. Leuer makes 2-pt layup at rim (assist by I. Smith),45,39
175,2,3:14.0,Chicago full timeout,,45,39
176,2,3:14.0,J. Grant enters the game for C. Payne,,45,39
177,2,3:01.0,Personal foul by M. Morris (drawn by J. Butler),,45,39
178,2,3:01.0,J. Butler makes free throw 1 of 2,,46,39
179,2,3:01.0,J. Butler makes free throw 2 of 2,,47,39
180,2,2:40.0,,A. Drummond makes 2-pt hook shot from 9 ft (assist by J. Leuer),47,41
181,2,2:27.0,B. Portis makes 2-pt jump shot from 18 ft (assist by J. Grant),,49,41
182,2,2:15.0,,J. Leuer misses 3-pt jump shot from 26 ft,49,41
183,2,2:15.0,Defensive rebound by J. Butler,,49,41
184,2,2:03.0,B. Portis misses 2-pt jump shot from 8 ft,,49,41
185,2,2:02.0,Offensive rebound by B. Portis,,49,41
186,2,2:00.0,B. Portis makes 2-pt layup at rim,,51,41
187,2,1:43.0,,M. Morris makes 2-pt jump shot from 15 ft (assist by I. Smith),51,43
188,2,1:34.0,Turnover by J. Butler (lost ball; steal by I. Smith),,51,43
189,2,1:25.0,,I. Smith makes 2-pt layup at rim,51,45
190,2,1:13.0,R. Lopez makes 2-pt jump shot from 18 ft (assist by J. Grant),,53,45
191,2,1:03.0,,Personal foul by P. Zipser (drawn by M. Morris),53,45
192,2,1:03.0,,Detroit full timeout,53,45
193,2,0:51.0,,I. Smith makes 2-pt jump shot from 18 ft (assist by M. Morris),53,47
194,2,0:44.0,Personal foul by M. Morris (drawn by J. Butler),,53,47
195,2,0:44.0,J. Butler makes free throw 1 of 2,,54,47
196,2,0:44.0,,S. Johnson enters the game for M. Morris,54,47
197,2,0:44.0,D. Valentine enters the game for P. Zipser,,54,47
198,2,0:44.0,J. Butler makes free throw 2 of 2,,55,47
199,2,0:28.0,,A. Drummond makes 2-pt hook shot from 7 ft (assist by S. Johnson),55,49
200,2,0:12.0,Turnover by J. Butler (lost ball; steal by K. Caldwell-Pope),,55,49
201,2,0:07.0,,I. Smith misses 2-pt layup from 1 ft,55,49
202,2,0:07.0,,Offensive rebound by J. Leuer,55,49
203,2,0:07.0,,J. Leuer makes 2-pt layup from 1 ft,55,51
204,2,0:02.0,J. Grant misses 2-pt jump shot from 6 ft,,55,51
205,2,0:00.0,,Defensive rebound by J. Leuer,55,51
206,3,11:41.0,R. Lopez misses 2-pt jump shot from 5 ft,,55,51
207,3,11:40.0,,Defensive rebound by M. Morris,55,51
208,3,11:32.0,,R. Jackson makes 2-pt jump shot from 11 ft,55,53
209,3,11:15.0,J. Grant makes 2-pt jump shot from 15 ft,,57,53
210,3,10:54.0,,M. Morris misses 2-pt jump shot from 6 ft (block by P. Zipser),57,53
211,3,10:51.0,,Offensive rebound by Team,57,53
212,3,10:50.0,,R. Jackson makes 3-pt jump shot from 24 ft (assist by M. Morris),57,56
213,3,10:27.0,B. Portis makes 2-pt jump shot from 6 ft,,59,56
214,3,10:11.0,,R. Jackson makes 3-pt jump shot from 25 ft,59,59
215,3,9:44.0,J. Grant misses 3-pt jump shot from 26 ft,,59,59
216,3,9:43.0,,Defensive rebound by A. Drummond,59,59
217,3,9:27.0,,A. Drummond makes 2-pt hook shot from 6 ft (assist by K. Caldwell-Pope),59,61
218,3,9:16.0,B. Portis misses 3-pt jump shot from 26 ft,,59,61
219,3,9:16.0,,Defensive rebound by M. Morris,59,61
220,3,9:16.0,Loose ball foul by R. Lopez (drawn by M. Morris),,59,61
221,3,9:00.0,,J. Leuer misses 2-pt jump shot from 21 ft,59,61
222,3,9:00.0,Defensive rebound by P. Zipser,,59,61
223,3,8:51.0,Shooting foul by J. Leuer (drawn by R. Lopez),,59,61
224,3,8:51.0,R. Lopez makes free throw 1 of 2,,60,61
225,3,8:51.0,R. Lopez makes free throw 2 of 2,,61,61
226,3,8:37.0,,Turnover by M. Morris (lost ball),61,61
227,3,8:20.0,J. Grant misses 3-pt jump shot from 25 ft,,61,61
228,3,8:20.0,Offensive rebound by J. Butler,,61,61
229,3,8:17.0,J. Butler makes 2-pt layup from 1 ft,,63,61
230,3,8:11.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,63,61
231,3,8:11.0,Defensive rebound by B. Portis,,63,61
232,3,8:00.0,Personal foul by A. Drummond (drawn by J. Butler),,63,61
233,3,7:58.0,Personal foul by M. Morris (drawn by J. Butler),,63,61
234,3,7:49.0,R. Lopez makes 2-pt layup from 1 ft (assist by J. Butler),,65,61
235,3,7:44.0,,Detroit full timeout,65,61
236,3,7:31.0,,Shooting foul by P. Zipser (drawn by M. Morris),65,61
237,3,7:31.0,,M. Morris misses free throw 1 of 2,65,61
238,3,7:31.0,,Offensive rebound by Team,65,61
239,3,7:31.0,,M. Morris makes free throw 2 of 2,65,62
240,3,7:14.0,R. Lopez makes 2-pt layup from 2 ft (assist by J. Grant),,67,62
241,3,6:59.0,,J. Leuer makes 2-pt jump shot from 22 ft (assist by R. Jackson),67,64
242,3,6:32.0,R. Lopez makes 2-pt jump shot from 16 ft (assist by J. Grant),,69,64
243,3,6:17.0,,A. Drummond misses 2-pt hook shot from 10 ft,69,64
244,3,6:16.0,Defensive rebound by Team,,69,64
245,3,5:50.0,J. Butler misses 2-pt layup at rim,,69,64
246,3,5:49.0,,Defensive rebound by A. Drummond,69,64
247,3,5:43.0,,M. Morris misses 3-pt jump shot from 26 ft,69,64
248,3,5:43.0,Defensive rebound by P. Zipser,,69,64
249,3,5:30.0,B. Portis misses 2-pt jump shot from 5 ft,,69,64
250,3,5:29.0,,Defensive rebound by M. Morris,69,64
251,3,5:18.0,,R. Jackson makes 2-pt jump shot from 6 ft,69,66
252,3,5:02.0,Personal foul by A. Drummond (drawn by J. Butler),,69,66
253,3,5:02.0,,T. Harris enters the game for J. Leuer,69,66
254,3,5:02.0,,I. Smith enters the game for R. Jackson,69,66
255,3,4:52.0,P. Zipser misses 2-pt jump shot from 12 ft,,69,66
256,3,4:52.0,,Defensive rebound by Team,69,66
257,3,4:52.0,,Personal foul by P. Zipser (drawn by K. Caldwell-Pope),69,66
258,3,4:52.0,N. Mirotić enters the game for B. Portis,,69,66
259,3,4:52.0,D. Valentine enters the game for P. Zipser,,69,66
260,3,4:52.0,C. Payne enters the game for J. Grant,,69,66
261,3,4:37.0,,Personal foul by D. Valentine (drawn by K. Caldwell-Pope),69,66
262,3,4:27.0,,M. Morris misses 2-pt layup from 1 ft,69,66
263,3,4:27.0,,Offensive rebound by M. Morris,69,66
264,3,4:24.0,,M. Morris makes 2-pt layup from 1 ft,69,68
265,3,4:12.0,Shooting foul by I. Smith (drawn by J. Butler),,69,68
266,3,4:12.0,J. Butler makes free throw 1 of 2,,70,68
267,3,4:12.0,J. Butler makes free throw 2 of 2,,71,68
268,3,4:10.0,,Personal take foul by D. Valentine (drawn by A. Drummond),71,68
269,3,4:10.0,,A. Drummond makes free throw 1 of 2,71,69
270,3,4:10.0,,A. Drummond makes free throw 2 of 2,71,70
271,3,3:54.0,C. Payne misses 3-pt jump shot from 24 ft,,71,70
272,3,3:54.0,,Defensive rebound by K. Caldwell-Pope,71,70
273,3,3:52.0,,Personal take foul by N. Mirotić (drawn by A. Drummond),71,70
274,3,3:52.0,,A. Drummond makes free throw 1 of 2,71,71
275,3,3:52.0,,A. Drummond misses free throw 2 of 2,71,71
276,3,3:51.0,Defensive rebound by R. Lopez,,71,71
277,3,3:27.0,C. Payne makes 3-pt jump shot from 26 ft (assist by D. Valentine),,74,71
278,3,3:13.0,,T. Harris misses 2-pt layup at rim,74,71
279,3,3:13.0,Defensive rebound by C. Payne,,74,71
280,3,3:00.0,C. Payne misses 3-pt jump shot from 26 ft,,74,71
281,3,2:59.0,,Defensive rebound by Team,74,71
282,3,2:58.0,Chicago full timeout,,74,71
283,3,2:58.0,,S. Johnson enters the game for M. Morris,74,71
284,3,2:45.0,,T. Harris makes 2-pt layup at rim (assist by I. Smith),74,73
285,3,2:32.0,Turnover by D. Valentine (bad pass; steal by T. Harris),,74,73
286,3,2:24.0,,S. Johnson misses 3-pt jump shot from 23 ft,74,73
287,3,2:23.0,Defensive rebound by D. Valentine,,74,73
288,3,2:17.0,C. Payne makes 3-pt jump shot from 26 ft (assist by D. Valentine),,77,73
289,3,2:10.0,,Personal take foul by N. Mirotić (drawn by A. Drummond),77,73
290,3,2:10.0,,A. Drummond misses free throw 1 of 2,77,73
291,3,2:10.0,,Offensive rebound by Team,77,73
292,3,2:10.0,,A. Drummond misses free throw 2 of 2,77,73
293,3,2:07.0,Defensive rebound by J. Butler,,77,73
294,3,1:53.0,Turnover by J. Butler (lost ball; steal by S. Johnson),,77,73
295,3,1:50.0,,Personal foul by R. Lopez (drawn by A. Drummond),77,73
296,3,1:50.0,,A. Drummond misses free throw 1 of 2,77,73
297,3,1:50.0,,Offensive rebound by Team,77,73
298,3,1:50.0,,A. Drummond makes free throw 2 of 2,77,74
299,3,1:36.0,R. Lopez misses 2-pt jump shot from 17 ft,,77,74
300,3,1:31.0,,Defensive rebound by T. Harris,77,74
301,3,1:22.0,,Shooting foul by N. Mirotić (drawn by S. Johnson),77,74
302,3,1:22.0,,S. Johnson misses free throw 1 of 2,77,74
303,3,1:22.0,,Offensive rebound by Team,77,74
304,3,1:22.0,,A. Baynes enters the game for A. Drummond,77,74
305,3,1:22.0,C. Felício enters the game for R. Lopez,,77,74
306,3,1:22.0,,S. Johnson makes free throw 2 of 2,77,75
307,3,1:06.0,C. Felício misses 2-pt layup from 1 ft,,77,75
308,3,1:05.0,,Defensive rebound by K. Caldwell-Pope,77,75
309,3,1:00.0,,T. Harris makes 2-pt dunk at rim (assist by I. Smith),77,77
310,3,0:41.0,C. Payne misses 3-pt jump shot from 26 ft,,77,77
311,3,0:38.0,,Defensive rebound by S. Johnson,77,77
312,3,0:33.0,,Personal foul by C. Felício (drawn by T. Harris),77,77
313,3,0:33.0,,T. Harris makes free throw 1 of 2,77,78
314,3,0:33.0,,T. Harris makes free throw 2 of 2,77,79
315,3,0:25.0,Turnover by C. Payne (bad pass; steal by S. Johnson),,77,79
316,3,0:22.0,,Turnover by S. Johnson (traveling),77,79
317,3,0:22.0,A. Morrow enters the game for C. Felício,,77,79
318,3,0:22.0,,J. Leuer enters the game for A. Baynes,77,79
319,3,0:03.0,J. Butler makes 2-pt jump shot from 17 ft,,79,79
320,3,0:00.0,,I. Smith misses 3-pt jump shot from 28 ft (block by J. Butler),79,79
321,3,0:00.0,,Offensive rebound by Team,79,79
322,4,11:47.0,,S. Johnson misses 2-pt jump shot from 7 ft,79,79
323,4,11:47.0,,Offensive rebound by Team,79,79
324,4,11:47.0,Loose ball foul by C. Felício (drawn by A. Baynes),,79,79
325,4,11:33.0,,T. Harris makes 2-pt jump shot from 9 ft,79,81
326,4,11:24.0,Personal foul by S. Johnson (drawn by C. Payne),,79,81
327,4,11:16.0,D. Valentine misses 3-pt jump shot from 26 ft,,79,81
328,4,11:16.0,,Defensive rebound by S. Johnson,79,81
329,4,11:01.0,,J. Leuer misses 2-pt layup from 1 ft (block by C. Felício),79,81
330,4,11:00.0,,Offensive rebound by T. Harris,79,81
331,4,10:44.0,,T. Harris misses 2-pt layup from 3 ft (block by M. Carter-Williams),79,81
332,4,10:43.0,Defensive rebound by M. Carter-Williams,,79,81
333,4,10:33.0,Shooting foul by A. Baynes (drawn by N. Mirotić),,79,81
334,4,10:33.0,N. Mirotić misses free throw 1 of 2,,79,81
335,4,10:33.0,Offensive rebound by Team,,79,81
336,4,10:33.0,N. Mirotić makes free throw 2 of 2,,80,81
337,4,10:26.0,,Offensive foul by A. Baynes (drawn by C. Payne),80,81
338,4,10:26.0,,Turnover by A. Baynes (offensive foul),80,81
339,4,10:15.0,C. Payne misses 2-pt jump shot from 16 ft,,80,81
340,4,10:15.0,,Defensive rebound by R. Jackson,80,81
341,4,10:11.0,,S. Johnson makes 2-pt layup at rim (assist by R. Jackson),80,83
342,4,9:57.0,N. Mirotić misses 2-pt jump shot from 8 ft,,80,83
343,4,9:56.0,,Defensive rebound by A. Baynes,80,83
344,4,9:51.0,,S. Johnson misses 3-pt jump shot from 24 ft,80,83
345,4,9:50.0,Defensive rebound by C. Felício,,80,83
346,4,9:38.0,C. Payne makes 2-pt jump shot from 10 ft,,82,83
347,4,9:16.0,,J. Leuer makes 2-pt hook shot from 6 ft (assist by T. Harris),82,85
348,4,8:58.0,C. Payne misses 3-pt jump shot from 25 ft,,82,85
349,4,8:58.0,,Defensive rebound by J. Leuer,82,85
350,4,8:46.0,,A. Baynes misses 2-pt hook shot from 7 ft,82,85
351,4,8:46.0,Defensive rebound by M. Carter-Williams,,82,85
352,4,8:46.0,Turnover by M. Carter-Williams (step out of bounds),,82,85
353,4,8:46.0,Official timeout,,82,85
354,4,8:46.0,I. Canaan enters the game for C. Payne,,82,85
355,4,8:46.0,B. Portis enters the game for N. Mirotić,,82,85
356,4,8:46.0,P. Zipser enters the game for M. Carter-Williams,,82,85
357,4,8:32.0,,A. Baynes makes 2-pt dunk at rim (assist by T. Harris),82,87
358,4,8:11.0,P. Zipser misses 2-pt jump shot from 16 ft,,82,87
359,4,8:10.0,,Defensive rebound by J. Leuer,82,87
360,4,8:01.0,,Personal foul by D. Valentine (drawn by S. Johnson),82,87
361,4,8:01.0,J. Butler enters the game for D. Valentine,,82,87
362,4,7:47.0,,T. Harris misses 2-pt jump shot from 18 ft,82,87
363,4,7:46.0,Defensive rebound by C. Felício,,82,87
364,4,7:27.0,B. Portis misses 2-pt hook shot from 6 ft,,82,87
365,4,7:27.0,Offensive rebound by Team,,82,87
366,4,7:27.0,,Loose ball foul by A. Baynes (drawn by C. Felício),82,87
367,4,7:27.0,,A. Drummond enters the game for A. Baynes,82,87
368,4,7:27.0,R. Lopez enters the game for C. Felício,,82,87
369,4,7:14.0,J. Butler misses 3-pt jump shot from 26 ft,,82,87
370,4,7:14.0,,Defensive rebound by S. Johnson,82,87
371,4,6:59.0,,Turnover by S. Johnson (bad pass; steal by J. Butler),82,87
372,4,6:55.0,Turnover by J. Butler (lost ball),,82,87
373,4,6:40.0,,R. Jackson makes 2-pt jump shot from 12 ft,82,89
374,4,6:40.0,Chicago full timeout,,82,89
375,4,6:40.0,J. Grant enters the game for I. Canaan,,82,89
376,4,6:40.0,,K. Caldwell-Pope enters the game for T. Harris,82,89
377,4,6:40.0,,M. Morris enters the game for S. Johnson,82,89
378,4,6:26.0,J. Butler misses 2-pt layup from 3 ft (block by A. Drummond),,82,89
379,4,6:25.0,Offensive rebound by J. Butler,,82,89
380,4,6:20.0,J. Grant misses 3-pt jump shot from 26 ft,,82,89
381,4,6:20.0,,Defensive rebound by A. Drummond,82,89
382,4,6:01.0,,J. Leuer makes 2-pt hook shot from 7 ft (assist by M. Morris),82,91
383,4,5:46.0,R. Lopez makes 2-pt layup at rim (assist by J. Butler),,84,91
384,4,5:35.0,,R. Jackson makes 2-pt layup at rim,84,93
385,4,5:35.0,,Shooting foul by R. Lopez (drawn by R. Jackson),84,93
386,4,5:35.0,,R. Jackson makes free throw 1 of 1,84,94
387,4,5:18.0,J. Butler makes 2-pt jump shot from 9 ft,,86,94
