,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,HOUSTON_ACTION,OKLAHOMA CITY_SCORE,HOUSTON_SCORE
85,1,1:01.0,Shooting foul by J. Harden (drawn by R. Westbrook),,30,34
86,1,1:01.0,R. Westbrook misses free throw 1 of 2,,30,34
87,1,1:01.0,Offensive rebound by Team,,30,34
88,1,1:01.0,E. Freedom enters the game for S. Adams,,30,34
89,1,1:01.0,R. Westbrook makes free throw 2 of 2,,31,34
90,1,0:52.0,,L. Williams makes 3-pt jump shot from 24 ft,31,37
91,1,0:36.0,V. Oladipo misses 2-pt layup from 2 ft,,31,37
92,1,0:34.0,,Defensive rebound by N. Hilário,31,37
93,1,0:12.0,,Houston full timeout,31,37
94,1,0:11.0,,N. Hilário misses 2-pt jump shot from 21 ft,31,37
95,1,0:10.0,,Offensive rebound by Team,31,37
96,1,0:07.0,,Turnover by Team (shot clock),31,37
97,1,0:02.0,E. Freedom misses 2-pt jump shot from 20 ft,,31,37
98,1,0:01.0,Offensive rebound by D. Sabonis,,31,37
99,2,11:46.0,,L. Williams makes 2-pt layup from 2 ft (assist by P. Beverley),31,39
100,2,11:29.0,D. Sabonis misses 2-pt hook shot from 8 ft,,31,39
101,2,11:27.0,Offensive rebound by E. Freedom,,31,39
102,2,11:26.0,E. Freedom misses 2-pt layup from 1 ft,,31,39
103,2,11:25.0,,Defensive rebound by N. Hilário,31,39
104,2,11:18.0,Violation by D. Sabonis (def goaltending),,31,39
105,2,11:18.0,,E. Gordon makes 2-pt layup from 2 ft,31,41
106,2,10:59.0,E. Freedom makes 2-pt layup from 1 ft,,33,41
107,2,10:54.0,,P. Beverley misses 2-pt layup at rim,33,41
108,2,10:53.0,Defensive rebound by D. Sabonis,,33,41
109,2,10:43.0,Turnover by D. Sabonis (step out of bounds),,33,41
110,2,10:32.0,,Personal foul by E. Freedom (drawn by N. Hilário),33,41
111,2,10:21.0,,Turnover by P. Beverley (bad pass; steal by V. Oladipo),33,41
112,2,10:15.0,Á. Abrines makes 2-pt layup from 1 ft (assist by V. Oladipo),,35,41
113,2,10:07.0,,Turnover by E. Gordon (bad pass; steal by Á. Abrines),35,41
114,2,10:06.0,Personal foul by E. Gordon (drawn by Á. Abrines),,35,41
115,2,9:51.0,E. Freedom misses 2-pt hook shot from 6 ft,,35,41
116,2,9:50.0,,Defensive rebound by S. Dekker,35,41
117,2,9:38.0,,L. Williams makes 3-pt jump shot from 23 ft (assist by N. Hilário),35,44
118,2,9:23.0,Turnover by S. Christon (bad pass; steal by N. Hilário),,35,44
119,2,9:20.0,,N. Hilário makes 2-pt layup at rim,35,46
120,2,9:20.0,Oklahoma City full timeout,,35,46
121,2,9:06.0,E. Freedom makes 2-pt layup from 1 ft (assist by V. Oladipo),,37,46
122,2,8:54.0,,Shooting foul by V. Oladipo (drawn by L. Williams),37,46
123,2,8:54.0,,L. Williams makes free throw 1 of 2,37,47
124,2,8:54.0,,L. Williams makes free throw 2 of 2,37,48
125,2,8:36.0,V. Oladipo makes 3-pt jump shot from 26 ft (assist by Á. Abrines),,40,48
126,2,8:18.0,,E. Gordon makes 2-pt layup from 2 ft (assist by N. Hilário),40,50
127,2,8:01.0,V. Oladipo makes 2-pt layup from 3 ft (assist by D. Sabonis),,42,50
128,2,7:50.0,,Turnover by N. Hilário (lost ball; steal by S. Christon),42,50
129,2,7:43.0,Á. Abrines misses 3-pt jump shot from 24 ft,,42,50
130,2,7:42.0,Offensive rebound by S. Christon,,42,50
131,2,7:37.0,Á. Abrines misses 3-pt jump shot from 25 ft,,42,50
132,2,7:36.0,,Defensive rebound by S. Dekker,42,50
133,2,7:29.0,,P. Beverley misses 3-pt jump shot from 25 ft,42,50
134,2,7:29.0,Defensive rebound by Team,,42,50
135,2,7:29.0,R. Westbrook enters the game for V. Oladipo,,42,50
136,2,7:29.0,,C. Capela enters the game for N. Hilário,42,50
137,2,7:12.0,D. Sabonis misses 2-pt hook shot from 7 ft,,42,50
138,2,7:10.0,,Defensive rebound by L. Williams,42,50
139,2,7:05.0,,S. Dekker makes 2-pt layup from 3 ft (assist by L. Williams),42,52
140,2,7:05.0,,Shooting foul by D. Sabonis (drawn by S. Dekker),42,52
141,2,7:05.0,,S. Dekker misses free throw 1 of 1,42,52
142,2,7:05.0,A. Roberson enters the game for D. Sabonis,,42,52
143,2,7:04.0,Defensive rebound by R. Westbrook,,42,52
144,2,6:58.0,,Loose ball foul by S. Dekker (drawn by A. Roberson),42,52
145,2,6:42.0,Á. Abrines misses 3-pt jump shot from 26 ft,,42,52
146,2,6:41.0,Offensive rebound by E. Freedom,,42,52
147,2,6:38.0,E. Freedom makes 2-pt layup from 3 ft,,44,52
148,2,6:34.0,,S. Dekker makes 2-pt layup from 1 ft (assist by P. Beverley),44,54
149,2,6:34.0,,Shooting foul by E. Freedom (drawn by S. Dekker),44,54
150,2,6:34.0,,S. Dekker makes free throw 1 of 1,44,55
151,2,6:26.0,Personal block foul by C. Capela (drawn by R. Westbrook),,44,55
152,2,6:22.0,R. Westbrook misses 3-pt jump shot from 26 ft,,44,55
153,2,6:21.0,,Defensive rebound by C. Capela,44,55
154,2,6:09.0,,Turnover by P. Beverley (bad pass; steal by E. Freedom),44,55
155,2,6:02.0,Turnover by S. Christon (bad pass),,44,55
156,2,6:02.0,,Houston full timeout,44,55
157,2,6:02.0,D. McDermott enters the game for Á. Abrines,,44,55
158,2,6:02.0,V. Oladipo enters the game for S. Christon,,44,55
159,2,6:02.0,,T. Ariza enters the game for E. Gordon,44,55
160,2,6:02.0,,J. Harden enters the game for P. Beverley,44,55
161,2,5:46.0,,C. Capela makes 2-pt dunk at rim (assist by L. Williams),44,57
162,2,5:29.0,V. Oladipo misses 2-pt jump shot from 18 ft,,44,57
163,2,5:28.0,,Defensive rebound by L. Williams,44,57
164,2,5:21.0,,J. Harden makes 3-pt jump shot from 27 ft,44,60
165,2,5:05.0,S. Adams enters the game for E. Freedom,,44,60
166,2,4:58.0,R. Westbrook misses 2-pt jump shot from 19 ft,,44,60
167,2,4:56.0,,Defensive rebound by S. Dekker,44,60
168,2,4:51.0,,S. Dekker misses 2-pt layup from 3 ft,44,60
169,2,4:50.0,Defensive rebound by D. McDermott,,44,60
170,2,4:36.0,S. Adams misses 2-pt hook shot from 7 ft,,44,60
171,2,4:35.0,,Defensive rebound by C. Capela,44,60
172,2,4:22.0,,S. Dekker makes 3-pt jump shot from 25 ft (assist by T. Ariza),44,63
173,2,4:09.0,Shooting foul by C. Capela (drawn by R. Westbrook),,44,63
174,2,4:09.0,R. Westbrook makes free throw 1 of 2,,45,63
175,2,4:09.0,R. Westbrook makes free throw 2 of 2,,46,63
176,2,3:57.0,,C. Capela makes 2-pt dunk at rim (assist by L. Williams),46,65
177,2,3:55.0,Oklahoma City full timeout,,46,65
178,2,3:47.0,A. Roberson misses 2-pt jump shot from 4 ft (block by C. Capela),,46,65
179,2,3:38.0,Offensive rebound by D. McDermott,,46,65
180,2,3:38.0,D. McDermott makes 3-pt jump shot from 26 ft (assist by S. Adams),,49,65
181,2,3:22.0,,L. Williams makes 3-pt jump shot from 25 ft (assist by J. Harden),49,68
182,2,3:07.0,R. Westbrook makes 2-pt layup from 1 ft (assist by A. Roberson),,51,68
183,2,3:00.0,,L. Williams makes 3-pt jump shot from 27 ft (assist by J. Harden),51,71
184,2,2:49.0,Shooting foul by C. Capela (drawn by S. Adams),,51,71
185,2,2:49.0,S. Adams makes free throw 1 of 2,,52,71
186,2,2:49.0,S. Christon enters the game for V. Oladipo,,52,71
187,2,2:49.0,,E. Gordon enters the game for C. Capela,52,71
188,2,2:49.0,,N. Hilário enters the game for S. Dekker,52,71
189,2,2:49.0,S. Adams makes free throw 2 of 2,,53,71
190,2,2:35.0,,T. Ariza makes 3-pt jump shot from 26 ft (assist by J. Harden),53,74
191,2,2:24.0,Personal foul by T. Ariza (drawn by R. Westbrook),,53,74
192,2,2:24.0,R. Westbrook makes free throw 1 of 2,,54,74
193,2,2:24.0,,P. Beverley enters the game for L. Williams,54,74
194,2,2:24.0,R. Westbrook makes free throw 2 of 2,,55,74
195,2,2:13.0,Violation by A. Roberson (kicked ball),,55,74
196,2,2:09.0,,J. Harden misses 3-pt jump shot from 25 ft,55,74
197,2,2:08.0,Defensive rebound by A. Roberson,,55,74
198,2,1:48.0,A. Roberson makes 2-pt layup from 2 ft (assist by R. Westbrook),,57,74
199,2,1:48.0,Shooting foul by J. Harden (drawn by A. Roberson),,57,74
200,2,1:48.0,A. Roberson misses free throw 1 of 1,,57,74
201,2,1:48.0,,Defensive rebound by J. Harden,57,74
202,2,1:38.0,,T. Ariza makes 2-pt layup from 3 ft (assist by J. Harden),57,76
203,2,1:30.0,Oklahoma City full timeout,,57,76
204,2,1:30.0,V. Oladipo enters the game for D. McDermott,,57,76
205,2,1:21.0,S. Christon misses 3-pt jump shot from 26 ft,,57,76
206,2,1:20.0,,Defensive rebound by J. Harden,57,76
207,2,1:13.0,,Personal foul by A. Roberson (drawn by N. Hilário),57,76
208,2,1:13.0,,N. Hilário misses free throw 1 of 2,57,76
209,2,1:13.0,,Offensive rebound by Team,57,76
210,2,1:13.0,T. Gibson enters the game for A. Roberson,,57,76
211,2,1:13.0,,N. Hilário makes free throw 2 of 2,57,77
212,2,0:59.0,R. Westbrook makes 2-pt dunk at rim,,59,77
213,2,0:46.0,,N. Hilário makes 2-pt dunk at rim (assist by T. Ariza),59,79
214,2,0:32.0,R. Westbrook misses 3-pt jump shot from 25 ft,,59,79
215,2,0:31.0,,Defensive rebound by T. Ariza,59,79
216,2,0:08.0,,Turnover by T. Ariza (bad pass; steal by T. Gibson),59,79
217,2,0:05.0,V. Oladipo misses 2-pt layup from 3 ft (block by T. Ariza),,59,79
218,2,0:03.0,,Defensive rebound by T. Ariza,59,79
219,2,0:00.0,,T. Ariza misses 3-pt jump shot from 43 ft,59,79
220,2,0:00.0,,Offensive rebound by Team,59,79
221,3,11:52.0,,Personal foul by T. Gibson (drawn by T. Ariza),59,79
222,3,11:46.0,,Shooting foul by A. Roberson (drawn by J. Harden),59,79
223,3,11:46.0,,J. Harden makes free throw 1 of 2,59,80
224,3,11:46.0,,J. Harden misses free throw 2 of 2,59,80
225,3,11:45.0,Defensive rebound by R. Westbrook,,59,80
226,3,11:33.0,A. Roberson misses 3-pt jump shot from 24 ft,,59,80
227,3,11:32.0,Offensive rebound by S. Adams,,59,80
228,3,11:31.0,Personal foul by C. Capela (drawn by S. Adams),,59,80
229,3,11:31.0,,N. Hilário enters the game for C. Capela,59,80
230,3,11:23.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,62,80
231,3,11:08.0,,E. Gordon misses 3-pt jump shot from 26 ft,62,80
232,3,11:06.0,Defensive rebound by R. Westbrook,,62,80
233,3,11:02.0,Personal foul by E. Gordon (drawn by S. Adams),,62,80
234,3,10:53.0,V. Oladipo misses 2-pt jump shot from 19 ft,,62,80
235,3,10:52.0,,Defensive rebound by J. Harden,62,80
236,3,10:47.0,,T. Ariza misses 3-pt jump shot from 25 ft,62,80
237,3,10:44.0,Defensive rebound by A. Roberson,,62,80
238,3,10:34.0,A. Roberson misses 2-pt layup at rim,,62,80
239,3,10:33.0,Offensive rebound by S. Adams,,62,80
240,3,10:33.0,S. Adams misses 2-pt layup from 1 ft,,62,80
241,3,10:32.0,Offensive rebound by A. Roberson,,62,80
242,3,10:32.0,A. Roberson misses 2-pt layup from 2 ft,,62,80
243,3,10:31.0,,Defensive rebound by Team,62,80
244,3,10:20.0,,J. Harden makes 2-pt layup from 3 ft,62,82
245,3,10:02.0,Shooting foul by J. Harden (drawn by S. Adams),,62,82
246,3,10:02.0,S. Adams makes 2-pt jump shot from 7 ft,,64,82
247,3,10:02.0,S. Adams misses free throw 1 of 1,,64,82
248,3,10:02.0,,Defensive rebound by T. Ariza,64,82
249,3,9:46.0,,P. Beverley misses 3-pt jump shot from 24 ft,64,82
250,3,9:44.0,Defensive rebound by R. Westbrook,,64,82
251,3,9:37.0,Shooting foul by P. Beverley (drawn by R. Westbrook),,64,82
252,3,9:37.0,R. Westbrook makes free throw 1 of 2,,65,82
253,3,9:37.0,R. Westbrook makes free throw 2 of 2,,66,82
254,3,9:25.0,,Turnover by J. Harden (bad pass; steal by V. Oladipo),66,82
255,3,9:18.0,R. Westbrook misses 3-pt jump shot from 24 ft,,66,82
256,3,9:16.0,Offensive rebound by T. Gibson,,66,82
257,3,9:13.0,T. Gibson makes 2-pt dunk at rim,,68,82
258,3,8:52.0,,E. Gordon misses 2-pt layup from 2 ft,68,82
259,3,8:51.0,Defensive rebound by T. Gibson,,68,82
260,3,8:47.0,V. Oladipo makes 2-pt dunk at rim (assist by R. Westbrook),,70,82
261,3,8:47.0,,Houston full timeout,70,82
262,3,8:37.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by J. Harden),70,85
263,3,8:21.0,Turnover by A. Roberson (lost ball; steal by N. Hilário),,70,85
264,3,8:16.0,,J. Harden misses 3-pt jump shot from 25 ft,70,85
265,3,8:14.0,Defensive rebound by R. Westbrook,,70,85
266,3,8:07.0,V. Oladipo makes 2-pt jump shot from 20 ft,,72,85
267,3,7:47.0,,N. Hilário makes 2-pt layup from 3 ft (assist by P. Beverley),72,87
268,3,7:27.0,V. Oladipo misses 2-pt jump shot from 22 ft,,72,87
269,3,7:26.0,,Defensive rebound by N. Hilário,72,87
270,3,7:19.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by J. Harden),72,90
271,3,7:18.0,Oklahoma City full timeout,,72,90
272,3,7:07.0,Turnover by R. Westbrook (bad pass),,72,90
273,3,6:56.0,,Turnover by E. Gordon (bad pass; steal by A. Roberson),72,90
274,3,6:56.0,Personal foul by P. Beverley (drawn by R. Westbrook),,72,90
275,3,6:56.0,R. Westbrook makes free throw 1 of 2,,73,90
276,3,6:56.0,R. Westbrook misses free throw 2 of 2,,73,90
277,3,6:55.0,Offensive rebound by S. Adams,,73,90
278,3,6:47.0,V. Oladipo misses 3-pt jump shot from 25 ft,,73,90
279,3,6:46.0,Offensive rebound by T. Gibson,,73,90
280,3,6:39.0,A. Roberson misses 2-pt layup from 1 ft,,73,90
281,3,6:36.0,Offensive rebound by T. Gibson,,73,90
282,3,6:30.0,T. Gibson makes 2-pt dunk at rim,,75,90
283,3,6:22.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by J. Harden),75,93
284,3,6:03.0,Turnover by T. Gibson (lost ball),,75,93
285,3,6:03.0,,L. Williams enters the game for P. Beverley,75,93
286,3,5:52.0,,Turnover by J. Harden (bad pass; steal by A. Roberson),75,93
287,3,5:36.0,S. Adams makes 2-pt hook shot from 3 ft (assist by R. Westbrook),,77,93
288,3,5:26.0,,L. Williams makes 2-pt layup from 2 ft,77,95
289,3,5:12.0,Turnover by V. Oladipo (bad pass; steal by T. Ariza),,77,95
290,3,5:10.0,,Personal foul by R. Westbrook (drawn by J. Harden),77,95
291,3,5:10.0,Á. Abrines enters the game for V. Oladipo,,77,95
292,3,4:53.0,,J. Harden misses 3-pt jump shot from 26 ft,77,95
293,3,4:51.0,Defensive rebound by R. Westbrook,,77,95
294,3,4:46.0,R. Westbrook misses 3-pt jump shot from 27 ft,,77,95
295,3,4:45.0,Offensive rebound by A. Roberson,,77,95
296,3,4:44.0,A. Roberson makes 2-pt layup from 1 ft,,79,95
297,3,4:27.0,,Turnover by T. Ariza (traveling),79,95
298,3,4:27.0,,C. Capela enters the game for N. Hilário,79,95
299,3,4:27.0,,S. Dekker enters the game for E. Gordon,79,95
300,3,4:05.0,A. Roberson misses 2-pt hook shot from 7 ft,,79,95
301,3,4:04.0,,Defensive rebound by C. Capela,79,95
302,3,3:57.0,,T. Ariza makes 2-pt layup from 1 ft (assist by L. Williams),79,97
303,3,3:43.0,Turnover by Á. Abrines (lost ball; steal by L. Williams),,79,97
304,3,3:36.0,,L. Williams makes 3-pt jump shot from 29 ft (assist by J. Harden),79,100
305,3,3:35.0,Oklahoma City full timeout,,79,100
306,3,3:35.0,E. Freedom enters the game for T. Gibson,,79,100
307,3,3:35.0,J. Grant enters the game for S. Adams,,79,100
308,3,3:22.0,Á. Abrines misses 3-pt jump shot from 27 ft,,79,100
309,3,3:21.0,,Defensive rebound by S. Dekker,79,100
310,3,3:07.0,,Turnover by L. Williams (bad pass; steal by Á. Abrines),79,100
311,3,3:05.0,Turnover by R. Westbrook (bad pass; steal by T. Ariza),,79,100
312,3,3:05.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by J. Harden),79,103
313,3,2:52.0,J. Grant misses 3-pt jump shot from 26 ft,,79,103
314,3,2:51.0,,Defensive rebound by C. Capela,79,103
315,3,2:36.0,,J. Harden misses 3-pt jump shot from 25 ft,79,103
316,3,2:35.0,Defensive rebound by E. Freedom,,79,103
317,3,2:27.0,A. Roberson makes 2-pt layup from 1 ft,,81,103
318,3,2:03.0,,L. Williams makes 3-pt jump shot from 27 ft (assist by S. Dekker),81,106
319,3,1:45.0,A. Roberson makes 2-pt dunk at rim (assist by E. Freedom),,83,106
320,3,1:26.0,,C. Capela misses 2-pt jump shot from 4 ft,83,106
321,3,1:25.0,,Offensive rebound by S. Dekker,83,106
322,3,1:22.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),83,108
323,3,1:21.0,,Technical foul by C. Capela,83,108
324,3,1:21.0,R. Westbrook misses technical free throw,,83,108
325,3,1:21.0,Offensive rebound by Team,,83,108
326,3,1:19.0,,Technical foul by Team,83,108
327,3,1:19.0,R. Westbrook makes technical free throw,,84,108
328,3,1:13.0,R. Westbrook misses 2-pt layup from 1 ft,,84,108
329,3,1:13.0,Offensive rebound by Team,,84,108
330,3,1:13.0,,Loose ball foul by J. Harden (drawn by E. Freedom),84,108
331,3,1:13.0,E. Freedom makes free throw 1 of 2,,85,108
332,3,1:13.0,S. Christon enters the game for R. Westbrook,,85,108
333,3,1:13.0,E. Freedom makes free throw 2 of 2,,86,108
334,3,1:00.0,,Turnover by J. Harden (bad pass; steal by Á. Abrines),86,108
335,3,0:43.0,E. Freedom makes 2-pt layup from 1 ft,,88,108
336,3,0:42.0,,Personal foul by A. Roberson (drawn by J. Harden),88,108
337,3,0:27.0,,J. Harden makes 2-pt layup from 1 ft,88,110
338,3,0:04.0,A. Roberson misses 2-pt layup from 2 ft,,88,110
339,3,0:02.0,,Defensive rebound by J. Harden,88,110
340,3,0:00.0,,J. Harden makes 3-pt jump shot from 25 ft,88,113
341,4,11:47.0,E. Freedom makes 2-pt layup from 1 ft (assist by Á. Abrines),,90,113
342,4,11:29.0,,L. Williams misses 2-pt layup from 4 ft (block by J. Grant),90,113
343,4,11:27.0,Defensive rebound by V. Oladipo,,90,113
344,4,11:20.0,E. Freedom makes 2-pt layup from 2 ft (assist by V. Oladipo),,92,113
345,4,11:20.0,Shooting foul by E. Gordon (drawn by E. Freedom),,92,113
346,4,11:20.0,E. Freedom makes free throw 1 of 1,,93,113
347,4,11:07.0,,Shooting foul by Á. Abrines (drawn by E. Gordon),93,113
348,4,11:07.0,,E. Gordon makes free throw 1 of 2,93,114
349,4,11:07.0,,E. Gordon makes free throw 2 of 2,93,115
350,4,10:50.0,Shooting foul by C. Capela (drawn by E. Freedom),,93,115
351,4,10:50.0,E. Freedom makes free throw 1 of 2,,94,115
352,4,10:50.0,,N. Hilário enters the game for C. Capela,94,115
353,4,10:50.0,E. Freedom makes free throw 2 of 2,,95,115
354,4,10:37.0,,Turnover by P. Beverley (lost ball; steal by S. Christon),95,115
355,4,10:32.0,Á. Abrines misses 3-pt jump shot from 27 ft,,95,115
356,4,10:30.0,,Defensive rebound by N. Hilário,95,115
357,4,10:25.0,Offensive charge foul by L. Williams (drawn by J. Grant),,95,115
358,4,10:25.0,,Turnover by L. Williams (offensive foul),95,115
359,4,10:15.0,Turnover by S. Christon (lost ball; steal by P. Beverley),,95,115
360,4,10:04.0,,P. Beverley misses 3-pt jump shot from 25 ft,95,115
361,4,10:03.0,Defensive rebound by V. Oladipo,,95,115
362,4,9:48.0,E. Freedom makes 2-pt jump shot from 20 ft,,97,115
363,4,9:35.0,,L. Williams misses 2-pt layup at rim (block by J. Grant),97,115
364,4,9:33.0,Defensive rebound by V. Oladipo,,97,115
365,4,9:27.0,Offensive foul by V. Oladipo (drawn by P. Beverley),,97,115
366,4,9:27.0,Turnover by V. Oladipo (offensive foul),,97,115
367,4,9:20.0,,Turnover by P. Beverley (step out of bounds),97,115
368,4,9:20.0,R. Westbrook enters the game for V. Oladipo,,97,115
369,4,9:00.0,R. Westbrook misses 2-pt layup from 3 ft,,97,115
370,4,8:59.0,Offensive rebound by E. Freedom,,97,115
371,4,8:59.0,,Loose ball foul by N. Hilário (drawn by E. Freedom),97,115
372,4,8:59.0,Official timeout,,97,115
373,4,8:52.0,Á. Abrines misses 3-pt jump shot from 26 ft,,97,115
374,4,8:51.0,Offensive rebound by J. Grant,,97,115
375,4,8:46.0,R. Westbrook makes 3-pt jump shot from 26 ft (assist by S. Christon),,100,115
376,4,8:34.0,,N. Hilário makes 2-pt dunk at rim,100,117
377,4,8:16.0,R. Westbrook misses 3-pt jump shot from 25 ft,,100,117
378,4,8:15.0,Offensive rebound by S. Christon,,100,117
379,4,8:14.0,Turnover by S. Christon (back court),,100,117
