,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,MEMPHIS_ACTION,GOLDEN STATE_SCORE,MEMPHIS_SCORE
137,2,9:10.0,,Z. Randolph makes free throw 2 of 2,36,26
138,2,8:52.0,K. Thompson misses 2-pt jump shot from 21 ft,,36,26
139,2,8:51.0,,Defensive rebound by Z. Randolph,36,26
140,2,8:34.0,Offensive charge foul by T. Douglas (drawn by J. McAdoo),,36,26
141,2,8:34.0,,Turnover by T. Douglas (offensive foul),36,26
142,2,8:21.0,Turnover by K. Thompson (traveling),,36,26
143,2,7:59.0,,M. Conley misses 2-pt jump shot from 11 ft (block by J. McAdoo),36,26
144,2,7:59.0,,Offensive rebound by M. Conley,36,26
145,2,7:59.0,,B. Wright misses 2-pt layup from 1 ft,36,26
146,2,7:59.0,,Offensive rebound by Z. Randolph,36,26
147,2,7:59.0,,Shooting foul by J. McAdoo (drawn by Z. Randolph),36,26
148,2,7:59.0,,Z. Randolph makes free throw 1 of 2,36,27
149,2,7:59.0,,M. Gasol enters the game for B. Wright,36,27
150,2,7:59.0,,Z. Randolph makes free throw 2 of 2,36,28
151,2,7:40.0,Shooting foul by M. Gasol (drawn by S. Livingston),,36,28
152,2,7:40.0,S. Livingston makes free throw 1 of 2,,37,28
153,2,7:40.0,I. Clark enters the game for A. Iguodala,,37,28
154,2,7:40.0,S. Livingston makes free throw 2 of 2,,38,28
155,2,7:18.0,,T. Douglas misses 3-pt jump shot from 25 ft,38,28
156,2,7:18.0,Defensive rebound by I. Clark,,38,28
157,2,7:03.0,K. Thompson makes 2-pt jump shot from 21 ft (assist by S. Livingston),,40,28
158,2,6:48.0,,T. Douglas misses 2-pt layup from 2 ft,40,28
159,2,6:46.0,,Offensive rebound by Z. Randolph,40,28
160,2,6:46.0,,Z. Randolph makes 2-pt layup from 1 ft,40,30
161,2,6:45.0,Golden State full timeout,,40,30
162,2,6:45.0,,J. Ennis enters the game for V. Carter,40,30
163,2,6:45.0,K. Durant enters the game for D. Green,,40,30
164,2,6:36.0,Personal foul by J. Ennis (drawn by K. Thompson),,40,30
165,2,6:36.0,K. Thompson makes free throw 1 of 2,,41,30
166,2,6:36.0,K. Thompson makes free throw 2 of 2,,42,30
167,2,6:24.0,,Personal foul by S. Livingston (drawn by M. Gasol),42,30
168,2,6:24.0,,T. Allen enters the game for M. Conley,42,30
169,2,6:12.0,,Turnover by T. Douglas (traveling),42,30
170,2,5:53.0,S. Livingston misses 2-pt jump shot from 14 ft,,42,30
171,2,5:53.0,,Defensive rebound by T. Allen,42,30
172,2,5:42.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by T. Allen),42,32
173,2,5:42.0,,Shooting foul by K. Durant (drawn by Z. Randolph),42,32
174,2,5:42.0,S. Curry enters the game for I. Clark,,42,32
175,2,5:42.0,J. McGee enters the game for J. McAdoo,,42,32
176,2,5:42.0,A. Iguodala enters the game for K. Thompson,,42,32
177,2,5:42.0,,Z. Randolph makes free throw 1 of 1,42,33
178,2,5:22.0,A. Iguodala makes 3-pt jump shot from 25 ft,,45,33
179,2,5:00.0,,Shooting foul by S. Livingston (drawn by M. Gasol),45,33
180,2,5:00.0,,M. Gasol makes free throw 1 of 2,45,34
181,2,5:00.0,P. McCaw enters the game for S. Livingston,,45,34
182,2,5:00.0,,M. Gasol makes free throw 2 of 2,45,35
183,2,4:36.0,A. Iguodala makes 2-pt jump shot from 17 ft (assist by P. McCaw),,47,35
184,2,4:17.0,,J. Green enters the game for Z. Randolph,47,35
185,2,4:14.0,,Shooting foul by S. Curry (drawn by T. Douglas),47,35
186,2,4:14.0,,T. Douglas makes free throw 1 of 3,47,36
187,2,4:14.0,,T. Douglas makes free throw 2 of 3,47,37
188,2,4:14.0,Golden State full timeout,,47,37
189,2,4:14.0,Technical foul by K. Durant,,47,37
190,2,4:14.0,,T. Douglas makes technical free throw,47,38
191,2,4:14.0,D. Green enters the game for P. McCaw,,47,37
192,2,4:14.0,,T. Douglas makes free throw 3 of 3,47,39
193,2,4:00.0,S. Curry misses 3-pt jump shot from 26 ft,,47,39
194,2,4:00.0,,Defensive rebound by M. Gasol,47,39
195,2,3:47.0,,M. Gasol misses 3-pt jump shot from 26 ft,47,39
196,2,3:46.0,Defensive rebound by K. Durant,,47,39
197,2,3:43.0,Shooting foul by T. Douglas (drawn by K. Durant),,47,39
198,2,3:43.0,K. Durant makes free throw 1 of 2,,48,39
199,2,3:43.0,K. Durant makes free throw 2 of 2,,49,39
200,2,3:31.0,,Shooting foul by J. McGee (drawn by M. Gasol),49,39
201,2,3:31.0,,M. Gasol makes free throw 1 of 2,49,40
202,2,3:31.0,K. Thompson enters the game for J. McGee,,49,40
203,2,3:31.0,,M. Gasol makes free throw 2 of 2,49,41
204,2,3:23.0,Personal foul by T. Douglas (drawn by S. Curry),,49,41
205,2,3:23.0,,M. Conley enters the game for T. Douglas,49,41
206,2,3:16.0,D. Green makes 2-pt layup from 1 ft (assist by A. Iguodala),,51,41
207,2,3:01.0,,T. Allen misses 2-pt layup from 2 ft (block by K. Durant),51,41
208,2,2:59.0,,Offensive rebound by T. Allen,51,41
209,2,2:57.0,,J. Green misses 2-pt layup from 2 ft (block by D. Green),51,41
210,2,2:57.0,,Offensive rebound by Team,51,41
211,2,2:57.0,,Memphis full timeout,51,41
212,2,2:53.0,,Turnover by M. Gasol (lost ball; steal by D. Green),51,41
213,2,2:44.0,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Thompson),,54,41
214,2,2:25.0,,M. Conley makes 3-pt jump shot from 26 ft,54,44
215,2,2:13.0,Turnover by S. Curry (bad pass),,54,44
216,2,1:51.0,,M. Conley misses 3-pt jump shot from 25 ft,54,44
217,2,1:50.0,,Offensive rebound by M. Conley,54,44
218,2,1:46.0,,M. Conley makes 2-pt jump shot from 10 ft (assist by M. Gasol),54,46
219,2,1:46.0,,Shooting foul by S. Curry (drawn by M. Conley),54,46
220,2,1:46.0,,M. Conley makes free throw 1 of 1,54,47
221,2,1:35.0,K. Durant misses 3-pt jump shot from 23 ft,,54,47
222,2,1:34.0,,Defensive rebound by M. Conley,54,47
223,2,1:14.0,,T. Allen makes 2-pt layup from 3 ft (assist by M. Gasol),54,49
224,2,1:02.0,Shooting foul by J. Ennis (drawn by A. Iguodala),,54,49
225,2,1:02.0,A. Iguodala makes free throw 1 of 3,,55,49
226,2,1:02.0,A. Iguodala makes free throw 2 of 3,,56,49
227,2,1:02.0,,V. Carter enters the game for J. Ennis,56,49
228,2,1:02.0,,Z. Randolph enters the game for J. Green,56,49
229,2,1:02.0,J. McGee enters the game for K. Durant,,56,49
230,2,1:02.0,A. Iguodala makes free throw 3 of 3,,57,49
231,2,0:48.0,,M. Gasol misses 2-pt layup from 2 ft (block by A. Iguodala),57,49
232,2,0:48.0,,Offensive rebound by Team,57,49
233,2,0:43.0,,Turnover by M. Gasol (lost ball; steal by D. Green),57,49
234,2,0:40.0,D. Green makes 2-pt dunk at rim,,59,49
235,2,0:34.0,,M. Conley misses 3-pt jump shot from 26 ft,59,49
236,2,0:33.0,Defensive rebound by S. Curry,,59,49
237,2,0:29.0,A. Iguodala makes 2-pt dunk at rim (assist by S. Curry),,61,49
238,2,0:23.0,,Memphis full timeout,61,49
239,2,0:23.0,,T. Daniels enters the game for T. Allen,61,49
240,2,0:07.0,,T. Daniels misses 3-pt jump shot from 25 ft,61,49
241,2,0:07.0,Defensive rebound by D. Green,,61,49
242,2,0:01.0,Shooting foul by M. Gasol (drawn by A. Iguodala),,61,49
243,2,0:01.0,A. Iguodala makes free throw 1 of 2,,62,49
244,2,0:01.0,A. Iguodala misses free throw 2 of 2,,62,49
245,2,0:01.0,I. Clark enters the game for S. Curry,,62,49
246,2,0:01.0,,J. Green enters the game for M. Gasol,62,49
247,2,0:00.0,Offensive rebound by J. McGee,,62,49
248,2,0:00.0,J. McGee misses 2-pt layup from 1 ft,,62,49
249,2,0:00.0,Offensive rebound by J. McGee,,62,49
250,3,11:39.0,,T. Allen makes 2-pt jump shot from 4 ft,62,51
251,3,11:17.0,K. Durant makes 3-pt jump shot from 27 ft,,65,51
252,3,10:54.0,,M. Conley makes 3-pt jump shot from 25 ft,65,54
253,3,10:33.0,K. Durant makes 2-pt jump shot from 14 ft (assist by J. McGee),,67,54
254,3,10:20.0,,Offensive foul by J. Green (drawn by D. Green),67,54
255,3,10:20.0,,Turnover by J. Green (offensive foul),67,54
256,3,10:09.0,K. Durant misses 2-pt jump shot from 10 ft,,67,54
257,3,10:07.0,,Defensive rebound by T. Allen,67,54
258,3,9:54.0,,M. Gasol makes 3-pt jump shot from 25 ft (assist by M. Conley),67,57
259,3,9:53.0,Golden State full timeout,,67,57
260,3,9:40.0,Shooting foul by M. Gasol (drawn by K. Durant),,67,57
261,3,9:40.0,K. Durant makes free throw 1 of 3,,68,57
262,3,9:40.0,K. Durant makes free throw 2 of 3,,69,57
263,3,9:40.0,K. Durant makes free throw 3 of 3,,70,57
264,3,9:20.0,,M. Conley misses 2-pt jump shot from 12 ft,70,57
265,3,9:19.0,Defensive rebound by D. Green,,70,57
266,3,9:19.0,,Loose ball foul by T. Allen (drawn by D. Green),70,57
267,3,9:19.0,,Technical foul by Team,70,57
268,3,9:19.0,,Technical foul by Team,70,57
269,3,9:19.0,S. Curry makes technical free throw,,71,57
270,3,9:19.0,S. Curry makes technical free throw,,72,57
271,3,9:02.0,K. Durant misses 2-pt jump shot from 22 ft,,72,57
272,3,9:02.0,,Defensive rebound by Team,72,57
273,3,9:02.0,Loose ball foul by J. McGee (drawn by M. Gasol),,72,57
274,3,8:54.0,,M. Gasol misses 3-pt jump shot from 25 ft,72,57
275,3,8:54.0,Defensive rebound by D. Green,,72,57
276,3,8:45.0,K. Thompson misses 3-pt jump shot from 24 ft,,72,57
277,3,8:45.0,Offensive rebound by J. McGee,,72,57
278,3,8:45.0,J. McGee makes 2-pt dunk at rim,,74,57
279,3,8:45.0,,Memphis full timeout,74,57
280,3,8:33.0,,T. Allen misses 2-pt layup from 1 ft (block by D. Green),74,57
281,3,8:30.0,Defensive rebound by K. Durant,,74,57
282,3,8:18.0,K. Thompson misses 3-pt jump shot from 23 ft,,74,57
283,3,8:17.0,,Defensive rebound by T. Allen,74,57
284,3,8:10.0,,M. Conley makes 2-pt layup from 1 ft,74,59
285,3,8:10.0,,Shooting foul by S. Curry (drawn by M. Conley),74,59
286,3,8:10.0,,M. Conley makes free throw 1 of 1,74,60
287,3,7:56.0,K. Durant makes 3-pt jump shot from 25 ft (assist by S. Curry),,77,60
288,3,7:38.0,,J. Ennis misses 2-pt jump shot from 22 ft,77,60
289,3,7:38.0,Defensive rebound by J. McGee,,77,60
290,3,7:23.0,Offensive foul by J. McGee (drawn by J. Ennis),,77,60
291,3,7:23.0,Turnover by J. McGee (offensive foul),,77,60
292,3,7:11.0,,Turnover by J. Green (bad pass; steal by K. Durant),77,60
293,3,7:05.0,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),,79,60
294,3,6:47.0,,J. Green misses 3-pt jump shot from 25 ft,79,60
295,3,6:46.0,Defensive rebound by S. Curry,,79,60
296,3,6:39.0,Personal foul by J. Green (drawn by D. Green),,79,60
297,3,6:39.0,,Z. Randolph enters the game for J. Green,79,60
298,3,6:34.0,J. McGee makes 2-pt dunk at rim (assist by K. Thompson),,81,60
299,3,6:12.0,,Shooting foul by J. McGee (drawn by T. Allen),81,60
300,3,6:12.0,,T. Allen misses free throw 1 of 2,81,60
301,3,6:12.0,,Offensive rebound by Team,81,60
302,3,6:12.0,K. Looney enters the game for J. McGee,,81,60
303,3,6:12.0,,T. Allen makes free throw 2 of 2,81,61
304,3,6:00.0,Personal foul by J. Ennis (drawn by K. Thompson),,81,61
305,3,6:00.0,,V. Carter enters the game for J. Ennis,81,61
306,3,5:46.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Green),,84,61
307,3,5:26.0,,T. Allen misses 2-pt layup from 1 ft (block by D. Green),84,61
308,3,5:25.0,,Offensive rebound by T. Allen,84,61
309,3,5:25.0,,T. Allen misses 2-pt layup from 1 ft,84,61
310,3,5:25.0,,Offensive rebound by Z. Randolph,84,61
311,3,5:25.0,,Shooting foul by K. Thompson (drawn by Z. Randolph),84,61
312,3,5:25.0,,Z. Randolph makes free throw 1 of 2,84,62
313,3,5:25.0,,T. Daniels enters the game for T. Allen,84,62
314,3,5:25.0,,Z. Randolph makes free throw 2 of 2,84,63
315,3,5:06.0,K. Durant misses 2-pt jump shot from 10 ft,,84,63
316,3,5:04.0,,Defensive rebound by M. Gasol,84,63
317,3,4:57.0,,Z. Randolph makes 2-pt layup from 3 ft (assist by M. Conley),84,65
318,3,4:40.0,S. Curry makes 2-pt layup at rim,,86,65
319,3,4:31.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by M. Gasol),86,67
320,3,4:31.0,Golden State full timeout,,86,67
321,3,4:31.0,A. Iguodala enters the game for K. Durant,,86,67
322,3,4:18.0,K. Thompson makes 2-pt jump shot from 11 ft (assist by D. Green),,88,67
323,3,4:02.0,,Turnover by Z. Randolph (bad pass; steal by D. Green),88,67
324,3,3:53.0,K. Thompson makes 3-pt jump shot from 28 ft (assist by A. Iguodala),,91,67
325,3,3:28.0,,T. Daniels makes 3-pt jump shot from 23 ft (assist by M. Gasol),91,70
326,3,3:03.0,A. Iguodala misses 3-pt jump shot from 26 ft,,91,70
327,3,3:03.0,,Defensive rebound by Z. Randolph,91,70
328,3,2:50.0,,M. Gasol makes 2-pt dunk at rim (assist by M. Conley),91,72
329,3,2:25.0,D. Green misses 3-pt jump shot from 26 ft,,91,72
330,3,2:25.0,,Defensive rebound by M. Gasol,91,72
331,3,2:13.0,,M. Gasol misses 2-pt jump shot from 9 ft,91,72
332,3,2:11.0,Defensive rebound by D. Green,,91,72
333,3,2:01.0,K. Thompson makes 2-pt jump shot from 19 ft,,93,72
334,3,1:42.0,,T. Daniels misses 3-pt jump shot from 25 ft,93,72
335,3,1:42.0,,Offensive rebound by Z. Randolph,93,72
336,3,1:40.0,,Shooting foul by K. Looney (drawn by Z. Randolph),93,72
337,3,1:40.0,,Z. Randolph makes free throw 1 of 2,93,73
338,3,1:40.0,,Z. Randolph misses free throw 2 of 2,93,73
339,3,1:40.0,,T. Douglas enters the game for M. Conley,93,73
340,3,1:40.0,P. McCaw enters the game for K. Thompson,,93,73
341,3,1:40.0,K. Durant enters the game for D. Green,,93,73
342,3,1:39.0,Defensive rebound by K. Looney,,93,73
343,3,1:21.0,A. Iguodala makes 2-pt layup from 1 ft (assist by S. Curry),,95,73
344,3,1:07.0,,T. Douglas makes 2-pt jump shot from 18 ft,95,75
345,3,0:56.0,Shooting foul by M. Gasol (drawn by S. Curry),,95,75
346,3,0:56.0,S. Curry makes free throw 1 of 2,,96,75
347,3,0:56.0,S. Curry misses free throw 2 of 2,,96,75
348,3,0:56.0,,B. Wright enters the game for M. Gasol,96,75
349,3,0:55.0,,Defensive rebound by Z. Randolph,96,75
350,3,0:44.0,,B. Wright misses 2-pt jump shot from 13 ft,96,75
351,3,0:43.0,,Offensive rebound by Team,96,75
352,3,0:40.0,,B. Wright misses 2-pt layup from 1 ft (block by A. Iguodala),96,75
353,3,0:39.0,Defensive rebound by A. Iguodala,,96,75
354,3,0:39.0,Personal take foul by T. Douglas (drawn by A. Iguodala),,96,75
355,3,0:39.0,A. Iguodala misses free throw 1 of 2,,96,75
356,3,0:39.0,Offensive rebound by Team,,96,75
357,3,0:39.0,,M. Conley enters the game for Z. Randolph,96,75
358,3,0:39.0,A. Iguodala makes free throw 2 of 2,,97,75
359,3,0:31.0,,M. Conley misses 2-pt jump shot from 4 ft (block by K. Looney),97,75
360,3,0:29.0,Defensive rebound by K. Looney,,97,75
361,3,0:21.0,Shooting foul by V. Carter (drawn by K. Durant),,97,75
362,3,0:21.0,K. Durant makes free throw 1 of 2,,98,75
363,3,0:21.0,K. Durant misses free throw 2 of 2,,98,75
364,3,0:21.0,B. Weber enters the game for S. Curry,,98,75
365,3,0:20.0,,Defensive rebound by V. Carter,98,75
366,3,0:01.0,,Shooting foul by K. Looney (drawn by M. Conley),98,75
367,3,0:01.0,,M. Conley makes free throw 1 of 2,98,76
368,3,0:01.0,,M. Conley makes free throw 2 of 2,98,77
369,4,11:43.0,K. Thompson makes 2-pt jump shot from 20 ft (assist by D. Green),,100,77
370,4,11:18.0,,Z. Randolph misses 2-pt layup from 3 ft,100,77
371,4,11:15.0,Defensive rebound by D. Green,,100,77
372,4,11:08.0,K. Thompson makes 3-pt jump shot from 27 ft (assist by D. Green),,103,77
373,4,11:03.0,,Memphis full timeout,103,77
374,4,11:03.0,,J. Ennis enters the game for V. Carter,103,77
375,4,11:03.0,,T. Allen enters the game for T. Daniels,103,77
376,4,10:56.0,,Personal foul by S. Livingston (drawn by T. Douglas),103,77
377,4,10:50.0,,T. Douglas makes 2-pt jump shot from 20 ft,103,79
378,4,10:34.0,Turnover by S. Livingston (bad pass; steal by T. Allen),,103,79
379,4,10:34.0,,Personal take foul by K. Thompson (drawn by T. Allen),103,79
380,4,10:24.0,,T. Allen makes 2-pt jump shot from 21 ft (assist by T. Douglas),103,81
381,4,10:11.0,D. Green misses 2-pt dunk at rim (block by B. Wright),,103,81
382,4,10:11.0,Offensive rebound by Team,,103,81
383,4,9:59.0,D. Green misses 3-pt jump shot from 26 ft,,103,81
384,4,9:59.0,,Defensive rebound by Team,103,81
385,4,9:41.0,,T. Douglas misses 3-pt jump shot from 25 ft,103,81
386,4,9:41.0,Defensive rebound by K. Thompson,,103,81
387,4,9:26.0,S. Livingston misses 2-pt jump shot from 11 ft,,103,81
388,4,9:25.0,Offensive rebound by J. McAdoo,,103,81
389,4,9:08.0,K. Thompson misses 2-pt jump shot from 22 ft,,103,81
390,4,9:07.0,,Defensive rebound by T. Douglas,103,81
391,4,9:01.0,,T. Allen misses 2-pt layup from 1 ft,103,81
